name_as_recorded,role,name_agr,source_authority_uri,instance_of_add,authorized_label_add,structured_value_add,ds_id_add,ds_qid_add,instance_of,authorized_label,structured_value,ds_qid
"Aḥsāʼī, Aḥmad ibn Zayn al-Dīn, 1753-1826",author,احسائي، احمد بن زين الدين، 1753-1826,,human,Ahmad ibn Zayn al-Din al-Ahsa'i,Q400887,DSNAME7580,Q67866,,,,
"ʻĀmilī, Bahāʼ al-Dīn Muḥammad ibn Ḥusayn, 1547-1621",author,عاملي، بهاء الدين محمد بن حسين، 1547-1621,,,,,,,human,Bahāʾ al-dīn al-ʿĀmilī,Q2658411,Q12408
"Aḥsāʼī, Aḥmad ibn Zayn al-Dīn, 1753-1826",author,,,human,Ahmad ibn Zayn al-Din al-Ahsa'i,Q400887,DSNAME7580,Q67866,,,,
"Abū al-Layth al-Samarqandī, Naṣr ibn Muḥammad, -983",author,,http://id.loc.gov/authorities/names/n82268136(uri) http://id.loc.gov/authorities/names/n82268136(uri) http://viaf.org/viaf/sourceID/LC%7cn82268136,,,,,,human,Abu al-Layth al-Samarqandi,Q938348,Q12470
"Ibn Bashkuwāl, Khalaf ibn ʻAbd al-Malik, 1101-1183",author,,http://id.loc.gov/authorities/names/n85370056,,,,,,human,Ḫalaf Ibn-ʿAbd-al-Malik Ibn-Baškuwāl,Q1655886,Q40929
"Abshīhī, Muḥammad ibn Shuʻayb, fl. 1620",author,,,human,Muḥammad ibn Shuʻayb Abshīhī,Q131690064,DSNAME7506,Q67792,,,,
"Iṣbahānī, Abū Mūsá Muḥammad ibn ʻUmar, 1108-1185",author,اصبهاني، ابو موسى محمد بن عمر,,human,Abū Mūsá al-Madīnī,Q115700516,DSNAME7581,Q67867,,,,
"Ibn Bābawayh al-Qummī, Muḥammad ibn ʻAlī, 918 or 919-991 or 992",author,,,,,,,,human,Shaykh Saduq,Q2743660,Q41657
"Ṣanʻānī, Muḥammad ibn Ismāʻīl, 1688-1768",author,صنعاني، محمد بن اسماعيل، 1688-1768,,human,Muḥammad ibn Ismāʻīl Ṣanʻānī,Q12240084,DSNAME7582,Q67868,,,,
"Ibn Abī al-Ḥadīd, ʻAbd al-Ḥamīd ibn Hibat Allāh, 1191-1257 or 1258",author,,,,,,,,human,Izz al-Din ibn Hibatullah ibn Abi l-Hadid,Q3777146,Q54257
"Baḥrānī, Maytham ibn ʻAlī, -1280",author,,,human,Maytham ibn ʻAlī Baḥrānī,Q131690065,DSNAME7507,Q67793,,,,
"Gulistānah, Muḥammad, -1698 or 1699",author,,,human,Muḥammad Gulistānah,Q131690066,DSNAME7508,Q67794,,,,
"Wafāʼī, Muḥammad ibn Badr al-Dīn",author,,,,,,,,,,,
"Baladī, Muḥammad ibn Muḥammad, 1300-1372",author,,,human,Muḥammad ibn Muḥammad Baladī,Q131575246,DSNAME7583,Q67869,,,,
"Ṣadr al-Dīn Shīrāzī, Muḥammad ibn Ibrāhīm, -1641",author,,,,,,,,human,Mulla Sadra,Q2010955,Q49200
"Fayḍ al-Kāshī, Muḥammad ibn Murtaḍá, 1598 or 1599-1680 or 1681",author,فيض الكاشي، محمد بن مرتضى، 1598 or 1599-1680 or 1681,,,,,,,human,Mohsen Fayz Kashani,Q4119490,Q49153
"Munāwī, ʻAbd al-Raʼūf ibn Tāj al-ʻĀrifīn, -1621",author,مناوي، عبد الرأوف بن تاج العارفين,http://id.loc.gov/authorities/names/n80013467,,,,,,human,Muhammad al-Munawi,Q3594807,Q12413
"Bukhārī, Muḥammad ibn Ismāʻīl, 810-870",author,بخاري، محمد بن اسماعيل، 810-870,http://id.loc.gov/authorities/names/n81055666,,,,,,human,Muḥammad ibn Ismaeel al-Bukhārī,Q241026,Q12270
