name_as_recorded,role,name_agr,source_authority_uri,instance_of_add,authorized_label_add,structured_value_add,ds_id_add,ds_qid_add,instance_of,authorized_label,structured_value,ds_qid
"Wellsted, J. R. -1842",author,,,human,James Raymond Wellsted,Q13519825,DSNAME8167,Q75584,,,,
"Leṿi, Moshe ben Eliyahu, ha-Yerushalmi",author,"לוי, משה בן אליהו, הירושלמי",,human,"Moshe ben Eliyahu Leṿi, ha-Yerushalmi",Q132798599,DSNAME8168,Q75585,,,,
"Eldaoudi, Makhlouf, Ḥakham bashi, 1825-1909",author,"אלדאודי, מכלוף, חכם באשי, 1825-1909",,human,Makhlouf Eldaoudi,Q1886354,DSNAME8169,Q75586,,,,
"Loewe, Louis, 1809-1888",former owner,,,human,Louis Loewe,Q1871826,DSNAME8170,Q75587,,,,
"Auburn Theological Seminary (New York, N.Y.)",former owner,,,organization,Auburn Theological Seminary,Q4819308,DSNAME8171,Q75924,,,,
"Shapira, Natan, -1662",author,"שפירא, נתן נטע בן ראובן דוד טעבלי, -1662",,human,Natan Shapira,Q16131782,DSNAME8172,Q75588,,,,
"Leṿenshṭam, Yaʻaḳov Yiśraʼel",former owner,"לעווענשטאם, יעקב ישראל (בעלים)",,human,Ya'akov Yisra'el Levenshtam,Q107154210,DSNAME8173,Q75589,,,,
"Sarug, Israel, active 1590-1610",author,"סרוג, ישראל, active 1590-1610",,human,Israel Sarug,Q464001,DSNAME8174,Q75590,,,,
"Hai ben Sherira, 939-1038",author,"האי בן שרירא, גאון, 939-1038",,human,Hai Gaon,Q982194,DSNAME8175,Q75591,,,,
"Muṣannif, Abū Isḥāq Ibrāhīm",author,,,human,Abū Isḥāq Ibrāhīm Muṣannif,Q132752870,DSNAME8176,Q75592,,,,
"Pereyra de Paiva, Moses",author,,,human,Moses Pereyra de Paiva,Q131771092,DSNAME8177,Q75593,,,,
"Athanasius, Saint, Patriarch of Alexandria, -373",author,,,,,,,,human,Athanasius of Alexandria,Q44024,Q40191
"Shraga, Yosef Ibm",author,"שרגא, יוסף אבן",,human,Yosef Ibm Shraga,Q132752871,DSNAME8178,Q75594,,,,
"Tibon, Yehudah ibn, approximately 1120-approximately 1190",author,"אבן תיבון, יהודה, 1120 ca.־1190 ca (מיוחס), approximately 1120-approximately 1190",,human,Judah ben Saul ibn Tibbon,Q745336,DSNAME8179,Q75595,,,,
"Abraham ben Alexander, of Cologne, active 13th century",author,"אברהם בן אלכסנדר, מקולוניא, active 13th century",,human,Abraham ben Alexander of Cologne,Q120599105,DSNAME8180,Q75596,,,,
"Vital, Ḥayyim ben Joseph, 1542 or 1543-1620",author,"ויטאל, חיים בן יוסף, 1542 or 1543-1620",,human,Hayyim ben Joseph Vital,Q2302424,DSNAME8159,Q75576,,,,
"Gallico, Samuel, active 16th century-17th century",author,"גאליקו, שמואל, active 16th century-17th century",,human,Samuel Gallico,Q120599174,DSNAME8181,Q75597,,,,
"Ibn Gaon, Shem Tov ben Abraham, active 13th century-14th century",author,"אבן גאון, שם טוב בן אברהם, active 13th century-14th century",,human,Shem Tov ben Abraham ibn Gaon,Q7494060,DSNAME8182,Q75598,,,,
"Abraham ben Eliezer, ha-Levi, approximately 1460-approximately 1529",author,"אברהם בן אליעזר, הלוי, approximately 1460-approximately 1529",,human,Abraham ben Eliezer Halevi,Q330771,DSNAME8183,Q75599,,,,
"Nahmias, Yehoshua bar Shmoel, active 14th century",author,"נחמיאש יהושע בר שמואל, active 14th century",,human,Yehoshua bar Shmoel Nahmias,Q132752873,DSNAME8184,Q75600,,,,
"Pants'iri, Efrayim",author,"פנצירי, אפרים",,human,Efrayim Pants'iri,Q132752880,DSNAME8185,Q75601,,,,
"Ibn Ẓur, Jacob ben Reuben, 1673-1752",author,"אבן צור, יעקב בן ראובן, 1673-1752",,human,Jacob ben Reuben ibn Zur,Q6119534,DSNAME8186,Q75602,,,,
Anshe maʻasʹe,author,אנשי מעשה,,organization,Anshe Maase (Corfu),Q132799321,DSNAME8187,Q75925,,,,
Biḳur ḥolim [Corfu,author,בקור חולים [קורפו,,organization,Bikur Holim (Corfu),Q132799323,DSNAME8188,Q75926,,,,
"Forno, Tsiporah de",author,"פורנו, צפורה די",,human,Tsiporah de Forno,Q132798600,DSNAME8189,Q75603,,,,
"Nasi, Joseph, 1520-1579",author,"יוסף נשיא, דון, 1520-1579",,human,Joseph Nasi,Q472202,DSNAME8190,Q75604,,,,
Yosef ben Avraham,author,יוסף בן אברהם,,human,Avraham Ben-Yosef,Q7019290,DSNAME8191,Q75605,,,,
"Avraham Dov, mi-Hungariah",author,"אברהם דב, מהונגריה",,human,Avraham Dov,Q132799176,DSNAME8192,Q75606,,,,
"Fano, Menahem Azariah da, 1548-1620",author,"פאנו, מנחם עזריה דה, 1548-1620",,human,Menahem Azariah da Fano,Q1402747,DSNAME8160,Q75577,,,,
"Jaffe, Mosheh ben Yiśakhar",author,"יפה, משה בן יששכר",,human,Mosheh ben Yiśakhar Jaffe,Q132799177,DSNAME8193,Q75607,,,,
"Jonah ben Abraham Gerondi, approximately 1200-1263",author,"יונה בן אברהם גירונדי, approximately 1200-1263",,human,Yonah Gerondi,Q1371903,DSNAME8194,Q75608,,,,
"Edreʻi, Mordekhai ben Sʹimḥon",author,"אדרעי, מרדכי בן שמחון (מחבר משוער)",,human,Mordekhai ben Sʹimḥon Edreʻi,Q132798767,DSNAME8195,Q75609,,,,
"Joseph ben Gorion, ha-Kohen",author,"יוסף בן גוריון, הכהן (מיוחס)",,human,Joseph ben Gorion,Q11928596,DSNAME8196,Q75610,,,,
"Shimʻon, ha-Darshan, mi-Franḳforṭ, active 11th century",author,"שמעון, הדרשן, מפרנקפורט, active 11th century",,human,Simeon Kara,Q7517606,DSNAME8197,Q75611,,,,
"Ishmael ben Abraham Isaac, ha-Kohen, 1723-1811",author,"ישמעאל בן אברהם יצחק, הכהן, 1723-1811",,human,Ishmael ben Abraham Isaac ha-Kohen,Q25492618,DSNAME8198,Q75612,,,,
"Rapa, Yonah, Cohen",author,"רפא, יונה, כהן (מיוחס)",,human,Yonah Cohen Rapa,Q132798601,DSNAME8199,Q75613,,,,
"Berdugo, Refaʼel, 1747-1821",author,"ברדוגו, רפאל בן מרדכי, 1747-1821",,human,Raphael Berdugo,Q7293942,DSNAME8200,Q75614,,,,
"Al-Nakawa, Israel ibn, -1391",author,"אלנקאוה, ישראל בן יוסף, -1391",,human,Israel Alnaqua,Q1674606,DSNAME8201,Q75615,,,,
"Ḥariri, Yitsḥaḳ",author,"חרירי, יצחק",,human,Yitsḥaḳ Ḥariri,Q132799178,DSNAME8202,Q75616,,,,
"Ḥariri, Moshe ben Yitsḥaḳ",author,"חרירי, משה בן יצחק",,human,Moshe ben Yitsḥaḳ Ḥariri,Q132799179,DSNAME8203,Q75617,,,,
"Naftali Hirts, active 16th century",author,"טריביש, נפתלי הירץ בן אליעזר, active 16th century",,human,Naphtali Hirsch Treves,Q6964872,DSNAME8204,Q75618,,,,
"Ẓemaḥ, Jacob ben Ḥayyim, active 17th century",author,"צמח, יעקב בן חיים, active 17th century",,human,Jacob ben Hayyim Zemah,Q6119523,DSNAME8205,Q75619,,,,
"Naḥmanides, approximately 1195-approximately 1270",author,"משה בן נחמן, approximately 1195-approximately 1270",,human,Nahmanides,Q355455,DSNAME8206,Q75620,,,,
"Jacob ben Jacob, ha-Kohen, -approximately 1270",author,"יעקב בן יעקב, הכהן, -approximately 1270",,human,"Jacob ben Jacob, ha-Kohen, -approximately 1270",Q118926498,DSNAME8207,Q75621,,,,
"Aboab, Isaac de Mattathias, 1631-1707",author,"אבוהב, יצחק בן מתתיה, 1631-1707",,human,Isaac Aboab,Q5920544,DSNAME8208,Q75622,,,,
"Jewish community of Amsterdam, Netherlands",author,,,organization,"Jewish Community of Amsterdam, Netherlands",Q132799324,DSNAME8209,Q75927,,,,
"Shmuel Zanvill Segel of Balbronn, 1711-1802",author,,,human,Shmuel Zanvill Segel of Balbronn,Q132798602,DSNAME8210,Q75623,,,,
"Raḥabi Daṿid ben Yeḥezkel, of Cochin, 1721-1791",author,"רחבי, דוד בן יחזקאל, מקוצין, 1721-1791",,human,Raḥabi Daṿid ben Yeḥezkel,Q132799180,DSNAME8211,Q75624,,,,
Yosef ben Avigdor,author,יוסף בן אביגדור,,human,Yosef ben Avigdor,Q132799182,DSNAME8212,Q75625,,,,
"Isserles, Moses ben Israel, approximately 1525-1572",author,"איסרליש, משה בן ישראל, הרמ״א, approximately 1525-1572",,human,Moses Isserles,Q1949189,DSNAME8213,Q75626,,,,
"Levi ben Gershom, 1288-1344",author,"לוי בן גרשום, 1288-1344",,human,Gersonides,Q353633,DSNAME8214,Q75627,,,,
"Qalonymos ben Qalonymos ben Meʼir, 1286-",author,"קלונימוס בן קלונימוס בן מאיר, 1286-",,human,Kalonymus ben Kalonymus,Q348287,DSNAME8215,Q75628,,,,
"Ibn Gabirol, active 11th century",author,"שלמה בן גבירול, active 11th century",,human,Solomon ibn Gabirol,Q239355,DSNAME5852,Q42325,,,,
"Barazani, Samuel ben Nethanel, ha-Levi, 1560?-",author,"ברזני, שמואל בן נתנאל, הלוי, 1560?-",,human,Samuel ben Nethanel Barazani,Q132752881,DSNAME8216,Q75629,,,,
Shemuʼel,author,שמואל,,,,,,,,,,
"Maimonides, Moses, 1135-1204",author,"משה בן מיימון, הרמב״ם, 1135-1204",http://id.loc.gov/authorities/names/n78096039 http://id.loc.gov/authorities/names/n78096039 http://viaf.org/viaf/sourceID/LC%7cn78096039,,,,,,human,Moshe ben Maimon,Q127398,Q12310
"Aknin, Joseph ben Judah ben Jacob Ibn, approximately 1150-1220",author,"עקנין, יוסף בן יהודה בן יעקב אבן, בע' 1150-1220, approximately 1150-1220",,human,Joseph ben Judah ibn Aknin,Q1706130,DSNAME8217,Q75630,,,,
"Luzzatto, Samuel David, 1800-1865",author,"לוצאטו, שמואל דוד, 1800-1865",,,,,,,human,Samuel David Luzzatto,Q1391533,Q3734
"Kimhi, David, approximately 1160-approximately 1235",author,"קמחי, דוד, approximately 1160-approximately 1235",,human,David Kimhi,Q733619,DSNAME5680,Q42153,,,,
"Yeshaʻayah ben Yosef, ha-Yeṿani",author,"ישעיה בן יוסף, היוני",,human,"Yeshaʻayah ben Yosef, ha-Yeṿani",Q132798603,DSNAME8218,Q75631,,,,
"Perets, active 13th century",author,"פרץ בן יצחק, גרונדי, active 13th century",,human,Perets ha-Kohen,Q6965916,DSNAME8219,Q75632,,,,
"Vital, Ḥayyim ben Joseph, 1542 or 1543-1620",author,"ויטאל, חיים בן יוסף, 1542 או 3־1620, 1542 or 1543-1620",,human,Hayyim ben Joseph Vital,Q2302424,DSNAME8159,Q75576,,,,
"Joseph ibn Ṭabūl, active 16th century-17th century",author,"יוסף אבן טבול, active 16th century-17th century",,human,Josef ibn Tabul,Q1706133,DSNAME8220,Q75633,,,,
"Luria, Isaac ben Solomon, 1534-1572",author,"לוריא, יצחק בן שלמה אשכנזי, אר״י, 1534-1572",,human,Isaac Luria,Q339509,DSNAME8221,Q75634,,,,
"Cohen, Eliyahu ben Menaḥem, ha-Zaḳen",author,"כהן, אליהו בן מנחם, הזקן",,human,Eliyahu ben Menaḥem Cohen,Q132798604,DSNAME8222,Q75635,,,,
"Eliezer ben Samuel, of Metz, approximately 1115-approximately 1198",author,"אליעזר בן שמואל, ממיץ, approximately 1115-approximately 1198",,human,Eliezer ben Samuel,Q1329306,DSNAME8223,Q75636,,,,
"Gikatilla, Joseph ben Abraham, 1248-",author,"גיקטיליא, יוסף בן אברהם, 1248-",,human,Joseph ben Abraham Gikatilla,Q1704663,DSNAME5744,Q42217,,,,
"Jacob ben Jacob, ha-Kohen, -approximately 1270",author,"יעקב בן יעקב, הכהן. -approximately 1270",,human,"Jacob ben Jacob, ha-Kohen, -approximately 1270",Q118926498,DSNAME8207,Q75621,,,,
"Abulafia, Todros ben Joseph, ha-Levi, approximately 1220-1298",author,"אבולעפיא, טודרוס בן יוסף, הלוי, approximately 1220-1298",,human,Todros ben Joseph Abulafia,Q7812883,DSNAME8224,Q75637,,,,
"Naḥmanides, approximately 1195-approximately 1270",author,"משה בן נחמן, רמב״ן, approximately 1195-approximately 1270",,human,Nahmanides,Q355455,DSNAME8206,Q75620,,,,
"Angelino, Joseph",author,"אנג'לט, יוסף",,human,Joseph Angelet,Q102115352,DSNAME8225,Q75638,,,,
"Azriel, of Gerona, active 13th century",author,"עזריאל, מגירונה, active 13th century",,human,Azriel,Q557882,DSNAME8226,Q75639,,,,
"Abulafia, Refaʼel",author,"אבולעפיה, רפאל",,human,Refaʼel Abulafia,Q132752882,DSNAME8227,Q75640,,,,
"Moses ben Jacob, of Coucy, active 13th century",author,"משה בן יעקב מקוצי, active 13th century",,,,,,,human,Moses ben Jacob of Coucy,Q2916539,Q42257
"Sanguinetti, ʻAzariah Ḥayyim, active 18th century",author,"סנגויניטי, עזריה חיים, active 18th century",,human,ʻAzariah Ḥayyim Sanguinetti,Q132798360,DSNAME8228,Q75641,,,,
"Avraham, Avraham Mosheh",author,"אברהם, אברהם משה",,human,Avraham Mosheh Avraham,Q132799183,DSNAME8229,Q75642,,,,
"Ṿiṭmayer, Meʼir Tsevi ben Gavriʼel",author,"וויטמאיר, מאיר צבי בן גבריאל",,human,Meʼir Tsevi ben Gavriʼel Ṿiṭmayer,Q132752883,DSNAME8230,Q75643,,,,
"Iṭinga, Yitsḥaḳ Aharon, ha-Leṿi, 1827-1891",author,"איטינגא, יצחק אהרן, הלוי, 1827-1891",,human,Isaak Aaron Ettinger,Q55843754,DSNAME8231,Q75644,,,,
"Lichtenstein, Hillel ben Baruch, 1815-1891",author,"ליכטענשטיין, הלל בן ברוך, 1815-1891",,human,Hillel Lichtenstein,Q5762980,DSNAME8232,Q75645,,,,
"Teʼomim, Avraham, a.ba.d Zalishṭshiḳi",author,"תאומים, אברהם, אב""ד זאלישטשיק",,human,Avraham Teʼomim,Q132799187,DSNAME8233,Q75646,,,,
"Shapira, Yeshaʻyah Naftali, Herts, mi- Dynow",author,"שפירא, ישעיה נפתלי, הערץ, מדינאב",,human,Yeshaʻyah Naftali Herts Shapira,Q132798605,DSNAME8234,Q75647,,,,
"Ṭoibeś, Yeḥiʼel Mikhal",author,"טויבש, יחיאל איכל",,human,Yeḥiʼel Mikhal Ṭoibeś,Q132752884,DSNAME8235,Q75648,,,,
"Nisenboim, Yehoshuʻa",author,"נוסנבוים, יהושע",,human,Yehoshuʻa Nisenboim,Q132799189,DSNAME8236,Q75649,,,,
"Ṭaikher, Yosef Mosheh",author,"טייכער, יוסף משה",,human,Yosef Mosheh Ṭaikher,Q132752885,DSNAME8237,Q75650,,,,
"Halperin, Yaʻaḳov Yaʻaḳovḳa",author,"הלפרין, יעקב יעקבקא",,human,Jacob Jacobke Heilprin,Q118924685,DSNAME8238,Q75651,,,,
"Sheyndl, the wife of Yosef Yeruḥam Fishel ben Henshin",author,"שיינדל, אשת יוסף ירוחם פישל בן האנשין",,,,,,,,,,
"Shor, Shemuʼel Yitsḥaḳ, -1902",author,"שור, שמואל יצחק בן נתן נטע, -1902",,human,Shemuʼel Yitsḥaḳ Shor,Q132752886,DSNAME8239,Q75652,,,,
"Cohen, Avraham",author,"כהן, אברהם",,human,Abraham Kohn,Q2898173,DSNAME8240,Q75653,,,,
"Pohrille, Zeʼev Wolf",author,פורילה זאב וולף,,human,Zeʼev Wolf Pohrille,Q132752887,DSNAME8241,Q75654,,,,
"Feldinger, Avraham Kopel",author,"פלדינגר, אברהם קאפל",,human,Avraham Kopel Feldinger,Q132799190,DSNAME8242,Q75655,,,,
"Karasik, Ber, active 19th century",author,"קאראסיק, דוב בער, מאה 19, active 19th century",,human,"Karasik, Ber, active 19th century",Q118914856,DSNAME8243,Q75656,,,,
"Krengel, Menahem Mendel, 1847-1930",author,"קרענגיל, מנחם מאנדל, 1847-1930",,human,Menahem Mendel Krengel,Q118913493,DSNAME8244,Q75657,,,,
"Spektor, Isaac Elhanan, 1817-1896",author,"ספקטור, יצחק אלחנן, 1817-1896",,human,Yitzchak Elchanan Spektor,Q932654,DSNAME8245,Q75658,,,,
Aharon Daṿid (From Aram Tsovah),author,"אהרן דוד, מארם צובה",,human,"Aharon Daṿid, from Aram Tsovah",Q132798361,DSNAME8246,Q75659,,,,
"Yerushalmi, Avraham ben Yoshiyahu",author,"ירושלמי, אברהם בן יאשיהו",,human,Abraham ben Josiah Yerushalmi,Q132798395,DSNAME8163,Q75580,,,,
"Ben Zeʼev, Judah Leib, 1764-1811",author,"בן זאב, יהודה ליב, 1764-1811",,human,Judah Leib Ben Zeev,Q12407826,DSNAME8247,Q75660,,,,
"Alfasi, Isaac ben Jacob, 1013-1103",author,"אלפסי, יצחק בן יעקב, הרי״ף, 1013-1103",,human,Isaac Alfasi,Q523491,DSNAME8248,Q75661,,,,
"Alfandari, Eliyahu, 1670?-1717",author,"אלפאנדארי, אליהו בן יעקב, 1670?-1717",,human,Eliyahu Alfandari,Q113355511,DSNAME8249,Q75662,,,,
"Alshekh, Moses, active 16th century",author,"אלשיך, משה, active 16th century",,human,Moshe Alshich,Q786391,DSNAME8250,Q75663,,,,
"Asher ben Jehiel, approximately 1250-1327",author,"אשר בן יחיאל, approximately 1250-1327",,human,Asher ben Jehiel,Q722525,DSNAME8251,Q75664,,,,
"Ashkenazi, Pinḥas ben Avraham Ḥai",author,"אשכנזי, פינחס בן אברהם חי",,human,Pinḥas ben Avraham Ḥai Ashkenazi,Q132798362,DSNAME8252,Q75665,,,,
"Azulai, Hayyim Joseph David, 1724-1806",author,"אזולאי, חיים יוסף דוד, החיד״א, 1724-1806",,human,Chaim Joseph David Azulai,Q1058991,DSNAME8253,Q75666,,,,
"Berdugo, Mosheh, approximately 1679-1730",author,"ברדוגו, משה בן אברהם, approximately 1679-1730",,human,Moshe Berdugo,Q70681869,DSNAME8254,Q75667,,,,
"Berdugo, Mordekhai ben Yosef, ha-Marbits, -1762",author,"ברדוגו, מרדכי בן יוסף, המרביץ, -1762",,human,Mordekhai ben Yosef Berdugo,Q132798363,DSNAME8255,Q75668,,,,
"Rosanes, Judah ben Samuel, 1657-1727",author,"רוזאניס, יהודה בן שמואל, 1657-1727",,human,Judah Rosanes,Q6302113,DSNAME8256,Q75669,,,,
"Toledano, Ḥayyim ben Yehudah",author,"טולידנו, חיים בן יהודה",,human,Ḥayyim ben Yehudah Toledano,Q132798606,DSNAME8257,Q75670,,,,
"Gikatilla, Joseph ben Abraham, 1248-",author,"ג'יקטילה, יוסף בן אברהם, 1248-",,human,Joseph ben Abraham Gikatilla,Q1704663,DSNAME5744,Q42217,,,,
"Hannover, Raphael Levi, 1685-1779",author,"הנובר, רפאל לוי, 1685-1779",,human,Raphael Levi Hannover,Q96517,DSNAME8258,Q75671,,,,
"Yonah, Mosheh",author,"יונה, משה",,human,Mosheh Yonah,Q132798364,DSNAME8259,Q75672,,,,
Yitsḥaḳ ben Daṿid,author,יצחק בן דוד,,human,Daṿid ben Yitsḥaḳ,Q118917122,DSNAME8260,Q75673,,,,
"Ḳomando, Shelomoh",author,"קומנדו, שלמה",,human,Shelomoh Ḳomando,Q132798607,DSNAME8261,Q75674,,,,
"Ḥalfon, Abraham, 1735-1819 or 1820",author,"כלפון, אברהם, 1735-1819 or 1820",,human,Abraham Khalfon,Q18120872,DSNAME8262,Q75675,,,,
"Parḥon, Salomon ben Abraham ibn, active 12th century",author,"פרחון, שלמה בן אברהם, אבן, active 12th century",,human,Salomon ibn Parhon,Q3470074,DSNAME8263,Q75676,,,,
"Kluger, Solomon ben Judah Aaron, -1869",author,"קלוגר, שלמה בן יהודה אהרן, -1869",,human,Shlomo Kluger,Q2907784,DSNAME8264,Q75677,,,,
"Basile, Avraham Yedidyah ben Menaḥem Shimshon",author,"באזילה, אברהם ידידיה בן מנחם שמשון",,human,Avraham Yedidyah ben Menaḥem Shimshon Basile,Q132799192,DSNAME8265,Q75678,,,,
"Aboab, Yaʻaḳov ben Shemuʼel (Of Venice)",author,"אבוהב, יעקב בן שמואל, מונציה",,human,Yaʻaḳov ben Shemuʼel Aboab of Venice,Q132799193,DSNAME8266,Q75679,,,,
"Pardo, David Samuel ben Jacob, 1718-1790",author,"פארדו, דוד שמואל בן יעקב, 1718-1790",,human,David Pardo,Q5238372,DSNAME8267,Q75680,,,,
"Ḳarmi, Elḥanan Daṿid",author,"קרמי, אלחנן דוד",,human,Elḥanan Daṿid Karmi,Q132798506,DSNAME8268,Q75681,,,,
"Andrinopoliti, ʻEzrah ben Eliyahu",author,"אנדרינופוליטי, עזרה בן אליהו",,human,ʻEzrah ben Eliyahu Andrinopoliti,Q132798608,DSNAME8269,Q75682,,,,
"Ben Zion, Raphael",author,בנציון רפאל,,human,Raphael Ben Zion,Q132752888,DSNAME8270,Q75683,,,,
"Naḥmanides, approximately 1195-approximately 1270",author,"משה בן נחמן, הרמב״ן, approximately 1195-approximately 1270",,human,Nahmanides,Q355455,DSNAME8206,Q75620,,,,
Aristotle,author,אריסטו (מיוחס לו),,,,,,,human,Aristotle,Q868,Q395
"Ḥunayn ibn Isḥāq al-ʻIbādī, 809?-873",author,,,human,Hunayn ibn Ishaq,Q503130,DSNAME8271,Q75684,,,,
"Saʻadia ben Joseph, 882-942",author,"סעדיה גאון, 882-942",,,,,,,human,Saadia Gaon,Q328748,Q42761
"Catalano, Abraham",author,"קטלנו, אברהם",,human,Abraham Catalano,Q132798436,DSNAME8272,Q75685,,,,
"Samson ben Eliezer, active 14th century",author,"שמשון בן אליעזר, active 14th century",,human,Samson ben Eliezer,Q31197317,DSNAME8273,Q75686,,,,
"Afendopolo, Caleb ben Elijah, 1464?-1525",author,"אפנדופולו, כלב בן אליהו, 1464?-1525",,human,Caleb Afendopolo,Q4209228,DSNAME8274,Q75687,,,,
"Maimonides, Moses, 1135-1204",author,"בן מימון, משה, 1135-1204",http://id.loc.gov/authorities/names/n78096039 http://id.loc.gov/authorities/names/n78096039 http://viaf.org/viaf/sourceID/LC%7cn78096039,,,,,,human,Moshe ben Maimon,Q127398,Q12310
"Mill, David, 1692-1756",author,,,human,David Mill,Q1175674,DSNAME8275,Q75688,,,,
"Modena, Leone, 1571-1648",author,"מודינא, יהודה אריה בן יצחק, 1571-1648",,human,Leon of Modena,Q1652176,DSNAME8276,Q75689,,,,
"Eliyahu Baʻal-Shem, mi-Ṿermaiza, 1536 or 1537-1583",author,"אליהו בעל־שם, מוורמייזא, 1536 or 1537-1583",,human,Eliyahu Baal Shem of Worms,Q5362047,DSNAME8277,Q75690,,,,
"David ben Aaron ibn Ḥassin, approximately 1730-1792",author,"דוד בן אהרן אבן חסין, approximately 1730-1792",,human,David Ben Hassin,Q3018048,DSNAME8278,Q75691,,,,
"Ishmael ben Abraham Isaac, ha-Kohen, 1723-1811",author,"ישמעאל בן אברהם יצחק, הכהן ממודינא 1723-1811",,human,Ishmael ben Abraham Isaac ha-Kohen,Q25492618,DSNAME8198,Q75612,,,,
"Kohen, Shelomo",author,"כהן, שלמה",,human,Shlomo Cohen,Q6964337,DSNAME8279,Q75692,,,,
"Kohen, Moshe",author,"כהן, משה",,human,Moshe Kohen,Q95122843,DSNAME8280,Q75693,,,,
"Ḥananyah, mi-Montselise, active 17th century",author,"חנניה, ממונציליסי, active 17th century",,human,"Ḥananyah, mi-Montselise",Q132752896,DSNAME8281,Q75694,,,,
"Ibn Ezra, Abraham ben Meïr, 1089-1164",author,,,human,Abraham ibn Ezra,Q270670,DSNAME3624,Q40069,,,,
