title_as_recorded,title_as_recorded_agr,uniform_title_as_recorded,uniform_title_as_recorded_agr,authorized_label_add,ds_qid_add,authorized_label,ds_qid
Shāh Qāsim wa-ghayruhu min taṣānīfih,شاه قاسم وغيره من تصانيفه,Poems,,,,Poetry,Q1330
Abbadia San Salvatore property lien,,,,,,Property lien,Q8185
Ledger of Guasconi debtors and creditors and memoranda,,,,,,Ledger,Q5484
Ledger of Concini debtors and creditors,,,,,,Ledger,Q5484
Memoranda and account book,,,,,,Account book,Q1387
Giovenco de' Medici election,,,,,,Election,Q8297
Andrea di Sommariva power of attorney,,,,,,Power of attorney,Q8176
Missal leaf,,,,,,Missal,Q662
Statuta Amelie,,,,,,Statute,Q7024
Pope Pius III judgment review,,,,,,Papal judgement,Q8065
Martini family deed of gift and power of attorney,,,,,,Power of attorney;Deed,Q8176;Q1319
Jāmiʻ al-ʻulūm,جامع العلوم,,,,,Jāmiʻ al-ʻulūm,Q3143
Manuscript bifolia from Liber aggregatus in medicinis simplicibus,,,,,,Liber aggregatus in medicinis simplicibus,Q8042
Medici inventories for the L'Agliata estate,,,,,,Inventory,Q5073
Bruno Burelli power of attorney,,,,,,Power of attorney,Q8176
Choir psalter gatherings,,,,,,Psalter,Q660
Bill of sale of land,,,,,,Bill of sale,Q8289
Igeret orḥot ʻolam] ... [etc.,,,,Geographical text,Q76635,,
"Letter to Francesco Maria Sforza, Duke of Milan",,,,,,Letter,Q1454
Mémoires d'estat,,,,,,Memoires,Q7526
Signoria order,,,,,,Order,Q8304
Pasquillus in aulicos,,,,,,Pasquillus in aulicos,Q4348
Pope Pius III agreement,,,,,,Papal agreement,Q8046
Los Benavides; comedia original manuscrita /,,,,Los Benavides,Q39582,,
Libro di crediti,,,,,,Libro di crediti,Q7230
A Myrour to lewde men and wymmen,,,,,,A myrour to lewde men and wymmen,Q7233
Kıya-yı Hazret-i Yûsuf Zulaykhâ,كيايۀ حضرت يوسف زليخا,Yūsuf va Zulaykhā,ىوسف و زلىخا,,,Yusuf and Zulaikha,Q3708
Ledger of Concini debtors and creditors and miscellaneous accounts,,,,,,Ledger,Q5484
Cose di geometria /,,"Summa de arithmetica, geometria, proportioni et proportionalità",,,,Mathematical texts,Q38402
Statutes and constitution of the Ordre de Saint-Michel,,,,,,Statute,Q7024
al-Mulakhkhaṣ fī al-hayʼah,الملخص في الهيئة,Sharḥ al-Jaghmīnī,شرح الجغميني,,,Sharḥ al-Jaghmīnī,Q3108
Giovanni Scala profession of faith excerpt,,,,,,Profession of faith,Q8303
Liber mayor P[ri]sciani de ordinatio[n]e partiu[m] oratio[n]is,,Institutio de arte grammaticae,,Institutiones grammaticae,Q1343,,
De navigatione,,,,,,De navigatione,Q39309
XVI libri reductorii moralis in quo moralizantur omnes figure biblie et cetera,,Reductorium morale,,,,Reductorium morale,Q4357
Īn kitāb dar ṭibb,اين کتاب در طب,Nūr al-fuʼād,نور الفؤاد,,,Nūr al-fuʼād,Q3674
Breviary collages,,,,,,Breviary,Q657
Acciaiuoli family correspondence,,,,,,Family documents,Q6997
Relatione di Savoia del Clarissimo Gio. Cornero al tempo del Duca Emanuel Filiberto,,,,,,Report,Q7243
Dits moraux des philosophes; Les commandemens de Seneque,,Dicta philosophorum,,Dicta philosophorum,Q39351,,
Epistola Mahomethi Turchiae Graeciaeque Imperatoris ad Ferdinandum Regem Siciliae de expugnatione Negropontis. Responsio dicti Ferdinandi Regis Siciliae de eadem re,,,,,,Letters,Q5068
Recueil de diverses recettes médécinales,,,,,,Medical texts,Q817
Naples legal document,,,,,,Legal document,Q3666
Buch von den probierten Künsten,,,,,,Buch von den probierten Künsten,Q355
Notebook of Medici accounts,,,,,,Notebook,Q5488
Niccolò de Marignis power of attorney,,,,,,Power of attorney,Q8176
"Oratio[nes] legatorum Caroli VIII, regis Francorum ... [etc.",,,,Speeches|Medical texts,Q3131|Q817,,
Boundary dispute,,,,,,Dispute,Q8308
Horalogium sapientiae,,Horologium sapientiae,,,,Horologium sapientiae,Q1394
Lanndtafel dess Fürstenthümbs Obern und Nidern Bairn,,,,,,Lanndtafel dess Fürstenthümbs Obern und Nidern Bairn,Q5061
Commentaries on Aristotle and Porphyry,,,,,,Commentary on Aristotle;Commentary on Porphyry,Q3120;Q38360
Pietro Parenzi notarial document,,,,,,Notarial document,Q5065
Aldobrando Delci power of attorney,,,,,,Power of attorney,Q8176
Requesens family papers,,,,,,Family documents,Q6997
Statuta,,,,,,Statute,Q7024
Instrumenta mag[nificorum] fratrum de Tartaleonibus,,,,Documents,Q5023,,
Manuscript leaf from Physics,,Physics,,,,Physics (Aristotle),Q371
Algorismus,,,,,,Algorismus,Q352
Maqālah fī khalq al-insān,مقالة في خلق الانسان,,,,,Maqālah fī khalq al-insān,Q3133
Summa metrica,,,,,,Summa metrica,Q7572
Libro della divina potentia,,,,,,Libro della divina potentia,Q8051
"Cronica dopo la morte del Duca Alessandro de' Medici, fino al 1555",,,,,,Chronicle,Q1475
Lease of San Miniato land,,,,,,Lease,Q815
Von den Tugenden] ... [etc.,,,,Von den tugenden,Q4343,,
Repartimientto de las tierras de Écija quando segano delos moros,,,,,,Repartimientto de las tierras,Q7014
"Deed of a dowry of 250,000 ducats to Maria de Urria",,,,,,Deed,Q1319
Fragment of Canon medicinae,,Qānūn fī al-ṭibb,,,,Canon of Medicine,Q2826
Notes on Aristotle's Ethics and Metaphysics,,,,,,Nicomachean ethics;Metaphysics (Aristotle),Q369;Q361
Opuscula varia,,,,,,Opuscula,Q5087
De urinarum judiciis,,,,,,Carmina de urinarum iudiciis et de pulsibus,Q3118
Meḳitse nirdamim,,,,,,Meḳitse nirdamim,Q3709
Liber phisicorum sive auditus phisici,,Physica,,,,Physics (Aristotle),Q371
Illuminated missal,,,,,,Missal,Q662
Handbook of commercial arithmetic,,,,,,Handbook of arithmetic,Q7250
"Beschreibung des Lanndtags welcher von dem durchleuchtigen hochgebornnen Fürsten und Herrn, Herrn Wilhelmen Pfaltzgrauen bei Rhein, Herzogen in Obern unnd Nidern Bairn auf den 27 Tag Novembers geen Münnchen aufgeschriben, auch daselbs gehallten unnd was damals auf irer f. ge. Proposition durch gemijne Stennd dazemal versambleter Lanndschafft von Tag zu Tag gehanndlet unnd enntlich beschlossen worden ist, anno 1583, volgt hochermellts unnsers ge. f. unnd Herrns genedig Erforderung an alle Lanndsessen auffganngen ... [etc.",,,,Legal text,Q8041,,
Bartolomeo di Piero power of attorney,,,,,,Power of attorney,Q8176
Declaration of receipt of dowry,,,,,,Receipt,Q5981
Appointment of mediator,,,,,,Appointment,Q8180
Raginamento d'amore /,,,,,,Ragionamenti d'amore,Q7238
Book of hours bifolium,,,,,,Book of hours,Q795
Opuscula,,,,,,Opuscula,Q5087
Statuta civitatis Castelli,,,,,,Statute,Q7024
Ciulla Casini power of attorney,,,,,,Power of attorney,Q8176
Ein Gedicht darinn angezaigt wirt wie frum Herzog Heinrich zu Braunschweig unnd wie böss die Luterischen sein,,,,,,Ein Gedicht,Q5033
Ventura di Baronto will,,,,,,Will,Q1422
Grammatica latina,,,,,,Grammatica latina,Q7809
Excerpt from the book of civil cases of the court of San Miniato,,,,,,Civil cases,Q8292
Manuscript leaf from an Ashkenazic maḥzor for Pesaḥ,,,,,,Maḥzor,Q3712
Ledger of Detti accounts and memoranda,,,,,,Ledger,Q5484
Extracts from and commentaries on Liber bellorum Domini,,,,,,Liber bellorum domini,Q7836
Treatises on astronomical instruments,,,,,,Astronomical texts,Q3129
Court record of proceedings in a lawsuit against Isabel Garcia,,,,,,Court proceedings,Q7224
Dictionary leaves,,,,,,Dictionary,Q7823
Doctrinale,,,,,,Doctrinale,Q7573
Account of payments,,,,,,Account book,Q1387
Notarized account of Jacopo de Piccolomini agreement,,,,,,Agreement,Q7276
Copies of documents relating to water rights in Milan,,,,,,Document,Q8301
Diocese of Siena legal decision,,,,,,Legal document,Q3666
Malavolti family records of guardianship,,,,,,Family documents,Q6997
"Fragments of the Digests of Justinian, Book 37, Titles 7-9",,Corpus juris civilis,,,,Corpus Juris Civilis,Q5057
Sermones dominicales per circulum anni,,,,,,Sermons,Q1400
"Los dos tratados del Papa, i de la Misa",,,,,,Los dos tratados del Papa,Q3723
Bible,,Bible,,,,Bible,Q661
Andrea Amadio botanical illustrations,,,,,,Illustrations,Q3678
Liber metaphisice ; Liber ethicorum,,Metaphysics,,,,Metaphysics (Aristotle);Nicomachean ethics,Q361;Q369
Ibn Malak ʻalá al-Manār fī uṣūl al-fiqh,ابن ملك على المنار في اصول الفقه,Sharḥ Manār al-anwār fī uṣūl al-fiqh,شرح منار الانوار في اصول الفقه,,,Sharḥ Manār al-anwār fī uṣūl al-fiq,Q3722
Certain astrological and astronomical figures; cut out of a manuscript book dated 1410,,,,Astrological text,Q20378,,
Ystoria gestoru[m] Alexandri pueri magni,,,,Life of Alexander the Great,Q17620,,
Jacopo Nannis de Piccolomini debt agreement,,,,,,Agreement,Q7276
De philosophia naturali,,,,,,De philosophia naturali,Q3130
Ikhtiṣār lil-maqālāt min kitāb Uqlīdis,اختصار للمقالات من كتاب اقليدس,Elements,,,,Elements,Q3121
Excerpt from the book of the Uffizio della mercanzia of Florence,,,,,,Uffizio della mercanzia of Florence,Q8295
Capitula Mirabelle,,,,,,Capitula mirabelle,Q7251
Didactic poem on surveying and measurement of areas (taksīr),,,,,,Poetry,Q1330
Luigi Gaddi power of attorney,,,,,,Power of attorney,Q8176
Sharḥ-i Zīj Gūrgānī,شرح زیج گورگانی,,,,,Sharḥ-i Zīj Gūrgānī,Q3156
Paolo Bertini power of attorney,,,,,,Power of attorney,Q8176
Bernardo di Ventura power of attorney,,,,,,Power of attorney,Q8176
Ledger of Gondi accounts,,,,,,Ledger,Q5484
Vita di Bartolommeo di Meo di Taldo di Valore Rustichelli... /,,,,,,Vita di Bartolommeo,Q7248
Dowry receipt,,,,,,Receipt,Q5981
Non[us] Alma[n]sor[is] cu[m] an[n]otatio[n]ib[us] Doctor[is] [S?; varia alia opuscula,,,,Nonus almansoris cum annotationibus doctoris,Q40006,,
Abscondita naturae; collecta ab diversis philosoph[orum] et medicorum voluminibus /,,,,Abscondita naturae,Q39156,,
Book of hours leaf,,,,,,Book of hours,Q795
Reconoychenssas de Salelas e de Lemosis,,,,,,Reconoychenssas,Q5039
Liber ettichor[um] Aristottelis in vulgari,,,,Nicomachean ethics,Q369,,
Sp[irit]ualis phi[losophi]a,,,,Religious text; Philosophical text,Q1465;Q5996,,
Lorenzo di Antonio power of attorney,,,,,,Power of attorney,Q8176
Manuscript leaf from In libros De caelo et mundo Aristotelis,,In libros De caelo et mundo Aristotelis,,,,In libros De caelo et mundo Aristotelis,Q8056
De vita xii C[a]esar[um] ... [etc.] /,,,,Miscellany,Q3673,,
Luigi de Covoni power of attorney,,,,,,Power of attorney,Q8176
Petition for guardianship,,,,,,Petition,Q8048
La vita de Sancto Orso,,,,,,La vita de Sancto Orso,Q7530
De sacro bello [contra Turcos] commentarius,,,,De sacro bello,Q7524,,
Emperor Sigismund appointment,,,,,,Appointment,Q8180
Manuscript leaf from Diaeta salutis,,Diaeta salutis,,,,Dieta salutis,Q368
Brancacci family documents,,,,,,Family documents,Q6997
"Carta ex[ecutori]a de hidalguia a pedimiento; de Martin Gomez y Pedro Gomez, hijos de Diego Gomez, vezinos de la villa de Valaderey",,,,Carta ejecutoria,Q3718,,
Podestà of Fucecchio order,,,,,,Order,Q8304
Cardinal Pietro Lodovico Borgia license,,,,,,License,Q8063
Proprium de tempore] ... [etc.,,,,Proprium de tempore,Q5054,,
Book of hours,,,,,,Book of hours,Q795
Pope Leo X bull,,,,,,Bull,Q1362
Biblia,,Bible,,,,Bible,Q661
"Carta executoria de hidalguia a pedimiento de Rrodrigo Calera, v[e]z[ino] de Villarrobledo",,,,Carta ejecutoria,Q3718,,
Libellus super electionibus faciendis et earum processibus ordinandis,,,,,,Libellus super electionibus faciendis et earum ordinandis,Q4356
Manuscript leaves from a canon law text,,Decretales Gregorii IX,,,,Decretals of Gregory IX,Q2831
Sermons,,,,,,Sermons,Q1400
Domenico Taparelli testament,,,,,,Will,Q1422
Miscellany of theological and devotional works,,,,,,Religious texts,Q5037
Pope Paul III bull,,,,,,Bull,Q1362
Franciscans of Metz,,,,,,Franciscans of Metz,Q7540
De secretis mulierum,,De secretis mulierum,,,,De secretis mulierum,Q5050
Alessandro Piccolomini nomination,,,,,,Nomination,Q8049
"Fragments of accounts rendered to Mahaut d'Artois, Countess of Burgundy",,,,,,Account book,Q1387
Apparatus super constitutionibus Concilii Viennensis,,,,,,Constitutionibus concilii viennensis,Q7544
Cardinal Philippus record of sale,,,,,,Record of sale,Q5052
Ledger of the hospital of San Bartolomeo accounts,,,,,,Ledger,Q5484
Biblia sacra,,Bible,,,,Bible,Q661
"Lantrecht van Zallant, va[n] Twenthe, van Vullenhoe, van Drenthe, mit anderen priviligien des landes van Overijssel",,,,Privileges,Q4353,,
Città di Castello authorization of sale,,,,,,Authorization of sale,Q8298
Manuscript leaf,,,,,,Manuscript,Q7262
Mystical miscellany,,,,,,Religious texts,Q5037
Luigi di Giovanni power of attorney,,,,,,Power of attorney,Q8176
De misericordia,,,,,,De misericordia,Q7834
Tax table,,,,,,Taxes,Q3705
Libri animalium notata supra librum animalium Aristotelis,,,,,,De animalibus,Q5047
Raccolta di celebri arcani chimici da diversi famosi filosofi dati in luce et esperimentati,,,,,,Raccolta di celebri arcani,Q5078
Curia episcopalis notarial document,,,,,,Notarial document,Q5065
Medical and astrological miscellany,,,,,,Medical texts;Astrological texts,Q817;Q3123
"Apologia cuiusdam regiae famae studiosi; qua caesariani regem christianissimum, arma, et auxilia turcica evocasse vociferantes, impuri mendacii et flagitiosae calumniae manifeste arguuntur",,Apologia cuiusdam regiae famae studiosi,,Apologia cuiusdam regiae famae studiosi,Q39199,,
Breviary fragments,,,,,,Breviary,Q657
Land sale contract,,,,,,Contracts,Q5056
Cistercian liturgical psalter,,,,,,Psalter,Q660
Sharḥ-i Zīj-i Ulugh Bēg,شرح زيج الغ بيگ,Sharḥ-i Zīj-i jadīd-i Sulṭānī,شرح زيج جديد سلطانى,,,Sharḥ-i Zīj-i jadīd-i Sulṭānī,Q27664
"Hybrid book of letters of Poliziano, Symmachus, and Laudinus",,,,,,Letters,Q5068
Addresses and letters,,,,,,Letters,Q5068
Sette salmi penitenziali] ... [etc.,,Penitential Psalms,,Penitential Psalms,Q7232,,
Megilat Ester] ... [etc.,,Bible,,Megillot,Q44122,,
Francesco di Sigismondo will,,,,,,Will,Q1422
Trattato dei peccati mortali,,,,,,Omnis mortalium cura,Q7245
Ledger of Risaliti debtors and creditors and accounts,,,,,,Ledger,Q5484
Alchemical compilation,,,,Alchemical texts,Q3132,,
Francesca Massi power of attorney,,,,,,Power of attorney,Q8176
Notebook of Medici (?) accounts,,,,,,Notebook,Q5488
Pratica deli devoti,,,,,,Pratica dei devoti,Q7219
Logica parva,,,,,,Logica parva,Q3136
Records of lawsuit,,,,,,Records,Q5066
Ledger fragment,,,,,,Ledger,Q5484
History of the Reformation in Switzerland from mid-1529 through 1532] ... [etc.,,,,History of the Reformation in Switzerland,Q5086,,
"Manuscript leaf from Antiquitates Judaicae, Book 13",,Antiquitates Judaicae,,,,Antiquitates Judaicae,Q20464
Bartolomeo Chellini and Giovanfrancesco de' Carli act of exchange,,,,,,Act of exchange,Q8299
Coppetto Coppetti power of attorney,,,,,,Power of attorney,Q8176
"Istromenti di quittanze, ed altri contratti a favore del Sr.[?] Cesare Ressano &[?] suoi interessi particolari",,,,Quittance,Q48643,,
Cecco di Nardo deed,,,,,,Deed,Q1319
Scientific miscellany,,,,,,Scientific texts,Q7521
Ferial psalter bifolium,,Bible,,,,Ferial Psalter;Psalter,Q39276;Q660
Trattato dei peccati,,Omnis mortalium cura,,,,Omnis mortalium cura,Q7245
Tafsīr al-Taḥrīr,تفسير التحرير,,,,,Tafsīr al-Taḥrīr,Q3109
Illumineirr buch künstlich alle Farben zu machen und bereidenn allen Briefmalern sampt andern solcher ku[n]ste[n] liebhabern nutzlich unnd gutt zu wissen; und wirt getteillt in seiben bücher,,,,Text on manuscript illumination,Q76636,,
Martini family power of attorney,,,,,,Power of attorney,Q8176
De sacramentis ... [etc.,,,,De sacramentis,Q7820,,
Cristoforo di Guidantonio de Piccolomini rental agreement,,,,,,Agreement,Q7276
Tractatum de spera ... [etc.,,Sphaera mundi,,Sphaera mundi,Q366,,
Ledger of Gondi household expenses,,,,,,Ledger,Q5484
Arcangelo Paffiere will,,,,,,Will,Q1422
Informacio recepta super conversione sarracenorum ad fidem catholicam; de mandato R[everen]di domini Joannis de Churruca inquisitoris in civitate et diocese Valentii et magnifici Andree de Palacio assessoris dicti sancti officii impresencia et asistencia R[everen]di d[omi]ni Martini Sanchiz in sacra theologia magistri Marchi Joannis de bas utriusque juris doctoris consiliarii regie audiencie pretacte,,,,Inquisition texts,Q55179,,
P[rocessus?] honorabilis procuratoris fiscalis heretice et apostatice pravitatis Archiepiscopatus civitatis Ceserauguste contra Johannem de Gurrea Pelliparinum habitatorem ville Exee militum super causa fidei,,,,Legal text,Q8041,,
Ferdinand I privileges,,,,,,Privileges,Q4353
Mattea Petrini power of attorney,,,,,,Power of attorney,Q8176
Indulgence,,,,,,Indulgence,Q8174
Manuscript leaf from Summa de poenitentia et matrimonio,,Summa de poenitentia et matrimonio,,,,Summa de poenitentia et matrimonio,Q40045
List of Sienese government officials,,,,,,List,Q3116
Giovanni di Fatio Piccolomini deed,,,,,,Deed,Q1319
Ledger of debtors and creditors and memoranda,,,,,,Ledger,Q5484
Ethica Nicomachea,,Nicomachean ethics,,,,Nicomachean ethics,Q369
English religious poems,,,,,,Poetry,Q1330
Vita S[anctae] Katharinae de Alexandria,,,,Life of Catherine of Alexandria,Q5070,,
Ars epistolandi ... [etc.,,,,Ars epistolandi,Q5064,,
Ledger of Gondi accounts and debtors and creditors,,,,,,Ledger,Q5484
Financial agreement,,,,,,Agreement,Q7276
Scartafaccio di Bart[olome]o Corsini di f[ier]a di Piacenza,,,,Sketchbook,Q76637,,
"Dogale issued by Doge Alvise Mocenigo to Girolamo Pruli, podestà of Brescia",,,,,,Dogale,Q2827
Jesuit miscellany,,,,,,Religious texts,Q5037
Glossa ordinaria fragments,,Glossa ordinaria,,,,Glossa ordinaria,Q1116
"Storia d'Ungheria, dalle origini al 1539",,,,,,Storia d'Ungheria,Q7517
Sale records,,,,,,Record of sale,Q5052
Commentary on the Doctrinale puerorum,,,,,,Commentary on Doctrinale,Q3113
Annotated copy of Tacitus' Germania,,,,,,Germania,Q7012
Lettere e scritture passate nel concilio di Trento,,,,,,Letters,Q5068
Cartolarii /,,,,,,Cartulary,Q3686
Girolamo and Pandolfo Corbinelli power of attorney,,,,,,Power of attorney,Q8176
Le constitutione delle Suore della penitentia de Santo Domenico del Terzo Ordine del Monasterio di Santo Vincentio di Firenze vocato Annalena,,,,,,Le constitutione delle Suore della penitentia de Santo Domenico,Q4345
al-Bayān wa al-tidhkār fī ṣinʻat ʻamal al-ghubār,البيان و التذكار في صنعة عمل الغبار,,,,,al-Bayān wa al-tidhkār fī ṣinʻat ʻamal al-ghubār,Q39160
De consolatione philosophiae,,De consolatione philosophiae,,,,Consolation of Philosophy,Q2832
Francesco Fazio will,,,,,,Will,Q1422
Sharḥ al-Mulakhkhaṣ fī al-hayʼah,شرح الملخص في الهيئة,Sharḥ al-Jaghmīnī,شرح الجغميني,,,Sharḥ al-Jaghmīnī,Q3108
Notarial documents,,,,,,Notarial documents,Q8060
Girolamo Piccolomini notarial document,,,,,,Notarial document,Q5065
Books III-V of al-Qānūn fī al-ṭibb,,Qānūn fī al-ṭibb,قانون في الطب,,,Canon of Medicine,Q2826
In physicam seu philosophiam na[tura]lem commentarius una cum quaestionibus,,,,Natural philosophy,Q20382,,
Letter to the count of Palamos,,,,,,Letter,Q1454
Teseide,,,,,,Teseida,Q7229
Genealogical chronicle fragment of the kings of England to Kimbelinus and Arvigarus,,,,,,Genealogical chronicle,Q8387
Libro fortune,,Liber fortunae,,,,Liber fortunae,Q7534
Compendio delle istorie di Pisa,,,,,,Compendio delle istorie di Pisa,Q7266
Gli amori di Tibullo e Glicera,,,,,,Gli amori di Tibullo e Glicera,Q7256
Epistolae latinae,,,,,,Letters,Q5068
Legal document,,,,,,Legal document,Q3666
Giovanni Piccolomini guardianship agreement,,,,,,Agreement,Q7276
Michele Chiari power of attorney,,,,,,Power of attorney,Q8176
Epithoma; seu flores in collationes patrum Joh[anni] Cassiani,,,,Epithoma,Q39373,,
Rental agreement for property in Bonana,,,,,,Agreement,Q7276
Consejo de Inquisición (Spain) genealogy for Marçal Traveria,,,,,,Spanish inquisition,Q8054
Legal documents,,,,,,Legal document,Q3666
Lectiones ex[i]mi philosophi Marciantonii Genuae sup[er] libros physicorum Aristotelis,,,,Commentary on Aristotle's Physics,Q3698,,
Compilation of legal texts,,,,Legal texts,Q6030,,
Inni della Beata Vergine Maria,,,,,,Hymns,Q3715
Extratto da un libro de razza da cavalli del re Ferrante vechio de Aragona,,,,,,Libro de razza da cavalli,Q39386
Annotated copy of Terence's works,,,,,,Commentary on Terence,Q7003
Apparatus d[omi]ni Bernardi Raymundi in sexto libro decretalium,,,,Commentary on Liber sextus decretalium,Q1416,,
Kitāb fī istīʻāb al-wujūh al-mumkinah fī ṣanʻat al-asṭurlāb,كتاب في استيعاب الوجوه الممكنة في صنعة الاسطرلاب,,,,,Kitāb fī istīʻāb al-wujūh al-mumkinah fī ṣanʻat al-asṭurlāb,Q3668
Epithome artis epistolaris ... [etc.,,,,Epithome artis epistolaris,Q5022,,
Lodovico Bandinelli dowry receipt,,,,,,Receipt,Q5981
"Filza XV segnata con la lettera P, come appare all'estratto sotto, n. 441",,,,,,Filza XV segnata,Q8189
De coloribus urinae ... [etc.,,,,De coloribus urinae,Q5486,,
Genelogies of the Erles of Lecestre and Chester,,,,,,Genealogies,Q4350
Procès criminel contre Girard Didelot blasphémateur (1569) (Dossier original),,,,,,Procès criminel contre blasphémateur,Q5053
Pope Julius II bull,,,,,,Bull,Q1362
L'image del monde ... [etc.,,Image du monde,,Image du monde,Q346,,
Psalter bifolium,,Bible,,,,Bible;Psalter,Q661;Q660
al-Hidāyah,الهداية,Hidāyah fī sharḥ al-Bidāyah,هداية في شرح البداية,,,Hidāyah fī sharḥ al-Bidāyah,Q3707
Ratiffica[ti]on pour noble Gaolon Garnier dit de la Galliniere,,,,Ratification,Q3138,,
Generale consilium partis Guelforum decision,,,,,,Decision,Q8057
Poems on monastic life,,,,,,Poetry,Q1330
Erotopaignion /,,,,,,Erotopaegnion,Q7826
Pope Leo X brief,,,,,,Papal brief,Q8179
"La vray-disant, advocate des dames",,,,,,Advocate des dames,Q8043
Alfonso Petrucci property instructions,,,,,,Instructions,Q5044
Edict against reforming tendencies,,,,,,Edict against reforming tendencies,Q5063
Dominican prayer book,,,,,,Prayer book,Q1486
Ḥeshbon mahalkhot ha-kokhavim,,,,,,Ḥeshbon mahalkhot ha-kokhavim,Q3713
Leggendario delle Sante Virgini,,,,,,Leggendario delle sante virgini,Q7236
La fontaine de toute science,,Livre de Sydrac,,,,Book of Sydrac,Q7831
Kāmil al-sināʻah al-tibbīyah] ... [etc.,,,,Kāmil al-sināʻah al-tibbīyah,Q6998,,
Fragment of manuscript bifolium from the Liber ad Almansorem,,Kitāb al-Manṣūrī,,,,Kitāb al-Manṣūrī,Q3125
Francesco Bertini deed,,,,,,Deed,Q1319
"Registro di lettere di mons[igno]re archivescovo di Rossana che fu poi Papa Urbano Settimo della sua nunciatura di Spagna sotto Pio Quarto, Pio Quinto, e Gregorio Decimoterzo",,,,Register,Q67326,,
Ynstruction of the ephimeredes,,,,,,Astrological texts,Q3123
Officii et magistrati,,,,,,Officii et magistrati,Q7268
Joannis Passeratii Coniecturarum et opinionum liber,,,,,,Coniecturarum liber,Q4341
Registrum ordinis Cysterciensis,,,,,,Registrum ordinis Cysterciensis,Q7513
Miscellany,,,,,,Miscellany,Q3673
Astronomical and astrological tables,,,,,,Astronomical texts;Astrological texts,Q3129;Q3123
Lena Risaliti power of attorney,,,,,,Power of attorney,Q8176
Financial document excerpt,,,,,,Document,Q8301
Die Klag vom Wolf am Hage,,,,,,Die Klag vom Wolf am Hage,Q7813
Giacoma di Ugo conveyance,,,,,,Conveyance,Q8306
Astronomical fragments,,,,,,Astronomical texts,Q3129
Kitāb al-Kashf wa-al-bayān. Īḍāḥ al-rumūz fī al-burhān,كتاب الكشف والبيان. ايضاح الرموز في البرهان,,,,,Kitāb al-Kashf wa-al-bayān. Īḍāḥ al-rumūz fī al-burhān,Q3122
Ledger of Medici receipts,,,,,,Ledger,Q5484
Kitāb Rawḍ al-rayāḥīn fī ḥikāyāt al-ṣāliḥīn,كتاب روض الرياحين في حكايات الصالحين ،,Rawḍ al-rayāḥīn fī ḥikāyāt al-ṣāliḥīn,روض الرياحين في حكايات الصالحين,,,Rawḍ al-rayāḥīn fī ḥikāyāt al-ṣāliḥīn,Q3721
Carmine alla Beata Vergine Maria,,,,,,Carmine alla beata vergine Maria,Q7223
Pope Adrian VI bull,,,,,,Bull,Q1362
Ledger of Gondi accounts and memoranda,,,,,,Ledger,Q5484
Canzoniere,,,,,,Canzoniere,Q5956
Treatise on practical mathematical calculation,,,,,,Treatise on practical mathematical calculation,Q3681
Francesco Bernardo indulgence,,,,,,Indulgence,Q8174
Acta pronumptiationis tenute et licentie generalis pro Bernardo Alamanni de Medicis,,,,,,Acta pronumptiationis tenute et licentie generalis,Q7013
Lapa Torti power of attorney,,,,,,Power of attorney,Q8176
La generacion de Adam,,,,,,La generacion de Adam,Q39526
Notebook of Ridolfi accounts,,,,,,Notebook,Q5488
Letter from Hippocrates to Caesar,,,,,,Letter,Q1454
Ascetic miscellany,,,,,,Ascetic texts,Q7537
Letter of appeal,,,,,,Letter,Q1454
Miniato di Cimatore and Antonio dei Biffoli power of attorney,,,,,,Power of attorney,Q8176
Astronomical treatises and tables,,,,,,Astronomical texts,Q3129
Copia schedula,,,,,,Copia schedula,Q5036
Manuscript leaf from De casibus virorum illustrium,,De casibus virorum illustrium,,,,De casibus virorum illustrium,Q362
"Altera apologia pro rege christianissimo contra caesarianos, in qua de causis belli inter regem et caesarem recens orti brevissime et verissime agitur",,,,,,Apologia pro rege Christianissimo contra Caesarianos,Q5024
Book of Hours; Use of Paris,,,,,,Book of hours,Q795
Ferial psalter,,,,,,Ferial Psalter;Psalter,Q39276;Q660
Mughnī al-labīb,مغني اللبيب,Mughnī al-labīb ʻan kutub al-aʻārīb,مغني اللبيب عن كتب الاعاريب,,,Mughnī al-labīb ʻan kutub al-aʻārīb,Q3677
Scholia ex Georgicorum P. Vergilii carminibus undique excerpta,,,,,,Georgics,Q5049
Liber canonis,,Qānūn fī al-ṭibb,,,,Canon of Medicine,Q2826
Hādhā min Khawāṣs al-manāzil wa-hiya fī al-maghrib anwāʼ,هذا من خواص المنازل وهي في المغرب انواء,,,,,Hādhā min Khawāṣs al-manāzil wa-hiya fī al-maghrib anwāʼ,Q3688
Collection of documents concerning inheritance,,,,,,Documents,Q5023
Summa totius logicae,,Summa logicae,,,,Summa logicae,Q7864
Ledger of Amadori memoranda,,,,,,Ledger,Q5484
Collection of astronomical texts,,,,,,Astronomical texts,Q3129
Strozzi family power of attorney,,,,,,Power of attorney,Q8176
Balia grant,,,,,,Grant,Q5982
De natura rerum,,De natura rerum,,,,De natura rerum,Q370
Lettere amorose e capitoli,,,,,,Letters,Q5068
Contratti de beni di Firenze della famiglia Concini,,,,,,Contracts,Q5056
Decretales Gregorii IX,,Decretales Gregorii IX,,,,Decretals of Gregory IX,Q2831
