File,subject_as_recorded,vocab,subfield_codes,source_authority_uri,authorized_label_add,structured_value_add,ds_qid_add,authorized_label,structured_value,ds_qid
20250313-subjects-penn-marcxml-combined.csv,Italy--Officials and employees,0,a--x,http://id.loc.gov/authorities/subjects/sh2008115571,,,,Italy;Local officials and employees,http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1001438,Q249;Q8164
20250313-subjects-penn-marcxml-combined.csv,Essex (England)--Early works to 1800,0,a--v,,,,,England--Essex;Early works,http://id.worldcat.org/fast/1212484;http://id.worldcat.org/fast/1411636,Q4320;Q300
20250313-subjects-penn-marcxml-combined.csv,Essex (England)--Economic conditions,0,a--x,,,,,England--Essex;Economic conditions,http://id.worldcat.org/fast/1212484;http://id.worldcat.org/fast/1919582,Q4320;Q3514
20250313-subjects-penn-marcxml-combined.csv,"Christian poetry, English (Middle)",0,a,http://id.loc.gov/authorities/subjects/sh85025154,,,,"Christian poetry, English (Middle)",http://id.worldcat.org/fast/859417,Q7182
20250313-subjects-penn-marcxml-combined.csv,"Christian poetry, English (Middle)",fast,a,http://id.worldcat.org/fast/859417,,,,"Christian poetry, English (Middle)",http://id.worldcat.org/fast/859417,Q7182
20250313-subjects-penn-marcxml-combined.csv,"Devotional literature, English (Middle)",0,a,http://id.loc.gov/authorities/subjects/sh89005456,,,,"Devotional literature, English (Middle)",http://id.worldcat.org/fast/892024,Q7140
20250313-subjects-penn-marcxml-combined.csv,"Devotional literature, English (Middle)",fast,a,http://id.worldcat.org/fast/892024,,,,"Devotional literature, English (Middle)",http://id.worldcat.org/fast/892024,Q7140
20250313-subjects-penn-marcxml-combined.csv,"English literature--Middle English, 1100-1500",0,a--y,http://id.loc.gov/authorities/subjects/sh85043778,,,,English literature;1100-1500;English literature--Middle English,http://id.worldcat.org/fast/911989;http://id.worldcat.org/fast/1355376;http://id.worldcat.org/fast/1710961,Q7126;Q38896;Q7125
20250313-subjects-penn-marcxml-combined.csv,English literature--Middle English,fast,a--x,http://id.worldcat.org/fast/1710961,,,,English literature--Middle English,http://id.worldcat.org/fast/1710961,Q7125
20250313-subjects-penn-marcxml-combined.csv,"Religious poetry, English",0,a,http://id.loc.gov/authorities/subjects/sh85112708,,,,"Religious poetry, English",http://id.worldcat.org/fast/1094226,Q7139
