File,subject_as_recorded,vocab,subfield_codes,source_authority_uri,authorized_label_add,structured_value_add,ds_qid_add,authorized_label,structured_value,ds_qid
20250313-named-subjects-penn-marcxml-combined.csv,"Andrea, Piero di",0,a,,,,,,,
20250313-named-subjects-penn-marcxml-combined.csv,"Ardinghelli, Rinaldo degli",0,a,,,,,,,
20250313-named-subjects-penn-marcxml-combined.csv,"Lenzi, Giovanni, 1963-",0,a;d,http://id.loc.gov/authorities/names/n2001100293,,,,,,
20250313-named-subjects-penn-marcxml-combined.csv,"Saxo, Andreas",0,a,,,,,,,
20250313-named-subjects-penn-marcxml-combined.csv,Horace--Influence,0,a--x,,,,,"Horace;Influence (Literary, artistic, etc.)",http://id.worldcat.org/fast/39544;http://id.worldcat.org/fast/972484,Q4288;Q4321
20250313-named-subjects-penn-marcxml-combined.csv,Horace,fast,a,http://id.worldcat.org/fast/39544,,,,Horace,http://id.worldcat.org/fast/39544,Q4288
20250313-named-subjects-penn-marcxml-combined.csv,"Attila, -453--Biography",0,a;d--x,,,,,"Attila, -453;Biography",http://id.worldcat.org/fast/1805681;http://id.worldcat.org/fast/832149,Q7425;Q27365
20250313-named-subjects-penn-marcxml-combined.csv,"Attila, -453",fast,a;d,http://id.worldcat.org/fast/1805681,,,,"Attila, -453",http://id.worldcat.org/fast/1805681,Q7425
20250313-named-subjects-penn-marcxml-combined.csv,Galen,0,a,http://id.loc.gov/authorities/names/n79059644,,,,Galen,http://id.worldcat.org/fast/36414,Q38659
20250313-named-subjects-penn-marcxml-combined.csv,Galen,fast,a,http://id.worldcat.org/fast/36414,,,,Galen,http://id.worldcat.org/fast/36414,Q38659
20250313-named-subjects-penn-marcxml-combined.csv,"Phalaris, Tyrant of Agrigentum, active 6th century B.C.",0,a;c;d,http://id.loc.gov/authorities/names/n84121462,,,,"Phalaris, Tyrant of Agrigentum, active 6th century B.C.",http://id.worldcat.org/fast/1841192,Q5858
20250313-named-subjects-penn-marcxml-combined.csv,"Phalaris, Tyrant of Agrigentum, active 6th century B.C.",fast,a;c;d,http://id.worldcat.org/fast/1841192,,,,"Phalaris, Tyrant of Agrigentum, active 6th century B.C.",http://id.worldcat.org/fast/1841192,Q5858
20250313-named-subjects-penn-marcxml-combined.csv,Jābir ibn Ḥayyān,0,a,http://id.loc.gov/authorities/names/n85356785,,,,Jābir ibn Ḥayyān,http://id.worldcat.org/fast/174074,Q2989
20250313-named-subjects-penn-marcxml-combined.csv,Jābir ibn Ḥayyān,fast,a,http://id.worldcat.org/fast/174074,,,,Jābir ibn Ḥayyān,http://id.worldcat.org/fast/174074,Q2989
20250313-named-subjects-penn-marcxml-combined.csv,Carthusians--Liturgy,0,a--x,,,,,Carthusians;Liturgics,http://id.worldcat.org/fast/554888;http://id.worldcat.org/fast/1000579,Q4205;Q207
20250313-named-subjects-penn-marcxml-combined.csv,"Fagno, Davanzato di",0,a,,,,,,,
20250313-named-subjects-penn-marcxml-combined.csv,"Thilla, Berto",0,a,,,,,,,
20250313-named-subjects-penn-marcxml-combined.csv,"Partana, Bartolo",0,a,,,,,,,
20250313-named-subjects-penn-marcxml-combined.csv,"Bianco, Giacomo del",0,a,,,,,,,
20250313-named-subjects-penn-marcxml-combined.csv,"Apraduno, Antonio di",0,a,,,,,,,
20250313-named-subjects-penn-marcxml-combined.csv,"Cacciaguerra, Renaldus",0,a,,,,,,,
20250313-named-subjects-penn-marcxml-combined.csv,"Cavalcanti, Aldobrandino, 1217-1279",0,a;d,http://id.loc.gov/authorities/names/nr95003291,,,,,,
20250313-named-subjects-penn-marcxml-combined.csv,Rainerius,0,a,,,,,,,
20250313-named-subjects-penn-marcxml-combined.csv,Tancredus,0,a,,,,,,,
20250313-named-subjects-penn-marcxml-combined.csv,"Jean, de Verdun",0,a;c,,,,,,,
20250313-named-subjects-penn-marcxml-combined.csv,"Arrigucci, Luigi",0,a,,,,,,,
20250313-named-subjects-penn-marcxml-combined.csv,"Arrigucci, Caterina",0,a,,,,,,,
20250313-named-subjects-penn-marcxml-combined.csv,"Buondelmonte, Piero",0,a,,,,,,,
20250313-named-subjects-penn-marcxml-combined.csv,Florence (Tuscany). Capitani di parte,0,a;b,http://id.loc.gov/authorities/names/n88244710,,,,,,
20250313-named-subjects-penn-marcxml-combined.csv,"Scolario, Bartolomeo di",0,a,,,,,,,
20250313-named-subjects-penn-marcxml-combined.csv,"Lorenzo, Vanna di",0,a,,,,,,,
20250313-named-subjects-penn-marcxml-combined.csv,"Aegidius, Saint, Abbot--Poetry",0,a;c--v,,,,,"Aegidius, Saint, Abbot;Poetry",http://id.worldcat.org/fast/130602;http://id.worldcat.org/fast/1423828,Q7191;Q247
20250313-named-subjects-penn-marcxml-combined.csv,"Aegidius, Saint, Abbot",fast,a;c,http://id.worldcat.org/fast/130602,,,,"Aegidius, Saint, Abbot",http://id.worldcat.org/fast/130602,Q7191
20250313-named-subjects-penn-marcxml-combined.csv,"Sebastian, Saint--Prayers and devotions",0,a;c--v,,,,,"Sebastian, Saint;Prayers and devotions",http://id.worldcat.org/fast/103336;http://id.worldcat.org/fast/1423909,Q7997;Q3052
20250313-named-subjects-penn-marcxml-combined.csv,"Sebastian, Saint",fast,a;c,http://id.worldcat.org/fast/103336,,,,"Sebastian, Saint",http://id.worldcat.org/fast/103336,Q7997
20250313-named-subjects-penn-marcxml-combined.csv,"Francis, of Assisi, Saint, 1182-1226--Art",0,a;c;d--v,http://id.loc.gov/authorities/subjects/sh85051529,,,,"Francis, of Assisi, Saint, 1182-1226;Art",http://id.worldcat.org/fast/29126;http://id.worldcat.org/fast/1423702,Q6955;Q38573
20250313-named-subjects-penn-marcxml-combined.csv,"John, the Apostle, Saint--Art",0,a;c--x,,,,,"John, the Apostle, Saint;Art",http://id.worldcat.org/fast/36704;http://id.worldcat.org/fast/815177,Q7193;Q184
20250313-named-subjects-penn-marcxml-combined.csv,"John, the Apostle, Saint",fast,a;c,http://id.worldcat.org/fast/36704,,,,"John, the Apostle, Saint",http://id.worldcat.org/fast/36704,Q7193
20250313-named-subjects-penn-marcxml-combined.csv,"Medici, Luisa de'",0,a,,,,,,,
20250313-named-subjects-penn-marcxml-combined.csv,"St. Jakob (Church : Regensburg, Germany)",0,a,http://id.loc.gov/authorities/names/n94097639,,,,"St. Jakob (Church : Regensburg, Germany)",http://id.worldcat.org/fast/701160,Q4892
20250313-named-subjects-penn-marcxml-combined.csv,"St. Jakob (Church : Regensburg, Germany)",fast,a,http://id.worldcat.org/fast/701160,,,,"St. Jakob (Church : Regensburg, Germany)",http://id.worldcat.org/fast/701160,Q4892
20250313-named-subjects-penn-marcxml-combined.csv,"Balducci, Nonnina",0,a,,,,,,,
20250313-named-subjects-penn-marcxml-combined.csv,"Balducci, Domenico",0,a,,,,,,,
20250313-named-subjects-penn-marcxml-combined.csv,"Portinari, Vanni de'",0,a,,,,,,,
