File,subject_as_recorded,vocab,subfield_codes,source_authority_uri,authorized_label_add,structured_value_add,ds_qid_add,authorized_label,structured_value,ds_qid
20250318-subjects-williams-csv.csv,Caroline miniscule,ds-subject,,,Caroline minuscule,http://vocab.getty.edu/aat/300195207,Q10803,,,
20250318-subjects-williams-csv.csv,Half uncial,ds-subject,,,half uncial,http://vocab.getty.edu/aat/300194430,Q76576,,,
20250318-subjects-williams-csv.csv,Psalters,ds-subject,,,Psalters,http://id.worldcat.org/fast/1080778,Q4323,,,
20250318-subjects-williams-csv.csv,Calendars of saints,ds-subject,,,,,,,,
20250318-subjects-williams-csv.csv,Gothic scripts,ds-subject,,,Gothic scripts,http://vocab.getty.edu/aat/300195226,Q16360,,,
20250318-subjects-williams-csv.csv,Illuminations (painting),ds-subject,,,illuminations (paintings),http://vocab.getty.edu/aat/300264522,Q225,,,
20250318-subjects-williams-csv.csv,Miniatures (painting),ds-subject,,,miniatures (paintings),http://vocab.getty.edu/aat/300033936,Q262,,,
20250318-subjects-williams-csv.csv,Detached leaves,ds-subject,,,detached leaves,http://vocab.getty.edu/aat/300379890,Q2954,,,
20250318-subjects-williams-csv.csv,Musical notation -- 15th century,ds-subject,,,Musical notation;Fifteenth century,http://id.worldcat.org/fast/1030779;http://id.worldcat.org/fast/923962,Q12609;Q154,,,
20250318-subjects-williams-csv.csv,Franciscans -- Manuscripts,ds-subject,,,Franciscans;Manuscripts,http://id.worldcat.org/fast/530004;http://id.worldcat.org/fast/1008230,Q5840;Q38609,,,
20250318-subjects-williams-csv.csv,Psalters -- Specimens,ds-subject,,,Psalters;Specimens,http://id.worldcat.org/fast/1080778;http://id.worldcat.org/fast/1423861,Q4323;Q239,,,
20250318-subjects-williams-csv.csv,Musical notation -- 14th century,ds-subject,,,Musical notation;Fourteenth century,http://id.worldcat.org/fast/1030779;http://id.worldcat.org/fast/933420,Q12609;Q295,,,
20250318-subjects-williams-csv.csv,Processionals (Liturgical books),ds-subject,,,Processionals (Liturgical books),http://id.worldcat.org/fast/1078060,Q4850,,,
20250318-subjects-williams-csv.csv,Fragments (object portions),ds-subject,,,fragments (object portions),http://vocab.getty.edu/aat/300117130,Q222,,,
20250318-subjects-williams-csv.csv,Service books (Music) -- Early works to 1800,ds-subject,,,Service books (Music);Early works,http://id.worldcat.org/fast/1113403;http://id.worldcat.org/fast/1411636,Q67200;Q300,,,
20250318-subjects-williams-csv.csv,Antiphonaries -- Early works to 1800,ds-subject,,,Antiphonaries;Early works,http://id.worldcat.org/fast/810657;http://id.worldcat.org/fast/1411636,Q4306;Q300,,,
20250318-subjects-williams-csv.csv,Neumes -- Italy,ds-subject,,,Neumes;Italy,http://id.worldcat.org/fast/1036242;http://id.worldcat.org/fast/1204565,Q5879;Q249,,,
20250318-subjects-williams-csv.csv,Choir books,ds-subject,,,Service books (Music),http://id.worldcat.org/fast/1113403,Q67200,,,
20250318-subjects-williams-csv.csv,Illuminations (visual works),ds-subject,,,illuminations (paintings),http://vocab.getty.edu/aat/300264522,Q225,,,
20250318-subjects-williams-csv.csv,Wooden boards,ds-subject,,,Wooden boards,http://id.loc.gov/vocabulary/rbmscv/cv00601,Q12563,,,
20250318-subjects-williams-csv.csv,Bosses,ds-subject,,,bosses (components),http://vocab.getty.edu/aat/300047259,Q76577,,,
20250318-subjects-williams-csv.csv,Cornerpieces (furniture),ds-subject,,,Cornerpieces (Furniture),http://id.loc.gov/vocabulary/rbmscv/cv00466,Q67919,,,
20250318-subjects-williams-csv.csv,Historiated initials,ds-subject,,,Historiated initials,http://id.worldcat.org/fast/957716,Q19864,,,
20250318-subjects-williams-csv.csv,Tabs,ds-subject,,,tabs,http://vocab.getty.edu/aat/300234003,Q38548,,,
20250318-subjects-williams-csv.csv,Books of hours -- France -- Specimens,ds-subject,,,Books of hours;France;Specimens,http://id.worldcat.org/fast/836484;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1423861,Q5889;Q152;Q239,,,
20250318-subjects-williams-csv.csv,Bastarda,ds-subject,,,bastarda,http://vocab.getty.edu/aat/300210195,Q66697,,,
20250318-subjects-williams-csv.csv,Months in art,ds-subject,,,Months in art,http://id.worldcat.org/fast/1025858,Q76563,,,
20250318-subjects-williams-csv.csv,Grotesques,ds-subject,,,grotesques,http://vocab.getty.edu/aat/300010211,Q10799,,,
20250318-subjects-williams-csv.csv,"Manuscripts, Medieval -- Italy -- Specimens",ds-subject,,,"Manuscripts, Medieval;Italy;Specimens",http://id.worldcat.org/fast/1008422;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1423861,Q325;Q249;Q239,,,
20250318-subjects-williams-csv.csv,Manicules,ds-subject,,,Manicules,http://id.loc.gov/vocabulary/rbmscv/cv00248,Q5909,,,
20250318-subjects-williams-csv.csv,"Manuscripts, Medieval -- Germany -- Specimens",ds-subject,,,"Manuscripts, Medieval;Germany;Specimens",http://id.worldcat.org/fast/1008422;http://id.worldcat.org/fast/1210272;http://id.worldcat.org/fast/1423861,Q325;Q3032;Q239,,,
20250318-subjects-williams-csv.csv,Parchment (vellum),ds-subject,,,vellum (parchment),http://vocab.getty.edu/aat/300011852,Q10802,,,
20250318-subjects-williams-csv.csv,Monastic and religious life -- Early works to 1800,ds-subject,,,Monastic and religious life;Early works,http://id.worldcat.org/fast/1025101;http://id.worldcat.org/fast/1411636,Q2981;Q300,,,
20250318-subjects-williams-csv.csv,Limp bindings,ds-subject,,,Limp bindings,http://id.loc.gov/vocabulary/rbmscv/cv00590,Q16312,,,
20250318-subjects-williams-csv.csv,Christian hagiography,ds-subject,,,Christian hagiography,http://id.worldcat.org/fast/859164,Q5913,,,
20250318-subjects-williams-csv.csv,Christian legends,ds-subject,,,Christian legends,http://id.worldcat.org/fast/1727967,Q7175,,,
20250318-subjects-williams-csv.csv,"Christian literature, Latin (Medieval and modern)",ds-subject,,,"Christian literature, Latin (Medieval and modern)",http://id.worldcat.org/fast/859309,Q38845,,,
20250318-subjects-williams-csv.csv,"Latin literature, Medieval and modern",ds-subject,,,"Latin literature, Medieval and modern",http://id.worldcat.org/fast/993349,Q7742,,,
20250318-subjects-williams-csv.csv,Latin language -- Versification -- Early works to 1800,ds-subject,,,Latin language--Versification;Early works,http://id.worldcat.org/fast/993274;http://id.worldcat.org/fast/1411636,Q76539;Q300,,,
20250318-subjects-williams-csv.csv,"Manuscripts, Medieval -- Switzerland -- Specimens",ds-subject,,,"Manuscripts, Medieval;Switzerland;Specimens",http://id.worldcat.org/fast/1008422;http://id.worldcat.org/fast/1205401;http://id.worldcat.org/fast/1423861,Q325;Q4281;Q239,,,
20250318-subjects-williams-csv.csv,Caroline minuscule,ds-subject,,,Caroline minuscule,http://vocab.getty.edu/aat/300195207,Q10803,,,
20250318-subjects-williams-csv.csv,Explicits (documents),ds-subject,,,explicits (documents),http://vocab.getty.edu/aat/300201053,Q76578,,,
20250318-subjects-williams-csv.csv,Latin poetry -- To 1400,ds-subject,,,Latin poetry,http://id.worldcat.org/fast/993373,Q6969,,,
20250318-subjects-williams-csv.csv,Humanistic scripts,ds-subject,,,humanistic scripts,http://vocab.getty.edu/aat/300210204,Q10824,,,
20250318-subjects-williams-csv.csv,Implicits (documents),ds-subject,,,,,,,,
20250318-subjects-williams-csv.csv,"Epic poetry, Latin",ds-subject,,,"Epic poetry, Latin",http://id.worldcat.org/fast/913954,Q38897,,,
20250318-subjects-williams-csv.csv,"Pastoral poetry, Latin",ds-subject,,,"Pastoral poetry, Latin",http://id.worldcat.org/fast/1054657,Q4816,,,
20250318-subjects-williams-csv.csv,Decorated initials,ds-subject,,,decorated initials,http://vocab.getty.edu/aat/300417548,Q10807,,,
20250318-subjects-williams-csv.csv,Italian poetry -- To 1400,ds-subject,,,Italian poetry,http://id.worldcat.org/fast/980715,Q7149,,,
20250318-subjects-williams-csv.csv,Historiated portraits,ds-subject,,,historiated portraits,http://vocab.getty.edu/aat/300265059,Q76579,,,
20250318-subjects-williams-csv.csv,Putti (motifs),ds-subject,,,Cherubs (Art),http://id.worldcat.org/fast/1744093,Q76564,,,
20250318-subjects-williams-csv.csv,Gauffered edges,ds-subject,,,Gauffered edges,http://id.loc.gov/vocabulary/rbmscv/cv00745,Q10809,,,
20250318-subjects-williams-csv.csv,"Manuscripts, Armenian -- Massachusetts -- Williamstown",ds-subject,,,"Manuscripts, Armenian;Massachusetts--Williamstown",http://id.worldcat.org/fast/1008290;http://id.worldcat.org/fast/1215172,Q2964;Q76537,,,
20250318-subjects-williams-csv.csv,Manuscripts -- Armenia -- 15th century,ds-subject,,,Manuscripts;Armenia;Fifteenth century,http://id.worldcat.org/fast/1424060;http://id.worldcat.org/fast/1206470;http://id.worldcat.org/fast/923962,Q331;Q3017;Q154,,,
20250318-subjects-williams-csv.csv,Psalters (books),ds-subject,,,Psalters,http://id.worldcat.org/fast/1080778,Q4323,,,
20250318-subjects-williams-csv.csv,Aristotle Nicomachean ethics,ds-subject,,,Nicomachean ethics (Aristotle),http://id.worldcat.org/fast/1357515,Q4845,,,
20250318-subjects-williams-csv.csv,Ethics -- Early works to 1800,ds-subject,,,Ethics;Early works,http://id.worldcat.org/fast/915833;http://id.worldcat.org/fast/1411636,Q312;Q300,,,
20250318-subjects-williams-csv.csv,"Literature, Medieval -- Translations",ds-subject,,,"Literature, Medieval;Translations",http://id.worldcat.org/fast/1000151;http://id.worldcat.org/fast/1154827,Q16319;Q39019,,,
20250318-subjects-williams-csv.csv,"Philosophy, Ancient",ds-subject,,,"Philosophy, Ancient",http://id.worldcat.org/fast/1060860,Q2796,,,
20250318-subjects-williams-csv.csv,Astrology -- Early works to 1800,ds-subject,,,Astrology;Early works,http://id.worldcat.org/fast/819398;http://id.worldcat.org/fast/1411636,Q258;Q300,,,
20250318-subjects-williams-csv.csv,Astronomy -- Early works to 1800,ds-subject,,,Astronomy;Early works,http://id.worldcat.org/fast/819673;http://id.worldcat.org/fast/1411636,Q166;Q300,,,
20250318-subjects-williams-csv.csv,"Manuscripts, Italian -- Massachusetts -- Williamstown",ds-subject,,,"Manuscripts, Italian;Massachusetts--Williamstown",http://id.worldcat.org/fast/1008378;http://id.worldcat.org/fast/1215172,Q269;Q76537,,,
20250318-subjects-williams-csv.csv,"Manuscripts, Italian -- Specimens",ds-subject,,,"Manuscripts, Italian;Specimens",http://id.worldcat.org/fast/1008378;http://id.worldcat.org/fast/1423861,Q269;Q239,,,
20250318-subjects-williams-csv.csv,"Manuscripts, German -- Specimens",ds-subject,,,"Manuscripts, German;Specimens",http://id.worldcat.org/fast/1008346;http://id.worldcat.org/fast/1423861,Q142;Q239,,,
20250318-subjects-williams-csv.csv,Catholic Church Breviary,ds-subject,,,Breviary (Catholic Church),http://id.worldcat.org/fast/1357439,Q7404,,,
20250318-subjects-williams-csv.csv,Breviary (Benedictine) -- Texts,ds-subject,,,Breviary (Benedictine : Catholic Church);Texts,http://id.worldcat.org/fast/1374315;http://id.worldcat.org/fast/1423705,Q76544;Q3066,,,
20250318-subjects-williams-csv.csv,Breviaries,ds-subject,,,Breviaries,http://id.worldcat.org/fast/838495,Q3593,,,
20250318-subjects-williams-csv.csv,"Manuscripts, Medieval -- Specimens",ds-subject,,,"Manuscripts, Medieval;Specimens",http://id.worldcat.org/fast/1008422;http://id.worldcat.org/fast/1423861,Q325;Q239,,,
20250318-subjects-williams-csv.csv,Borders (ornament areas),ds-subject,,,borders (ornament areas),http://vocab.getty.edu/aat/300010252,Q11304,,,
20250318-subjects-williams-csv.csv,"Manuscripts, Medieval -- England -- Specimens",ds-subject,,,"Manuscripts, Medieval;England;Specimens",http://id.worldcat.org/fast/1008422;http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/1423861,Q325;Q320;Q239,,,
20250318-subjects-williams-csv.csv,Contemporary bindings,ds-subject,,,Contemporary bindings,http://id.loc.gov/vocabulary/rbmscv/cv00480,Q5930,,,
20250318-subjects-williams-csv.csv,Books of hours -- Italy -- Specimens,ds-subject,,,Books of hours;Italy;Specimens,http://id.worldcat.org/fast/836484;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1423861,Q5889;Q249;Q239,,,
20250318-subjects-williams-csv.csv,Gauffering,ds-subject,,,gauffering (embossing),http://vocab.getty.edu/aat/300053827,Q76580,,,
20250318-subjects-williams-csv.csv,Vellum (parchment,ds-subject,,,vellum (parchment),http://vocab.getty.edu/aat/300011852,Q10802,,,
20250318-subjects-williams-csv.csv,Line fillings,ds-subject,,,line fillings,http://vocab.getty.edu/aat/300198407,Q76581,,,
20250318-subjects-williams-csv.csv,Theology -- Early works to 1800,ds-subject,,,Theology;Early works,http://id.worldcat.org/fast/1149559;http://id.worldcat.org/fast/1411636,Q4290;Q300,,,
20250318-subjects-williams-csv.csv,Chained bindings,ds-subject,,,Chained bindings,http://id.loc.gov/vocabulary/rbmscv/cv00546,Q5812,,,
20250318-subjects-williams-csv.csv,"Manuscripts, Syriac -- Massachusetts -- Williamstown",ds-subject,,,"Manuscripts, Syriac;Massachusetts--Williamstown",http://id.worldcat.org/fast/1008506;http://id.worldcat.org/fast/1215172,Q12691;Q76537,,,
20250318-subjects-williams-csv.csv,Estrangela,ds-subject,,,Estrangela,http://vocab.getty.edu/aat/300379152,Q76582,,,
20250318-subjects-williams-csv.csv,Manuscripts -- Syria -- 12th century,ds-subject,,,Manuscripts;Syria;Twelfth century,http://id.worldcat.org/fast/1424060;http://id.worldcat.org/fast/1208757;http://id.worldcat.org/fast/1159791,Q331;Q11447;Q304,,,
20250318-subjects-williams-csv.csv,Nobility -- Spain -- Granada,ds-subject,,,Nobility;Spain--Granada,http://id.worldcat.org/fast/1038255;http://id.worldcat.org/fast/1207338,Q164;Q48477,,,
20250318-subjects-williams-csv.csv,Letters patent -- Spain -- Granada,ds-subject,,,Letters patent;Spain--Granada,http://id.worldcat.org/fast/996795;http://id.worldcat.org/fast/1207338,Q38491;Q48477,,,
20250318-subjects-williams-csv.csv,"Manuscripts, Spanish -- Massachusetts -- Williamstown",ds-subject,,,"Manuscripts, Spanish;Massachusetts--Williamstown",http://id.worldcat.org/fast/1008500;http://id.worldcat.org/fast/1215172,Q202;Q76537,,,
20250318-subjects-williams-csv.csv,Illuminated manuscripts -- Spain -- Granada -- 16th century,ds-subject,,,illuminated manuscripts;Spain--Granada;Sixteenth century,http://vocab.getty.edu/aat/300265483;http://id.worldcat.org/fast/1207338;http://id.worldcat.org/fast/1119851,Q4268;Q48477;Q335,,,
20250318-subjects-williams-csv.csv,Miniatures (Illuminations) -- Spain -- Granada -- 16th century,ds-subject,,,miniatures (paintings);Spain--Granada;Sixteenth century,http://vocab.getty.edu/aat/300033936;http://id.worldcat.org/fast/1207338;http://id.worldcat.org/fast/1119851,Q262;Q48477;Q335,,,
20250318-subjects-williams-csv.csv,Historiated initials -- Spain -- Granada -- 16th century,ds-subject,,,Historiated initials;Spain--Granada;Sixteenth century,http://id.worldcat.org/fast/957716;http://id.worldcat.org/fast/1207338;http://id.worldcat.org/fast/1119851,Q19864;Q48477;Q335,,,
20250318-subjects-williams-csv.csv,Inhabited initials -- Spain -- Granada -- 16th century,ds-subject,,,inhabited initials;Spain--Granada;Sixteenth century,http://vocab.getty.edu/aat/300198398;http://id.worldcat.org/fast/1207338;http://id.worldcat.org/fast/1119851,Q12676;Q48477;Q335,,,
20250318-subjects-williams-csv.csv,Persian poetry -- 747-1500,ds-subject,,,Persian poetry,http://id.worldcat.org/fast/1058542,Q3582,,,
20250318-subjects-williams-csv.csv,"Epic poetry, Persian -- Early works to 1800",ds-subject,,,"Epic poetry, Persian;Early works",http://id.worldcat.org/fast/1741636;http://id.worldcat.org/fast/1411636,Q18334;Q300,,,
20250318-subjects-williams-csv.csv,"Masnavis, Persian -- Early works to 1800",ds-subject,,,"Masnavis, Persian;Early works",http://id.worldcat.org/fast/1011127;http://id.worldcat.org/fast/1411636,Q7480;Q300,,,
20250318-subjects-williams-csv.csv,"Manuscripts, Persian -- Massachusetts -- Williamstown",ds-subject,,,"Manuscripts, Persian;Massachusetts--Williamstown",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1215172,Q255;Q76537,,,
20250318-subjects-williams-csv.csv,"Miniature painting, Iranian -- Specimens",ds-subject,,,"Miniature painting, Iranian;Specimens",http://id.worldcat.org/fast/1022754;http://id.worldcat.org/fast/1423861,Q76560;Q239,,,
20250318-subjects-williams-csv.csv,Headpieces (layout features) -- 17th century,ds-subject,,,headpieces (layout features);Seventeenth century,http://vocab.getty.edu/aat/300207342;http://id.worldcat.org/fast/1113663,Q11536;Q2771,,,
20250318-subjects-williams-csv.csv,"Manuscripts, Indic -- Specimens",ds-subject,,,"Manuscripts, Indic;Specimens",http://id.worldcat.org/fast/1008370;http://id.worldcat.org/fast/1423861,Q26656;Q239,,,
20250318-subjects-williams-csv.csv,"Manuscripts, Sanskrit -- Specimens",ds-subject,,,"Manuscripts, Sanskrit;Specimens",http://id.worldcat.org/fast/1008482;http://id.worldcat.org/fast/1423861,Q26663;Q239,,,
20250318-subjects-williams-csv.csv,Sanskrit language -- Grammar -- Early works to 1800,ds-subject,,,Sanskrit language--Grammar;Early works,http://id.worldcat.org/fast/1105185;http://id.worldcat.org/fast/1411636,Q27415;Q300,,,
20250318-subjects-williams-csv.csv,Sarada alphabet -- Specimens,ds-subject,,,Sarada alphabet;Specimens,http://id.worldcat.org/fast/1105434;http://id.worldcat.org/fast/1423861,Q76550;Q239,,,
20250318-subjects-williams-csv.csv,Bark papers,ds-subject,,,Bark papers,http://id.loc.gov/vocabulary/rbmscv/cv00974,Q42569,,,
20250318-subjects-williams-csv.csv,Birch bark (plant material),ds-subject,,,birch bark (plant material),http://vocab.getty.edu/aat/300379355,Q76583,,,
20250318-subjects-williams-csv.csv,"Nautical charts -- Atlantic Coast (Africa, Northwest)",ds-subject,,,Nautical charts;Northwest Africa--Atlantic Coast,http://id.worldcat.org/fast/1034762;http://id.worldcat.org/fast/1896725,Q2767;Q76541,,,
20250318-subjects-williams-csv.csv,Nautical charts -- Atlantic Coast (Europe),ds-subject,,,Nautical charts;Europe--Atlantic Coast,http://id.worldcat.org/fast/1034762;http://id.worldcat.org/fast/1240708,Q2767;Q76542,,,
20250318-subjects-williams-csv.csv,Nautical charts -- Aegean Sea,ds-subject,,,Nautical charts;Mediterranean Sea--Aegean Sea,http://id.worldcat.org/fast/1034762;http://id.worldcat.org/fast/1239505,Q2767;Q76540,,,
20250318-subjects-williams-csv.csv,Nautical charts -- Mediterranean Sea,ds-subject,,,Nautical charts;Mediterranean Sea,http://id.worldcat.org/fast/1034762;http://id.worldcat.org/fast/1239753,Q2767;Q8000,,,
20250318-subjects-williams-csv.csv,Maps,ds-subject,,,Maps,http://id.worldcat.org/fast/1008726,Q67175,,,
20250318-subjects-williams-csv.csv,Portolanos,ds-subject,,,portolanos,http://vocab.getty.edu/aat/300137376,Q2795,,,
20250318-subjects-williams-csv.csv,Qur'an Juz' Wa mā min dābbatin -- Manuscripts,ds-subject,,,Qurʼan;Manuscripts,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1008230,Q11441;Q38609,,,
20250318-subjects-williams-csv.csv,"Manuscripts, Arabic -- China -- Specimens",ds-subject,,,"Manuscripts, Arabic;China;Specimens",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1206073;http://id.worldcat.org/fast/1423861,Q256;Q12627;Q239,,,
20250318-subjects-williams-csv.csv,"Manuscripts, Arabic -- Massachusetts -- Williamstown",ds-subject,,,"Manuscripts, Arabic;Massachusetts--Williamstown",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1215172,Q256;Q76537,,,
20250318-subjects-williams-csv.csv,"Islam -- China
illuminated manuscripts",ds-subject,,,Islam;China;illuminated manuscripts,http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1206073;http://vocab.getty.edu/aat/300265483,Q3549;Q12627;Q4268,,,
20250318-subjects-williams-csv.csv,"Manuscripts, Arabic -- Iran -- Specimens",ds-subject,,,"Manuscripts, Arabic;Iran;Specimens",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1204889;http://id.worldcat.org/fast/1423861,Q256;Q16384;Q239,,,
20250318-subjects-williams-csv.csv,Islam -- Iran,ds-subject,,,Islam;Iran,http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1204889,Q3549;Q16384,,,
20250318-subjects-williams-csv.csv,illuminated manuscripts,ds-subject,,,illuminated manuscripts,http://vocab.getty.edu/aat/300265483,Q4268,,,
20250318-subjects-williams-csv.csv,Qur'an Juz' Qad aflaḥa -- Manuscripts,ds-subject,,,Qurʼan;Manuscripts,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1008230,Q11441;Q38609,,,
20250318-subjects-williams-csv.csv,Islam -- China,ds-subject,,,Islam;China,http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1206073,Q3549;Q12627,,,
20250318-subjects-williams-csv.csv,Qurʼan,ds-subject,,,Qurʼan,http://id.worldcat.org/fast/1842877,Q11441,,,
20250318-subjects-williams-csv.csv,Flap bindings,ds-subject,,,Flap bindings,http://id.loc.gov/vocabulary/rbmscv/cv00468,Q5826,,,
20250318-subjects-williams-csv.csv,naskhī,ds-subject,,,naskhī,http://vocab.getty.edu/aat/300195195,Q3579,,,
20250318-subjects-williams-csv.csv,Islamic law -- Early works to 1800,ds-subject,,,Islamic law;Early works,http://id.worldcat.org/fast/979949;http://id.worldcat.org/fast/1411636,Q3605;Q300,,,
20250318-subjects-williams-csv.csv,Shīʻah,ds-subject,,,Shīʻah,http://id.worldcat.org/fast/1117946,Q11431,,,
20250318-subjects-williams-csv.csv,Jurisprudence,ds-subject,,,Jurisprudence,http://id.worldcat.org/fast/985043,Q76565,,,
20250318-subjects-williams-csv.csv,Seals,ds-subject,,,Seals,http://id.loc.gov/vocabulary/rbmscv/cv00267,Q16345,,,
20250318-subjects-williams-csv.csv,God (Islam) -- Name -- Prayers and devotions -- Early works to 1800,ds-subject,,,God (Islam)--Name--Prayers and devotions;Early works,http://id.worldcat.org/fast/1199683;http://id.worldcat.org/fast/1411636,Q48958;Q300,,,
20250318-subjects-williams-csv.csv,Sufism -- Early works to 1800,ds-subject,,,Sufism;Early works,http://id.worldcat.org/fast/1137257;http://id.worldcat.org/fast/1411636,Q11239;Q300,,,
20250318-subjects-williams-csv.csv,Persian poetry -- Early works to 1800,ds-subject,,,Persian poetry;Early works,http://id.worldcat.org/fast/1058542;http://id.worldcat.org/fast/1411636,Q3582;Q300,,,
20250318-subjects-williams-csv.csv,"Ghazals, Persian",ds-subject,,,"Ghazals, Persian",http://id.worldcat.org/fast/942362,Q26574,,,
20250318-subjects-williams-csv.csv,"Manuscripts, Persian -- 19th century",ds-subject,,,"Manuscripts, Persian;Nineteenth century",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1037841,Q255;Q3538,,,
20250318-subjects-williams-csv.csv,Headpieces (layout features),ds-subject,,,headpieces (layout features),http://vocab.getty.edu/aat/300207342,Q11536,,,
20250318-subjects-williams-csv.csv,Herbals -- Japan -- Pictorial works,ds-subject,,,Herbals;Japan;Pictorial works,http://id.worldcat.org/fast/955321;http://id.worldcat.org/fast/1204082;http://id.worldcat.org/fast/1423874,Q8361;Q12622;Q240,,,
20250318-subjects-williams-csv.csv,Medicinal plants -- Japan -- Pictorial works,ds-subject,,,Medicinal plants;Japan;Pictorial works,http://id.worldcat.org/fast/1014866;http://id.worldcat.org/fast/1204082;http://id.worldcat.org/fast/1423874,Q144;Q12622;Q240,,,
20250318-subjects-williams-csv.csv,"Manuscripts, Japanese -- 18th century -- Specimens",ds-subject,,,"Manuscripts, Japanese;Eighteenth century;Specimens",http://id.worldcat.org/fast/1008381;http://id.worldcat.org/fast/904058;http://id.worldcat.org/fast/1423861,Q38991;Q3024;Q239,,,
20250318-subjects-williams-csv.csv,Japan -- History -- 18th century,ds-subject,,,Japan;History;Eighteenth century,http://id.worldcat.org/fast/1204082;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/904058,Q12622;Q6879;Q3024,,,
20250318-subjects-williams-csv.csv,Japan -- Social life and customs,ds-subject,,,Japan;Manners and customs,http://id.worldcat.org/fast/1204082;http://id.worldcat.org/fast/1007815,Q12622;Q4951,,,
20250318-subjects-williams-csv.csv,Illustrated works,ds-subject,,,Illustrated works,http://id.worldcat.org/fast/1423873,Q294,,,
20250318-subjects-williams-csv.csv,Botanical illustrations,ds-subject,,,Botanical illustration,http://id.worldcat.org/fast/836840,Q76566,,,
20250318-subjects-williams-csv.csv,"Manuscripts, Assamese -- Specimens",ds-subject,,,"Manuscripts, Assamese;Specimens",http://id.worldcat.org/fast/1008294;http://id.worldcat.org/fast/1423861,Q76558;Q239,,,
