subject_as_recorded,vocab,subfield_codes,source_authority_uri,authorized_label_add,structured_value_add,ds_qid_add,authorized_label,structured_value,ds_qid
"Shabetai ben Yosef, he-Ḥazan--Trials, litigation, etc",0,a;c--v,,"Trials, litigation, etc.",http://id.worldcat.org/fast/1423712,Q38749,,,
Naʹim,0,a,,,,,,,
Bible. Psalms LII-LXII,0,a;p,,Bible. Psalms,http://id.worldcat.org/fast/1808097,Q4257,,,
"Bible. Job XXXI, 12-40--Commentaries--Early works to 1800",0,a;p--v--v,,Bible. Job;Commentaries;Early works,http://id.worldcat.org/fast/1892916;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/1411636,Q12602;Q2812;Q300,,,
"Bible. Job XXIX, 3--Commentaries--Early works to 1800",0,a;p--v--v,,Bible. Job;Commentaries;Early works,http://id.worldcat.org/fast/1892916;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/1411636,Q12602;Q2812;Q300,,,
"Bible. Deuteronomy--Criticism, interpretation, etc",0,a;p--x,http://id.loc.gov/authorities/subjects/sh85013781,,,,"Bible. Deuteronomy;Criticism, interpretation, etc.",http://id.worldcat.org/fast/1808024;http://id.worldcat.org/fast/1411635,Q20462;Q177
Bible. Deuteronomy,fast,a;p,http://id.worldcat.org/fast/1808024,,,,Bible. Deuteronomy,http://id.worldcat.org/fast/1808024,Q20462
Maḥzor. Shavuot,0,a;p,http://id.loc.gov/authorities/names/n81045942,Maḥzor. Shavuot,http://id.worldcat.org/fast/1370674,Q76223,,,
Maḥzor. Shavuot,fast,a;p,http://id.worldcat.org/fast/1370674,Maḥzor. Shavuot,http://id.worldcat.org/fast/1370674,Q76223,,,
"Yosef ben Shelomoh, ha-Kohen, active 11th century--Correspondence",0,a;c;d--v,,Correspondence,http://id.worldcat.org/fast/2003288,Q5829,,,
"Efraim ben Shemarya, approximately 980-approximately 1060--Correspondence",0,a;d--v,,"Efraim ben Shemarya, approximately 980-approximately 1060;Correspondence",http://id.worldcat.org/fast/1957241;http://id.worldcat.org/fast/2003288,Q76217;Q5829,,,
"Mishnah--Glossaries, vocabularies, etc.--Judeo-Arabic--Early works to 1800",0,a--v--x--v,,"Mishnah;Glossaries, vocabularies, etc.;Judeo-Arabic language;Early works",http://id.worldcat.org/fast/1357191;http://id.worldcat.org/fast/1423786;http://id.worldcat.org/fast/984468;http://id.worldcat.org/fast/1411636,Q75523;Q3028;Q74983;Q300,,,
Mishnah--Commentaries--Early works to 1800,0,a--v--v,,Mishnah;Commentaries;Early works,http://id.worldcat.org/fast/1357191;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/1411636,Q75523;Q2812;Q300,,,
"Bible. Exodus XXXVIII-XXXIX.--Selections--Criticism, interpretation, etc.--Early works to 1800",0,a;p--k--x--v,,"Bible. Exodus;Excerpts;Criticism, interpretation, etc.;Early works",http://id.worldcat.org/fast/1892902;http://id.worldcat.org/fast/1692837;http://id.worldcat.org/fast/1411635;http://id.worldcat.org/fast/1411636,Q7989;Q3547;Q177;Q300,,,
Bible. Exodus XXXVIII-XXXIX.--Selections--Commentaries--Early works to 1800,0,a;p--k--v--v,,Bible. Exodus;Excerpts;Commentaries;Early works,http://id.worldcat.org/fast/1892902;http://id.worldcat.org/fast/1692837;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/1411636,Q7989;Q3547;Q2812;Q300,,,
Talmud. Niddah.--Selections--Commentaries--Early works to 1800,0,a;p--k--v--v,,Talmud. Niddah;Excerpts;Commentaries;Early works,http://id.worldcat.org/fast/1359099;http://id.worldcat.org/fast/1692837;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/1411636,Q75340;Q3547;Q2812;Q300,,,
Talmud. Niddah,fast,a;p,http://id.worldcat.org/fast/1359099,Talmud. Niddah,http://id.worldcat.org/fast/1359099,Q75340,,,
"Yitsḥaḳ ben Benvenishti, active 12th century--Correspondence",0,a;d--v,,Correspondence,http://id.worldcat.org/fast/2003288,Q5829,,,
"Yehoshuʹa ben Dosa, 12th century--Correspondence",0,a;d--v,,Correspondence,http://id.worldcat.org/fast/2003288,Q5829,,,
Kiddush,0,a,http://id.loc.gov/authorities/names/nr90021428,Kiddush,http://id.worldcat.org/fast/1366003,Q75093,,,
Kiddush,fast,a,http://id.worldcat.org/fast/1366003,Kiddush,http://id.worldcat.org/fast/1366003,Q75093,,,
"Shelomoh ben Yeshuʹa, 16th century",0,a;d,,,,,,,
Siba ben Menasheh,0,a,,,,,,,
Binyamin ben Yosef,0,a,,,,,,,
Ganiyah bat ʹAmram,0,a,,,,,,,
Bible. Old Testament--Accents and accentuation--Early works to 1800,0,a;p--x--v,,,,,Bible. Old Testament;Accents and accentuation;Early works,http://id.worldcat.org/fast/1808092;http://id.worldcat.org/fast/795235;http://id.worldcat.org/fast/1411636,Q4202;Q75419;Q300
Talmud. Pesaḥim X.--Selections--Commentaries--Early works to 1800,0,a;p--k--v--v,,Talmud. Pesaḥim;Excerpts;Commentaries;Early works,http://id.worldcat.org/fast/1364280;http://id.worldcat.org/fast/1692837;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/1411636,Q75339;Q3547;Q2812;Q300,,,
