ds_id,date_added,date_last_updated,source_type,cataloging_convention,holding_institution_ds_qid,holding_institution_as_recorded,holding_institution_id_number,holding_institution_shelfmark,link_to_holding_institution_record,iiif_manifest,production_place_as_recorded,production_place_ds_qid,production_date_as_recorded,production_date,century,century_aat,dated,title_as_recorded,title_as_recorded_agr,uniform_title_as_recorded,uniform_title_agr,standard_title_ds_qid,genre_as_recorded,genre_ds_qid,subject_as_recorded,subject_ds_qid,author_as_recorded,author_as_recorded_agr,author_ds_qid,artist_as_recorded,artist_as_recorded_agr,artist_ds_qid,scribe_as_recorded,scribe_as_recorded_agr,scribe_ds_qid,associated_agent_as_recorded,associated_agent_as_recorded_agr,associated_agent_ds_qid,former_owner_as_recorded,former_owner_as_recorded_agr,former_owner_ds_qid,language_as_recorded,language_ds_qid,material_as_recorded,material_ds_qid,physical_description,note,acknowledgments,data_processed_at,data_source_modified,source_file
,"","",marc-xml,amremm,Q17745,Vassar College,991019355955807396,Leaf 12,https://vassar.primo.exlibrisgroup.com/permalink/01VAC_INST/349upj/alma991019355955807396,"",France,Q122,between 1400 and 1450,1400^1450,15,http://vocab.getty.edu/aat/300404465,false,"Leaf from a Breviary, use of Sarum(?)","","","",Q657,illuminated manuscripts|textura (Gothic script)|Breviaries|Manuscripts,Q4268|Q10787|Q38440|Q331,"Catholic Church--Liturgy--Texts--Early works to 1800|Illumination of books and manuscripts--France|Manuscripts, Latin (Medieval and modern)--France|Manuscripts, Medieval--France",Q310;Q207;Q3066;Q300|Q272;Q152|Q10783;Q152|Q325;Q152,"","","","","","","","","","","","","","","",Latin,Q113,"parchment, illuminations",Q33,"Extent: 1 leaf : parchment, illuminations ; 177 x 126 (121 x 85) mm","Ms. leaf.|Title from Kidd.|Layout: Written in 2 columns of 30 lines; frame-ruled.|Script: Written in gothic textura script.|Decoration: 2-line initials with floral ornament in blue and red on gold ground; 1-line initials in blue or red with red flourishing; line-fillers in gold and blue or red and blue.|Origin: Written in France, possibly Rouen, during the first half of the 15th century.|Foliated in 20th-century pencil '451.'|From a parent volume produced possibly in Rouen during the English occupation (1419-1449), if bookseller's identification of the the liturgical Use of Sarum is correct; volume acquired by Otto F. Egge of Cleveland (late 1936 or early 1937); leaf acquired by Philip C. Duschnes, bookseller of New York (1937); clipping from Duschnes's Catalogue 27 (1937); 'Book of Hours. England 1350 \\| Sarum use' in pencil on recto of leaf; Leaf 13 in Vassar College collection from same parent volume.","",2026-04-13 09:08:57 -0400,20260119,20260327-vassar-marcxml-leaves.xml
,"","",marc-xml,amremm,Q17745,Vassar College,991019356455907396,Leaf 13,https://vassar.primo.exlibrisgroup.com/permalink/01VAC_INST/349upj/alma991019356455907396,"",France,Q122,between 1400 and 1450,1400^1450,15,http://vocab.getty.edu/aat/300404465,false,"Leaf from a Breviary, use of Sarum(?)","","","",Q657,illuminated manuscripts|Gothic scripts|Breviaries|Manuscripts,Q4268|Q16360|Q38440|Q331,"Catholic Church--Liturgy--Texts--Early works to 1800|Illumination of books and manuscripts, Gothic--France--15th century|Manuscripts, Latin (Medieval and modern)--France--15th century|Manuscripts, Medieval--France--15th century",Q310;Q207;Q3066;Q300|Q8371;Q152;Q154|Q10783;Q152;Q154|Q325;Q152;Q154,"","","","","","","","","","","","","","","",Latin,Q113,"parchment, illuminations",Q33,"Extent: 1 leaf : parchment, illuminations ; 177 x 126 (121 x 85) mm","Ms. leaf.|Title supplied by cataloger.|Layout: Written in 2 columns of 30 lines; frame-ruled.|Script: Written in gothic script.|Decoration: 2-line initials with floral ornament in blue and red on gold ground; 1-line initials in blue or red with red flourishing; line-fillers in gold and blue or red and blue.|Origin: Written in France, possibly Rouen, during the first half of the 15th century.|From a parent volume produced possibly in Rouen during the English occupation (1419-1449); leaf acquired by Otto F. Ege of Cleveland (late 1936 or early 1937); 'Ege Jan '40 4.87 [dollars] 121' in pencil on verso; Leaf 12 in Vassar College collection from same parent volume.","",2026-04-13 09:08:57 -0400,20260326,20260327-vassar-marcxml-leaves.xml
,"","",marc-xml,amremm,Q17745,Vassar College,991019357055107396,Leaf 14,https://vassar.primo.exlibrisgroup.com/permalink/01VAC_INST/349upj/alma991019357055107396,"",France,Q122,between 1440 and 1460,1440^1460,15,http://vocab.getty.edu/aat/300404465,false,"Leaf from a Book of hours, Use of Troyes","","","",Q795,textura (Gothic script)|illuminated manuscripts|Manuscripts|Books of hours,Q10787|Q4268|Q331|Q38439,"Catholic Church--Prayers and devotions--Early works to 1800|Illumination of books and manuscripts--France--15th century|Manuscripts, Latin (Medieval and modern)--France--15th century|Manuscripts, Medieval--France--15th century",Q310;Q3052;Q300|Q272;Q152;Q154|Q10783;Q152;Q154|Q325;Q152;Q154,"","","","","","","","","","","","","","","",Latin,Q113,"parchment, ill., illuminations",Q33,"Extent: 1 leaf : parchment, ill., illuminations ; 180 x 133 (107 x 65) mm","Ms. Leaf.|Title from Kidd.|Layout: Written in 15 lines; ruled.|Script: Written in gothic textura script.|Decoration: One 2-line foliate initial in gold, blue, and red; borders on outer margins the height of the text with flowers and leaves in black, blue, gold, green, red, and white.|Origin: Written in France during the mid-15th century.|Rare versicle identifies text as Use of Troyes; possibly acquired by Otto F. Ege: traces of adhesive tape of type used by him; from same Book of hours as Leaf 15 in Vassar College collection.","",2026-04-13 09:08:57 -0400,20260119,20260327-vassar-marcxml-leaves.xml
,"","",marc-xml,amremm,Q17745,Vassar College,991019356855207396,Leaf 15,https://vassar.primo.exlibrisgroup.com/permalink/01VAC_INST/349upj/alma991019356855207396,"",France,Q122,between 1440 and 1460,1440^1460,15,http://vocab.getty.edu/aat/300404465,false,"Leaf from a Book of hours, Use of Troyes","","","",Q795,textura (Gothic script)|illuminated manuscripts|Manuscripts|Books of hours,Q10787|Q4268|Q331|Q38439,"Catholic Church--Prayers and devotions--Early works to 1800|Illumination of books and manuscripts--France--15th century|Manuscripts, Latin (Medieval and modern)--France--15th century|Manuscripts, Medieval--France--15th century",Q310;Q3052;Q300|Q272;Q152;Q154|Q10783;Q152;Q154|Q325;Q152;Q154,"","","","","","","","","","","","","","","",Latin,Q113,"parchment, ill., illuminations",Q33,"Extent: 1 leaf : parchment, ill., illuminations ; 180 x 133 (107 x 65) mm","Ms. Leaf.|Title supplied by cataloger.|Layout: Written in 15 lines; ruled.|Script: Written in gothic textura script.|Decoration: One 2-line initial in blue, red, and white on gold background; seven 1-line initials in blue, read, and gold; line-fillers in blue, read, and gold; borders on outer margins the height of the text depicting birds, flowers, and vines in multiple colors, including gold.|Origin: Written in France during the mid-15th century.|No evidence of provenance; from the same Book of hours as Leaf 14 in Vassar College collection.","",2026-04-13 09:08:57 -0400,20260323,20260327-vassar-marcxml-leaves.xml
,"","",marc-xml,amremm,Q17745,Vassar College,991019356955807396,Leaf 16,https://vassar.primo.exlibrisgroup.com/permalink/01VAC_INST/13q1kks/alma991019356955807396,"",Netherlands,Q651,14--,1400,15,http://vocab.getty.edu/aat/300404465,false,"Leaf from a Book of hours, in Netherlandish","","","",Q795,Gothic scripts|illuminated manuscripts|Manuscripts|Books of hours,Q16360|Q4268|Q331|Q38439,"Catholic Church--Prayers and devotions--Early works to 1800|Illumination of books and manuscripts, Gothic--Netherlands--15th century|Manuscripts, Dutch--Netherlands--15th century|Manuscripts, Medieval--Netherlands--15th century",Q310;Q3052;Q300|Q8371;Q5863;Q154|Q5931;Q5863;Q154|Q325;Q5863;Q154,"","","","","","","","","","","","","","","",Dutch,Q793,"parchment, illuminations",Q33,"Extent: 1 leaf : parchment, illuminations ; 161 x 115 (91 x 65) mm","Ms. leaf.|Title from Kidd.|Layout: Written in 19 lines; frame-ruled.|Script: Witten in gothic textura script.|Decoration: 2-line champie initials in blue, gold, and red with foliate sprays in red with gold, green, and red details; 1-line initials alternating in gold and blue|Origin: Written in the northern Netherlands during the 15th century.|Possibly from a Dutch Book of hours sold by Sotheby's to American bookseller, C.A. Stonehill (1937); Dawson's Bookshop, Los Angeles, CA, with typescript description matching their Catalogue No. 211 (1946); 'Dawson Sept '48 [dollars] 5-542' in pencil on recto and 'Book of Hours. Flanders 15th century \\| written in Flemish' in pencil on verso.","",2026-04-13 09:08:57 -0400,20260326,20260327-vassar-marcxml-leaves.xml
,"","",marc-xml,amremm,Q17745,Vassar College,991019358855907396,Leaves 17-19,https://vassar.primo.exlibrisgroup.com/permalink/01VAC_INST/349upj/alma991019358855907396,"",France,Q122,ca. 1475,1475,15,http://vocab.getty.edu/aat/300404465,false,"Three leaves from a Book of hours, Use of Paris","","","",Q795,illuminated manuscripts|textura (Gothic script)|Manuscripts|Books of hours,Q4268|Q10787|Q331|Q38439,"Catholic Church--Prayers and devotions--Early works to 1800|Illumination of books and manuscripts--France--15th century|Manuscripts, Latin (Medieval and modern)--France--15th century|Manuscripts, Medieval--France--15th century",Q310;Q3052;Q300|Q272;Q152;Q154|Q10783;Q152;Q154|Q325;Q152;Q154,"","","","","","","","","","","","","","","",Latin,Q113,"parchment, ill., illuminations",Q33,"Extent: 3 leaves : parchment, ill., illuminations ; 167 x 123 (100 x 67) mm","Ms. leaves.|Title from Kidd.|Layout: Written in 17 lines; frame-ruled.|Script: Written in a regular textura scripts.|Decoration: 2-line champie initials in blue, gold, and red; boarder the height of text of each recto, with fruit and flowers on geometric panels of gold and stylized acanthus in blue and gold on plain background.|Origin: Written in France, perhaps Paris, approximately 1475.|Responsory and versicle of the 8th lesson in the Office of the Dead indicate the Use of Paris; Dawson's Bookshop, Los Angeles, CA (before September 1948); in pencil at Vassar College: 'Book of Hours, French, 15th century' in lower margin and '3' in lower right corner of recto and 'Dawson Sept' 48 [dollars]3.--' and '543' in lower margin of verso.","",2026-04-13 09:08:57 -0400,20260116,20260327-vassar-marcxml-leaves.xml
,"","",marc-xml,amremm,Q17745,Vassar College,991019359455607396,Leaf 20,https://vassar.primo.exlibrisgroup.com/permalink/01VAC_INST/al3g85/alma991019359455607396,"",France,Q122,between 1500 and 1530?,1500^1530,16,http://vocab.getty.edu/aat/300404510,false,Leaf from a Book of hours,"","","",Q795,bastarda|illuminated manuscripts|Manuscripts|Books of hours,Q66697|Q4268|Q331|Q38439,"Catholic Church--Prayers and devotions--Early works to 1800|Illumination of books and manuscripts--France--16th century|Manuscripts, Latin (Medieval and modern)--France--16th century",Q310;Q3052;Q300|Q272;Q152;Q335|Q10783;Q152;Q335,"","","","","","","","","","","","","","","",Latin,Q113,"parchment, illuminations",Q33,"Extent: 1 leaf : parchment, illuminations ; 212 x 153 (150 x 100) mm","Ms. leaf.|Title from Kidd.|Layout: Written in 23 lines; frame-ruled.|Script: Written in bâtarde script.|Decoration: Two 2-line initials in white and gray edged with burgundy, enclosing a floral motif, on a gold ground edged in red; paraphs and line-fillers in gold on blue or red grounds.|Origin: Written in France during the early 16th century.|Dawson's Bookshop, Los Angeles, CA; Vassar College: in pencil on lower margins, 'Book of Hours, French, 16th century' on recto and 'Dawson Sept. '48' on verso.","",2026-04-13 09:08:57 -0400,20260120,20260327-vassar-marcxml-leaves.xml
,"","",marc-xml,amremm,Q17745,Vassar College,991019360156007396,Leaf 21,https://vassar.primo.exlibrisgroup.com/permalink/01VAC_INST/349upj/alma991019360156007396,"",France,Q122,14--,1400,15,http://vocab.getty.edu/aat/300404465,false,Leaf from a Book of hours,"","","",Q795,Gothic scripts|Manuscripts|Books of hours,Q16360|Q331|Q38439,"Catholic Church--Prayers and devotions--Early works to 1800|Manuscripts, Latin (Medieval and modern)--France--15th century|Manuscripts, Medieval--France--15th century",Q310;Q3052;Q300|Q10783;Q152;Q154|Q325;Q152;Q154,"","","","","","","","","","","","","","","",Latin,Q113,parchment,Q33,Extent: 1 leaf : parchment ; 160 x 111` (71 x 61) mm,"Ms. leaf.|Title from Kidd.|Layout: Written in 12 lines; ruled.|Script: Written in formal gothic script.|Origin: Written in France during the 15th century.|Walter Schatzki, German-American bookseller, of New York (before September 1948); Vassar College: in pencil on lower margins, 'Book of Hours, French, 1450' on recto, 'Schatzki Sept. '48.50 [cents]' and '541a' on verso.","",2026-04-13 09:08:57 -0400,20260120,20260327-vassar-marcxml-leaves.xml
,"","",marc-xml,amremm,Q17745,Vassar College,991019360255707396,Leaf 22,https://vassar.primo.exlibrisgroup.com/permalink/01VAC_INST/349upj/alma991019360255707396,"",France?,Q122,14--,1400,15,http://vocab.getty.edu/aat/300404465,false,Leaf from a miniature Book of hours,"","","",Q795,illuminated manuscripts|Gothic scripts|Manuscripts|Books of hours,Q4268|Q16360|Q331|Q38439,"Catholic Church--Prayers and devotions--Early works to 1800|Illumination of books and manuscripts, Gothic--France--15th century|Manuscripts, Latin (Medieval and modern)--France--15th century|Manuscripts, Medieval--France--15th century",Q310;Q3052;Q300|Q8371;Q152;Q154|Q10783;Q152;Q154|Q325;Q152;Q154,"","","","","","","","","","","","","","","",Latin,Q113,"parchment, illuminations",Q33,"Extent: 1 leaf : parchment, illuminations ; 102 x 73 (60 x 37) mm","Ms. leaf.|Title from Kidd.|Layout: Written in 14 lines; frame-ruled.|Script: Written in gothic script.|Decoration: Two 1-line initials in gold with blue flourishing and one in blue with red flourishing.|Origin: Written perhaps in France during the 15th century.|Foliated '25' (or '35') in 20th-century pencil.|Dawson's Bookshop, Los Angles, CA: described by them as French in typescript description with '#34"" in pencil, and included in their Catalogue no. 158 (October 1941); Vassar College: in pencil in lower margins: 'Book of Hours France 15th century on recto, 'Dawson Dec. '41 [dollar]1.--' and '191' on verso.","",2026-04-13 09:08:57 -0400,20260326,20260327-vassar-marcxml-leaves.xml
,"","",marc-xml,amremm,Q17745,Vassar College,991019360555407396,"Leaves 23, 24",https://vassar.primo.exlibrisgroup.com/permalink/01VAC_INST/349upj/alma991019360555407396,"",Belgium,Q1243,14--,1400,15,http://vocab.getty.edu/aat/300404465,false,"Two leaves from a Book of hours, with rubrics in Netherlandish","","","",Q795,illuminated manuscripts|textura (Gothic script)|Manuscripts|Books of hours,Q4268|Q10787|Q331|Q38439,"Catholic Church--Prayers and devotions--Early works to 1800|Illumination of books and manuscripts--Belgium--15th century|Manuscripts, Latin (Medieval and modern)--Belgium--15th century|Manuscripts, Medieval--Belgium--15th century",Q310;Q3052;Q300|Q272;Q16301;Q154|Q10783;Q16301;Q154|Q325;Q16301;Q154,"","","","","","","","","","","","","","","",Latin and Dutch,Q113;Q793,"parchment, illuminations",Q33,"Extent: 2 leaves : parchment, illuminations ; 161 x 109 (95 x 60) mm","Ms. leaves.|Title from Kidd.|Layout: Written in 16 lines; ruled.|Script: Written in gothic textura script.|Decoration: 1- and 2-line champie initials in gold blue and red; line-fillers in same colors.|Origin: Written in Belgium, perhaps Bruges, during the 15th century.|Walter Schatzki, German-American bookseller of New York; Vassar College: in pencil, 'Book of Hours France [sic] 1450 on one side of each leaf, and the other, 'Schatzki Sept '48 [dollar]2.--' and '541b' and '541c.'","",2026-04-13 09:08:57 -0400,20260323,20260327-vassar-marcxml-leaves.xml
,"","",marc-xml,amremm,Q17745,Vassar College,991019360655107396,Leaves 25-29,https://vassar.primo.exlibrisgroup.com/permalink/01VAC_INST/349upj/alma991019360655107396,"",France,Q122,between 1480 and 1520,1480^1520,15;16,http://vocab.getty.edu/aat/300404465;http://vocab.getty.edu/aat/300404510,false,Five leaves with miniatures from the calendar of a Book of hours,"","","",Q795;Q20429,bastarda|calendars of saints|illuminated manuscripts|miniatures (paintings)|Manuscripts|Books of hours,Q66697|Q114137|Q4268|Q262|Q331|Q38439,"Illumination of books and manuscripts--France--15th century|Illumination of books and manuscripts--France--16th century|Manuscripts, Latin (Medieval and modern)--France--15th century|Manuscripts, Latin (Medieval and modern)--France--16th century|Manuscripts, Medieval--France--15th century",Q272;Q152;Q154|Q272;Q152;Q335|Q10783;Q152;Q154|Q10783;Q152;Q335|Q325;Q152;Q154,"","","","","","","","","","","","","","","",Latin,Q113,"parchment, ill., illuminations",Q33,"Extent: 5 leaves : parchment, ill., illuminations ; 193 x 131 (135 x 79) mm","Ms. leaves.|Title from Kidd.|Layout: Written in 24 lines; frame-ruled.|Script: Written in calligraphic bâtarde script.|Decoration: miniatures depicting each month's Zodiac sign (outer border of recto) and the Occupation of the Month (lower border of recto.|Origin: Written in France, perhaps Reims or Paris, during the late 15th- or early 16th-century.|Foliated in pencil on lower right corner: '4,' '5,' '9,' '10,' and '12.'|On leaf for October names of saints Remigius, Bishop of Reims, (October 1) and Denis, Bishop of Paris, (October 9) written in gold, suggesting possible origin in one of those cities; A. Marguerite Smith, Trustee and Librarian of the Zion Research Library, Brookline, MS: her name in pencil on verso of leaf for July; present leaves appear in list of manuscripts to be loaned to Vassar and later were presumably given by Smith to Vassar College.","",2026-04-13 09:08:57 -0400,20260122,20260327-vassar-marcxml-leaves.xml
,"","",marc-xml,amremm,Q17745,Vassar College,991019360454407396,Leaf 30,https://vassar.primo.exlibrisgroup.com/permalink/01VAC_INST/349upj/alma991019360454407396,"",England,Q133,between 1500 and 1530,1500^1530,16,http://vocab.getty.edu/aat/300404510,false,Leaf from the Chichester 'Evangelia festivalia',"","","",Q44089,textura (Gothic script)|Manuscripts,Q10787|Q331,"Manuscripts, Latin (Medieval and modern)--England--16th century",Q10783;Q320;Q335,"","","","","","","","","","","","","","","",Latin,Q113,parchment,Q33,Extent: 1 leaf : parchment ; 277 x 121 (163 x 107) mm,"Ms. leaf.|Title from Kidd.|Layout: Written in 12 lines; frame-ruled.|Script: Written in gothic textura.|Origin: Written in England, perhaps Chichester, during the early 16th century.|From parent volume a leaf of which has rubric presumably referring to Saint Richard de Wych (Richard of Chichester); volume bought by 'Gordon' at Sotheby's (June 19, 1914); volume sold again at Sotheby's (June 29, 1938); present leaf acquired by Dawson's Bookshop, Los Angeles, CA, and listed in their Catalogue no. 152 (February 1941) and Catalogue no. 158 (October 1941); Vassar College: in pencil 'Gospels, Flemish, 16th century for use in Chichester Cathedral,' 'Dawson Dec '41 [dollar]1.--,' and '201.'","",2026-04-13 09:08:57 -0400,20260122,20260327-vassar-marcxml-leaves.xml
,"","",marc-xml,amremm,Q17745,Vassar College,991019361154307396,Document 31,https://vassar.primo.exlibrisgroup.com/permalink/01VAC_INST/349upj/alma991019361154307396,"",England,Q133,1425 or 1426,1425^1426,15,http://vocab.getty.edu/aat/300404465,true,"Grant of property, in Latin with some words in Middle English","","","",Q5982,documentary scripts|land grants|Manuscripts,Q26827|Q114136|Q331,"Manuscripts, Latin (Medieval and modern)--England--15th century|Manuscripts, Medieval--England--15th century|Kent (England)--History--15th century--Sources",Q10783;Q320;Q154|Q325;Q320;Q154|Q114142;Q6879;Q154;Q2769,"","","","","","","","","","","","","","","",Latin and Middle English,Q113;Q119,parchment,Q33,Extent: 1 item : parchment ; 113 x 330 (71 x 292) mm,"Ms. document.|Title from Kidd.|Layout: Written in 10 lines; unruled.|Script: Written in cursive documentary script.|Origin: Written in Kent, England, in 1425 or 1426.|Bernard Quaritch Ltd., London, with their typescript description and inventory number 'M1031' and price code.","",2026-04-13 09:08:57 -0400,20260127,20260327-vassar-marcxml-leaves.xml
,"","",marc-xml,amremm,Q17745,Vassar College,991019361254407396,Leaf 32,https://vassar.primo.exlibrisgroup.com/permalink/01VAC_INST/349upj/alma991019361254407396,"",Italy,Q134,15--,1500,16,http://vocab.getty.edu/aat/300404510,false,Leaf from a processional,"","","",Q1336,Gothic scripts|Manuscripts|Processionals (Service books),Q16360|Q331|Q16327,"Catholic Church--Liturgy--Texts--Early works to 1800|Manuscripts, Latin (Medieval and modern)--Italy--16th century",Q310;Q207;Q3066;Q300|Q10783;Q249;Q335,"","","","","","","","","","","","","","","",Latin,Q113,"paper, music",Q31,"Extent: 1 leaf : paper, music ; 149 x 105 (123 x 83) mm","Ms. leaf.|Title from Kidd.|Layout: Written in 12 lines; ruled.|Script: Witten in rounded gothic script.|Decoration: Initials edged in red or blue; capitals in red.|Music: Contains staff notation (4 lines)|Origin: Written in Italy during the 16th century.|Foliated in red pencil on upper margin of recto, '111' or '112.'|Dawson's Bookshop, Los Angeles, CA, with their typescript description indicating that the leaf is from a hymnal; parent volume broken up by May 1940, when leaves offered in Catalogue 143; present leaf annotated in pencil with '#48,' referring to Catalogue 158 (October 1941); Vassar College: 'Dawson Dec. '41 [dollar]1.--' and '192' in pencil.","",2026-04-13 09:08:57 -0400,20260127,20260327-vassar-marcxml-leaves.xml
,"","",marc-xml,amremm,Q17745,Vassar College,991019361355607396,Leaf 33,https://vassar.primo.exlibrisgroup.com/permalink/01VAC_INST/349upj/alma991019361355607396,"",France,Q122,14--,1400,15,http://vocab.getty.edu/aat/300404465,false,Leaf from the Litany in a Book of hours,"","","",Q795,illuminated manuscripts|textura (Gothic script)|Litanies|Manuscripts|Books of hours,Q4268|Q10787|Q114135|Q331|Q38439,"Catholic Church--Prayers and devotions--Early works to 1800|Illumination of books and manuscripts--France--15th century|Manuscripts, Latin (Medieval and modern)--France--15th century|Manuscripts, Medieval--France--15th century",Q310;Q3052;Q300|Q272;Q152;Q154|Q10783;Q152;Q154|Q325;Q152;Q154,"","","","","","","","","","","","","","","",Latin,Q113,"parchment, illuminations",Q33,"Extent: 1 leaf : parchment, illuminations ; 162 x 129 (90 x 62) mm","Ms. leaf.|Title from Kidd.|Layout: Written in 12 lines; frame-ruled.|Script: Written in gothic textura.|Decoration: 1-line champie initials in gold, blue, and red and matching line-fillers.|Origin: Written in France during the 15th century.","",2026-04-13 09:08:57 -0400,20260127,20260327-vassar-marcxml-leaves.xml
,"","",marc-xml,amremm,Q17745,Vassar College,991019361355507396,Leaf 34,https://vassar.primo.exlibrisgroup.com/permalink/01VAC_INST/349upj/alma991019361355507396,"",Italy,Q134,14--,1400,15,http://vocab.getty.edu/aat/300404465,false,Leaf from a Burial service,"","","",Q40008,Gothic scripts|Manuscripts,Q16360|Q331,"Catholic Church--Liturgy--Texts--Early works to 1800|Manuscripts, Latin (Medieval and modern)--Italy--15th century|Manuscripts, Medieval--Italy--15th century",Q310;Q207;Q3066;Q300|Q10783;Q249;Q154|Q325;Q249;Q154,"","","","","","","","","","","","","","","",Latin,Q113,parchment,Q33,Extent: 1 leaf : parchment ; 219 x 166 (152 x 112) mm,Ms. leaf.|Title from Kidd.|Layout: Written in 18 lines; ruled.|Script: Written in gothic script.|Decoration: One 2-line initial in blue with red penwork; seven 1-line initials in red.|Origin: Written in Italy in the 15th century.|Otto F. Egge: adhesive tape of type used by him.,"",2026-04-13 09:08:57 -0400,20260324,20260327-vassar-marcxml-leaves.xml
,"","",marc-xml,amremm,Q17745,Vassar College,991019361154107396,"Leaf 35, 36",https://vassar.primo.exlibrisgroup.com/permalink/01VAC_INST/349upj/alma991019361154107396,"",France,Q122,14--,1400,15,http://vocab.getty.edu/aat/300404465,false,Two leaves from a Book of hours,"","","",Q795,Gothic scripts|illuminated manuscripts|Manuscripts|Books of hours,Q16360|Q4268|Q331|Q38439,"Catholic Church--Prayers and devotions--Early works to 1800|Illumination of books and manuscripts, Gothic--France--15th century|Manuscripts, Latin (Medieval and modern)--France--15th century|Manuscripts, Medieval--France--15th century",Q310;Q3052;Q300|Q8371;Q152;Q154|Q10783;Q152;Q154|Q325;Q152;Q154,"","","","","","","","","","","","","","","",Latin,Q113,"parchment, illuminations",Q33,"Extent: 2 leaves : parchment, illuminations ; 145 x 104 (95 x 61) mm","Ms. leaves.|Title from Kidd.|Layout: Written in 14 lines; frame-ruled.|Script: Written in gothic script.|Decoration: 1-line champie initials in gold, blue, and red with matching line fillers.|Origin: Written in France during the 15th century.|Foliated '144' and '152' in 20th-century pencil.|'A. Underhill' in pencil on lower margin of Leaf 35 (fol. 144)","",2026-04-13 09:08:57 -0400,20260326,20260327-vassar-marcxml-leaves.xml
,"","",marc-xml,amremm,Q17745,Vassar College,991019361354807396,Leaf 37,https://vassar.primo.exlibrisgroup.com/permalink/01VAC_INST/349upj/alma991019361354807396,"",Italy,Q134,1464,1464,15,http://vocab.getty.edu/aat/300404465,false,Leaf from a breviary,"","","",Q657,Gothic scripts|Breviaries|Manuscripts,Q16360|Q38440|Q331,"Catholic Church--Liturgy--Texts--Early works to 1800|Manuscripts, Latin (Medieval and modern)--Italy--15th century|Manuscripts, Medieval--Italy--15th century",Q310;Q207;Q3066;Q300|Q10783;Q249;Q154|Q325;Q249;Q154,"","","","","","","Carlo de Blanchis, de Bardano, active 1464","","","","","","","","",Latin,Q113,parchment,Q33,Extent: 1 leaf : parchment ; 112 x 90 (72 x 62) mm,"Ms. leaf.|Title supplied by cataloger.|Layout: Written in two columns of 23 lines; ruled.|Script: Written in rounded gothic script.|Decoration: 2-line initials in red or blue with red pen flourishing; decorative motifs around catchwords.|Origin: Written in Italy, probably in the province of Perugia, by Carlo de Blanchis de Bardano.","",2026-04-13 09:08:57 -0400,20260129,20260327-vassar-marcxml-leaves.xml
,"","",marc-xml,amremm,Q17745,Vassar College,991019361253707396,Leaf 38,https://vassar.primo.exlibrisgroup.com/permalink/01VAC_INST/349upj/alma991019361253707396,"",France,Q122,between 1300 and 1350,1300^1350,14,http://vocab.getty.edu/aat/300404506,false,Leaf from a breviary,"","","",Q657,Gothic scripts|illuminated manuscripts|Breviaries|Manuscripts|Inscriptions,Q16360|Q4268|Q38440|Q331|Q5875,"Catholic Church--Liturgy--Texts--Early works to 1800|Illumination of books and manuscripts, Gothic--France--14th century|Manuscripts, Latin (Medieval and modern)--France--14th century|Manuscripts, Medieval--France--14th century",Q310;Q207;Q3066;Q300|Q8371;Q152;Q295|Q10783;Q152;Q295|Q325;Q152;Q295,"","","","","","","","","","","","","","","",Latin,Q113,"parchment, illuminations",Q33,"Extent: 1 leaf : parchment, illuminations ; 181 x 121 (142 x 88) mm","Ms. leaf.|Title from Kidd.|Layout: Written in 2 columns of 32 lines; frame-ruled.|Script: Written in gothic script.|Decoration: 3-line puzzle initials in gold and blue, with red and blue pen flourishing and cascading gold and blue J-ornaments; 2-line initials in gold with blue pen flourishing or blue with red flourishing.|Origin: Written in France, perhaps Paris, during the first half of the 14th century.|Parent volume: unidentified 18th(?)-century French (?) owner; inscribed in upper margin, 'feria quarta in capite ieunij; unidentified owner/bookseller/auction, Paris; Otto F. Ege, with his adhesive tape (1928). Present leaf acquired by Vassar College perhaps after 1952.","",2026-04-13 09:08:57 -0400,20260326,20260327-vassar-marcxml-leaves.xml
,"","",marc-xml,amremm,Q17745,Vassar College,991019362755907396,Cutting 39,https://vassar.primo.exlibrisgroup.com/permalink/01VAC_INST/349upj/alma991019362755907396,"",Belgium,Q1243,between 1450 and 1475,1450^1475,15,http://vocab.getty.edu/aat/300404465,false,Miniature depicting the betrayal and arrest of Christ,"","","",Q19998,illuminated manuscripts|miniatures (paintings)|Manuscripts,Q4268|Q262|Q331,"Jesus Christ--Betrayal--Art|Illumination of books and manuscripts--Belgium--15th century|Manuscripts, Medieval--Belgium--15th century",Q114140;Q184|Q272;Q16301;Q154|Q325;Q16301;Q154,"","","","","","","","","","","","","","","",zxx,Q16428,"parchment, illustration, illumination",Q33,"Extent: 1 item : parchment, illustration, illumination ; 121 x 83 mm","Ms. cutting.|Title from Kidd.|Decoration: Full-page miniature showing Judas embracing Jesus while soldiers arrest him; in left foreground St. Peter prepares to cut off Malchus's ear.|Origin: Painted in Belgium, perhaps Ghent, during the third quarter of the 15th century.|Mâitre aux yeux bridé active mainly in Ghent between 1450 and 1475; '13' in 19th/20th-century pencil on verso; owned by Ada Thurston, Vassar Class of 1880; included in a exhibition at Vassar in 1951/1952, entitled ""Life in the Middle Ages, as Shown in Illustrations from Illuminated Manuscripts,"" in which three exhibited miniatures recorded as having been given by Thurston; cutting described as ""Miniature from an old missal (rectangular), is probably the present item.","",2026-04-13 09:08:57 -0400,20260202,20260327-vassar-marcxml-leaves.xml
