ds_id,date_added,date_last_updated,source_type,cataloging_convention,holding_institution_ds_qid,holding_institution_as_recorded,holding_institution_id_number,holding_institution_shelfmark,link_to_holding_institution_record,iiif_manifest,production_place_as_recorded,production_place_ds_qid,production_date_as_recorded,production_date,century,century_aat,dated,title_as_recorded,title_as_recorded_agr,uniform_title_as_recorded,uniform_title_agr,standard_title_ds_qid,genre_as_recorded,genre_ds_qid,subject_as_recorded,subject_ds_qid,author_as_recorded,author_as_recorded_agr,author_ds_qid,artist_as_recorded,artist_as_recorded_agr,artist_ds_qid,scribe_as_recorded,scribe_as_recorded_agr,scribe_ds_qid,associated_agent_as_recorded,associated_agent_as_recorded_agr,associated_agent_ds_qid,former_owner_as_recorded,former_owner_as_recorded_agr,former_owner_ds_qid,language_as_recorded,language_ds_qid,material_as_recorded,material_ds_qid,physical_description,note,acknowledgments,data_processed_at,data_source_modified,source_file
,"","",marc-xml,amremm,Q12264,Princeton University,99116507603506421,Islamic Manuscripts Garrett no. 2456Yq,https://catalog.princeton.edu/catalog/99116507603506421,"","","",1217 [1802 or 1803,1802,19,http://vocab.getty.edu/aat/300404513,true,Sharḥ Lāmīyat al-ʻAjam ... [etc,شرح لامية العجم ... الخ,"","","","","","Ṭughrāʼī, al-Ḥusayn ibn ʻAlī, 1061 or 1062-1121? Lāmīyat al-ʻAjam|Ibn al-Wardī, Zayn al-Dīn ʻUmar ibn al-Muẓaffar, -1349. Naṣīḥat al-ikhwān wa-murshidat al-khillān|Ibn al-Fāriḍ, ʻUmar ibn ʻAlī, 1181 or 1182-1235. Khamrīyah|Imruʼ al-Qays, 497-545. Poems|Manuscripts, Arabic--New Jersey--Princeton|Manuscripts, Persian--New Jersey--Princeton",|Q11253|Q11450||Q256;Q11460|Q255;Q11460,"","","","","","","","","","","","","","","",ara|per,Q118|Q120,paper,Q31,Extent: 297 leaves : paper ; 286 x 167 (197 x 78-115) mm.,"Ms. composite codex.|Layout: 17-21 lines per page.|Origin: [Sharḥ Lāmīyat al-ʻAjam] Copied 1217 -- [Sharḥ Dīwān Imruʼ al-Qays] Copied 1217 -- [Lāmīyat al-ʻAjam] Copied 1217.|Acquired from Abraham Shalom Yahuda, 1942.","",2026-02-24 11:09:25 -0500,20230808,20251219-princeton-marcxml-islamic-561-yahuda.xml
,"","",marc-xml,amremm,Q12264,Princeton University,9952530183506421,Islamic Manuscripts Garrett no. 245Y,https://catalog.princeton.edu/catalog/9952530183506421,"","","",1738-1845,1738^1845,18;19,http://vocab.getty.edu/aat/300404512;http://vocab.getty.edu/aat/300404513,true,Thabat ... [etc.,"","","","","","","Sanūsī, Muḥammad ibn Yūsuf, approximately 1427-approximately 1490. Umm al-barāhin|Muslim scholars--History--Syria--Damascus--18th century--Sources|Muslim scholars--History--18th century--Sources|Muslim scholars--History--19th century--Sources|Islamic magic|Manuscripts, Arabic--New Jersey--Princeton",Q11477|Q11224;Q6879;Q11409;Q3024;Q2769|Q11224;Q6879;Q3024;Q2769|Q11224;Q6879;Q3538;Q2769|Q2807|Q256;Q11460,"Kuzbarī, ʻAbd al-Raḥmān ibn Muḥammad, 1770 or 1771-1845 or 1846",كزبري، عبد الرحمن بن محمد,Q12509,"","","","","","","","","","","","",ara,Q118,paper,Q31,Extent: 81 leaves : paper ; 215 x 155 mm. bound to 210 x 160 mm.,"Ms. codex.|Title from first text.|Physical description: number of lines per page varies. Written in naskh in black ink with use of red, by several hands. European paper with watermark. Fol. 1-2: Blank.|Inscription in Roman script on a label pasted on the spine (repeated on a label pasted on the pastedown of the upper cover): ""H19"". Inscription in Roman script on a label pasted on the pastedown of the lower cover: ""H13 [next line] H19"".|Origin: The copy of the first text is dated 19 Dhū al-Qaʻdah 1261 [Nov. 19, 1845], by Muḥammad Muḥyī al-Dīn al-Ḥusaynī al-ʻĀnī? (fol. 22b). The copy (or the composition) of text 4 is dated end of Ṣafar 1211 [Aug.-Sept. 1796] (fol. 52b). The copy of text 6 is dated 1151 [1738 or 9], by ʻĪsá ibn Ḥusayn ibn ʻAlī al-Ḥarīrī al-Shāfiʻī, from Busr [near Damascus, see Yaʻqūbī] (fol. 80b).|Fol. 22b: Ijāzah.|Fol. 34a: Ijāzah for ʻĪsá Ibn al-Shaykh Muḥammad al-Dahnah from Muḥammad ibn ʻAlī al-Kāmilī, teacher at the Jāmiʻ Banī Umayyah in Damascus, dated Jumādá I 1128 [April-May 1716], with seal (the same name and date appear in a note on fol. 23a).|Fol. 42a: Ijāzah for Ḥamdān ibn Yaḥyá al-Mizzī(?) from Muṣṭafá Ibn Muḥammad al-Kurdī al-Shāfiʻī, with seal.|Fol. 42b-43a: Ijāzah from ʻAbd al-Ghanī al-Sqṭī al-Shāfīʻī, dated Shawwāl 1237 [June-July 1822].|Fol. 43b-44a: Ijāzah for Ḥamdān Ibn Yaḥyá al-Mizzī(?) from ʻAbd Allāh ibn Muḥammad Abū ʻAbd Allāh al-ZRW al-Shāfiʻī, khādim al-ʻilm in the Masjid al-Ibrāhīmī, with seals.|Several ownership statements on fol. 65a, in the name of Ṣāliḥ ibn Ibrāhīm al-ʻAṭṭār, dated 6 Muḥarram 1266 ; Muḥammad Muḥyī al-Dīn ibn Muḥammad ibn Muḥammad ibn ... Aḥmad ... al-ʻĀfī dated 1273 H., etc. Acquired from Abraham Shalom Yahuda, 1942.|Blue, brown, and red marbled paper over paper pasteboards for upper and lower covers and envelope flap. Red leather spine and fore-edge flap.|Acquired from Abraham Shalom Yahuda.","",2026-02-24 11:09:25 -0500,20240328,20251219-princeton-marcxml-islamic-561-yahuda.xml
,"","",marc-xml,amremm,Q12264,Princeton University,99116507633506421,Islamic Manuscripts Garrett no. 2485Yq,https://catalog.princeton.edu/catalog/99116507633506421,"","","","Dhū al-Ḥijjah 1194-Rabīʻ I, 1195 [1780-1781",1780^1781,18,http://vocab.getty.edu/aat/300404512,true,Dīwān ... [etc,ديوان ... الخ,"","",Q11912,"","","Manuscripts, Arabic--New Jersey--Princeton",Q256;Q11460,"","","","","","","","","","","","","","","",ara,Q118,paper,Q31,Extent: 275 leaves : paper ; 278 x 188 (207-210 x 120-125) mm.,"Ms. composite codex.|Layout: 19 lines per page.|Origin: [Dīwān (al-Buraʻī]) Copied Dhū al-Ḥijjah 1194 -- [Dīwān (ʻAlī)] Copied Dhū al-Ḥijjah 1194 -- [Dīwān (Ibn al-Farīḍ)] Copied Rabīʻ I, 1195.|Acquired from Abraham Shalom Yahuda, 1942.","",2026-02-24 11:09:25 -0500,20250318,20251219-princeton-marcxml-islamic-561-yahuda.xml
,"","",marc-xml,amremm,Q12264,Princeton University,9949908163506421,Islamic Manuscripts Garrett no. 2500Y,https://catalog.princeton.edu/catalog/9949908163506421,https://figgy.princeton.edu/concern/scanned_resources/8e990885-b958-4809-a500-904b5a6cd30b/manifest,"","",1563,1563,16,http://vocab.getty.edu/aat/300404510,true,Sharḥ al-Tajrīd /,شرح التجريد /,Sharḥ al-Qūshjī ʻalá Tajrīd al-ʻaqāʻid lil-Ṭūsī,شرح القوشجي على تجريد العقاعد للطوسي,"","Manuscripts, Arabic--16th century",Q256;Q335,"Ṭūsī, Naṣīr al-Dīn Muḥammad ibn Muḥammad, 1201-1274. Tajrīd al-iʻtiqād|Islam--Doctrines--Early works to 1800|Manuscripts, Arabic--New Jersey--Princeton",Q11208|Q11301;Q300|Q256;Q11460,"Qūshjī, ʻAlī ibn Muḥammad, -1474 or 1475",قوشجي، علي بن محمد,Q3203,"","","","","","","","","","","","",ara,Q118,paper,Q31,"Extent: iii, 212, iii leaves: paper ; 259 x 133 (168 x 61) mm. bound to 258 x 143 mm.","Ms. codex.|Title from fol. 1a.|20 to 22 lines per page. Written in medium small nastaʻlīq in black ink with use of red. European glazed paper with watermark and light cream paper with laid lines and pulp visible. Fol. 182-215 are inlaid leaves (originally 179 x 126 mm.), with 21 lines to the page. The date given in the colophon refers to these last leaves. Ḥāshīyah and short excerpts on the margins. Catchword on the verso of each leaf. Modern foliation in pencil using Western numerals, counting the first three endleaves as fol. 1-3. Inscription in Arabic script on a label pasted on the upper cover: ""ʻAqāʼid 48"". Inscription in Arabic script on a label pasted on fol. 2b: ""Ḥāʼ 1247"".|Copy completed on Saturday 5 Dhū al-Qaʻdah 970 [June 26, 1563] (colophon, fol. 215a).|Several ownership statements on fol. 4a, signed Ibn Muḥammad Ṣādiq Muḥammad Ḥasan ; Aḥmad Najīb ibn Aḥmad Ṭāhir [19th cent.] ; Muḥammad Afandī. Acquired from Abraham Shalom Yahuda, 1942.","",2026-02-24 11:09:25 -0500,20240307,20251219-princeton-marcxml-islamic-561-yahuda.xml
,"","",marc-xml,amremm,Q12264,Princeton University,9947861633506421,Islamic Manuscripts Garrett no. 2502Y,https://catalog.princeton.edu/catalog/9947861633506421,"","","",1755,1755,18,http://vocab.getty.edu/aat/300404512,true,al-Durr al-munaẓẓam fī al-ism al-aʻẓam ... [etc,الدر المنظم في الاسم الاعظم ... الخ,"","","",diagrams|magic squares|Illustrated works|Cloth bindings|Watermarks,Q276|Q11568|Q38480|Q11478|Q5815,"Maqqarī, Aḥmad ibn Muḥammad, -1631 or 1632. Namaṭ al-akmal fī dhikr al-mustaqbal.--Selections|Ibn al-ʻArabī, 1165-1240. Shajarah al-nuʻmānīyah|Arabic alphabet--Symbolic aspects--Early works to 1800|Divination--Arab countries--Early works to 1800|Islamic magic--Early works to 1800|Predictive astrology--Early works to 1800|Manuscripts, Arabic--New Jersey--Princeton|Manuscrits arabes--New Jersey--Princeton",Q3547||Q11300;Q11505;Q300|Q26839;Q218;Q300|Q2807;Q300|Q4881;Q300|Q256;Q11460|Q256;Q11460,"","","","","","","","","","","","","","","",ara,Q118,"paper, ill.",Q31,"Extent: 84 leaves : paper, ill. ; 243 x 133 (190 x 72) mm bound to 243 x 140 mm.","Ms. composite codex.|Title provided by cataloger.|Numerous diagrams. Annotations and drawings in the margins, some in pencil (see fol. 45b). On fol. 1a: Titles. On fol. 1b: Inscriptions and magic square.|Layout: 23 lines per page ; frame-ruled in red.|Description: Written in medium small script in black ink with use of red and green. Glazed European paper with watermark. Foliation in pencil using Western numerals.|Origin: [al-Durr al-munaẓẓam] Copied 11 Jumādá al-Ulá 1168 by ʻAbd al-Laṭīf ibn Aḥmad al-Rashīdī (fol. 54b) -- [Sharḥ al-Shajarah al-Nuʻmānīyah] Copied 8 Jumādá al-Ulá 1168 by ʻAbd al-Laṭīf ibn Aḥmad al-Rashīdī (fol. 87a).|Acquired from Abraham Shalom Yahuda, 1942.","",2026-02-24 11:09:25 -0500,20240910,20251219-princeton-marcxml-islamic-561-yahuda.xml
,"","",marc-xml,amremm,Q12264,Princeton University,9951698193506421,Islamic Manuscripts Garrett no. 251Y,https://catalog.princeton.edu/catalog/9951698193506421,https://figgy.princeton.edu/concern/scanned_resources/8472a671-36b4-4bd9-b5a8-ea52b6bc3ce8/manifest,"","",1584?,1584,16,http://vocab.getty.edu/aat/300404510,true,al-Shaqāʼiq al-Nuʻmānīyah fī ʻulamāʼ al-dawlah al-ʻUthmānīyah,الشقائق النعمانية في علماء الدولة العثمانية,Shaqāʼiq al-Nuʻmānīyah fī ʻulamāʼ al-dawlah al-ʻUthmānīyah,شقائق النعمانية في علماء الدولة العثمانية,"","Manuscripts, Arabic--16th century|Headpieces (layout features)--Islamic Empire--16th century|Illuminated manuscripts--Islamic Empire--16th century|Slipcases--Islamic Empire",Q256;Q335|Q11536;Q11211;Q335|Q4268;Q11211;Q335|Q18319;Q11211,"Manuscripts, Arabic--New Jersey--Princeton",Q256;Q11460,"Ṭāshkubrīʹzādah, Aḥmad ibn Muṣṭafá, 1495-1561",طاشكبريزاده، احمد بن مصطفى,Q54159,"","","","","","","","","","","","",ara,Q118,paper,Q31,"Extent: i, 195, i leaves: paper ; 200 x 123 (150 x 65) mm. bound to 205 x 140 mm.","Ms. codex.|Title from preamble (fol. 9a, l. 3).|21 lines per page. Written in medium small nastaʻlīq in black ink with use of red for headings and keywords. Red teardrop text-stops. The text is framed within a single red line (gold outlined in black frame on fol. 8b-9a). Illuminated headpiece (ʻunwān) in gold, blue and orange on fol. 8b. Some entries repeated in red on the margin. European paper with watermark. Fol. 1-8 are later additions. Fol. 8 consists of a latter added leaf pasted on the recto of an original folio. Catchword on the verso of each leaf. A few marginal annotations. Several inscriptions in Ottoman Turkish on fol. 1a and 194b. Table of contents in a magenta grid on fol. 1b-8a. Title in Arabic script on a label pasted on the right edge of the slip-case: ""al-Shaqāʼiq al-Nuʻmānīyah"". Title in Arabic script on a label pasted on the fore-edge flap of the slip-case: ""Şakaik-i Nuʻmaniye maʻa dhaylihā fī bayān ʻulamāʼ dawlat al-ʻUthmānīyah"".|The date 992 H. is written at the end of the copy, followed by two lines of poetry in Ottoman turkish (fol. 193a).|Ownership statement in the name of Mekkî Bey Zade Yahyâ(?), dated 15 [Ramaḍā]n 1225 [Oct. 14, 1810] on fol. 1a. Erased ownership statement with large circular seal on fol. 8a. Seal on fol. 193a. Acquired from Abraham Shalom Yahuda, 1942.","",2026-02-24 11:09:25 -0500,20240307,20251219-princeton-marcxml-islamic-561-yahuda.xml
,"","",marc-xml,amremm,Q12264,Princeton University,9951638363506421,Islamic Manuscripts Garrett no. 252Y,https://catalog.princeton.edu/catalog/9951638363506421,https://figgy.princeton.edu/concern/scanned_resources/7d9e2958-2964-4722-a436-e16372fce43d/manifest,"","",1577,1577,16,http://vocab.getty.edu/aat/300404510,true,Tārīkh al-khulafāʼ /,تاريخ الخلفاء /,Tārīkh al-khulafāʼ,تاريخ الخلفاء,"","Manuscripts, Arabic--16th century",Q256;Q335,"Caliphs--Biography--15th century|Islamic Empire--Kings and rulers--Biography--15th century|Manuscripts, Arabic--New Jersey--Princeton|Manuscrits arabes--New Jersey--Princeton|Caliphs|Manuscripts, Arabic|New Jersey--Princeton",Q11342;Q3051;Q154|Q11211;Q305;Q27365;Q154|Q256;Q11460|Q256;Q11460|Q11342|Q256|Q11460,"Suyūṭī, 1445-1505",سيوطي,Q10868,"","","","","","","","","","","","",ara,Q118,paper,Q31,"Extent: i, 199, i leaves: paper ; 200 x 150 (150 x 90) mm. bound to 205 x 160 mm.","Ms. codex.|Title from note by a later hand on fol. 1a.|25 lines per page. Written in medium small naskh in black ink with use of red. From fol. 115 on, black ink only. European paper with watermark. Inscription in Roman script on a label pasted on fol. 1a (repeated in red pencil on fol. 1a): ""137Y"".|Copy completed 13 Ṣafar 985 [May 2, 1577] ʻAlī ibn Ṭāhir ibn ʻAlī ibn Muḥammad ibn ʻIrāq al-Kinānī al-Shāfiʻī (colophon, fol. 197a).|Several ownership statements on fol. 1a, in the name of ...? Aḥmad al-Sāmī al-Ṣāliḥī al-Madanī ; ... Shaykhzāde Yaʻqūb ibn Aḥmad al-..., dated 1040 H. ; Muḥammad Saʻīd Ibn ramaḍān Ibn Kamāl al-Dīn Ibn Ismāʻīl Ibn ʻIbāduh? al-QRḌī, dated 1148 H. ; etc. Acquired from Abraham Shalom Yahuda, 1942.","",2026-02-24 11:09:25 -0500,20240307,20251219-princeton-marcxml-islamic-561-yahuda.xml
,"","",marc-xml,amremm,Q12264,Princeton University,9949112783506421,Islamic Manuscripts Garrett no. 2582Y,https://catalog.princeton.edu/catalog/9949112783506421,"","","",between 17--? and 1803,1700^1803,18;19,http://vocab.getty.edu/aat/300404512;http://vocab.getty.edu/aat/300404513,false,Sharḥ al-Mawāqif /,شرح المواقف /,"","","",Waqf--Books--19th century,Q11403;Q40000;Q3538,"Ījī, ʻAḍud al-Dīn ʻAbd al-Raḥmān ibn Aḥmad, -1355? Mawāqif fī ʻilm al-kalām|Islam--Doctrines--14th century|Manuscripts, Arabic--New Jersey--Princeton",Q38685|Q11301;Q295|Q256;Q11460,"Jurjānī, ʻAlī ibn Muḥammad, al-Sayyid al-Sharīf, 1340-1413",جرجاني، علي بن محمد، السيد الشريف,Q12280,"","","","","","","","","","","","",ara,Q118,paper,Q31,Extent: 343 leaves: paper ; 270 x 180 (198 x 125) mm. bound to 273 x 200 mm.,"Ms. codex.|Title from fol. 6a.|31 lines per page. Written in clear medium small naskh in black ink with use of red. European glazed paper. Catchword on the verso of each leaf. The quires are numbered using Arabic numerals (see fol. 16a). Collation notes on the margins. Fol. 1-5 are a later addition with a table of contents. Foliation in red ink using Arabic numerals (starts on the first fol. of the text, fol. 6). Foliation in pencil using Western numerals (omits a fol. between fol. 76 and 77).|Inscription in Arabic script on a label pasted on the upper cover: ""ʻAqāʼid 39"".|Ownership statements (partly obliterated) on fol. 6a and 193a. Waqf (see waqf statement dated Rajab 1218 [1803] on fol. 6a). Acquired from Abraham Shalom Yahuda, 1942.","",2026-02-24 11:09:25 -0500,20240307,20251219-princeton-marcxml-islamic-561-yahuda.xml
,"","",marc-xml,amremm,Q12264,Princeton University,9947177603506421,Islamic Manuscripts Garrett no. 258Y,https://catalog.princeton.edu/catalog/9947177603506421,https://figgy.princeton.edu/concern/scanned_resources/60acb5cd-f5ea-4d58-b61c-1c0f985ddc52/manifest,"","",1468,1468,15,http://vocab.getty.edu/aat/300404465,true,Shams al-maʻārif wa-laṭāʼif al-ʻawārif,شمس المعارف ولطائف العوارف,"","","","Manuscripts, Arabic--15th century",Q256;Q154,"Divination--Early works to 1800|Astrology, Arab--Early works to 1800|Islamic occultism--Early works to 1800|Manuscripts, Arabic--New Jersey--Princeton",Q26839;Q300|Q3616;Q300|Q2773;Q300|Q256;Q11460,"Būnī, Aḥmad ibn ʻAlī, -1225",بوني، احمد بن علي,Q40369,"","","","","","","","","","","","",ara,Q118,"paper, ill.",Q31,"Extent: 133 leaves : paper, ill. ; 179 x 132 (115 x 90) mm. bound to 182 x 140 mm.","Ms. codex.|Title from colophon (fol. 132a).|17 lines per page. Written in medium small naskh in black ink with use of red for headings and tables. On some fol., vocalization in brown ink (see fol. 85b-98b). Oriental glazed paper with no chain or laid lines visible. Notes in the margin. According to the catchwords, some leaves are missing (see between fol. 32 and 33). Seal on upper cover and on fol. 1a. Foliation in pencil using Western numerals. ""104Y"" noted in red pencil and ""104Y"" on a label on the upper cover. Same label on the spine. ""ELS no. 258 [next line, in Arabic] Shams al-maʻārif wa-laṭāʼif al-ʻawārif [next line in Western numerals] 873"" on a label pasted on the upper cover and on the pastedown of the lower cover.|The first leaf (originally fol. 1) has been pasted on the back of the upper cover.|Copied on Tuesday 14 Muḥarram 873 (colophon, fol. 132a).|Acquired from Abraham Shalom Yahuda, 1942.","",2026-02-24 11:09:25 -0500,20240307,20251219-princeton-marcxml-islamic-561-yahuda.xml
,"","",marc-xml,amremm,Q12264,Princeton University,9954431073506421,Islamic Manuscripts Garrett no. 259Y,https://catalog.princeton.edu/catalog/9954431073506421,https://figgy.princeton.edu/concern/scanned_resources/284a4354-409a-416b-9446-88467e3de8cb/manifest,"","",1408 or 1411,1408,15,http://vocab.getty.edu/aat/300404465,true,al-Juzʾ al-thānī min al-Ṭabaqāt al-wusṭá /,الجزء الثاني من الطبقات الوسطى /,Ṭabaqāt al-Shāfiʻīyah al-wusṭá,طبقات الشافعية الوسطى,"","Manuscripts, Arabic--15th century|Dictionaries",Q256;Q154|Q3041,"Shaffites--Biography--Dictionaries--History--14th century--Sources|Manuscripts, Arabic--New Jersey--Princeton",Q11573;Q3051;Q3041;Q6879;Q295;Q2769|Q256;Q11460,"Subkī, Tāj al-Dīn ʻAbd al-Wahhāb ibn ʻAlī, approximately 1327-1370",سبكي، تاج الدين عبد الوهاب بن علي,Q12396,"","","","","","","","","","","","",ara,Q118,paper,Q31,Extent: 175 leaves: paper ; 178 x 134 (135 x 100) mm. bound 178 x 140 mm.,"Ms. codex.|Title from title page (fol. 2a).|Physical description: 21-22 lines per page. Written in medium small naskh in black ink with use of red. Verses of poetry and several inscriptions on fol. 1a-b and 175b; a note in pencil on fol. 1a attributed the verses to Shaykh al-Islām Najm al-Dīn al-Ghazzī, author of al-Kawākib al-sāʾirah fī aʻyān al-miʻah al-ʻāshirah. Corner of some leaves replaced with the text re-written on the repair. Stained with water and humidity ; mildew.|Two labels pasted on the pastedown of the upper cover, one with an inscription in Arabic script reading: ""Raqm 26"" (repeated on fol. 1a), the other with an inscription in Roman script reading: ""H 18"".|Origin: According to colophon, copied by Yūsuf ibn Aḥmad al-Ṣafadī for himself, from an authograph dated Damascus, Dhū al-Qaʻdah 754 [1353] (the name of the author reads: ʻAbd al-Wahhāb ibn ʻAlī ibn ʻAbd al-Kāfī al-Subkī al-Shāfiʻī). The copy was completed in the middle decade of Jumādá al-Ākhirah 811 or 814 [1408 or 1411] (fol. 174a).|Six ownership statements on fol. 2a (some erased), including one in the name of Taqī al-Dīn al-Ḥusaynī al-Ḥaṣabī, dated 1090 H. ; one in the name of al-Ḥājj Muḥammad ibn Khalīl al-Baghdādī, who acquired this vol. from Ibn Farrūkh and vol. 1 from al-Shaykh ʻAbd Allāh al-Baṣrawī, dated 1160 H. ; one in the name of Aḥmad al-Farrūkhī, dated 1223 H.(?). Acquired from Abraham Shalom Yahuda, 1942.","",2026-02-24 11:09:25 -0500,20240328,20251219-princeton-marcxml-islamic-561-yahuda.xml
,"","",marc-xml,amremm,Q12264,Princeton University,9955115063506421,Islamic Manuscripts Garrett no. 2619Y,https://catalog.princeton.edu/catalog/9955115063506421,"",Damascus?,Q11626,1482 or 1483,1482,15,http://vocab.getty.edu/aat/300404465,true,Rawḍ al-ṭālib,روض الطالب,"","","","Manuscripts, Arabic--15th century|Manuscripts, Arabic--Syria--Damascus--15th century",Q256;Q154|Q256;Q11409;Q154,"Nawawī, 1233-1277. Rawḍat al-ṭālibīn.--Abridgment|Manuscripts, Arabic--New Jersey--Princeton",Q3638|Q256;Q11460,"Ibn al-Muqrī, Ismāʻīl ibn Abī Bakr, 1354-1433 or 1434",ابن المقري، اسماعيل بن ابي بكر,Q54117,"","","","","","","","","","","","",ara,Q118,paper,Q31,Extent: 230 leaves : paper ; 268 x 178 (230 x 160) mm. bound to 270 x 180 mm.,"Ms. codex.|Title provided by cataloger, according to Mach, R. Yahuda.|Physical description: 29 to 31 lines per page. Written in medium large casual naskh in black ink with use of red for entries. The text is vocalized ; final yāʼ dotted. Chiefly quinions ; catchword on the verso of each leaf (horizontal). Modern foliation using Western numerals (blank between fol. 51 and 52).|Inscription in Arabic script on a piece of paper placed at the beginning of the copy: ""al-Rawḍ mukhtaṣar al-Rawḍah [next line] Raqm S 13"".|Origin: According to colophon, copied by Muḥammad ibn ʻAwwād ibn Ghayth al-Dimashqī baladan al-Shāfiʻī madhhaban, known as al-Khaṭīb, 887 H. (fol. 229a ; the date is given in numbers, with apparent re-writing). Collation statement dated 79 on the left margin of the end of the text (fol. 229a ; beginning of date cut off due to trimming of page).|Copyist: Muḥammad ibn ʻAwwād ibn Ghayth al-Dimashqī al-Shāfiʻī al-Khaṭīb. See Sakhāwī, Ḍawʼ, vol. 8, p. 272 (no. 736).|Signature of al-Sayyid Maḥmūd ---(?) on fol. 229b. Acquired from Abraham Shalom Yahuda, 1942.","",2026-02-24 11:09:25 -0500,20240328,20251219-princeton-marcxml-islamic-561-yahuda.xml
,"","",marc-xml,amremm,Q12264,Princeton University,9951617933506421,Islamic Manuscripts Garrett no. 2626Y,https://catalog.princeton.edu/catalog/9951617933506421,"","","",1466,1466,15,http://vocab.getty.edu/aat/300404465,true,Kitāb al-Jāmiʻ al-ṣaḥīḥ /,كتاب الجامع الصحيح /,Jāmiʻ al-ṣaḥīḥ,جامع الصحيح,"","Manuscripts, Arabic--15th century",Q256;Q154,"Manuscripts, Arabic--New Jersey--Princeton|Manuscrits arabes--New Jersey--Princeton|Manuscripts, Arabic|New Jersey--Princeton",Q256;Q11460|Q256;Q11460|Q256|Q11460,"Bukhārī, Muḥammad ibn Ismāʻīl, 810-870",بخاري، محمد بن اسماعيل,Q12270,"","","","","","","","","","","","",ara,Q118,paper,Q31,Extent: 210 leaves: paper ; 270 x 180 (195 x 135) mm.,"Ms. codex.|Title from colophon (fol. 209a).|19 lines per page. Written in medium large naskh in black ink (faded to brown) with use of red for headings. Thick light cream paper with laid and chain lines and pulp visible. Fol. 1 consists of a later piece of paper pasted on the recto of an original fol. Marginal annotations, apparently by the same hand as the main text. Table of contents on fol. 1a. Inscription in Arabic script on a label pasted on the upper cover: ""Ḥadīth thānī 122"". Inscription in Arabic script on a label pasted on the pastedown of the upper cover: ""Ḥāʼ 1321"".|The first three fol. are severely damaged and crudely repaired, with loss of text.|On fol. 209b: Inscriptions mentioning dates of birth ; obliterated ownership statement in Ottoman Turkish.|Copy completed on Saturday 19 Shaʻbān 870 [April 1466] by Muḥammad Ibn Aḥmad Ibn al-shaykh Maḥmūd al-Kurdī al-Shāfiʻī, living in Ḥārat Kalāsah (colophon, fol. 209a).|Acquired from Abraham Shalom Yahuda, 1942.","",2026-02-24 11:09:25 -0500,20240307,20251219-princeton-marcxml-islamic-561-yahuda.xml
,"","",marc-xml,amremm,Q12264,Princeton University,9949908183506421,Islamic Manuscripts Garrett no. 2630Y,https://catalog.princeton.edu/catalog/9949908183506421,"","","",16--?,1600^1699,17,http://vocab.getty.edu/aat/300404511,false,Sharḥ al-Tajrīd /,شرح التجريد /,Sharḥ al-Qūshjī ʻalá Tajrīd al-ʻaqāʻid lil-Ṭūsī,شرح القوشجي على تجريد العقاعد للطوسي,"","","","Ṭūsī, Naṣīr al-Dīn Muḥammad ibn Muḥammad, 1201-1274. Tajrīd al-iʻtiqād|Islam--Doctrines--Early works to 1800|Manuscripts, Arabic--New Jersey--Princeton",Q11208|Q11301;Q300|Q256;Q11460,"Qūshjī, ʻAlī ibn Muḥammad, -1474 or 1475",قوشجي، علي بن محمد,Q3203,"","","","","","","","","","","","",ara,Q118,paper,Q31,"Extent: ii, 210, i leaves: paper ; 265 x 180 (180 x 116) mm. bound to 265 x 185 mm.","Ms. codex.|Title from note on fol. 1a.|27 lines per page. Written in medium small naskh in black ink with use of red. Light cream paper with laid and chain lines visible. Ḥāshīyah on the margin. On the first two leaves (fol. Ab-Ba): Table of contents. Modern foliation in pencil using Western numerals. Inscription in Arabic script on a label pasted on the upper cover: ""Tawḥīd 75"". Inscription using Western numerals on a round label pasted on the spine: ""827"". The same inscription is repeated in pencil on the pastedown of the upper cover. Inscription in pencil using Arabic numerals on the pastedown of the upper cover: ""73"".|Several ownership statements on fol. 1a, signed al-Sayyid ʻUthmān ---?, known as Shaykhʹzādah ; al-Sayyid Aḥmad Nūrī al-Shādhilī, known as Nūqādīʹzādah(?) ; Ibrāhīm ibn Muḥammad ibn al-Ḥājj Sulaymān al-Aqḥaṣārī, in the Wilāyat Ṣārūjāh, with seal ; al-Ḥājj Muḥammad ibn Aḥmad ---? al-ADSHī?. Acquired from Abraham Shalom Yahuda, 1942.","",2026-02-24 11:09:25 -0500,20240307,20251219-princeton-marcxml-islamic-561-yahuda.xml
