ds_id,date_added,date_last_updated,source_type,cataloging_convention,holding_institution_ds_qid,holding_institution_as_recorded,holding_institution_id_number,holding_institution_shelfmark,link_to_holding_institution_record,iiif_manifest,production_place_as_recorded,production_place_ds_qid,production_date_as_recorded,production_date,century,century_aat,dated,title_as_recorded,title_as_recorded_agr,uniform_title_as_recorded,uniform_title_agr,standard_title_ds_qid,genre_as_recorded,genre_ds_qid,subject_as_recorded,subject_ds_qid,author_as_recorded,author_as_recorded_agr,author_ds_qid,artist_as_recorded,artist_as_recorded_agr,artist_ds_qid,scribe_as_recorded,scribe_as_recorded_agr,scribe_ds_qid,associated_agent_as_recorded,associated_agent_as_recorded_agr,associated_agent_ds_qid,former_owner_as_recorded,former_owner_as_recorded_agr,former_owner_ds_qid,language_as_recorded,language_ds_qid,material_as_recorded,material_ds_qid,physical_description,note,acknowledgments,data_processed_at,data_source_modified,source_file
,"","",marc-xml,amremm,Q12264,Princeton University,9963584783506421,Islamic Manuscripts Garrett no. 1165H,https://catalog.princeton.edu/catalog/9963584783506421,https://figgy.princeton.edu/concern/scanned_resources/cebe352d-682a-408c-8710-368cef3751f4/manifest,"","",18th century?,1700^1799,18,http://vocab.getty.edu/aat/300404512,false,ʻAqīdat ahl al-sunnah min Iḥyā ʻulūm al-dīn ... [etc,عقيدة اهل السنة من احيا علوم الدين ... الخ,"","","",Early works|Watermarks,Q300|Q5815,"Suyūṭī, 1445-1505|Sulamī, ʻIzz al-Dīn ʻAbd al-ʻAzīz ibn ʻAbd al-Salām, approximately 1182-1262|Suyūṭī, 1445-1505|Horsemanship--Early works to 1800|Islam--Doctrines--Early works to 1800|Muslim scholars--Biography--Early works to 1800|Manuscripts, Arabic--New Jersey--Princeton|Équitation--Ouvrages avant 1800|Savants musulmans--Biographies--Ouvrages avant 1800|Horsemanship|Islam--Doctrines|Muslim scholars",Q11499|Q110396|Q11499|Q2770;Q300|Q11301;Q300|Q11224;Q3051;Q300|Q256;Q11460|Q2770;Q300|Q11224;Q3051;Q300|Q2770|Q11301|Q11224,"","","","","","","","","","","","","","","",ara,Q118,paper,Q31,Extent: 40 leaves : paper ; 163 x 112 (120 x 70) mm bound to 173 x 119 mm.,"Acquired from Brill, Leyden, A.D. 1900.|Ms. codex.|Title from title page of first work (fol. 1a).|Marginal notes. Fawāʼid (fol. 1a). Extract from al-Ṣafī al-Ḥillī on types of doctors (fol. 40b).|Collation: Paper; fol. i (later paper) + 40 + i (later paper) ; catchwords ; modern foliation in pencil using Western numerals.|Layout: 19 lines per page ; frame-ruled in red.|Description: Occasional use of red ink ; watermarks (three crescents) ; MS in fair condition.|Origin: Probably from XVIIIth century. Apparently all written in the same hand.","",2026-02-24 11:08:24 -0500,20240116,20251219-princeton-marcxml-islamic-561-main.xml
,"","",marc-xml,amremm,Q12264,Princeton University,9963584033506421,Islamic Manuscripts Garrett no. 1166H,https://catalog.princeton.edu/catalog/9963584033506421,https://figgy.princeton.edu/concern/scanned_resources/645c1136-0380-475f-b750-c436819f31f4/manifest,"","",1750-1799?,1750^1799,18,http://vocab.getty.edu/aat/300404512,false,al-Akhbār wa-al-anbāʼ bi-shaʻār dhawī al-qurbá ... [etc,الاخبار والانبا بشعار ذوي القربى ... الخ,"","","",magic squares|Blind tooled bindings|Headbands|Watermarks,Q11568|Q5877|Q11385|Q5815,"Basmalah--Early works to 1800|Families--Religious aspects--Islam--Early works to 1800|Islam--Prayers and devotions--Early works to 1800|Sufism--Early works to 1800|Muslim scholars--Early works to 1800|Manuscripts, Arabic--New Jersey--Princeton|Basmalah--Ouvrages avant 1800|Islam--Prières et dévotions--Ouvrages avant 1800|Soufisme--Ouvrages avant 1800|Savants musulmans--Ouvrages avant 1800|Basmalah|Families--Religious aspects--Islam|Islam|Muslim scholars|Sufism",Q11237;Q300|Q7401;Q300|Q3549;Q3052;Q300|Q11239;Q300|Q11224;Q300|Q256;Q11460|Q11237;Q300|Q3549;Q3052;Q300|Q11239;Q300|Q11224;Q300|Q11237|Q7401|Q3549|Q11224|Q11239,"","","","","","","","","","","","","","","",ara,Q118,paper,Q31,Extent: 184 leaves : paper ; 155 x 107 (125 x 72) mm bound to 155 x 114 mm.,"Ms. codex.|A collection containing a number of prayers and works on Islamic topics.|Title from introduction of first work (fol. 1b).|Obscured text and partial list of contents of the volume (f. 1a). Magic square using the letters of Allāh (f. 180b).|Collation: Paper ; fol. 184 ; catchwords ; pagination in ink using Hindu-Arabic numerals on first 21 folios ; modern foliation in pencil using Western numerals.|Layout: 13 lines per page.|Description: Rubricated ; use of red for sentence divisions ; fol. 90a has later sheet with replacement text pasted over it ; watermarks (three crescents) ; MS in good condition.|Origin: Probably from latter half of the XVIIIth century. Written in a single hand.|Acquired from Brill, Leyden, A.D. 1900.","",2026-02-24 11:08:24 -0500,20240910,20251219-princeton-marcxml-islamic-561-main.xml
,"","",marc-xml,amremm,Q12264,Princeton University,9963586083506421,Islamic Manuscripts Garrett no. 1167H,https://catalog.princeton.edu/catalog/9963586083506421,https://figgy.princeton.edu/concern/scanned_resources/d006476c-e090-417e-aba9-ca99ddc14057/manifest,"","",16th century?,1500^1599,16,http://vocab.getty.edu/aat/300404510,false,Nuzʹhat al-nāẓir,نزهة الناظر,"","","",Watermarks,Q5815,"Archery--Islamic Empire--Early works to 1800|Manuscripts, Arabic--New Jersey--Princeton",Q4895;Q11211;Q300|Q256;Q11460,"","","","","","","","","","","","","","","",ara,Q118,paper,Q31,Extent: 88 leaves : paper ; 204 x 147 (171 x 100) mm bound to 204 x 148 mm.,"Ms. codex.|Title from text (fol. 2b).|Marginal notes. A later hand gives the title of the book on the inside of the front cover as Kitāb fī ramy al-qaws wa-al-bunduq wa-al-nashshāb. Fawāʼid on folio 1a.|Collation: Paper ; fol. 88 ; catchwords ; modern foliation in pencil using Western numerals.|Layout: 17 lines per page.|Description: Rubricated ; watermarks ; MS in fair condition.|Origin: Probably from the XVIth century.|Acquired from Brill, Leyden, 1900.","",2026-02-24 11:08:24 -0500,20240205,20251219-princeton-marcxml-islamic-561-main.xml
,"","",marc-xml,amremm,Q12264,Princeton University,9963584773506421,Islamic Manuscripts Garrett no. 1169H,https://catalog.princeton.edu/catalog/9963584773506421,https://figgy.princeton.edu/concern/scanned_resources/f430531b-7394-4796-bb08-208435225f2e/manifest,"","",19th century,1800^1899,19,http://vocab.getty.edu/aat/300404513,false,Majmūʻat fawāʼid] ... [etc,مجموعة فوائد ... الخ,"","","",magic squares|Watermarks,Q11568|Q5815,"Islam--Miscellanea--Early works to 1800|Islam--Prayers and devotions--Early works to 1800|Sufism--Rituals--Early works to 1800|Manuscripts, Arabic--New Jersey--Princeton|Islam--Miscellanées--Ouvrages avant 1800|Islam--Prières et dévotions--Ouvrages avant 1800|Islam",Q3549;Q11293;Q300|Q3549;Q3052;Q300|Q54934;Q300|Q256;Q11460|Q3549;Q11293;Q300|Q3549;Q3052;Q300|Q3549,"","","","","","","","","","","","","","","",ara,Q118,paper,Q31,Extent: 61 leaves : paper ; 207 x 159 (165-177 x 97-107) mm bound to 216 x 160 mm.,"Ms. composite codex.|Title supplied by cataloger.|Marginal notes. Magic squares with numbers, and the names of angels and Muḥammad. Seal of Solomon (fol. 61b).|Collation: Paper ; fol. 61 ; catchwords ; watermarks (three crescents) ; modern foliation in pencil using Western numerals.|Layout: 14-25 lines per page.|Description: Rubricated ; MS in fair condition.|Origin: From the XIXth century.|Acquired from Brill, Leyden, A.D. 1900.","",2026-02-24 11:08:24 -0500,20240117,20251219-princeton-marcxml-islamic-561-main.xml
,"","",marc-xml,amremm,Q12264,Princeton University,9950561033506421,Islamic Manuscripts Garrett no. 118B,https://catalog.princeton.edu/catalog/9950561033506421,"","Jerusalem, [",Q11620,1470,1470,15,http://vocab.getty.edu/aat/300404465,true,Tārīkh al-Fatḥ al-Qussī fī al-fatḥ al-Qudsī (wa-fī riwāyah al-fīḥ) /,"",Fatḥ al-Qussī fī al-fatḥ al-Qudsī,"","","Manuscripts, Arabic--15th century|Manuscripts, Arabic--Jerusalem--15th century|History",Q256;Q154|Q256;Q7086;Q154|Q279,"Saladin, Sultan of Egypt and Syria, 1137-1193--Early works to 1800|Saladin, Sultan of Egypt and Syria, 1137-1193|Manuscripts, Arabic--New Jersey--Princeton|Manuscrits arabes--New Jersey--Princeton|Manuscripts, Arabic|Syria--History--Early works to 1800|Palestine--History--638-1917--Early works to 1800|Syrie--Histoire--Ouvrages avant 1800|Palestine--Histoire--638-1917--Ouvrages avant 1800|Middle East--Palestine|New Jersey--Princeton|Syria|638-1917",Q74879;Q300|Q74879|Q256;Q11460|Q256;Q11460|Q256|Q11447;Q6879;Q300|Q7204;Q6879;Q300|Q11447;Q6879;Q300|Q7204;Q6879;Q300|Q7204|Q11460|Q11447|,"Kātib al-Iṣfahānī, ʻImād al-Dīn Muḥammad ibn Muḥammad, 1125-1201",كاتب الاصفهاني، عاماد الدين محمد بن محمد,Q110524,"","","","","","","","","","","","",ara,Q118,paper,Q31,Extent: 219 leaves: paper ; 180 x 133 (125 x 104) mm. bound to 185 x 150 mm.,"Ms. codex.|Title from fol. 1a (later title page pasted on the recto of the original first fol.).|21 lines per page. Written in small naskh in black ink. Light cream paper with a few lines and pulp visible. Waqf (see inscription ""Waqf fī sabīl Allāh taʻālá"", with seal on the upper margin of fol. 1b). Several additions (fāʼidah) by another hand on fol. 218b. Some leaves water damaged and worm eaten (particularly fol. 2-5).|Copy completed on 9 Ramaḍān 874 [March 12, 1470] by Aḥmad ibn Ibrāhīm al-Ansārī al-Shāfiʻī in his ---? in the Masjid al-Aqṣá al-Sharīf (colophon, fol. 218a, first line obliterated).|Acquired by Robert Garrett from Brill, 1925, from the books of Murād Bey al-Bārūdī (Beirut).","",2026-02-24 11:08:24 -0500,20240307,20251219-princeton-marcxml-islamic-561-main.xml
,"","",marc-xml,amremm,Q12264,Princeton University,9963567593506421,Islamic Manuscripts Garrett no. 11L,https://catalog.princeton.edu/catalog/9963567593506421,https://figgy.princeton.edu/concern/scanned_resources/e1de4668-641b-4f6d-90db-77476f92e8d9/manifest,"","",19th century?,1800^1899,19,http://vocab.getty.edu/aat/300404513,false,Kitāb al-ʻArf al-nadī fī sharḥ qaṣīdat Ibn al-Wardī /,كتاب العرف الندي في شرح قصيدة ابن الوردي /,ʻArf al-nadī fī sharḥ qaṣīdat Ibn al-Wardī,عرف الندي في شرح قصيدة ابن الوردي,"","","","Ibn al-Wardī, Zayn al-Dīn ʻUmar ibn al-Muẓaffar, -1349. Naṣīḥat al-ikhwān wa-murshidat al-khillān|Naṣīḥat al-ikhwān wa-murshidat al-khillān (Ibn al-Wardī, Zayn al-Dīn ʻUmar ibn al-Muẓaffar)|Manuscripts, Arabic--New Jersey--Princeton",Q11253|Q11253|Q256;Q11460,"Ghamrī, ʻAbd al-Wahhāb ibn Muḥammad, -1621 or 1622",غمري، عبد الوهاب بن محمد، -1621 or 1622,Q68480,"","","","","","","","","","","","",ara,Q118,paper,Q31,Extent: 74 leaves : paper ; 232 x 160 (170 x 106) mm bound to 233 x 162 mm.,"Ms. codex.|Title from title page (fol. 1a).|Text of Ibn al-Wardī's poem with page references to the commentary (fol. 1b-3a).|Collation: Wove or machine-made paper ; fol. 74 + ii ; catchwords ; pagination in ink using Hindu-Arabic numerals ; modern foliation in pencil using Western numerals.|Layout: 21 lines per page ; frame-ruled in red.|Description: Text in red and commentary in black ; MS in good condition.|Origin: Probably from the XIXth century.|Acquired from Brill, Leyden, 1904.","",2026-02-24 11:08:24 -0500,20250210,20251219-princeton-marcxml-islamic-561-main.xml
,"","",marc-xml,amremm,Q12264,Princeton University,9963574003506421,Islamic Manuscripts Garrett no. 128L,https://catalog.princeton.edu/catalog/9963574003506421,https://figgy.princeton.edu/concern/scanned_resources/33638ca0-8217-4db6-8c18-5c6ddfcfc6fc/manifest,"","",18th century?,1700^1799,18,http://vocab.getty.edu/aat/300404512,false,Hādhihi Risālah fī ithbāt al-wājib /,هذه رسالة في اثبات الواجب /,Risālah fī ithbāt al-wājib,رسالة في اثبات الواجب,"",holographs (autographs)|Autographs|Stamps,Q11544|Q38431|Q3075,"God (Islam)--Proof--Early works to 1800|Manuscripts, Arabic--New Jersey--Princeton|Dieu (Islam)--Existence--Ouvrages avant 1800|God (Islam)--Proof",Q6876;Q300|Q256;Q11460|Q6876;Q300|Q6876,Abū al-Ḥasan ibn Aḥmad,ابو الحسن بن احمد,"","","","","","","","","","","","","",ara,Q118,paper,Q31,Extent: 34 leaves : paper ; 175 x 100 (100 x 55) mm.,"Ms. codex.|Title from title page (fol. 1a).|Marginal comments. Lines of verse on title page (fol. 1a).|Collation: Paper ; fol. 34 ; catchwords ; modern foliation in pencil using Western numerals.|Layout: 13 lines per page.|Description: Rubricated ; first 16 lines of text vocalized ; MS in good condition but worm-eaten.|Origin: Probably from the early XVIIIth century.|Ownership signatures: Muḥammad ʻAbd al-Raḥmān Sayṭūf with his seal impression dated 1177; Muḥammad al-Ṣadīqī[?] al-Mālikī (fol. 1a). Seal impression (fol. 34b). Acquired from Brill, Leyden, 1904.","",2026-02-24 11:08:24 -0500,20240910,20251219-princeton-marcxml-islamic-561-main.xml
,"","",marc-xml,amremm,Q12264,Princeton University,9955144323506421,Islamic Manuscripts Garrett no. 12G,https://catalog.princeton.edu/catalog/9955144323506421,https://figgy.princeton.edu/concern/scanned_resources/e5338c46-821a-4027-9cd5-a4269e5bef2d/manifest,Cairo?,Q3093,1329,1329,14,http://vocab.getty.edu/aat/300404506,true,Idrāk al-sūl fī musābaqat al-khuyūl bi-rasm al-Khizānah al-sharīfah al-sulṭānīyah al-malikīyah al-Nāṣirīyah al-Nāṣirīyah(!) ʻamarahā Allāh taʻālá bi-dawām ayyāmihi /,ادراك السول في مسابقة الخيول برسم الخزانة الشريفة السلطانية الملية الناصرية الناصرية(!) عمرها الله تعالى بدوام ايامه /,"","","","Calligraphy, Arabic--14th century|Manuscripts, Arabic--14th century|Manuscripts, Arabic--Egypt--Cairo--14th century",Q11395;Q295|Q256;Q295|Q256;Q11261;Q295,"Horses--Arab countries--Early works to 1800|Horses--Islamic Empire--Early works to 1800|Manuscripts, Arabic--New Jersey--Princeton",Q2783;Q218;Q300|Q2783;Q11211;Q300|Q256;Q11460,"Ḥusaynī, al-Ḥusayn ibn Muḥammad, active 1329",حسيني، الحسين بن محمد,Q110607,"","","","","","","","","","","","",ara,Q118,paper,Q31,"Extent: i, 18, i leaves: paper ; 297 x 205 (210 x 160) mm. bound to 303 x 215 mm.","Title from title page (fol. 1a, muḥaqqaq in gold outlined in black ; blue and red for vocalization and diacritical signs ; statement of responsibility in naskh).|Ms. codex.|Physical description: 6 lines per page. Written in muḥaqqaq in black ink ; the text is vocalized. Entries in gold outlined in black with red and blue for vocalization and diacritical signs. Circle in gold outlined in black for text-stops.|Origin: According to colophon, copied by its author, al-Ḥusayn ibn Muḥammad al-Ḥusaynī, Kātib al-daraj al-sharīf, 6 Ramaḍān 729 [July 4, 1329] (fol. 18a). The copy was made for the Khizānah of al-Nāṣir (title page, fol. 1a).|Ownership statement in the name of Ḥasan ibn Muḥammad al-Malik al-Nāṣir ibn Qalāwun al-Malik al-Manṣūr (fol. 1a). Ex-libris of Robert Garrett on the pastedown of the upper cover. Acquired by Robert Garrett from Murād Bey al-Bārūdī (Beirut), 1925.","",2026-02-24 11:08:24 -0500,20240328,20251219-princeton-marcxml-islamic-561-main.xml
,"","",marc-xml,amremm,Q12264,Princeton University,9963567683506421,Islamic Manuscripts Garrett no. 12L,https://catalog.princeton.edu/catalog/9963567683506421,https://figgy.princeton.edu/concern/scanned_resources/ad1d2d2a-c699-43c1-bfd8-2b21bb2b0f7a/manifest,"","","6 Muḥarram 1015 [May 14, 1606?",1606,17,http://vocab.getty.edu/aat/300404511,true,Dīwān,ديوان,"","",Q11912,Blind tooled bindings|Headbands|Watermarks,Q5877|Q11385|Q5815,"Manuscripts, Arabic--New Jersey--Princeton",Q256;Q11460,"Ibn Wafā, ʻAlī ibn Muḥammad, 1357 or 1358-1404 or 1405",ابن وفا، علي بن محمد، 1357 or 1358-1404 or 1405,Q110600,"","","","Tandī, Nūr al-Dīn, active 17th century",تندي، نور الدين، active 17th century,"","","","","","","",ara,Q118,paper,Q31,Extent: 80 leaves : paper ; 208 x 153 (155 x 103) mm bound to 207 x 160 mm.,"Ms. codex.|Title from colophon (fol. 80a).|A few marginal notes. Incomplete at the beginning. Inscription (fol. 80b).|Collation: Paper ; fol. 80 ; collation notes ; catchwords ; modern foliation in pencil using Western numerals.|Layout: 15 lines per page.|Description: Rubricated ; some vowel signs ; watermarks (anchor) ; MS in good condition.|Origin: According to colophon copy completed Monday 6 Muḥarram 1015 by Nūr al-Dīn al-Tandī (fol. 80a).|Acquired from Brill, Leyden, 1904.","",2026-02-24 11:08:24 -0500,20240910,20251219-princeton-marcxml-islamic-561-main.xml
,"","",marc-xml,amremm,Q12264,Princeton University,9963575303506421,Islamic Manuscripts Garrett no. 138L,https://catalog.princeton.edu/catalog/9963575303506421,https://figgy.princeton.edu/concern/scanned_resources/1f2a500a-ecc6-443e-92c4-17e6f39b8a31/manifest,"","","9 Rabīʻ al-Thānī 1012 [September 16, 1603",1603,17,http://vocab.getty.edu/aat/300404511,true,al-Hayʼah al-sanīyah fī al-hayʼah al-sunnīyah /,الهييه السنية في الهييه السنية /,"","","",Autographs|Stamps|Watermarks,Q38431|Q3075|Q5815,"Islamic cosmology--Early works to 1800|Manuscripts, Arabic--New Jersey--Princeton|Cosmologie islamique--Ouvrages avant 1800|Islamic cosmology",Q3055;Q300|Q256;Q11460|Q3055;Q300|Q3055,"Suyūṭī, 1445-1505",سيوطي، 1445-1505,Q10868,"","","","Sanjīdī, Ismāʻīl ibn Māḍī, active 17th century",سنجيدي، اسماعيل بن ماضي، active 17th century,"","","","","","","",ara,Q118,paper,Q31,Extent: 18 leaves : paper ; 210 x 156 (140 x 95) mm.,"Ms. codex.|Title from title page (fol. 1a).|List of chapters (fol. 1a).|Collation: Paper ; fol. 18 ; catchwords ; modern foliation in pencil using Western numerals.|Layout: 21 lines per page ; ruled.|Description: Rubricated ; watermarks (anchor) ; MS in fair condition.|Origin: According to colophon copy completed Tuesday 9 Rabīʻ al-Thānī 1012 by Ismāʻīl ibn Māḍī ibn Yūnus ibn Ismāʻīl ibn Khaṭṭāb al-Sanjīdī al-Shāfiʻī (fol. 18a).|Obscured signature and a seal impression (fol. 1a). Acquired from Brill, Leyden, A.D. 1904.","",2026-02-24 11:08:24 -0500,20240910,20251219-princeton-marcxml-islamic-561-main.xml
,"","",marc-xml,amremm,Q12264,Princeton University,9963575293506421,Islamic Manuscripts Garrett no. 139L,https://catalog.princeton.edu/catalog/9963575293506421,https://figgy.princeton.edu/concern/scanned_resources/0dc4395d-551c-4037-82b7-175b8ff88b83/manifest,"","","20 Muḥarram 1133 [November 21, 1720",1720,18,http://vocab.getty.edu/aat/300404512,true,Hayʼah al-sanīyah,هيئه السنية,Hayʼah al-sanīyah fī al-hayʼah al-sunnīyah,هيئه السنية في الهيئه السنية,"",tuǧras|cut-paper work|Decorated edges|Watermarks,Q11262|Q11353|Q11215|Q5815,"Islamic cosmology--Early works to 1800|Manuscripts, Arabic--New Jersey--Princeton|Cosmologie islamique--Ouvrages avant 1800|Islamic cosmology",Q3055;Q300|Q256;Q11460|Q3055;Q300|Q3055,"Suyūṭī, 1445-1505",سيوطي، 1445-1505,Q10868,"","","","","","","","","","","","",ara,Q118,paper,Q31,Extent: 19 leaves : paper ; 215 x 160 (165 x 97) mm bound to 216 x 162 mm.,"Ms. codex.|Title from upper cover.|Elegant monogram in the form of a tughrá and trade mark stamp of V.D. Smissen Bros. of Alost, Belgium pasted on fol. 1a. Label on upper cover ""F.G 7"".|Collation: Paper ; fol. 19 ; catchwords ; pagination in red ink using Hindu-Arabic numerals ; modern foliation in pencil using Western numerals.|Layout: 15 lines per page.|Description: Watermarks (three crescents) ; MS in good condition.|Origin: According to colophon copy completed Thursday 20 Muḥarram 1133 (fol. 19b).|Acquired from Brill, Leyden, 1904.","",2026-02-24 11:08:24 -0500,20240910,20251219-princeton-marcxml-islamic-561-main.xml
,"","",marc-xml,amremm,Q12264,Princeton University,9963567693506421,Islamic Manuscripts Garrett no. 13L,https://catalog.princeton.edu/catalog/9963567693506421,https://figgy.princeton.edu/concern/scanned_resources/54272059-8c95-490f-a1dc-dc3fc65fa802/manifest,"","",18th century?,1700^1799,18,http://vocab.getty.edu/aat/300404512,false,Hādhā Dīwān al-ʻĀrif billāh taʻālá Sayyidī Ibrāhīm ibn Zuqqāʻah,هذا ديوان العارف بالله تعالى سيدي ابراهيم بن زقاعه,Dīwān,ديوان,Q11912;Q1330,Autographs|Watermarks,Q38431|Q5815,"Manuscripts, Arabic--New Jersey--Princeton",Q256;Q11460,"Ibn Zuqqāʻah, Ibrāhīm ibn Muḥammad, 1344?-1414",ابن زقاعة، ابراهيم بن محمد، 1344?-1414,Q106701,"","","","","","","","","","","","",ara,Q118,paper,Q31,Extent: 41 leaves : paper ; 200 x 140 (147 x 95) mm bound to 200 x 144 mm.,"Ms. codex.|Title from title page (fol. 1a).|A few marginal notes and glosses. On title page are several autographs of owners and readers and a note. Last folio supplied by a later hand.|Collation: Paper ; fol. 41 ; catchwords ; modern foliation in pencil using Western numerals.|Layout: 19 lines per page in two columns.|Description: Rubricated ; watermarks (crown-star-crescent, roman-alphabet initial countermark with trefoil) ; MS in good condition.|Origin: Probably from XVIIIth century.|Ownership signatures: Muḥammad Abū al-Khayr al-ʻUmarī; sold in 1201 [H]; Muḥammad ibn Muṣṭafá al-ʻAṭṭār; obscured signature (fol. 1a). Acquired from Brill, Leyden, 1904.|Ahlwardt, Verzeichnis der arabischen Handschriften, 7885.","",2026-02-24 11:08:24 -0500,20240910,20251219-princeton-marcxml-islamic-561-main.xml
,"","",marc-xml,amremm,Q12264,Princeton University,9963575213506421,Islamic Manuscripts Garrett no. 140L,https://catalog.princeton.edu/catalog/9963575213506421,https://figgy.princeton.edu/concern/scanned_resources/9e05ea4c-321e-4e48-aa6e-0637d425dde6/manifest,"","",19th century?,1800^1899,19,http://vocab.getty.edu/aat/300404513,false,Kitāb Ashkāl al-wasāʼiṭ fī al-munḥarifāt wa-al-basāʼiṭ,كتاب اشكال الوسائط في المنحرفات والبسائط,Ashkāl al-wasāʼiṭ fī al-munḥarifāt wa-al-basāʼiṭ,اشكال الوسائط في المنحرفات والبسائط,"",tables (documents)|scientific illustrations (images)|diagrams|Watermarks,Q252|Q11377|Q276|Q5815,"Timekeeping--Early works to 1800|Manuscripts, Arabic--New Jersey--Princeton|Personnel--Contrôle de la durée du travail--Ouvrages avant 1800|Timekeeping",Q11354;Q300|Q256;Q11460|Q11354;Q300|Q11354,"Karādīsi, Ḥasan ibn Khalīl, 1420 or 1421-1482 or 1483",كراديس، حسن بن خليل، 1420 or 1421-1482 or 1483,Q110614,"","","","","","","","","","","","",ara,Q118,"paper, illustrations",Q31,"Extent: 49 leaves : paper, illustrations ; 225 x 160 (160 x 105) mm bound to 222 x 90 mm.","Ms. codex.|Title from caption above table preceding text (fol. 1a).|A few marginal notes.|Collation: Paper ; fol. 49 + i ; catchwords ; modern foliation in pencil using Western numerals.|Layout: 19 lines per page.|Description: Rubricated ; watermarks (three crescents) ; MS decayed from dampness; defective at beginning and end with minimal loss of text.|Origin: Probably from early XIXth century.|Acquired from Brill, Leyden, 1904.","",2026-02-24 11:08:24 -0500,20240812,20251219-princeton-marcxml-islamic-561-main.xml
,"","",marc-xml,amremm,Q12264,Princeton University,9963575223506421,Islamic Manuscripts Garrett no. 141L,https://catalog.princeton.edu/catalog/9963575223506421,https://figgy.princeton.edu/concern/scanned_resources/a4923bf5-4710-44c5-84e8-7a5b037c1f9a/manifest,"","",18th century?,1700^1799,18,http://vocab.getty.edu/aat/300404512,false,Laqṭ al-jawāhir fī taḥdīd al-khuṭūṭ wa-al-dawāʼir,لقط الجواهر فى تحديد الخطوط والدوائر,"","","","","","Timekeeping--Early works to 1800|Manuscripts, Arabic--New Jersey--Princeton|Personnel--Contrôle de la durée du travail--Ouvrages avant 1800|Timekeeping",Q11354;Q300|Q256;Q11460|Q11354;Q300|Q11354,"Sibṭ al-Māridīnī, Badr al-Dīn Muḥammad ibn Muḥammad, 1423-",سبط المارديني، بدر الدين محمد بن محمد، 1423-,Q12506,"","","","","","","","","","","","",ara,Q118,paper,Q31,Extent: 10 leaves : paper ; 170 x 110 (114 x 63) mm.,"Ms. codex.|A few marginal notes. Insert.|Title from preface (fol. 1b).|Collation: Paper ; fol. ii + 10 ; catchwords ; modern foliation in pencil using Western numerals.|Layout: 13 lines per page.|Description: Rubricated ; MS in good condition.|Origin: Probably from the XVIIIth century.|Acquired from Brill, Leyden, 1904.","",2026-02-24 11:08:24 -0500,20240812,20251219-princeton-marcxml-islamic-561-main.xml
,"","",marc-xml,amremm,Q12264,Princeton University,9963575393506421,Islamic Manuscripts Garrett no. 142L,https://catalog.princeton.edu/catalog/9963575393506421,https://figgy.princeton.edu/concern/scanned_resources/fbff204d-6334-4ec2-b066-f824c42e8c2c/manifest,"","","5 Rajab 1227 [July 15, 1812",1812,19,http://vocab.getty.edu/aat/300404513,true,Fatḥ al-ʻalīm al-qādir bi-sharḥ Laqṭ al-jawāhir,فتح العليم القادر بشرح لقط الجواهر,"","","",Blind tooled bindings|Watermarks,Q5877|Q5815,"Sibṭ al-Māridīnī, Badr al-Dīn Muḥammad ibn Muḥammad, 1423- Laqṭ al-jawāhir fī taḥdīd al-khuṭūṭ wa-al-dawāʼir|Timekeeping--Early works to 1800|Manuscripts, Arabic--New Jersey--Princeton|Personnel--Contrôle de la durée du travail--Ouvrages avant 1800|Timekeeping",|Q11354;Q300|Q256;Q11460|Q11354;Q300|Q11354,"Sujāʻī, Aḥmad ibn Aḥmad, -1783?",سجاعي، احمد بن احمد، -1783؟,Q12322,"","","","Rawayʻah al-Abrāshī, Ḥasan, active 19th century",رويعة الابراشي، حسن، active 19th century,"","","","","","","",ara,Q118,paper,Q31,Extent: 37 leaves : paper ; 213 x 153 (150 x 103) mm bound to 208 x 157 mm.,"Ms. codex.|Title from preface (fol. 1b).|A few marginal notes and glosses. It is stated in the original colophon that the work was composed 1183 [1769].|Collation: Paper ; fol. 37 + i ; catchwords ; modern foliation in pencil using Western numerals.|Layout: 23 lines per page ; ruled.|Description: Text in red and commentary in black ; watermarks ; MS in good condition.|Origin: According to colophon copy completed 5 Rajab 1227 by Ḥasan, known as Rawayʻah al-Abrāshī (fol. 37b).|Acquired from Brill, Leyden, 1904.","",2026-02-24 11:08:24 -0500,20240910,20251219-princeton-marcxml-islamic-561-main.xml
