signature,description,instanceOf,materialDS,centuryDS,earliestDate,latestDate,placeDS,scribeWikidata,artistWikidata,scriptNotes,languageWikidata,titleRecord,titleStandard,titleDS,authorWikidata,ownerWikidata,holderWikidata,DSID,institutionalID,shelfmark,iiifURL,record,search,link,dsItemID
"Chicago, Illinois, Newberry Library, VAULT Case MS 183",manuscript containing Latin Psalter,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1480,1480,https://catalog.digital-scriptorium.org/entity/Q122,,,,Q397,Latin Psalter,Bible,https://catalog.digital-scriptorium.org/entity/Q661,,Q5394976|Q18394933,Q616527,DS17726,991772298805867,VAULT Case MS 183,,https://catalog.digital-scriptorium.org/entity/Q72871,https://search.digital-scriptorium.org/catalog/DS17726,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma991772298805867,Q72870
"Chicago, Illinois, Newberry Library, VAULT Case MS 5243",manuscript containing Pour aymer dieu et son prochain,Q87167,,https://catalog.digital-scriptorium.org/entity/Q98,1520,1539,https://catalog.digital-scriptorium.org/entity/Q122,,,,Q150,Pour aymer dieu et son prochain,Religious text,https://catalog.digital-scriptorium.org/entity/Q1465,,Q131623183,Q616527,DS17739,991791698805867,VAULT Case MS 5243,,https://catalog.digital-scriptorium.org/entity/Q72910,https://search.digital-scriptorium.org/catalog/DS17739,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma991791698805867,Q72909
"Chicago, Illinois, Newberry Library, VAULT Case MS 191",manuscript containing Deed of gift,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96,1364,1364,https://catalog.digital-scriptorium.org/entity/Q133|https://catalog.digital-scriptorium.org/entity/Q3660,,,,Q397,Deed of gift,Deed|Gift,https://catalog.digital-scriptorium.org/entity/Q1319|https://catalog.digital-scriptorium.org/entity/Q18511,,Q131623198,Q616527,DS17759,991818598805867,VAULT Case MS 191,,https://catalog.digital-scriptorium.org/entity/Q72970,https://search.digital-scriptorium.org/catalog/DS17759,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma991818598805867,Q72969
"Chicago, Illinois, Newberry Library, VAULT folio Case MS 88",manuscript containing Franciscan capitulary,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1403,1403,https://catalog.digital-scriptorium.org/entity/Q2823,,,Script: Written in Italian gothic textualis rotunda formata.,Q397,Franciscan capitulary,Service book,https://catalog.digital-scriptorium.org/entity/Q40008,,Q1607179,Q616527,DS17805,998747048805867,VAULT folio Case MS 88,,https://catalog.digital-scriptorium.org/entity/Q73108,https://search.digital-scriptorium.org/catalog/DS17805,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma998747048805867,Q73107
"Chicago, Illinois, Newberry Library, VAULT oversize Case MS 75",manuscript containing Lectionary and capitulary of the charterhouse of San Lorenzo,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1408,1408,https://catalog.digital-scriptorium.org/entity/Q3084,,,Script: Written in Italian gothic rotunda formata.,Q397,Lectionary and capitulary of the charterhouse of San Lorenzo,Lectionary|Service book,https://catalog.digital-scriptorium.org/entity/Q663|https://catalog.digital-scriptorium.org/entity/Q40008,,Q1607179,Q616527,DS17808,998747438805867,VAULT oversize Case MS 75,,https://catalog.digital-scriptorium.org/entity/Q73117,https://search.digital-scriptorium.org/catalog/DS17808,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma998747438805867,Q73116
"Chicago, Illinois, Newberry Library, VAULT Ayer MS 746",manuscript containing Astronomical texts (in Catalan),Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1425,1475,https://catalog.digital-scriptorium.org/entity/Q125,,,"Script: Written in gothic cursiva media, fol. 105v-109r written in gothic cursiva currens by one hand",Q7026,Astronomical texts (in Catalan),Astronomical texts,https://catalog.digital-scriptorium.org/entity/Q3129,,Q5342686|Q15506342|Q59626576,Q616527,DS17826,998778528805867,VAULT Ayer MS 746,,https://catalog.digital-scriptorium.org/entity/Q73171,https://search.digital-scriptorium.org/catalog/DS17826,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma998778528805867,Q73170
"Chicago, Illinois, Newberry Library, VAULT Case MS 54.7",manuscript containing Commonplace book,Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q98,1500,1500,https://catalog.digital-scriptorium.org/entity/Q122,,,,Q150|Q397,Commonplace book,Commonplace book,https://catalog.digital-scriptorium.org/entity/Q7822,,Q95007636,Q616527,DS17841,998840958805867,VAULT Case MS 54.7,,https://catalog.digital-scriptorium.org/entity/Q73216,https://search.digital-scriptorium.org/catalog/DS17841,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma998840958805867,Q73215
"Chicago, Illinois, Newberry Library, VAULT Case MS 103.1",manuscript containing Cronica compendiosa gestorum & ducum venetorum,Q87167,,https://catalog.digital-scriptorium.org/entity/Q97,1400,1400,https://catalog.digital-scriptorium.org/entity/Q2823,,,,Q652,Cronica compendiosa gestorum & ducum venetorum,Chronicle,https://catalog.digital-scriptorium.org/entity/Q1475,,Q2147709,Q616527,DS17920,993202998805867,VAULT Case MS 103.1,,https://catalog.digital-scriptorium.org/entity/Q73453,https://search.digital-scriptorium.org/catalog/DS17920,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma993202998805867,Q73452
"Chicago, Illinois, Newberry Library, VAULT folio Case MS 87.1",manuscript containing Venetian chronicle to 1434,Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q97,1450,1450,https://catalog.digital-scriptorium.org/entity/Q134|https://catalog.digital-scriptorium.org/entity/Q2823,,,Script: Written in Italian hybrida media; fol. 11-217: written in Italian gothic textualis rotunda media incorporating occasional humanistic traits; fol. 226r-228v and 230r-230v: additions written in humanistic cursiva media.,Q652,Venetian chronicle to 1434,Chronicle,https://catalog.digital-scriptorium.org/entity/Q1475,,Q2147709|Q131623229,Q616527,DS17921,993203318805867,VAULT folio Case MS 87.1,https://collections.newberry.org/IIIF3/Presentation/Manifest/2KXJ8ZPBQW17,https://catalog.digital-scriptorium.org/entity/Q73456,https://search.digital-scriptorium.org/catalog/DS17921,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma993203318805867,Q73455
"Chicago, Illinois, Newberry Library, VAULT Case MS F 35993 .212",manuscript containing Cronica veneta d'autore incerto che comincia dall'anno CCCCXXI sino all'anno M.CCCCLXXXIII ueritiera in ogni cosa fuorche la fauola d'Atila,Q87167,,https://catalog.digital-scriptorium.org/entity/Q98,1500,1500,https://catalog.digital-scriptorium.org/entity/Q134,,,,Q652,Cronica veneta d'autore incerto che comincia dall'anno CCCCXXI sino all'anno M.CCCCLXXXIII ueritiera in ogni cosa fuorche la fauola d'Atila,Chronicle,https://catalog.digital-scriptorium.org/entity/Q1475,,Q2147709,Q616527,DS17922,993203448805867,VAULT Case MS F 35993 .212,,https://catalog.digital-scriptorium.org/entity/Q73459,https://search.digital-scriptorium.org/catalog/DS17922,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma993203448805867,Q73458
"Chicago, Illinois, Newberry Library, VAULT Case MS 93.6",manuscript containing De cognitione l[itteris]r[om]a[no]r[um] in quadris antiquis,Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q97,1400,1400,https://catalog.digital-scriptorium.org/entity/Q134,,,Script: Written in Humanistic script.,Q397,De cognitione l[itteris]r[om]a[no]r[um] in quadris antiquis,,,,Q55226394|Q62619661,Q616527,DS17928,993388158805867,VAULT Case MS 93.6,,https://catalog.digital-scriptorium.org/entity/Q73477,https://search.digital-scriptorium.org/catalog/DS17928,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma993388158805867,Q73476
"Chicago, Illinois, Newberry Library, VAULT Wing MS ZW 5471 .001f",manuscript containing Fundament vnnd gründtliche Berichtung aller vnnd jeder Alphabet wo die jren ordenlichen Vhrsprung vnnd Herkomẽ haben,Q87167,,https://catalog.digital-scriptorium.org/entity/Q98,1500,1599,https://catalog.digital-scriptorium.org/entity/Q131,,,,Q188,Fundament vnnd gründtliche Berichtung aller vnnd jeder Alphabet wo die jren ordenlichen Vhrsprung vnnd Herkomẽ haben,Alphabet,https://catalog.digital-scriptorium.org/entity/Q39603,,Q116771179,Q616527,DS17936,993827568805867,VAULT Wing MS ZW 5471 .001f,,https://catalog.digital-scriptorium.org/entity/Q73501,https://search.digital-scriptorium.org/catalog/DS17936,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma993827568805867,Q73500
"Chicago, Illinois, Newberry Library, VAULT Case MS folio K 536 .403","manuscript containing Hic est libellus; sive, Bastardellus accusationum et entrate syndacatorum et abbolitionum dict[star symbol] accusationum & Danielis Ant[ue] Fruosini [?] Bagniano ...",Q87167,,https://catalog.digital-scriptorium.org/entity/Q98,1501,1502,https://catalog.digital-scriptorium.org/entity/Q3084,,,,Q397,"Hic est libellus; sive, Bastardellus accusationum et entrate syndacatorum et abbolitionum dict[star symbol] accusationum & Danielis Ant[ue] Fruosini [?] Bagniano ...",Record,https://catalog.digital-scriptorium.org/entity/Q8300,,Q3903260,Q616527,DS17951,994426258805867,VAULT Case MS folio K 536 .403,,https://catalog.digital-scriptorium.org/entity/Q73546,https://search.digital-scriptorium.org/catalog/DS17951,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma994426258805867,Q73545
"Chicago, Illinois, Newberry Library, VAULT folio Case MS 1",manuscript containing Book of homilies,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q93,1000,1049,https://catalog.digital-scriptorium.org/entity/Q122,,,"Script: Quires 1-16 and 18-22 written in caroline textualis media with incipient word separation with syllables often written as separate words; at least five hands, Hand A appears to have written quires 1-3, 6-7, 13-15, 20 (beginning on fol. 157), and 21; Hand B has written quires 4-5, 16, and 22; Hand C has written quires 8-11 (to the top of fol. 81v); Hand D has written quire 11 (fol...",Q397,Book of homilies,Homilies,https://catalog.digital-scriptorium.org/entity/Q1246,,Q94805275|Q1293460|Q334208,Q616527,DS17958,994535998805867,VAULT folio Case MS 1,,https://catalog.digital-scriptorium.org/entity/Q73567,https://search.digital-scriptorium.org/catalog/DS17958,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma994535998805867,Q73566
"Chicago, Illinois, Newberry Library, VAULT Case MS 32.9",manuscript containing The prick of conscience ; Lapidary of King Philip,Q87167,,https://catalog.digital-scriptorium.org/entity/Q97,1400,1400,https://catalog.digital-scriptorium.org/entity/Q133,,,Script: Written in anglicana formata.,Q36395,The prick of conscience ; Lapidary of King Philip,Prick of Conscience,https://catalog.digital-scriptorium.org/entity/Q40018,,Q120691896,Q616527,DS17964,995015028805867,VAULT Case MS 32.9,https://collections.newberry.org/IIIF3/Presentation/Manifest/2KXJ8Z9UTQL7,https://catalog.digital-scriptorium.org/entity/Q73585,https://search.digital-scriptorium.org/catalog/DS17964,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma995015028805867,Q73584
"Chicago, Illinois, Newberry Library, VAULT Case MS folio Y 185 .L53",manuscript containing The Earle of Leicesters' ghoste,Q87167,,https://catalog.digital-scriptorium.org/entity/Q99,1600,1600,https://catalog.digital-scriptorium.org/entity/Q133,,,,Q1860,The Earle of Leicesters' ghoste,Leicester's Ghost,https://catalog.digital-scriptorium.org/entity/Q67290,,Q2147709,Q616527,DS17965,995017638805867,VAULT Case MS folio Y 185 .L53,,https://catalog.digital-scriptorium.org/entity/Q73588,https://search.digital-scriptorium.org/catalog/DS17965,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma995017638805867,Q73587
"Chicago, Illinois, Newberry Library, VAULT Wing MS ZW 1 .4ℓ",manuscript containing Lexicon latinum,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1401,1450,https://catalog.digital-scriptorium.org/entity/Q134,,,"Script: Written in Italian gothic textualis media with one-story ""a"".",Q397,Lexicon latinum,Dictionary,https://catalog.digital-scriptorium.org/entity/Q7823,,Q116771179|Q1010628,Q616527,DS17969,995128628805867,VAULT Wing MS ZW 1 .4ℓ,,https://catalog.digital-scriptorium.org/entity/Q73600,https://search.digital-scriptorium.org/catalog/DS17969,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma995128628805867,Q73599
"Chicago, Illinois, Newberry Library, VAULT Case MS 203",manuscript containing Biblia latina,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q95,1230,1230,,,,,Q397,Biblia latina,Bible,https://catalog.digital-scriptorium.org/entity/Q661,,Q8009288|Q4719820,Q616527,DS17970,995183918805867,VAULT Case MS 203,,https://catalog.digital-scriptorium.org/entity/Q73603,https://search.digital-scriptorium.org/catalog/DS17970,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma995183918805867,Q73602
"Chicago, Illinois, Newberry Library, VAULT Case MS 201",manuscript containing Urban customary law for the city of Brno,Q87167,,https://catalog.digital-scriptorium.org/entity/Q97,1450,1460,,,,,Q188|Q397,Urban customary law for the city of Brno,Legal texts,https://catalog.digital-scriptorium.org/entity/Q6030,,Q2898607,Q616527,DS17971,995183938805867,VAULT Case MS 201,,https://catalog.digital-scriptorium.org/entity/Q73606,https://search.digital-scriptorium.org/catalog/DS17971,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma995183938805867,Q73605
"Chicago, Illinois, Newberry Library, VAULT folio Bonaparte 5022 no. 9",manuscript containing First Chronicles in Hebrew,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96,1300,1399,https://catalog.digital-scriptorium.org/entity/Q129,,,Script: Written in Sefaradi.,Q9288,First Chronicles in Hebrew,Bible,https://catalog.digital-scriptorium.org/entity/Q661,,Q523352,Q616527,DS17856,999617388805867,VAULT folio Bonaparte 5022 no. 9,,https://catalog.digital-scriptorium.org/entity/Q73261,https://search.digital-scriptorium.org/catalog/DS17856,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma999617388805867,Q73260
"Chicago, Illinois, Newberry Library, VAULT folio Case MS 89",manuscript containing Deprecationes adversus infideles et contra omnia labantis vite discrimina pie decantanda,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q98|https://catalog.digital-scriptorium.org/entity/Q97,1480,1510,https://catalog.digital-scriptorium.org/entity/Q134,,,Script: Written in humanistic script.,Q397,Deprecationes adversus infideles et contra omnia labantis vite discrimina pie decantanda,Prayers,https://catalog.digital-scriptorium.org/entity/Q798,,Q1772040,Q616527,DS17859,999627688805867,VAULT folio Case MS 89,,https://catalog.digital-scriptorium.org/entity/Q73270,https://search.digital-scriptorium.org/catalog/DS17859,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma999627688805867,Q73269
"Chicago, Illinois, Newberry Library, VAULT oversize Case MS 106","manuscript containing Monasterio de San Jerónimo de la Murtra records, 1416-1641",Q87167,,https://catalog.digital-scriptorium.org/entity/Q99|https://catalog.digital-scriptorium.org/entity/Q98|https://catalog.digital-scriptorium.org/entity/Q97,1416,1641,,,,,Q397,"Monasterio de San Jerónimo de la Murtra records, 1416-1641",Records,https://catalog.digital-scriptorium.org/entity/Q5066,,Q1607179,Q616527,DS17862,999665178805867,VAULT oversize Case MS 106,,https://catalog.digital-scriptorium.org/entity/Q73279,https://search.digital-scriptorium.org/catalog/DS17862,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma999665178805867,Q73278
"Chicago, Illinois, Newberry Library, VAULT folio Case MS 104",manuscript containing Codex Soranzo no. MDCCXCII,Q87167,,https://catalog.digital-scriptorium.org/entity/Q99|https://catalog.digital-scriptorium.org/entity/Q98|https://catalog.digital-scriptorium.org/entity/Q100|https://catalog.digital-scriptorium.org/entity/Q97,1400,1732,https://catalog.digital-scriptorium.org/entity/Q134,,,,Q397|Q652,Codex Soranzo no. MDCCXCII,Codex,https://catalog.digital-scriptorium.org/entity/Q1361,,Q55226394|Q62619661|Q110215161,Q616527,DS17865,999694348805867,VAULT folio Case MS 104,,https://catalog.digital-scriptorium.org/entity/Q73288,https://search.digital-scriptorium.org/catalog/DS17865,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma999694348805867,Q73287
"Chicago, Illinois, Newberry Library, VAULT oversize Case MS 107","manuscript containing Spanish manuscripts, 1487-1649",Q87167,,https://catalog.digital-scriptorium.org/entity/Q99|https://catalog.digital-scriptorium.org/entity/Q98|https://catalog.digital-scriptorium.org/entity/Q97,1487,1649,https://catalog.digital-scriptorium.org/entity/Q129,,,,Q397|Q1321,"Spanish manuscripts, 1487-1649",Documents,https://catalog.digital-scriptorium.org/entity/Q5023,,Q1607179,Q616527,DS17870,999711008805867,VAULT oversize Case MS 107,,https://catalog.digital-scriptorium.org/entity/Q73303,https://search.digital-scriptorium.org/catalog/DS17870,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma999711008805867,Q73302
"Chicago, Illinois, Newberry Library, VAULT folio Case MS 31.1",manuscript containing Collection of medieval texts on mythology and allegory,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96,1300,1399,https://catalog.digital-scriptorium.org/entity/Q7503,,,Script: Written in gothic textualis rotunda media; fol. 26 written in gothic cursiva media.,Q397,Collection of medieval texts on mythology and allegory,Allegorical texts|Mythological texts,https://catalog.digital-scriptorium.org/entity/Q67725|https://catalog.digital-scriptorium.org/entity/Q67726,,Q667615,Q616527,DS17900,993025628805867,VAULT folio Case MS 31.1,,https://catalog.digital-scriptorium.org/entity/Q73393,https://search.digital-scriptorium.org/catalog/DS17900,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma993025628805867,Q73392
"Chicago, Illinois, Newberry Library, VAULT Case MS 33.3",manuscript containing The fall of princes,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1470,1470,https://catalog.digital-scriptorium.org/entity/Q133,,,Script: Written in secretary cursiva formata incorporating anglicana traits.,Q1860,The fall of princes,Fall of Princes,https://catalog.digital-scriptorium.org/entity/Q39388,,Q120691896,Q616527,DS17990,995291028805867,VAULT Case MS 33.3,,https://catalog.digital-scriptorium.org/entity/Q73663,https://search.digital-scriptorium.org/catalog/DS17990,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma995291028805867,Q73662
"Chicago, Illinois, Newberry Library, VAULT Inc. 886","manuscript containing De xij mĩabilib[ue] veñli sacmẽti, s̃mo frĩs ...",Q87167,,https://catalog.digital-scriptorium.org/entity/Q97,1401,1500,https://catalog.digital-scriptorium.org/entity/Q131,,,,Q397,"De xij mĩabilib[ue] veñli sacmẽti, s̃mo frĩs ...",Sammelband,https://catalog.digital-scriptorium.org/entity/Q67749,,Q51024028,Q616527,DS17996,995400768805867,VAULT Inc. 886,,https://catalog.digital-scriptorium.org/entity/Q73681,https://search.digital-scriptorium.org/catalog/DS17996,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma995400768805867,Q73680
