signature,description,instanceOf,materialDS,centuryDS,earliestDate,latestDate,placeDS,scribeWikidata,artistWikidata,scriptNote,languageWikidata,titleRecord,titleStandard,titleDS,authorWikidata,ownerWikidata,holderWikidata,DSID,institutionalID,shelfmark,iiifURL,record,link
"Lawrence, Kansas, University of Kansas, MS J6:3:B4",manuscript containing Liber sententiarum,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q95,1200,1299,,,,Script: Gothic,Q397,Liber sententiarum,Sentences,https://catalog.digital-scriptorium.org/entity/Q1119,Q315347,,Q52413,DS1309,9852383,MS J6:3:B4,https://iiif.archive.org/iiif/images_MSJ63B4_30/manifest.json,https://catalog.digital-scriptorium.org/entity/Q6748,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1n9tuvc/KU_VOYAGER9852383
"Lawrence, Kansas, University of Kansas, MS 18E:1",manuscript containing Book of hours,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1400,1450,,,,Script: Gothic,Q397,Book of hours,Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,Q9592,,Q52413,DS1310,9854107,MS 18E:1,https://iiif.archive.org/iiif/images_MS18E1_30/manifest.json,https://catalog.digital-scriptorium.org/entity/Q6751,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1n9tuvc/KU_VOYAGER9854107
"Lawrence, Kansas, University of Kansas, MS Q80:1","manuscript containing Grant in frankalmoigne of land and building material for sustaining 4 monks who will sing masses for the souls of Henry II, his sons, and de Burgh",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q95,1225,1250,,,,Script: Court hand,Q397,"Grant in frankalmoigne of land and building material for sustaining 4 monks who will sing masses for the souls of Henry II, his sons, and de Burgh",Grant,https://catalog.digital-scriptorium.org/entity/Q5982,Q1381324,,Q52413,DS1311,9854108,MS Q80:1,https://iiif.archive.org/iiif/images_MS1911_30/manifest.json,https://catalog.digital-scriptorium.org/entity/Q6754,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1n9tuvc/KU_VOYAGER9854108
"Lawrence, Kansas, University of Kansas, MS Q80:3",manuscript containing Grant in frankalmoigne of the tithes from all his assarts in his forest of Grosmont for the good of his soul and that of his wife,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q95,1200,1250,,,,Script: Court hand,Q397,Grant in frankalmoigne of the tithes from all his assarts in his forest of Grosmont for the good of his soul and that of his wife,Grant,https://catalog.digital-scriptorium.org/entity/Q5982,Q1381324,,Q52413,DS1312,9854109,MS Q80:3,https://iiif.archive.org/iiif/images_MS1913_30/manifest.json,https://catalog.digital-scriptorium.org/entity/Q6757,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1n9tuvc/KU_VOYAGER9854109
"Lawrence, Kansas, University of Kansas, MS Q80:4","manuscript containing Grant in frankalmoigne, three acres of land from Grosmont for no return",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q95,1200,1250,,,,Script: Court hand,Q397,"Grant in frankalmoigne, three acres of land from Grosmont for no return",Grant,https://catalog.digital-scriptorium.org/entity/Q5982,Q113864323,,Q52413,DS1313,9854110,MS Q80:4,https://iiif.archive.org/iiif/images_MS1914_30/manifest.json,https://catalog.digital-scriptorium.org/entity/Q6760,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1n9tuvc/KU_VOYAGER9854110
"Lawrence, Kansas, University of Kansas, MS Q80:5","manuscript containing Grant in frankalmoigne, six acres in Grosmont",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q95,1200,1250,,,,Script: Court hand,Q397,"Grant in frankalmoigne, six acres in Grosmont",Grant,https://catalog.digital-scriptorium.org/entity/Q5982,Q113864323,,Q52413,DS1314,9854111,MS Q80:5,https://iiif.archive.org/iiif/images_MS1915_30/manifest.json,https://catalog.digital-scriptorium.org/entity/Q6763,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1n9tuvc/KU_VOYAGER9854111
"Lawrence, Kansas, University of Kansas, MS Q80:6","manuscript containing Grant in frankalmoigne, six acres in Grosmont for no return",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q95,1200,1250,,,,Script: Anglicana,Q397,"Grant in frankalmoigne, six acres in Grosmont for no return",Grant,https://catalog.digital-scriptorium.org/entity/Q5982,Q113864323,,Q52413,DS1315,9854112,MS Q80:6,https://iiif.archive.org/iiif/images_MS1916_30/manifest.json,https://catalog.digital-scriptorium.org/entity/Q6766,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1n9tuvc/KU_VOYAGER9854112
"Lawrence, Kansas, University of Kansas, MS 9/1:A10",manuscript containing Glossary,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96,1385,1399,,,,Script: Anglicana formata,Q397,Glossary,Glossary,https://catalog.digital-scriptorium.org/entity/Q1388,,,Q52413,DS1316,9854113,MS 9/1:A10,https://iiif.archive.org/iiif/images_1A10_30/manifest.json,https://catalog.digital-scriptorium.org/entity/Q6769,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1n9tuvc/KU_VOYAGER9854113
"Lawrence, Kansas, University of Kansas, MS 9/1:A14",manuscript containing Theological material,Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q97,1400,1499,,,,Script: Cursive,Q397,Theological material,Theological text,https://catalog.digital-scriptorium.org/entity/Q5950,,,Q52413,DS1317,9854114,MS 9/1:A14,https://iiif.archive.org/iiif/images_1A14_30/manifest.json,https://catalog.digital-scriptorium.org/entity/Q6772,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1n9tuvc/KU_VOYAGER9854114
"Lawrence, Kansas, University of Kansas, MS 9/1:A15",manuscript containing Book of hours,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1400,1499,,,,Script: Gothic,Q397,Book of hours,Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,Q9592,,Q52413,DS1318,9854115,MS 9/1:A15,https://iiif.archive.org/iiif/images_1A15_30/manifest.json,https://catalog.digital-scriptorium.org/entity/Q6775,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1n9tuvc/KU_VOYAGER9854115
"Lawrence, Kansas, University of Kansas, MS 9/1:A16",manuscript containing Pontifical,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q94,1140,1160,,,,Script: Caroline minuscule,Q397,Pontifical,Pontifical,https://catalog.digital-scriptorium.org/entity/Q1375,,,Q52413,DS1319,9854116,MS 9/1:A16,https://iiif.archive.org/iiif/images_1A16_30/manifest.json,https://catalog.digital-scriptorium.org/entity/Q6778,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1n9tuvc/KU_VOYAGER9854116
"Lawrence, Kansas, University of Kansas, MS 9/1:A19",manuscript containing Glossary,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96|https://catalog.digital-scriptorium.org/entity/Q95,1275,1325,,,,Script: Gothic,Q397,Glossary,Glossary,https://catalog.digital-scriptorium.org/entity/Q1388,,,Q52413,DS1320,9854117,MS 9/1:A19,https://iiif.archive.org/iiif/images_1A19_30/manifest.json,https://catalog.digital-scriptorium.org/entity/Q6781,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1n9tuvc/KU_VOYAGER9854117
"Lawrence, Kansas, University of Kansas, MS 9/1:A21",manuscript containing Sermons (Manuscript Kenneth Spencer Research Library. MS 9/1:A21),Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q95,1200,1299,,,,Script: Gothic cursive,Q397,Sermons (Manuscript Kenneth Spencer Research Library. MS 9/1:A21),Sermons,https://catalog.digital-scriptorium.org/entity/Q1400,,,Q52413,DS1321,9854118,MS 9/1:A21,https://iiif.archive.org/iiif/images_1A21_30/manifest.json,https://catalog.digital-scriptorium.org/entity/Q6784,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1n9tuvc/KU_VOYAGER9854118
"Lawrence, Kansas, University of Kansas, MS 9/1:A23",manuscript containing Theological material,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1400,1415,,,,Script: Anglicana,Q397,Theological material,Theological text,https://catalog.digital-scriptorium.org/entity/Q5950,,,Q52413,DS1322,9854119,MS 9/1:A23,https://iiif.archive.org/iiif/images_1A23_30/manifest.json,https://catalog.digital-scriptorium.org/entity/Q6787,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1n9tuvc/KU_VOYAGER9854119
"Lawrence, Kansas, University of Kansas, MS 9/1:A24",manuscript containing Missal,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1400,1450,,,,Script: Gothic rotunda,Q397,Missal,Missal,https://catalog.digital-scriptorium.org/entity/Q662,Q9592,,Q52413,DS1323,9854120,MS 9/1:A24,https://iiif.archive.org/iiif/images_1A24_30/manifest.json,https://catalog.digital-scriptorium.org/entity/Q6790,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1n9tuvc/KU_VOYAGER9854120
"Lawrence, Kansas, University of Kansas, MS 9/1:A8",manuscript containing Bible,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q95,1240,1260,,,,Script: Gothic,Q397,Bible,Bible,https://catalog.digital-scriptorium.org/entity/Q661,,,Q52413,DS1324,9854121,MS 9/1:A8,https://iiif.archive.org/iiif/images_1A8_30/manifest.json,https://catalog.digital-scriptorium.org/entity/Q6793,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1n9tuvc/KU_VOYAGER9854121
"Lawrence, Kansas, University of Kansas, MS 9/1:A9",manuscript containing Sermons,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96|https://catalog.digital-scriptorium.org/entity/Q95,1290,1310,,,,Script: Informal gothic bookhand,Q397,Sermons,Sermons,https://catalog.digital-scriptorium.org/entity/Q1400,,,Q52413,DS1325,9854122,MS 9/1:A9,https://iiif.archive.org/iiif/images_1A9_30/manifest.json,https://catalog.digital-scriptorium.org/entity/Q6796,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1n9tuvc/KU_VOYAGER9854122
"Lawrence, Kansas, University of Kansas, MS 9/1:B3",manuscript containing Missal,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1400,1450,,,,Script: Gothic,Q397,Missal,Missal,https://catalog.digital-scriptorium.org/entity/Q662,Q9592,,Q52413,DS1326,9854123,MS 9/1:B3,https://iiif.archive.org/iiif/images_1B3_30/manifest.json,https://catalog.digital-scriptorium.org/entity/Q6799,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1n9tuvc/KU_VOYAGER9854123
"Lawrence, Kansas, University of Kansas, MS 9/1:B4",manuscript containing Missal,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96,1300,1399,,,,Script: Gothic,Q397,Missal,Missal,https://catalog.digital-scriptorium.org/entity/Q662,Q9592,,Q52413,DS1327,9854124,MS 9/1:B4,https://iiif.archive.org/iiif/images_1B4_30/manifest.json,https://catalog.digital-scriptorium.org/entity/Q6802,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1n9tuvc/KU_VOYAGER9854124
"Lawrence, Kansas, University of Kansas, MS 9/1:B5",manuscript containing Missal,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1400,1499,,,,Script: Gothic,Q397,Missal,Missal,https://catalog.digital-scriptorium.org/entity/Q662,Q9592,,Q52413,DS1328,9854125,MS 9/1:B5,https://iiif.archive.org/iiif/images_1B5_30/manifest.json,https://catalog.digital-scriptorium.org/entity/Q6805,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1n9tuvc/KU_VOYAGER9854125
"Lawrence, Kansas, University of Kansas, MS 9/1:B9",manuscript containing Sermons (Manuscript Kenneth Spencer Research Library. MS 9/1:B9),Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q97,1400,1499,,,,Script: Gothic cursive,Q397,Sermons (Manuscript Kenneth Spencer Research Library. MS 9/1:B9),Sermons,https://catalog.digital-scriptorium.org/entity/Q1400,,,Q52413,DS1329,9854126,MS 9/1:B9,https://iiif.archive.org/iiif/images_1B9_30/manifest.json,https://catalog.digital-scriptorium.org/entity/Q6808,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1n9tuvc/KU_VOYAGER9854126
"Lawrence, Kansas, University of Kansas, MS 9/1:C3",manuscript containing Missal,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96,1300,1399,,,,Script: Gothic,Q397,Missal,Missal,https://catalog.digital-scriptorium.org/entity/Q662,Q9592,,Q52413,DS1330,9854127,MS 9/1:C3,https://iiif.archive.org/iiif/images_1C3_30/manifest.json,https://catalog.digital-scriptorium.org/entity/Q6811,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1n9tuvc/KU_VOYAGER9854127
"Lawrence, Kansas, University of Kansas, MS 9/1:C4",manuscript containing Book of hours (Manuscript Kenneth Spencer Research Library. MS 9/1:C4),Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q97,1440,1460,,,,Script: Gothic rotunda,Q397,Book of hours (Manuscript Kenneth Spencer Research Library. MS 9/1:C4),Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,Q9592,,Q52413,DS1331,9854128,MS 9/1:C4,https://iiif.archive.org/iiif/images_1C4_30/manifest.json,https://catalog.digital-scriptorium.org/entity/Q6814,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1n9tuvc/KU_VOYAGER9854128
"Lawrence, Kansas, University of Kansas, Pryce MS P2A:1",manuscript containing Glossary,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q93|https://catalog.digital-scriptorium.org/entity/Q92,999,1010,,,,Script: Caroline minuscule,Q397|Q42365,Glossary,Glossary,https://catalog.digital-scriptorium.org/entity/Q1388,,,Q52413,DS1332,9854129,Pryce MS P2A:1,https://iiif.archive.org/iiif/images_PryceMSP2A1_30/manifest.json,https://catalog.digital-scriptorium.org/entity/Q6817,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1n9tuvc/KU_VOYAGER9854129
"Lawrence, Kansas, University of Kansas, MS 9/1:B2",manuscript containing Scholastic work (Fragment Kenneth Spencer Research Libary. MS 9/1:B2),Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q95,1200,1299,,,,Script: Gothic,Q397,Scholastic work (Fragment Kenneth Spencer Research Libary. MS 9/1:B2),Scholastic literature,https://catalog.digital-scriptorium.org/entity/Q5991,,,Q52413,DS1333,9854130,MS 9/1:B2,,https://catalog.digital-scriptorium.org/entity/Q6820,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1n9tuvc/KU_VOYAGER9854130
"Lawrence, Kansas, University of Kansas, MS 9/2:28",manuscript containing Pontifical (Fragment Kenneth Spencer Research Library. MS 9/2:28),Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q94,1100,1199,,,,Script: Pregothic,Q397,Pontifical (Fragment Kenneth Spencer Research Library. MS 9/2:28),Pontifical,https://catalog.digital-scriptorium.org/entity/Q1375,,,Q52413,DS1334,9854131,MS 9/2:28,,https://catalog.digital-scriptorium.org/entity/Q6823,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1n9tuvc/KU_VOYAGER9854131
"Lawrence, Kansas, University of Kansas, MS Qa38","manuscript containing Leaf containing ""Splendor paternae gloriae"" / Ambrose of Milan",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1451,1500,https://catalog.digital-scriptorium.org/entity/Q134,,,Script: Written by a single hand in Gothic rotunda.,Q397,"Leaf containing ""Splendor paternae gloriae"" / Ambrose of Milan",Splendor paternae gloriae,https://catalog.digital-scriptorium.org/entity/Q6046,Q43689,,Q52413,DS1336,9855074,MS Qa38,,https://catalog.digital-scriptorium.org/entity/Q6829,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1n9tuvc/KU_VOYAGER9855074
"Lawrence, Kansas, University of Kansas, MS R29",manuscript containing Leaf from an antiphonary (Manuscript Kenneth Spencer Research Library. MS R29),Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1451,1500,https://catalog.digital-scriptorium.org/entity/Q134,,,Script: Written by a single hand in Gothic rotunda.,Q397,Leaf from an antiphonary (Manuscript Kenneth Spencer Research Library. MS R29),Antiphonary,https://catalog.digital-scriptorium.org/entity/Q654,,,Q52413,DS1337,9855075,MS R29,,https://catalog.digital-scriptorium.org/entity/Q6832,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1n9tuvc/KU_VOYAGER9855075
"Lawrence, Kansas, University of Kansas, MS J6:3:A3","manuscript containing Corpus juris civilis. Digesta. Digestum vetus. Prooemium, leaf 1",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96,1300,1399,,,,Script: Gothic; noting hand for the informal gloss,Q397,"Corpus juris civilis. Digesta. Digestum vetus. Prooemium, leaf 1",Corpus Juris Civilis,https://catalog.digital-scriptorium.org/entity/Q5057,,,Q52413,DS1338,9855107,MS J6:3:A3,,https://catalog.digital-scriptorium.org/entity/Q6835,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1n9tuvc/KU_VOYAGER9855107
"Lawrence, Kansas, University of Kansas, MS 9/1:B6",manuscript containing Documents concernant les [...] Tronchiennes et autre [...,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1400,1499,,,,Script: B́tarde.,Q397,Documents concernant les [...] Tronchiennes et autre [...,Documents,https://catalog.digital-scriptorium.org/entity/Q5023,,,Q52413,DS1339,9913304,MS 9/1:B6,https://iiif.archive.org/iiif/images_1B6_30/manifest.json,https://catalog.digital-scriptorium.org/entity/Q6838,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1n9tuvc/KU_VOYAGER9913304
"Lawrence, Kansas, University of Kansas, MS 9:2.2","manuscript containing Secrets and collects for the Proper of Saints, 9-4 Kalends of September",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q94,1100,1199,,,,Script: Caroline minuscule with uncial and capital hierarchies,Q397,"Secrets and collects for the Proper of Saints, 9-4 Kalends of September",Missal,https://catalog.digital-scriptorium.org/entity/Q662,Q9592,,Q52413,DS6342,2998920,MS 9:2.2,,https://catalog.digital-scriptorium.org/entity/Q26534,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1n9tuvc/KU_VOYAGER2998920
"Lawrence, Kansas, University of Kansas, MS 9:2.1",manuscript containing Service book,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1401,1450,https://catalog.digital-scriptorium.org/entity/Q129,,,Script: Gothic rotunda.,Q397,Service book,Benedictional|Service book,https://catalog.digital-scriptorium.org/entity/Q39910|https://catalog.digital-scriptorium.org/entity/Q40008,Q9592,,Q52413,DS6343,2998921,MS 9:2.1,,https://catalog.digital-scriptorium.org/entity/Q26537,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1n9tuvc/KU_VOYAGER2998921
"Lawrence, Kansas, University of Kansas, MS 9:2.3",manuscript containing Leaf from a book of hours,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1476,1500,https://catalog.digital-scriptorium.org/entity/Q122,,,Script: Bâtarde.,Q150|Q397,Leaf from a book of hours,Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,Q9592,,Q52413,DS6344,2998922,MS 9:2.3,,https://catalog.digital-scriptorium.org/entity/Q26540,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1n9tuvc/KU_VOYAGER2998922
