signature,description,instanceOf,materialDS,centuryDS,earliestDate,latestDate,placeDS,scribeWikidata,artistWikidata,scriptNotes,languageWikidata,titleRecord,titleStandard,titleDS,authorWikidata,ownerWikidata,holderWikidata,DSID,institutionalID,shelfmark,iiifURL,record,search,link,dsItemID
"Malibu, California, Vassar College, Leaf 15","manuscript containing Leaf from a Book of hours, Use of Troyes",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1440,1460,https://catalog.digital-scriptorium.org/entity/Q122,,,Script: Written in gothic textura script.,Q397,"Leaf from a Book of hours, Use of Troyes",Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,,,Q2093794,DS30320,991019356855207396,Leaf 15,,https://catalog.digital-scriptorium.org/entity/Q114191,https://search.digital-scriptorium.org/catalog/DS30320,https://vassar.primo.exlibrisgroup.com/permalink/01VAC_INST/349upj/alma991019356855207396,https://catalog.digital-scriptorium.org/entity/Q114190
"Malibu, California, Vassar College, Leaf 16","manuscript containing Leaf from a Book of hours, in Netherlandish",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1400,1400,https://catalog.digital-scriptorium.org/entity/Q651,,,Script: Witten in gothic textura script.,Q7411,"Leaf from a Book of hours, in Netherlandish",Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,,,Q2093794,DS30321,991019356955807396,Leaf 16,,https://catalog.digital-scriptorium.org/entity/Q114194,https://search.digital-scriptorium.org/catalog/DS30321,https://vassar.primo.exlibrisgroup.com/permalink/01VAC_INST/13q1kks/alma991019356955807396,https://catalog.digital-scriptorium.org/entity/Q114193
"Malibu, California, Vassar College, Leaves 17-19","manuscript containing Three leaves from a Book of hours, Use of Paris",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1475,1475,https://catalog.digital-scriptorium.org/entity/Q122,,,Script: Written in a regular textura scripts.,Q397,"Three leaves from a Book of hours, Use of Paris",Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,,,Q2093794,DS30322,991019358855907396,Leaves 17-19,,https://catalog.digital-scriptorium.org/entity/Q114197,https://search.digital-scriptorium.org/catalog/DS30322,https://vassar.primo.exlibrisgroup.com/permalink/01VAC_INST/349upj/alma991019358855907396,https://catalog.digital-scriptorium.org/entity/Q114196
"Malibu, California, Vassar College, Leaf 20",manuscript containing Leaf from a Book of hours,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q98,1500,1530,https://catalog.digital-scriptorium.org/entity/Q122,,,Script: Written in bâtarde script.,Q397,Leaf from a Book of hours,Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,,,Q2093794,DS30323,991019359455607396,Leaf 20,,https://catalog.digital-scriptorium.org/entity/Q114200,https://search.digital-scriptorium.org/catalog/DS30323,https://vassar.primo.exlibrisgroup.com/permalink/01VAC_INST/al3g85/alma991019359455607396,https://catalog.digital-scriptorium.org/entity/Q114199
"Malibu, California, Vassar College, Leaf 21",manuscript containing Leaf from a Book of hours,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1400,1400,https://catalog.digital-scriptorium.org/entity/Q122,,,Script: Written in formal gothic script.,Q397,Leaf from a Book of hours,Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,,,Q2093794,DS30324,991019360156007396,Leaf 21,,https://catalog.digital-scriptorium.org/entity/Q114203,https://search.digital-scriptorium.org/catalog/DS30324,https://vassar.primo.exlibrisgroup.com/permalink/01VAC_INST/349upj/alma991019360156007396,https://catalog.digital-scriptorium.org/entity/Q114202
"Malibu, California, Vassar College, Leaf 22",manuscript containing Leaf from a miniature Book of hours,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1400,1400,https://catalog.digital-scriptorium.org/entity/Q122,,,Script: Written in gothic script.,Q397,Leaf from a miniature Book of hours,Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,,,Q2093794,DS30325,991019360255707396,Leaf 22,,https://catalog.digital-scriptorium.org/entity/Q114206,https://search.digital-scriptorium.org/catalog/DS30325,https://vassar.primo.exlibrisgroup.com/permalink/01VAC_INST/349upj/alma991019360255707396,https://catalog.digital-scriptorium.org/entity/Q114205
"Malibu, California, Vassar College, Leaves 23, 24","manuscript containing Two leaves from a Book of hours, with rubrics in Netherlandish",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1400,1400,https://catalog.digital-scriptorium.org/entity/Q1243,,,Script: Written in gothic textura script.,Q397|Q7411,"Two leaves from a Book of hours, with rubrics in Netherlandish",Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,,,Q2093794,DS30326,991019360555407396,"Leaves 23, 24",,https://catalog.digital-scriptorium.org/entity/Q114209,https://search.digital-scriptorium.org/catalog/DS30326,https://vassar.primo.exlibrisgroup.com/permalink/01VAC_INST/349upj/alma991019360555407396,https://catalog.digital-scriptorium.org/entity/Q114208
"Malibu, California, Vassar College, Leaves 25-29",manuscript containing Five leaves with miniatures from the calendar of a Book of hours,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q98|https://catalog.digital-scriptorium.org/entity/Q97,1480,1520,https://catalog.digital-scriptorium.org/entity/Q122,,,Script: Written in calligraphic bâtarde script.,Q397,Five leaves with miniatures from the calendar of a Book of hours,Book of hours|Miniatures,https://catalog.digital-scriptorium.org/entity/Q795|https://catalog.digital-scriptorium.org/entity/Q20429,,,Q2093794,DS30327,991019360655107396,Leaves 25-29,,https://catalog.digital-scriptorium.org/entity/Q114212,https://search.digital-scriptorium.org/catalog/DS30327,https://vassar.primo.exlibrisgroup.com/permalink/01VAC_INST/349upj/alma991019360655107396,https://catalog.digital-scriptorium.org/entity/Q114211
"Malibu, California, Vassar College, Leaf 30",manuscript containing Leaf from the Chichester 'Evangelia festivalia',Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q98,1500,1530,https://catalog.digital-scriptorium.org/entity/Q133,,,Script: Written in gothic textura.,Q397,Leaf from the Chichester 'Evangelia festivalia',Festivalia,https://catalog.digital-scriptorium.org/entity/Q44089,,,Q2093794,DS30328,991019360454407396,Leaf 30,,https://catalog.digital-scriptorium.org/entity/Q114215,https://search.digital-scriptorium.org/catalog/DS30328,https://vassar.primo.exlibrisgroup.com/permalink/01VAC_INST/349upj/alma991019360454407396,https://catalog.digital-scriptorium.org/entity/Q114214
"Malibu, California, Vassar College, Document 31","manuscript containing Grant of property, in Latin with some words in Middle English",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1425,1426,https://catalog.digital-scriptorium.org/entity/Q133,,,Script: Written in cursive documentary script.,Q397|Q36395,"Grant of property, in Latin with some words in Middle English",Grant,https://catalog.digital-scriptorium.org/entity/Q5982,,,Q2093794,DS30329,991019361154307396,Document 31,,https://catalog.digital-scriptorium.org/entity/Q114218,https://search.digital-scriptorium.org/catalog/DS30329,https://vassar.primo.exlibrisgroup.com/permalink/01VAC_INST/349upj/alma991019361154307396,https://catalog.digital-scriptorium.org/entity/Q114217
"Malibu, California, Vassar College, Leaf 32",manuscript containing Leaf from a processional,Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q98,1500,1500,https://catalog.digital-scriptorium.org/entity/Q134,,,Script: Witten in rounded gothic script.,Q397,Leaf from a processional,Processional,https://catalog.digital-scriptorium.org/entity/Q1336,,,Q2093794,DS30330,991019361254407396,Leaf 32,,https://catalog.digital-scriptorium.org/entity/Q114221,https://search.digital-scriptorium.org/catalog/DS30330,https://vassar.primo.exlibrisgroup.com/permalink/01VAC_INST/349upj/alma991019361254407396,https://catalog.digital-scriptorium.org/entity/Q114220
"Malibu, California, Vassar College, Leaf 33",manuscript containing Leaf from the Litany in a Book of hours,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1400,1400,https://catalog.digital-scriptorium.org/entity/Q122,,,Script: Written in gothic textura.,Q397,Leaf from the Litany in a Book of hours,Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,,,Q2093794,DS30331,991019361355607396,Leaf 33,,https://catalog.digital-scriptorium.org/entity/Q114224,https://search.digital-scriptorium.org/catalog/DS30331,https://vassar.primo.exlibrisgroup.com/permalink/01VAC_INST/349upj/alma991019361355607396,https://catalog.digital-scriptorium.org/entity/Q114223
"Malibu, California, Vassar College, Leaf 34",manuscript containing Leaf from a Burial service,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1400,1400,https://catalog.digital-scriptorium.org/entity/Q134,,,Script: Written in gothic script.,Q397,Leaf from a Burial service,Service book,https://catalog.digital-scriptorium.org/entity/Q40008,,,Q2093794,DS30332,991019361355507396,Leaf 34,,https://catalog.digital-scriptorium.org/entity/Q114227,https://search.digital-scriptorium.org/catalog/DS30332,https://vassar.primo.exlibrisgroup.com/permalink/01VAC_INST/349upj/alma991019361355507396,https://catalog.digital-scriptorium.org/entity/Q114226
"Malibu, California, Vassar College, Leaf 35, 36",manuscript containing Two leaves from a Book of hours,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1400,1400,https://catalog.digital-scriptorium.org/entity/Q122,,,Script: Written in gothic script.,Q397,Two leaves from a Book of hours,Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,,,Q2093794,DS30333,991019361154107396,"Leaf 35, 36",,https://catalog.digital-scriptorium.org/entity/Q114230,https://search.digital-scriptorium.org/catalog/DS30333,https://vassar.primo.exlibrisgroup.com/permalink/01VAC_INST/349upj/alma991019361154107396,https://catalog.digital-scriptorium.org/entity/Q114229
"Malibu, California, Vassar College, Leaf 37",manuscript containing Leaf from a breviary,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1464,1464,https://catalog.digital-scriptorium.org/entity/Q134,,,Script: Written in rounded gothic script.,Q397,Leaf from a breviary,Breviary,https://catalog.digital-scriptorium.org/entity/Q657,,,Q2093794,DS30334,991019361354807396,Leaf 37,,https://catalog.digital-scriptorium.org/entity/Q114233,https://search.digital-scriptorium.org/catalog/DS30334,https://vassar.primo.exlibrisgroup.com/permalink/01VAC_INST/349upj/alma991019361354807396,https://catalog.digital-scriptorium.org/entity/Q114232
"Malibu, California, Vassar College, Leaf 38",manuscript containing Leaf from a breviary,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96,1300,1350,https://catalog.digital-scriptorium.org/entity/Q122,,,Script: Written in gothic script.,Q397,Leaf from a breviary,Breviary,https://catalog.digital-scriptorium.org/entity/Q657,,,Q2093794,DS30335,991019361253707396,Leaf 38,,https://catalog.digital-scriptorium.org/entity/Q114236,https://search.digital-scriptorium.org/catalog/DS30335,https://vassar.primo.exlibrisgroup.com/permalink/01VAC_INST/349upj/alma991019361253707396,https://catalog.digital-scriptorium.org/entity/Q114235
"Malibu, California, Vassar College, Cutting 39",manuscript containing Miniature depicting the betrayal and arrest of Christ,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1450,1475,https://catalog.digital-scriptorium.org/entity/Q1243,,,,Q22282939,Miniature depicting the betrayal and arrest of Christ,Miniature,https://catalog.digital-scriptorium.org/entity/Q19998,,,Q2093794,DS30336,991019362755907396,Cutting 39,,https://catalog.digital-scriptorium.org/entity/Q114239,https://search.digital-scriptorium.org/catalog/DS30336,https://vassar.primo.exlibrisgroup.com/permalink/01VAC_INST/349upj/alma991019362755907396,https://catalog.digital-scriptorium.org/entity/Q114238
"Malibu, California, Vassar College, Cuttings 40, 41",manuscript containing Two miniatures each depicting a pope performing Mass,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q98,1513,1521,https://catalog.digital-scriptorium.org/entity/Q134,,,Script: Written in rounded gothic script.,Q397,Two miniatures each depicting a pope performing Mass,Miniatures,https://catalog.digital-scriptorium.org/entity/Q20429,,,Q2093794,DS30337,991019362655607396,"Cuttings 40, 41",,https://catalog.digital-scriptorium.org/entity/Q114242,https://search.digital-scriptorium.org/catalog/DS30337,https://vassar.primo.exlibrisgroup.com/permalink/01VAC_INST/349upj/alma991019362655607396,https://catalog.digital-scriptorium.org/entity/Q114241
"Malibu, California, Vassar College, Leaf 42","manuscript containing Miniature by the Spanish Forger, on a cutting from an antiphonary",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96,1300,1300,https://catalog.digital-scriptorium.org/entity/Q134,,Q3222703,Script: Written in gothic script.,Q397,"Miniature by the Spanish Forger, on a cutting from an antiphonary",Miniature,https://catalog.digital-scriptorium.org/entity/Q19998,,,Q2093794,DS30338,991019364055507396,Leaf 42,,https://catalog.digital-scriptorium.org/entity/Q114245,https://search.digital-scriptorium.org/catalog/DS30338,https://vassar.primo.exlibrisgroup.com/permalink/01VAC_INST/al3g85/alma991019364055507396,https://catalog.digital-scriptorium.org/entity/Q114244
"Malibu, California, Vassar College, Leaf 43",manuscript containing Leaf from a missal,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1400,1400,https://catalog.digital-scriptorium.org/entity/Q134,,,Script: Written in rounded gothic script.,Q397,Leaf from a missal,Missal,https://catalog.digital-scriptorium.org/entity/Q662,,,Q2093794,DS30339,991019364555607396,Leaf 43,,https://catalog.digital-scriptorium.org/entity/Q114248,https://search.digital-scriptorium.org/catalog/DS30339,https://vassar.primo.exlibrisgroup.com/permalink/01VAC_INST/al3g85/alma991019364555607396,https://catalog.digital-scriptorium.org/entity/Q114247
"Malibu, California, Vassar College, Leaf 44",manuscript containing Leaf from a Bible,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1400,1400,https://catalog.digital-scriptorium.org/entity/Q38180,,,Script: Written in formal gothic script.,Q397,Leaf from a Bible,Bible,https://catalog.digital-scriptorium.org/entity/Q661,,,Q2093794,DS30340,991019364455607396,Leaf 44,,https://catalog.digital-scriptorium.org/entity/Q114251,https://search.digital-scriptorium.org/catalog/DS30340,https://vassar.primo.exlibrisgroup.com/permalink/01VAC_INST/349upj/alma991019364455607396,https://catalog.digital-scriptorium.org/entity/Q114250
"Malibu, California, Vassar College, Leaf 45",manuscript containing Leaf of a martyrology,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q94,1150,1175,https://catalog.digital-scriptorium.org/entity/Q134,,,Script: Written in late Caroline script.,Q397,Leaf of a martyrology,Martyrology,https://catalog.digital-scriptorium.org/entity/Q19946,,,Q2093794,DS30341,991019366155807396,Leaf 45,,https://catalog.digital-scriptorium.org/entity/Q114254,https://search.digital-scriptorium.org/catalog/DS30341,https://vassar.primo.exlibrisgroup.com/permalink/01VAC_INST/349upj/alma991019366155807396,https://catalog.digital-scriptorium.org/entity/Q114253
"Malibu, California, Vassar College, Leaf 46",manuscript containing Leaf from a psalter,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q95,1200,1250,https://catalog.digital-scriptorium.org/entity/Q1243,,,Script: Written in gothic script.,Q397,Leaf from a psalter,Psalter,https://catalog.digital-scriptorium.org/entity/Q660,,,Q2093794,DS30342,991019366655207396,Leaf 46,,https://catalog.digital-scriptorium.org/entity/Q114257,https://search.digital-scriptorium.org/catalog/DS30342,https://vassar.primo.exlibrisgroup.com/permalink/01VAC_INST/349upj/alma991019366655207396,https://catalog.digital-scriptorium.org/entity/Q114256
"Malibu, California, Vassar College, Leaf 47",manuscript containing Leaf from a folio-sized Bible,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q95,1220,1240,https://catalog.digital-scriptorium.org/entity/Q122,,,Script: Written in gothic script.,Q397,Leaf from a folio-sized Bible,Bible,https://catalog.digital-scriptorium.org/entity/Q661,,,Q2093794,DS30343,991019366555407396,Leaf 47,,https://catalog.digital-scriptorium.org/entity/Q114260,https://search.digital-scriptorium.org/catalog/DS30343,https://vassar.primo.exlibrisgroup.com/permalink/01VAC_INST/al3g85/alma991019366555407396,https://catalog.digital-scriptorium.org/entity/Q114259
"Malibu, California, Vassar College, Leaf 48","manuscript containing Leaf from the ""Bohun Bible""",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96,1325,1375,https://catalog.digital-scriptorium.org/entity/Q133,,,Script: Written in formal gothic script.,Q397,"Leaf from the ""Bohun Bible""",Bible|Bohun Bible,https://catalog.digital-scriptorium.org/entity/Q661|https://catalog.digital-scriptorium.org/entity/Q108701,,,Q2093794,DS30344,991019367154407396,Leaf 48,,https://catalog.digital-scriptorium.org/entity/Q114263,https://search.digital-scriptorium.org/catalog/DS30344,https://vassar.primo.exlibrisgroup.com/permalink/01VAC_INST/349upj/alma991019367154407396,https://catalog.digital-scriptorium.org/entity/Q114262
"Malibu, California, Vassar College, Leaf 49",manuscript containing Leaf from a palimpsest antiphonary,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1400,1400,https://catalog.digital-scriptorium.org/entity/Q134,,,Script: Written in gothic script.,Q397,Leaf from a palimpsest antiphonary,Antiphonary,https://catalog.digital-scriptorium.org/entity/Q654,,,Q2093794,DS30345,991019367355207396,Leaf 49,,https://catalog.digital-scriptorium.org/entity/Q114266,https://search.digital-scriptorium.org/catalog/DS30345,https://vassar.primo.exlibrisgroup.com/permalink/01VAC_INST/349upj/alma991019367355207396,https://catalog.digital-scriptorium.org/entity/Q114265
