signature,description,instanceOf,materialDS,centuryDS,earliestDate,latestDate,placeDS,scribeWikidata,artistWikidata,scriptNote,languageWikidata,titleRecord,titleStandard,titleDS,authorWikidata,ownerWikidata,holderWikidata,DSID,institutionalID,shelfmark,iiifURL,record,link
"Brunswick, New Jersey, Rutgers University, USA Ms. 20",manuscript containing Haftaroth,Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q100,1700,1799,https://catalog.digital-scriptorium.org/entity/Q2825,,,Script: Yemenite,Q9288|Q28602,Haftaroth,Haftarah,https://catalog.digital-scriptorium.org/entity/Q44119,,Q125930803,Q499451,DS11339,USA Ms. 20,USA Ms. 20,,https://catalog.digital-scriptorium.org/entity/Q49382,
"Brunswick, New Jersey, Rutgers University, USA Ms. 13",manuscript containing Haftaroth,Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q100,1700,1799,https://catalog.digital-scriptorium.org/entity/Q2825,,,Script: Yemenite,Q9288|Q28602,Haftaroth,Haftarah,https://catalog.digital-scriptorium.org/entity/Q44119,,Q125930874|Q125930916,Q499451,DS11343,USA Ms. 13,USA Ms. 13,,https://catalog.digital-scriptorium.org/entity/Q49394,
"Brunswick, New Jersey, Rutgers University, USA Ms. 33",manuscript containing Mahzor,Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q100,1700,1799,https://catalog.digital-scriptorium.org/entity/Q2825,,,Script: Yemenite,Q9288,Mahzor,Machzor,https://catalog.digital-scriptorium.org/entity/Q44120,,Q125930886|Q125930918,Q499451,DS11344,USA Ms. 33,USA Ms. 33,,https://catalog.digital-scriptorium.org/entity/Q49397,
"Brunswick, New Jersey, Rutgers University, USA Ms. 15",manuscript containing Haftaroth,Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q101,1800,1899,https://catalog.digital-scriptorium.org/entity/Q2825,,,Script: Yemenite,Q9288|Q28602,Haftaroth,Haftarah,https://catalog.digital-scriptorium.org/entity/Q44119,,Q125930916,Q499451,DS11361,USA Ms. 15,USA Ms. 15,,https://catalog.digital-scriptorium.org/entity/Q49448,
"Brunswick, New Jersey, Rutgers University, USA Ms. 19",manuscript containing Haftaroth,Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q101,1800,1899,https://catalog.digital-scriptorium.org/entity/Q2825,,,Script: Yemenite,Q9288|Q28602,Haftaroth,Haftarah,https://catalog.digital-scriptorium.org/entity/Q44119,,Q125930764,Q499451,DS11367,USA Ms. 19,USA Ms. 19,,https://catalog.digital-scriptorium.org/entity/Q49466,
"Brunswick, New Jersey, Rutgers University, USA Ms. 2",manuscript containing Torah (Genesis-Exodus),Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q101,1800,1899,https://catalog.digital-scriptorium.org/entity/Q2825,,,Script: Yemenite,Q9288|Q28602,Torah (Genesis-Exodus),Book of Genesis|Book of Exodus|Torah,https://catalog.digital-scriptorium.org/entity/Q7274|https://catalog.digital-scriptorium.org/entity/Q20415|https://catalog.digital-scriptorium.org/entity/Q42434,,Q125930909|Q125930889|Q125930765|Q125930876,Q499451,DS11371,USA Ms. 2,USA Ms. 2,,https://catalog.digital-scriptorium.org/entity/Q49478,
"Brunswick, New Jersey, Rutgers University, USA Ms. 40d",manuscript containing שאלה ותשובה,Q87167,,https://catalog.digital-scriptorium.org/entity/Q101,1898,1898,https://catalog.digital-scriptorium.org/entity/Q11620,,,Script: Mughrabi,Q9288,שאלה ותשובה,Question and answer,https://catalog.digital-scriptorium.org/entity/Q44115,,Q125930859,Q499451,DS11380,USA Ms. 40d,USA Ms. 40d,,https://catalog.digital-scriptorium.org/entity/Q49505,
"Brunswick, New Jersey, Rutgers University, USA Ms. 43a",manuscript containing צדק ומשפט,Q87167,,https://catalog.digital-scriptorium.org/entity/Q102,1900,1999,https://catalog.digital-scriptorium.org/entity/Q11620,,,Script: Mughrabi,Q9288|Q37733,צדק ומשפט,Legal text,https://catalog.digital-scriptorium.org/entity/Q8041,,Q125930902,Q499451,DS11388,USA Ms. 43a,USA Ms. 43a,,https://catalog.digital-scriptorium.org/entity/Q49529,
"Brunswick, New Jersey, Rutgers University, USA Ms. 25",manuscript containing Haftaroth,Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q100,1782,1782,https://catalog.digital-scriptorium.org/entity/Q2825,Q125930873,,Script: Yemenite,Q28602|Q9288,Haftaroth,Haftarah,https://catalog.digital-scriptorium.org/entity/Q44119,,,Q499451,DS11358,USA Ms. 25,USA Ms. 25,,https://catalog.digital-scriptorium.org/entity/Q49439,
"Brunswick, New Jersey, Rutgers University, USA Ms. 38",manuscript containing Collection of poems,Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q101,1800,1899,,,,,Q9288|Q28602,Collection of poems,Poetry,https://catalog.digital-scriptorium.org/entity/Q1330,,,Q499451,DS11359,USA Ms. 38,USA Ms. 38,,https://catalog.digital-scriptorium.org/entity/Q49442,
"Brunswick, New Jersey, Rutgers University, USA Ms. 39",manuscript containing Commentary on the Pentateuch and Lamentations,Q87167,,https://catalog.digital-scriptorium.org/entity/Q101,1800,1899,,,,Script: Mughrabi,Q9288,Commentary on the Pentateuch and Lamentations,Commentary on the Pentateuch|Commentary on Lamentations,https://catalog.digital-scriptorium.org/entity/Q44111|https://catalog.digital-scriptorium.org/entity/Q44112,,,Q499451,DS11360,USA Ms. 39,USA Ms. 39,,https://catalog.digital-scriptorium.org/entity/Q49445,
"Brunswick, New Jersey, Rutgers University, USA Ms. 51",manuscript containing Haftaroth,Q87167,,https://catalog.digital-scriptorium.org/entity/Q101,1800,1899,https://catalog.digital-scriptorium.org/entity/Q2825,,,Script: Yemenite,Q9288|Q28602,Haftaroth,Haftarah,https://catalog.digital-scriptorium.org/entity/Q44119,,,Q499451,DS11362,USA Ms. 51,USA Ms. 51,,https://catalog.digital-scriptorium.org/entity/Q49451,
"Brunswick, New Jersey, Rutgers University, USA Ms. 3",manuscript containing Torah (Deuteronomy),Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q101,1800,1899,https://catalog.digital-scriptorium.org/entity/Q2825,,,Script: Yemenite,Q9288|Q28602,Torah (Deuteronomy),Deuteronomy|Torah,https://catalog.digital-scriptorium.org/entity/Q20449|https://catalog.digital-scriptorium.org/entity/Q42434,,,Q499451,DS11363,USA Ms. 3,USA Ms. 3,,https://catalog.digital-scriptorium.org/entity/Q49454,
"Brunswick, New Jersey, Rutgers University, USA Ms. 32",manuscript containing Variae,Q87167,,https://catalog.digital-scriptorium.org/entity/Q101,1800,1899,https://catalog.digital-scriptorium.org/entity/Q2825,,,Script: Mughrabi,Q9288,Variae,Variae,https://catalog.digital-scriptorium.org/entity/Q44121,,,Q499451,DS11364,USA Ms. 32,USA Ms. 32,,https://catalog.digital-scriptorium.org/entity/Q49457,
"Brunswick, New Jersey, Rutgers University, USA Ms. 12a",manuscript containing Torah (Genesis),Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q101,1800,1899,https://catalog.digital-scriptorium.org/entity/Q2825,,,Script: Yemenite,Q9288,Torah (Genesis),Book of Genesis|Torah,https://catalog.digital-scriptorium.org/entity/Q7274|https://catalog.digital-scriptorium.org/entity/Q42434,,,Q499451,DS11365,USA Ms. 12a,USA Ms. 12a,,https://catalog.digital-scriptorium.org/entity/Q49460,
"Brunswick, New Jersey, Rutgers University, USA Ms. 26b",manuscript containing Haftaroth,Q87167,,https://catalog.digital-scriptorium.org/entity/Q101,1800,1899,https://catalog.digital-scriptorium.org/entity/Q2825,,,Script: Yemenite,Q9288|Q28602,Haftaroth,Haftarah,https://catalog.digital-scriptorium.org/entity/Q44119,,,Q499451,DS11366,USA Ms. 26b,USA Ms. 26b,,https://catalog.digital-scriptorium.org/entity/Q49463,
"Brunswick, New Jersey, Rutgers University, USA Ms. 35",manuscript containing Variae,Q87167,,https://catalog.digital-scriptorium.org/entity/Q101,1800,1899,https://catalog.digital-scriptorium.org/entity/Q2825,Q125930914,,Script: Yemenite,Q9288|Q37733,Variae,Variae,https://catalog.digital-scriptorium.org/entity/Q44121,,,Q499451,DS11368,USA Ms. 35,USA Ms. 35,,https://catalog.digital-scriptorium.org/entity/Q49469,
"Brunswick, New Jersey, Rutgers University, USA Ms. 18",manuscript containing Haftaroth,Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q101,1800,1899,https://catalog.digital-scriptorium.org/entity/Q2825,Q125930920,,Script: Yemenite,Q9288|Q28602,Haftaroth,Haftarah,https://catalog.digital-scriptorium.org/entity/Q44119,,,Q499451,DS11369,USA Ms. 18,USA Ms. 18,,https://catalog.digital-scriptorium.org/entity/Q49472,
"Brunswick, New Jersey, Rutgers University, USA Ms. 11",manuscript containing Megilloth,Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q101,1800,1899,https://catalog.digital-scriptorium.org/entity/Q2825,,,Script: Yemenite,Q28602|Q37733,Megilloth,Megillot,https://catalog.digital-scriptorium.org/entity/Q44122,,,Q499451,DS11370,USA Ms. 11,USA Ms. 11,,https://catalog.digital-scriptorium.org/entity/Q49475,
"Brunswick, New Jersey, Rutgers University, USA Ms. 23",manuscript containing Haftaroth,Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q101,1800,1899,https://catalog.digital-scriptorium.org/entity/Q2825,Q125930906,,Script: Yemenite,Q9288|Q28602,Haftaroth,Haftarah,https://catalog.digital-scriptorium.org/entity/Q44119,,,Q499451,DS11372,USA Ms. 23,USA Ms. 23,,https://catalog.digital-scriptorium.org/entity/Q49481,
"Brunswick, New Jersey, Rutgers University, USA Ms. 53",manuscript containing אניות סוחר,Q87167,,https://catalog.digital-scriptorium.org/entity/Q101,1800,1899,,,,Script: Mughrabi,Q9288,אניות סוחר,Merchant ships,https://catalog.digital-scriptorium.org/entity/Q44113,Q125930782,,Q499451,DS11373,USA Ms. 53,USA Ms. 53,,https://catalog.digital-scriptorium.org/entity/Q49484,
