signature,description,instanceOf,materialDS,centuryDS,earliestDate,latestDate,placeDS,scribeWikidata,artistWikidata,scriptNotes,languageWikidata,titleRecord,titleStandard,titleDS,authorWikidata,ownerWikidata,holderWikidata,DSID,institutionalID,shelfmark,iiifURL,record,search,link,dsItemID
"Philadelphia, Pennsylvania, University of Pennsylvania, LJS 64",manuscript containing Illustrations to Georg von Peurbach's Novae theoricae planetarum,Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q98,1525,1575,https://catalog.digital-scriptorium.org/entity/Q134|https://catalog.digital-scriptorium.org/entity/Q3091,,,Script: Written in italic script in brown and red ink.,Q397,Illustrations to Georg von Peurbach's Novae theoricae planetarum,Novae theoricae planetarum,https://catalog.digital-scriptorium.org/entity/Q3701,,Q113864827|Q116041599|Q116272207,Q49117,DS747,9948093793503681,LJS 64,https://colenda.library.upenn.edu/items/ark:/81431/p3dh18/manifest,https://catalog.digital-scriptorium.org/entity/Q3969,https://search.digital-scriptorium.org/catalog/DS747,https://find.library.upenn.edu/catalog/9948093793503681,https://catalog.digital-scriptorium.org/entity/Q3968
"Philadelphia, Pennsylvania, University of Pennsylvania, CAJS Rar Ms 132",manuscript containing Devotional book,Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q101,1800,1899,,,,"Script: Written in West African maghribī script in black ink; pointed, partially vocalized.",Q13955,Devotional book,Devotional book,https://catalog.digital-scriptorium.org/entity/Q3720,,Q65088719|Q78163033,Q49117,DS751,9968530023503681,CAJS Rar Ms 132,https://colenda.library.upenn.edu/items/ark:/81431/p3tt4fv2s/manifest,https://catalog.digital-scriptorium.org/entity/Q3981,https://search.digital-scriptorium.org/catalog/DS751,https://find.library.upenn.edu/catalog/9968530023503681,https://catalog.digital-scriptorium.org/entity/Q3980
"Philadelphia, Pennsylvania, University of Pennsylvania, CAJS Rar Ms 13","manuscript containing Fragment of Joshua, chapters IV, 18-VIII, 6.",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96|https://catalog.digital-scriptorium.org/entity/Q95,1200,1399,,,,Script: Written in Sephardic script.,Q9288,"Fragment of Joshua, chapters IV, 18-VIII, 6.",Bible,https://catalog.digital-scriptorium.org/entity/Q661,,Q65088719|Q5240973,Q49117,DS753,9924282513503681,CAJS Rar Ms 13,https://colenda.library.upenn.edu/items/ark:/81431/p3fb4wm2s/manifest,https://catalog.digital-scriptorium.org/entity/Q3987,https://search.digital-scriptorium.org/catalog/DS753,https://find.library.upenn.edu/catalog/9924282513503681,https://catalog.digital-scriptorium.org/entity/Q3986
"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Codex 1053",manuscript containing Biblia sacra,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q95,1235,1299,https://catalog.digital-scriptorium.org/entity/Q133,,,Script: Written in a Gothic script.,Q397,Biblia sacra,Bible,https://catalog.digital-scriptorium.org/entity/Q661,,Q116181610|Q2638433,Q49117,DS877,9940245653503681,Ms. Codex 1053,https://colenda.library.upenn.edu/items/ark:/81431/p3sb3x80g/manifest,https://catalog.digital-scriptorium.org/entity/Q4687,https://search.digital-scriptorium.org/catalog/DS877,https://find.library.upenn.edu/catalog/9940245653503681,https://catalog.digital-scriptorium.org/entity/Q4686
"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Codex 1065",manuscript containing Bible,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q95,1240,1250,https://catalog.digital-scriptorium.org/entity/Q133,,,Script: Written in a Gothic book hand.,Q397,Bible,Bible,https://catalog.digital-scriptorium.org/entity/Q661,,Q375467|Q116172571|Q116526134,Q49117,DS886,9941704573503681,Ms. Codex 1065,https://colenda.library.upenn.edu/items/ark:/81431/p3th8bs22/manifest,https://catalog.digital-scriptorium.org/entity/Q4714,https://search.digital-scriptorium.org/catalog/DS886,https://find.library.upenn.edu/catalog/9941704573503681,https://catalog.digital-scriptorium.org/entity/Q4713
"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Codex 1071",manuscript containing The names and armes of all the nobilitie who were in England at the tyme of K[ing] W[illia]m the Conqueror,Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q98,1597,1597,https://catalog.digital-scriptorium.org/entity/Q133,,,"Script: Written in a late Elizabethan secretary script, with a larger calligraphic script used for the names of monarchs.",Q1860,The names and armes of all the nobilitie who were in England at the tyme of K[ing] W[illia]m the Conqueror,Genealogical work,https://catalog.digital-scriptorium.org/entity/Q17599,,Q7343367|Q6218634|Q116250300,Q49117,DS890,9942208683503681,Ms. Codex 1071,https://colenda.library.upenn.edu/items/ark:/81431/p3xd1w/manifest,https://catalog.digital-scriptorium.org/entity/Q4726,https://search.digital-scriptorium.org/catalog/DS890,https://find.library.upenn.edu/catalog/9942208683503681,https://catalog.digital-scriptorium.org/entity/Q4725
"Philadelphia, Pennsylvania, University of Pennsylvania, CAJS Rar Ms 205",manuscript containing Inni della Beata Vergine Maria,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q99|https://catalog.digital-scriptorium.org/entity/Q101|https://catalog.digital-scriptorium.org/entity/Q100,1600,1899,https://catalog.digital-scriptorium.org/entity/Q3655,,,"Script: Written by one hand in the 17th or 18th century (gatherings 2-5, f. 9r-40v) and four additional hands in the 19th century (first gathering, f. 2r-7r; sixth gathering, f. 41r-48v; seventh gathering with two hands, f. 49r-52v, 52v-54v) (Marie-Laure Derat, IMAF, CNRS).",Q35667,Inni della Beata Vergine Maria,Hymns,https://catalog.digital-scriptorium.org/entity/Q3715,,Q65088719|Q116235828|Q116419229,Q49117,DS758,9968531643503681,CAJS Rar Ms 205,https://colenda.library.upenn.edu/items/ark:/81431/p3x63b83r/manifest,https://catalog.digital-scriptorium.org/entity/Q4002,https://search.digital-scriptorium.org/catalog/DS758,https://find.library.upenn.edu/catalog/9968531643503681,https://catalog.digital-scriptorium.org/entity/Q4001
"Philadelphia, Pennsylvania, University of Pennsylvania, CAJS Rar Ms 30",manuscript containing Sidur =; Prayer book of Italian rite,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96,1300,1399,,,,,Q9288,Sidur =; Prayer book of Italian rite,Siddur,https://catalog.digital-scriptorium.org/entity/Q40025,,Q65088719,Q49117,DS768,9924292193503681,CAJS Rar Ms 30,https://colenda.library.upenn.edu/items/ark:/81431/p3348gj5q/manifest,https://catalog.digital-scriptorium.org/entity/Q4032,https://search.digital-scriptorium.org/catalog/DS768,https://find.library.upenn.edu/catalog/9924292193503681,https://catalog.digital-scriptorium.org/entity/Q4031
"Philadelphia, Pennsylvania, University of Pennsylvania, CAJS Rar Ms 364",manuscript containing Sephardic Pentateuch,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96,1300,1350,https://catalog.digital-scriptorium.org/entity/Q129,,,"Script: Written in Sephardic square script, vocalized and with cantillation (Biblical text), and Masoretic text written in a minuscule square script.",Q9288,Sephardic Pentateuch,Pentateuch,https://catalog.digital-scriptorium.org/entity/Q10847,,Q6797076|Q65088719,Q49117,DS769,9968536303503681,CAJS Rar Ms 364,https://colenda.library.upenn.edu/items/ark:/81431/p34j0b06s/manifest,https://catalog.digital-scriptorium.org/entity/Q4035,https://search.digital-scriptorium.org/catalog/DS769,https://find.library.upenn.edu/catalog/9968536303503681,https://catalog.digital-scriptorium.org/entity/Q4034
"Philadelphia, Pennsylvania, University of Pennsylvania, CAJS Rar Ms 382",manuscript containing Maḥazor minhag Ashkenaz le-Yamim ha-noraʼim ule-Sukot,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96|https://catalog.digital-scriptorium.org/entity/Q95,1275,1325,https://catalog.digital-scriptorium.org/entity/Q1305,,,Script: Written in Ashkenazic square script (vocalized) by two hands.,Q9288,Maḥazor minhag Ashkenaz le-Yamim ha-noraʼim ule-Sukot,Maḥzor,https://catalog.digital-scriptorium.org/entity/Q3712,,Q65088719|Q116269877,Q49117,DS770,9931288023503681,CAJS Rar Ms 382,https://colenda.library.upenn.edu/items/ark:/81431/p30z71143/manifest,https://catalog.digital-scriptorium.org/entity/Q4038,https://search.digital-scriptorium.org/catalog/DS770,https://find.library.upenn.edu/catalog/9931288023503681,https://catalog.digital-scriptorium.org/entity/Q4037
"Philadelphia, Pennsylvania, University of Pennsylvania, CAJS Rar Ms 38",manuscript containing Reshut le-nishmat le-Fesah leha-R. Binyamin; Yeʻidot yagidun,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1400,1499,,,,"Script: Written in Italian rabbinic Hebrew script, in black ink, partly vocalized.",Q9288,Reshut le-nishmat le-Fesah leha-R. Binyamin; Yeʻidot yagidun,Siddur,https://catalog.digital-scriptorium.org/entity/Q40025,,Q65088719|Q5240973,Q49117,DS771,9924292273503681,CAJS Rar Ms 38,https://colenda.library.upenn.edu/items/ark:/81431/p39k45s8d/manifest,https://catalog.digital-scriptorium.org/entity/Q4041,https://search.digital-scriptorium.org/catalog/DS771,https://find.library.upenn.edu/catalog/9924292273503681,https://catalog.digital-scriptorium.org/entity/Q4040
"Philadelphia, Pennsylvania, University of Pennsylvania, CAJS Rar Ms 445",manuscript containing Manuscript leaf from the Book of Numbers,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96,1300,1399,https://catalog.digital-scriptorium.org/entity/Q131,,,Script: Written in Ashkenazic square script.,Q9288,Manuscript leaf from the Book of Numbers,Bible,https://catalog.digital-scriptorium.org/entity/Q661,,Q65088719,Q49117,DS777,9968541273503681,CAJS Rar Ms 445,https://colenda.library.upenn.edu/items/ark:/81431/p3v24z/manifest,https://catalog.digital-scriptorium.org/entity/Q4059,https://search.digital-scriptorium.org/catalog/DS777,https://find.library.upenn.edu/catalog/9968541273503681,https://catalog.digital-scriptorium.org/entity/Q4058
"Philadelphia, Pennsylvania, University of Pennsylvania, CAJS Rar Ms 446","manuscript containing Manuscript leaf of most of Deuteronomy XV, 6-XVI, 10, with Masorah",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q95,1275,1299,,,,Script: Written in Ashkenazic square script.,Q9288,"Manuscript leaf of most of Deuteronomy XV, 6-XVI, 10, with Masorah",Bible,https://catalog.digital-scriptorium.org/entity/Q661,,Q65088719,Q49117,DS778,9968541413503681,CAJS Rar Ms 446,https://colenda.library.upenn.edu/items/ark:/81431/p3qc22/manifest,https://catalog.digital-scriptorium.org/entity/Q4062,https://search.digital-scriptorium.org/catalog/DS778,https://find.library.upenn.edu/catalog/9968541413503681,https://catalog.digital-scriptorium.org/entity/Q4061
"Philadelphia, Pennsylvania, University of Pennsylvania, CAJS Rar Ms 447",manuscript containing Manuscript leaf from an Ashkenazic maḥzor for Pesaḥ,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q95,1275,1299,,,,Script: Written in Ashkenazic square script.,Q28602,Manuscript leaf from an Ashkenazic maḥzor for Pesaḥ,Maḥzor,https://catalog.digital-scriptorium.org/entity/Q3712,,Q65088719,Q49117,DS779,9968541493503681,CAJS Rar Ms 447,https://colenda.library.upenn.edu/items/ark:/81431/p3kj96/manifest,https://catalog.digital-scriptorium.org/entity/Q4065,https://search.digital-scriptorium.org/catalog/DS779,https://find.library.upenn.edu/catalog/9968541493503681,https://catalog.digital-scriptorium.org/entity/Q4064
"Philadelphia, Pennsylvania, University of Pennsylvania, CAJS Rar Ms 448",manuscript containing Manuscript leaves from an Ashkenazic Maḥzor for the High Holidays,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96|https://catalog.digital-scriptorium.org/entity/Q95,1200,1399,,,,Script: Writen in Ashkenazic square script.,Q9288,Manuscript leaves from an Ashkenazic Maḥzor for the High Holidays,Maḥzor,https://catalog.digital-scriptorium.org/entity/Q3712,,Q65088719,Q49117,DS780,9924292153503681,CAJS Rar Ms 448,https://colenda.library.upenn.edu/items/ark:/81431/p3fx73z56/manifest,https://catalog.digital-scriptorium.org/entity/Q4068,https://search.digital-scriptorium.org/catalog/DS780,https://find.library.upenn.edu/catalog/9924292153503681,https://catalog.digital-scriptorium.org/entity/Q4067
"Philadelphia, Pennsylvania, University of Pennsylvania, Misc Mss Box Zero Folder 25",manuscript containing Tax table,Q87167,,https://catalog.digital-scriptorium.org/entity/Q98,1500,1599,,,,,Q652,Tax table,Taxes,https://catalog.digital-scriptorium.org/entity/Q3705,,Q325867,Q49117,DS786,9944941213503681,Misc Mss Box Zero Folder 25,https://colenda.library.upenn.edu/items/ark:/81431/p3034j/manifest,https://catalog.digital-scriptorium.org/entity/Q4086,https://search.digital-scriptorium.org/catalog/DS786,https://find.library.upenn.edu/catalog/9944941213503681,https://catalog.digital-scriptorium.org/entity/Q4085
"Philadelphia, Pennsylvania, University of Pennsylvania, Misc Mss Box Zero Folder 27",manuscript containing Marriage document,Q87167,,https://catalog.digital-scriptorium.org/entity/Q98,1531,1531,,,,,Q397|Q652,Marriage document,Legal document,https://catalog.digital-scriptorium.org/entity/Q3666,,Q21000836,Q49117,DS787,9944956123503681,Misc Mss Box Zero Folder 27,https://colenda.library.upenn.edu/items/ark:/81431/p3v917/manifest,https://catalog.digital-scriptorium.org/entity/Q4089,https://search.digital-scriptorium.org/catalog/DS787,https://find.library.upenn.edu/catalog/9944956123503681,https://catalog.digital-scriptorium.org/entity/Q4088
"Philadelphia, Pennsylvania, University of Pennsylvania, Misc Mss (Large) Box 2 Folder 22",manuscript containing Miscellaneous manuscripts (Large),Q87167,,https://catalog.digital-scriptorium.org/entity/Q98,1534,1540,,,,,Q397,Miscellaneous manuscripts (Large),Miscellany,https://catalog.digital-scriptorium.org/entity/Q3673,,Q21000836,Q49117,DS820,9943686263503681,Misc Mss (Large) Box 2 Folder 22,https://colenda.library.upenn.edu/items/ark:/81431/p3p91p/manifest,https://catalog.digital-scriptorium.org/entity/Q4516,https://search.digital-scriptorium.org/catalog/DS820,https://find.library.upenn.edu/catalog/9943686263503681,https://catalog.digital-scriptorium.org/entity/Q4515
"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Codex 1202",manuscript containing Pawilhar,Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q98,1521,1521,https://catalog.digital-scriptorium.org/entity/Q1243|https://catalog.digital-scriptorium.org/entity/Q4992,,,Script: Written in a secretary script.,Q150|Q397,Pawilhar,Pawilhar,https://catalog.digital-scriptorium.org/entity/Q5072,,Q109415,Q49117,DS961,9943226253503681,Ms. Codex 1202,https://colenda.library.upenn.edu/items/ark:/81431/p3zp3w45p/manifest,https://catalog.digital-scriptorium.org/entity/Q5333,https://search.digital-scriptorium.org/catalog/DS961,https://find.library.upenn.edu/catalog/9943226253503681,https://catalog.digital-scriptorium.org/entity/Q5332
"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Codex 1223","manuscript containing Fragments of the Digests of Justinian, Book 37, Titles 7-9",Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q97,1400,1499,https://catalog.digital-scriptorium.org/entity/Q122,,,Script: Written in a Gothic script.,Q397,"Fragments of the Digests of Justinian, Book 37, Titles 7-9",Corpus Juris Civilis,https://catalog.digital-scriptorium.org/entity/Q5057,,Q4709851,Q49117,DS968,9943509773503681,Ms. Codex 1223,https://colenda.library.upenn.edu/items/ark:/81431/p3hm2m/manifest,https://catalog.digital-scriptorium.org/entity/Q5354,https://search.digital-scriptorium.org/catalog/DS968,https://find.library.upenn.edu/catalog/9943509773503681,https://catalog.digital-scriptorium.org/entity/Q5353
"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Codex 1239",manuscript containing Monastic ritual and Passion sequence,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q98,1518,1518,https://catalog.digital-scriptorium.org/entity/Q134,,,Script: Written in a Gothic hybrid script.,Q397,Monastic ritual and Passion sequence,Ritual,https://catalog.digital-scriptorium.org/entity/Q17539,,Q116573665,Q49117,DS978,9943699083503681,Ms. Codex 1239,https://colenda.library.upenn.edu/items/ark:/81431/p3r49g87c/manifest,https://catalog.digital-scriptorium.org/entity/Q5384,https://search.digital-scriptorium.org/catalog/DS978,https://find.library.upenn.edu/catalog/9943699083503681,https://catalog.digital-scriptorium.org/entity/Q5383
"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Codex 1242","manuscript containing Annotations; to Graeciae excellentium oratorum, Aeschinis et Demosthenis, orationes adversariae",Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q98,1543,1543,https://catalog.digital-scriptorium.org/entity/Q136,,,Script: Annotations in a minuscule hand.,Q397|Q9129,"Annotations; to Graeciae excellentium oratorum, Aeschinis et Demosthenis, orationes adversariae",Annotations,https://catalog.digital-scriptorium.org/entity/Q39197,,Q116525749,Q49117,DS979,9943751833503681,Ms. Codex 1242,https://colenda.library.upenn.edu/items/ark:/81431/p3b853j9h/manifest,https://catalog.digital-scriptorium.org/entity/Q5387,https://search.digital-scriptorium.org/catalog/DS979,https://find.library.upenn.edu/catalog/9943751833503681,https://catalog.digital-scriptorium.org/entity/Q5386
"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Codex 133",manuscript containing De coloribus urinae ... [etc.,Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q98,1525,1575,https://catalog.digital-scriptorium.org/entity/Q134,,,Script: Written in a northern Italian cancelleresca script by what appears to be a single hand.,Q652|Q32724,De coloribus urinae ... [etc.,De coloribus urinae,https://catalog.digital-scriptorium.org/entity/Q5486,,Q165674,Q49117,DS1054,9915517583503681,Ms. Codex 133,https://colenda.library.upenn.edu/items/ark:/81431/p30p18/manifest,https://catalog.digital-scriptorium.org/entity/Q5666,https://search.digital-scriptorium.org/catalog/DS1054,https://find.library.upenn.edu/catalog/9915517583503681,https://catalog.digital-scriptorium.org/entity/Q5665
"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Codex 1560",manuscript containing Novu[m] testamentu[m] dom[ini] n[ostri] Jesu Christi,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q95,1235,1270,https://catalog.digital-scriptorium.org/entity/Q133,,,Script: Written in a Gothic cursive script.,Q397,Novu[m] testamentu[m] dom[ini] n[ostri] Jesu Christi,New Testament,https://catalog.digital-scriptorium.org/entity/Q655,,Q113817555,Q49117,DS1412,9946096373503681,Ms. Codex 1560,https://colenda.library.upenn.edu/items/ark:/81431/p3ws8hm5q/manifest,https://catalog.digital-scriptorium.org/entity/Q8646,https://search.digital-scriptorium.org/catalog/DS1412,https://find.library.upenn.edu/catalog/9946096373503681,https://catalog.digital-scriptorium.org/entity/Q8645
