signature,description,instanceOf,materialDS,centuryDS,earliestDate,latestDate,placeDS,scribeWikidata,artistWikidata,scriptNote,languageWikidata,titleRecord,titleStandard,titleDS,authorWikidata,ownerWikidata,holderWikidata,DSID,institutionalID,shelfmark,iiifURL,record,link
"New York, New York, New York University, Fragment 026",manuscript containing Isti sunt accusandi in placito christianitatis et in ecclesia quando fuerit necessarium,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1400,1499,https://catalog.digital-scriptorium.org/entity/Q133,,,,Q397,Isti sunt accusandi in placito christianitatis et in ecclesia quando fuerit necessarium,Religious text,https://catalog.digital-scriptorium.org/entity/Q1465,,Q116850379,Q49210,DS417,Fragment 026,Fragment 026,,https://catalog.digital-scriptorium.org/entity/Q2213,https://archive.org/details/Fragment026_25
"New York, New York, New York University, Fragment 027",manuscript containing ,Q87167,,,,,,,,,,,,,,Q116850379,Q49210,DS418,Fragment 027,Fragment 027,,https://catalog.digital-scriptorium.org/entity/Q2216,https://archive.org/details/Fragment027_25
"New York, New York, New York University, Fragment 052",manuscript containing Biblical concordance,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q95,1200,1299,https://catalog.digital-scriptorium.org/entity/Q133,,,,Q397,Biblical concordance,Bible concordance,https://catalog.digital-scriptorium.org/entity/Q20472,,Q116850379,Q49210,DS419,Fragment 052,Fragment 052,,https://catalog.digital-scriptorium.org/entity/Q2219,https://archive.org/details/Fragment052_25
"New York, New York, New York University, Fragment 053",manuscript containing ,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96,1300,1399,https://catalog.digital-scriptorium.org/entity/Q122,,,,,,,,,Q116850379,Q49210,DS420,Fragment 053,Fragment 053,,https://catalog.digital-scriptorium.org/entity/Q2222,https://archive.org/details/Fragment053_25
"New York, New York, New York University, Fragment 032, 033, 034, 035","manuscript containing Sermon-writing aid, in alphabetical order",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96,1300,1399,https://catalog.digital-scriptorium.org/entity/Q133,,,,Q397,"Sermon-writing aid, in alphabetical order",Sermons,https://catalog.digital-scriptorium.org/entity/Q1400,,Q116850379,Q49210,DS421,"Fragment 032, 033, 034, 035","Fragment 032, 033, 034, 035",,https://catalog.digital-scriptorium.org/entity/Q2225,https://archive.org/details/Fragment032033034035_25
"New York, New York, New York University, Fragment 015",manuscript containing Writ of Praecipe,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q98,1550,1575,https://catalog.digital-scriptorium.org/entity/Q133,,,,Q397,Writ of Praecipe,Writ,https://catalog.digital-scriptorium.org/entity/Q1367,,Q116850379,Q49210,DS427,Fragment 015,Fragment 015,,https://catalog.digital-scriptorium.org/entity/Q2243,https://archive.org/details/Fragment015_25
"New York, New York, New York University, Item 4.25",manuscript containing Medulla Grammatice,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1400,1499,https://catalog.digital-scriptorium.org/entity/Q133,,,,Q397|Q36395,Medulla Grammatice,Medulla grammaticae,https://catalog.digital-scriptorium.org/entity/Q1328,,Q116850596,Q49210,DS428,Item 4.25,Item 4.25,,https://catalog.digital-scriptorium.org/entity/Q2246,https://archive.org/details/Item4.25_25
"New York, New York, New York University, Fragment 071",manuscript containing Alphabetical dictionary (of legal terms?),Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q95,1275,1299,https://catalog.digital-scriptorium.org/entity/Q133,,,,Q397,Alphabetical dictionary (of legal terms?),Dictionary,https://catalog.digital-scriptorium.org/entity/Q7823,,Q116850379,Q49210,DS435,Fragment 071,Fragment 071,,https://catalog.digital-scriptorium.org/entity/Q2267,https://archive.org/details/Fragment071_25
"New York, New York, New York University, Fragment 100",manuscript containing Fine for physical injury,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1400,1499,https://catalog.digital-scriptorium.org/entity/Q134,,,,Q397,Fine for physical injury,Fines,https://catalog.digital-scriptorium.org/entity/Q18436,,Q116850379,Q49210,DS438,Fragment 100,Fragment 100,,https://catalog.digital-scriptorium.org/entity/Q2276,https://archive.org/details/Fragment100_25
"New York, New York, New York University, Fragment 049","manuscript containing Bible, O. T.",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q95,1200,1299,https://catalog.digital-scriptorium.org/entity/Q122,,,,Q397,"Bible, O. T.",Bible|Old Testament,https://catalog.digital-scriptorium.org/entity/Q661|https://catalog.digital-scriptorium.org/entity/Q664,,Q116850379,Q49210,DS337,Fragment 049,Fragment 049,https://iiif.archive.org/iiif/images_Fragment049_25/manifest.json,https://catalog.digital-scriptorium.org/entity/Q1973,https://archive.org/details/Fragment049_25
"New York, New York, New York University, Fragment 116",manuscript containing ,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q93,1000,1099,https://catalog.digital-scriptorium.org/entity/Q650,,,,Q9129,,,,,Q116850379,Q49210,DS339,Fragment 116,Fragment 116,https://iiif.archive.org/iiif/images_Fragment116_25/manifest.json,https://catalog.digital-scriptorium.org/entity/Q1979,https://archive.org/details/Fragment116_25
"New York, New York, New York University, Fragment 117",manuscript containing ,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q93|https://catalog.digital-scriptorium.org/entity/Q92,990,1010,https://catalog.digital-scriptorium.org/entity/Q650,,,,Q9129,,,,,Q116850379,Q49210,DS340,Fragment 117,Fragment 117,https://iiif.archive.org/iiif/images_Fragment117_25/manifest.json,https://catalog.digital-scriptorium.org/entity/Q1982,https://archive.org/details/Fragment117_25
"New York, New York, New York University, Fragment 003",manuscript containing ,Q87167,,https://catalog.digital-scriptorium.org/entity/Q96,1300,1399,https://catalog.digital-scriptorium.org/entity/Q133,,,,Q397,,,,,Q116850379,Q49210,DS343,Fragment 003,Fragment 003,,https://catalog.digital-scriptorium.org/entity/Q1991,https://archive.org/details/Fragment003_25
"New York, New York, New York University, Fragment 005","manuscript containing Bible, N. T. , glossed",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q94,1100,1199,https://catalog.digital-scriptorium.org/entity/Q133,,,,Q397,"Bible, N. T. , glossed",New Testament|Bible,https://catalog.digital-scriptorium.org/entity/Q655|https://catalog.digital-scriptorium.org/entity/Q661,,Q116850379,Q49210,DS345,Fragment 005,Fragment 005,,https://catalog.digital-scriptorium.org/entity/Q1997,https://archive.org/details/Fragment005_25
"New York, New York, New York University, Fragment 006",manuscript containing ,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q98,1550,1599,https://catalog.digital-scriptorium.org/entity/Q133,,,,Q1860,,,,,Q116850379,Q49210,DS346,Fragment 006,Fragment 006,,https://catalog.digital-scriptorium.org/entity/Q2000,https://archive.org/details/Fragment006_25
