row_index,ds_id,date_added,date_last_updated,source_type,holding_institution,holding_institution_as_recorded,holding_institution_id_number,link_to_holding_institution_record,iiif_manifest,production_place_as_recorded,production_place_tgn,production_place,production_date_as_recorded,production_date,century,century_aat,dated,uniform_title,uniform_title_as_recorded,uniform_title_agr,title_as_recorded_245,title_as_recorded_245_agr,genre_as_recorded,genre,subject_as_recorded,subject,author_as_recorded,author_wikidata,author_instance_of,author_as_recorded_agr,author,artist_as_recorded,artist_as_recorded_agr,artist,scribe_as_recorded,scribe_as_recorded_agr,scribe,language_as_recorded,language_iso_639-3,language,former_owner_as_recorded,former_owner_as_recorded_agr,former_owner,material,material_placeholder,physical_description,acknowledgements,data_processed_at,data_source_modified,source_file
697,,,,digital-scriptorium,Q49205,Wellesley College,P1035,http://luna.wellesley.edu/record=b3304399~S1,,Italy,http://vocab.getty.edu/tgn/1000080,,"s. XV med, 1449-1449",1449^1449,15,http://vocab.getty.edu/aat/300404465,true,,,,Divina Commedia,,,,,,"Dante Alighieri|Vegio, Maffeo. Poems. Selections. f.202v-204r|Alighieri, Jacopo. ""Capitoli sulla Divina commedia di Dante Alighieri,"" 197v-198:",Q1067|Q1372875|Q1161153,human|human|human,,,,,,Firmus de Cagnolis,,,,,,"Augustinus de Cagnolis, Conte Donato Silva, Conte Ercole Silva, Marchese Girolamo d'Adda",,,,paper,Extent: ff.206; 290 x 200 mm.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/wellesley/mets/ds_50_50_00222051.xml
