row_index,workflow_history,place_as_recorded,authorized_label,structured_value
51,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:57:00.785Z | PLACE RECON, STEP 3: START RECON 2022-07-16T13:57:29.454Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-07-16T13:58:39.481Z | PLACE RECON, STEP 6: FINALIZED 2022-07-16T13:58:57.187Z",France or Flanders,France;Flanders,http://vocab.getty.edu/tgn/1000070;http://vocab.getty.edu/tgn/7024097
52,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:57:00.785Z | PLACE RECON, STEP 3: START RECON 2022-07-16T13:57:29.454Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-07-16T13:58:39.481Z | PLACE RECON, STEP 6: FINALIZED 2022-07-16T13:58:57.187Z","France, Anjou?",France;Anjou,http://vocab.getty.edu/tgn/1000070;http://vocab.getty.edu/tgn/7017069
53,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:57:00.785Z | PLACE RECON, STEP 3: START RECON 2022-07-16T13:57:29.454Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-07-16T13:58:39.481Z | PLACE RECON, STEP 6: FINALIZED 2022-07-16T13:58:57.187Z","France, Brittany",France;Brittany,http://vocab.getty.edu/tgn/1000070;http://vocab.getty.edu/tgn/7024267
54,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:57:00.785Z | PLACE RECON, STEP 3: START RECON 2022-07-16T13:57:29.454Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-07-16T13:58:39.481Z | PLACE RECON, STEP 6: FINALIZED 2022-07-16T13:58:57.187Z","France, Dauphiné",France;Dauphiné,http://vocab.getty.edu/tgn/1000070;http://vocab.getty.edu/tgn/7007764
55,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:57:00.785Z | PLACE RECON, STEP 3: START RECON 2022-07-16T13:57:29.454Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-07-16T13:58:39.481Z | PLACE RECON, STEP 6: FINALIZED 2022-07-16T13:58:57.187Z","France, Franche Comté (?)",France;Franche-Comté,http://vocab.getty.edu/tgn/1000070;http://vocab.getty.edu/tgn/7645440
56,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:57:00.785Z | PLACE RECON, STEP 3: START RECON 2022-07-16T13:57:29.454Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-07-16T13:58:39.481Z | PLACE RECON, STEP 6: FINALIZED 2022-07-16T13:58:57.187Z","France, Normandy",France;Normandy,http://vocab.getty.edu/tgn/1000070;http://vocab.getty.edu/tgn/7002886
57,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:57:00.785Z | PLACE RECON, STEP 3: START RECON 2022-07-16T13:57:29.454Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-07-16T13:58:39.481Z | PLACE RECON, STEP 6: FINALIZED 2022-07-16T13:58:57.187Z","France, Northern",France,http://vocab.getty.edu/tgn/1000070
58,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:57:00.785Z | PLACE RECON, STEP 3: START RECON 2022-07-16T13:57:29.454Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-07-16T13:58:39.481Z | PLACE RECON, STEP 6: FINALIZED 2022-07-16T13:58:57.187Z","France, Picardy",France;Picardy,http://vocab.getty.edu/tgn/1000070;http://vocab.getty.edu/tgn/7002890
59,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:57:00.785Z | PLACE RECON, STEP 3: START RECON 2022-07-16T13:57:29.454Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-07-16T13:58:39.481Z | PLACE RECON, STEP 6: FINALIZED 2022-07-16T13:58:57.187Z","France, probably between 1425 and 1450",France,http://vocab.getty.edu/tgn/1000070
60,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:57:00.785Z | PLACE RECON, STEP 3: START RECON 2022-07-16T13:57:29.454Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-07-16T13:58:39.481Z | PLACE RECON, STEP 6: FINALIZED 2022-07-16T13:58:57.187Z",France?,France,http://vocab.getty.edu/tgn/1000070
61,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:57:00.785Z | PLACE RECON, STEP 3: START RECON 2022-07-16T13:57:29.454Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-07-16T13:58:39.481Z | PLACE RECON, STEP 6: FINALIZED 2022-07-16T13:58:57.187Z",France? Netherlands?,France;Netherlands,http://vocab.getty.edu/tgn/1000070;http://vocab.getty.edu/tgn/7016845
62,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:57:00.785Z | PLACE RECON, STEP 3: START RECON 2022-07-16T13:57:29.454Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-07-16T13:58:39.481Z | PLACE RECON, STEP 6: FINALIZED 2022-07-16T13:58:57.187Z","France?, Champagne?",France;Champagne,http://vocab.getty.edu/tgn/1000070;http://vocab.getty.edu/tgn/7658604
