row_index,workflow_history,place_as_recorded,authorized_label,structured_value
14,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T03:00:34.493Z | PLACE RECON, STEP 3: START RECON 2022-05-24T03:02:09.440Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-24T03:02:29.882Z | PLACE RECON, STEP 6: FINALIZED 2022-05-24T03:02:45.372Z","Bruges?, Belgium",Bruges|Belgium,http://vocab.getty.edu/tgn/7007867|http://vocab.getty.edu/tgn/1000063
15,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T03:00:34.493Z | PLACE RECON, STEP 3: START RECON 2022-05-24T03:02:09.440Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-24T03:02:29.882Z | PLACE RECON, STEP 6: FINALIZED 2022-05-24T03:02:45.372Z",Byzantium,Istanbul,http://vocab.getty.edu/tgn/7002473
16,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T03:00:34.493Z | PLACE RECON, STEP 3: START RECON 2022-05-24T03:02:09.440Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-24T03:02:29.882Z | PLACE RECON, STEP 6: FINALIZED 2022-05-24T03:02:45.372Z",Cologne?,Cologne,http://vocab.getty.edu/tgn/7004446
17,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T03:00:34.493Z | PLACE RECON, STEP 3: START RECON 2022-05-24T03:02:09.440Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-24T03:02:29.882Z | PLACE RECON, STEP 6: FINALIZED 2022-05-24T03:02:45.372Z","Country, Region",,
18,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T03:00:34.493Z | PLACE RECON, STEP 3: START RECON 2022-05-24T03:02:09.440Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-24T03:02:29.882Z | PLACE RECON, STEP 6: FINALIZED 2022-05-24T03:02:45.372Z","Dijon, Burgundy, France",Dijon|Burgundy|France,http://vocab.getty.edu/tgn/7008224|http://vocab.getty.edu/tgn/7029372|http://vocab.getty.edu/tgn/1000070
19,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T03:00:34.493Z | PLACE RECON, STEP 3: START RECON 2022-05-24T03:02:09.440Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-24T03:02:29.882Z | PLACE RECON, STEP 6: FINALIZED 2022-05-24T03:02:45.372Z","Diocese of Treviso, Montello, Italy",Treviso|Volpago del Montello|Italy,http://vocab.getty.edu/tgn/7002996|http://vocab.getty.edu/tgn/1047496|http://vocab.getty.edu/tgn/1000080
20,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T03:00:34.493Z | PLACE RECON, STEP 3: START RECON 2022-05-24T03:02:09.440Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-24T03:02:29.882Z | PLACE RECON, STEP 6: FINALIZED 2022-05-24T03:02:45.372Z",Engalnd,England,http://vocab.getty.edu/tgn/7002445
21,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T03:00:34.493Z | PLACE RECON, STEP 3: START RECON 2022-05-24T03:02:09.440Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-24T03:02:29.882Z | PLACE RECON, STEP 6: FINALIZED 2022-05-24T03:02:45.372Z",England,England,http://vocab.getty.edu/tgn/7002445
22,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T03:00:34.493Z | PLACE RECON, STEP 3: START RECON 2022-05-24T03:02:09.440Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-24T03:02:29.882Z | PLACE RECON, STEP 6: FINALIZED 2022-05-24T03:02:45.372Z","England,  Leicestershire and Staffordshire",England|Leicestershire|Staffordshire,http://vocab.getty.edu/tgn/7002445|http://vocab.getty.edu/tgn/7008155|http://vocab.getty.edu/tgn/7008174
23,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T03:00:34.493Z | PLACE RECON, STEP 3: START RECON 2022-05-24T03:02:09.440Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-24T03:02:29.883Z | PLACE RECON, STEP 6: FINALIZED 2022-05-24T03:02:45.372Z","England, Dorset",England|Dorset,http://vocab.getty.edu/tgn/7002445|http://vocab.getty.edu/tgn/7011961
24,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T03:00:34.493Z | PLACE RECON, STEP 3: START RECON 2022-05-24T03:02:09.440Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-24T03:02:29.883Z | PLACE RECON, STEP 6: FINALIZED 2022-05-24T03:02:45.372Z","England, East Anglia",England|East Anglia,http://vocab.getty.edu/tgn/7002445|http://vocab.getty.edu/tgn/7012973
25,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T03:00:34.493Z | PLACE RECON, STEP 3: START RECON 2022-05-24T03:02:09.440Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-24T03:02:29.883Z | PLACE RECON, STEP 6: FINALIZED 2022-05-24T03:02:45.372Z","England, Kent",England|Kent,http://vocab.getty.edu/tgn/7002445|http://vocab.getty.edu/tgn/7008153
26,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T03:00:34.493Z | PLACE RECON, STEP 3: START RECON 2022-05-24T03:02:09.440Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-24T03:02:29.883Z | PLACE RECON, STEP 6: FINALIZED 2022-05-24T03:02:45.372Z","England, Leicestershire and Rutland",England|Leicestershire|Rutland,http://vocab.getty.edu/tgn/7002445|http://vocab.getty.edu/tgn/7008155|http://vocab.getty.edu/tgn/5000748
27,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T03:00:34.493Z | PLACE RECON, STEP 3: START RECON 2022-05-24T03:02:09.440Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-24T03:02:29.883Z | PLACE RECON, STEP 6: FINALIZED 2022-05-24T03:02:45.372Z","England, Norfolk",England|Norfolk,http://vocab.getty.edu/tgn/7002445|http://vocab.getty.edu/tgn/7008160
28,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T03:00:34.493Z | PLACE RECON, STEP 3: START RECON 2022-05-24T03:02:09.440Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-24T03:02:29.883Z | PLACE RECON, STEP 6: FINALIZED 2022-05-24T03:02:45.372Z","England, Possibly south-east.",England,http://vocab.getty.edu/tgn/7002445
29,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T03:00:34.493Z | PLACE RECON, STEP 3: START RECON 2022-05-24T03:02:09.441Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-24T03:02:29.883Z | PLACE RECON, STEP 6: FINALIZED 2022-05-24T03:02:45.372Z","England, Staffordshire",England|Staffordshire,http://vocab.getty.edu/tgn/7002445|http://vocab.getty.edu/tgn/7008174
30,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T03:00:34.493Z | PLACE RECON, STEP 3: START RECON 2022-05-24T03:02:09.441Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-24T03:02:29.883Z | PLACE RECON, STEP 6: FINALIZED 2022-05-24T03:02:45.372Z","England, Sussex",England|Sussex,http://vocab.getty.edu/tgn/7002445|http://vocab.getty.edu/tgn/7008133
31,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T03:00:34.493Z | PLACE RECON, STEP 3: START RECON 2022-05-24T03:02:09.441Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-24T03:02:29.883Z | PLACE RECON, STEP 6: FINALIZED 2022-05-24T03:02:45.372Z","England, Warwickshire",England|Warwickshire,http://vocab.getty.edu/tgn/7002445|http://vocab.getty.edu/tgn/7008178
32,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T03:00:34.494Z | PLACE RECON, STEP 3: START RECON 2022-05-24T03:02:09.441Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-24T03:02:29.883Z | PLACE RECON, STEP 6: FINALIZED 2022-05-24T03:02:45.372Z","England, Worcestershire",England|Worcestershire,http://vocab.getty.edu/tgn/7002445|http://vocab.getty.edu/tgn/5000227
33,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T03:00:34.494Z | PLACE RECON, STEP 3: START RECON 2022-05-24T03:02:09.441Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-24T03:02:29.883Z | PLACE RECON, STEP 6: FINALIZED 2022-05-24T03:02:45.372Z",England?,England,http://vocab.getty.edu/tgn/7002445
34,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T03:00:34.494Z | PLACE RECON, STEP 3: START RECON 2022-05-24T03:02:09.441Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-24T03:02:29.883Z | PLACE RECON, STEP 6: FINALIZED 2022-05-24T03:02:45.372Z",England? France?,England|France,http://vocab.getty.edu/tgn/7002445|http://vocab.getty.edu/tgn/1000070
35,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T03:00:34.494Z | PLACE RECON, STEP 3: START RECON 2022-05-24T03:02:09.441Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-24T03:02:29.883Z | PLACE RECON, STEP 6: FINALIZED 2022-05-24T03:02:45.373Z",England? Wales?,England|Wales,http://vocab.getty.edu/tgn/7002445|http://vocab.getty.edu/tgn/7002443
36,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T03:00:34.494Z | PLACE RECON, STEP 3: START RECON 2022-05-24T03:02:09.441Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-24T03:02:29.883Z | PLACE RECON, STEP 6: FINALIZED 2022-05-24T03:02:45.373Z",Europe (but not England),Europe,http://vocab.getty.edu/tgn/1000003
37,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T03:00:34.494Z | PLACE RECON, STEP 3: START RECON 2022-05-24T03:02:09.441Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-24T03:02:29.883Z | PLACE RECON, STEP 6: FINALIZED 2022-05-24T03:02:45.373Z",Flanders,Flanders,http://vocab.getty.edu/tgn/7024097
38,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T03:00:34.494Z | PLACE RECON, STEP 3: START RECON 2022-05-24T03:02:09.441Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-24T03:02:29.883Z | PLACE RECON, STEP 6: FINALIZED 2022-05-24T03:02:45.373Z",Flanders?,Flanders,http://vocab.getty.edu/tgn/7024097
39,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T03:00:34.494Z | PLACE RECON, STEP 3: START RECON 2022-05-24T03:02:09.441Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-24T03:02:29.883Z | PLACE RECON, STEP 6: FINALIZED 2022-05-24T03:02:45.373Z","Florence?, Italy",Florence|Italy,http://vocab.getty.edu/tgn/7000457|http://vocab.getty.edu/tgn/1000080
40,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T03:00:34.494Z | PLACE RECON, STEP 3: START RECON 2022-05-24T03:02:09.441Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-24T03:02:29.884Z | PLACE RECON, STEP 6: FINALIZED 2022-05-24T03:02:45.373Z",France,France,http://vocab.getty.edu/tgn/1000070
41,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T03:00:34.494Z | PLACE RECON, STEP 3: START RECON 2022-05-24T03:02:09.441Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-24T03:02:29.884Z | PLACE RECON, STEP 6: FINALIZED 2022-05-24T03:02:45.373Z",France (?),France,http://vocab.getty.edu/tgn/1000070
42,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T03:00:34.494Z | PLACE RECON, STEP 3: START RECON 2022-05-24T03:02:09.441Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-24T03:02:29.884Z | PLACE RECON, STEP 6: FINALIZED 2022-05-24T03:02:45.373Z","France, Anjou?",France|Anjou,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/7017069
43,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T03:00:34.494Z | PLACE RECON, STEP 3: START RECON 2022-05-24T03:02:09.441Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-24T03:02:29.884Z | PLACE RECON, STEP 6: FINALIZED 2022-05-24T03:02:45.373Z","France, Brittany",France|Brittany,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/7024267
44,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T03:00:34.494Z | PLACE RECON, STEP 3: START RECON 2022-05-24T03:02:09.441Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-24T03:02:29.884Z | PLACE RECON, STEP 6: FINALIZED 2022-05-24T03:02:45.373Z","France, Dauphiné",France|Dauphiné,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/7007764
45,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T03:00:34.494Z | PLACE RECON, STEP 3: START RECON 2022-05-24T03:02:09.441Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-24T03:02:29.884Z | PLACE RECON, STEP 6: FINALIZED 2022-05-24T03:02:45.373Z","France, Franche Comté (?)",France|Franche-Comté,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/7645440
46,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T03:00:34.494Z | PLACE RECON, STEP 3: START RECON 2022-05-24T03:02:09.441Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-24T03:02:29.884Z | PLACE RECON, STEP 6: FINALIZED 2022-05-24T03:02:45.373Z","France, Normandy",France|Normandy,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/7002886
47,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T03:00:34.494Z | PLACE RECON, STEP 3: START RECON 2022-05-24T03:02:09.442Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-24T03:02:29.884Z | PLACE RECON, STEP 6: FINALIZED 2022-05-24T03:02:45.373Z","France, Northern",France,http://vocab.getty.edu/tgn/1000070
48,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T03:00:34.494Z | PLACE RECON, STEP 3: START RECON 2022-05-24T03:02:09.442Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-24T03:02:29.884Z | PLACE RECON, STEP 6: FINALIZED 2022-05-24T03:02:45.373Z","France, Picardy",France|Picardy,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/7002890
49,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T03:00:34.494Z | PLACE RECON, STEP 3: START RECON 2022-05-24T03:02:09.442Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-24T03:02:29.884Z | PLACE RECON, STEP 6: FINALIZED 2022-05-24T03:02:45.373Z",France?,France,http://vocab.getty.edu/tgn/1000070
50,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T03:00:34.494Z | PLACE RECON, STEP 3: START RECON 2022-05-24T03:02:09.442Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-24T03:02:29.884Z | PLACE RECON, STEP 6: FINALIZED 2022-05-24T03:02:45.373Z",France? Netherlands?,France|Netherlands,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/7016845
51,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T03:00:34.494Z | PLACE RECON, STEP 3: START RECON 2022-05-24T03:02:09.442Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-24T03:02:29.884Z | PLACE RECON, STEP 6: FINALIZED 2022-05-24T03:02:45.373Z","France?, Champagne?",France|Champagne,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/7658604
52,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T03:00:34.494Z | PLACE RECON, STEP 3: START RECON 2022-05-24T03:02:09.442Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-24T03:02:29.884Z | PLACE RECON, STEP 6: FINALIZED 2022-05-24T03:02:45.373Z",Germany,Germany,http://vocab.getty.edu/tgn/7000084
53,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T03:00:34.494Z | PLACE RECON, STEP 3: START RECON 2022-05-24T03:02:09.442Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-24T03:02:29.884Z | PLACE RECON, STEP 6: FINALIZED 2022-05-24T03:02:45.373Z",Germany (?),Germany,http://vocab.getty.edu/tgn/7000084
54,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T03:00:34.494Z | PLACE RECON, STEP 3: START RECON 2022-05-24T03:02:09.442Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-24T03:02:29.884Z | PLACE RECON, STEP 6: FINALIZED 2022-05-24T03:02:45.373Z","Germany,",Germany,http://vocab.getty.edu/tgn/7000084
55,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T03:00:34.494Z | PLACE RECON, STEP 3: START RECON 2022-05-24T03:02:09.442Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-24T03:02:29.884Z | PLACE RECON, STEP 6: FINALIZED 2022-05-24T03:02:45.373Z","Germany, Bavaria",Germany|Bavaria,http://vocab.getty.edu/tgn/7000084|http://vocab.getty.edu/tgn/7003669
56,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T03:00:34.494Z | PLACE RECON, STEP 3: START RECON 2022-05-24T03:02:09.442Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-24T03:02:29.884Z | PLACE RECON, STEP 6: FINALIZED 2022-05-24T03:02:45.373Z","Germany, Bavaria or west Austria?",Germany|Bavaria|Austria,http://vocab.getty.edu/tgn/7000084|http://vocab.getty.edu/tgn/7003669|http://vocab.getty.edu/tgn/1000062
57,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T03:00:34.494Z | PLACE RECON, STEP 3: START RECON 2022-05-24T03:02:09.442Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-24T03:02:29.884Z | PLACE RECON, STEP 6: FINALIZED 2022-05-24T03:02:45.373Z","Germany, Lorraine",Germany|Lorraine,http://vocab.getty.edu/tgn/7000084|http://vocab.getty.edu/tgn/7024272
58,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T03:00:34.494Z | PLACE RECON, STEP 3: START RECON 2022-05-24T03:02:09.442Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-24T03:02:29.885Z | PLACE RECON, STEP 6: FINALIZED 2022-05-24T03:02:45.373Z","Germany, Rhineland",Germany|Rhineland,http://vocab.getty.edu/tgn/7000084|http://vocab.getty.edu/tgn/7003683
59,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T03:00:34.494Z | PLACE RECON, STEP 3: START RECON 2022-05-24T03:02:09.442Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-24T03:02:29.885Z | PLACE RECON, STEP 6: FINALIZED 2022-05-24T03:02:45.373Z","Germany, Rhineland, upper",Germany|Rhineland,http://vocab.getty.edu/tgn/7000084|http://vocab.getty.edu/tgn/7003683
60,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T03:00:34.494Z | PLACE RECON, STEP 3: START RECON 2022-05-24T03:02:09.442Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-24T03:02:29.885Z | PLACE RECON, STEP 6: FINALIZED 2022-05-24T03:02:45.373Z","Germany, Thuringia",Germany|Thuringia,http://vocab.getty.edu/tgn/7000084|http://vocab.getty.edu/tgn/7024274
61,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T03:00:34.494Z | PLACE RECON, STEP 3: START RECON 2022-05-24T03:02:09.442Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-24T03:02:29.885Z | PLACE RECON, STEP 6: FINALIZED 2022-05-24T03:02:45.373Z","Germany, Upper Swabia",Germany|Oberschwaben,http://vocab.getty.edu/tgn/7000084|http://vocab.getty.edu/tgn/7118137
62,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T03:00:34.494Z | PLACE RECON, STEP 3: START RECON 2022-05-24T03:02:09.442Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-05-24T03:02:29.885Z | PLACE RECON, STEP 6: FINALIZED 2022-05-24T03:02:45.373Z",Germany?,Germany,http://vocab.getty.edu/tgn/7000084
