row_index,workflow_history,genre_as_recorded,vocabulary,source_authority_uri,authorized_label,structured_value
11,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T01:30:54.295Z | GENRE AAT RECON, STEP 3: START AAT RECON 2022-06-06T01:31:26.231Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2022-06-06T01:31:54.449Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2022-06-06T01:32:07.877Z | GENRE FAST RECON, STEP 3: START FAST RECON 2022-06-06T01:32:48.547Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2022-06-06T01:33:10.192Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2022-06-06T01:33:25.145Z | GENRE RECON, STEP 7: FINALIZED 2022-06-06T01:47:17.842Z",Artificial grains,lobt,,artificial grains,http://w3id.org/lob/concept/1507
12,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T01:30:54.295Z | GENRE AAT RECON, STEP 3: START AAT RECON 2022-06-06T01:31:26.231Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2022-06-06T01:31:54.449Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2022-06-06T01:32:07.877Z | GENRE FAST RECON, STEP 3: START FAST RECON 2022-06-06T01:32:48.547Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2022-06-06T01:33:10.192Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2022-06-06T01:33:25.145Z | GENRE RECON, STEP 7: FINALIZED 2022-06-06T01:47:17.842Z",Biographies,rbgenr,,,
13,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T01:30:54.295Z | GENRE AAT RECON, STEP 3: START AAT RECON 2022-06-06T01:31:26.231Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2022-06-06T01:31:54.449Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2022-06-06T01:32:07.877Z | GENRE FAST RECON, STEP 3: START FAST RECON 2022-06-06T01:32:48.547Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2022-06-06T01:33:10.192Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2022-06-06T01:33:25.145Z | GENRE RECON, STEP 7: FINALIZED 2022-06-06T01:47:17.842Z",Blind tooled (decoration),lobt,,blind-tooled (decoration),http://w3id.org/lob/concept/2288
14,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T01:30:54.295Z | GENRE AAT RECON, STEP 3: START AAT RECON 2022-06-06T01:31:26.231Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2022-06-06T01:31:54.449Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2022-06-06T01:32:07.877Z | GENRE FAST RECON, STEP 3: START FAST RECON 2022-06-06T01:32:48.547Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2022-06-06T01:33:10.192Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2022-06-06T01:33:25.145Z | GENRE RECON, STEP 7: FINALIZED 2022-06-06T01:47:17.842Z",Bookplates (Provenance),rbprov,,,
15,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T01:30:54.295Z | GENRE AAT RECON, STEP 3: START AAT RECON 2022-06-06T01:31:26.231Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2022-06-06T01:31:54.449Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2022-06-06T01:32:07.877Z | GENRE FAST RECON, STEP 3: START FAST RECON 2022-06-06T01:32:48.547Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2022-06-06T01:33:10.192Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2022-06-06T01:33:25.145Z | GENRE RECON, STEP 7: FINALIZED 2022-06-06T01:47:17.842Z",Books of hours,rbgenr,,,
16,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T01:30:54.295Z | GENRE AAT RECON, STEP 3: START AAT RECON 2022-06-06T01:31:26.231Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2022-06-06T01:31:54.449Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2022-06-06T01:32:07.877Z | GENRE FAST RECON, STEP 3: START FAST RECON 2022-06-06T01:32:48.547Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2022-06-06T01:33:10.192Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2022-06-06T01:33:25.145Z | GENRE RECON, STEP 7: FINALIZED 2022-06-06T01:47:17.842Z",Books of hours,aat,,books of hours,http://vocab.getty.edu/aat/300026457
17,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T01:30:54.295Z | GENRE AAT RECON, STEP 3: START AAT RECON 2022-06-06T01:31:26.231Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2022-06-06T01:31:54.449Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2022-06-06T01:32:07.877Z | GENRE FAST RECON, STEP 3: START FAST RECON 2022-06-06T01:32:48.547Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2022-06-06T01:33:10.192Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2022-06-06T01:33:25.145Z | GENRE RECON, STEP 7: FINALIZED 2022-06-06T01:47:17.842Z",Breviaries,rbgenr,,,
18,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T01:30:54.295Z | GENRE AAT RECON, STEP 3: START AAT RECON 2022-06-06T01:31:26.231Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2022-06-06T01:31:54.449Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2022-06-06T01:32:07.877Z | GENRE FAST RECON, STEP 3: START FAST RECON 2022-06-06T01:32:48.547Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2022-06-06T01:33:10.192Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2022-06-06T01:33:25.145Z | GENRE RECON, STEP 7: FINALIZED 2022-06-06T01:47:17.842Z",Calendars,rbgenr,,,
19,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T01:30:54.295Z | GENRE AAT RECON, STEP 3: START AAT RECON 2022-06-06T01:31:26.231Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2022-06-06T01:31:54.449Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2022-06-06T01:32:07.877Z | GENRE FAST RECON, STEP 3: START FAST RECON 2022-06-06T01:32:48.547Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2022-06-06T01:33:10.192Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2022-06-06T01:33:25.145Z | GENRE RECON, STEP 7: FINALIZED 2022-06-06T01:47:17.842Z",Calendars (documents by form),aat,,calendars (documents),http://vocab.getty.edu/aat/300026741
20,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T01:30:54.295Z | GENRE AAT RECON, STEP 3: START AAT RECON 2022-06-06T01:31:26.231Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2022-06-06T01:31:54.449Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2022-06-06T01:32:07.877Z | GENRE FAST RECON, STEP 3: START FAST RECON 2022-06-06T01:32:48.547Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2022-06-06T01:33:10.192Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2022-06-06T01:33:25.145Z | GENRE RECON, STEP 7: FINALIZED 2022-06-06T01:47:17.842Z",Calendars--14th century,rbgenr,,,
21,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T01:30:54.295Z | GENRE AAT RECON, STEP 3: START AAT RECON 2022-06-06T01:31:26.231Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2022-06-06T01:31:54.449Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2022-06-06T01:32:07.877Z | GENRE FAST RECON, STEP 3: START FAST RECON 2022-06-06T01:32:48.547Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2022-06-06T01:33:10.192Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2022-06-06T01:33:25.145Z | GENRE RECON, STEP 7: FINALIZED 2022-06-06T01:47:17.842Z",Catechisms,rbgenr,,,
22,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T01:30:54.295Z | GENRE AAT RECON, STEP 3: START AAT RECON 2022-06-06T01:31:26.231Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2022-06-06T01:31:54.449Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2022-06-06T01:32:07.877Z | GENRE FAST RECON, STEP 3: START FAST RECON 2022-06-06T01:32:48.547Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2022-06-06T01:33:10.192Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2022-06-06T01:33:25.145Z | GENRE RECON, STEP 7: FINALIZED 2022-06-06T01:47:17.842Z",Charters,rbgenr,,,
23,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T01:30:54.295Z | GENRE AAT RECON, STEP 3: START AAT RECON 2022-06-06T01:31:26.231Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2022-06-06T01:31:54.449Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2022-06-06T01:32:07.877Z | GENRE FAST RECON, STEP 3: START FAST RECON 2022-06-06T01:32:48.547Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2022-06-06T01:33:10.192Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2022-06-06T01:33:25.145Z | GENRE RECON, STEP 7: FINALIZED 2022-06-06T01:47:17.842Z",Choirbooks,aat,,choirbooks,http://vocab.getty.edu/aat/300026422
24,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T01:30:54.295Z | GENRE AAT RECON, STEP 3: START AAT RECON 2022-06-06T01:31:26.231Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2022-06-06T01:31:54.449Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2022-06-06T01:32:07.877Z | GENRE FAST RECON, STEP 3: START FAST RECON 2022-06-06T01:32:48.547Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2022-06-06T01:33:10.192Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2022-06-06T01:33:25.145Z | GENRE RECON, STEP 7: FINALIZED 2022-06-06T01:47:17.842Z",Chronicles,aat,,chronicles,http://vocab.getty.edu/aat/300026361
25,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T01:30:54.295Z | GENRE AAT RECON, STEP 3: START AAT RECON 2022-06-06T01:31:26.231Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2022-06-06T01:31:54.449Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2022-06-06T01:32:07.877Z | GENRE FAST RECON, STEP 3: START FAST RECON 2022-06-06T01:32:48.547Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2022-06-06T01:33:10.192Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2022-06-06T01:33:25.145Z | GENRE RECON, STEP 7: FINALIZED 2022-06-06T01:47:17.842Z",Codices,aat,,codices (bound manuscripts),http://vocab.getty.edu/aat/300224200
26,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T01:30:54.295Z | GENRE AAT RECON, STEP 3: START AAT RECON 2022-06-06T01:31:26.231Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2022-06-06T01:31:54.449Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2022-06-06T01:32:07.877Z | GENRE FAST RECON, STEP 3: START FAST RECON 2022-06-06T01:32:48.547Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2022-06-06T01:33:10.192Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2022-06-06T01:33:25.145Z | GENRE RECON, STEP 7: FINALIZED 2022-06-06T01:47:17.842Z",Codices (bound manuscripts),aat,,codices (bound manuscripts),http://vocab.getty.edu/aat/300224200
27,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T01:30:54.295Z | GENRE AAT RECON, STEP 3: START AAT RECON 2022-06-06T01:31:26.231Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2022-06-06T01:31:54.449Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2022-06-06T01:32:07.877Z | GENRE FAST RECON, STEP 3: START FAST RECON 2022-06-06T01:32:48.547Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2022-06-06T01:33:10.192Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2022-06-06T01:33:25.145Z | GENRE RECON, STEP 7: FINALIZED 2022-06-06T01:47:17.842Z",Commentaries,fast,,Commentaries,http://id.worldcat.org/fast/1423723
28,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T01:30:54.295Z | GENRE AAT RECON, STEP 3: START AAT RECON 2022-06-06T01:31:26.231Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2022-06-06T01:31:54.449Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2022-06-06T01:32:07.877Z | GENRE FAST RECON, STEP 3: START FAST RECON 2022-06-06T01:32:48.547Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2022-06-06T01:33:10.192Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2022-06-06T01:33:25.145Z | GENRE RECON, STEP 7: FINALIZED 2022-06-06T01:47:17.842Z",Commentaries,aat,,commentaries,http://vocab.getty.edu/aat/300026098
29,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T01:30:54.295Z | GENRE AAT RECON, STEP 3: START AAT RECON 2022-06-06T01:31:26.231Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2022-06-06T01:31:54.449Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2022-06-06T01:32:07.877Z | GENRE FAST RECON, STEP 3: START FAST RECON 2022-06-06T01:32:48.547Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2022-06-06T01:33:10.192Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2022-06-06T01:33:25.145Z | GENRE RECON, STEP 7: FINALIZED 2022-06-06T01:47:17.842Z",Commentries,aat,,commentaries,http://vocab.getty.edu/aat/300026098
30,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T01:30:54.295Z | GENRE AAT RECON, STEP 3: START AAT RECON 2022-06-06T01:31:26.231Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2022-06-06T01:31:54.449Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2022-06-06T01:32:07.877Z | GENRE FAST RECON, STEP 3: START FAST RECON 2022-06-06T01:32:48.547Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2022-06-06T01:33:10.192Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2022-06-06T01:33:25.145Z | GENRE RECON, STEP 7: FINALIZED 2022-06-06T01:47:17.842Z",Commonplace books,rbgenr,,,
31,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T01:30:54.295Z | GENRE AAT RECON, STEP 3: START AAT RECON 2022-06-06T01:31:26.231Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2022-06-06T01:31:54.449Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2022-06-06T01:32:07.877Z | GENRE FAST RECON, STEP 3: START FAST RECON 2022-06-06T01:32:48.547Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2022-06-06T01:33:10.192Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2022-06-06T01:33:25.145Z | GENRE RECON, STEP 7: FINALIZED 2022-06-06T01:47:17.842Z",Compound endbands,lobt,,compound endbands,http://w3id.org/lob/concept/3621
32,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T01:30:54.295Z | GENRE AAT RECON, STEP 3: START AAT RECON 2022-06-06T01:31:26.231Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2022-06-06T01:31:54.449Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2022-06-06T01:32:07.877Z | GENRE FAST RECON, STEP 3: START FAST RECON 2022-06-06T01:32:48.547Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2022-06-06T01:33:10.192Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2022-06-06T01:33:25.145Z | GENRE RECON, STEP 7: FINALIZED 2022-06-06T01:47:17.842Z",Cords,rbbin,,,
33,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T01:30:54.295Z | GENRE AAT RECON, STEP 3: START AAT RECON 2022-06-06T01:31:26.231Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2022-06-06T01:31:54.449Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2022-06-06T01:32:07.877Z | GENRE FAST RECON, STEP 3: START FAST RECON 2022-06-06T01:32:48.547Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2022-06-06T01:33:10.192Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2022-06-06T01:33:25.145Z | GENRE RECON, STEP 7: FINALIZED 2022-06-06T01:47:17.842Z",Correspondence,rbgenr,,,
34,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T01:30:54.295Z | GENRE AAT RECON, STEP 3: START AAT RECON 2022-06-06T01:31:26.231Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2022-06-06T01:31:54.449Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2022-06-06T01:32:07.877Z | GENRE FAST RECON, STEP 3: START FAST RECON 2022-06-06T01:32:48.547Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2022-06-06T01:33:10.192Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2022-06-06T01:33:25.145Z | GENRE RECON, STEP 7: FINALIZED 2022-06-06T01:47:17.842Z","Criticism, interpretation, etc",fast,,"Criticism, interpretation, etc.",http://id.worldcat.org/fast/1411635
35,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T01:30:54.295Z | GENRE AAT RECON, STEP 3: START AAT RECON 2022-06-06T01:31:26.231Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2022-06-06T01:31:54.449Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2022-06-06T01:32:07.877Z | GENRE FAST RECON, STEP 3: START FAST RECON 2022-06-06T01:32:48.547Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2022-06-06T01:33:10.192Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2022-06-06T01:33:25.145Z | GENRE RECON, STEP 7: FINALIZED 2022-06-06T01:47:17.842Z",Declarations,aat,,declarations,http://vocab.getty.edu/aat/300167036
