row_index,workflow_history,genre_as_recorded,vocabulary,source_authority_uri,authorized_label,structured_value
11,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:56:11.443133200Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-07-31T18:56:47.391673900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-07-31T18:57:04.008856800Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-07-31T18:57:25.291935700Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-07-31T18:58:34.035886700Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-07-31T18:58:52.214911200Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-07-31T18:59:05.290807500Z | GENRE RECON, STEP 7: FINALIZED 2023-07-31T18:59:20.755231700Z",Almanacs,lcgft,,Almanacs,http://id.worldcat.org/fast/1423872
12,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:56:11.443133200Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-07-31T18:56:47.391673900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-07-31T18:57:04.008856800Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-07-31T18:57:25.291935700Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-07-31T18:58:34.035886700Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-07-31T18:58:52.214911200Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-07-31T18:59:05.290807500Z | GENRE RECON, STEP 7: FINALIZED 2023-07-31T18:59:20.755231700Z",Almanacs,aat,,almanacs,http://vocab.getty.edu/aat/300026705
13,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:56:11.443133200Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-07-31T18:56:47.391673900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-07-31T18:57:04.008856800Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-07-31T18:57:25.291935700Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-07-31T18:58:34.035886700Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-07-31T18:58:52.214911200Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-07-31T18:59:05.290807500Z | GENRE RECON, STEP 7: FINALIZED 2023-07-31T18:59:20.755231700Z",Alphabets (symbols),aat,,alphabets (symbols),http://vocab.getty.edu/aat/300255216
14,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:56:11.443133200Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-07-31T18:56:47.391673900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-07-31T18:57:04.008856800Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-07-31T18:57:25.291935700Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-07-31T18:58:34.035886700Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-07-31T18:58:52.214911200Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-07-31T18:59:05.290807500Z | GENRE RECON, STEP 7: FINALIZED 2023-07-31T18:59:20.755231700Z",Annals and chronicles,lcgft,,Annals and chronicles,http://id.worldcat.org/fast/1919892
15,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:56:11.443133200Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-07-31T18:56:47.391673900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-07-31T18:57:04.008856800Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-07-31T18:57:25.291935700Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-07-31T18:58:34.035886700Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-07-31T18:58:52.214911200Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-07-31T18:59:05.290807500Z | GENRE RECON, STEP 7: FINALIZED 2023-07-31T18:59:20.755231700Z",Annals and chronicles,fast,,Annals and chronicles,http://id.worldcat.org/fast/1919892
16,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:56:11.443133200Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-07-31T18:56:47.391673900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-07-31T18:57:04.008856800Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-07-31T18:57:25.291935700Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-07-31T18:58:34.035886700Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-07-31T18:58:52.214911200Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-07-31T18:59:05.290807500Z | GENRE RECON, STEP 7: FINALIZED 2023-07-31T18:59:20.755231700Z",Annotations,aat,,annotations,http://vocab.getty.edu/aat/300026100
17,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:56:11.443133200Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-07-31T18:56:47.391673900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-07-31T18:57:04.008856800Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-07-31T18:57:25.291935700Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-07-31T18:58:34.035886700Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-07-31T18:58:52.214911200Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-07-31T18:59:05.290807500Z | GENRE RECON, STEP 7: FINALIZED 2023-07-31T18:59:20.755231700Z",Annotations (Provenance),rbprov,,Annotations,http://id.loc.gov/vocabulary/rbmscv/cv00102
18,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:56:11.443133200Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-07-31T18:56:47.391673900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-07-31T18:57:04.008856800Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-07-31T18:57:25.291935700Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-07-31T18:58:34.035886700Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-07-31T18:58:52.214911200Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-07-31T18:59:05.290807500Z | GENRE RECON, STEP 7: FINALIZED 2023-07-31T18:59:20.755231700Z",Anthologies,aat,,anthologies,http://vocab.getty.edu/aat/300026037
19,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:56:11.443133200Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-07-31T18:56:47.391673900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-07-31T18:57:04.008856800Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-07-31T18:57:25.291935700Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-07-31T18:58:34.035886700Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-07-31T18:58:52.214911200Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-07-31T18:59:05.290807500Z | GENRE RECON, STEP 7: FINALIZED 2023-07-31T18:59:20.755231700Z",Antiphonaries,aat,,antiphonaries,http://vocab.getty.edu/aat/300188812
20,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:56:11.443133200Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-07-31T18:56:47.391673900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-07-31T18:57:04.008856800Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-07-31T18:57:25.291935700Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-07-31T18:58:34.035886700Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-07-31T18:58:52.214911200Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-07-31T18:59:05.290807500Z | GENRE RECON, STEP 7: FINALIZED 2023-07-31T18:59:20.755231700Z",Antiphonaries (Service books),lcgft,,Antiphonaries (Service books),http://id.worldcat.org/fast/1920004
21,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:56:11.443133200Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-07-31T18:56:47.391673900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-07-31T18:57:04.008856800Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-07-31T18:57:25.291935700Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-07-31T18:58:34.035886700Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-07-31T18:58:52.214911200Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-07-31T18:59:05.290807500Z | GENRE RECON, STEP 7: FINALIZED 2023-07-31T18:59:20.755231700Z",Antiphonaries (Service books),fast,,Antiphonaries (Service books),http://id.worldcat.org/fast/1920004
22,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:56:11.443133200Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-07-31T18:56:47.391673900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-07-31T18:57:04.008856800Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-07-31T18:57:25.291935700Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-07-31T18:58:34.035886700Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-07-31T18:58:52.214911200Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-07-31T18:59:05.290807500Z | GENRE RECON, STEP 7: FINALIZED 2023-07-31T18:59:20.755231700Z",Aphorisms,aat,,aphorisms,http://vocab.getty.edu/aat/300253001
23,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:56:11.443133200Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-07-31T18:56:47.391673900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-07-31T18:57:04.008856800Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-07-31T18:57:25.291935700Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-07-31T18:58:34.035886700Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-07-31T18:58:52.214911200Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-07-31T18:59:05.290807500Z | GENRE RECON, STEP 7: FINALIZED 2023-07-31T18:59:20.755231700Z",Apocryphal and legendary literature,fast,,Apocryphal and legendary literature,http://id.worldcat.org/fast/1424027
24,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:56:11.443133200Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-07-31T18:56:47.391673900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-07-31T18:57:04.008856800Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-07-31T18:57:25.291935700Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-07-31T18:58:34.035886700Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-07-31T18:58:52.214911200Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-07-31T18:59:05.290807500Z | GENRE RECON, STEP 7: FINALIZED 2023-07-31T18:59:20.755231700Z",Apologetic writings,lcgft,,Apologetic writings,http://id.worldcat.org/fast/1423698
25,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:56:11.443133200Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-07-31T18:56:47.391673900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-07-31T18:57:04.008856800Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-07-31T18:57:25.291935700Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-07-31T18:58:34.035886700Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-07-31T18:58:52.214911200Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-07-31T18:59:05.290807500Z | GENRE RECON, STEP 7: FINALIZED 2023-07-31T18:59:20.755231700Z",Apologetic writings,fast,,Apologetic writings,http://id.worldcat.org/fast/1423698
26,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:56:11.443133200Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-07-31T18:56:47.391673900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-07-31T18:57:04.008856800Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-07-31T18:57:25.291935700Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-07-31T18:58:34.035886700Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-07-31T18:58:52.214911200Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-07-31T18:59:05.290807500Z | GENRE RECON, STEP 7: FINALIZED 2023-07-31T18:59:20.755231700Z",Archives,fast,,Archives,http://id.worldcat.org/fast/1423700
27,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:56:11.443133200Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-07-31T18:56:47.391673900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-07-31T18:57:04.008856800Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-07-31T18:57:25.291935700Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-07-31T18:58:34.035886700Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-07-31T18:58:52.214911200Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-07-31T18:59:05.290807500Z | GENRE RECON, STEP 7: FINALIZED 2023-07-31T18:59:20.755231700Z",Art,lcgft,,Art,http://id.worldcat.org/fast/815177
28,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:56:11.443133200Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-07-31T18:56:47.391673900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-07-31T18:57:04.008856800Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-07-31T18:57:25.291935700Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-07-31T18:58:34.035886700Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-07-31T18:58:52.214911200Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-07-31T18:59:05.290807500Z | GENRE RECON, STEP 7: FINALIZED 2023-07-31T18:59:20.755231700Z",Art,fast,,Art,http://id.worldcat.org/fast/815177
29,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:56:11.443133200Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-07-31T18:56:47.391673900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-07-31T18:57:04.008856800Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-07-31T18:57:25.291935700Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-07-31T18:58:34.035886700Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-07-31T18:58:52.214911200Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-07-31T18:59:05.290807500Z | GENRE RECON, STEP 7: FINALIZED 2023-07-31T18:59:20.755231700Z",Articles of incorporation,aat,,articles of incorporation,http://vocab.getty.edu/aat/300027597
30,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:56:11.443133200Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-07-31T18:56:47.391673900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-07-31T18:57:04.008856800Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-07-31T18:57:25.291935700Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-07-31T18:58:34.035886700Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-07-31T18:58:52.214911200Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-07-31T18:59:05.290807500Z | GENRE RECON, STEP 7: FINALIZED 2023-07-31T18:59:20.755231700Z",Atlases,aat,,atlases,http://vocab.getty.edu/aat/300028053
31,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:56:11.443133200Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-07-31T18:56:47.391673900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-07-31T18:57:04.008856800Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-07-31T18:57:25.291935700Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-07-31T18:58:34.035886700Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-07-31T18:58:52.214911200Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-07-31T18:59:05.290807500Z | GENRE RECON, STEP 7: FINALIZED 2023-07-31T18:59:20.755231700Z",Autographs,fast,,Autographs,http://id.worldcat.org/fast/822653
32,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:56:11.443133200Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-07-31T18:56:47.391673900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-07-31T18:57:04.008856800Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-07-31T18:57:25.291935700Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-07-31T18:58:34.035886700Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-07-31T18:58:52.214911200Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-07-31T18:59:05.290807500Z | GENRE RECON, STEP 7: FINALIZED 2023-07-31T18:59:20.755231700Z",Autographs,aat,,autographs (manuscripts),http://vocab.getty.edu/aat/300028571
33,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:56:11.443133200Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-07-31T18:56:47.391673900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-07-31T18:57:04.008856800Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-07-31T18:57:25.291935700Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-07-31T18:58:34.035886700Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-07-31T18:58:52.214911200Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-07-31T18:59:05.290807500Z | GENRE RECON, STEP 7: FINALIZED 2023-07-31T18:59:20.755231700Z",Autographs (manuscripts),aat,,autographs (manuscripts),http://vocab.getty.edu/aat/300028571
