row_index,workflow_history,language_as_recorded,language_code,authorized_label,structured_value
11,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.339898Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.316524Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.023955Z",Arabic with some Ottoman Turkish,ara;ota,Arabic|Ottoman Turkish,Q13955|Q36730
12,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.339920Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.316532Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.023962Z",Arabic with some Persian marginalia,ara;per,Persian|Arabic,Q9168|Q13955
13,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.339939Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.316544Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024072Z",Arabic with some marginalia in Persian,ara;per,Persian|Arabic,Q9168|Q13955
14,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.339965Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.316566Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024088Z",Arabic with some notes in Persian,ara,Persian|Arabic,Q9168|Q13955
15,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.339985Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.316591Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024096Z",Arabic with translation in Persian,ara;per,Persian|Arabic,Q9168|Q13955
16,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.340003Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.316655Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024103Z","Arabic, with colophon in Arabic and Ottoman Turkish (in Arabic script, f. 8v)",ara,Arabic|Ottoman Turkish,Q13955|Q36730
17,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.340028Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.316666Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024116Z",Arabic; some notes in Persian,ara;per,Persian|Arabic,Q9168|Q13955
18,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.340048Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.316678Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024124Z",Armenian,,Armenian,Q8785
19,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.340066Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.316687Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024131Z",Catalan,,Catalan,Q7026
20,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.340099Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.316696Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024143Z",Chiefly Ottoman Turkish with Persian and Arabic vocabulary and headings in Arabic,ota;ara;per,Persian|Arabic|Ottoman Turkish,Q9168|Q13955|Q36730
21,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.340120Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.316708Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024152Z",Dutch,,Dutch,Q7411
22,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.340138Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.316717Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024159Z",East Middle Dutch,,Middle Dutch,Q178806
23,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.340174Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.316725Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024168Z",English,,English,Q1860
24,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.340295Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.316737Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024176Z",English; Latin,,English|Latin,Q1860|Q397
25,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.340359Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.316745Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024189Z",French,,French,Q150
26,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.340397Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.316753Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024206Z",French; Latin,,French|Latin,Q150|Q397
27,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.340418Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.316768Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024214Z",German,ger,German,Q188
28,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.340450Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.316777Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024221Z",German,,German,Q188
29,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.340473Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.316785Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024234Z",German; Latin,,German|Latin,Q188|Q397
30,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.340491Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.316796Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024241Z",Greek,,Greek,Q9129
31,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.340517Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.316805Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024248Z",Hebrew,heb,Hebrew,Q9288
32,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.340537Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.316815Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024261Z",Hebrew; Aramaic,,Hebrew|Aramaic,Q9288|Q28602
33,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.340556Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.316824Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024268Z",Hebrew; Latin,,Hebrew|Latin,Q9288|Q397
34,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.340599Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.316832Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024275Z",In Danish,dan,Danish,Q9035
35,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.340664Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.316842Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024285Z",In Dutch,dut,Dutch,Q7411
36,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.340687Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.316851Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024291Z",In Flemish,lat,Flemish,Q34147
37,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.340714Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.316859Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024299Z",In German,eng,German,Q188
38,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.340735Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.316875Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024316Z",In Icelandic,ice,Icelandic,Q294
39,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.340754Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.316892Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024324Z",In Italian,ita,Italian,Q652
40,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.340779Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.316900Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024331Z",In Latin,dut,Latin,Q397
41,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.340800Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.316912Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024344Z",In Latin,eng,Latin,Q397
42,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.340818Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.316921Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024352Z",In Latin,lat,Latin,Q397
43,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.340844Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.316929Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024361Z",In Latin (highly abbreviated),lat,Latin,Q397
44,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.340863Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.316940Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024377Z",In Middle French,frm,Middle French,Q1473289
45,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.340882Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.316949Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024389Z",In Old Norse,non,Old Norse,Q35505
46,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.340916Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.316957Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024397Z",In Persian,per,Persian,Q9168
47,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.340935Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.317013Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024407Z",In Persian; written in a professional nastaʻlīq script in black ink; ʻunwān and illustrations in colors and gold ; text rubricated,per,Persian,Q9168
48,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.340959Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.317022Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024415Z",In Sanskrit,san,Sanskrit,Q11059
49,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.340980Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.317031Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024421Z",Italian,,Italian,Q652
50,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.340999Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.317049Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024439Z",Italian,ita,Italian,Q652
51,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.341103Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.317058Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024447Z",Italian and Latin,ita;lat,Italian|Latin,Q652|Q397
52,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.341159Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.317066Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024454Z",Italian with a short section in Latin (f. 49r-49v),ita;lat,Italian|Latin,Q652|Q397
53,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.341184Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.317078Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024468Z",Italian; Latin,,Italian|Latin,Q652|Q397
54,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.341214Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.317087Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024474Z",Language: Latin. Cover flyleaf and rear board contain notes written in Italian,lat,Italian|Latin,Q652|Q397
55,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.341277Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.317116Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024481Z",Latin,lat,Latin,Q397
56,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.341327Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.317126Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024495Z",Latin,,Latin,Q397
57,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.341400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.317134Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024502Z",Latin (f. 1r-5r) and Italian with rubrics in Latin (f. 5v-20r),lat;ita,Italian|Latin,Q652|Q397
58,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.341427Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.317145Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024511Z","Latin, with a few poems in Italian (f. 106r-108v)",lat;ita,Italian|Latin,Q652|Q397
59,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.341446Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.317153Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024519Z","Latin, with a few words in Spanish (f. 7r)",lat;spa,Latin|Spanish,Q397|Q1321
60,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.341518Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.317161Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024526Z","Latin, with one section (f. 267r-272r) and some recipes, notes, and names in Italian",lat,Italian|Latin,Q652|Q397
61,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.341745Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.317179Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024547Z","Latin, with several items in Italian",lat;ita,Italian|Latin,Q652|Q397
62,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.341847Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.317189Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024555Z","Latin, with some French translations in the first conjugation table (f. 8r-9r)",lat;fre,Latin|French,Q397|Q150
63,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.341937Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.317197Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024562Z",Latin; Anglo-Norman,,Latin|Anglo-Norman,Q397|Q35214
64,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.341960Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.317228Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024577Z",Latin; Anglo-Norman; Middle French (ca. 1400-1600),lat;xno;frm,Anglo-Norman|Middle French|Latin,Q35214|Q1473289|Q397
65,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.341980Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.317238Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024584Z",Latin; Dutch,,Latin|Dutch,Q397|Q7411
66,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.342008Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.317247Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024591Z",Latin; English,lat;eng,English|Latin,Q1860|Q397
67,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.342027Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.317258Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024603Z",Latin; English,,English|Latin,Q1860|Q397
68,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.342060Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.317267Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024611Z",Latin; French,,French|Latin,Q150|Q397
69,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.342083Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.317275Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024618Z",Latin; German,,German|Latin,Q188|Q397
70,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.342102Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.317301Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024627Z",Latin; Greek,,Latin|Greek,Q397|Q9129
71,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.342128Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.317310Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024661Z",Latin; Italian,lat;ita,Italian|Latin,Q652|Q397
72,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.342148Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.317318Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024669Z",Latin; Italian,,Italian|Latin,Q652|Q397
73,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.342167Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.317337Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024688Z",Latin; Middle English,,Latin|Middle English,Q397|Q36395
74,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.342192Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.317346Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024696Z",Latin; Middle French (ca. 1400-1600),lat;frm,Middle French|Latin,Q1473289|Q397
75,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.342212Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.317354Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024703Z",Latin; Occitan,,Latin|Occitan,Q397|Q14185
76,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.342230Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.317366Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024713Z",Latin; Old High German,,Latin|Old High German,Q397|Q35218
77,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.342254Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.317374Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024720Z",Middle English,eng;enm,Middle English,Q36395
78,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.342274Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.317383Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024726Z",Middle English,enm,Middle English,Q36395
79,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.342339Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.317395Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024739Z",Middle English,,Middle English,Q36395
80,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.342377Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.317404Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024746Z",Middle French,frm,Middle French,Q1473289
81,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T15:18:28.342397Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-10-07T15:18:45.317415Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-10-07T15:19:12.024753Z",Middle French (ca. 1400-1600); Latin,frm;lat,Middle French|Latin,Q1473289|Q397
