row_index,workflow_history,place_as_recorded,authorized_label,structured_value
53,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Cyprus or Venice,Cyprus|Venice,http://vocab.getty.edu/tgn/1000112|http://vocab.getty.edu/tgn/7018159
54,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Dauphiné,Dauphiné,http://vocab.getty.edu/tgn/7007764
55,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z","Deccan, India",Deccan;India,http://vocab.getty.edu/tgn/7001693;http://vocab.getty.edu/tgn/7000198
56,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Douai,Douai,http://vocab.getty.edu/tgn/7008458
57,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Drayton or Chacombe,Drayton|Chacombe,http://vocab.getty.edu/tgn/7031272|http://vocab.getty.edu/tgn/7030792
58,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Eastern Mediterranean,Eastern Mediterranean,http://vocab.getty.edu/tgn/7593196
59,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Egypt,Egypt,http://vocab.getty.edu/tgn/7016833
60,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Egypt or Syria,Egypt;Syria,http://vocab.getty.edu/tgn/7016833;http://vocab.getty.edu/tgn/1000140
61,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z","Egypt, Iraq, or Syria",Egypt;Iraq;Syria,http://vocab.getty.edu/tgn/7016833;http://vocab.getty.edu/tgn/1000118;http://vocab.getty.edu/tgn/1000140
62,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Eichstätt,Landkreis Eichstätt,http://vocab.getty.edu/tgn/7077299
63,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Elchingen,Elchingen,http://vocab.getty.edu/tgn/4003589
64,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",England,England,http://vocab.getty.edu/tgn/7002445
65,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",England and Spain,England;Spain,http://vocab.getty.edu/tgn/7002445;http://vocab.getty.edu/tgn/1000095
66,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",England or Wales,England;Wales,http://vocab.getty.edu/tgn/7002445;http://vocab.getty.edu/tgn/7002443
67,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Ethiopia,Ethiopia,http://vocab.getty.edu/tgn/7000489
68,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Écija (Andalusia),Écija;Andalusia,http://vocab.getty.edu/tgn/7007091;http://vocab.getty.edu/tgn/7024275
69,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Ferrara,Ferrara,http://vocab.getty.edu/tgn/7004264
70,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z","Ferrara?, Italy",Ferrara;Italy,http://vocab.getty.edu/tgn/7004264;http://vocab.getty.edu/tgn/1000080
71,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Fivizzano,Fivizzano,http://vocab.getty.edu/tgn/1044626
72,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Flanders,Flanders,http://vocab.getty.edu/tgn/7024097
73,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Florence,Florence,http://vocab.getty.edu/tgn/7000457
74,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z","Florence, Italy",Florence;Italy,http://vocab.getty.edu/tgn/7000457;http://vocab.getty.edu/tgn/1000080
75,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z","Florence?, Italy",Florence;Italy,http://vocab.getty.edu/tgn/7000457;http://vocab.getty.edu/tgn/1000080
76,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",France,France,http://vocab.getty.edu/tgn/1000070
77,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",France or Flanders,France;Flanders,http://vocab.getty.edu/tgn/1000070;http://vocab.getty.edu/tgn/7024097
78,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",France or Germany,France;Germany,http://vocab.getty.edu/tgn/1000070;http://vocab.getty.edu/tgn/7000084
79,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",France or Italy,France|Italy,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/1000080
80,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",France or Spain,France;Spain,http://vocab.getty.edu/tgn/1000070;http://vocab.getty.edu/tgn/1000095
81,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z","France, ca. 1490",France,http://vocab.getty.edu/tgn/1000070
82,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Friuli,Friuli,http://vocab.getty.edu/tgn/7008895
83,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Genoa,Genoa,http://vocab.getty.edu/tgn/7008546
84,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Germany,Germany,http://vocab.getty.edu/tgn/7000084
85,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Germany or Austria,Germany;Austria,http://vocab.getty.edu/tgn/7000084;http://vocab.getty.edu/tgn/1000062
86,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Germany or Bohemia,Germany;Bohemia,http://vocab.getty.edu/tgn/7000084;http://vocab.getty.edu/tgn/7006470
87,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Germany or Italy and Prague or Austria,Germany;Italy;Prague;Austria,http://vocab.getty.edu/tgn/7000084;http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/7006464;http://vocab.getty.edu/tgn/1000062
88,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Germany? or Netherlands,Germany;Netherlands,http://vocab.getty.edu/tgn/7000084;http://vocab.getty.edu/tgn/7016845
89,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Granada,Granada,http://vocab.getty.edu/tgn/7007703
90,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z","Granada, 1589",Granada,http://vocab.getty.edu/tgn/7007703
91,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Gratz,Graz,http://vocab.getty.edu/tgn/7003097
92,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z","Gravesend?, England",Gravesend|England,http://vocab.getty.edu/tgn/7011614|http://vocab.getty.edu/tgn/7002445
93,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z","Herat, Afghanistan",Herāt;Afghanistan,http://vocab.getty.edu/tgn/7002243;http://vocab.getty.edu/tgn/7016612
94,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Ingolstadt,Ingolstadt,http://vocab.getty.edu/tgn/7017035
95,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z","Ingolstadt (Bavaria, Germany)",Ingolstadt;Bavaria;Germany,http://vocab.getty.edu/tgn/7017035;http://vocab.getty.edu/tgn/7003669;http://vocab.getty.edu/tgn/7000084
96,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Iran,Iran,http://vocab.getty.edu/tgn/7000231
97,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z","Iṣfahān?, Iran",Isfahan|Iran,http://vocab.getty.edu/tgn/7017459|http://vocab.getty.edu/tgn/7000231
98,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Italy,Italy,http://vocab.getty.edu/tgn/1000080
99,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Italy and England,Italy;England,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/7002445
100,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Italy or France,Italy;France,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/1000070
101,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z","Italy, 1502-ca. 1599",Italy,http://vocab.getty.edu/tgn/1000080
102,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z","Italy, ca. 1450-1499",Italy,http://vocab.getty.edu/tgn/1000080
103,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z","Kestenholtz that is, Châtenois, France",Châtenois;France,http://vocab.getty.edu/tgn/1032520;http://vocab.getty.edu/tgn/1000070
104,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Kraków and Malogoszcz,Cracow;Świętokrzyskie Voivodeship,http://vocab.getty.edu/tgn/7007652;http://vocab.getty.edu/tgn/7024129
105,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z","Lambach?, Austria",Lambach|Austria,http://vocab.getty.edu/tgn/7003278|http://vocab.getty.edu/tgn/1000062
106,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z","Laon?, France",Laon|France,http://vocab.getty.edu/tgn/7010220|http://vocab.getty.edu/tgn/1000070
107,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Leipzig,Leipzig,http://vocab.getty.edu/tgn/7017167
108,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Leipzig or Erfurt,Leipzig;Erfurt,http://vocab.getty.edu/tgn/7017167;http://vocab.getty.edu/tgn/7024031
109,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Levington,Levington,http://vocab.getty.edu/tgn/7463262
110,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z","Liège, Belgium",Liege|Belgium,http://vocab.getty.edu/tgn/7007945|http://vocab.getty.edu/tgn/1000063
111,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Livorno (Italy),Livorno;Italy,http://vocab.getty.edu/tgn/7006074;http://vocab.getty.edu/tgn/1000080
112,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-31T18:44:31.633332500Z | PLACE RECON, STEP 3: START RECON 2023-07-31T18:44:48.584261100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-07-31T18:45:14.339830400Z | PLACE RECON, STEP 6: FINALIZED 2023-07-31T18:45:27.147632300Z",Lombardy,Lombardy,http://vocab.getty.edu/tgn/7003237
