row_index,workflow_history,language_as_recorded,language_code,authorized_label,structured_value
62,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.320Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.810Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.524Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.377Z","Latin, with one section (f. 267r-272r) and some recipes, notes, and names in Italian.",lat,Italian|Latin,Q652|Q397
63,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.320Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.810Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.524Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.377Z","Latin, with several items in Italian.",lat;ita,Italian|Latin,Q652|Q397
64,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.320Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.811Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.524Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.377Z","Latin, with some French translations in the first conjugation table (f. 8r-9r).",lat;fre,Latin|French,Q397|Q150
65,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.320Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.811Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.524Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.377Z",Latin.,lat,Latin,Q397
66,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.320Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.811Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.524Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.377Z",Latin; Anglo-Norman,,Latin|Anglo-Norman,Q397|Q35214
67,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.320Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.811Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.524Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.377Z",Latin; Anglo-Norman; Middle French (ca. 1400-1600),lat;xno;frm,Anglo-Norman|Middle French|Latin,Q35214|Q1473289|Q397
68,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.320Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.811Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.524Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.377Z",Latin; Dutch,,Latin|Dutch,Q397|Q7411
69,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.320Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.811Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.524Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.377Z",Latin; English,lat;eng,English|Latin,Q1860|Q397
70,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.320Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.811Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.524Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.377Z",Latin; English,,English|Latin,Q1860|Q397
71,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.320Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.811Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.524Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.377Z",Latin; French,,French|Latin,Q150|Q397
72,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.320Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.811Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.524Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.377Z",Latin; German,,German|Latin,Q188|Q397
73,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.320Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.811Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.524Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.377Z",Latin; Greek,,Latin|Greek,Q397|Q9129
74,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.320Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.811Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.524Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.377Z",Latin; Italian,,Italian|Latin,Q652|Q397
75,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.320Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.811Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.524Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.377Z",Latin; Italian,lat;ita,Italian|Latin,Q652|Q397
76,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.320Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.811Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.524Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.377Z",Latin; Middle English,,Latin|Middle English,Q397|Q36395
77,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.320Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.811Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.524Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.377Z",Latin; Middle French (ca. 1400-1600),lat;frm,Middle French|Latin,Q1473289|Q397
78,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.320Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.811Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.524Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.378Z",Latin; Occitan,,Latin|Occitan,Q397|Q14185
79,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.320Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.811Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.524Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.378Z",Latin; Old High German,,Latin|Old High German,Q397|Q35218
80,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.320Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.811Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.524Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.378Z",Middle English,,Middle English,Q36395
81,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.320Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.811Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.524Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.378Z",Middle English.,eng;enm,Middle English,Q36395
82,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.320Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.811Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.524Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.378Z",Middle English.,enm,Middle English,Q36395
83,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.321Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.811Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.524Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.378Z",Middle French (ca. 1400-1600); Latin,frm;lat,Middle French|Latin,Q1473289|Q397
84,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.321Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.811Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.524Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.378Z",Middle French and Latin.,frm,Middle French|Latin,Q1473289|Q397
85,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.321Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.811Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.524Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.378Z","Middle French, with some sections in Latin (f. 77r-81v, 85v-87r, 93r-98r, 137v, 141r).",frm;lat,Middle French|Latin,Q1473289|Q397
86,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.321Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.811Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.524Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.378Z",Middle French.,frm,Middle French,Q1473289
87,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.321Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.811Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.524Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.378Z",Middle High German (ca. 1050-1500),gmh,Middle High German,Q837985
88,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.321Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.811Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.525Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.378Z","Middle High German, with some Latin.",gmh;lat,Middle High German|Latin,Q837985|Q397
89,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.321Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.811Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.525Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.378Z","No linguistic content, Not applicable",zxx,no linguistic content,Q22282939
90,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.321Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.811Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.525Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.378Z",Old French (842-ca. 1400),fro,Old French,Q35222
91,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.321Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.811Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.525Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.378Z",Ottoman Turkish and Persian with some Arabic quotations and headings.,ota;per;ara,Persian|Arabic|Ottoman Turkish,Q9168|Q13955|Q36730
92,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.321Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.811Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.525Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.378Z",Ottoman Turkish and Persian.,ota;per,Persian|Ottoman Turkish,Q9168|Q36730
93,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.321Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.811Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.525Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.378Z",Ottoman Turkish.,ota,Ottoman Turkish,Q36730
94,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.321Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.811Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.525Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.378Z",Ottoman with translations from Arabic; inserts in Persian laid in.,ota;ara,Persian|Arabic|Ottoman Turkish,Q9168|Q13955|Q36730
95,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.321Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.812Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.525Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.378Z",Persian,per,Persian,Q9168
96,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.321Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.812Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.525Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.378Z",Persian translations and commentary with Arabic source-text.,per,Persian|Arabic,Q9168|Q13955
97,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.321Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.812Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.525Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.378Z",Persian with Arabic source-text.,per,Persian|Arabic,Q9168|Q13955
98,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.321Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.812Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.525Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.378Z",Persian with Arabic source-text.,per;ara,Persian|Arabic,Q9168|Q13955
99,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.321Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.812Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.525Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.378Z",Persian with source-text in Arabic; some glosses and notes in Chinese.,per;chi,Persian|Arabic|Chinese,Q9168|Q13955|Q7850
100,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.321Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.812Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.525Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.378Z",Persian with two pages in Arabic (f. 1v-2r).,per,Persian|Arabic,Q9168|Q13955
101,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.321Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.812Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.525Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.378Z",Persian with two pages in Arabic (f. 23r/v).,per,Persian|Arabic,Q9168|Q13955
102,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.321Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.812Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.525Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.378Z",Persian.,per,Persian,Q9168
103,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.321Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.812Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.525Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.378Z",Spanish,,Spanish,Q1321
104,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.321Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.812Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.525Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.378Z",Spanish.,spa,Spanish,Q1321
105,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.321Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.812Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.525Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.378Z",Tashelhit / Shilha.,ber,Shilha,Q34152
106,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.321Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.812Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.525Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.378Z",Text in Latin.,lat,Latin,Q397
107,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.322Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.812Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.525Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.378Z",Text in Old French.,fro,Old French,Q35222
108,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.322Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.812Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.525Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.378Z",[English],,English,Q1860
109,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.322Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.812Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.525Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.378Z",[Latin],,Latin,Q397
110,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.322Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.812Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.525Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.378Z",ara,ara,Arabic,Q13955
111,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.322Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.812Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.525Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.379Z",ber,ber,Berber,Q25448
112,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.322Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.812Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.525Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.379Z",chi,chi,Chinese,Q7850
113,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.322Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.812Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.525Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.379Z",dan,dan,Danish,Q9035
114,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.322Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.812Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.525Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.379Z",dut,dut,Dutch,Q7411
115,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.322Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.812Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.526Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.379Z",eng,eng,English,Q1860
116,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.322Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.812Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.526Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.379Z",eng;dut;gre;lat,eng;dut;gre;lat,English|Dutch|Greek|Latin,Q1860|Q7411|Q9129|Q397
117,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.323Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.812Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.526Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.379Z",eng;fre,eng;fre,English|French,Q1860|Q150
118,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.323Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.812Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.526Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.379Z",eng;fre;ger;lat,eng;fre;ger;lat,English|French|German|Latin,Q1860|Q150|Q188|Q397
119,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.323Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.812Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.526Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.379Z",eng;fre;gre;heb;lat,eng;fre;gre;heb;lat,English|French|Greek|Hebrew|Latin,Q1860|Q150|Q9129|Q9288|Q397
120,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.323Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.812Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.526Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.379Z",eng;gre;lat,eng;gre;lat,English|Greek|Latin,Q1860|Q9129|Q397
121,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T13:27:08.323Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-16T13:27:54.812Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-16T13:29:36.526Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-16T13:33:05.379Z",eng;ita,eng;ita,English|Italian,Q1860|Q652
