subject_as_recorded,vocab,subfield_codes,source_authority_uri,authorized_label_add,structured_value_add,ds_qid_add,authorized_label,structured_value,ds_qid
Amputees,0,a,,Amputees,http://id.worldcat.org/fast/808043,Q20341,,,
Physicians--France,0,a--z,,Physicians;France,http://id.worldcat.org/fast/1062841;http://id.worldcat.org/fast/1204289,Q48463;Q152,,,
"Medicine, Medieval--France",0,a--z,,"Medicine, Medieval;France",http://id.worldcat.org/fast/1015277;http://id.worldcat.org/fast/1204289,Q223;Q152,,,
Saints--Biography--Early works to 1800,0,a--v--v,,,,,Saints;Biographies;Early works,http://id.worldcat.org/fast/1103658;http://id.worldcat.org/fast/1919896;http://id.worldcat.org/fast/1411636,Q5891;Q3051;Q300
Christianity--Early works to 1800,0,a--v,,,,,Christianity;Early works,http://id.worldcat.org/fast/859599;http://id.worldcat.org/fast/1411636,Q5915;Q300
Creation,0,a,,Creation,http://id.worldcat.org/fast/882382,Q7188,,,
Italian language--1300-1500,0,a--y,,Italian language,http://id.worldcat.org/fast/980480,Q48274,,,
Italian literature--To 1400,0,a--y,,,,,Italian literature,http://id.worldcat.org/fast/980660,Q7138
Italian literature--History and criticism,0,a--x,,"Italian literature;Criticism, interpretation, etc.",http://id.worldcat.org/fast/980660;http://id.worldcat.org/fast/1411635,Q7138;Q177,,,
Italian poetry--To 1400,0,a--y,,Italian poetry,http://id.worldcat.org/fast/980715,Q7149,,,
Italy--Civilization--1268-1559,0,a--x--y,,Italy;Civilization,http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/862898,Q249;Q48445,,,
Italy--History--1268-1492,0,a--x--y,,,,,Italy;History,http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/958235,Q249;Q6879
To 1559,fast,a,,,,,,,
Italian language,fast,a,(OCoLC)fst00980480,Italian language,http://id.worldcat.org/fast/980480,Q48274,,,
Italian literature,fast,a,(OCoLC)fst00980660,,,,Italian literature,http://id.worldcat.org/fast/980660,Q7138
Italian poetry,fast,a,(OCoLC)fst00980715,,,,Italian poetry,http://id.worldcat.org/fast/980715,Q7149
Hagiography,0,a,,Hagiography,http://id.worldcat.org/fast/950239,Q7147,,,
Hagiography,fast,a,(OCoLC)fst00950239,,,,Hagiography,http://id.worldcat.org/fast/950239,Q7147
Massacre of the Holy Innocents in art--Early works to 1800,0,a--v,,Massacre of the Holy Innocents in art;Early works,http://id.worldcat.org/fast/1011475;http://id.worldcat.org/fast/1411636,Q48416;Q300,,,
Science--Early works to 1800,0,a--x,,,,,Science;Early works,http://id.worldcat.org/fast/1108176;http://id.worldcat.org/fast/1411636,Q7409;Q300
"State, The",0,a,,"State, The",http://id.worldcat.org/fast/1131943,Q48470,,,
Political ethics--Early works to 1800,0,a--v,,,,,Political ethics;Early works,http://id.worldcat.org/fast/1069286;http://id.worldcat.org/fast/1411636,Q3019;Q300
Political ethics,fast,a,(OCoLC)fst01069286,,,,Political ethics,http://id.worldcat.org/fast/1069286,Q3019
"State, The",fast,a,(OCoLC)fst01131943,,,,"State, The",http://id.worldcat.org/fast/1131943,Q48470
Roman law,0,a,,,,,Roman law,http://id.worldcat.org/fast/1099759,Q4979
Roman law,fast,a,(OCoLC)fst01099759,,,,Roman law,http://id.worldcat.org/fast/1099759,Q4979
Prenuptial agreements--England--York,0,a--z--z,,Prenuptial agreements;England--York,http://id.worldcat.org/fast/1732412;http://id.worldcat.org/fast/1208113,Q48168;Q16332,,,
Prenuptial agreements,fast,a,(OCoLC)fst01732412,Prenuptial agreements,http://id.worldcat.org/fast/1732412,Q48168,,,
England--York,fast,a--z,(OCoLC)fst01208113,England--York,http://id.worldcat.org/fast/1208113,Q16332,,,
Rhetoric--Latin,0,a--x,,Rhetoric;Latin language,http://id.worldcat.org/fast/1096948;http://id.worldcat.org/fast/993125,Q4915;Q4170,,,
Real property--Germany--North Rhine-Westphalia,0,a--z--z,,Germany--North Rhine-Westphalia,http://id.worldcat.org/fast/1206412,Q48485,,,
Persian literature--Manuscripts--Specimens,0,a--x--v,,Persian literature;Manuscripts;Specimens,http://id.worldcat.org/fast/1058528;http://id.worldcat.org/fast/1008230;http://id.worldcat.org/fast/1423861,Q3612;Q38609;Q239,,,
Metaphysics--Early works to 1800,0,a--v,,,,,Metaphysics;Early works,http://id.worldcat.org/fast/1018304;http://id.worldcat.org/fast/1411636,Q277;Q300
Metaphysics,fast,a,(OCoLC)fst01018304,,,,Metaphysics,http://id.worldcat.org/fast/1018304,Q277
