row_index,workflow_history,name_as_recorded,role,name_agr,source_authority_uri,authorized_label_add,instance_of_add,structured_value_add,ds_id_add,ds_qid_add,instance_of,authorized_label,structured_value,ds_qid
66,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032516Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.613466Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.698400Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146167Z","Qūchḥiṣārī, Muḥammad ibn ʻAlī, 15th cent",author,,,Muḥammad ibn ʻAlī Qūchḥiṣārī,human,Q129951511,DSNAME6533,Q54164,,,,
67,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032520Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.613472Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.698404Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146178Z","Sīrāmī, Yaḥyá ibn Yūsuf, 1375-1429 or 30",author,,,Yaḥyá ibn Yūsuf Sīrāmī,human,Q129951514,DSNAME6534,Q54165,,,,
68,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032529Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.613479Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.698410Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146183Z","Hüsrev, Molla, -1480",author,,http://id.loc.gov/authorities/names/n88218446 http://id.loc.gov/authorities/names/n88218446 http://viaf.org/viaf/sourceID/LC%7cn88218446,,,,,,human,Molla Hüsrev,Q12244864,Q12321
69,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032533Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.613489Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.698413Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146187Z","Fanārī, Ḥasan ibn Muḥammad Shāh, 1436 or 1437-1481",author,,,Alfnāry,human,Q124745958,DSNAME6535,Q54166,,,,
70,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032537Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.613495Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.698416Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146194Z","Samarqandī, Abū al-Qāsim ibn Abī Bakr, active 15th century",author,,,,,,,,human,Abū al-Qāsim ibn Abī Bakr Samarqandī,Q123581780,Q18750
71,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032544Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.613500Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.698422Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146199Z","Khiṭāʼī, ʻUthmān, active 15th century",author,,,ʻUthmān Khiṭāʼī,human,Q129951630,DSNAME6536,Q54167,,,,
72,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032549Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.613510Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.698425Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146205Z","Kirmāstī, Yūsuf ibn Ḥusayn, -1500",author,,http://id.loc.gov/authorities/names/n88226582 http://id.loc.gov/authorities/names/n88226582 http://viaf.org/viaf/sourceID/LC%7cn88226582,,,,,,human,Yūsuf ibn Ḥusayn Kirmāstī,Q122946969,Q12479
73,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032554Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.613516Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.698429Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146211Z","Ḥafīd al-Saʻd, Aḥmad ibn Yaḥyá, -1510 or 1511",author,,,Aḥmad ibn Yaḥyá Ḥafīd al-Saʻd,human,Q129951730,DSNAME6537,Q54168,,,,
74,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032561Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.613523Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.698434Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146216Z","Mīrzā Jān, Ḥabīb Allāh, -1586",author,,,Ḥabīb Allāh Mīrzā Jān,human,Q129951516,DSNAME6538,Q54169,,,,
75,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032566Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.614583Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.698438Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146222Z","Ibn Qāsim al-ʻAbbādī, Aḥmad, -approximately 1585",author,,,Aḥmad Ibn Qāsim al-ʻAbbādī,human,Q129951517,DSNAME6539,Q54170,,,,
76,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032570Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.614595Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.698441Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146231Z","Siyālkūtī, ʻAbd al-Ḥakīm ibn Shams al-Dīn, -1656",author,,,ʻAbd al-Ḥakīm ibn Shams al-Dīn Siyālkūtī,human,Q129951519,DSNAME6540,Q54171,,,,
77,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032585Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.614603Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.698451Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146236Z","Ibn al-Ḥājib, ʻUthmān ibn ʻUmar, 1175-1249",author,ابن الحاجب، عثمان بن عمر,,,,,,,human,Ibn al-Ḥājib,Q6533412,Q12364
78,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032589Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.614618Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.698455Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146244Z","Naqāwusī, Aḥmad, -1407 or 1408",author,نقاوسي، احمد بن عبد الرحمن,,Aḥmad Naqāwusī,human,Q129951522,DSNAME6541,Q54172,,,,
79,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032595Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.614625Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.698458Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146251Z","Ṣidqī, Muṣṭafá, d. 1769 or 70",former owner,صدقي، مصطفى,,Muṣṭafá Ṣidqī,human,Q129951524,DSNAME6542,Q54173,,,,
80,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032603Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.614632Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.698465Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146256Z","Ibn Bābashādh, Ṭāhir ibn Aḥmad, -1077",author,ابن بابشاذ، طاهر بن احمد,,Ṭāhir ibn Aḥmad Ibn Bābashādh,human,Q129951526,DSNAME6543,Q54174,,,,
81,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032607Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.614641Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.698469Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146264Z","Ibn Walī, Khalīl, active 17th century",author,ابن ولي، خليل,,Khalīl Ibn Walī,human,Q129951528,DSNAME6544,Q54175,,,,
82,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032612Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.614647Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.698472Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146270Z","Sakkākī, Yūsuf ibn Abī Bakr, 1160-",author,سكاكي، يوسف بن ابي بكر,,Yūsuf ibn Abī Bakr Sakkākī,human,Q719328,DSNAME6527,Q54158,,,,
83,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032620Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.614653Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.698480Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146275Z","Ibn Khālawayh, Ḥusayn ibn Aḥmad, -980 or 981",author,ابن خالويه، حسين بن احمد,,Ibn Khalawayh,human,Q4118843,DSNAME6545,Q54176,,,,
84,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032625Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.614665Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.698483Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146281Z","Jāmī, 1414-1492",author,جامي,,,,,,,human,Jami,Q312458,Q3803
85,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032629Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.614671Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.698486Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146287Z",Muḥammad ibn Qarah Khalīl,author,محمد بن قرة خليل,,Muḥammad ibn Qarah Khalīl,human,Q129951530,DSNAME6546,Q54177,,,,
86,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032637Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.614678Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.698495Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146291Z","Taftāzānī, Masʻūd ibn ʻUmar, 1322-1389",author,تفتازاني، مسعود بن عمر,,,,,,,human,Taftazani,Q764947,Q12298
87,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032642Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.614698Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.698498Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146297Z","Suyūṭī, 1445-1505",author,سيوطي,http://id.loc.gov/authorities/names/n80081636,,,,,,human,Jalal al-Din al-Suyuti,Q468432,Q10868
88,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032646Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.614705Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.698501Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146304Z","Ibn al-ʻAynī, ʻAbd al-Raḥmān ibn Abī Bakr, 1433 or 1434-1487 or 1488",author,ابن العيني، عبد الرحمن بن ابي بكر,,ʻAbd al-Raḥmān ibn Abī Bakr Ibn al-ʻAynī,human,Q129951532,DSNAME6547,Q54178,,,,
89,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032656Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.614712Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.698507Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146308Z","Taftāzānī, Masʻūd ibn ʻUmar, 1322-1389",author,تفتازاني، مسعود بن عمر، 1322-1389,,,,,,,human,Taftazani,Q764947,Q12298
90,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032662Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.614725Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.698511Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146320Z","Tunkābunī, Ḥasan ʻAlī ibn Muḥammad Qāsim, active 15th century",scribe,تنكابني، حسن علي بن محمد قاسم، active 15th century,,Ḥasan ʻAlī ibn Muḥammad Qāsim Tunkābunī,human,Q129951534,DSNAME6548,Q54179,,,,
91,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032666Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.614731Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.698515Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146327Z","Jurjānī, ʻAlī ibn Muḥammad, al-Sayyid al-Sharīf, 1340-1413",author,جرجاني، علي بن محمد السيد الشريف,,,,,,,human,Ali ibn Mohammed al-Jurjani,Q3063378,Q12280
92,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032673Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.614738Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.698521Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146332Z","Damāmīnī, Muḥammad ibn Abī Bakr, 1361 or 1362-1424",author,دماميني، محمد بن ابي بكر,,Muḥammad ibn Abī Bakr Damāmīnī,human,Q27263305,DSNAME6518,Q54149,,,,
93,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032677Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.614749Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.698524Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146344Z","Najārī, ʻAlī ibn ʻAlī, active 1563",author,نجاري، علي بن علي,,ʻAlī ibn ʻAlī Najārī,human,Q129951536,DSNAME6549,Q54180,,,,
94,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032682Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.614756Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699100Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146349Z","ʻAynī, Badr al-Dīn Maḥmūd ibn Aḥmad, 1361-1451",author,عيني، بدر الدين محمود بن احمد,,Badr al-Din al-Ayni,human,Q257745,DSNAME6550,Q54181,,,,
95,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032691Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.614763Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699117Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146358Z","Makkūdī, ʻAbd al-Raḥmān ibn ʻAlī, -1404 or 1405",author,مكودي، عبد الرحمن بن علي,,,,,,,human,ʿAbd-ar-Raḥmān Ibn-ʿAlī al- Makkūdī,Q60827863,Q12370
96,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032695Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.614774Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699125Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146364Z","Ḥarīrī, 1054-1122",author,حريري,,,,,,,human,Abu al-Hariri,Q286097,Q12288
97,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032699Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.614779Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699129Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146369Z","Qūshjī, ʻAlī ibn Muḥammad, -1474 or 1475",author,قوشجي، علي بن محمد، -1474 or 1475,http://id.loc.gov/authorities/names/nr90029107,,,,,,human,Ali Qushji,Q423644,Q3203
98,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032706Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.614793Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699134Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146377Z","Ūkhrawī, Yūsuf Ḍiyāʼ al-Dīn ibn Muḥammad Shākir, active 19th century",scribe,اوخروي، يوسف ضياء الدين بن محمد شاكر، active 19th century,,Yūsuf Ḍiyāʼ al-Dīn ibn Muḥammad Shākir Ūkhrawī,human,Q129951537,DSNAME6551,Q54182,,,,
99,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032711Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.614809Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699141Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146384Z","Saʻdī, Ṣāliḥ ibn Yaḥyá, 1778-1829",author,سعدي، صالح بن يحيى، 1778-1829,,Ṣāliḥ ibn Yaḥyá Saʻdī,human,Q129951540,DSNAME6552,Q54183,,,,
100,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032716Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.614817Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699146Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146388Z","Qul Aḥmad, Mawlānā",author,قل احمد، مولانا,,Mawlānā Qul Aḥmad,human,Q129951542,DSNAME6553,Q54184,,,,
101,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032731Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.614830Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699151Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146402Z","Burullusī, Muḥammad ibn ʻAlī Ṣalāḥ, active 18th century",scribe,برلسي، محمد بن علي صلاح، active 18th century,,Muḥammad ibn ʻAlī Ṣalāḥ Burullusī,human,Q129951544,DSNAME6554,Q54185,,,,
102,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032736Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.614838Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699166Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146411Z","Taftāzānī, Masʻūd ibn ʻUmar, 1322-1389",author,تفتازاني، مسعود بن عمر,,,,,,,human,Taftazani,Q764947,Q12298
103,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032745Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.614844Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699170Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146415Z","Zamakhsharī, Maḥmūd ibn ʻUmar, 1075-1144",author,زمخشري، محمود بن عمر,,,,,,,human,Al-Zamakhshari,Q482451,Q12315
104,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032750Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.614855Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699174Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146424Z","Ibn ʻAsākir, Shāfiʻ ibn ʻAlī, 1252-1330",author,,,Shāfiʻ ibn ʻaly,human,Q124746549,DSNAME6555,Q54186,,,,
105,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032754Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.614861Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699180Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146431Z","Fīrūzābādī, Muḥammad ibn Yaʻqūb, 1329-1414 or 1415",author,,http://id.loc.gov/authorities/names/n83055935,,,,,,human,Fairuzabadi,Q4115262,Q3185
106,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032761Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.614867Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699184Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146436Z","Khūjahʹzādah, ʻAbd al-Naṣīr ibn ʻAbd Allāh, active 16th century",author,,,ʻAbd al-Naṣīr ibn ʻAbd Allāh Khūjahʹzādah,human,Q129951546,DSNAME6556,Q54187,,,,
107,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032766Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.614877Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699187Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146445Z","Burūsawī, Yaʻqūb ibn ʻAlī, -1524 or 1525",author,بروسوي، يعقوب بن علي، -1524 or 1525,http://id.loc.gov/authorities/names/nr92038760,,,,,,human,Yaʻqūb ibn ʻAlī Burūsawī,Q122946950,Q12476
108,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032771Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.614884Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699193Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146451Z","Khwājahʹzādah, Muṣṭafá ibn Yūsuf, -1487 or 1488",author,خواجه زاده، مصطفى بن يوسف,,Muṣṭafá ibn Yūsuf Khwājahʹzādah,human,Q129951548,DSNAME6557,Q54188,,,,
109,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032778Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.614890Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699197Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146455Z","Ibn Iyyāz, Ḥusayn ibn Badr, -1282 or 1283",author,ابن اياز، حسين بن بدر,,Ḥusayn ibn Badr Ibn Iyyāz,human,Q121323036,DSNAME6558,Q54189,,,,
110,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032783Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.614905Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699200Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146462Z","Ibn Mālik, Muḥammad ibn ʻAbd Allāh, -1274",author,ابن مالك، محمد بن عبد الله,,Ibn Malik,human,Q716704,DSNAME6559,Q54190,,,,
111,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032787Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.614912Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699208Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146468Z","Qarahʹtabahʹlī, Ḥusayn ibn Muṣṭafá, -1777 or 1778",author,,,Ḥusayn ibn Muṣṭafá Qarahʹtabahʹlī,human,Q129951550,DSNAME6560,Q54191,,,,
112,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032799Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.614917Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699212Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146472Z","ʻUlaymī, Yāsīn ibn Zayn al-Dīn, -1650 or 1651",author,,,Yāsīn ibn Zayn al-Dīn ʻUlaymī,human,Q129951552,DSNAME6561,Q54192,,,,
113,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032803Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.614927Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699216Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146483Z","Dasūqī, Muḥammad ibn Aḥmad ibn ʻArafah, -1815",author,,http://id.loc.gov/authorities/names/n85219737,,,,,,human,Ad-Desouki,Q16858064,Q12502
114,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032809Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.614933Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699226Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146499Z","ʻAbd al-Bāqī ibn Ḥusayn, active 17th century",author,عبد الباقي بن حسين، active 17th century,,ʻAbd al-Bāqī ibn Ḥusayn,human,Q129951554,DSNAME6562,Q54193,,,,
115,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032817Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.614939Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699230Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146504Z","Adapāzārī, ʻUthmān ibn Fatḥ Allāh, d. 1691",author,,,ʻUthmān ibn Fatḥ Allāh Adapāzārī,human,Q129951555,DSNAME6563,Q54194,,,,
116,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032821Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.614949Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699233Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146514Z","Ṭālishī, Aḥmad",author,,,Aḥmad Ṭālishī,human,Q129951558,DSNAME6564,Q54195,,,,
117,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-08-26T15:12:44.032825Z | NAME RECON STEP 3: START HUMAN RECON 2024-08-26T15:13:20.614955Z | NAME RECON STEP 6: START ORG RECON 2024-08-28T16:37:37.699242Z | NAME RECON STEP 9: FINALIZED 2024-08-28T16:38:03.146521Z","Waḥdī, Ibrāhīm ibn Muṣṭafá, d. 1714",author,,,Ibrāhīm ibn Muṣṭafá Waḥdī,human,Q129951560,DSNAME6565,Q54196,,,,
