row_index,workflow_history,genre_as_recorded,vocabulary,source_authority_uri,authorized_label_add,structured_value_add,authorized_label,structured_value
11,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-17T15:28:17.588008300Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-11-17T15:28:32.665250400Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-11-17T15:28:48.077530800Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-11-17T15:29:03.217207900Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-11-17T15:29:16.262876800Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-11-17T15:29:29.240248900Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-11-17T15:29:42.700948300Z | GENRE RECON, STEP 7: FINALIZED 2023-11-17T15:29:55.186596Z",Calendars,rbgenr,,Calendars,http://id.loc.gov/vocabulary/rbmscv/cv01058,,
12,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-17T15:28:17.588008300Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-11-17T15:28:32.665250400Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-11-17T15:28:48.077530800Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-11-17T15:29:03.217207900Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-11-17T15:29:16.262876800Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-11-17T15:29:29.240248900Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-11-17T15:29:42.700948300Z | GENRE RECON, STEP 7: FINALIZED 2023-11-17T15:29:55.186596Z",Catchplates,lobt,,Catchplates,https://www.ligatus.org.uk/lob/concept/1244,,
13,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-17T15:28:17.588008300Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-11-17T15:28:32.665250400Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-11-17T15:28:48.077530800Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-11-17T15:29:03.217207900Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-11-17T15:29:16.262876800Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-11-17T15:29:29.240248900Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-11-17T15:29:42.700948300Z | GENRE RECON, STEP 7: FINALIZED 2023-11-17T15:29:55.186596Z",Charters,rbgenr,,Charters,http://id.loc.gov/vocabulary/rbmscv/cv01095,,
14,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-17T15:28:17.588008300Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-11-17T15:28:32.665250400Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-11-17T15:28:48.077530800Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-11-17T15:29:03.217207900Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-11-17T15:29:16.262876800Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-11-17T15:29:29.240248900Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-11-17T15:29:42.700948300Z | GENRE RECON, STEP 7: FINALIZED 2023-11-17T15:29:55.186596Z",Clasp straps,lobt,,Clasp straps,https://www.ligatus.org.uk/lob/concept/2858,,
15,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-17T15:28:17.588008300Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-11-17T15:28:32.665250400Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-11-17T15:28:48.077530800Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-11-17T15:29:03.217207900Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-11-17T15:29:16.262876800Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-11-17T15:29:29.240248900Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-11-17T15:29:42.700948300Z | GENRE RECON, STEP 7: FINALIZED 2023-11-17T15:29:55.186596Z",Clasps (components),lobt,,,,clasps (components),http://w3id.org/lob/concept/1254
16,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-17T15:28:17.588008300Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-11-17T15:28:32.665250400Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-11-17T15:28:48.077530800Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-11-17T15:29:03.217207900Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-11-17T15:29:16.262876800Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-11-17T15:29:29.240248900Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-11-17T15:29:42.700948300Z | GENRE RECON, STEP 7: FINALIZED 2023-11-17T15:29:55.186596Z",Commonplace books,rbgenr,,Commonplace books,http://id.loc.gov/vocabulary/rbmscv/cv01149,,
17,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-17T15:28:17.588008300Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-11-17T15:28:32.665250400Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-11-17T15:28:48.077530800Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-11-17T15:29:03.217207900Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-11-17T15:29:16.262876800Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-11-17T15:29:29.240248900Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-11-17T15:29:42.700948300Z | GENRE RECON, STEP 7: FINALIZED 2023-11-17T15:29:55.186596Z",Contracts,rbgenr,,Contracts,http://id.loc.gov/vocabulary/rbmscv/cv01170,,
18,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-17T15:28:17.588008300Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-11-17T15:28:32.665250400Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-11-17T15:28:48.077530800Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-11-17T15:29:03.217207900Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-11-17T15:29:16.262876800Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-11-17T15:29:29.240248900Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-11-17T15:29:42.700948300Z | GENRE RECON, STEP 7: FINALIZED 2023-11-17T15:29:55.186596Z",Corners (furniture),lobt,,Corners (furniture),https://www.ligatus.org.uk/lob/concept/2866,,
19,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-17T15:28:17.588008300Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-11-17T15:28:32.665250400Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-11-17T15:28:48.077530800Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-11-17T15:29:03.217207900Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-11-17T15:29:16.262876800Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-11-17T15:29:29.240248900Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-11-17T15:29:42.700948300Z | GENRE RECON, STEP 7: FINALIZED 2023-11-17T15:29:55.186596Z",Correspondence,rbgenr,,Correspondence,http://id.loc.gov/vocabulary/rbmscv/cv01184,,
20,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-17T15:28:17.588008300Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-11-17T15:28:32.665250400Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-11-17T15:28:48.077530800Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-11-17T15:29:03.217207900Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-11-17T15:29:16.262876800Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-11-17T15:29:29.240248900Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-11-17T15:29:42.700948300Z | GENRE RECON, STEP 7: FINALIZED 2023-11-17T15:29:55.186596Z",Decorated initials,aat,,,,decorated initials,http://vocab.getty.edu/aat/300417548
21,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-17T15:28:17.588008300Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-11-17T15:28:32.665250400Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-11-17T15:28:48.077530800Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-11-17T15:29:03.217207900Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-11-17T15:29:16.262876800Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-11-17T15:29:29.240248900Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-11-17T15:29:42.700948300Z | GENRE RECON, STEP 7: FINALIZED 2023-11-17T15:29:55.186596Z",Decrees,aat,,,,decrees,http://vocab.getty.edu/aat/300026925
22,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-17T15:28:17.588008300Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-11-17T15:28:32.665250400Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-11-17T15:28:48.077530800Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-11-17T15:29:03.217207900Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-11-17T15:29:16.262876800Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-11-17T15:29:29.240248900Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-11-17T15:29:42.700948300Z | GENRE RECON, STEP 7: FINALIZED 2023-11-17T15:29:55.186596Z",Deeds,rbgenr,,Deeds,http://id.loc.gov/vocabulary/rbmscv/cv01234,,
23,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-17T15:28:17.588008300Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-11-17T15:28:32.665250400Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-11-17T15:28:48.077530800Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-11-17T15:29:03.217207900Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-11-17T15:29:16.262876800Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-11-17T15:29:29.240248900Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-11-17T15:29:42.700948300Z | GENRE RECON, STEP 7: FINALIZED 2023-11-17T15:29:55.186596Z",Devotional literature,rbgenr,,Devotional literature,http://id.loc.gov/vocabulary/rbmscv/cv01040,,
24,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-17T15:28:17.588008300Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-11-17T15:28:32.665250400Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-11-17T15:28:48.077530800Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-11-17T15:29:03.217207900Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-11-17T15:29:16.262876800Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-11-17T15:29:29.240248900Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-11-17T15:29:42.700948300Z | GENRE RECON, STEP 7: FINALIZED 2023-11-17T15:29:55.186596Z",Diaries,rbgenr,,Diaries,http://id.loc.gov/vocabulary/rbmscv/cv01150,,
25,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-17T15:28:17.588008300Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-11-17T15:28:32.665250400Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-11-17T15:28:48.077530800Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-11-17T15:29:03.217207900Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-11-17T15:29:16.262876800Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-11-17T15:29:29.240248900Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-11-17T15:29:42.700948300Z | GENRE RECON, STEP 7: FINALIZED 2023-11-17T15:29:55.186596Z",Early works,fast,,,,Early works,http://id.worldcat.org/fast/1411636
26,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-17T15:28:17.588008300Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-11-17T15:28:32.665250400Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-11-17T15:28:48.077530800Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-11-17T15:29:03.217207900Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-11-17T15:29:16.262876800Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-11-17T15:29:29.240248900Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-11-17T15:29:42.700948300Z | GENRE RECON, STEP 7: FINALIZED 2023-11-17T15:29:55.186596Z",Furniture (components),lobt,,Furniture (components),https://www.ligatus.org.uk/lob/concept/1353,,
27,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-17T15:28:17.588008300Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-11-17T15:28:32.665250400Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-11-17T15:28:48.077530800Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-11-17T15:29:03.217207900Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-11-17T15:29:16.262876800Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-11-17T15:29:29.240248900Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-11-17T15:29:42.700948300Z | GENRE RECON, STEP 7: FINALIZED 2023-11-17T15:29:55.186596Z",Glosses (annotations),aat,,,,glosses (annotations),http://vocab.getty.edu/aat/300211708
28,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-17T15:28:17.588008300Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-11-17T15:28:32.665250400Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-11-17T15:28:48.077530800Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-11-17T15:29:03.217207900Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-11-17T15:29:16.262876800Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-11-17T15:29:29.240248900Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-11-17T15:29:42.700948300Z | GENRE RECON, STEP 7: FINALIZED 2023-11-17T15:29:55.186596Z",Graduals,rbgenr,,,,Graduals,http://id.loc.gov/vocabulary/rbmscv/cv01414
29,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-17T15:28:17.588008300Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-11-17T15:28:32.665250400Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-11-17T15:28:48.077530800Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-11-17T15:29:03.217207900Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-11-17T15:29:16.262876800Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-11-17T15:29:29.240248900Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-11-17T15:29:42.700948300Z | GENRE RECON, STEP 7: FINALIZED 2023-11-17T15:29:55.186596Z",Illuminated manuscripts,aat,,,,illuminated manuscripts,http://vocab.getty.edu/aat/300265483
30,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-17T15:28:17.588008300Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-11-17T15:28:32.665250400Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-11-17T15:28:48.077530800Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-11-17T15:29:03.217207900Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-11-17T15:29:16.262876800Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-11-17T15:29:29.240248900Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-11-17T15:29:42.700948300Z | GENRE RECON, STEP 7: FINALIZED 2023-11-17T15:29:55.186596Z",Indentures,aat,,,,indentures,http://vocab.getty.edu/aat/300027753
31,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-17T15:28:17.589008200Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-11-17T15:28:32.665250400Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-11-17T15:28:48.077530800Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-11-17T15:29:03.217207900Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-11-17T15:29:16.262876800Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-11-17T15:29:29.240248900Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-11-17T15:29:42.700948300Z | GENRE RECON, STEP 7: FINALIZED 2023-11-17T15:29:55.186596Z",Journals,rbgenr,,Diaries,http://id.loc.gov/vocabulary/rbmscv/cv01150,,
32,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-17T15:28:17.589008200Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-11-17T15:28:32.665250400Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-11-17T15:28:48.077530800Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-11-17T15:29:03.217207900Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-11-17T15:29:16.262876800Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-11-17T15:29:29.240248900Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-11-17T15:29:42.700948300Z | GENRE RECON, STEP 7: FINALIZED 2023-11-17T15:29:55.186596Z",Legal documents,aat,,,,legal documents,http://vocab.getty.edu/aat/300027590
