row_index,workflow_history,place_as_recorded,authorized_label_add,structured_value_add,authorized_label,structured_value
31,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:59:12.953775600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:59:44.994906800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T16:00:47.412799400Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T16:01:19.067907300Z",Italy (Bologna?),,,Italy;Bologna,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/7004847
32,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:59:12.953775600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:59:44.994906800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T16:00:47.412799400Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T16:01:19.067907300Z",Italy (Venice?),Italy;Venice,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/7018159,,
33,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:59:12.953775600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:59:44.994906800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T16:00:47.412799400Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T16:01:19.067907300Z",London,,,London,http://vocab.getty.edu/tgn/7011781
34,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:59:12.953775600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:59:44.994906800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T16:00:47.412799400Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T16:01:19.067907300Z","Lucca, Italy",Lucca;Italy,http://vocab.getty.edu/tgn/7006076;http://vocab.getty.edu/tgn/1000080,,
35,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:59:12.953775600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:59:44.994906800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T16:00:47.412799400Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T16:01:19.067907300Z",Milan,,,Milan,http://vocab.getty.edu/tgn/7005903
36,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:59:12.953775600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:59:44.994906800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T16:00:47.412799400Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T16:01:19.067907300Z",Muradiye (Turkey),Muradiye;Turkey,http://vocab.getty.edu/tgn/1140822;http://vocab.getty.edu/tgn/1000144,,
37,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:59:12.953775600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:59:44.994906800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T16:00:47.412799400Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T16:01:19.067907300Z",Naples,,,Naples,http://vocab.getty.edu/tgn/7004474
38,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:59:12.953775600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:59:44.994906800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T16:00:47.412799400Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T16:01:19.067907300Z",Netherlands,,,Netherlands,http://vocab.getty.edu/tgn/7016845
39,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:59:12.953775600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:59:44.994906800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T16:00:47.412799400Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T16:01:19.067907300Z",North Africa,,,North Africa,http://vocab.getty.edu/tgn/7016886
40,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:59:12.953775600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:59:44.994906800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T16:00:47.412799400Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T16:01:19.067907300Z",Nuremberg,,,Nuremberg,http://vocab.getty.edu/tgn/7004334
41,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:59:12.953775600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:59:44.994906800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T16:00:47.412799400Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T16:01:19.067907300Z",Orléans,Orléans,http://vocab.getty.edu/tgn/7008337,,
42,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:59:12.953775600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:59:44.994906800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T16:00:47.412799400Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T16:01:19.067907300Z",Padua,,,Padua,http://vocab.getty.edu/tgn/7003085
43,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:59:12.953775600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:59:44.994906800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T16:00:47.412799400Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T16:01:19.067907300Z",Paris,,,Paris,http://vocab.getty.edu/tgn/7008038
44,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:59:12.953775600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:59:44.994906800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T16:00:47.412799400Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T16:01:19.067907300Z",Pesaro,Pesaro,http://vocab.getty.edu/tgn/7003991,,
45,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:59:12.953775600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:59:44.994906800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T16:00:47.412799400Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T16:01:19.067907300Z",Piacenza,,,Piacenza,http://vocab.getty.edu/tgn/7004939
46,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:59:12.953775600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:59:44.994906800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T16:00:47.412799400Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T16:01:19.067907300Z",Poggibonsi (Italy),Poggibonsi;Italy,http://vocab.getty.edu/tgn/7006330;http://vocab.getty.edu/tgn/1000080,,
47,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:59:12.953775600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:59:44.994906800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T16:00:47.412799400Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T16:01:19.067907300Z",Rennes,Rennes,http://vocab.getty.edu/tgn/7008263,,
48,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:59:12.953775600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:59:44.994906800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T16:00:47.412799400Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T16:01:19.067907300Z",Ruden,Rüden,http://vocab.getty.edu/tgn/7103299,,
49,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:59:12.953775600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:59:44.994906800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T16:00:47.412799400Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T16:01:19.067907300Z",Siena,,,Siena,http://vocab.getty.edu/tgn/7011179
50,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:59:12.953775600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:59:44.994906800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T16:00:47.412799400Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T16:01:19.067907300Z",Spain,,,Spain,http://vocab.getty.edu/tgn/1000095
51,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:59:12.953775600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:59:44.994906800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T16:00:47.412799400Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T16:01:19.067907300Z",Speyer,Speyer,http://vocab.getty.edu/tgn/7012341,,
52,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:59:12.953775600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:59:44.994906800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T16:00:47.412799400Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T16:01:19.067907300Z",Tournai,Tournai,http://vocab.getty.edu/tgn/7008002,,
53,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:59:12.953775600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:59:44.994906800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T16:00:47.412799400Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T16:01:19.067907300Z",Troyes,Troyes,http://vocab.getty.edu/tgn/7008350,,
54,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:59:12.953775600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:59:44.994906800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T16:00:47.412799400Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T16:01:19.067907300Z",Utrecht,,,Utrecht,http://vocab.getty.edu/tgn/7006926
55,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:59:12.953775600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:59:44.994906800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T16:00:47.412799400Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T16:01:19.067907300Z",Valencia,,,Valencia,http://vocab.getty.edu/tgn/7008769
56,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:59:12.953775600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:59:44.994906800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T16:00:47.412799400Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T16:01:19.067907300Z",Valladolid,,,Valladolid,http://vocab.getty.edu/tgn/7008771
57,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:59:12.953775600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:59:44.994906800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T16:00:47.412799400Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T16:01:19.067907300Z",Venice,,,Venice,http://vocab.getty.edu/tgn/7018159
58,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:59:12.953775600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:59:44.994906800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T16:00:47.412799400Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T16:01:19.067907300Z",Verona,,,Verona,http://vocab.getty.edu/tgn/7003262
59,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:59:12.953775600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:59:44.994906800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T16:00:47.412799400Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T16:01:19.067907300Z",Vienna,,,Vienna,http://vocab.getty.edu/tgn/7003321
60,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:59:12.953775600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:59:44.994906800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T16:00:47.412799400Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T16:01:19.067907300Z",Vienne,Vienne,http://vocab.getty.edu/tgn/7008589,,
61,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:59:12.953775600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:59:44.994906800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T16:00:47.412799400Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T16:01:19.067907300Z","Winchcombe, England",Winchcombe;England,http://vocab.getty.edu/tgn/7011144;http://vocab.getty.edu/tgn/7002445,,
62,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:59:12.953775600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:59:44.994906800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T16:00:47.412799400Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T16:01:19.067907300Z",York,York,http://vocab.getty.edu/tgn/7011995,,
63,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:59:12.953775600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:59:44.994906800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T16:00:47.412799400Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T16:01:19.067907300Z",Zwolle,Zwolle,http://vocab.getty.edu/tgn/7007077,,
