row_index,workflow_history,name_as_recorded,role,name_agr,authorized_label_add,instance_of_add,structured_value_add,source_authority_uri,org,instance_of,authorized_label,structured_value
31,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-07T03:52:52.901484Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-07T03:54:45.894795Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-07T03:55:04.316378Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-07T03:55:30.662865Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-07T03:55:48.156654Z | NAME RECON STEP 6: START ORG RECON 2023-11-09T16:22:40.802514Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-09T16:23:06.366317Z | NAME RECON STEP 9: FINALIZED 2023-11-09T16:41:25.253422Z","Charles II, King of England, 1630-1685",author,,Charles II of England,human,Q122553,,,,,
32,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-07T03:52:52.901486Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-07T03:54:45.894798Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-07T03:55:04.316390Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-07T03:55:30.662872Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-07T03:55:48.156757Z | NAME RECON STEP 6: START ORG RECON 2023-11-09T16:22:40.802517Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-09T16:23:06.366322Z | NAME RECON STEP 9: FINALIZED 2023-11-09T16:41:25.253427Z","Charles V, Holy Roman Emperor, 1500-1558",author,,,,,,,human,"Charles V, Holy Roman Emperor",Q32500
33,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-07T03:52:52.901489Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-07T03:54:45.894808Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-07T03:55:04.316394Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-07T03:55:30.662877Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-07T03:55:48.156760Z | NAME RECON STEP 6: START ORG RECON 2023-11-09T16:22:40.802519Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-09T16:23:06.366327Z | NAME RECON STEP 9: FINALIZED 2023-11-09T16:41:25.253432Z","Cline, Clarence",former owner,,Clarence Lee Cline,human,Q110040716,,,,,
34,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-07T03:52:52.901493Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-07T03:54:45.894812Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-07T03:55:04.316399Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-07T03:55:30.662883Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-07T03:55:48.156774Z | NAME RECON STEP 6: START ORG RECON 2023-11-09T16:22:40.802523Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-09T16:23:06.366337Z | NAME RECON STEP 9: FINALIZED 2023-11-09T16:41:25.253440Z","Cochran, John",former owner,,John Cochran,human,Q28026214,,,,,
35,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-07T03:52:52.901495Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-07T03:54:45.894816Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-07T03:55:04.316407Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-07T03:55:30.662888Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-07T03:55:48.157069Z | NAME RECON STEP 6: START ORG RECON 2023-11-09T16:22:40.802526Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-09T16:23:06.366357Z | NAME RECON STEP 9: FINALIZED 2023-11-09T16:41:25.253445Z","Cooper, Martin J",former owner,,,,,,,human,Martin J. Cooper,Q113818464
36,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-07T03:52:52.901498Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-07T03:54:45.894825Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-07T03:55:04.316415Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-07T03:55:30.662895Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-07T03:55:48.157076Z | NAME RECON STEP 6: START ORG RECON 2023-11-09T16:22:40.802528Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-09T16:23:06.366363Z | NAME RECON STEP 9: FINALIZED 2023-11-09T16:41:25.253450Z","Crain, William H",former owner,,William H. Crain,human,Q2579042,,,,,
37,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-07T03:52:52.901502Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-07T03:54:45.894829Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-07T03:55:04.316423Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-07T03:55:30.662903Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-07T03:55:48.157080Z | NAME RECON STEP 6: START ORG RECON 2023-11-09T16:22:40.802532Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-09T16:23:06.366365Z | NAME RECON STEP 9: FINALIZED 2023-11-09T16:41:25.253458Z","D chauss es de la Croix-Rousse, Augustins",former owner,,Église Saint-Augustin de Lyon,organization,Q3581003,,org,,,
38,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-07T03:52:52.901524Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-07T03:54:45.894833Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-07T03:55:04.316431Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-07T03:55:30.662909Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-07T03:55:48.157087Z | NAME RECON STEP 6: START ORG RECON 2023-11-09T16:22:40.802535Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-09T16:23:06.366374Z | NAME RECON STEP 9: FINALIZED 2023-11-09T16:41:25.253463Z","Dare, John",former owner,,"Dare, John",human,Q123378467,,,human,,
39,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-07T03:52:52.901527Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-07T03:54:45.894849Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-07T03:55:04.316434Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-07T03:55:30.662912Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-07T03:55:48.157090Z | NAME RECON STEP 6: START ORG RECON 2023-11-09T16:22:40.802537Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-09T16:23:06.366379Z | NAME RECON STEP 9: FINALIZED 2023-11-09T16:41:25.253468Z","Dare, Thomas",former owner,,"Dare, Thomas",human,Q123378468,,,human,,
40,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-07T03:52:52.901533Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-07T03:54:45.894853Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-07T03:55:04.316441Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-07T03:55:30.662918Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-07T03:55:48.157095Z | NAME RECON STEP 6: START ORG RECON 2023-11-09T16:22:40.802541Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-09T16:23:06.366382Z | NAME RECON STEP 9: FINALIZED 2023-11-09T16:41:25.254552Z","De Vaucouleurs, Gerard, 1918-1995",former owner,,Gérard de Vaucouleurs,human,Q981340,,,,,
41,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-07T03:52:52.901536Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-07T03:54:45.894856Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-07T03:55:04.316454Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-07T03:55:30.662931Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-07T03:55:48.157101Z | NAME RECON STEP 6: START ORG RECON 2023-11-09T16:22:40.802544Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-09T16:23:06.366390Z | NAME RECON STEP 9: FINALIZED 2023-11-09T16:41:25.255332Z",Delis,former owner,,,,,,,organization,Delhi,Q1353
42,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-07T03:52:52.901539Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-07T03:54:45.894866Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-07T03:55:04.316457Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-07T03:55:30.662934Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-07T03:55:48.157104Z | NAME RECON STEP 6: START ORG RECON 2023-11-09T16:22:40.802546Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-09T16:23:06.366400Z | NAME RECON STEP 9: FINALIZED 2023-11-09T16:41:25.255340Z","Dennis, John, 1657-1734",author,,John Dennis,human,Q326716,,,,,
43,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-07T03:52:52.901543Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-07T03:54:45.894870Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-07T03:55:04.316462Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-07T03:55:30.662940Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-07T03:55:48.157110Z | NAME RECON STEP 6: START ORG RECON 2023-11-09T16:22:40.802551Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-09T16:23:06.366403Z | NAME RECON STEP 9: FINALIZED 2023-11-09T16:41:25.255349Z","Dering, Edward, Sir, 1598-1644",former owner,,"Sir Edward Dering, 1st Baronet",human,Q7526541,,,,,
44,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-07T03:52:52.901545Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-07T03:54:45.894879Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-07T03:55:04.316473Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-07T03:55:30.662946Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-07T03:55:48.157117Z | NAME RECON STEP 6: START ORG RECON 2023-11-09T16:22:40.802554Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-09T16:23:06.366411Z | NAME RECON STEP 9: FINALIZED 2023-11-09T16:41:25.255355Z","Dering, Edward, Sir, 1598-1644",author,,"Sir Edward Dering, 1st Baronet",human,Q7526541,,,,,
45,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-07T03:52:52.901548Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-07T03:54:45.894884Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-07T03:55:04.316478Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-07T03:55:30.662951Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-07T03:55:48.157121Z | NAME RECON STEP 6: START ORG RECON 2023-11-09T16:22:40.802556Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-09T16:23:06.366416Z | NAME RECON STEP 9: FINALIZED 2023-11-09T16:41:25.255360Z","Dering, Edward, Sir, 1625-1684",author,,"Sir Edward Dering, 2nd Baronet",human,Q7526546,,,,,
46,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-07T03:52:52.901552Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-07T03:54:45.894888Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-07T03:55:04.316491Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-07T03:55:30.662960Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-07T03:55:48.157126Z | NAME RECON STEP 6: START ORG RECON 2023-11-09T16:22:40.802561Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-09T16:23:06.366422Z | NAME RECON STEP 9: FINALIZED 2023-11-09T16:41:25.255367Z","Devynysh, Thomas",former owner,,"Devynysh, Thomas",human,Q123378469,,,human,,
47,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-07T03:52:52.901554Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-07T03:54:45.894894Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-07T03:55:04.316497Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-07T03:55:30.662964Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-07T03:55:48.157232Z | NAME RECON STEP 6: START ORG RECON 2023-11-09T16:22:40.802563Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-09T16:23:06.366433Z | NAME RECON STEP 9: FINALIZED 2023-11-09T16:41:25.255372Z","Digby, Henry",former owner,,"Digby, Henry",human,Q123378470,,,human,,
48,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-07T03:52:52.901557Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-07T03:54:45.894900Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-07T03:55:04.316504Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-07T03:55:30.662969Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-07T03:55:48.157461Z | NAME RECON STEP 6: START ORG RECON 2023-11-09T16:22:40.802565Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-09T16:23:06.366438Z | NAME RECON STEP 9: FINALIZED 2023-11-09T16:41:25.255376Z","Drury, Henry, 1778-1841",former owner,,,,,,,human,Henry Drury,Q5720478
49,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-07T03:52:52.901561Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-07T03:54:45.894904Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-07T03:55:04.316509Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-07T03:55:30.662976Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-07T03:55:48.157470Z | NAME RECON STEP 6: START ORG RECON 2023-11-09T16:22:40.802572Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-09T16:23:06.366441Z | NAME RECON STEP 9: FINALIZED 2023-11-09T16:41:25.255384Z","Eaton, Peter",former owner,,,,,,,human,Peter Eaton,Q113819016
50,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-07T03:52:52.901564Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-07T03:54:45.894910Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-07T03:55:04.316519Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-07T03:55:30.662981Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-07T03:55:48.157474Z | NAME RECON STEP 6: START ORG RECON 2023-11-09T16:22:40.802575Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-09T16:23:06.366448Z | NAME RECON STEP 9: FINALIZED 2023-11-09T16:41:25.255389Z","Echter, W",former owner,,"Echter, W",human,Q123378472,,,human,,
51,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-07T03:52:52.901623Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-07T03:54:45.894924Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-07T03:55:04.316524Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-07T03:55:30.662985Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-07T03:55:48.157488Z | NAME RECON STEP 6: START ORG RECON 2023-11-09T16:22:40.802577Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-09T16:23:06.366463Z | NAME RECON STEP 9: FINALIZED 2023-11-09T16:41:25.255393Z","Eglysfelld, John",former owner,,"Eglysfelld, John",human,Q123378473,,,human,,
52,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-07T03:52:52.901633Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-07T03:54:45.894929Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-07T03:55:04.316537Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-07T03:55:30.662995Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-07T03:55:48.157495Z | NAME RECON STEP 6: START ORG RECON 2023-11-09T16:22:40.802581Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-09T16:23:06.366569Z | NAME RECON STEP 9: FINALIZED 2023-11-09T16:41:25.255418Z","Ellinger, Abbot of Tegernsee",inscriber,,Ellinger Abbot of Tegernsee,human,Q85512168,,,,,
53,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-07T03:52:52.901636Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-07T03:54:45.894934Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-07T03:55:04.316543Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-07T03:55:30.663065Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-07T03:55:48.157498Z | NAME RECON STEP 6: START ORG RECON 2023-11-09T16:22:40.802583Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-09T16:23:06.366575Z | NAME RECON STEP 9: FINALIZED 2023-11-09T16:41:25.255422Z","Elsynge, Henry, 1577-1635 or 1636",author,,Henry Elsynge,human,Q18730405,,,,,
54,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-07T03:52:52.901640Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-07T03:54:45.894939Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-07T03:55:04.316548Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-07T03:55:30.663073Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-07T03:55:48.157501Z | NAME RECON STEP 6: START ORG RECON 2023-11-09T16:22:40.802586Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-09T16:23:06.366581Z | NAME RECON STEP 9: FINALIZED 2023-11-09T16:41:25.255427Z","Étampes-Valençay, Léonor d', approximately 1585-1651",author,,,,,,,human,Léonore d'Étampes de Valençay,Q3271738
55,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-07T03:52:52.901643Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-07T03:54:45.894943Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-07T03:55:04.316554Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-07T03:55:30.663079Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-07T03:55:48.157524Z | NAME RECON STEP 6: START ORG RECON 2023-11-09T16:22:40.802649Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-09T16:23:06.366590Z | NAME RECON STEP 9: FINALIZED 2023-11-09T16:41:25.255438Z","Farmer, Richard",former owner,,Richard Farmer,human,Q7325613,,,,,
56,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-07T03:52:52.901645Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-07T03:54:45.894952Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-07T03:55:04.316562Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-07T03:55:30.663085Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-07T03:55:48.157527Z | NAME RECON STEP 6: START ORG RECON 2023-11-09T16:22:40.802651Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-09T16:23:06.366596Z | NAME RECON STEP 9: FINALIZED 2023-11-09T16:41:25.255443Z","Feldman, Lew David",former owner,,Lew David Feldman,human,Q120691901,,,,,
57,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-07T03:52:52.901649Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-07T03:54:45.894958Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-07T03:55:04.316570Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-07T03:55:30.663093Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-07T03:55:48.157531Z | NAME RECON STEP 6: START ORG RECON 2023-11-09T16:22:40.802654Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-09T16:23:06.366606Z | NAME RECON STEP 9: FINALIZED 2023-11-09T16:41:25.255448Z","Fenwick, Thomas FitzRoy Phillipps, 1856-1938",former owner,,,,,,,human,Thomas FitzRoy Phillipps Fenwick,Q75889469
58,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-07T03:52:52.901652Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-07T03:54:45.894962Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-07T03:55:04.316576Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-07T03:55:30.663123Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-07T03:55:48.157550Z | NAME RECON STEP 6: START ORG RECON 2023-11-09T16:22:40.802661Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-09T16:23:06.366609Z | NAME RECON STEP 9: FINALIZED 2023-11-09T16:41:25.255462Z","Filesac, Jean, 1556-1638",author,,Jean Filesac,human,Q30902182,,,,,
59,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-07T03:52:52.901654Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-07T03:54:45.894971Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-07T03:55:04.316581Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-07T03:55:30.663126Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-07T03:55:48.157554Z | NAME RECON STEP 6: START ORG RECON 2023-11-09T16:22:40.802664Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-09T16:23:06.366626Z | NAME RECON STEP 9: FINALIZED 2023-11-09T16:41:25.255467Z","Firmin-Didot, Ambrose, 1790-1876",former owner,,Ambroise Firmin Didot,human,Q2842379,,,,,
60,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-07T03:52:52.901737Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-07T03:54:45.894976Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-07T03:55:04.316585Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-07T03:55:30.663131Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-07T03:55:48.157557Z | NAME RECON STEP 6: START ORG RECON 2023-11-09T16:22:40.802666Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-09T16:23:06.366631Z | NAME RECON STEP 9: FINALIZED 2023-11-09T16:41:25.255472Z","Ford, Ralph Ewart, 1897-",former owner,,"Ford, Ralph Ewart, 1897-",human,Q123378474,,,human,,
61,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-07T03:52:52.901740Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-07T03:54:45.894980Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-07T03:55:04.316591Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-07T03:55:30.663140Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-07T03:55:48.157566Z | NAME RECON STEP 6: START ORG RECON 2023-11-09T16:22:40.802670Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-09T16:23:06.366635Z | NAME RECON STEP 9: FINALIZED 2023-11-09T16:41:25.255482Z","Frankland, Thomas",author,,"Sir Thomas Frankland, 2nd Baronet",human,Q7529120,,,,,
62,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-07T03:52:52.901749Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-07T03:54:45.894995Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-07T03:55:04.316600Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-07T03:55:30.663143Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-07T03:55:48.157569Z | NAME RECON STEP 6: START ORG RECON 2023-11-09T16:22:40.802672Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-09T16:23:06.366641Z | NAME RECON STEP 9: FINALIZED 2023-11-09T16:41:25.255486Z","Fuller, A. W. F",former owner,,,,,,,human,A. W. F. Fuller,Q4648509
63,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-07T03:52:52.901759Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-07T03:54:45.895001Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-07T03:55:04.316607Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-07T03:55:30.663150Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-07T03:55:48.157572Z | NAME RECON STEP 6: START ORG RECON 2023-11-09T16:22:40.802675Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-09T16:23:06.366649Z | NAME RECON STEP 9: FINALIZED 2023-11-09T16:41:25.255490Z","Fuller, Alfred Walter Francis",former owner,,A. W. F. Fuller,human,Q4648509,,,,,
64,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-07T03:52:52.901762Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-07T03:54:45.895004Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-07T03:55:04.316617Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-07T03:55:30.663161Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-07T03:55:48.157580Z | NAME RECON STEP 6: START ORG RECON 2023-11-09T16:22:40.802681Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-09T16:23:06.366652Z | NAME RECON STEP 9: FINALIZED 2023-11-09T16:41:25.255504Z",General Court of the Colony of Massachusetts,author,,Massachusetts General Court,organization,Q1453540,,org,,,
