row_index,workflow_history,place_as_recorded,authorized_label_add,structured_value_add,authorized_label,structured_value
11,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:07:40.074609600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:08:12.915285800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T15:09:12.210989500Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T15:09:33.188703Z",Flanders?,,,Flanders,http://vocab.getty.edu/tgn/7024097
12,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:07:40.074609600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:08:12.915285800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T15:09:12.210989500Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T15:09:33.188703Z",France,,,France,http://vocab.getty.edu/tgn/1000070
13,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:07:40.074609600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:08:12.915285800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T15:09:12.210989500Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T15:09:33.188703Z",France (Flanders),France;Flanders,http://vocab.getty.edu/tgn/1000070;http://vocab.getty.edu/tgn/7024097,,
14,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:07:40.074609600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:08:12.915285800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T15:09:12.210989500Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T15:09:33.188703Z",France (Fontainebleau),France;Fontainebleau,http://vocab.getty.edu/tgn/1000070;http://vocab.getty.edu/tgn/7008005,,
15,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:07:40.074609600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:08:12.915285800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T15:09:12.210989500Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T15:09:33.188703Z",France (Normandy),,,France;Normandy,http://vocab.getty.edu/tgn/1000070;http://vocab.getty.edu/tgn/7002886
16,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:07:40.074609600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:08:12.915285800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T15:09:12.210989500Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T15:09:33.188703Z",France (Paris),,,France;Paris,http://vocab.getty.edu/tgn/1000070;http://vocab.getty.edu/tgn/7008038
17,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:07:40.074609600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:08:12.915285800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T15:09:12.210989500Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T15:09:33.188703Z",France (Paris) and/or Rheims,France;Paris;Rheims,http://vocab.getty.edu/tgn/1000070;http://vocab.getty.edu/tgn/7008038;http://vocab.getty.edu/tgn/7011060,,
18,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:07:40.074609600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:08:12.915285800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T15:09:12.210989500Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T15:09:33.188703Z",France (Paris?),France;Paris,http://vocab.getty.edu/tgn/1000070;http://vocab.getty.edu/tgn/7008038,,
19,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:07:40.074609600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:08:12.915285800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T15:09:12.210989500Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T15:09:33.188703Z",France (St.-Germain?),France,http://vocab.getty.edu/tgn/1000070,,
20,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:07:40.074609600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:08:12.915285800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T15:09:12.210989500Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T15:09:33.188703Z",France or (Savoy?),France;Savoy,http://vocab.getty.edu/tgn/1000070;http://vocab.getty.edu/tgn/7024413,,
21,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:07:40.074609600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:08:12.915285800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T15:09:12.210989500Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T15:09:33.188703Z",France?,,,France,http://vocab.getty.edu/tgn/1000070
22,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:07:40.074609600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:08:12.915285800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T15:09:12.210989500Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T15:09:33.188703Z",Germany,,,Germany,http://vocab.getty.edu/tgn/7000084
23,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:07:40.074609600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:08:12.915285800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T15:09:12.210989500Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T15:09:33.188703Z",Germany (Nuremberg?),,,Germany;Nuremberg,http://vocab.getty.edu/tgn/7000084;http://vocab.getty.edu/tgn/7004334
24,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:07:40.074609600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:08:12.915285800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T15:09:12.210989500Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T15:09:33.188703Z",Germany (Westfalia),Germany;North Rhine-Westphalia,http://vocab.getty.edu/tgn/7000084;http://vocab.getty.edu/tgn/7003677,,
25,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:07:40.074609600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:08:12.915285800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T15:09:12.210989500Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T15:09:33.188703Z",Germany?,,,Germany,http://vocab.getty.edu/tgn/7000084
26,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:07:40.074609600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:08:12.915285800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T15:09:12.210989500Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T15:09:33.188703Z",Ireland,,,Ireland,http://vocab.getty.edu/tgn/1000078
27,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:07:40.074609600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:08:12.915285800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T15:09:12.210989500Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T15:09:33.188703Z",Italy,,,Italy,http://vocab.getty.edu/tgn/1000080
28,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:07:40.074609600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:08:12.915285800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T15:09:12.210989500Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T15:09:33.188703Z",Italy (Abruzzo?),Italy;Abruzzi,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/7009084,,
29,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:07:40.074609600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:08:12.915285800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T15:09:12.210989500Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T15:09:33.188703Z",Italy (Florence),,,Italy;Florence,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/7000457
30,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:07:40.074609600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:08:12.915285800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T15:09:12.210989500Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T15:09:33.188703Z",Italy (Rieti),Italy;Rieti,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/7006739,,
31,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:07:40.074609600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:08:12.915285800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T15:09:12.210989500Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T15:09:33.188703Z",Italy (Rome),Italy;Rome,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/7000874,,
32,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:07:40.074609600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:08:12.915285800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T15:09:12.210989500Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T15:09:33.188703Z",Italy (Venice),,,Italy;Venice,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/7018159
33,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:07:40.074609600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:08:12.915285800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T15:09:12.210989500Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T15:09:33.188703Z",Italy (Venice?),Italy;Venice,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/7018159,,
34,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:07:40.074609600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:08:12.915285800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T15:09:12.210989500Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T15:09:33.188703Z",Italy (Verona),Italy;Verona,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/7003262,,
35,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:07:40.074609600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:08:12.915285800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T15:09:12.210989500Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T15:09:33.188703Z",Italy (or Spain?) (Feltro),,,Italy;Spain,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/1000095
36,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:07:40.074609600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:08:12.915285800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T15:09:12.210989500Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T15:09:33.188703Z",Italy?,,,Italy,http://vocab.getty.edu/tgn/1000080
37,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:07:40.074609600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:08:12.915285800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T15:09:12.210989500Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T15:09:33.188703Z",Netherlands,,,Netherlands,http://vocab.getty.edu/tgn/7016845
38,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:07:40.074609600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:08:12.915285800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T15:09:12.210989500Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T15:09:33.188703Z",Netherlands (Leyden?),,,Netherlands;Leyden,http://vocab.getty.edu/tgn/7016845;http://vocab.getty.edu/tgn/7006809
39,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:07:40.074609600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:08:12.915285800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T15:09:12.210989500Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T15:09:33.188703Z",Place of production unknown,,,undetermined,http://vocab.getty.edu/tgn/7544559
40,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:07:40.074609600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:08:12.915285800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T15:09:12.210989500Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T15:09:33.188703Z","Scotland (Sutherland, Dunrobin, and Aberdeen?)",,,Scotland;Sutherland;Highland;Aberdeen,http://vocab.getty.edu/tgn/7002444;http://vocab.getty.edu/tgn/5000461;http://vocab.getty.edu/tgn/7008082;http://vocab.getty.edu/tgn/7009782
41,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:07:40.074609600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:08:12.915285800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T15:09:12.210989500Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T15:09:33.188703Z",Scotland?,,,Scotland,http://vocab.getty.edu/tgn/7002444
42,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:07:40.074609600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:08:12.915285800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T15:09:12.210989500Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T15:09:33.188703Z",Spain,,,Spain,http://vocab.getty.edu/tgn/1000095
43,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:07:40.074609600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:08:12.915285800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T15:09:12.210989500Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T15:09:33.188703Z",Spain (Granada),,,Spain;Granada,http://vocab.getty.edu/tgn/1000095;http://vocab.getty.edu/tgn/7007703
44,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:07:40.074609600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:08:12.915285800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T15:09:12.210989500Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T15:09:33.188703Z",Spain (Toledo),Spain;Toledo,http://vocab.getty.edu/tgn/1000095;http://vocab.getty.edu/tgn/7008719,,
45,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:07:40.074609600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:08:12.915285800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T15:09:12.210989500Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T15:09:33.188703Z",Spain (Toledo?),Spain;Toledo,http://vocab.getty.edu/tgn/1000095;http://vocab.getty.edu/tgn/7008719,,
46,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:07:40.074609600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:08:12.915285800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T15:09:12.210989500Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T15:09:33.188703Z",Spain (Valladolid or Medina del Campo?),Spain;Valladolid;Medina del Campo,http://vocab.getty.edu/tgn/1000095;http://vocab.getty.edu/tgn/7008771;http://vocab.getty.edu/tgn/7008033,,
47,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:07:40.074609600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:08:12.915285800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T15:09:12.210989500Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T15:09:33.188703Z",Spain or Italy,,,Spain;Italy,http://vocab.getty.edu/tgn/1000095;http://vocab.getty.edu/tgn/1000080
48,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:07:40.074609600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:08:12.915285800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T15:09:12.210989500Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T15:09:33.188703Z",Spain?,,,Spain,http://vocab.getty.edu/tgn/1000095
49,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:07:40.074609600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:08:12.915285800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T15:09:12.210989500Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T15:09:33.188703Z",United States (Connecticut),United States;Connecticut,http://vocab.getty.edu/tgn/7012149;http://vocab.getty.edu/tgn/7007159,,
50,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:07:40.074609600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:08:12.915285800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T15:09:12.210989500Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T15:09:33.188703Z",United States (Massachusetts),United States;Massachusetts,http://vocab.getty.edu/tgn/7012149;http://vocab.getty.edu/tgn/7007517,,
51,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-03T15:07:40.074609600Z | PLACE RECON, STEP 3: START RECON 2023-11-03T15:08:12.915285800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-03T15:09:12.210989500Z | PLACE RECON, STEP 6: FINALIZED 2023-11-03T15:09:33.188703Z",Vienna,,,Vienna,http://vocab.getty.edu/tgn/7003321
