row_index,workflow_history,genre_as_recorded,vocabulary,source_authority_uri,authorized_label_add,structured_value_add,authorized_label,structured_value
11,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-31T15:37:34.754394400Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-31T15:38:20.667760100Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-31T15:39:09.459822600Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-31T15:39:28.732230600Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-31T15:40:15.335272100Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-31T15:40:27.432181900Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-31T15:40:38.365798Z | GENRE RECON, STEP 7: FINALIZED 2024-01-31T15:40:49.710215500Z",Autobiographies,aat,,autobiographies (literary genre),http://vocab.getty.edu/aat/300080104,,
12,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-31T15:37:34.754394400Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-31T15:38:20.667760100Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-31T15:39:09.459822600Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-31T15:39:28.732230600Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-31T15:40:15.335272100Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-31T15:40:27.432181900Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-31T15:40:38.365798Z | GENRE RECON, STEP 7: FINALIZED 2024-01-31T15:40:49.710215500Z",Beneventan script,local,,Beneventan minuscule,http://vocab.getty.edu/aat/300194411,,
13,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-31T15:37:34.754394400Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-31T15:38:20.667760100Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-31T15:39:09.459822600Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-31T15:39:28.732230600Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-31T15:40:15.335272100Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-31T15:40:27.432181900Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-31T15:40:38.365798Z | GENRE RECON, STEP 7: FINALIZED 2024-01-31T15:40:49.710215500Z",Bestiaries--France--13th century,aat,,bestiaries;France;Thirteenth century,http://vocab.getty.edu/aat/300201056;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1150138,,
14,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-31T15:37:34.754394400Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-31T15:38:20.667760100Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-31T15:39:09.459822600Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-31T15:39:28.732230600Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-31T15:40:15.335272100Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-31T15:40:27.432181900Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-31T15:40:38.365798Z | GENRE RECON, STEP 7: FINALIZED 2024-01-31T15:40:49.710215500Z",Bibles,aat,,,,Bibles,http://vocab.getty.edu/aat/300264513
15,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-31T15:37:34.754394400Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-31T15:38:20.667760100Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-31T15:39:09.459822600Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-31T15:39:28.732230600Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-31T15:40:15.335272100Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-31T15:40:27.432181900Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-31T15:40:38.365798Z | GENRE RECON, STEP 7: FINALIZED 2024-01-31T15:40:49.710215500Z",Bibles--France--13th century,aat,,Bibles;France;Thirteenth century,http://vocab.getty.edu/aat/300264513;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1150138,,
16,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-31T15:37:34.754394400Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-31T15:38:20.667760100Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-31T15:39:09.459822600Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-31T15:39:28.732230600Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-31T15:40:15.335272100Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-31T15:40:27.432181900Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-31T15:40:38.365798Z | GENRE RECON, STEP 7: FINALIZED 2024-01-31T15:40:49.710215500Z",Bibles--France--14th century,aat,,Bibles;France;Fourteenth century,http://vocab.getty.edu/aat/300264513;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/933420,,
17,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-31T15:37:34.754394400Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-31T15:38:20.667760100Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-31T15:39:09.459822600Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-31T15:39:28.732230600Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-31T15:40:15.335272100Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-31T15:40:27.432181900Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-31T15:40:38.365798Z | GENRE RECON, STEP 7: FINALIZED 2024-01-31T15:40:49.710215500Z",Bibles--Spain--13th century,aat,,Bibles;Spain;Thirteenth century,http://vocab.getty.edu/aat/300264513;http://id.worldcat.org/fast/1204303;http://id.worldcat.org/fast/1150138,,
18,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-31T15:37:34.754394400Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-31T15:38:20.667760100Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-31T15:39:09.459822600Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-31T15:39:28.732230600Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-31T15:40:15.335272100Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-31T15:40:27.432181900Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-31T15:40:38.365798Z | GENRE RECON, STEP 7: FINALIZED 2024-01-31T15:40:49.710215500Z","Bindings, Syriac",local,,,,,
19,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-31T15:37:34.754394400Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-31T15:38:20.667760100Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-31T15:39:09.459822600Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-31T15:39:28.732230600Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-31T15:40:15.335272100Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-31T15:40:27.432181900Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-31T15:40:38.365798Z | GENRE RECON, STEP 7: FINALIZED 2024-01-31T15:40:49.710215500Z",Blind tooled bindings (Binding)--15th century,rbbin,,Blind tooled bindings;Fifteenth century,http://id.loc.gov/vocabulary/rbmscv/cv00632;http://id.worldcat.org/fast/923962,,
20,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-31T15:37:34.754394400Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-31T15:38:20.667760100Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-31T15:39:09.459822600Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-31T15:39:28.732230600Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-31T15:40:15.335272100Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-31T15:40:27.432181900Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-31T15:40:38.365798Z | GENRE RECON, STEP 7: FINALIZED 2024-01-31T15:40:49.710215500Z",Bookmarks,aat,,bookmarks,http://vocab.getty.edu/aat/300235760,,
21,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-31T15:37:34.754394400Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-31T15:38:20.667760100Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-31T15:39:09.459822600Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-31T15:39:28.732230600Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-31T15:40:15.335272100Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-31T15:40:27.432181900Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-31T15:40:38.365798Z | GENRE RECON, STEP 7: FINALIZED 2024-01-31T15:40:49.710215500Z",Bookmarks--Germany--12th century,aat,,bookmarks;Germany;Twelfth century,http://vocab.getty.edu/aat/300235760;http://id.worldcat.org/fast/1210272;http://id.worldcat.org/fast/1159791,,
22,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-31T15:37:34.754394400Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-31T15:38:20.667760100Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-31T15:39:09.459822600Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-31T15:39:28.732230600Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-31T15:40:15.335272100Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-31T15:40:27.432181900Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-31T15:40:38.365798Z | GENRE RECON, STEP 7: FINALIZED 2024-01-31T15:40:49.710215500Z",Books of hours,aat,,,,books of hours,http://vocab.getty.edu/aat/300026457
23,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-31T15:37:34.754394400Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-31T15:38:20.667760100Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-31T15:39:09.459822600Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-31T15:39:28.732230600Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-31T15:40:15.335272100Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-31T15:40:27.432181900Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-31T15:40:38.365798Z | GENRE RECON, STEP 7: FINALIZED 2024-01-31T15:40:49.710215500Z",Books of hours--Belgium--15th century,aat,,,,books of hours;Belgium;Fifteenth century,http://vocab.getty.edu/aat/300026457;http://id.worldcat.org/fast/1210278;http://id.worldcat.org/fast/923962
24,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-31T15:37:34.754394400Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-31T15:38:20.667760100Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-31T15:39:09.459822600Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-31T15:39:28.732230600Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-31T15:40:15.335272100Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-31T15:40:27.432181900Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-31T15:40:38.365798Z | GENRE RECON, STEP 7: FINALIZED 2024-01-31T15:40:49.710215500Z",Books of hours--Belgium--16th century,aat,,,,books of hours;Belgium;Sixteenth century,http://vocab.getty.edu/aat/300026457;http://id.worldcat.org/fast/1210278;http://id.worldcat.org/fast/1119851
25,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-31T15:37:34.754394400Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-31T15:38:20.667760100Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-31T15:39:09.459822600Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-31T15:39:28.732230600Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-31T15:40:15.335272100Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-31T15:40:27.432181900Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-31T15:40:38.365798Z | GENRE RECON, STEP 7: FINALIZED 2024-01-31T15:40:49.710215500Z",Books of hours--England,aat,,,,books of hours;England,http://vocab.getty.edu/aat/300026457;http://id.worldcat.org/fast/1219920
26,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-31T15:37:34.754394400Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-31T15:38:20.667760100Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-31T15:39:09.459822600Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-31T15:39:28.732230600Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-31T15:40:15.335272100Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-31T15:40:27.432181900Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-31T15:40:38.365798Z | GENRE RECON, STEP 7: FINALIZED 2024-01-31T15:40:49.710215500Z",Books of hours--England,rbgenr,,Books of hours;England,http://id.loc.gov/vocabulary/rbmscv/cv01037;http://id.worldcat.org/fast/1219920,,
27,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-31T15:37:34.754394400Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-31T15:38:20.667760100Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-31T15:39:09.459822600Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-31T15:39:28.732230600Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-31T15:40:15.335272100Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-31T15:40:27.432181900Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-31T15:40:38.365798Z | GENRE RECON, STEP 7: FINALIZED 2024-01-31T15:40:49.710215500Z",Books of hours--France--1475-1500,aat,,books of hours;France,http://vocab.getty.edu/aat/300026457;http://id.worldcat.org/fast/1204289,,
28,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-31T15:37:34.754394400Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-31T15:38:20.667760100Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-31T15:39:09.459822600Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-31T15:39:28.732230600Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-31T15:40:15.335272100Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-31T15:40:27.432181900Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-31T15:40:38.365798Z | GENRE RECON, STEP 7: FINALIZED 2024-01-31T15:40:49.710215500Z",Books of hours--France--15th century,aat,,,,books of hours;France;Fifteenth century,http://vocab.getty.edu/aat/300026457;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/923962
29,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-31T15:37:34.754394400Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-31T15:38:20.667760100Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-31T15:39:09.459822600Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-31T15:39:28.732230600Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-31T15:40:15.335272100Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-31T15:40:27.432181900Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-31T15:40:38.365798Z | GENRE RECON, STEP 7: FINALIZED 2024-01-31T15:40:49.710215500Z",Books of hours--Germany--15th century,aat,,books of hours;Germany;Fifteenth century,http://vocab.getty.edu/aat/300026457;http://id.worldcat.org/fast/1210272;http://id.worldcat.org/fast/923962,,
30,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-31T15:37:34.754394400Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-31T15:38:20.667760100Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-31T15:39:09.459822600Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-31T15:39:28.732230600Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-31T15:40:15.335272100Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-31T15:40:27.432181900Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-31T15:40:38.365798Z | GENRE RECON, STEP 7: FINALIZED 2024-01-31T15:40:49.710215500Z",Breviaries,aat,,,,breviaries,http://vocab.getty.edu/aat/300026459
