row_index,workflow_history,material_as_recorded,authorized_label_add,structured_value_add,authorized_label,structured_value
12,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-02-04T17:50:02.309361Z | MATERIAL RECON, STEP 3: FINALIZED 2024-02-04T17:50:25.230351Z","paper, vellum",paper;parchment,http://vocab.getty.edu/aat/300014109;http://vocab.getty.edu/aat/300011851,,
13,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-02-04T17:50:02.309361Z | MATERIAL RECON, STEP 3: FINALIZED 2024-02-04T17:50:25.230351Z",parchment,,,parchment,http://vocab.getty.edu/aat/300011851
14,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-02-04T17:50:02.309361Z | MATERIAL RECON, STEP 3: FINALIZED 2024-02-04T17:50:25.230351Z",vellum,,,parchment,http://vocab.getty.edu/aat/300011851
15,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-02-04T17:50:02.309361Z | MATERIAL RECON, STEP 3: FINALIZED 2024-02-04T17:50:25.230351Z","vellum , ill",parchment,http://vocab.getty.edu/aat/300011851,,
16,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-02-04T17:50:02.309361Z | MATERIAL RECON, STEP 3: FINALIZED 2024-02-04T17:50:25.230351Z","vellum , ill.",parchment,http://vocab.getty.edu/aat/300011851,,
17,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-02-04T17:50:02.309361Z | MATERIAL RECON, STEP 3: FINALIZED 2024-02-04T17:50:25.230351Z",vellum and paper,,,parchment;paper,http://vocab.getty.edu/aat/300011851;http://vocab.getty.edu/aat/300014109
18,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-02-04T17:50:02.309361Z | MATERIAL RECON, STEP 3: FINALIZED 2024-02-04T17:50:25.230351Z","vellum and paper, ill.",parchment;paper,http://vocab.getty.edu/aat/300011851;http://vocab.getty.edu/aat/300014109,,
19,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-02-04T17:50:02.309361Z | MATERIAL RECON, STEP 3: FINALIZED 2024-02-04T17:50:25.230351Z",vellum with paper repairs,parchment;paper,http://vocab.getty.edu/aat/300011851;http://vocab.getty.edu/aat/300014109,,
20,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-02-04T17:50:02.309361Z | MATERIAL RECON, STEP 3: FINALIZED 2024-02-04T17:50:25.230351Z","vellum, historiated miniatures",parchment,http://vocab.getty.edu/aat/300011851,,
21,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-02-04T17:50:02.309361Z | MATERIAL RECON, STEP 3: FINALIZED 2024-02-04T17:50:25.230351Z","vellum, ill",parchment,http://vocab.getty.edu/aat/300011851,,
22,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-02-04T17:50:02.309361Z | MATERIAL RECON, STEP 3: FINALIZED 2024-02-04T17:50:25.230351Z","vellum, ill.",parchment,http://vocab.getty.edu/aat/300011851,,
23,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-02-04T17:50:02.309361Z | MATERIAL RECON, STEP 3: FINALIZED 2024-02-04T17:50:25.230351Z","vellum, illustration",parchment,http://vocab.getty.edu/aat/300011851,,
24,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-02-04T17:50:02.309361Z | MATERIAL RECON, STEP 3: FINALIZED 2024-02-04T17:50:25.230351Z","vellum, music",,,parchment,http://vocab.getty.edu/aat/300011851
25,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-02-04T17:50:02.309361Z | MATERIAL RECON, STEP 3: FINALIZED 2024-02-04T17:50:25.230351Z","vellum, paper",parchment;paper,http://vocab.getty.edu/aat/300011851;http://vocab.getty.edu/aat/300014109,,
26,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-02-04T17:50:02.309361Z | MATERIAL RECON, STEP 3: FINALIZED 2024-02-04T17:50:25.230351Z","vellum, paper, ill.",parchment;paper,http://vocab.getty.edu/aat/300011851;http://vocab.getty.edu/aat/300014109,,
