row_index,workflow_history,genre_as_recorded,vocabulary,source_authority_uri,authorized_label_add,structured_value_add,authorized_label,structured_value
1,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-13T15:10:29.493934600Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-13T15:11:04.065225900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-13T15:11:20.629183Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-13T15:11:36.404706500Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-13T15:11:48.336015900Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-13T15:12:01.328910400Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-13T15:12:17.651985800Z | GENRE RECON, STEP 7: FINALIZED 2024-01-13T15:12:30.723767300Z",Almanacs--Germany--15th century,aat,,almanacs;Germany;Fifteenth century,http://vocab.getty.edu/page/aat/300026705;http://id.worldcat.org/fast/1210272;http://id.worldcat.org/fast/923962,,
2,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-13T15:10:29.493934600Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-13T15:11:04.065225900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-13T15:11:20.629246300Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-13T15:11:36.404706500Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-13T15:11:48.337013Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-13T15:12:01.328910400Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-13T15:12:17.651985800Z | GENRE RECON, STEP 7: FINALIZED 2024-01-13T15:12:30.723767300Z",Antiphonaries--France--18th century,aat,,antiphonaries;France;Eighteenth century,http://vocab.getty.edu/page/aat/300188812;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/904058,,
3,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-13T15:10:29.493934600Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-13T15:11:04.065225900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-13T15:11:20.629246300Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-13T15:11:36.404706500Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-13T15:11:48.337013Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-13T15:12:01.328910400Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-13T15:12:17.651985800Z | GENRE RECON, STEP 7: FINALIZED 2024-01-13T15:12:30.723767300Z",Antiphonaries--Germany--15th century,aat,,antiphonaries;Germany;Fifteenth century,http://vocab.getty.edu/page/aat/300188812;http://id.worldcat.org/fast/1210272;http://id.worldcat.org/fast/923962,,
4,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-13T15:10:29.493934600Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-13T15:11:04.065225900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-13T15:11:20.629246300Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-13T15:11:36.404706500Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-13T15:11:48.337013Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-13T15:12:01.328910400Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-13T15:12:17.651985800Z | GENRE RECON, STEP 7: FINALIZED 2024-01-13T15:12:30.723767300Z",Antiphonaries--Germany--18th century,aat,,antiphonaries;Germany;Eighteenth century,http://vocab.getty.edu/page/aat/300188812;http://id.worldcat.org/fast/1210272;http://id.worldcat.org/fast/904058,,
5,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-13T15:10:29.493934600Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-13T15:11:04.065225900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-13T15:11:20.629246300Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-13T15:11:36.404706500Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-13T15:11:48.337013Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-13T15:12:01.328910400Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-13T15:12:17.651985800Z | GENRE RECON, STEP 7: FINALIZED 2024-01-13T15:12:30.723767300Z",Antiphonaries--Italy--17th century,aat,,antiphonaries;Italy;Seventeenth century,http://vocab.getty.edu/page/aat/300188812;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1113663,,
6,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-13T15:10:29.493934600Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-13T15:11:04.065225900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-13T15:11:20.629246300Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-13T15:11:36.404706500Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-13T15:11:48.337013Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-13T15:12:01.328910400Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-13T15:12:17.651985800Z | GENRE RECON, STEP 7: FINALIZED 2024-01-13T15:12:30.723767300Z",Armorial bindings (Provenance),rbprov,,Armorial bindings,http://id.loc.gov/vocabulary/rbmscv/cv00132,,
7,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-13T15:10:29.493934600Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-13T15:11:04.065225900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-13T15:11:20.629246300Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-13T15:11:36.404706500Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-13T15:11:48.337013Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-13T15:12:01.328910400Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-13T15:12:17.651985800Z | GENRE RECON, STEP 7: FINALIZED 2024-01-13T15:12:30.723767300Z",Armorial bookplates (Provenance),rbprov,,Armorial bindings,http://id.loc.gov/vocabulary/rbmscv/cv00132,,
8,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-13T15:10:29.493934600Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-13T15:11:04.065225900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-13T15:11:20.629246300Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-13T15:11:36.404706500Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-13T15:11:48.337013Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-13T15:12:01.328910400Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-13T15:12:17.651985800Z | GENRE RECON, STEP 7: FINALIZED 2024-01-13T15:12:30.723767300Z",Atlases (Geographic),rbgenr,,Atlases (Geographic),http://id.loc.gov/vocabulary/rbmscv/cv00161,,
9,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-13T15:10:29.493934600Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-13T15:11:04.065225900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-13T15:11:20.629246300Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-13T15:11:36.404706500Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-13T15:11:48.337013Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-13T15:12:01.328910400Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-13T15:12:17.651985800Z | GENRE RECON, STEP 7: FINALIZED 2024-01-13T15:12:30.723767300Z",Atlases (Geographic),aat,,atlases,http://vocab.getty.edu/page/aat/300028053,,
10,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-13T15:10:29.494903900Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-13T15:11:04.065225900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-13T15:11:20.629246300Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-13T15:11:36.404706500Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-13T15:11:48.337013Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-13T15:12:01.328910400Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-13T15:12:17.651985800Z | GENRE RECON, STEP 7: FINALIZED 2024-01-13T15:12:30.723767300Z",Atlases (Geographic)--France--16th century,rbgenr,,Atlases (Geographic);France;Sixteenth century,http://id.loc.gov/vocabulary/rbmscv/cv00161;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1119851,,
11,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-13T15:10:29.494903900Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-13T15:11:04.065225900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-13T15:11:20.629246300Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-13T15:11:36.404706500Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-13T15:11:48.337013Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-13T15:12:01.328910400Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-13T15:12:17.651985800Z | GENRE RECON, STEP 7: FINALIZED 2024-01-13T15:12:30.723767300Z",Atlases (Geographic)--France--17th century,aat,,atlases;France;Seventeenth century,http://vocab.getty.edu/page/aat/300028053;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1113663,,
12,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-13T15:10:29.494903900Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-13T15:11:04.065225900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-13T15:11:20.629246300Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-13T15:11:36.404706500Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-13T15:11:48.337013Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-13T15:12:01.328910400Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-13T15:12:17.651985800Z | GENRE RECON, STEP 7: FINALIZED 2024-01-13T15:12:30.723767300Z",Atlases (Geographic)--France--17th century,rbgenr,,Atlases (Geographic);France;Seventeenth century,http://id.loc.gov/vocabulary/rbmscv/cv00161;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1113663,,
13,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-13T15:10:29.494903900Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-13T15:11:04.065225900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-13T15:11:20.629246300Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-13T15:11:36.404706500Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-13T15:11:48.337013Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-13T15:12:01.328910400Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-13T15:12:17.651985800Z | GENRE RECON, STEP 7: FINALIZED 2024-01-13T15:12:30.723767300Z",Atlases (Geographic)--Goa (India : State)--16th century,rbgenr,,Atlases (Geographic);India--Goa (State);Sixteenth century,http://id.loc.gov/vocabulary/rbmscv/cv00161;http://id.worldcat.org/fast/1334913;http://id.worldcat.org/fast/1119851,,
14,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-13T15:10:29.494903900Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-13T15:11:04.065225900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-13T15:11:20.629246300Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-13T15:11:36.404706500Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-13T15:11:48.337013Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-13T15:12:01.328910400Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-13T15:12:17.651985800Z | GENRE RECON, STEP 7: FINALIZED 2024-01-13T15:12:30.723767300Z",Atlases (Geographic)--Italy--15th Century,rbgenr,,Atlases (Geographic);Italy;Fifteenth century,http://id.loc.gov/vocabulary/rbmscv/cv00161;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/923962,,
15,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-13T15:10:29.494903900Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-13T15:11:04.065225900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-13T15:11:20.629246300Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-13T15:11:36.404706500Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-13T15:11:48.337013Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-13T15:12:01.328910400Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-13T15:12:17.651985800Z | GENRE RECON, STEP 7: FINALIZED 2024-01-13T15:12:30.723767300Z",Atlases (Geographic)--Italy--15th century,rbgenr,,Atlases (Geographic);Italy;Fifteenth century,http://id.loc.gov/vocabulary/rbmscv/cv00161;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/923962,,
16,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-13T15:10:29.494903900Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-13T15:11:04.065225900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-13T15:11:20.629246300Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-13T15:11:36.404706500Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-13T15:11:48.337013Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-13T15:12:01.328910400Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-13T15:12:17.651985800Z | GENRE RECON, STEP 7: FINALIZED 2024-01-13T15:12:30.723767300Z",Atlases (Geographic)--Italy--16th century,rbgenr,,Atlases (Geographic);Italy;Sixteenth century,http://id.loc.gov/vocabulary/rbmscv/cv00161;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1119851,,
17,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-13T15:10:29.494903900Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-13T15:11:04.065225900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-13T15:11:20.629246300Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-13T15:11:36.404706500Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-13T15:11:48.337013Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-13T15:12:01.328910400Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-13T15:12:17.651985800Z | GENRE RECON, STEP 7: FINALIZED 2024-01-13T15:12:30.723767300Z",Atlases (Geographic)--Italy--16th century,aat,,atlases;Italy;Sixteenth century,http://vocab.getty.edu/page/aat/300028053;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1119851,,
18,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-13T15:10:29.494903900Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-13T15:11:04.065225900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-13T15:11:20.629246300Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-13T15:11:36.404706500Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-13T15:11:48.337013Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-13T15:12:01.328910400Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-13T15:12:17.651985800Z | GENRE RECON, STEP 7: FINALIZED 2024-01-13T15:12:30.723767300Z",Atlases (Geographic)--Italy--17th century,rbgenr,,Atlases (Geographic);Italy;Seventeenth century,http://id.loc.gov/vocabulary/rbmscv/cv00161;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1113663,,
19,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-13T15:10:29.494903900Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-13T15:11:04.065225900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-13T15:11:20.629246300Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-13T15:11:36.404706500Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-13T15:11:48.337013Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-13T15:12:01.328910400Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-13T15:12:17.651985800Z | GENRE RECON, STEP 7: FINALIZED 2024-01-13T15:12:30.723767300Z",Atlases (Geographic)--Portugal--16th century,rbgenr,,Atlases (Geographic);Portugal;Sixteenth century,http://id.loc.gov/vocabulary/rbmscv/cv00161;http://id.worldcat.org/fast/1208476;http://id.worldcat.org/fast/1119851,,
20,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-13T15:10:29.494903900Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-13T15:11:04.065225900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-13T15:11:20.629246300Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-13T15:11:36.404706500Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-13T15:11:48.337013Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-13T15:12:01.328910400Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-13T15:12:17.651985800Z | GENRE RECON, STEP 7: FINALIZED 2024-01-13T15:12:30.723767300Z",Atlases (Geographic)--Spain--16th century,rbgenr,,Atlases (Geographic);Spain;Sixteenth century,http://id.loc.gov/vocabulary/rbmscv/cv00161;http://id.worldcat.org/fast/1204303;http://id.worldcat.org/fast/1119851,,
21,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-13T15:10:29.494903900Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-13T15:11:04.065225900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-13T15:11:20.629246300Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-13T15:11:36.404706500Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-13T15:11:48.337013Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-13T15:12:01.328910400Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-13T15:12:17.651985800Z | GENRE RECON, STEP 7: FINALIZED 2024-01-13T15:12:30.723767300Z",Atlases (Geographic)--Spain--17th century,rbgenr,,Atlases (Geographic);Spain;Seventeenth century,http://id.loc.gov/vocabulary/rbmscv/cv00161;http://id.worldcat.org/fast/1204303;http://id.worldcat.org/fast/1113663,,
22,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-13T15:10:29.494903900Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-13T15:11:04.065225900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-13T15:11:20.629246300Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-13T15:11:36.404706500Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-13T15:11:48.337013Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-13T15:12:01.328910400Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-13T15:12:17.651985800Z | GENRE RECON, STEP 7: FINALIZED 2024-01-13T15:12:30.723767300Z",Atlases--Spain--16th century,aat,,atlases;Spain;Sixteenth century,http://vocab.getty.edu/page/aat/300028053;http://id.worldcat.org/fast/1204303;http://id.worldcat.org/fast/1119851,,
23,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-13T15:10:29.494903900Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-13T15:11:04.065225900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-13T15:11:20.629246300Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-13T15:11:36.404706500Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-13T15:11:48.337013Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-13T15:12:01.328910400Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-13T15:12:17.651985800Z | GENRE RECON, STEP 7: FINALIZED 2024-01-13T15:12:30.723767300Z",Atlases--Spain--17th century,aat,,atlases;Spain;Seventeenth century,http://vocab.getty.edu/page/aat/300028053;http://id.worldcat.org/fast/1204303;http://id.worldcat.org/fast/1113663,,
24,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-13T15:10:29.494903900Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-13T15:11:04.065225900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-13T15:11:20.629246300Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-13T15:11:36.404706500Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-13T15:11:48.337013Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-13T15:12:01.328910400Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-13T15:12:17.651985800Z | GENRE RECON, STEP 7: FINALIZED 2024-01-13T15:12:30.723767300Z",Biographies,rbgenr,,,,Biographies,http://id.loc.gov/vocabulary/rbmscv/cv00185
25,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-13T15:10:29.494903900Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-13T15:11:04.065225900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-13T15:11:20.629246300Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-13T15:11:36.404706500Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-13T15:11:48.337013Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-13T15:12:01.328910400Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-13T15:12:17.651985800Z | GENRE RECON, STEP 7: FINALIZED 2024-01-13T15:12:30.723767300Z",Bookplates (Provenance),rbprov,,,,Bookplates,http://id.loc.gov/vocabulary/rbmscv/cv00138
26,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-13T15:10:29.494903900Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-13T15:11:04.065225900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-13T15:11:20.629246300Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-13T15:11:36.404706500Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-13T15:11:48.337013Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-13T15:12:01.328910400Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-13T15:12:17.651985800Z | GENRE RECON, STEP 7: FINALIZED 2024-01-13T15:12:30.723767300Z",Books of hours,aat,http://vocab.getty.edu/aat/300026457,,,books of hours,http://vocab.getty.edu/aat/300026457
27,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-13T15:10:29.494903900Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-13T15:11:04.065225900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-13T15:11:20.629246300Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-13T15:11:36.404706500Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-13T15:11:48.337013Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-13T15:12:01.328910400Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-13T15:12:17.651985800Z | GENRE RECON, STEP 7: FINALIZED 2024-01-13T15:12:30.723767300Z",Books of hours--14th century,aat,,books of hours;Fourteenth century,http://vocab.getty.edu/page/aat/300026457;http://id.worldcat.org/fast/933420,,
28,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-13T15:10:29.494903900Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-13T15:11:04.065225900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-13T15:11:20.629246300Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-13T15:11:36.404706500Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-13T15:11:48.337013Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-13T15:12:01.328910400Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-13T15:12:17.651985800Z | GENRE RECON, STEP 7: FINALIZED 2024-01-13T15:12:30.723767300Z",Books of hours--15th century,aat,,books of hours;Fifteenth century,http://vocab.getty.edu/page/aat/300026457;http://id.worldcat.org/fast/923962,,
29,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-13T15:10:29.494903900Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-13T15:11:04.065225900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-13T15:11:20.629246300Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-13T15:11:36.404706500Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-13T15:11:48.337013Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-13T15:12:01.328910400Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-13T15:12:17.651985800Z | GENRE RECON, STEP 7: FINALIZED 2024-01-13T15:12:30.723767300Z",Books of hours--Beglium--16th century,aat,,books of hours;Belgium;Sixteenth century,http://vocab.getty.edu/page/aat/300026457;http://id.worldcat.org/fast/1210278;http://id.worldcat.org/fast/1119851,,
