subject_as_recorded,vocab,subfield_codes,source_authority_uri,authorized_label_add,structured_value_add,ds_qid_add,authorized_label,structured_value,ds_qid
"Muḥammad, Prophet, -632--Isrāʼ and Miʻrāj--Early works to 1800",0,a;c;d--x--v,,,,,Isra' and Mi`raj of the Prophet Muhammad;Early works,http://id.worldcat.org/fast/1353433;http://id.worldcat.org/fast/1411636,Q48885;Q300
"Muḥammad, Prophet, -632--Birth--Early works to 1800",0,a;c;d--x--v,,,,,"Muḥammad, Prophet, -632;Birth of a person;Early works",http://id.worldcat.org/fast/1836298;http://id.worldcat.org/fast/1185270;http://id.worldcat.org/fast/1411636,Q3639;Q11147;Q300
"Madābighī, Ḥasan ibn ʻAlī, -1756 or 1757. Mukhtaṣar Qiṣṣat miʻrāj al-Nabī",0,a;d;t,,,,,,,
"Ibn Ḥajar al-Haythamī, Aḥmad ibn Muḥammad, approximately 1503-approximately 1566. Mawlid",0,a;d;t,,,,,,,
"Nūr al-Dīnʹzādah, Muṣṭafá ibn Aḥmad, -1573 or 1574. Risālat al-miʻrāj",0,a;d;t,,,,,,,
"Maḥallī, Jalāl al-Dīn Muḥammad ibn Aḥmad, 1389-1459. Kanz al-rāghibīn sharḥ Minhāj al-ṭālibīn",0,a;d;t,,,,,,,
"Nawawī, 1233-1277. Minhāj al-ṭālibīn",0,a;d;t,,,,,Minhāj al-ṭālibīn (Nawawī),http://id.worldcat.org/fast/1363943,Q11265
"Nāṣir al-ʻAlawī, al-Ḥasan ibn ʻAlī, 839 or 840-916 or 917. Fiqh al-Nāṣirīyah",0,a;d;t,,,,,,,
"Ibn al-Mutafanninah, Muḥammad ibn ʻAlī, 1103 or 1104-1181 or 1182. Urjūzah al-Raḥbīyah",0,a;d;t,,,,,"Urjūzah al-Raḥbīyah (Ibn al-Mutafanninah, Muḥammad ibn ʻAlī)",http://id.worldcat.org/fast/1716187,Q11192
"Khalīl ibn Isḥāq al-Jundī, -1365? Mukhtaṣar. Bāb al-yamīn",0,a;d;t;p,,,,,,,
"Sharḥ mukhtaṣar ʻalá al-Mukhtaṣar (Dardīr, Aḥmad ibn Muḥammad)",fast,a,,"Sharḥ mukhtaṣar ʻalá al-Mukhtaṣar (Dardīr, Aḥmad ibn Muḥammad)",http://id.worldcat.org/fast/1370430,Q103476,,,
"Dardīr, Aḥmad ibn Muḥammad, 1715-1786. Sharḥ mukhtaṣar ʿalá al-Mukhtaṣar",0,a;d;t,,"Sharḥ mukhtaṣar ʻalá al-Mukhtaṣar (Dardīr, Aḥmad ibn Muḥammad)",http://id.worldcat.org/fast/1370430,Q103476,,,
"Sharḥ al-Sullam (Mullawī, Aḥmad ibn ʻAbd al-Fattāḥ)",fast,a,,"Sharḥ al-Sullam (Mullawī, Aḥmad ibn ʻAbd al-Fattāḥ)",http://id.worldcat.org/fast/2059563,Q103477,,,
"Mullawī, Aḥmad ibn ʻAbd al-Fattāḥ, 1677-1767. Sharḥ al-Sullam",0,a;d;t,,"Sharḥ al-Sullam (Mullawī, Aḥmad ibn ʻAbd al-Fattāḥ)",http://id.worldcat.org/fast/2059563,Q103477,,,
"Akhḍarī, ʻAbd al-Raḥmān ibn Muḥammad, 1512 or 1513-1575 or 1576. Sullam fī ʻilm al-manṭiq",0,a;d;t,,,,,,,
"Ibn Balabān, Muḥammad ibn Badr al-Dīn, 1597 or 1598-1672 or 1673. Akhṣar al-mukhtaṣarāt",0,a;d;t,http://id.loc.gov/authorities/names/n96902841--(uri) http://id.loc.gov/authorities/names/n96902841--(uri) http://viaf.org/viaf/sourceID/LC%7cn96902841,"Akhṣar al-mukhtaṣarāt (Ibn Balabān, Muḥammad ibn Badr al-Dīn)",http://id.worldcat.org/fast/1367333,Q103478,,,
"Ibn Balabān, Muḥammad ibn Badr al-Dīn, 1597 or 1598-1672 or 1673. Kāfī al-mubtadiʼ min al-ṭullāb",0,a;d;t,,"Kāfī al-mubtadiʼ min al-ṭullāb (Ibn Balabān, Muḥammad ibn Badr al-Dīn)",http://id.worldcat.org/fast/1399735,Q103479,,,
"Akhṣar al-mukhtaṣarāt (Ibn Balabān, Muḥammad ibn Badr al-Dīn)",fast,a,(OCoLC)fst01367333,"Akhṣar al-mukhtaṣarāt (Ibn Balabān, Muḥammad ibn Badr al-Dīn)",http://id.worldcat.org/fast/1367333,Q103478,,,
"Taftāzānī, Masʻūd ibn ʻUmar, 1322-1389?",0,a;d,http://id.loc.gov/authorities/names/n79106223,"Taftāzānī, Masʻūd ibn ʻUmar, 1322-1389?",http://id.worldcat.org/fast/42667,Q12629,,,
"Sajāwandī, Sirāj al-Dīn Muḥammad ibn Muḥammad, active 12th century. Farāʼiḍ al-Sirājīyah",0,a;d;t,http://id.loc.gov/authorities/names/n2008037847,,,,"Farāʼiḍ al-Sirājīyah (Sajāwandī, Sirāj al-Dīn Muḥammad ibn Muḥammad)",http://id.worldcat.org/fast/1781891,Q3011
"Ibn al-Hāʼim, Aḥmad ibn Muḥammad, -1412. Fuṣūl al-muhimmah fī ʻilm mīrāth al-aʼimmah",0,a;d;t,http://id.loc.gov/authorities/names/n97907337,"Fuṣūl al-muhimmah fī ʻilm mīrāth al-aʼimmah (Ibn al-Hāʼim, Aḥmad ibn Muḥammad)",http://id.worldcat.org/fast/1402314,Q103480,,,
"Abū al-Layth al-Samarqandī, Naṣr ibn Muḥammad, -983? Muqaddimah fī al-ṣalāh",0,a;d;t,,,,,,,
Minhāj al-ṭālibīn (Nawawī),fast,a,,,,,Minhāj al-ṭālibīn (Nawawī),http://id.worldcat.org/fast/1363943,Q11265
"Ibn al-ḥājib, ʻUthmān ibn ʻUmar, 1175-1249. Mukhtaṣar al-Muntahá",0,a;d;t,,,,,"Mukhtaṣar al-Muntahá al-uṣūlī (Ibn al-Ḥājib, ʻUthmān ibn ʻUmar)",http://id.worldcat.org/fast/2057011,Q11494
"Shahīd al-Awwal, Muḥammad ibn Makkī, 1333 or 1334-1380. Alfīyah fī al-ṣalāh al-yawmīyah",0,a;d;t,,,,,,,
"Ibn al-Muṭahhar al-Ḥillī, al-Ḥasan ibn Yūsuf, 1250-1325. Qawāʻid al-aḥkām fī maʻrifat al-ḥalāl wa-al-ḥarām",0,a;d;t,http://id.loc.gov/authorities/names/n89115870,,,,"Qawāʻid al-aḥkām fī maʻrifat al-ḥalāl wa-al-ḥarām (Ibn al-Muṭahhar al-Ḥillī, al-Ḥasan ibn Yūsuf)",http://id.worldcat.org/fast/1376633,Q48921
"Ibn al-Shahīd al-Thānī, al-Ḥasan, 1551 or 1552-1602 or 1603. Maʻālim al-dīn wa-malādhdh al-mujtahidīn",0,a;d;t,,,,,,,
"Shahīd al-Awwal, Muḥammad ibn Makkī, 1333 or 1334-1380. Lumʻah al-Dimashqīyah",0,a;d;t,http://id.loc.gov/authorities/names/n88033179,,,,"Lumʻah al-Dimashqīyah (Shahīd al-Awwal, Muḥammad ibn Makkī)",http://id.worldcat.org/fast/1372238,Q100854
"Lumʻah al-Dimashqīyah (Shahīd al-Awwal, Muḥammad ibn Makkī)",fast,a,,"Lumʻah al-Dimashqīyah (Shahīd al-Awwal, Muḥammad ibn Makkī)",http://id.worldcat.org/fast/1372238,Q100854,,,
"Shahīd al-Awwal, Muḥammad ibn Makkī, 1333 or 1334-1380. Lumʻah al-Dimashqīyah",0,a;d;t,,,,,"Lumʻah al-Dimashqīyah (Shahīd al-Awwal, Muḥammad ibn Makkī)",http://id.worldcat.org/fast/1372238,Q100854
"Shahīd al-Thānī, Zayn al-Dīn ibn ʻAlī, 1506-1559. Rawḍah al-bahīyah fī sharḥ al-Lumʻah al-Dimashqīyah",0,a;d;t,,,,,"Rawḍah al-bahīyah fī sharḥ al-Lumʻah al-Dimashqīyah (Shahīd al-Thānī, Zayn al-Dīn ibn ʻAlī)",http://id.worldcat.org/fast/1376920,Q100853
"Muḥaqqiq al-Ḥillī, Jaʻfar ibn al-Ḥasan, 1205 or 1206-1277. Mukhtaṣar al-nāfiʻ",0,a;d;t,,,,,"Mukhtaṣar al-nāfiʻ (Muḥaqqiq al-Ḥillī, Jaʻfar ibn al-Ḥasan)",http://id.worldcat.org/fast/2056789,Q48951
"Bayḍāwī, ʻAbd Allāh ibn ʻUmar, -1286? Minhāj al-wuṣūl ilá ʻilm al-uṣūl",0,a;d;t,,"Minhāj al-wuṣūl ilá ʻilm al-uṣūl (Bayḍāwī, ʻAbd Allāh ibn ʻUmar)",http://id.worldcat.org/fast/1368439,Q103481,,,
"Jārūdī, Nāṣir ibn Muḥammad, active 18th century",0,a;d,,"Jārūdī, Nāṣir ibn Muḥammad, active 18th century",http://id.worldcat.org/fast/1826907,Q103482,,,
"Jidd Ḥafṣī, ʻAlī ibn Luṭf Allāh, active 17th century-18th century",0,a;d,,"Jidd Ḥafṣī, ʻAlī ibn Luṭf Allāh, active 17th century-18th century",http://id.worldcat.org/fast/1827127,Q103483,,,
"Aḥsāʼī, Yaḥyá ibn Ḥusayn, active 17th century-18th century",0,a;d,,"Aḥsāʼī, Yaḥyá ibn Ḥusayn, active 17th century-18th century",http://id.worldcat.org/fast/1803638,Q103484,,,
"Ṭaḥāwī, Aḥmad ibn Muḥammad, 852?-933. Mukhtaṣar",0,a;d;t,,,,,,,
"Ibn Fahd, Aḥmad ibn Muḥammad, 1356 or 1357-1437 or 1438. Ghāyat al-ijāzah",0,a;d;t,,,,,,,
"Ṭūsī, Muḥammad ibn al-Ḥasan, 995-1067? ʻUddat al-uṣūl",0,a;d;t,,,,,,,
