signature,description,instanceOf,materialDS,centuryDS,earliestDate,latestDate,placeDS,scribeWikidata,artistWikidata,scriptNote,languageWikidata,titleRecord,titleStandard,titleDS,authorWikidata,ownerWikidata,holderWikidata,DSID,institutionalID,shelfmark,iiifURL,record,link
"Columbia, Missouri, Saint Louis University, VFL MS 042","manuscript containing Book of litanies, single leaf (Pius XII Memorial Library. Manuscript. VFL MS 042)",Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q98,1500,1500,https://catalog.digital-scriptorium.org/entity/Q3079,,,"Script: Thuluth in black ink; headings in gold and blue, accented in red or blue; script identified by Robert Hillenbrand.",Q13955,"Book of litanies, single leaf (Pius XII Memorial Library. Manuscript. VFL MS 042)",Litanies,https://catalog.digital-scriptorium.org/entity/Q39232,,Q124515306,Q734774,DS10056,865583574,VFL MS 042,https://iiif.archive.org/iiif/3/images_VFLMS042_44/manifest.json,https://catalog.digital-scriptorium.org/entity/Q44270,https://libcat.slu.edu/record=b3600226
"Columbia, Missouri, Saint Louis University, VFL MS 048","manuscript containing The history of Rama, single leaf",Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q101,1800,1800,https://catalog.digital-scriptorium.org/entity/Q38217,,,Script: Javanese.,Q33549|Q49341,"The history of Rama, single leaf",Ramayana,https://catalog.digital-scriptorium.org/entity/Q27562,,Q124515306,Q734774,DS10058,892102319,VFL MS 048,https://iiif.archive.org/iiif/3/images_VFLMS048_44/manifest.json,https://catalog.digital-scriptorium.org/entity/Q44276,https://libcat.slu.edu/record=b3627751
"Columbia, Missouri, Saint Louis University, VFL MS 045","manuscript containing Bhagavadgītā, chapter 15, verses 12 to 16, single leaf",Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q101,1800,1800,https://catalog.digital-scriptorium.org/entity/Q138,,,Script: Devanagari.,Q11059,"Bhagavadgītā, chapter 15, verses 12 to 16, single leaf",Bhagavad Gita,https://catalog.digital-scriptorium.org/entity/Q27759,,Q124515306,Q734774,DS10059,891585442,VFL MS 045,https://iiif.archive.org/iiif/3/images_VFLMS045_44/manifest.json,https://catalog.digital-scriptorium.org/entity/Q44279,https://libcat.slu.edu/record=b3627752
"Columbia, Missouri, Saint Louis University, VFL MS 047","manuscript containing Buddhist canon, single leaf (Pius XII Memorial Library. Manuscript. VFL MS 047)",Q87167,https://catalog.digital-scriptorium.org/entity/Q30,https://catalog.digital-scriptorium.org/entity/Q100,1700,1700,https://catalog.digital-scriptorium.org/entity/Q38257,,,Script: Burmese.,Q36727,"Buddhist canon, single leaf (Pius XII Memorial Library. Manuscript. VFL MS 047)",Buddhist canon,https://catalog.digital-scriptorium.org/entity/Q39235,,Q124515306,Q734774,DS10064,894512472,VFL MS 047,https://iiif.archive.org/iiif/3/images_VFLMS047_44/manifest.json,https://catalog.digital-scriptorium.org/entity/Q44294,https://libcat.slu.edu/record=b3627761
"Columbia, Missouri, Saint Louis University, VFL MS 049","manuscript containing Chinese Buddhist canon, single leaf (Pius XII Memorial Library. Manuscript. VFL MS 049)",Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q97,1400,1400,https://catalog.digital-scriptorium.org/entity/Q12707,,,Script: Kanbun.,Q5287,"Chinese Buddhist canon, single leaf (Pius XII Memorial Library. Manuscript. VFL MS 049)",Chinese Buddhist canon,https://catalog.digital-scriptorium.org/entity/Q39248,,Q124515306,Q734774,DS10065,894513148,VFL MS 049,https://iiif.archive.org/iiif/3/images_VFLMS049_44/manifest.json,https://catalog.digital-scriptorium.org/entity/Q44297,https://libcat.slu.edu/record=b3627762
"Columbia, Missouri, Saint Louis University, VFL MS 046","manuscript containing Tamil Bible with commentary, single leaf",Q87167,https://catalog.digital-scriptorium.org/entity/Q30,https://catalog.digital-scriptorium.org/entity/Q100,1700,1700,https://catalog.digital-scriptorium.org/entity/Q38302,,,Script: Tamil.,Q5885,"Tamil Bible with commentary, single leaf",Bible,https://catalog.digital-scriptorium.org/entity/Q661,,Q124515306,Q734774,DS10061,891583784,VFL MS 046,https://iiif.archive.org/iiif/3/images_VFLMS046_44/manifest.json,https://catalog.digital-scriptorium.org/entity/Q44285,https://libcat.slu.edu/record=b3627754x
"Columbia, Missouri, Saint Louis University, VFL MS 050","manuscript containing Ise Monogatari, single leaf",Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q99,1600,1600,https://catalog.digital-scriptorium.org/entity/Q12707,,,Script: Oie or court script.,Q5287,"Ise Monogatari, single leaf",Ise monogatari,https://catalog.digital-scriptorium.org/entity/Q39461,,Q124515306,Q734774,DS10062,894514159,VFL MS 050,https://iiif.archive.org/iiif/3/images_VFLMS050_44/manifest.json,https://catalog.digital-scriptorium.org/entity/Q44288,https://libcat.slu.edu/record=b3627757
"Columbia, Missouri, Saint Louis University, VFL MS 044","manuscript containing Astrological and religious text, single leaf (Pius XII Memorial Library. Manuscript. VFL MS 044)",Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q100,1700,1700,https://catalog.digital-scriptorium.org/entity/Q138,,,Script: Devanagari.,Q11059,"Astrological and religious text, single leaf (Pius XII Memorial Library. Manuscript. VFL MS 044)",Religious text|Astrological text,https://catalog.digital-scriptorium.org/entity/Q1465|https://catalog.digital-scriptorium.org/entity/Q20378,,Q124515306,Q734774,DS10063,894511681,VFL MS 044,https://iiif.archive.org/iiif/3/images_VFLMS044_44/manifest.json,https://catalog.digital-scriptorium.org/entity/Q44291,https://libcat.slu.edu/record=b3627758
"Columbia, Missouri, Saint Louis University, VFL MS 003","manuscript containing Book of hours, use of Rome",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1460,1470,https://catalog.digital-scriptorium.org/entity/Q1299,,,Script: Gothic textualis.,Q397,"Book of hours, use of Rome",Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,Q9592,,Q734774,DS10009,56821922,VFL MS 003,https://iiif.archive.org/iiif/3/images_VFLMS003_44/manifest.json,https://catalog.digital-scriptorium.org/entity/Q44129,https://libcat.slu.edu/record=b1977090
"Columbia, Missouri, Saint Louis University, VFL MS 005","manuscript containing Book of hours, single leaf",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1470,1470,https://catalog.digital-scriptorium.org/entity/Q122,,,Script: Gothic textura.,Q397,"Book of hours, single leaf",Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,Q9592,,Q734774,DS10010,56822433,VFL MS 005,https://iiif.archive.org/iiif/3/images_VFLMS005_44/manifest.json,https://catalog.digital-scriptorium.org/entity/Q44132,https://libcat.slu.edu/record=b1977095
"Columbia, Missouri, Saint Louis University, VFL MS 004","manuscript containing Book of hours, single leaves",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1470,1470,https://catalog.digital-scriptorium.org/entity/Q122,,,Script: Bastarda.,Q397,"Book of hours, single leaves",Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,Q9592,,Q734774,DS10012,56822339,VFL MS 004,https://iiif.archive.org/iiif/3/images_VFLMS004_44/manifest.json,https://catalog.digital-scriptorium.org/entity/Q44138,https://libcat.slu.edu/record=b1977097
"Columbia, Missouri, Saint Louis University, VFL MS 008","manuscript containing Gradual, single leaves",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96,1335,1335,https://catalog.digital-scriptorium.org/entity/Q122,,,Script: Gothic textualis.,Q397,"Gradual, single leaves",Gradual,https://catalog.digital-scriptorium.org/entity/Q1121,Q9592,,Q734774,DS10014,56822837,VFL MS 008,https://iiif.archive.org/iiif/3/images_VFLMS008_44/manifest.json,https://catalog.digital-scriptorium.org/entity/Q44144,https://libcat.slu.edu/record=b1977099
"Columbia, Missouri, Saint Louis University, VFL MS 009","manuscript containing Antiphonary, single leaf",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1480,1480,https://catalog.digital-scriptorium.org/entity/Q134,,,Script: Gothic textualis.,Q397,"Antiphonary, single leaf",Antiphonary,https://catalog.digital-scriptorium.org/entity/Q654,Q9592,,Q734774,DS10015,56822922,VFL MS 009,https://iiif.archive.org/iiif/3/images_VFLMS009_44/manifest.json,https://catalog.digital-scriptorium.org/entity/Q44147,https://libcat.slu.edu/record=b1977100
"Columbia, Missouri, Saint Louis University, VFL MS 010","manuscript containing Gradual, single leaves",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q98,1500,1500,https://catalog.digital-scriptorium.org/entity/Q122,,,Script: Gothic textualis.,Q397,"Gradual, single leaves",Gradual,https://catalog.digital-scriptorium.org/entity/Q1121,Q9592,,Q734774,DS10016,56822966,VFL MS 010,https://iiif.archive.org/iiif/3/images_VFLMS010_44/manifest.json,https://catalog.digital-scriptorium.org/entity/Q44150,https://libcat.slu.edu/record=b1977101
"Columbia, Missouri, Saint Louis University, VFL MS 023","manuscript containing Antiphonary, cutting",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1420,1420,https://catalog.digital-scriptorium.org/entity/Q134,,,Script: Gothic textualis.,Q397,"Antiphonary, cutting",Antiphonary,https://catalog.digital-scriptorium.org/entity/Q654,Q9592,,Q734774,DS10018,56823556,VFL MS 023,https://iiif.archive.org/iiif/3/images_VFLMS023_44/manifest.json,https://catalog.digital-scriptorium.org/entity/Q44156,https://libcat.slu.edu/record=b1977169
"Columbia, Missouri, Saint Louis University, VFL MS 030",manuscript containing Anaphora of Our Lady Mary (Pius XII Memorial Library. Manuscript. VFL MS 030),Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q102,1900,1900,https://catalog.digital-scriptorium.org/entity/Q3655,,,Script: Written in Ethiopic (Ge'ez) script; rubrics in red.,Q35667,Anaphora of Our Lady Mary (Pius XII Memorial Library. Manuscript. VFL MS 030),Anaphora,https://catalog.digital-scriptorium.org/entity/Q39195,Q124629901,,Q734774,DS10019,56832532,VFL MS 030,https://iiif.archive.org/iiif/3/images_VFLMS030_44/manifest.json,https://catalog.digital-scriptorium.org/entity/Q44159,https://libcat.slu.edu/record=b1977202
"Columbia, Missouri, Saint Louis University, VFL MS 011",manuscript containing Gradual single leaf,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96,1300,1300,https://catalog.digital-scriptorium.org/entity/Q134,,,Script: Gothic textualis.,Q397,Gradual single leaf,Gradual,https://catalog.digital-scriptorium.org/entity/Q1121,Q9592,,Q734774,DS10020,56845068,VFL MS 011,https://iiif.archive.org/iiif/3/images_VFLMS011_44/manifest.json,https://catalog.digital-scriptorium.org/entity/Q44162,https://libcat.slu.edu/record=b1977365
"Columbia, Missouri, Saint Louis University, VFL MS 016",manuscript containing Missal single leaf,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96,1320,1320,https://catalog.digital-scriptorium.org/entity/Q134,,,Script: Gothic textualis.,Q397,Missal single leaf,Missal,https://catalog.digital-scriptorium.org/entity/Q662,Q9592,,Q734774,DS10021,56845703,VFL MS 016,https://iiif.archive.org/iiif/3/images_VFLMS016_44/manifest.json,https://catalog.digital-scriptorium.org/entity/Q44165,https://libcat.slu.edu/record=b1977375
"Columbia, Missouri, Saint Louis University, VFL MS 012",manuscript containing Antiphonary single leaf,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96,1300,1300,https://catalog.digital-scriptorium.org/entity/Q134,,,Script: Gothic textualis.,Q397,Antiphonary single leaf,Antiphonary,https://catalog.digital-scriptorium.org/entity/Q654,Q9592,,Q734774,DS10022,56845739,VFL MS 012,https://iiif.archive.org/iiif/3/images_VFLMS012_44/manifest.json,https://catalog.digital-scriptorium.org/entity/Q44168,https://libcat.slu.edu/record=b1977376
"Columbia, Missouri, Saint Louis University, VFL MS 013",manuscript containing Antiphonary single leaf,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96,1300,1300,https://catalog.digital-scriptorium.org/entity/Q134,,,Script: Gothic textualis.,Q397,Antiphonary single leaf,Antiphonary,https://catalog.digital-scriptorium.org/entity/Q654,Q9592,,Q734774,DS10023,56845767,VFL MS 013,https://iiif.archive.org/iiif/3/images_VFLMS013_44/manifest.json,https://catalog.digital-scriptorium.org/entity/Q44171,https://libcat.slu.edu/record=b1977378x
"Columbia, Missouri, Saint Louis University, VFL MS 014",manuscript containing Antiphonary single leaf,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96,1300,1300,https://catalog.digital-scriptorium.org/entity/Q134,,,Script: Gothic textualis.,Q397,Antiphonary single leaf,Antiphonary,https://catalog.digital-scriptorium.org/entity/Q654,Q9592,,Q734774,DS10024,56845820,VFL MS 014,https://iiif.archive.org/iiif/3/images_VFLMS014_44/manifest.json,https://catalog.digital-scriptorium.org/entity/Q44174,https://libcat.slu.edu/record=b1977379
"Columbia, Missouri, Saint Louis University, VFL MS 015","manuscript containing Gradual, single leaves",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1460,1460,https://catalog.digital-scriptorium.org/entity/Q134,,,Script: Gothic textualis.,Q397,"Gradual, single leaves",Gradual,https://catalog.digital-scriptorium.org/entity/Q1121,Q9592,,Q734774,DS10025,56845868,VFL MS 015,https://iiif.archive.org/iiif/3/images_VFLMS015_44/manifest.json,https://catalog.digital-scriptorium.org/entity/Q44177,https://libcat.slu.edu/record=b1977380
"Columbia, Missouri, Saint Louis University, VFL MS 017",manuscript containing Antiphonary single leaf,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96,1300,1300,https://catalog.digital-scriptorium.org/entity/Q3087,,,Script: Gothic textualis.,Q397,Antiphonary single leaf,Antiphonary,https://catalog.digital-scriptorium.org/entity/Q654,Q9592,,Q734774,DS10026,56845900,VFL MS 017,https://iiif.archive.org/iiif/3/images_VFLMS017_44/manifest.json,https://catalog.digital-scriptorium.org/entity/Q44180,https://libcat.slu.edu/record=b1977381x
"Columbia, Missouri, Saint Louis University, VFL MS 019","manuscript containing Antiphonary, single leaf",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q98,1500,1500,https://catalog.digital-scriptorium.org/entity/Q129,,,Script: Gothic textualis.,Q397,"Antiphonary, single leaf",Antiphonary,https://catalog.digital-scriptorium.org/entity/Q654,Q9592,,Q734774,DS10027,56845993,VFL MS 019,https://iiif.archive.org/iiif/3/images_VFLMS019_44/manifest.json,https://catalog.digital-scriptorium.org/entity/Q44183,https://libcat.slu.edu/record=b1977382
"Columbia, Missouri, Saint Louis University, VFL MS 018","manuscript containing Breviary, single leaf",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1460,1460,https://catalog.digital-scriptorium.org/entity/Q129,,,Script: Gothic textualis.,Q397,"Breviary, single leaf",Breviary,https://catalog.digital-scriptorium.org/entity/Q657,Q9592,,Q734774,DS10028,56883963,VFL MS 018,https://iiif.archive.org/iiif/3/images_VFLMS018_44/manifest.json,https://catalog.digital-scriptorium.org/entity/Q44186,https://libcat.slu.edu/record=b1977428x
"Columbia, Missouri, Saint Louis University, VFL MS 020","manuscript containing Antiphonary, single leaves",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q98,1500,1500,https://catalog.digital-scriptorium.org/entity/Q129,,,Script: Iberian textualis.,Q397,"Antiphonary, single leaves",Antiphonary,https://catalog.digital-scriptorium.org/entity/Q654,Q9592,,Q734774,DS10029,56884020,VFL MS 020,https://iiif.archive.org/iiif/3/images_VFLMS020_44/manifest.json,https://catalog.digital-scriptorium.org/entity/Q44189,https://libcat.slu.edu/record=b1977430
"Columbia, Missouri, Saint Louis University, VFL MS 021","manuscript containing Antiphonary, single leaf",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q99,1600,1600,https://catalog.digital-scriptorium.org/entity/Q129,,,Script: Iberian textualis.,Q397,"Antiphonary, single leaf",Antiphonary,https://catalog.digital-scriptorium.org/entity/Q654,Q9592,,Q734774,DS10030,56884100,VFL MS 021,https://iiif.archive.org/iiif/3/images_VFLMS021_44/manifest.json,https://catalog.digital-scriptorium.org/entity/Q44192,https://libcat.slu.edu/record=b1977433
"Columbia, Missouri, Saint Louis University, VFL MS 022","manuscript containing Antiphonary, single leaf",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96,1340,1340,https://catalog.digital-scriptorium.org/entity/Q134,,,Script: Gothic textualis.,Q397,"Antiphonary, single leaf",Antiphonary,https://catalog.digital-scriptorium.org/entity/Q654,Q9592,,Q734774,DS10031,56884181,VFL MS 022,https://iiif.archive.org/iiif/3/images_VFLMS022_44/manifest.json,https://catalog.digital-scriptorium.org/entity/Q44195,https://libcat.slu.edu/record=b1977435
"Columbia, Missouri, Saint Louis University, VFL MS 027","manuscript containing Antiphonary, fragment",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q100,1700,1700,https://catalog.digital-scriptorium.org/entity/Q129,,,Script: Iberian textualis.,Q397,"Antiphonary, fragment",Antiphonary,https://catalog.digital-scriptorium.org/entity/Q654,Q9592,,Q734774,DS10032,56884397,VFL MS 027,https://iiif.archive.org/iiif/3/images_VFLMS027_44/manifest.json,https://catalog.digital-scriptorium.org/entity/Q44198,https://libcat.slu.edu/record=b1977437
"Columbia, Missouri, Saint Louis University, VFL MS 028","manuscript containing Antiphonary, imperfect",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q99,1600,1600,https://catalog.digital-scriptorium.org/entity/Q129,,,Script: Gothic textualis.,Q397,"Antiphonary, imperfect",Antiphonary,https://catalog.digital-scriptorium.org/entity/Q654,Q9592,,Q734774,DS10033,56884441,VFL MS 028,https://iiif.archive.org/iiif/3/images_VFLMS028_44/manifest.json,https://catalog.digital-scriptorium.org/entity/Q44201,https://libcat.slu.edu/record=b1977438
"Columbia, Missouri, Saint Louis University, VFL MS 026","manuscript containing Carta ejecutoria de hidalguia, Juan de Gayferos de Eguiraum (Pius XII Memorial Library. Manuscript. VFL MS 026)",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q98,1587,1587,https://catalog.digital-scriptorium.org/entity/Q6979,,,Script: Southern textualis formata.,Q1321,"Carta ejecutoria de hidalguia, Juan de Gayferos de Eguiraum (Pius XII Memorial Library. Manuscript. VFL MS 026)",Carta ejecutoria,https://catalog.digital-scriptorium.org/entity/Q3718,Q29,,Q734774,DS10034,56884561,VFL MS 026,https://iiif.archive.org/iiif/3/images_VFLMS026_44/manifest.json,https://catalog.digital-scriptorium.org/entity/Q44204,https://libcat.slu.edu/record=b1977520
"Columbia, Missouri, Saint Louis University, VFL MS 031","manuscript containing Antiphonary, imperfect",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q98,1550,1550,https://catalog.digital-scriptorium.org/entity/Q129,,,Script: Iberian textualis.,Q397,"Antiphonary, imperfect",Antiphonary,https://catalog.digital-scriptorium.org/entity/Q654,Q9592,,Q734774,DS10036,56891527,VFL MS 031,https://iiif.archive.org/iiif/3/images_VFLMS031_44/manifest.json,https://catalog.digital-scriptorium.org/entity/Q44210,https://libcat.slu.edu/record=b1977527
"Columbia, Missouri, Saint Louis University, VFL MS 032",manuscript containing Release of goods and chattels (Pius XII Memorial Library. Manuscript. VFL MS 032),Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96,1374,1374,https://catalog.digital-scriptorium.org/entity/Q133|https://catalog.digital-scriptorium.org/entity/Q17528,,,Script: Documentary cursive script.,Q397,Release of goods and chattels (Pius XII Memorial Library. Manuscript. VFL MS 032),Release of goods and chattels,https://catalog.digital-scriptorium.org/entity/Q39728,Q129247,,Q734774,DS10037,56892425,VFL MS 032,https://iiif.archive.org/iiif/3/images_VFLMS032_44/manifest.json,https://catalog.digital-scriptorium.org/entity/Q44213,https://libcat.slu.edu/record=b1977539
