ds_id,date_added,date_last_updated,source_type,cataloging_convention,holding_institution_ds_qid,holding_institution_as_recorded,holding_institution_id_number,holding_institution_shelfmark,link_to_holding_institution_record,iiif_manifest,production_place_as_recorded,production_place_ds_qid,production_date_as_recorded,production_date,century,century_aat,dated,title_as_recorded,title_as_recorded_agr,uniform_title_as_recorded,uniform_title_agr,standard_title_ds_qid,genre_as_recorded,genre_ds_qid,subject_as_recorded,subject_ds_qid,author_as_recorded,author_as_recorded_agr,author_ds_qid,artist_as_recorded,artist_as_recorded_agr,artist_ds_qid,scribe_as_recorded,scribe_as_recorded_agr,scribe_ds_qid,associated_agent_as_recorded,associated_agent_as_recorded_agr,associated_agent_ds_qid,former_owner_as_recorded,former_owner_as_recorded_agr,former_owner_ds_qid,language_as_recorded,language_ds_qid,material_as_recorded,material_ds_qid,physical_description,note,acknowledgments,data_processed_at,data_source_modified,source_file
DS16504,"","",marc-xml,rda,Q67877,Rochester Institute of Technology,.b39629673,108299,https://digitalcollections.rit.edu/luna/servlet/s/i1994m,https://digitalcollections.rit.edu/luna/servlet/iiif/m/RIT~1~1~638~4911/manifest,"Genoa, Italy",Q7800;Q134,1509.,1509,16,http://vocab.getty.edu/aat/300404510,true,Choir book,"","","",Q1449,Antiphonaries|Wooden boards (binding)|Clasps (binding)|Bosses (binding)|Insect damage,Q10815|Q5870|Q12690|Q12679|Q114873,"Catholic Church--Liturgy--16th century--Texts|Antiphonaries--Italy--16th century--Texts--Early works to 1800|Music--Manuscripts--Italy--16th century--Texts--Early works to 1800|Manuscripts, Medieval--Italy--16th century|Manuscripts, Latin (Medieval and modern)|Gregorian chants--Early works to 1800|Illumination of books and manuscripts, Medieval",Q310;Q207;Q335;Q3066|Q4306;Q249;Q335;Q3066;Q300|Q287;Q38609;Q249;Q335;Q3066;Q300|Q325;Q249;Q335|Q10783|Q3070;Q300|Q27352,"Lambertus, Paulus","","","","","","","","","","","","Odorno, Mary","","",lat,Q113,"vellum, illustrated, colour",Q33,"Extent: ii, 104, i leaves : vellum, illustrated, colour ; 524 x 345 mm.","Title devised by cataloger.|Inscription on front flyleaf reads, ""San Leonardo,"" in a seventeenth-century hand.-- Vendor description;|Written in 1509 by Paul Lambert for the Abbess Sister Dorothy Adorno at the Abbey of St. Leonard in Genoa, front flyleaf, ""Anno Millesimo quingentesimo Nonagesimo Tempore R[everendissime] D[ominae] Abbatiss Sororis Dorothe Adurn Monastery Sancti Leonardi Genu P. Paulus Lambertus scribebat."" -- Vendor description;|Although we have found no other records of this abbess, Dorothy Adorno, her family was one of the most prominent in Genoa. Eight members of the Adorno family served as doge in the period from 1363-1527. Dorothy was also a relative by marriage of St. Catherine of Genoa (1463-1510, Catarina Flisca Adurna, in Latin). -- Vendor description.|Given the prominence of Dorothy's family, it is likely that her convent was a wealthy one for well-born women, but we have not identified this foundation, and further research is called for (Debby, 2012, p.655, mentions a painting by Domenico Fiasella (1589-1669), active mainly in Genoa, illustrating St. Clare expelling the Saracens from Assisi (1667), now in the Chiesa di San Giovanni Decolatto in Montaggio, near Genoa, and suggests it was originally painted for the Clarissan community of San Leonardo. We have been unable to find other mentions of the convent, and in any case the text of our manuscript is almost certainly not Franciscan). -- Vendor description.","",2026-07-07 13:51:31 -0400,20260521,20260521-rit-marc.xml
,"","",marc-xml,dcrms,Q67877,Rochester Institute of Technology,.b37565266,107558,https://digitalcollections.rit.edu/luna/servlet/s/5s646w,https://digitalcollections.rit.edu/luna/servlet/iiif/m/RIT~1~1~1251~134479/manifest,"Sagonne, France?",Q114878;Q152,1572.,1572,16,http://vocab.getty.edu/aat/300404510,true,Echange d'heritages entre Claude Permet et Jean Permet ...; 10. Aout 1572 : manuscript,"","","",Q8287,Legal instruments--France--16th century|Manuscripts--France--16th century|Vellum bindings (Binding)--France--16th century|Seals (Provenance),Q16322;Q152;Q335|Q10789;Q152;Q335|Q5878;Q152;Q335|Q16345,"Permet, Claude|Permet, Jean|Manuscripts, French--16th century|Wills--France--16th century|Inheritance and succession--France--16th century--Early works to 1800",||Q319;Q335|Q8019;Q152;Q335|Q3565;Q152;Q335;Q300,"","","","","","","","","","","","","","","",In French,Q111,"","",Extent: 1 volume (20 leaves) : vellum ; 29 x 24 cm (folio),"Title from left margin note in darker black ink on first page and date listed above.|Region of Sagonne, France, mentioned on first page.|Remnant of wax seal.|Sewn binding with [gut?] thread connecting vellum pages of manuscript. Remnants of wax seal at lower edge of final page recto. Some tears in pages have been repaired with stitching.","",2026-07-07 13:51:31 -0400,20260521,20260521-rit-marc.xml
,"","",marc-xml,rda,Q67877,Rochester Institute of Technology,.b42333799,108981,https://digitalcollections.rit.edu/luna/servlet/s/01140z,https://digitalcollections.rit.edu/luna/servlet/iiif/m/RIT~1~1~972~8819/manifest,Italy?,Q134,1550?,1550,16,http://vocab.getty.edu/aat/300404510,false,Il Decameron /,"","","",Q7855,Manuscripts (documents)|Vellum (parchment)|Decorated initials--16th century,Q10789|Q10802|Q10807;Q335,Manuscripts--16th century,Q38609;Q335,"Boccaccio, Giovanni, 1313-1375","",Q418,"","","","","","","","","","","","",ita,Q116,vellum,Q33,"Extent: 166 leaves, bound in slipcase : vellum; 33 x 25 x 5 cm.","Title taken from pencil inscription on front flyleaf verso.|Dating from enclosed letter.|Pagination written in pencil at right bottom of each leaf.|Includes facsimile and 1969 letter from Bruce Barker-Benfield, Bodleian Library, Oxford, requesting information from Paul Standard regarding manuscript in addition to another hand-written half sheet in Italian.|From the Paul Standad Graphic Arts Collection.","",2026-07-07 13:51:31 -0400,20260521,20260521-rit-marc.xml
DS16503,"","",marc-xml,dcrmmss,Q67877,Rochester Institute of Technology,.b44980589,109908,https://digitalcollections.rit.edu/luna/servlet/s/54bfq3,https://digitalcollections.rit.edu/luna/servlet/iiif/m/RIT~1~1~1136~26783/manifest,Southern Netherlands,Q12702,between 1400 and 1450.,1400^1450,15,http://vocab.getty.edu/aat/300404465,false,"Book of hours, use of Rome","","","",Q795,Books of hours|Genealogical notes--France--16th century|manuscripts|decorated initials|pilgrim badges,Q38439|Q66733;Q152;Q335|Q10789|Q10807|Q38524,"Manuscripts, Latin--15th century|Manuscripts, Medieval|Books of hours",Q210;Q154|Q325|Q5889,"","","","","","","","","","","","","","","",Prayers are in Latin; calendar and rubrics are in French,Q113;Q111,parchment,Q33,"Extent: 86 leaves: parchment, 105 x 79 mm.","Gothic textualis script; Layout is 14 lines ruled in red ink.|COLLATION: i8 [-7, -8], ii6, iii-xi8, xii2|DECORATION: Capitals touched in yellow, 1- to 2-line initials alternating in red and blue throughout, many of the 2-line initials decorated with areas of parchment left in reserve. Nine 3- to 4-line puzzle initials with penwork flourishes alternating in red and blue. Black stains from pilgrims' badges on leaves 18 verso-19 and 37 verso-38.|PROVENANCE: 1. The dialect of French used is Picard, spoken from the northernmost part of France to the southern Netherlands (modern Belgium). The liturgical use of the Hours of the Virgin, specifically the None capitulum ""Sicut cinnamomum,"" and the penwork decoration, point more specifically to the southern Netherlands in the fifteenth century. The calendar lacks the feast of the Presentation of the Virgin (introduced in the Roman Missal in 1472), added to the calendar in a later hand. 2. On the first flyleaf and in the calendar are dated obits of the Despaigne and the D'Assonleville families. At the top of the flyleaf is the obit of Martine Despaigne: ""Le vi decembre 1555 soier Martine despaigne a Rendu a dieu son esprit..."" Below it, ""Damp Jacques despaigne a Rendu a dieu son esprit, ... le dyxeysme Jour de Juin 1559 Dieu luy soit misericorde."" In the calendar obits of Jeanne Despaigne dated 1598 (leaf 1 verso), Julye Despaigne dated 1580 (leaf 2), Jacques Despaigne 1559, date cropped (leaf 6), Marie Despaigne dated 1578 (leaf 9 verso), Marie D'Assonleville dated 1586 and Martine Despaigne dated 1555 (leaf 12). The D'Assonleville/D'Assonville family can be traced to Arras in Picardy in the 16th century. 3. In the margin of leaf 49 verso, an 18th or 19th century inscription in black ink ""Rollet est im fripon"" (Rollet is a rascal). An initial ""D"" by the same hand in the margin of leaf 37 verso.","",2026-07-07 13:51:31 -0400,20260521,20260521-rit-marc.xml
