row_index,workflow_history,name_as_recorded,role,name_agr,source_authority_uri,authorized_label_add,instance_of_add,structured_value_add,instance_of,authorized_label,structured_value
31,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-02T17:20:39.291070Z | NAME RECON STEP 3: START HUMAN RECON 2024-01-02T17:23:08.983387Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2024-01-02T17:23:22.767829Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2024-01-02T17:23:38.706349Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2024-01-02T17:23:52.990573Z | NAME RECON STEP 6: START ORG RECON 2024-01-04T20:11:21.863745Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2024-01-04T20:12:03.570608Z | NAME RECON STEP 9: FINALIZED 2024-01-04T20:13:06.290568Z",Euclid,author,,http://id.loc.gov/authorities/names/n50043341,,,,human,Euclid,Q8747
32,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-02T17:20:39.291072Z | NAME RECON STEP 3: START HUMAN RECON 2024-01-02T17:23:08.983401Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2024-01-02T17:23:22.767835Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2024-01-02T17:23:38.706357Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2024-01-02T17:23:52.990578Z | NAME RECON STEP 6: START ORG RECON 2024-01-04T20:11:21.863749Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2024-01-04T20:12:03.570612Z | NAME RECON STEP 9: FINALIZED 2024-01-04T20:13:06.290573Z","Fiqī, Muḥammad Saʻd, active 1870",scribe,فقي، محمد سعد، active 1870،,,Muḥammad Saʻd Fiqī,human,Q124130453,,,
33,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-02T17:20:39.291079Z | NAME RECON STEP 3: START HUMAN RECON 2024-01-02T17:23:08.983406Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2024-01-02T17:23:22.767840Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2024-01-02T17:23:38.706359Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2024-01-02T17:23:52.990581Z | NAME RECON STEP 6: START ORG RECON 2024-01-04T20:11:21.863754Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2024-01-04T20:12:03.570618Z | NAME RECON STEP 9: FINALIZED 2024-01-04T20:13:06.290577Z","Friedman, Harry G. 1881-1965",former owner,,,Harry G. Friedman,human,Q124130454,,,
34,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-02T17:20:39.291081Z | NAME RECON STEP 3: START HUMAN RECON 2024-01-02T17:23:08.983416Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2024-01-02T17:23:22.767845Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2024-01-02T17:23:38.706362Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2024-01-02T17:23:52.990584Z | NAME RECON STEP 6: START ORG RECON 2024-01-04T20:11:21.863762Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2024-01-04T20:12:03.570622Z | NAME RECON STEP 9: FINALIZED 2024-01-04T20:13:06.290581Z","Fuhrmann, Otto W",former owner,,,Otto Walter Fuhrmann,human,Q110215361,,,
35,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-02T17:20:39.291084Z | NAME RECON STEP 3: START HUMAN RECON 2024-01-02T17:23:08.983423Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2024-01-02T17:23:22.767853Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2024-01-02T17:23:38.706372Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2024-01-02T17:23:52.990613Z | NAME RECON STEP 6: START ORG RECON 2024-01-04T20:11:21.863768Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2024-01-04T20:12:03.570626Z | NAME RECON STEP 9: FINALIZED 2024-01-04T20:13:06.290585Z","Ghalyūn, Nafīsah bint al-Ḥājj Muḥammad",former owner,غليون، نفيسة بنت الحاج محمد,,,,,human,Nafīsah bint al-Ḥājj Muḥammad Ghalyūn,Q113857047
36,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-02T17:20:39.291089Z | NAME RECON STEP 3: START HUMAN RECON 2024-01-02T17:23:08.983436Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2024-01-02T17:23:22.767867Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2024-01-02T17:23:38.706378Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2024-01-02T17:23:52.990616Z | NAME RECON STEP 6: START ORG RECON 2024-01-04T20:11:21.863773Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2024-01-04T20:12:03.570630Z | NAME RECON STEP 9: FINALIZED 2024-01-04T20:13:06.290589Z","Ghaznawī, Aḥmad, -1196 or 1197",author,غزنوي، احمد، -1196 or 1197,,,,,human,Aḥmad Ghaznawī,Q113857079
37,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-02T17:20:39.291091Z | NAME RECON STEP 3: START HUMAN RECON 2024-01-02T17:23:08.983444Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2024-01-02T17:23:22.767872Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2024-01-02T17:23:38.706381Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2024-01-02T17:23:52.990620Z | NAME RECON STEP 6: START ORG RECON 2024-01-04T20:11:21.863781Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2024-01-04T20:12:03.570637Z | NAME RECON STEP 9: FINALIZED 2024-01-04T20:13:06.290594Z","Ghazzī, Aḥmad ibn Qāsim, -1575",author,غزي، احمد بن قاسم، -1575,,Aḥmad ibn Qāsim Ghazzī,human,Q124130455,,,
38,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-02T17:20:39.291093Z | NAME RECON STEP 3: START HUMAN RECON 2024-01-02T17:23:08.983451Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2024-01-02T17:23:22.767876Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2024-01-02T17:23:38.706385Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2024-01-02T17:23:52.990627Z | NAME RECON STEP 6: START ORG RECON 2024-01-04T20:11:21.863786Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2024-01-04T20:12:03.570640Z | NAME RECON STEP 9: FINALIZED 2024-01-04T20:13:06.290598Z","Ghazzī, Muḥammad ibn Qāsim, 1454 or 1455-1512 or 1513",author,غزي، محمد بن قاسم، 1454 or 1455-1512 or 1513,,,,,human,Ghazzī,Q25454625
39,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-02T17:20:39.291097Z | NAME RECON STEP 3: START HUMAN RECON 2024-01-02T17:23:08.983456Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2024-01-02T17:23:22.767882Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2024-01-02T17:23:38.706387Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2024-01-02T17:23:52.990631Z | NAME RECON STEP 6: START ORG RECON 2024-01-04T20:11:21.863791Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2024-01-04T20:12:03.570643Z | NAME RECON STEP 9: FINALIZED 2024-01-04T20:13:06.290603Z",Ghulām Muḥyī al-Dīn walad Muḥammad Akram,scribe,غلام محيى الدين ولد محمد اكرم ،,,Ghulām Muḥyī al-Dīn walad Muḥammad Akram,human,Q124130456,,,
40,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-02T17:20:39.291099Z | NAME RECON STEP 3: START HUMAN RECON 2024-01-02T17:23:08.983469Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2024-01-02T17:23:22.767888Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2024-01-02T17:23:38.706390Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2024-01-02T17:23:52.990634Z | NAME RECON STEP 6: START ORG RECON 2024-01-04T20:11:21.863801Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2024-01-04T20:12:03.570651Z | NAME RECON STEP 9: FINALIZED 2024-01-04T20:13:06.290616Z","Gottheil, Richard J. H. 1862-1936",former owner,,,Richard James Horatio Gottheil,human,Q372586,,,
41,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-02T17:20:39.291101Z | NAME RECON STEP 3: START HUMAN RECON 2024-01-02T17:23:08.983479Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2024-01-02T17:23:22.767894Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2024-01-02T17:23:38.706397Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2024-01-02T17:23:52.990647Z | NAME RECON STEP 6: START ORG RECON 2024-01-04T20:11:21.863806Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2024-01-04T20:12:03.570654Z | NAME RECON STEP 9: FINALIZED 2024-01-04T20:13:06.290620Z","Gray, Louis H. 1875-1955",former owner,,,Louis Herbert Gray,human,Q6687378,,,
42,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-02T17:20:39.291105Z | NAME RECON STEP 3: START HUMAN RECON 2024-01-02T17:23:08.983484Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2024-01-02T17:23:22.767900Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2024-01-02T17:23:38.706403Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2024-01-02T17:23:52.990651Z | NAME RECON STEP 6: START ORG RECON 2024-01-04T20:11:21.863810Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2024-01-04T20:12:03.570662Z | NAME RECON STEP 9: FINALIZED 2024-01-04T20:13:06.290624Z","Gulāb Rāʼī, Fadwá, active 19th century",author,گلاب رائي، فدوى، active 19th century،,,Fadwá Gulāb Rāʼī,human,Q124130457,,,
43,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-02T17:20:39.291107Z | NAME RECON STEP 3: START HUMAN RECON 2024-01-02T17:23:08.983492Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2024-01-02T17:23:22.767912Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2024-01-02T17:23:38.706406Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2024-01-02T17:23:52.990654Z | NAME RECON STEP 6: START ORG RECON 2024-01-04T20:11:21.863824Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2024-01-04T20:12:03.570667Z | NAME RECON STEP 9: FINALIZED 2024-01-04T20:13:06.290627Z","Gunābādī, Muẓaffar ibn Muḥammad Qāsim, -1621 or 1622",author,گنابادى، مظفر بن محمد قاسم، -1621 or 1622,,Muẓaffar ibn Muḥammad Qāsim Gunābādī,human,Q124130458,,,
44,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-02T17:20:39.291110Z | NAME RECON STEP 3: START HUMAN RECON 2024-01-02T17:23:08.983502Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2024-01-02T17:23:22.767916Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2024-01-02T17:23:38.706410Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2024-01-02T17:23:52.990659Z | NAME RECON STEP 6: START ORG RECON 2024-01-04T20:11:21.863837Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2024-01-04T20:12:03.570670Z | NAME RECON STEP 9: FINALIZED 2024-01-04T20:13:06.290632Z",Herbed Darab Framroz Minocher,scribe,,,Herbed Darab Framroz Minocher,human,Q124130459,,,
45,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-02T17:20:39.291140Z | NAME RECON STEP 3: START HUMAN RECON 2024-01-02T17:23:08.983507Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2024-01-02T17:23:22.767923Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2024-01-02T17:23:38.706415Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2024-01-02T17:23:52.990662Z | NAME RECON STEP 6: START ORG RECON 2024-01-04T20:11:21.863842Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2024-01-04T20:12:03.570672Z | NAME RECON STEP 9: FINALIZED 2024-01-04T20:13:06.290637Z","Hilālī, Aḥmad ibn ʻAbd al-ʻAzīz, 1701-1761",author,هلالي، احمد بن عبد العزيز، 1701-1761,,Aḥmad ibn ʻAbd al-ʻAzīz Hilālī,human,Q124130460,,,
46,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-02T17:20:39.291144Z | NAME RECON STEP 3: START HUMAN RECON 2024-01-02T17:23:08.983514Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2024-01-02T17:23:22.767928Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2024-01-02T17:23:38.706418Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2024-01-02T17:23:52.990665Z | NAME RECON STEP 6: START ORG RECON 2024-01-04T20:11:21.863851Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2024-01-04T20:12:03.570676Z | NAME RECON STEP 9: FINALIZED 2024-01-04T20:13:06.290641Z","Hull, Helen R. 1888-1971",former owner,,,Helen Rose Hull,human,Q23303108,,,
47,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-02T17:20:39.291147Z | NAME RECON STEP 3: START HUMAN RECON 2024-01-02T17:23:08.983523Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2024-01-02T17:23:22.767931Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2024-01-02T17:23:38.706426Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2024-01-02T17:23:52.990670Z | NAME RECON STEP 6: START ORG RECON 2024-01-04T20:11:21.863856Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2024-01-04T20:12:03.570679Z | NAME RECON STEP 9: FINALIZED 2024-01-04T20:13:06.290646Z","Hātif, Sayyid Aḥmad, -1783 or 1784",author,هاتف، سيد احمد، -1783 or 1784,,Sayyid Aḥmad Hātif,human,Q124130461,,,
48,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-02T17:20:39.291155Z | NAME RECON STEP 3: START HUMAN RECON 2024-01-02T17:23:08.983528Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2024-01-02T17:23:22.767936Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2024-01-02T17:23:38.706429Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2024-01-02T17:23:52.990673Z | NAME RECON STEP 6: START ORG RECON 2024-01-04T20:11:21.863861Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2024-01-04T20:12:03.570681Z | NAME RECON STEP 9: FINALIZED 2024-01-04T20:13:06.290651Z","Ibn Abī Zayd al-Qayrawānī, ʻAbd Allāh ibn ʻAbd al-Raḥmān, active 10th century",author,,http://id.loc.gov/authorities/names/n82235929,Ibn Abi Zayd al-Qayrawani,human,Q5984167,,,
49,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-02T17:20:39.291158Z | NAME RECON STEP 3: START HUMAN RECON 2024-01-02T17:23:08.983535Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2024-01-02T17:23:22.767941Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2024-01-02T17:23:38.706432Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2024-01-02T17:23:52.990676Z | NAME RECON STEP 6: START ORG RECON 2024-01-04T20:11:21.863869Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2024-01-04T20:12:03.570691Z | NAME RECON STEP 9: FINALIZED 2024-01-04T20:13:06.290661Z","Ibn Ghāzī, Muḥammad ibn Aḥmad, 1437 or 1438-1513",author,ابن غازي، محمد بن احمد، 1437 أو 1438-1513,,Ibn Ghazi al-Miknasi,human,Q10299689,,,
50,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-02T17:20:39.291160Z | NAME RECON STEP 3: START HUMAN RECON 2024-01-02T17:23:08.983542Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2024-01-02T17:23:22.767952Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2024-01-02T17:23:38.706439Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2024-01-02T17:23:52.990683Z | NAME RECON STEP 6: START ORG RECON 2024-01-04T20:11:21.863875Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2024-01-04T20:12:03.570694Z | NAME RECON STEP 9: FINALIZED 2024-01-04T20:13:06.290665Z","Ibn Hishām, ʻAbd Allāh ibn Yūsuf, 1309-1360",author,ابن هشام، عبد الله بن يوسف,,,,,human,Ibn Hisham Al-Ansari,Q6538102
51,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-02T17:20:39.291164Z | NAME RECON STEP 3: START HUMAN RECON 2024-01-02T17:23:08.983547Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2024-01-02T17:23:22.767960Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2024-01-02T17:23:38.706441Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2024-01-02T17:23:52.990689Z | NAME RECON STEP 6: START ORG RECON 2024-01-04T20:11:21.863880Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2024-01-04T20:12:03.570701Z | NAME RECON STEP 9: FINALIZED 2024-01-04T20:13:06.290670Z","Ibn Hishām, ʻAbd Allāh ibn Yūsuf, 1309-1360",author,ابن هشام، عبد الله بن يوسف، 1309-1360,,,,,human,Ibn Hisham Al-Ansari,Q6538102
52,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-02T17:20:39.291166Z | NAME RECON STEP 3: START HUMAN RECON 2024-01-02T17:23:08.983558Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2024-01-02T17:23:22.767965Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2024-01-02T17:23:38.706443Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2024-01-02T17:23:52.990693Z | NAME RECON STEP 6: START ORG RECON 2024-01-04T20:11:21.863888Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2024-01-04T20:12:03.570706Z | NAME RECON STEP 9: FINALIZED 2024-01-04T20:13:06.290688Z","Ibn Muḥammad Riz̤ā Muḥammad, active 1716",scribe,ابن محمد رضا محمد، active 1716,,Ibn Muḥammad Riz̤ā Muḥammad,human,Q124130463,,,
53,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-02T17:20:39.291169Z | NAME RECON STEP 3: START HUMAN RECON 2024-01-02T17:23:08.983565Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2024-01-02T17:23:22.767969Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2024-01-02T17:23:38.706447Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2024-01-02T17:23:52.990704Z | NAME RECON STEP 6: START ORG RECON 2024-01-04T20:11:21.863893Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2024-01-04T20:12:03.570709Z | NAME RECON STEP 9: FINALIZED 2024-01-04T20:13:06.290693Z","Ibn Nāṣir al-Darʻī, Aḥmad ibn Muḥammad, 1647-1717",author,ابن ناصر الدرعي، احمد بن محمد، 1647-1717,,Ahmed ibn Nasir,human,Q4696101,,,
54,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-02T17:20:39.291173Z | NAME RECON STEP 3: START HUMAN RECON 2024-01-02T17:23:08.983569Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2024-01-02T17:23:22.767978Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2024-01-02T17:23:38.706455Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2024-01-02T17:23:52.990707Z | NAME RECON STEP 6: START ORG RECON 2024-01-04T20:11:21.863897Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2024-01-04T20:12:03.570717Z | NAME RECON STEP 9: FINALIZED 2024-01-04T20:13:06.290697Z","Ibn Qāḍī ʻAjlūn, Muḥammad ibn ʻAbd Allāh, 1427 or 1428-1471 or 1472",author,ابن قاضي عجلون، محمد بن عبد الله، 1427 or 1428-1471 or 1472,,Muḥammad ibn ʻAbd Allāh ibn Qāḍī ʻAjlūn,human,Q124130465,,,
55,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-02T17:20:39.291175Z | NAME RECON STEP 3: START HUMAN RECON 2024-01-02T17:23:08.983579Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2024-01-02T17:23:22.767986Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2024-01-02T17:23:38.706457Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2024-01-02T17:23:52.990709Z | NAME RECON STEP 6: START ORG RECON 2024-01-04T20:11:21.863911Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2024-01-04T20:12:03.570721Z | NAME RECON STEP 9: FINALIZED 2024-01-04T20:13:06.290706Z","Ibn al-Fāriḍ, ʻUmar ibn ʻAlī, 1181 or 1182-1235",author,ابن الفارض، عمر بن علي,,,,,human,Ibn al-Farid,Q203142
56,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-02T17:20:39.291177Z | NAME RECON STEP 3: START HUMAN RECON 2024-01-02T17:23:08.983603Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2024-01-02T17:23:22.767990Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2024-01-02T17:23:38.706461Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2024-01-02T17:23:52.990714Z | NAME RECON STEP 6: START ORG RECON 2024-01-04T20:11:21.863916Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2024-01-04T20:12:03.570725Z | NAME RECON STEP 9: FINALIZED 2024-01-04T20:13:06.290711Z","Ibn al-Habrah, Saʻd ibn Surūd, active 1675",scribe,ابن الهبرة، سعد بن سرود، active 1675,,Saʻd ibn Surūd al-shahīr bi-Ibn al-Habrah,human,Q124130467,,,
57,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-02T17:20:39.291184Z | NAME RECON STEP 3: START HUMAN RECON 2024-01-02T17:23:08.983608Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2024-01-02T17:23:22.767995Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2024-01-02T17:23:38.706464Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2024-01-02T17:23:52.990718Z | NAME RECON STEP 6: START ORG RECON 2024-01-04T20:11:21.863921Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2024-01-04T20:12:03.570732Z | NAME RECON STEP 9: FINALIZED 2024-01-04T20:13:06.290716Z","Ibn al-Humām, Muḥammad ibn ʻAbd al-Wāḥid, 1388-1456 or 1457",author in quotations or text abstracts,ابن الهمام، محمد بن عبد الواحد، 1388-1456 or 1457,,Muḥammad ibn ʻAbd al-Wāḥid Ibn al-Humām,human,Q20384774,,,
58,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-02T17:20:39.291187Z | NAME RECON STEP 3: START HUMAN RECON 2024-01-02T17:23:08.983616Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2024-01-02T17:23:22.768003Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2024-01-02T17:23:38.706469Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2024-01-02T17:23:52.990721Z | NAME RECON STEP 6: START ORG RECON 2024-01-04T20:11:21.863930Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2024-01-04T20:12:03.570738Z | NAME RECON STEP 9: FINALIZED 2024-01-04T20:13:06.290720Z","Ibn al-Kharrāṭ, ʻAbd al-Ḥaqq ibn ʻAbd al-Raḥmān, 1116 or 1117-1185",author,ابن الخراط، عبد الحق بن عبد الرحمن، 1116 or 1117-1185,,,,,human,Ibn al-Kharrāṭ,Q12222548
59,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-02T17:20:39.291189Z | NAME RECON STEP 3: START HUMAN RECON 2024-01-02T17:23:08.983624Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2024-01-02T17:23:22.768008Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2024-01-02T17:23:38.706475Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2024-01-02T17:23:52.990725Z | NAME RECON STEP 6: START ORG RECON 2024-01-04T20:11:21.863934Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2024-01-04T20:12:03.570741Z | NAME RECON STEP 9: FINALIZED 2024-01-04T20:13:06.290728Z","Ibn al-Sanūsī, Muḥammad ibn ʻAlī, active 1897",former owner,ابن السنوسي، محمد بن علي، active 1897,,Muḥammad ibn ʻAlī ibn al-Sanūsī,human,Q124130469,,,
60,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-02T17:20:39.291194Z | NAME RECON STEP 3: START HUMAN RECON 2024-01-02T17:23:08.983628Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2024-01-02T17:23:22.768013Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2024-01-02T17:23:38.706478Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2024-01-02T17:23:52.990728Z | NAME RECON STEP 6: START ORG RECON 2024-01-04T20:11:21.863939Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2024-01-04T20:12:03.570745Z | NAME RECON STEP 9: FINALIZED 2024-01-04T20:13:06.290732Z","Ibn al-Wardī, Sirāj al-Dīn Abū Ḥafṣ ʻUmar, -1457",author,ابن الوردي، سراج الدين ابو حفص عمر، -1457,,,,,human,Sirāj al-Dīn Abū Ḥafṣ ʻUmar Ibn al-Wardī,Q116418351
61,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-02T17:20:39.291196Z | NAME RECON STEP 3: START HUMAN RECON 2024-01-02T17:23:08.983635Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2024-01-02T17:23:22.768019Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2024-01-02T17:23:38.706480Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2024-01-02T17:23:52.990731Z | NAME RECON STEP 6: START ORG RECON 2024-01-04T20:11:21.863949Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2024-01-04T20:12:03.570753Z | NAME RECON STEP 9: FINALIZED 2024-01-04T20:13:06.290737Z","Ibn al-Ḥājib, ʻUthmān ibn ʻUmar, 1175-1249",author,ابن الحاجب، عثمان بن عمر، 1175-1249,,,,,human,Ibn al-Ḥājib,Q6533412
