row_index,workflow_history,genre_as_recorded,vocabulary,source_authority_uri,authorized_label_add,structured_value_add,authorized_label,structured_value
31,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-31T16:04:11.356476100Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-12-31T16:04:27.237483700Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-12-31T16:05:11.990675400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-12-31T16:05:26.114196Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-12-31T16:05:41.526194100Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-12-31T16:06:04.168633300Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-12-31T16:06:19.213490Z | GENRE RECON, STEP 7: FINALIZED 2023-12-31T16:06:33.509210600Z",Envelope flaps (features),lobt,,,,envelope flaps (features),http://w3id.org/lob/concept/1343
32,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-31T16:04:11.356476100Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-12-31T16:04:27.237483700Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-12-31T16:05:11.990675400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-12-31T16:05:26.114196Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-12-31T16:05:41.526194100Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-12-31T16:06:04.168633300Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-12-31T16:06:19.213490Z | GENRE RECON, STEP 7: FINALIZED 2023-12-31T16:06:33.509210600Z",Flap bindings (Binding),rbbin,,,,Flap bindings,http://id.loc.gov/vocabulary/rbmscv/cv00468
33,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-31T16:04:11.356476100Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-12-31T16:04:27.237483700Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-12-31T16:05:11.990675400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-12-31T16:05:26.114196Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-12-31T16:05:41.526194100Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-12-31T16:06:04.168633300Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-12-31T16:06:19.213490Z | GENRE RECON, STEP 7: FINALIZED 2023-12-31T16:06:33.509210600Z",Forgeries (derivative objects),aat,http://vocab.getty.edu/aat/300015641,forgeries (derivative objects),http://vocab.getty.edu/aat/300015641,,
34,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-31T16:04:11.356476100Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-12-31T16:04:27.237483700Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-12-31T16:05:11.990675400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-12-31T16:05:26.114196Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-12-31T16:05:41.526194100Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-12-31T16:06:04.168633300Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-12-31T16:06:19.213490Z | GENRE RECON, STEP 7: FINALIZED 2023-12-31T16:06:33.509210600Z",Frame covers,lobt,,,,frame covers,http://w3id.org/lob/concept/1345
35,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-31T16:04:11.356476100Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-12-31T16:04:27.237483700Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-12-31T16:05:11.990675400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-12-31T16:05:26.114196Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-12-31T16:05:41.526194100Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-12-31T16:06:04.168633300Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-12-31T16:06:19.213490Z | GENRE RECON, STEP 7: FINALIZED 2023-12-31T16:06:33.509210600Z",Full covers,lobt,,,,full covers,http://w3id.org/lob/concept/1348
36,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-31T16:04:11.356476100Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-12-31T16:04:27.237483700Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-12-31T16:05:11.990675400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-12-31T16:05:26.114196Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-12-31T16:05:41.526194100Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-12-31T16:06:04.168633300Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-12-31T16:06:19.213490Z | GENRE RECON, STEP 7: FINALIZED 2023-12-31T16:06:33.509210600Z",Gatherings (gathered matter components),aat,,,,gatherings (gathered matter components),http://vocab.getty.edu/aat/300194226
37,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-31T16:04:11.356476100Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-12-31T16:04:27.237483700Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-12-31T16:05:11.990675400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-12-31T16:05:26.114196Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-12-31T16:05:41.526194100Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-12-31T16:06:04.168633300Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-12-31T16:06:19.213490Z | GENRE RECON, STEP 7: FINALIZED 2023-12-31T16:06:33.509210600Z","Glossaries, vocabularies, etc",fast,(OCoLC)fst01423786,,,"Glossaries, vocabularies, etc.",http://id.worldcat.org/fast/1423786
38,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-31T16:04:11.356476100Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-12-31T16:04:27.237483700Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-12-31T16:05:11.990675400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-12-31T16:05:26.114196Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-12-31T16:05:41.526194100Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-12-31T16:06:04.168633300Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-12-31T16:06:19.213490Z | GENRE RECON, STEP 7: FINALIZED 2023-12-31T16:06:33.509210600Z",Half covers,lobt,,,,half covers,http://w3id.org/lob/concept/1382
39,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-31T16:04:11.356476100Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-12-31T16:04:27.237483700Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-12-31T16:05:11.990675400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-12-31T16:05:26.114196Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-12-31T16:05:41.526194100Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-12-31T16:06:04.168633300Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-12-31T16:06:19.213490Z | GENRE RECON, STEP 7: FINALIZED 2023-12-31T16:06:33.509210600Z",Handbooks and manuals,fast,(OCoLC)fst01423877,,,Handbooks and manuals,http://id.worldcat.org/fast/1423877
40,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-31T16:04:11.356476100Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-12-31T16:04:27.237483700Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-12-31T16:05:11.990675400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-12-31T16:05:26.114196Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-12-31T16:05:41.526194100Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-12-31T16:06:04.168633300Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-12-31T16:06:19.213490Z | GENRE RECON, STEP 7: FINALIZED 2023-12-31T16:06:33.509210600Z",Helical primary endbands,lobt,,helical endband sewing,http://w3id.org/lob/concept/3643,,
41,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-31T16:04:11.356476100Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-12-31T16:04:27.237483700Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-12-31T16:05:11.990675400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-12-31T16:05:26.114196Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-12-31T16:05:41.526194100Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-12-31T16:06:04.168633300Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-12-31T16:06:19.213490Z | GENRE RECON, STEP 7: FINALIZED 2023-12-31T16:06:33.509210600Z",History,fast,(OCoLC)fst01411628,,,History,http://id.worldcat.org/fast/1411628
42,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-31T16:04:11.356476100Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-12-31T16:04:27.237483700Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-12-31T16:05:11.990675400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-12-31T16:05:26.114196Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-12-31T16:05:41.526194100Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-12-31T16:06:04.168633300Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-12-31T16:06:19.213490Z | GENRE RECON, STEP 7: FINALIZED 2023-12-31T16:06:33.509210600Z",Illuminations (painting),aat,,,,illuminations (paintings),http://vocab.getty.edu/aat/300264522
43,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-31T16:04:11.356476100Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-12-31T16:04:27.237483700Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-12-31T16:05:11.990675400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-12-31T16:05:26.114196Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-12-31T16:05:41.526194100Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-12-31T16:06:04.168633300Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-12-31T16:06:19.213490Z | GENRE RECON, STEP 7: FINALIZED 2023-12-31T16:06:33.509210600Z",Illustrated works,fast,(OCoLC)fst01423873,,,Illustrated works,http://id.worldcat.org/fast/1423873
44,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-31T16:04:11.356476100Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-12-31T16:04:27.237483700Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-12-31T16:05:11.990675400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-12-31T16:05:26.114196Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-12-31T16:05:41.526194100Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-12-31T16:06:04.168633300Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-12-31T16:06:19.213490Z | GENRE RECON, STEP 7: FINALIZED 2023-12-31T16:06:33.509210600Z",Inlays,lobt,,inlays (decorative components),http://w3id.org/lob/concept/3533,,
45,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-31T16:04:11.356476100Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-12-31T16:04:27.237483700Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-12-31T16:05:11.990675400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-12-31T16:05:26.114196Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-12-31T16:05:41.526194100Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-12-31T16:06:04.168633300Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-12-31T16:06:19.213490Z | GENRE RECON, STEP 7: FINALIZED 2023-12-31T16:06:33.509210600Z",Inlays (Binding),rbbin,,Inlays,http://id.loc.gov/vocabulary/rbmscv/cv00567,,
46,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-31T16:04:11.356476100Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-12-31T16:04:27.237483700Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-12-31T16:05:11.990675400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-12-31T16:05:26.114196Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-12-31T16:05:41.526194100Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-12-31T16:06:04.168633300Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-12-31T16:06:19.213490Z | GENRE RECON, STEP 7: FINALIZED 2023-12-31T16:06:33.509210600Z",Inlays (decorative components),lobt,,,,inlays (decorative components),http://w3id.org/lob/concept/3533
47,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-31T16:04:11.356476100Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-12-31T16:04:27.237483700Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-12-31T16:05:11.990675400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-12-31T16:05:26.114196Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-12-31T16:05:41.526194100Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-12-31T16:06:04.168633300Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-12-31T16:06:19.213490Z | GENRE RECON, STEP 7: FINALIZED 2023-12-31T16:06:33.509210600Z",Insertions (Provenance),rbprov,,Insertions (Provenance),http://id.loc.gov/vocabulary/rbmscv/cv00243,,
48,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-31T16:04:11.356476100Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-12-31T16:04:27.237483700Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-12-31T16:05:11.990675400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-12-31T16:05:26.114196Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-12-31T16:05:41.526194100Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-12-31T16:06:04.168633300Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-12-31T16:06:19.213490Z | GENRE RECON, STEP 7: FINALIZED 2023-12-31T16:06:33.509210600Z",Instructional materials,aat,,instructional materials,http://vocab.getty.edu/aat/300026367,,
49,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-31T16:04:11.356476100Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-12-31T16:04:27.237483700Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-12-31T16:05:11.990675400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-12-31T16:05:26.114196Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-12-31T16:05:41.526194100Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-12-31T16:06:04.168633300Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-12-31T16:06:19.213490Z | GENRE RECON, STEP 7: FINALIZED 2023-12-31T16:06:33.509210600Z",Islamic bindings (Binding),rbbin,,Islamic bindings,http://id.loc.gov/vocabulary/rbmscv/cv00337,,
50,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-31T16:04:11.356476100Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-12-31T16:04:27.237483700Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-12-31T16:05:11.990675400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-12-31T16:05:26.114196Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-12-31T16:05:41.526194100Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-12-31T16:06:04.168633300Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-12-31T16:06:19.213490Z | GENRE RECON, STEP 7: FINALIZED 2023-12-31T16:06:33.509210600Z",Lacquered bindings (Binding),rbbin,,Lacquered bindings,http://id.loc.gov/vocabulary/rbmscv/cv00578,,
51,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-31T16:04:11.356476100Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-12-31T16:04:27.237483700Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-12-31T16:05:11.990675400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-12-31T16:05:26.114196Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-12-31T16:05:41.526194100Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-12-31T16:06:04.168633300Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-12-31T16:06:19.213490Z | GENRE RECON, STEP 7: FINALIZED 2023-12-31T16:06:33.509210600Z",Leather bindings (Binding),rbbin,,,,Leather bindings,http://id.loc.gov/vocabulary/rbmscv/cv00455
52,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-31T16:04:11.356476100Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-12-31T16:04:27.237483700Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-12-31T16:05:11.990675400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-12-31T16:05:26.114196Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-12-31T16:05:41.526194100Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-12-31T16:06:04.168633300Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-12-31T16:06:19.213490Z | GENRE RECON, STEP 7: FINALIZED 2023-12-31T16:06:33.509210600Z",Limp covers,lobt,,,,limp covers,http://w3id.org/lob/concept/1423
53,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-31T16:04:11.356476100Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-12-31T16:04:27.237483700Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-12-31T16:05:11.990675400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-12-31T16:05:26.114196Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-12-31T16:05:41.526194100Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-12-31T16:06:04.168633300Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-12-31T16:06:19.214489600Z | GENRE RECON, STEP 7: FINALIZED 2023-12-31T16:06:33.509210600Z",Linings,lobt,,linings (components),http://w3id.org/lob/concept/2368,,
54,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-31T16:04:11.356476100Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-12-31T16:04:27.237483700Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-12-31T16:05:11.990675400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-12-31T16:05:26.114196Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-12-31T16:05:41.526194100Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-12-31T16:06:04.168633300Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-12-31T16:06:19.214489600Z | GENRE RECON, STEP 7: FINALIZED 2023-12-31T16:06:33.509210600Z",Manuals (instructional materials),aat,,,,manuals (instructional materials),http://vocab.getty.edu/aat/300026395
55,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-31T16:04:11.356476100Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-12-31T16:04:27.237483700Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-12-31T16:05:11.990675400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-12-31T16:05:26.114196Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-12-31T16:05:41.526194100Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-12-31T16:06:04.168633300Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-12-31T16:06:19.214489600Z | GENRE RECON, STEP 7: FINALIZED 2023-12-31T16:06:33.509210600Z",Manuals (instructional materials),aat,http://vocab.getty.edu/aat/300026395,,,manuals (instructional materials),http://vocab.getty.edu/aat/300026395
56,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-31T16:04:11.356476100Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-12-31T16:04:27.237483700Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-12-31T16:05:11.990675400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-12-31T16:05:26.114196Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-12-31T16:05:41.526194100Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-12-31T16:06:04.168633300Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-12-31T16:06:19.214489600Z | GENRE RECON, STEP 7: FINALIZED 2023-12-31T16:06:33.509210600Z",Manuscripts,fast,(OCoLC)fst01424060,,,Manuscripts,http://id.worldcat.org/fast/1424060
57,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-31T16:04:11.356476100Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-12-31T16:04:27.237483700Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-12-31T16:05:11.990675400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-12-31T16:05:26.114196Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-12-31T16:05:41.526194100Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-12-31T16:06:04.168633300Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-12-31T16:06:19.214489600Z | GENRE RECON, STEP 7: FINALIZED 2023-12-31T16:06:33.509210600Z",Manuscripts,aat,,,,manuscripts (documents),http://vocab.getty.edu/aat/300028569
58,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-31T16:04:11.356476100Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-12-31T16:04:27.237483700Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-12-31T16:05:11.990675400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-12-31T16:05:26.114196Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-12-31T16:05:41.526194100Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-12-31T16:06:04.168633300Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-12-31T16:06:19.214489600Z | GENRE RECON, STEP 7: FINALIZED 2023-12-31T16:06:33.509210600Z",Manuscripts (documents),aat,,,,manuscripts (documents),http://vocab.getty.edu/aat/300028569
59,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-31T16:04:11.356476100Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-12-31T16:04:27.237483700Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-12-31T16:05:11.990675400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-12-31T16:05:26.114196Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-12-31T16:05:41.526194100Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-12-31T16:06:04.168633300Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-12-31T16:06:19.214489600Z | GENRE RECON, STEP 7: FINALIZED 2023-12-31T16:06:33.509210600Z",Manuscripts (documents),aat,http://vocab.getty.edu/aat/300028569,,,manuscripts (documents),http://vocab.getty.edu/aat/300028569
60,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-31T16:04:11.356476100Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-12-31T16:04:27.237483700Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-12-31T16:05:11.990675400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-12-31T16:05:26.114196Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-12-31T16:05:41.526194100Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-12-31T16:06:04.168633300Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-12-31T16:06:19.214489600Z | GENRE RECON, STEP 7: FINALIZED 2023-12-31T16:06:33.509210600Z",Manuscripts--1793,lcsh,,Manuscripts,http://id.worldcat.org/fast/1424060,,
61,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-31T16:04:11.356476100Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-12-31T16:04:27.237483700Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-12-31T16:05:11.990675400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-12-31T16:05:26.114196Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-12-31T16:05:41.526194100Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-12-31T16:06:04.168633300Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-12-31T16:06:19.214489600Z | GENRE RECON, STEP 7: FINALIZED 2023-12-31T16:06:33.509210600Z",Marginalia (Provenance),rbprov,,Marginalia,http://id.loc.gov/vocabulary/rbmscv/cv00255,,
62,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-31T16:04:11.356476100Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-12-31T16:04:27.237483700Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-12-31T16:05:11.990675400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-12-31T16:05:26.114196Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-12-31T16:05:41.526194100Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-12-31T16:06:04.168633300Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-12-31T16:06:19.214489600Z | GENRE RECON, STEP 7: FINALIZED 2023-12-31T16:06:33.509210600Z",Marginalia (annotations),aat,,,,marginalia (annotations),http://vocab.getty.edu/aat/300026102
