row_index,workflow_history,name_as_recorded,role,name_agr,source_authority_uri,authorized_label_add,instance_of_add,structured_value_add,instance_of,authorized_label,structured_value
23,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T18:01:32.858303Z | NAME RECON STEP 3: START HUMAN RECON 2024-01-03T18:04:18.348649Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2024-01-03T18:05:34.594750Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2024-01-03T18:06:01.300729Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2024-01-03T18:06:21.243211Z | NAME RECON STEP 6: START ORG RECON 2024-01-11T18:02:41.447233Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2024-01-11T18:03:00.847933Z | NAME RECON STEP 9: FINALIZED 2024-01-11T18:04:20.506634Z",Anubhūtisvarūpācārya,author,,http://id.loc.gov/authorities/names/n85107467,Anubhūtisvarūpācārya,human,Q124252808,,,
24,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T18:01:32.858309Z | NAME RECON STEP 3: START HUMAN RECON 2024-01-03T18:04:18.348653Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2024-01-03T18:05:34.594759Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2024-01-03T18:06:01.300731Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2024-01-03T18:06:21.243214Z | NAME RECON STEP 6: START ORG RECON 2024-01-11T18:02:41.447238Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2024-01-11T18:03:00.847943Z | NAME RECON STEP 9: FINALIZED 2024-01-11T18:04:20.506641Z",Appayya Dīkṣita,author,,http://id.loc.gov/authorities/names/n79073887,Appayya Dikshita,human,Q3595162,,,
25,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T18:01:32.858312Z | NAME RECON STEP 3: START HUMAN RECON 2024-01-03T18:04:18.348658Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2024-01-03T18:05:34.594766Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2024-01-03T18:06:01.300740Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2024-01-03T18:06:21.243219Z | NAME RECON STEP 6: START ORG RECON 2024-01-11T18:02:41.447243Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2024-01-11T18:03:00.847957Z | NAME RECON STEP 9: FINALIZED 2024-01-11T18:04:20.506652Z","Atreloṇakara, Ekanātha (Son of Ānanda)",scribe,,,,,,,,
26,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T18:01:32.858314Z | NAME RECON STEP 3: START HUMAN RECON 2024-01-03T18:04:18.348663Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2024-01-03T18:05:34.594772Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2024-01-03T18:06:01.300743Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2024-01-03T18:06:21.243222Z | NAME RECON STEP 6: START ORG RECON 2024-01-11T18:02:41.447254Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2024-01-11T18:03:00.847970Z | NAME RECON STEP 9: FINALIZED 2024-01-11T18:04:20.506662Z",Aṅgiras,author,,http://id.loc.gov/authorities/names/n83060708,Aṅgiras,human,Q124252809,,,
27,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T18:01:32.858319Z | NAME RECON STEP 3: START HUMAN RECON 2024-01-03T18:04:18.348666Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2024-01-03T18:05:34.594781Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2024-01-03T18:06:01.300750Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2024-01-03T18:06:21.243227Z | NAME RECON STEP 6: START ORG RECON 2024-01-11T18:02:41.447259Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2024-01-11T18:03:00.847983Z | NAME RECON STEP 9: FINALIZED 2024-01-11T18:04:20.506669Z",Aṣṭāvakra,author,,http://id.loc.gov/authorities/names/n82106955,Ashtavakra,human,Q2722992,,,
28,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T18:01:32.858321Z | NAME RECON STEP 3: START HUMAN RECON 2024-01-03T18:04:18.348671Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2024-01-03T18:05:34.594784Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2024-01-03T18:06:01.300756Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2024-01-03T18:06:21.243235Z | NAME RECON STEP 6: START ORG RECON 2024-01-11T18:02:41.447264Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2024-01-11T18:03:00.847993Z | NAME RECON STEP 9: FINALIZED 2024-01-11T18:04:20.506682Z",Baba,author,,http://id.loc.gov/authorities/names/n96110512,Baba,human,Q24867611,,,
29,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T18:01:32.858324Z | NAME RECON STEP 3: START HUMAN RECON 2024-01-03T18:04:18.348675Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2024-01-03T18:05:34.594796Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2024-01-03T18:06:01.300758Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2024-01-03T18:06:21.243239Z | NAME RECON STEP 6: START ORG RECON 2024-01-11T18:02:41.447274Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2024-01-11T18:03:00.848011Z | NAME RECON STEP 9: FINALIZED 2024-01-11T18:04:20.506697Z","Balabhadra, active 17th century",author,,http://id.loc.gov/authorities/names/n89286041,Balabhadra Daivajña,human,Q124252810,,,
30,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T18:01:32.858329Z | NAME RECON STEP 3: START HUMAN RECON 2024-01-03T18:04:18.348679Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2024-01-03T18:05:34.594808Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2024-01-03T18:06:01.300761Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2024-01-03T18:06:21.243242Z | NAME RECON STEP 6: START ORG RECON 2024-01-11T18:02:41.447280Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2024-01-11T18:03:00.848074Z | NAME RECON STEP 9: FINALIZED 2024-01-11T18:04:20.506704Z",Balirāmamula (Son of Rudraṃ Bhaṭa),scribe,,,,,,,,
31,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T18:01:32.858331Z | NAME RECON STEP 3: START HUMAN RECON 2024-01-03T18:04:18.348690Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2024-01-03T18:05:34.594813Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2024-01-03T18:06:01.300768Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2024-01-03T18:06:21.243253Z | NAME RECON STEP 6: START ORG RECON 2024-01-11T18:02:41.447286Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2024-01-11T18:03:00.848092Z | NAME RECON STEP 9: FINALIZED 2024-01-11T18:04:20.506715Z","Basavaraja, King of Keladi, approximately 1684-approximately 1745",author,,http://id.loc.gov/authorities/names/n88678767,"Basavaraja, King of Keladi",human,Q124252811,,,
32,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T18:01:32.858334Z | NAME RECON STEP 3: START HUMAN RECON 2024-01-03T18:04:18.348699Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2024-01-03T18:05:34.595665Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2024-01-03T18:06:01.300770Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2024-01-03T18:06:21.243256Z | NAME RECON STEP 6: START ORG RECON 2024-01-11T18:02:41.447298Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2024-01-11T18:03:00.848108Z | NAME RECON STEP 9: FINALIZED 2024-01-11T18:04:20.506727Z",Baudhāyana,author,,http://id.loc.gov/authorities/names/n80089829,,,,human,Baudhayana,Q3384944
33,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T18:01:32.858342Z | NAME RECON STEP 3: START HUMAN RECON 2024-01-03T18:04:18.348703Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2024-01-03T18:05:34.595677Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2024-01-03T18:06:01.300772Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2024-01-03T18:06:21.243260Z | NAME RECON STEP 6: START ORG RECON 2024-01-11T18:02:41.447303Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2024-01-11T18:03:00.848129Z | NAME RECON STEP 9: FINALIZED 2024-01-11T18:04:20.506732Z",Beḍekara Govindabhaṭṭa,scribe,,,,,,,,
34,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T18:01:32.858345Z | NAME RECON STEP 3: START HUMAN RECON 2024-01-03T18:04:18.348709Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2024-01-03T18:05:34.595685Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2024-01-03T18:06:01.300776Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2024-01-03T18:06:21.243265Z | NAME RECON STEP 6: START ORG RECON 2024-01-11T18:02:41.447308Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2024-01-11T18:03:00.848139Z | NAME RECON STEP 9: FINALIZED 2024-01-11T18:04:20.506742Z",Bhacaṃbhat,former owner,,,,,,,,
