row_index,workflow_history,language_as_recorded,language_code,authorized_label_add,structured_value_add,authorized_label,structured_value
22,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T16:37:43.109868400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-12-28T16:38:35.401219800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-12-28T16:39:01.746949900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-12-28T16:39:15.382107200Z",In Persian with colophon in Arabic,per;ara,Persian;Arabic,Q9168;Q13955,,
23,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T16:37:43.109868400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-12-28T16:38:35.401219800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-12-28T16:39:01.746949900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-12-28T16:39:15.382107200Z",In Prakrit,pra,Prakrit,Q192170,,
24,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T16:37:43.109868400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-12-28T16:38:35.401219800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-12-28T16:39:01.746949900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-12-28T16:39:15.382107200Z",In Prakrit and Gujarati,pra,Prakrit;Gujarati,Q192170;Q5137,,
25,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T16:37:43.109868400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-12-28T16:38:35.401219800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-12-28T16:39:01.746949900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-12-28T16:39:15.382107200Z",In Rajasthani,raj,Rajasthani,Q13196,,
26,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T16:37:43.109868400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-12-28T16:38:35.401219800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-12-28T16:39:01.746949900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-12-28T16:39:15.382107200Z",In Sanskrit,san,,,Sanskrit,Q11059
27,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T16:37:43.109868400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-12-28T16:38:35.401219800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-12-28T16:39:01.746949900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-12-28T16:39:15.382107200Z",In Sanskrit,hin,,,Sanskrit,Q11059
28,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T16:37:43.109868400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-12-28T16:38:35.401219800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-12-28T16:39:01.746949900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-12-28T16:39:15.382107200Z",In Sanskrit,san;sin,,,Sanskrit,Q11059
29,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T16:37:43.109868400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-12-28T16:38:35.401219800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-12-28T16:39:01.746949900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-12-28T16:39:15.382107200Z",In Sanskrit,pra,,,Sanskrit,Q11059
30,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T16:37:43.109868400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-12-28T16:38:35.401219800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-12-28T16:39:01.746949900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-12-28T16:39:15.382107200Z",In Sanskrit (Devanāgari),san,Sanskrit,Q11059,,
31,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T16:37:43.109868400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-12-28T16:38:35.401219800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-12-28T16:39:01.746949900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-12-28T16:39:15.382107200Z",In Sanskrit (Devanāgarī),san,Sanskrit,Q11059,,
32,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T16:37:43.109868400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-12-28T16:38:35.401219800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-12-28T16:39:01.746949900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-12-28T16:39:15.382107200Z",In Sanskrit (Newari),san,Sanskrit,Q11059,,
33,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T16:37:43.109868400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-12-28T16:38:35.401219800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-12-28T16:39:01.746949900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-12-28T16:39:15.382107200Z",In Sanskrit and Gujarati,san,Sanskrit;Gujarati,Q11059;Q5137,,
34,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T16:37:43.109868400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-12-28T16:38:35.401219800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-12-28T16:39:01.746949900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-12-28T16:39:15.382107200Z",In Sanskrit and Gujarati,pra;san;guj,Sanskrit;Gujarati,Q11059;Q5137,,
35,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T16:37:43.109868400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-12-28T16:38:35.401219800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-12-28T16:39:01.746949900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-12-28T16:39:15.382107200Z",In Sanskrit and Gujurati,san,Sanskrit;Gujarati,Q11059;Q5137,,
36,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T16:37:43.109868400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-12-28T16:38:35.401219800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-12-28T16:39:01.746949900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-12-28T16:39:15.382107200Z",In Sanskrit and Hindi,san;hin,Sanskrit;Hindi,Q11059;Q1568,,
37,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T16:37:43.109868400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-12-28T16:38:35.401219800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-12-28T16:39:01.746949900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-12-28T16:39:15.382107200Z",In Sanskrit and Hindi,san,Sanskrit;Hindi,Q11059;Q1568,,
38,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T16:37:43.109868400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-12-28T16:38:35.401219800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-12-28T16:39:01.746949900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-12-28T16:39:15.382107200Z",In Sanskrit and Marathi,san;mar,Sanskrit;Marathi,Q11059;Q1571,,
39,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T16:37:43.109868400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-12-28T16:38:35.401219800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-12-28T16:39:01.746949900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-12-28T16:39:15.382107200Z",In Sanskrit and Marathi,san,Sanskrit;Marathi,Q11059;Q1571,,
40,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T16:37:43.109868400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-12-28T16:38:35.401219800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-12-28T16:39:01.746949900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-12-28T16:39:15.382107200Z",In Sanskrit and Nepali,san,Sanskrit;Nepali,Q11059;Q33823,,
41,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T16:37:43.109868400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-12-28T16:38:35.401219800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-12-28T16:39:01.746949900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-12-28T16:39:15.382107200Z",In Sanskrit and Nepali,san;nep,Sanskrit;Nepali,Q11059;Q33823,,
42,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T16:37:43.109868400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-12-28T16:38:35.401219800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-12-28T16:39:01.746949900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-12-28T16:39:15.382107200Z",In Sanskrit and Prakrit,san,Sanskrit;Prakrit,Q11059;Q192170,,
43,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T16:37:43.109868400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-12-28T16:38:35.401219800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-12-28T16:39:01.746949900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-12-28T16:39:15.382107200Z",In Sanskrit and Urdu,san;urd,Sanskrit;Urdu,Q11059;Q1617,,
44,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T16:37:43.109868400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-12-28T16:38:35.401219800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-12-28T16:39:01.746949900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-12-28T16:39:15.382107200Z",In Sanskrit with a closing prayer in Marathi,san;mar,Sanskrit;Marathi,Q11059;Q1571,,
45,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T16:37:43.109868400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-12-28T16:38:35.401219800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-12-28T16:39:01.747983200Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-12-28T16:39:15.382107200Z","In Sanskrit, Tamil, and Telugu",san;tam;tel,Sanskrit;Tamil;Telugu,Q11059;Q5885;Q8097,,
46,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T16:37:43.109868400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-12-28T16:38:35.401219800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-12-28T16:39:01.747983200Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-12-28T16:39:15.382107200Z",In Sinhalese,sin,Sinhala,Q13267,,
47,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T16:37:43.109868400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-12-28T16:38:35.401219800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-12-28T16:39:01.747983200Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-12-28T16:39:15.382107200Z","In Sinhalese, Jaffna Tamil, and Malayalam",sin;tam;mal,Sinhala;Jaffna Tamil dialect;Malayalam,Q13267;Q12988285;Q36236,,
48,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T16:37:43.109868400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-12-28T16:38:35.401219800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-12-28T16:39:01.747983200Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-12-28T16:39:15.382107200Z",In Thai and Pali,tha;pli,Thai;Pali,Q9217;Q36727,,
49,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T16:37:43.109868400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-12-28T16:38:35.401219800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-12-28T16:39:01.747983200Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-12-28T16:39:15.382107200Z",Persian,per,,,Persian,Q9168
50,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T16:37:43.109868400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-12-28T16:38:35.401219800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-12-28T16:39:01.747983200Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-12-28T16:39:15.382107200Z",ara,ara,,,Arabic,Q13955
51,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T16:37:43.109868400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-12-28T16:38:35.401219800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-12-28T16:39:01.747983200Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-12-28T16:39:15.382107200Z",awa,awa,Awadhi,Q29579,,
52,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T16:37:43.109868400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-12-28T16:38:35.401219800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-12-28T16:39:01.747983200Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-12-28T16:39:15.382107200Z",bra,bra,Braj Bhasha,Q35243,,
53,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T16:37:43.109868400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-12-28T16:38:35.401219800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-12-28T16:39:01.747983200Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-12-28T16:39:15.382107200Z",guj,guj,Gujarati,Q5137,,
54,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T16:37:43.109868400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-12-28T16:38:35.401219800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-12-28T16:39:01.747983200Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-12-28T16:39:15.382107200Z",hin,hin,,,Hindi,Q1568
55,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T16:37:43.109868400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-12-28T16:38:35.401219800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-12-28T16:39:01.747983200Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-12-28T16:39:15.382107200Z",khm,khm,Khmer,Q9205,,
56,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T16:37:43.109868400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-12-28T16:38:35.401219800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-12-28T16:39:01.747983200Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-12-28T16:39:15.382107200Z",lah,lah,Lahnda,Q112670533,,
57,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T16:37:43.109868400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-12-28T16:38:35.401219800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-12-28T16:39:01.747983200Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-12-28T16:39:15.382107200Z",mal,mal,Malayalam,Q36236,,
58,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-28T16:37:43.109868400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-12-28T16:38:35.401219800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-12-28T16:39:01.747983200Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-12-28T16:39:15.382107200Z",mar,mar,Marathi,Q1571,,
