row_index,workflow_history,genre_as_recorded,vocabulary,source_authority_uri,authorized_label_add,structured_value_add,authorized_label,structured_value
21,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-29T18:12:30.800612800Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-12-29T18:12:43.169892700Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-12-29T18:13:06.105026300Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-12-29T18:13:18.591307100Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-12-29T18:13:37.008791800Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-12-29T18:13:58.285640700Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-12-29T18:14:11.799200500Z | GENRE RECON, STEP 7: FINALIZED 2023-12-29T18:14:24.262327700Z",Devotional literature,lcgft,http://id.loc.gov/authorities/genreForms/gf2015026057,,,Devotional literature,http://id.worldcat.org/fast/892015
22,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-29T18:12:30.800612800Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-12-29T18:12:43.169892700Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-12-29T18:13:06.105026300Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-12-29T18:13:18.591307100Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-12-29T18:13:37.008791800Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-12-29T18:13:58.285640700Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-12-29T18:14:11.799200500Z | GENRE RECON, STEP 7: FINALIZED 2023-12-29T18:14:24.262327700Z",Devotional literature,fast,http://id.worldcat.org/fast/1423773,,,Devotional literature,http://id.worldcat.org/fast/892015
23,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-29T18:12:30.800612800Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-12-29T18:12:43.169892700Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-12-29T18:13:06.105026300Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-12-29T18:13:18.591307100Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-12-29T18:13:37.008791800Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-12-29T18:13:58.285640700Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-12-29T18:14:11.799200500Z | GENRE RECON, STEP 7: FINALIZED 2023-12-29T18:14:24.262327700Z",Diagrams,aat,http://vocab.getty.edu/aat/300015387,,,diagrams,http://vocab.getty.edu/aat/300015387
24,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-29T18:12:30.800612800Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-12-29T18:12:43.169892700Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-12-29T18:13:06.105026300Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-12-29T18:13:18.591307100Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-12-29T18:13:37.008791800Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-12-29T18:13:58.285640700Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-12-29T18:14:11.799200500Z | GENRE RECON, STEP 7: FINALIZED 2023-12-29T18:14:24.262327700Z",Diagrams,aat,,,,diagrams,http://vocab.getty.edu/aat/300015387
25,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-29T18:12:30.800612800Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-12-29T18:12:43.169892700Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-12-29T18:13:06.105026300Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-12-29T18:13:18.591307100Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-12-29T18:13:37.008791800Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-12-29T18:13:58.285640700Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-12-29T18:14:11.799200500Z | GENRE RECON, STEP 7: FINALIZED 2023-12-29T18:14:24.262327700Z",Dialogues,aat,http://vocab.getty.edu/aat/300026185,,,dialogues,http://vocab.getty.edu/aat/300026185
26,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-29T18:12:30.800612800Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-12-29T18:12:43.169892700Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-12-29T18:13:06.105026300Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-12-29T18:13:18.591307100Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-12-29T18:13:37.008791800Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-12-29T18:13:58.285640700Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-12-29T18:14:11.799200500Z | GENRE RECON, STEP 7: FINALIZED 2023-12-29T18:14:24.262327700Z",Dialogues,aat,,,,dialogues,http://vocab.getty.edu/aat/300026185
27,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-29T18:12:30.800612800Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-12-29T18:12:43.169892700Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-12-29T18:13:06.105026300Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-12-29T18:13:18.591307100Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-12-29T18:13:37.008791800Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-12-29T18:13:58.285640700Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-12-29T18:14:11.799200500Z | GENRE RECON, STEP 7: FINALIZED 2023-12-29T18:14:24.262327700Z",Dictionaries,aat,http://vocab.getty.edu/aat/300026186,,,dictionaries,http://vocab.getty.edu/aat/300026186
28,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-29T18:12:30.800612800Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-12-29T18:12:43.169892700Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-12-29T18:13:06.105026300Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-12-29T18:13:18.591307100Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-12-29T18:13:37.008791800Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-12-29T18:13:58.285640700Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-12-29T18:14:11.799200500Z | GENRE RECON, STEP 7: FINALIZED 2023-12-29T18:14:24.262327700Z",Dictionaries,fast,http://id.worldcat.org/fast/1423826,,,Dictionaries,http://id.worldcat.org/fast/1423826
29,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-29T18:12:30.800612800Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-12-29T18:12:43.169892700Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-12-29T18:13:06.105026300Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-12-29T18:13:18.591307100Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-12-29T18:13:37.008791800Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-12-29T18:13:58.285640700Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-12-29T18:14:11.799200500Z | GENRE RECON, STEP 7: FINALIZED 2023-12-29T18:14:24.262327700Z",Dictionaries,lcgft,http://id.loc.gov/authorities/genreForms/gf2014026086,,,Dictionaries,http://id.worldcat.org/fast/1423826
30,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-29T18:12:30.800612800Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-12-29T18:12:43.169892700Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-12-29T18:13:06.105026300Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-12-29T18:13:18.591307100Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-12-29T18:13:37.008791800Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-12-29T18:13:58.285640700Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-12-29T18:14:11.799200500Z | GENRE RECON, STEP 7: FINALIZED 2023-12-29T18:14:24.262327700Z",Drama,lcgft,http://id.loc.gov/authorities/genreForms/gf2014026297,,,Drama,http://id.worldcat.org/fast/1423879
