row_index,workflow_history,genre_as_recorded,vocabulary,source_authority_uri,authorized_label_add,structured_value_add,authorized_label,structured_value
11,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T15:23:30.988083600Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-03T15:23:42.686631900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-03T15:24:06.600858400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-03T15:24:21.449675900Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-03T15:24:33.201150400Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-03T15:24:59.993798200Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-03T15:25:12.634488500Z | GENRE RECON, STEP 7: FINALIZED 2024-01-03T15:25:26.892471300Z",Deeds,lcgft,,Deeds,http://id.worldcat.org/fast/889460,,
12,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T15:23:30.988083600Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-03T15:23:42.686631900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-03T15:24:06.600858400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-03T15:24:21.449675900Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-03T15:24:33.201150400Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-03T15:24:59.993798200Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-03T15:25:12.634488500Z | GENRE RECON, STEP 7: FINALIZED 2024-01-03T15:25:26.892471300Z",Detached leaves,aat,,,,detached leaves,http://vocab.getty.edu/aat/300379890
13,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T15:23:30.988083600Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-03T15:23:42.686631900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-03T15:24:06.600858400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-03T15:24:21.449675900Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-03T15:24:33.201150400Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-03T15:24:59.993798200Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-03T15:25:12.634488500Z | GENRE RECON, STEP 7: FINALIZED 2024-01-03T15:25:26.892471300Z",Devotional calendars,aat,,,,devotional calendars,http://vocab.getty.edu/aat/300026750
14,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T15:23:30.988083600Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-03T15:23:42.686631900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-03T15:24:06.600858400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-03T15:24:21.449675900Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-03T15:24:33.201150400Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-03T15:24:59.993798200Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-03T15:25:12.634488500Z | GENRE RECON, STEP 7: FINALIZED 2024-01-03T15:25:26.892471300Z",Devotional literature,lcgft,,,,Devotional literature,http://id.worldcat.org/fast/892015
15,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T15:23:30.988083600Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-03T15:23:42.686631900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-03T15:24:06.600858400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-03T15:24:21.449675900Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-03T15:24:33.201150400Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-03T15:24:59.993798200Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-03T15:25:12.634488500Z | GENRE RECON, STEP 7: FINALIZED 2024-01-03T15:25:26.892471300Z",Documentary scripts,aat,,documentary scripts,http://vocab.getty.edu/aat/300200828,,
16,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T15:23:30.988083600Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-03T15:23:42.686631900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-03T15:24:06.600858400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-03T15:24:21.449675900Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-03T15:24:33.201150400Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-03T15:24:59.993798200Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-03T15:25:12.634488500Z | GENRE RECON, STEP 7: FINALIZED 2024-01-03T15:25:26.892471300Z",Gothic scripts,aat,,,,Gothic scripts,http://vocab.getty.edu/aat/300195226
17,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T15:23:30.988083600Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-03T15:23:42.686631900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-03T15:24:06.600858400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-03T15:24:21.449675900Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-03T15:24:33.201150400Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-03T15:24:59.993798200Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-03T15:25:12.634488500Z | GENRE RECON, STEP 7: FINALIZED 2024-01-03T15:25:26.892471300Z",Gothic scripts,lcsh,,"Writing, Gothic",http://id.worldcat.org/fast/1181685,,
18,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T15:23:30.988083600Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-03T15:23:42.686631900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-03T15:24:06.600858400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-03T15:24:21.449675900Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-03T15:24:33.201150400Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-03T15:24:59.993798200Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-03T15:25:12.634488500Z | GENRE RECON, STEP 7: FINALIZED 2024-01-03T15:25:26.892471300Z",Illuminated manuscripts,aat,,,,illuminated manuscripts,http://vocab.getty.edu/aat/300265483
19,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T15:23:30.988083600Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-03T15:23:42.686631900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-03T15:24:06.600858400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-03T15:24:21.449675900Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-03T15:24:33.201150400Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-03T15:24:59.993798200Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-03T15:25:12.634488500Z | GENRE RECON, STEP 7: FINALIZED 2024-01-03T15:25:26.892471300Z",Inhabited initials,aat,,inhabited initials,http://vocab.getty.edu/aat/300198398,,
20,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T15:23:30.988083600Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-03T15:23:42.686631900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-03T15:24:06.600858400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-03T15:24:21.449675900Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-03T15:24:33.201150400Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-03T15:24:59.993798200Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-03T15:25:12.634488500Z | GENRE RECON, STEP 7: FINALIZED 2024-01-03T15:25:26.892471300Z",Kufic,aat,,Kufic,http://vocab.getty.edu/aat/300194434,,
21,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T15:23:30.988083600Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-03T15:23:42.686631900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-03T15:24:06.600858400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-03T15:24:21.449675900Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-03T15:24:33.201150400Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-03T15:24:59.993798200Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-03T15:25:12.634488500Z | GENRE RECON, STEP 7: FINALIZED 2024-01-03T15:25:26.892471300Z",Legal instruments,lcgft,,Legal instruments,http://id.worldcat.org/fast/995488,,
22,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T15:23:30.988083600Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-03T15:23:42.686631900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-03T15:24:06.600858400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-03T15:24:21.449675900Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-03T15:24:33.201150400Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-03T15:24:59.993798200Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-03T15:25:12.634488500Z | GENRE RECON, STEP 7: FINALIZED 2024-01-03T15:25:26.892471300Z",Limp bindings,aat,,limp bindings,http://vocab.getty.edu/aat/300201735,,
23,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T15:23:30.988083600Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-03T15:23:42.686631900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-03T15:24:06.600858400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-03T15:24:21.449675900Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-03T15:24:33.201150400Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-03T15:24:59.993798200Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-03T15:25:12.634488500Z | GENRE RECON, STEP 7: FINALIZED 2024-01-03T15:25:26.892471300Z",Manuscript waste,rbbin,,,,Manuscript waste,http://id.loc.gov/vocabulary/rbmscv/cv01568
24,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T15:23:30.988083600Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-03T15:23:42.686631900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-03T15:24:06.600858400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-03T15:24:21.449675900Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-03T15:24:33.201150400Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-03T15:24:59.993798200Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-03T15:25:12.634488500Z | GENRE RECON, STEP 7: FINALIZED 2024-01-03T15:25:26.892471300Z",Manuscript waste,aat,,,,,
25,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T15:23:30.988083600Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-03T15:23:42.686631900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-03T15:24:06.600858400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-03T15:24:21.449675900Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-03T15:24:33.201150400Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-03T15:24:59.993798200Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-03T15:25:12.634488500Z | GENRE RECON, STEP 7: FINALIZED 2024-01-03T15:25:26.892471300Z",Nastaʻliq,aat,,,,,
26,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T15:23:30.988083600Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-03T15:23:42.686631900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-03T15:24:06.600858400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-03T15:24:21.449675900Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-03T15:24:33.201150400Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-03T15:24:59.993798200Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-03T15:25:12.634488500Z | GENRE RECON, STEP 7: FINALIZED 2024-01-03T15:25:26.892471300Z",Notarial documents,aat,,,,notarial documents,http://vocab.getty.edu/aat/300164785
27,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T15:23:30.988083600Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-03T15:23:42.686631900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-03T15:24:06.600858400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-03T15:24:21.449675900Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-03T15:24:33.201150400Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-03T15:24:59.993798200Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-03T15:25:12.634488500Z | GENRE RECON, STEP 7: FINALIZED 2024-01-03T15:25:26.892471300Z",Papal documents,lcgft,,,,Papal documents,http://id.worldcat.org/fast/1423838
28,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T15:23:30.988083600Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-03T15:23:42.686631900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-03T15:24:06.600858400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-03T15:24:21.449675900Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-03T15:24:33.201150400Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-03T15:24:59.993798200Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-03T15:25:12.634488500Z | GENRE RECON, STEP 7: FINALIZED 2024-01-03T15:25:26.892471300Z",Pastedowns,aat,,,,pastedowns,http://vocab.getty.edu/aat/300208775
29,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T15:23:30.988083600Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-03T15:23:42.686631900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-03T15:24:06.600858400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-03T15:24:21.449675900Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-03T15:24:33.201150400Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-03T15:24:59.993798200Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-03T15:25:12.634488500Z | GENRE RECON, STEP 7: FINALIZED 2024-01-03T15:25:26.892471300Z",Prayers,lcgft,,,,Prayers,http://id.worldcat.org/fast/1074737
30,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T15:23:30.988083600Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-03T15:23:42.686631900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-03T15:24:06.600858400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-03T15:24:21.449675900Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-03T15:24:33.201150400Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-03T15:24:59.993798200Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-03T15:25:12.634488500Z | GENRE RECON, STEP 7: FINALIZED 2024-01-03T15:25:26.892471300Z",Sayings,lcgft,,,,Sayings,http://id.worldcat.org/fast/1920779
31,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T15:23:30.988083600Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-03T15:23:42.686631900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-03T15:24:06.600858400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-03T15:24:21.449675900Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-03T15:24:33.201150400Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-03T15:24:59.993798200Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-03T15:25:12.634488500Z | GENRE RECON, STEP 7: FINALIZED 2024-01-03T15:25:26.892471300Z",Seals (Numismatics),lcsh,,Seals (Numismatics),http://id.worldcat.org/fast/1110321,,
32,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T15:23:30.988083600Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-03T15:23:42.686631900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-03T15:24:06.600858400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-03T15:24:21.449675900Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-03T15:24:33.201150400Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-03T15:24:59.993798200Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-03T15:25:12.634488500Z | GENRE RECON, STEP 7: FINALIZED 2024-01-03T15:25:26.892471300Z",Sermons,lcgft,,,,Sermons,http://id.worldcat.org/fast/1423904
33,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T15:23:30.988083600Z | GENRE AAT RECON, STEP 3: START AAT RECON 2024-01-03T15:23:42.686631900Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2024-01-03T15:24:06.600858400Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2024-01-03T15:24:21.449675900Z | GENRE FAST RECON, STEP 3: START FAST RECON 2024-01-03T15:24:33.201150400Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2024-01-03T15:24:59.993798200Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2024-01-03T15:25:12.634488500Z | GENRE RECON, STEP 7: FINALIZED 2024-01-03T15:25:26.892471300Z",Textura (Gothic script),aat,,,,textura (Gothic script),http://vocab.getty.edu/aat/300202638
