row_index,workflow_history,subject_as_recorded,subfield_codes,authorized_label_add,structured_value_add,vocab,source_authority_uri,authorized_label,structured_value
105,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-27T17:25:00.935349800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-12-27T17:29:06.801944100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:31:29.675046800Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-12-27T17:35:54.294326600Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:36:14.237618900Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-12-27T18:59:58.723588400Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:00:37.415897300Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-12-27T19:08:53.732618700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:10:27.562119800Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-12-27T19:17:11.545966500Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:17:45.912389Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-12-27T19:23:17.515339100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:24:52.529469700Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-12-27T19:31:44.753179400Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:32:19.367760300Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-12-27T19:33:27.712828100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:34:24.123278600Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-12-27T19:39:15.524026700Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:40:31.896872500Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-12-27T19:45:53.383875700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:50:56.903845100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-12-27T19:52:19.443218100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:55:11.845357300Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-12-27T19:58:01.245985800Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:59:38.531727100Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-12-27T19:59:52.217216900Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-12-27T20:00:15.718142800Z | SUBJECT RECON, STEP 45: FINALIZED 2023-12-27T20:00:53.681189500Z",Education,a,,,fast,(OCoLC)fst00902499,Education,http://id.worldcat.org/fast/902499
106,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-27T17:25:00.935349800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-12-27T17:29:06.801944100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:31:29.675046800Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-12-27T17:35:54.294326600Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:36:14.237618900Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-12-27T18:59:58.723588400Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:00:37.415897300Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-12-27T19:08:53.732618700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:10:27.562119800Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-12-27T19:17:11.545966500Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:17:45.912389Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-12-27T19:23:17.515339100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:24:52.529469700Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-12-27T19:31:44.753179400Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:32:19.367760300Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-12-27T19:33:27.712828100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:34:24.123278600Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-12-27T19:39:15.524026700Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:40:31.896872500Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-12-27T19:45:53.383875700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:50:56.903845100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-12-27T19:52:19.443218100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:55:11.845357300Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-12-27T19:58:01.245985800Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:59:38.531727100Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-12-27T19:59:52.217216900Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-12-27T20:00:15.718142800Z | SUBJECT RECON, STEP 45: FINALIZED 2023-12-27T20:00:53.681189500Z","Education--Turkey--History--Ottoman Empire, 1288-1918",a--z--x--y,Education;Turkey;History;1288-1918,http://id.worldcat.org/fast/902499;http://id.worldcat.org/fast/1208963;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1355456,0,,,
107,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-27T17:25:00.935349800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-12-27T17:29:06.801944100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:31:29.675046800Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-12-27T17:35:54.294326600Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:36:14.237618900Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-12-27T18:59:58.723588400Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:00:37.415897300Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-12-27T19:08:53.732618700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:10:27.562119800Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-12-27T19:17:11.545966500Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:17:45.912389Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-12-27T19:23:17.515339100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:24:52.529469700Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-12-27T19:31:44.753179400Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:32:19.367760300Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-12-27T19:33:27.712828100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:34:24.123278600Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-12-27T19:39:15.524026700Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:40:31.896872500Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-12-27T19:45:53.383875700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:50:56.903845100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-12-27T19:52:19.443218100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:55:11.845357300Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-12-27T19:58:01.245985800Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:59:38.531727100Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-12-27T19:59:52.217216900Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-12-27T20:00:15.718142800Z | SUBJECT RECON, STEP 45: FINALIZED 2023-12-27T20:00:53.681189500Z",Euclid's Elements,a,Euclid's Elements,http://id.worldcat.org/fast/916405,fast,(OCoLC)fst00916405,,
108,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-27T17:25:00.935349800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-12-27T17:29:06.801944100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:31:29.675046800Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-12-27T17:35:54.294326600Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:36:14.237618900Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-12-27T18:59:58.723588400Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:00:37.416897300Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-12-27T19:08:53.732618700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:10:27.562119800Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-12-27T19:17:11.545966500Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:17:45.912389Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-12-27T19:23:17.515339100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:24:52.529469700Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-12-27T19:31:44.753179400Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:32:19.367760300Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-12-27T19:33:27.712828100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:34:24.123278600Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-12-27T19:39:15.524026700Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:40:31.896872500Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-12-27T19:45:53.383875700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:50:56.903845100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-12-27T19:52:19.443218100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:55:11.845357300Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-12-27T19:58:01.245985800Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:59:38.531727100Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-12-27T19:59:52.217216900Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-12-27T20:00:15.718142800Z | SUBJECT RECON, STEP 45: FINALIZED 2023-12-27T20:00:53.681189500Z",Euclid's Elements--Early works to 1800,a--v,Euclid's Elements;Early works,http://id.worldcat.org/fast/916405;http://id.worldcat.org/fast/1411636,0,,,
109,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-27T17:25:00.935349800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-12-27T17:29:06.801944100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:31:29.675046800Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-12-27T17:35:54.294326600Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:36:14.237618900Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-12-27T18:59:58.723588400Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:00:37.416897300Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-12-27T19:08:53.732618700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:10:27.562119800Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-12-27T19:17:11.545966500Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:17:45.912389Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-12-27T19:23:17.515339100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:24:52.529469700Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-12-27T19:31:44.753179400Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:32:19.367760300Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-12-27T19:33:27.712828100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:34:24.123278600Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-12-27T19:39:15.524026700Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:40:31.896872500Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-12-27T19:45:53.383875700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:50:56.903845100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-12-27T19:52:19.443218100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:55:11.845357300Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-12-27T19:58:01.245985800Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:59:38.531727100Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-12-27T19:59:52.217216900Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-12-27T20:00:15.718142800Z | SUBJECT RECON, STEP 45: FINALIZED 2023-12-27T20:00:53.681189500Z","Fables, Persian",a,"Fables, Persian",http://id.worldcat.org/fast/919468,0,,,
110,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-27T17:25:00.935349800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-12-27T17:29:06.801944100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:31:29.675046800Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-12-27T17:35:54.294326600Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:36:14.237618900Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-12-27T18:59:58.723588400Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:00:37.416897300Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-12-27T19:08:53.732618700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:10:27.562119800Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-12-27T19:17:11.545966500Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:17:45.912389Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-12-27T19:23:17.515339100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:24:52.529469700Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-12-27T19:31:44.753179400Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:32:19.367760300Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-12-27T19:33:27.712828100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:34:24.123278600Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-12-27T19:39:15.524026700Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:40:31.896872500Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-12-27T19:45:53.383875700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:50:56.903845100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-12-27T19:52:19.443218100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:55:11.845357300Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-12-27T19:58:01.245985800Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:59:38.531727100Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-12-27T19:59:52.217216900Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-12-27T20:00:15.718142800Z | SUBJECT RECON, STEP 45: FINALIZED 2023-12-27T20:00:53.681189500Z","Fables, Persian",a,"Fables, Persian",http://id.worldcat.org/fast/919468,fast,(OCoLC)fst00919468,,
111,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-27T17:25:00.935349800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-12-27T17:29:06.801944100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:31:29.675046800Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-12-27T17:35:54.294326600Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:36:14.237618900Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-12-27T18:59:58.723588400Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:00:37.416897300Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-12-27T19:08:53.732618700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:10:27.562119800Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-12-27T19:17:11.545966500Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:17:45.912389Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-12-27T19:23:17.515339100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:24:52.529469700Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-12-27T19:31:44.753179400Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:32:19.367760300Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-12-27T19:33:27.712828100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:34:24.123278600Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-12-27T19:39:15.524026700Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:40:31.896872500Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-12-27T19:45:53.383875700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:50:56.903845100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-12-27T19:52:19.443218100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:55:11.845357300Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-12-27T19:58:01.245985800Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:59:38.531727100Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-12-27T19:59:52.217216900Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-12-27T20:00:15.718142800Z | SUBJECT RECON, STEP 45: FINALIZED 2023-12-27T20:00:53.681189500Z",Forgery of manuscripts,a,Forgery of manuscripts,http://id.worldcat.org/fast/932824,fast,(OCoLC)fst00932824,,
112,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-27T17:25:00.935349800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-12-27T17:29:06.801944100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:31:29.675046800Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-12-27T17:35:54.294326600Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:36:14.237618900Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-12-27T18:59:58.723588400Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:00:37.416897300Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-12-27T19:08:53.733620500Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:10:27.562119800Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-12-27T19:17:11.545966500Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:17:45.912389Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-12-27T19:23:17.515339100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:24:52.529469700Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-12-27T19:31:44.753179400Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:32:19.367760300Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-12-27T19:33:27.712828100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:34:24.123278600Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-12-27T19:39:15.524026700Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:40:31.896872500Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-12-27T19:45:53.383875700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:50:56.903845100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-12-27T19:52:19.443218100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:55:11.845357300Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-12-27T19:58:01.246985200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:59:38.531727100Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-12-27T19:59:52.218218Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-12-27T20:00:15.718142800Z | SUBJECT RECON, STEP 45: FINALIZED 2023-12-27T20:00:53.681189500Z",Forgery of manuscripts--Specimens,a--v,Forgery of manuscripts;Specimens,http://id.worldcat.org/fast/932824;http://id.worldcat.org/fast/1423861,0,,,
113,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-27T17:25:00.935349800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-12-27T17:29:06.801944100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:31:29.675046800Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-12-27T17:35:54.294326600Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:36:14.237618900Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-12-27T18:59:58.723588400Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:00:37.416897300Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-12-27T19:08:53.733620500Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:10:27.562119800Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-12-27T19:17:11.545966500Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:17:45.912389Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-12-27T19:23:17.515339100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:24:52.529469700Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-12-27T19:31:44.753179400Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:32:19.367760300Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-12-27T19:33:27.712828100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:34:24.123278600Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-12-27T19:39:15.524026700Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:40:31.896872500Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-12-27T19:45:53.383875700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:50:56.903845100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-12-27T19:52:19.443218100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:55:11.845357300Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-12-27T19:58:01.246985200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:59:38.531727100Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-12-27T19:59:52.219215800Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-12-27T20:00:15.718142800Z | SUBJECT RECON, STEP 45: FINALIZED 2023-12-27T20:00:53.681189500Z",Future life--Islam,a--x,,,fast,(OCoLC)fst00936737,Future life--Islam;Islam,http://id.worldcat.org/fast/936737;http://id.worldcat.org/fast/979776
114,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-27T17:25:00.935349800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-12-27T17:29:06.801944100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:31:29.675046800Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-12-27T17:35:54.294326600Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:36:14.237618900Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-12-27T18:59:58.723588400Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:00:37.416897300Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-12-27T19:08:53.733620500Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:10:27.562119800Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-12-27T19:17:11.545966500Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:17:45.912389Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-12-27T19:23:17.515339100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:24:52.529469700Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-12-27T19:31:44.753179400Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:32:19.367760300Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-12-27T19:33:27.712828100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:34:24.123278600Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-12-27T19:39:15.524026700Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:40:31.896872500Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-12-27T19:45:53.383875700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:50:56.903845100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-12-27T19:52:19.443218100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:55:11.845357300Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-12-27T19:58:01.246985200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:59:38.531727100Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-12-27T19:59:52.219215800Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-12-27T20:00:15.718142800Z | SUBJECT RECON, STEP 45: FINALIZED 2023-12-27T20:00:53.681189500Z",Future life--Islam--Early works to 1800,a--x--v,,,0,,Future life--Islam;Islam;Early works,http://id.worldcat.org/fast/936737;http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1411636
