row_index,workflow_history,place_as_recorded,authorized_label_add,structured_value_add,authorized_label,structured_value
11,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-16T16:56:52.660596300Z | PLACE RECON, STEP 3: START RECON 2023-12-16T16:57:15.793565900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-16T16:57:42.447551Z | PLACE RECON, STEP 6: FINALIZED 2023-12-16T16:57:57.671839800Z",Flanders,,,Flanders,http://vocab.getty.edu/tgn/7024097
12,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-16T16:56:52.660596300Z | PLACE RECON, STEP 3: START RECON 2023-12-16T16:57:15.793565900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-16T16:57:42.447551Z | PLACE RECON, STEP 6: FINALIZED 2023-12-16T16:57:57.671839800Z",Flanders],,,Flanders,http://vocab.getty.edu/tgn/7024097
13,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-16T16:56:52.660596300Z | PLACE RECON, STEP 3: START RECON 2023-12-16T16:57:15.793565900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-16T16:57:42.447551Z | PLACE RECON, STEP 6: FINALIZED 2023-12-16T16:57:57.671839800Z",France,,,France,http://vocab.getty.edu/tgn/1000070
14,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-16T16:56:52.660596300Z | PLACE RECON, STEP 3: START RECON 2023-12-16T16:57:15.793565900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-16T16:57:42.447551Z | PLACE RECON, STEP 6: FINALIZED 2023-12-16T16:57:57.671839800Z",France or Germany,,,France;Germany,http://vocab.getty.edu/tgn/1000070;http://vocab.getty.edu/tgn/7000084
15,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-16T16:56:52.660596300Z | PLACE RECON, STEP 3: START RECON 2023-12-16T16:57:15.793565900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-16T16:57:42.447551Z | PLACE RECON, STEP 6: FINALIZED 2023-12-16T16:57:57.671839800Z",France],,,France,http://vocab.getty.edu/tgn/1000070
16,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-16T16:56:52.660596300Z | PLACE RECON, STEP 3: START RECON 2023-12-16T16:57:15.793565900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-16T16:57:42.447551Z | PLACE RECON, STEP 6: FINALIZED 2023-12-16T16:57:57.671839800Z",Germany,,,Germany,http://vocab.getty.edu/tgn/7000084
17,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-16T16:56:52.660596300Z | PLACE RECON, STEP 3: START RECON 2023-12-16T16:57:15.793565900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-16T16:57:42.447551Z | PLACE RECON, STEP 6: FINALIZED 2023-12-16T16:57:57.671839800Z",Germany (Southern?),,,Germany,http://vocab.getty.edu/tgn/7000084
18,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-16T16:56:52.660596300Z | PLACE RECON, STEP 3: START RECON 2023-12-16T16:57:15.793565900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-16T16:57:42.447551Z | PLACE RECON, STEP 6: FINALIZED 2023-12-16T16:57:57.671839800Z",Germany?],,,Germany,http://vocab.getty.edu/tgn/7000084
19,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-16T16:56:52.660596300Z | PLACE RECON, STEP 3: START RECON 2023-12-16T16:57:15.793565900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-16T16:57:42.447551Z | PLACE RECON, STEP 6: FINALIZED 2023-12-16T16:57:57.671839800Z",Germany],,,Germany,http://vocab.getty.edu/tgn/7000084
20,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-16T16:56:52.660596300Z | PLACE RECON, STEP 3: START RECON 2023-12-16T16:57:15.793565900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-16T16:57:42.447551Z | PLACE RECON, STEP 6: FINALIZED 2023-12-16T16:57:57.671839800Z","Hainaut, Belgium]",Hainaut;Belgium,http://vocab.getty.edu/tgn/1003757;http://vocab.getty.edu/tgn/1000063,,
21,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-16T16:56:52.660596300Z | PLACE RECON, STEP 3: START RECON 2023-12-16T16:57:15.793565900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-16T16:57:42.447551Z | PLACE RECON, STEP 6: FINALIZED 2023-12-16T16:57:57.671839800Z",Italy,,,Italy,http://vocab.getty.edu/tgn/1000080
22,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-16T16:56:52.660596300Z | PLACE RECON, STEP 3: START RECON 2023-12-16T16:57:15.793565900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-16T16:57:42.447551Z | PLACE RECON, STEP 6: FINALIZED 2023-12-16T16:57:57.671839800Z",Italy?],,,Italy,http://vocab.getty.edu/tgn/1000080
23,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-16T16:56:52.660596300Z | PLACE RECON, STEP 3: START RECON 2023-12-16T16:57:15.793565900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-16T16:57:42.447551Z | PLACE RECON, STEP 6: FINALIZED 2023-12-16T16:57:57.671839800Z",Italy],,,Italy,http://vocab.getty.edu/tgn/1000080
24,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-16T16:56:52.660596300Z | PLACE RECON, STEP 3: START RECON 2023-12-16T16:57:15.793565900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-16T16:57:42.447551Z | PLACE RECON, STEP 6: FINALIZED 2023-12-16T16:57:57.671839800Z",Morocco,,,Morocco,http://vocab.getty.edu/tgn/1000179
25,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-16T16:56:52.660596300Z | PLACE RECON, STEP 3: START RECON 2023-12-16T16:57:15.793565900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-16T16:57:42.447551Z | PLACE RECON, STEP 6: FINALIZED 2023-12-16T16:57:57.671839800Z","Nangis, France",Nangis;France,http://vocab.getty.edu/tgn/1034615;http://vocab.getty.edu/tgn/1000070,,
26,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-16T16:56:52.660596300Z | PLACE RECON, STEP 3: START RECON 2023-12-16T16:57:15.793565900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-16T16:57:42.447551Z | PLACE RECON, STEP 6: FINALIZED 2023-12-16T16:57:57.671839800Z","Naples, Italy",,,Naples;Italy,http://vocab.getty.edu/tgn/7004474;http://vocab.getty.edu/tgn/1000080
27,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-16T16:56:52.660596300Z | PLACE RECON, STEP 3: START RECON 2023-12-16T16:57:15.793565900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-16T16:57:42.447551Z | PLACE RECON, STEP 6: FINALIZED 2023-12-16T16:57:57.671839800Z",Netherlands],,,Netherlands,http://vocab.getty.edu/tgn/7016845
28,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-16T16:56:52.660596300Z | PLACE RECON, STEP 3: START RECON 2023-12-16T16:57:15.793565900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-16T16:57:42.447551Z | PLACE RECON, STEP 6: FINALIZED 2023-12-16T16:57:57.671839800Z","Paris, France]",,,Paris;France,http://vocab.getty.edu/tgn/7008038;http://vocab.getty.edu/tgn/1000070
29,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-16T16:56:52.660596300Z | PLACE RECON, STEP 3: START RECON 2023-12-16T16:57:15.793565900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-16T16:57:42.447551Z | PLACE RECON, STEP 6: FINALIZED 2023-12-16T16:57:57.671839800Z",Paris?],,,Paris,http://vocab.getty.edu/tgn/7008038
30,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-16T16:56:52.660596300Z | PLACE RECON, STEP 3: START RECON 2023-12-16T16:57:15.793565900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-16T16:57:42.447551Z | PLACE RECON, STEP 6: FINALIZED 2023-12-16T16:57:57.671839800Z",Paris],,,Paris,http://vocab.getty.edu/tgn/7008038
31,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-16T16:56:52.660596300Z | PLACE RECON, STEP 3: START RECON 2023-12-16T16:57:15.794563100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-16T16:57:42.447551Z | PLACE RECON, STEP 6: FINALIZED 2023-12-16T16:57:57.671839800Z",Place of publication not identified],,,undetermined,http://vocab.getty.edu/tgn/7544559
32,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-16T16:56:52.660596300Z | PLACE RECON, STEP 3: START RECON 2023-12-16T16:57:15.794563100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-16T16:57:42.447551Z | PLACE RECON, STEP 6: FINALIZED 2023-12-16T16:57:57.671839800Z",Rome],,,Rome,http://vocab.getty.edu/tgn/7000874
33,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-16T16:56:52.660596300Z | PLACE RECON, STEP 3: START RECON 2023-12-16T16:57:15.794563100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-16T16:57:42.447551Z | PLACE RECON, STEP 6: FINALIZED 2023-12-16T16:57:57.671839800Z",Spain,,,Spain,http://vocab.getty.edu/tgn/1000095
34,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-16T16:56:52.660596300Z | PLACE RECON, STEP 3: START RECON 2023-12-16T16:57:15.794563100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-16T16:57:42.447551Z | PLACE RECON, STEP 6: FINALIZED 2023-12-16T16:57:57.671839800Z",Spain],,,Spain,http://vocab.getty.edu/tgn/1000095
35,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-16T16:56:52.660596300Z | PLACE RECON, STEP 3: START RECON 2023-12-16T16:57:15.794563100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-16T16:57:42.447551Z | PLACE RECON, STEP 6: FINALIZED 2023-12-16T16:57:57.671839800Z",Switzerland,,,Switzerland,http://vocab.getty.edu/tgn/7011731
36,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-16T16:56:52.660596300Z | PLACE RECON, STEP 3: START RECON 2023-12-16T16:57:15.794563100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-16T16:57:42.447551Z | PLACE RECON, STEP 6: FINALIZED 2023-12-16T16:57:57.671839800Z","Vale of Kashmir, India","Kashmir, Vale of;India",http://vocab.getty.edu/tgn/1111685;http://vocab.getty.edu/tgn/7000198,,
37,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-16T16:56:52.660596300Z | PLACE RECON, STEP 3: START RECON 2023-12-16T16:57:15.794563100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-16T16:57:42.447551Z | PLACE RECON, STEP 6: FINALIZED 2023-12-16T16:57:57.671839800Z",place of publication not identified,,,undetermined,http://vocab.getty.edu/tgn/7544559
38,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-16T16:56:52.660596300Z | PLACE RECON, STEP 3: START RECON 2023-12-16T16:57:15.794563100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-12-16T16:57:42.447551Z | PLACE RECON, STEP 6: FINALIZED 2023-12-16T16:57:57.671839800Z",place of publication not identified],,,undetermined,http://vocab.getty.edu/tgn/7544559
