row_index,workflow_history,place_as_recorded,authorized_label_add,structured_value_add,authorized_label,structured_value
11,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-08T22:21:54.100006Z | PLACE RECON, STEP 3: START RECON 2023-09-08T22:22:24.205019Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-09-08T22:25:13.220990Z | PLACE RECON, STEP 6: FINALIZED 2023-09-08T23:28:03.903130Z",France?,,,France,http://vocab.getty.edu/tgn/1000070
12,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-08T22:21:54.100014Z | PLACE RECON, STEP 3: START RECON 2023-09-08T22:22:24.205021Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-09-08T22:25:13.220997Z | PLACE RECON, STEP 6: FINALIZED 2023-09-08T23:28:03.903136Z",Germany,,,Germany,http://vocab.getty.edu/tgn/7000084
13,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-08T22:21:54.100017Z | PLACE RECON, STEP 3: START RECON 2023-09-08T22:22:24.205028Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-09-08T22:25:13.221Z | PLACE RECON, STEP 6: FINALIZED 2023-09-08T23:28:03.903142Z",India,,,India,http://vocab.getty.edu/tgn/7000198
14,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-08T22:21:54.100020Z | PLACE RECON, STEP 3: START RECON 2023-09-08T22:22:24.205031Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-09-08T22:25:13.223532Z | PLACE RECON, STEP 6: FINALIZED 2023-09-08T23:28:03.903163Z",Italy,,,Italy,http://vocab.getty.edu/tgn/1000080
15,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-08T22:21:54.100026Z | PLACE RECON, STEP 3: START RECON 2023-09-08T22:22:24.205034Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-09-08T22:25:13.224416Z | PLACE RECON, STEP 6: FINALIZED 2023-09-08T23:28:03.903169Z",Italy?,,,Italy,http://vocab.getty.edu/tgn/1000080
16,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-08T22:21:54.100029Z | PLACE RECON, STEP 3: START RECON 2023-09-08T22:22:24.205038Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-09-08T22:25:13.224429Z | PLACE RECON, STEP 6: FINALIZED 2023-09-08T23:28:03.903176Z","Milan, Italy",,,Milan;Italy,http://vocab.getty.edu/tgn/7005903;http://vocab.getty.edu/tgn/1000080
17,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-08T22:21:54.100032Z | PLACE RECON, STEP 3: START RECON 2023-09-08T22:22:24.205041Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-09-08T22:25:13.224437Z | PLACE RECON, STEP 6: FINALIZED 2023-09-08T23:28:03.903190Z",Netherlands,,,Netherlands,http://vocab.getty.edu/tgn/7016845
18,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-08T22:21:54.100037Z | PLACE RECON, STEP 3: START RECON 2023-09-08T22:22:24.205044Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-09-08T22:25:13.224447Z | PLACE RECON, STEP 6: FINALIZED 2023-09-08T23:28:03.903196Z",Northern France,,,Northern France,http://vocab.getty.edu/tgn/4004036
19,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-08T22:21:54.100040Z | PLACE RECON, STEP 3: START RECON 2023-09-08T22:22:24.205048Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-09-08T22:25:13.224452Z | PLACE RECON, STEP 6: FINALIZED 2023-09-08T23:28:03.903203Z",Northern Iberian Peninsula,Iberian Peninsula,http://vocab.getty.edu/tgn/7016676,,
20,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-08T22:21:54.100043Z | PLACE RECON, STEP 3: START RECON 2023-09-08T22:22:24.205051Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-09-08T22:25:13.224462Z | PLACE RECON, STEP 6: FINALIZED 2023-09-08T23:28:03.903212Z",Northern Italy,,,Northern Italy,http://vocab.getty.edu/tgn/4005363
21,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-08T22:21:54.100047Z | PLACE RECON, STEP 3: START RECON 2023-09-08T22:22:24.205053Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-09-08T22:25:13.224469Z | PLACE RECON, STEP 6: FINALIZED 2023-09-08T23:28:03.903218Z",Paris?,,,Paris,http://vocab.getty.edu/tgn/7008038
22,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-08T22:21:54.100050Z | PLACE RECON, STEP 3: START RECON 2023-09-08T22:22:24.205057Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-09-08T22:25:13.224474Z | PLACE RECON, STEP 6: FINALIZED 2023-09-08T23:28:03.903225Z",Rome,,,Rome,http://vocab.getty.edu/tgn/7000874
23,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-08T22:21:54.100053Z | PLACE RECON, STEP 3: START RECON 2023-09-08T22:22:24.205060Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-09-08T22:25:13.224481Z | PLACE RECON, STEP 6: FINALIZED 2023-09-08T23:28:03.903234Z",Utrecht,Utrecht,http://vocab.getty.edu/tgn/7006926,,
24,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-08T22:21:54.100062Z | PLACE RECON, STEP 3: START RECON 2023-09-08T22:22:24.205063Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-09-08T22:25:13.224492Z | PLACE RECON, STEP 6: FINALIZED 2023-09-08T23:28:03.903241Z",Western Europe,Western Europe,http://vocab.getty.edu/tgn/4003761,,
