row_index,workflow_history,place_as_recorded,authorized_label_add,structured_value_add,authorized_label,structured_value
11,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-06T18:13:50.245319800Z | PLACE RECON, STEP 3: START RECON 2023-10-06T18:14:03.779869400Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-10-06T18:14:32.700199600Z | PLACE RECON, STEP 6: FINALIZED 2023-10-06T18:14:45.161913200Z",Korea,,,Korea,http://vocab.getty.edu/tgn/7059230
12,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-06T18:13:50.245319800Z | PLACE RECON, STEP 3: START RECON 2023-10-06T18:14:03.779869400Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-10-06T18:14:32.700199600Z | PLACE RECON, STEP 6: FINALIZED 2023-10-06T18:14:45.161913200Z",Nakagōri-suji Fujimaki-mura,,,,
13,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-06T18:13:50.245319800Z | PLACE RECON, STEP 3: START RECON 2023-10-06T18:14:03.779869400Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-10-06T18:14:32.700199600Z | PLACE RECON, STEP 6: FINALIZED 2023-10-06T18:14:45.161913200Z",Northern Italy,,,Northern Italy,http://vocab.getty.edu/tgn/4005363
14,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-06T18:13:50.245319800Z | PLACE RECON, STEP 3: START RECON 2023-10-06T18:14:03.779869400Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-10-06T18:14:32.700199600Z | PLACE RECON, STEP 6: FINALIZED 2023-10-06T18:14:45.161913200Z",Ōmi no kuni Takashima-gun,Takashima-shi,http://vocab.getty.edu/tgn/8743324,,
15,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-06T18:13:50.245319800Z | PLACE RECON, STEP 3: START RECON 2023-10-06T18:14:03.779869400Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-10-06T18:14:32.700199600Z | PLACE RECON, STEP 6: FINALIZED 2023-10-06T18:14:45.161913200Z",Place of publication not identified,undetermined,http://vocab.getty.edu/tgn/7544559,,
16,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-06T18:13:50.245319800Z | PLACE RECON, STEP 3: START RECON 2023-10-06T18:14:03.779869400Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-10-06T18:14:32.700199600Z | PLACE RECON, STEP 6: FINALIZED 2023-10-06T18:14:45.161913200Z",S.I.,,,,
17,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-06T18:13:50.245319800Z | PLACE RECON, STEP 3: START RECON 2023-10-06T18:14:03.779869400Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-10-06T18:14:32.700199600Z | PLACE RECON, STEP 6: FINALIZED 2023-10-06T18:14:45.161913200Z",S.l,,,,
18,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-06T18:13:50.245319800Z | PLACE RECON, STEP 3: START RECON 2023-10-06T18:14:03.779869400Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-10-06T18:14:32.700199600Z | PLACE RECON, STEP 6: FINALIZED 2023-10-06T18:14:45.161913200Z",S.l.,,,,
19,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-06T18:13:50.245319800Z | PLACE RECON, STEP 3: START RECON 2023-10-06T18:14:03.779869400Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-10-06T18:14:32.700199600Z | PLACE RECON, STEP 6: FINALIZED 2023-10-06T18:14:45.161913200Z",Shaanxi Sheng,Shaanxi,http://vocab.getty.edu/tgn/7002084,,
20,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-06T18:13:50.245319800Z | PLACE RECON, STEP 3: START RECON 2023-10-06T18:14:03.779869400Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-10-06T18:14:32.700199600Z | PLACE RECON, STEP 6: FINALIZED 2023-10-06T18:14:45.161913200Z",Southern England,,,England,http://vocab.getty.edu/tgn/7002445
21,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-06T18:13:50.245319800Z | PLACE RECON, STEP 3: START RECON 2023-10-06T18:14:03.779869400Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-10-06T18:14:32.700199600Z | PLACE RECON, STEP 6: FINALIZED 2023-10-06T18:14:45.161913200Z",St. Albans,Saint Albans,http://vocab.getty.edu/tgn/7011871,,
22,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-06T18:13:50.245319800Z | PLACE RECON, STEP 3: START RECON 2023-10-06T18:14:03.779869400Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-10-06T18:14:32.700199600Z | PLACE RECON, STEP 6: FINALIZED 2023-10-06T18:14:45.161913200Z",Toledo,Toledo,http://vocab.getty.edu/tgn/7008719,,
23,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-06T18:13:50.245319800Z | PLACE RECON, STEP 3: START RECON 2023-10-06T18:14:03.779869400Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-10-06T18:14:32.700199600Z | PLACE RECON, STEP 6: FINALIZED 2023-10-06T18:14:45.161913200Z",Xishan,,,,
24,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-06T18:13:50.245319800Z | PLACE RECON, STEP 3: START RECON 2023-10-06T18:14:03.779869400Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-10-06T18:14:32.700199600Z | PLACE RECON, STEP 6: FINALIZED 2023-10-06T18:14:45.161913200Z",Zhejiang,Zhejiang,http://vocab.getty.edu/tgn/7002076,,
25,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-06T18:13:50.245319800Z | PLACE RECON, STEP 3: START RECON 2023-10-06T18:14:03.779869400Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-10-06T18:14:32.700199600Z | PLACE RECON, STEP 6: FINALIZED 2023-10-06T18:14:45.161913200Z",between 1350 and 1375,,,,
26,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-06T18:13:50.245319800Z | PLACE RECON, STEP 3: START RECON 2023-10-06T18:14:03.779869400Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-10-06T18:14:32.700199600Z | PLACE RECON, STEP 6: FINALIZED 2023-10-06T18:14:45.161913200Z",between 1600 and 1625,,,,
27,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-06T18:13:50.245319800Z | PLACE RECON, STEP 3: START RECON 2023-10-06T18:14:03.779869400Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-10-06T18:14:32.700199600Z | PLACE RECON, STEP 6: FINALIZED 2023-10-06T18:14:45.161913200Z",n.p,undetermined,http://vocab.getty.edu/tgn/7544559,,
