ds_id,date_added,date_last_updated,source_type,cataloging_convention,holding_institution_ds_qid,holding_institution_as_recorded,holding_institution_id_number,holding_institution_shelfmark,link_to_holding_institution_record,iiif_manifest,production_place_as_recorded,production_place_ds_qid,production_date_as_recorded,production_date,century,century_aat,dated,title_as_recorded,title_as_recorded_agr,uniform_title_as_recorded,uniform_title_agr,standard_title_ds_qid,genre_as_recorded,genre_ds_qid,subject_as_recorded,subject_ds_qid,author_as_recorded,author_as_recorded_agr,author_ds_qid,artist_as_recorded,artist_as_recorded_agr,artist_ds_qid,scribe_as_recorded,scribe_as_recorded_agr,scribe_ds_qid,associated_agent_as_recorded,associated_agent_as_recorded_agr,associated_agent_ds_qid,former_owner_as_recorded,former_owner_as_recorded_agr,former_owner_ds_qid,language_as_recorded,language_ds_qid,material_as_recorded,material_ds_qid,physical_description,note,acknowledgments,data_processed_at,data_source_modified,source_file
,"","",ds-csv,ds-schema,Q1936,Rutgers University,USA Ms. 52,USA Ms. 52,,https://iiif.nli.org.il/IIIFv21/DOCID/PNX_MANUSCRIPTS997010651193505171-1/manifest,Yemen,Q2825,18th century,1700^1799,18,http://vocab.getty.edu/aat/300404512,false,Haftaroth,הפטרות מנהג תימן לכל השנה,Haftaroth,"",Q44119,"","","","","","","","","","","","","","","","","","","",Hebrew,Q117,"","",Extent: 47 pages,Script: Yemenite,"Rutgers University Library, ""Ktiv"" Project, The National Library of Israel",2024-07-29 15:10:42 -0400,20240617,20240617-rutgers-csv-ktiv.csv
,"","",ds-csv,ds-schema,Q1936,Rutgers University,USA Ms. 1,USA Ms. 1,,https://iiif.nli.org.il/IIIFv21/DOCID/PNX_MANUSCRIPTS997010632318205171-1/manifest,Yemen,Q2825,18th century,1700^1799,18,http://vocab.getty.edu/aat/300404512,false,Torah (Genesis-Exodus),תורה (בראשית-שמות),Torah,"",Q42434;Q7274;Q20415,Bibles,Q3561,Bible,Q4267,"","","","","","","","","","","","","","","",Hebrew|Aramaic,Q117|Q3663,paper,Q31,Extent: 246 folios; paper; 220x150 mm,Script: Yemenite,"Rutgers University Library, ""Ktiv"" Project, The National Library of Israel",2024-07-29 15:10:42 -0400,20240617,20240617-rutgers-csv-ktiv.csv
,"","",ds-csv,ds-schema,Q1936,Rutgers University,USA Ms. 14,USA Ms. 14,,https://iiif.nli.org.il/IIIFv21/DOCID/PNX_MANUSCRIPTS997010632218505171-1/manifest,Yemen,Q2825,18th century,1700^1799,18,http://vocab.getty.edu/aat/300404512,false,Haftaroth,הפטרות מנהג תימן לכל השנה,Haftaroth,"",Q44119,"","","","","","","","","","",David Ben Yosef Albotzi,"",Q42152,"","","",Saad Ibn Salem Yeshua,"",Q42308,Hebrew|Aramaic,Q117|Q3663,paper,Q31,Extent: 128 pages; paper; 220x150 mm,Script: Yemenite,"Rutgers University Library, ""Ktiv"" Project, The National Library of Israel",2024-07-29 15:10:42 -0400,20240617,20240617-rutgers-csv-ktiv.csv
,"","",ds-csv,ds-schema,Q1936,Rutgers University,USA Ms. 13,USA Ms. 13,,https://iiif.nli.org.il/IIIFv21/DOCID/PNX_MANUSCRIPTS997010632219805171-1/manifest,Yemen,Q2825,18th century,1700^1799,18,http://vocab.getty.edu/aat/300404512,false,Haftaroth,הפטרות מנהג תימן לכל השנה,Haftaroth,"",Q44119,"","","","","","","","","","","","","","","","",Yosef ben Shmuel Zabri|Saadia Sabri,|,Q42369|Q42307,Hebrew|Aramaic,Q117|Q3663,paper,Q31,Extent: 197 pages; paper; 220x170 mm,Script: Yemenite,"Rutgers University Library, ""Ktiv"" Project, The National Library of Israel",2024-07-29 15:10:42 -0400,20240617,20240617-rutgers-csv-ktiv.csv
,"","",ds-csv,ds-schema,Q1936,Rutgers University,USA Ms. 33,USA Ms. 33,,https://iiif.nli.org.il/IIIFv21/DOCID/PNX_MANUSCRIPTS997010651093505171-1/manifest,Yemen,Q2825,18th century,1700^1799,18,http://vocab.getty.edu/aat/300404512,false,Mahzor,תכלאל,Machzor,"",Q44120,liturgical texts|commentaries,Q38493|Q298,"","","","","","","","","","","","","","",Shem Tov ben Yitzchak Erdutiel|Zachariah ben Saadia Zahari,|,Q42323|Q42372,Hebrew,Q117,paper,Q31,Extent: 59 pages; paper; 235x170 mm,Script: Yemenite,"Rutgers University Library, ""Ktiv"" Project, The National Library of Israel",2024-07-29 15:10:42 -0400,20240617,20240617-rutgers-csv-ktiv.csv
,"","",ds-csv,ds-schema,Q1936,Rutgers University,USA Ms. 16,USA Ms. 16,,https://iiif.nli.org.il/IIIFv21/DOCID/PNX_MANUSCRIPTS997010632217805171-1/manifest,Yemen,Q2825,18th century,1700^1799,18,http://vocab.getty.edu/aat/300404512,false,Haftaroth,הפטרות מנהג תימן לכל השנה,Haftaroth,"",Q44119,"","","","","","","","","","",Said bin Suleiman Araki,"",Q42312,"","","",Said Ben David Stahi,"",Q42310,Hebrew|Aramaic,Q117|Q3663,paper,Q31,Extent: 134 pages; paper; 205x140 mm,Layout: 25 lines per folio|Script: Yemenite|Binding: Original leather binding,"Rutgers University Library, ""Ktiv"" Project, The National Library of Israel",2024-07-29 15:10:42 -0400,20240617,20240617-rutgers-csv-ktiv.csv
,"","",ds-csv,ds-schema,Q1936,Rutgers University,USA Ms. 45,USA Ms. 45,,https://iiif.nli.org.il/IIIFv21/DOCID/PNX_MANUSCRIPTS997010651193805171-1/manifest,Yemen,Q2825,18th century,1700^1799,18,http://vocab.getty.edu/aat/300404512,false,Torah Commentary,"פרוש התורה לרש""י",Torah,"",Q44107,Bibles|commentaries,Q3561|Q298,Bible,Q4267,Rashi,"",Q42289,"","","","","","","","","","","","",Hebrew,Q117,paper,Q31,Extent: 81 pages; paper; 220x160 mm,Layout: 2 columns|Script: Yemenite,"Rutgers University Library, ""Ktiv"" Project, The National Library of Israel",2024-07-29 15:10:42 -0400,20240617,20240617-rutgers-csv-ktiv.csv
,"","",ds-csv,ds-schema,Q1936,Rutgers University,USA Ms. 36,USA Ms. 36,,https://iiif.nli.org.il/IIIFv21/DOCID/PNX_MANUSCRIPTS997010651072005171-1/manifest,Yemen,Q2825,18th century,1700^1799,18,http://vocab.getty.edu/aat/300404512,false,The Lamp of Illumination,מנורת המאור,"","",Q44108,commentaries,Q298,"","",Isaac Aboab|Moses b. Simon,|,Q42199|Q42256,"","","","","","","","","","","","",Hebrew,Q117,paper,Q31,Extent: 165 pages; paper; 240x160 mm,Script: Yemenite|Binding: Circa 17th century|2 different hands,"Rutgers University Library, ""Ktiv"" Project, The National Library of Israel",2024-07-29 15:10:42 -0400,20240617,20240617-rutgers-csv-ktiv.csv
,"","",ds-csv,ds-schema,Q1936,Rutgers University,USA Ms. 12c,USA Ms. 12c,,https://iiif.nli.org.il/IIIFv21/DOCID/PNX_MANUSCRIPTS997010648608505171-1/manifest,Yemen,Q2825,18th century,1700^1799,18,http://vocab.getty.edu/aat/300404512,false,Taj,תאג' (קטעים),Taj,"",Q42435,Bibles,Q3561,"","","","","","","","","","","","","","","","","",Hebrew|Judeo-Arabic|Aramaic,Q117|Q38106|Q3663,paper,Q31,"Extent: 43, [6] pages; paper",Script: Yemenite,"Rutgers University Library, ""Ktiv"" Project, The National Library of Israel",2024-07-29 15:10:42 -0400,20240617,20240617-rutgers-csv-ktiv.csv
,"","",ds-csv,ds-schema,Q1936,Rutgers University,USA Ms. 24,USA Ms. 24,,https://iiif.nli.org.il/IIIFv21/DOCID/PNX_MANUSCRIPTS997010651196605171-1/manifest,Yemen,Q2825,18th century,1700^1799,18,http://vocab.getty.edu/aat/300404512,false,Haftaroth,הפטרות מנהג תימן לכל השנה,Haftaroth,"",Q44119,"","","","",David Kimhi,"",Q42153,"","","","","","","","","",Benjamin ben Salem Elark|Salem Ben Binyamin Elark,|,Q42122|Q42127,Hebrew|Aramaic,Q117|Q3663,paper,Q31,Extent: 127 pages; paper; 215x150 mm,Layout: 21 lines|Script: Yemenite|Binding: Original leather binding,"Rutgers University Library, ""Ktiv"" Project, The National Library of Israel",2024-07-29 15:10:42 -0400,20240617,20240617-rutgers-csv-ktiv.csv
,"","",ds-csv,ds-schema,Q1936,Rutgers University,USA Ms. 50,USA Ms. 50,,"",Yemen,Q2825,18th century,1700^1799,18,http://vocab.getty.edu/aat/300404512,false,Sha'arei Orah,שערי אורה,Sha'arei Orah,"",Q44109,devotional literature,Q4903,"","",Joseph ben Abraham Gikatilla,"",Q42217,"","","","","","","","","",Mary Shalom Karo,"",Q42247,Hebrew,Q117,paper,Q31,Extent: 86 pages; paper; 210x150 mm,Script: Yemenite,"Rutgers University Library, ""Ktiv"" Project, The National Library of Israel",2024-07-29 15:10:42 -0400,20240617,20240617-rutgers-csv-ktiv.csv
,"","",ds-csv,ds-schema,Q1936,Rutgers University,USA Ms. 9,USA Ms. 9,,https://iiif.nli.org.il/IIIFv21/DOCID/PNX_MANUSCRIPTS997010648612205171-1/manifest,Yemen,Q2825,18th century,1700^1799,18,http://vocab.getty.edu/aat/300404512,false,Taj (Vikra),תאג' (ויקרא),Taj,"",Q42435;Q38395,Bibles,Q3561,"","","","","","","","","","","","","","","","","",Hebrew|Judeo-Arabic|Aramaic,Q117|Q38106|Q3663,paper,Q31,Extent: 77 pages; paper; 240x170 mm,Script: Yemenite,"Rutgers University Library, ""Ktiv"" Project, The National Library of Israel",2024-07-29 15:10:42 -0400,20240617,20240617-rutgers-csv-ktiv.csv
,"","",ds-csv,ds-schema,Q1936,Rutgers University,USA Ms. 8,USA Ms. 8,,https://iiif.nli.org.il/IIIFv21/DOCID/PNX_MANUSCRIPTS997010632308005171-1/manifest,Yemen,Q2825,18th century,1700^1799,18,http://vocab.getty.edu/aat/300404512,false,Taj (Genesis-Shemot),תאג' (בראשית-שמות),Taj,"",Q42434;Q7274;Q20415,Bibles,Q3561,"","",Rashi,"",Q42289,"","","","","","","","","",Shachar N' Yahya Taviv,"",Q42321,Hebrew|Judeo-Arabic|Aramaic,Q117|Q38106|Q3663,paper,Q31,Extent: 140 pages; paper; 320x120 mm,Script: Yemenite|Binding: leather binding,"Rutgers University Library, ""Ktiv"" Project, The National Library of Israel",2024-07-29 15:10:42 -0400,20240617,20240617-rutgers-csv-ktiv.csv
,"","",ds-csv,ds-schema,Q1936,Rutgers University,USA Ms. 5,USA Ms. 5,,https://iiif.nli.org.il/IIIFv21/DOCID/PNX_MANUSCRIPTS997010632309005171-1/manifest,Yemen,Q2825,18th century,1700^1799,18,http://vocab.getty.edu/aat/300404512,false,Taj (Wikra),תאג' (ויקרא-במדבר),Taj,"",Q42435;Q38395;Q1408,Bibles,Q3561,"","",Rashi,"",Q42289,"","","","","","","","","","","","",Hebrew|Judeo-Arabic|Aramaic,Q117|Q38106|Q3663,paper,Q31,Extent: 167 pages; paper; 290x190 mm,Script: Yemenite|Binding: No binding,"Rutgers University Library, ""Ktiv"" Project, The National Library of Israel",2024-07-29 15:10:42 -0400,20240617,20240617-rutgers-csv-ktiv.csv
,"","",ds-csv,ds-schema,Q1936,Rutgers University,USA Ms. 6,USA Ms. 6,,"",Yemen,Q2825,18th century,1700^1799,18,http://vocab.getty.edu/aat/300404512,false,Taj (Genesis),תאג' (בראשית),Taj,"",Q42434;Q7274,"","","","","","","","","","","","","","","","","","","",Hebrew|Judeo-Arabic|Aramaic,Q117|Q38106|Q3663,paper,Q31,Extent: 134 pages; paper; 215x145 mm,Script: Yemenite|Binding: Original tooled leather binding,"Rutgers University Library, ""Ktiv"" Project, The National Library of Israel",2024-07-29 15:10:42 -0400,20240617,20240617-rutgers-csv-ktiv.csv
,"","",ds-csv,ds-schema,Q1936,Rutgers University,USA Ms. 7,USA Ms. 7,,"",Yemen,Q2825,18th century,1700^1799,18,http://vocab.getty.edu/aat/300404512,false,Torah (Genesis-Shemot),תורה (בראשית-שמות) : עם ניקוד וטעמים,Torah,"",Q42434;Q7274;Q20415,Bibles|commentaries,Q3561|Q298,"","","","","","","","","","","","","","","","","",Hebrew|Judeo-Arabic|Aramaic,Q117|Q38106|Q3663,paper,Q31,Extent: 132 pages; paper; 255x165 mm,Script: Yemenite|Binding: Primitive original (?) leather binding,"Rutgers University Library, ""Ktiv"" Project, The National Library of Israel",2024-07-29 15:10:42 -0400,20240617,20240617-rutgers-csv-ktiv.csv
,"","",ds-csv,ds-schema,Q1936,Rutgers University,USA Ms. 12b,USA Ms. 12b,,https://iiif.nli.org.il/IIIFv21/DOCID/PNX_MANUSCRIPTS997010648609705171-1/manifest,Yemen,Q2825,18th century,1700^1799,18,http://vocab.getty.edu/aat/300404512,false,Torah (Genesis),תורה (בראשית א:א-כא:טז),Torah,"",Q42434;Q7274,Bibles,Q3561,"","",Rashi,"",Q42289,"","","","","","","","","","","","",Hebrew|Judeo-Arabic|Aramaic,Q117|Q38106|Q3663,paper,Q31,Extent: 28 pages; paper; 250x170 mm,Script: Yemenite|2 writings,"Rutgers University Library, ""Ktiv"" Project, The National Library of Israel",2024-07-29 15:10:42 -0400,20240617,20240617-rutgers-csv-ktiv.csv
,"","",ds-csv,ds-schema,Q1936,Rutgers University,USA Ms. 49,USA Ms. 49,,"",Yemen,Q2825,1713,1713^1713,18,http://vocab.getty.edu/aat/300404512,true,Shulchan Aruch,"שלחן ערוך (ארח חיים, אבן העזר)",Shulchan Aruch,"",Q44110,legal documents,Q236,"","","","","","","","","Elarousi, Saadia ben Zakaria, Halevi","",Q42165,"","","",Aharon ben Zachariah Friedenthal,"",Q42102,Hebrew,Q117,paper,Q31,Extent: 113 pages; paper; 210x145 mm,Script: Yemenite,"Rutgers University Library, ""Ktiv"" Project, The National Library of Israel",2024-07-29 15:10:42 -0400,20240617,20240617-rutgers-csv-ktiv.csv
,"","",ds-csv,ds-schema,Q1936,Rutgers University,USA Ms. 25,USA Ms. 25,,https://iiif.nli.org.il/IIIFv21/DOCID/PNX_MANUSCRIPTS997010651196105171-1/manifest,Yemen,Q2825,1782,1782^1782,18,http://vocab.getty.edu/aat/300404512,true,Haftaroth,הפטרות מנהג תימן לכל השנה,Haftaroth,"",Q44119,"","","","","","","","","","",Saadia Ben Shalom Almashnoi,"",Q42306,"","","",Said Ben Yahya,"",Q42311,Hebrew|Aramaic,Q117|Q3663,paper,Q31,Extent: 180 pages; paper; 230x160 mm,Layout: 21 lines|Script: Yemenite|Binding: Original parchment binding,"Rutgers University Library, ""Ktiv"" Project, The National Library of Israel",2024-07-29 15:10:42 -0400,20240617,20240617-rutgers-csv-ktiv.csv
,"","",ds-csv,ds-schema,Q1936,Rutgers University,USA Ms. 38,USA Ms. 38,,"","","",19th century,1800^1899,19,http://vocab.getty.edu/aat/300404513,false,Collection of poems,כתב-יד חדש (פיוטים),Poetry,"",Q1330,poetry,Q11358,"","","","","","","","","","","","","","","","","",Hebrew|Aramaic,Q117|Q3663,paper,Q31,Extent: paper; 120x120 mm,Binding: loose folios,"Rutgers University Library, ""Ktiv"" Project, The National Library of Israel",2024-07-29 15:10:42 -0400,20240617,20240617-rutgers-csv-ktiv.csv
,"","",ds-csv,ds-schema,Q1936,Rutgers University,USA Ms. 39,USA Ms. 39,,https://iiif.nli.org.il/IIIFv21/DOCID/PNX_MANUSCRIPTS997010651073205171-1/manifest,"","",19th century,1800^1899,19,http://vocab.getty.edu/aat/300404513,false,Commentary on the Pentateuch and Lamentations,דרשות,Commentary on the Pentateuch and Lamentations,"",Q44111;Q44112,commentaries,Q298,Bible,Q4267,"","","","","","","","","","","","","","","",Hebrew,Q117,"","",Extent: 200 pages; 190x130 mm,Script: Mughrabi|Provenance: Autograph,"Rutgers University Library, ""Ktiv"" Project, The National Library of Israel",2024-07-29 15:10:42 -0400,20240617,20240617-rutgers-csv-ktiv.csv
,"","",ds-csv,ds-schema,Q1936,Rutgers University,USA Ms. 15,USA Ms. 15,,https://iiif.nli.org.il/IIIFv21/DOCID/PNX_MANUSCRIPTS997010632218105171-1/manifest,Yemen,Q2825,19th century,1800^1899,19,http://vocab.getty.edu/aat/300404513,false,Haftaroth,הפטרות מנהג תימן לכל השנה,Haftaroth,"",Q44119,"","","","","","","","","","","","","","","","",Yosef ben Shmuel Zabri,"",Q42369,Hebrew|Aramaic,Q117|Q3663,paper,Q31,Extent: 117 pages; paper,Script: Yemenite|Combination of several manuscripts,"Rutgers University Library, ""Ktiv"" Project, The National Library of Israel",2024-07-29 15:10:42 -0400,20240617,20240617-rutgers-csv-ktiv.csv
,"","",ds-csv,ds-schema,Q1936,Rutgers University,USA Ms. 51,USA Ms. 51,,https://iiif.nli.org.il/IIIFv21/DOCID/PNX_MANUSCRIPTS997010651193605171-1/manifest,Yemen,Q2825,19th century,1800^1899,19,http://vocab.getty.edu/aat/300404513,false,Haftaroth,הפטרות מנהג תימן,Haftaroth,"",Q44119,"","","","","","","","","","","","","","","","","","","",Hebrew|Aramaic,Q117|Q3663,"","",Extent: 30 pages,Script: Yemenite,"Rutgers University Library, ""Ktiv"" Project, The National Library of Israel",2024-07-29 15:10:42 -0400,20240617,20240617-rutgers-csv-ktiv.csv
,"","",ds-csv,ds-schema,Q1936,Rutgers University,USA Ms. 3,USA Ms. 3,,https://iiif.nli.org.il/IIIFv21/DOCID/PNX_MANUSCRIPTS997010632314805171-1/manifest,Yemen,Q2825,19th century,1800^1899,19,http://vocab.getty.edu/aat/300404513,false,Torah (Deuteronomy),תורה (ויקרא-דברים),Torah,"",Q42434;Q20449,Bibles,Q3561,"","","","","","","","","","","","","","","","","",Hebrew|Aramaic,Q117|Q3663,paper,Q31,Extent: 185 pages; paper; 235x165 mm,Layout: 25-27 lines|Script: Yemenite|Binding: Leather,"Rutgers University Library, ""Ktiv"" Project, The National Library of Israel",2024-07-29 15:10:42 -0400,20240617,20240617-rutgers-csv-ktiv.csv
,"","",ds-csv,ds-schema,Q1936,Rutgers University,USA Ms. 32,USA Ms. 32,,https://iiif.nli.org.il/IIIFv21/DOCID/PNX_MANUSCRIPTS997011001533705171-1/manifest,Yemen,Q2825,19th century,1800^1899,19,http://vocab.getty.edu/aat/300404513,false,Variae,קבץ חיבורים,"","",Q44121,commentaries|miscellanies,Q298|Q17508,"","","","","","","","","","","","","","","","","",Hebrew,Q117,"","",Extent: 63 pages; 220x175 mm,Script: Mughrabi|Binding: leather binding,"Rutgers University Library, ""Ktiv"" Project, The National Library of Israel",2024-07-29 15:10:42 -0400,20240617,20240617-rutgers-csv-ktiv.csv
,"","",ds-csv,ds-schema,Q1936,Rutgers University,USA Ms. 12a,USA Ms. 12a,,https://iiif.nli.org.il/IIIFv21/DOCID/PNX_MANUSCRIPTS997010648610605171-1/manifest,Yemen,Q2825,19th century,1800^1899,19,http://vocab.getty.edu/aat/300404513,false,Torah (Genesis),תורה (בראשית א:א-כט:ל),Torah,"",Q42434;Q7274,"","","","","","","","","","","","","","","","","","","",Hebrew,Q117,paper,Q31,Extent: 23 pages; paper; 245x170 mm,Script: Yemenite,"Rutgers University Library, ""Ktiv"" Project, The National Library of Israel",2024-07-29 15:10:42 -0400,20240617,20240617-rutgers-csv-ktiv.csv
