title_as_recorded,title_as_recorded_agr,uniform_title_as_recorded,uniform_title_as_recorded_agr,authorized_label_add,ds_qid_add,authorized_label,ds_qid
Lectura super quintum librum Decretalium (Commentary on the Fifth Book of Decretals),,,,,,Commentary on decretals,Q20032
Oedipi et Sphingis dialogus (Dialogues between Oedipus and the Sphinx); Le Sphinx,,,,,,Oedipi et sphingis dialogus,Q19983
Compendium logicae (Compendium of logic),,,,,,Compendium logicae,Q19919
Summa de virtutibus (Treatise on the virtues); Summa vitiorum (Treatise on the vices),,,,,,Summa de virtutibus;Summa vitiorum,Q19966;Q19954
Tractatus moralis de virtutibus (Moral Tract on the Virtues),,,,,,Tractatus moralis de virtutibus,Q20029
Historia scholastica,,,,,,Historia Scholastica,Q1372
Aurora,,,,,,Aurora,Q7839
Liber IV sententiarum (Four Books of Sentences),,,,,,Sentences,Q1119
Pontifical,,,,,,Pontifical,Q1375
Prayer book,,,,,,Prayer book,Q1486
Prayer against the plague; Prayer book,,,,,,Prayer book,Q1486
Prayer Book,,,,,,Prayer book,Q1486
Psalter,,,,,,Psalter,Q660
Psalter-Hours,,,,,,Psalter;Book of hours,Q660;Q795
Lewis Psalter,,,,,,Psalter;Lewis psalter,Q660;Q20022
"Psalter, glossed",,,,,,Psalter,Q660
Complementum in partem III Summae S. Thomae de Aquino (Complement to the third part of the Summae of St. Thomas Aquinas),,,,,,Complementum in partem III summae S. Thomae de Aquino,Q19968
Rituale Dominicanum (Dominican Ritual),,,,,,Rituale Dominicanum,Q19994
"Vitae XII caesarium (Lives of the twelve caesars), fragment and Book of Hours leaf",,,,,,Lives of the twelve Caesars;Book of hours,Q20027;Q795
Comediae,,,,,,Comediae,Q19957
Expositio in civitatem dei S. Augustini (Commentary on St. Augustine's City of god),,,,,,Expositio in civitatem dei S. Augustini,Q20024
Opera,,,,,,Opera,Q19943
Legenda aurea (Golden Legend),,,,,,Golden Legend,Q7220
"Chronicle of the History of the World from Creation to Woden, with a Genealogy of Edward IV",,,,,,Chronicle,Q1475
Compendium historiae in genealogia Christi (Historical Compendium of the Genealogy of Christ),,,,,,Compendium historiae in genealogia Christi,Q5984
Harmony of the Bible,,,,,,Harmony of the Bible,Q19916
Menologium,,,,,,Menologium,Q19993
Stella di salute,,,,,,Stella di salute,Q20010
Les dits moraulx des philosophes,,,,,,Dits moraux des philosophes,Q19922
Le chemin de paradis (The way to paradise),,,,,,Le chemin de paradis,Q19937
Noels (Christmas carols),,,,,,Hymnal;Carols,Q666;Q17601
Rule of Saint Augustine; Sermon on Matthew 25:6,,,,,,Rule of Saint Augustine;Sermons,Q5976;Q1400
Summa confessionis,,,,,,Summa confessionis,Q19978
Postilla epistolarum dominicalium,,,,,,Postilla epistolarum dominicalium,Q19971
Meditationes de passione christi,,,,,,Meditationes de Passione Christi,Q20020
De precetti della lege divina sacramento simbolo et altre cose della dottrina christiana,,,,,,De precetti della lege divina sacramento simbolo et altre cose della dottrina christiana,Q19951
Choir psalter; Hymnal,,,,,,Choir psalter;Hymnal,Q19999;Q666
Grammatical treatise,,,,,,Grammatical text,Q6010
Ad adolescentes de legendis libris gentilium (Address to young men on the right use of greek literature),,,,,,Ad adolescentes de legendis libris gentilium,Q19990
Brut Chronicle,,,,,,Chronicle,Q1475
"Bible, Gospels",,,,,,Bible;Gospels,Q661;Q6034
Revelations,,,,,,Revelations,Q1480
Carta executoria,,,,,,Carta ejecutoria,Q3718
"Bible, glossed minor prophets; Missal",,,,,,Bible;Minor prophets;Missal,Q661;Q19984;Q662
Infortiatum,,,,,,Infortiatum,Q19969
Fuero real (Royal municipal code),,,,,,Fuero real,Q19915
De differentia translationis nostrae ab hebraica littera veteris testamentum,,,,,,De differentia translationis nostrae ab Hebraica littera Veteris testamentum,Q19997
Gesta regum Anglorum (Deeds of the English Kings); Historia regum Britanniae (History of the Kings of Britain),,,,,,Gesta Regum Anglorum;History of the Kings of Britain,Q12753;Q6056
"Summa de casibus poenitentia, glossed",,,,,,Summa de casibus poenitentia,Q20005
Compendium historiae in genealogia Christi (The Compendium of History in the Genealogy of Christ); Explanation of the Wheel of Sevens,,,,,,Compendium historiae in genealogia Christi;Explanation of the wheel of sevens,Q5984;Q19959
Treatise on the construction of an astrolabe,,,,,,Treatise on astrolabes,Q27631
Enarratio in prophetam Isaiam,,,,,,Enarratio in prophetam Isaiam,Q19985
Manuscript of an evangelist and prebendary of the minor orders,,,,,,Evangeliary,Q20460
Devotional extracts from the bible,,,,,,Devotional texts,Q5966
"Breviary, Cistercian use",,,,,,Breviary,Q657
Life of Holy Francis and his companions,,,,,,Life of Saint Francis,Q19927
Schwabenspiegel,,,,,,Schwabenspiegel,Q20018
Carta executoria a pedimiento de Alonso Mendez de Parada,,,,,,Carta ejecutoria,Q3718
"Collationes XXIV, incomplete",,,,,,Collationes,Q19964
Choir book,,,,,,Choir book,Q1449
Enarrationes in psalmos (Expositions on the Psalms),,,,,,Enarrations on the Psalms,Q19979
Lives of the Saints,,,,,,Lives of the Saints,Q1483
Devotional Image (Andachtsbild),,,,,,Devotional image,Q19960
St. Notburga,,,,,,Saint Notburga,Q51657
Choir books,,,,,,Choir book,Q1449
Undetermined,,,,,,Unknown,Q19938
Legal treatise,,,,,,Legal text,Q8041
Unknown,,,,,,Unknown,Q19938
Book of Hours,,,,,,Book of hours,Q795
Dominican friar,,,,,,,
"Psalter, noted",,,,,,Psalter,Q660
Service book,,,,Service book,Q40008,,
Commentary on the altar at the temple,,,,,,Commentary,Q1376
St. Martha,,,,,,Saint Martha,Q51658
Decretals,,,,,,Decretals,Q1447
Bible historiale,,,,,,Bible,Q661
Gospel Lectionary,,,,,,Lectionary,Q663
Leaf with miniature of Christ blessing a kneeling couple,,,,,,Miniature,Q19998
Hours of Louis XII (formerly Hours of Henry VII),,,,,,Book of hours;Hours of Louis XII,Q795;Q19941
St. Dominic,,,,,,Saint Dominic,Q1456
Forgery,,,,,,Forgery,Q2829
Decorated initial I,,,,,,Decorated initial,Q19949
Inhabited initial S,,,,,,Inhabited initial,Q19933
Decorated initial Q,,,,,,Decorated initial,Q19949
Decorated initial D,,,,,,Decorated initial,Q19949
Decorated initial T,,,,,,Decorated initial,Q19949
Decorated initial P,,,,,,Decorated initial,Q19949
Decorated initial S,,,,,,Decorated initial,Q19949
Music Fragment,,,,,,Music,Q20017
Decorated initial L,,,,,,Decorated initial,Q19949
Decorated initial M,,,,,,Decorated initial,Q19949
Inhabited initial U,,,,,,Inhabited initial,Q19933
Decorated border detail,,,,,,Border detail,Q39453
Decorated initial C,,,,,,Decorated initial,Q19949
Decorated initial B,,,,,,Decorated initial,Q19949
Decorated initial H,,,,,,Decorated initial,Q19949
Decorated initial G,,,,,,Decorated initial,Q19949
Decorated initial A,,,,,,Decorated initial,Q19949
Border detail fragment,,,,,,Border detail;Border fragment,Q39453;Q20428
Decorated initial N,,,,,,Decorated initial,Q19949
Decorated initial O,,,,,,Decorated initial,Q19949
Historiated initial U depicting the Resurrected Christ blessing Mary Magdalene,,,,,,Historiated initial,Q19917
"Historiated initial I depicting a pope, cardinal, and bishops",,,,,,Historiated initial,Q19917
Historiated initial M depicting Saint Margaret of Antioch,,,,,,Historiated initial,Q19917
Historiated initial G depicting All Saints,,,,,,Historiated initial,Q19917
Historiated initial A depicting Christ as the Good Shepherd,,,,,,Historiated initial,Q19917
Historiated initial G depicting John and Peter discovering the empty tomb,,,,,,Historiated initial,Q19917
Historiated initial B depicted Saints Nicholas and Julian,,,,,,Historiated initial,Q19917
"Historiated initial O depicting the Resurrected Christ, St. Thomas, and the Apostles",,,,,,Historiated initial,Q19917
Miniature depicting the Transfiguration of Christ,,,,,,Miniature,Q19998
Historiated initial I depicting Joshua's messengers returning from the Promised Land,,,,,,Historiated initial,Q19917
Historiated initial M depicting the parable of the Good Shepherd,,,,,,Historiated initial,Q19917
Historiated initial U depicting the second miraculous catch of fish,,,,,,Historiated initial,Q19917
Historiated initial N depicting St. Helena finding the True Cross,,,,,,Historiated initial,Q19917
Historiated initial U depicting Samson removing the Gates of Gaza,,,,,,Historiated initial,Q19917
Historiated initial E depicting the destruction of the Egyptians in the Red Sea,,,,,,Historiated initial,Q19917
Historiated initial C depicting the Last Supper,,,,,,Historiated initial,Q19917
Historiated initial R depicting Christ sitting in judgment,,,,,,Historiated initial,Q19917
Historiated initial S depicting the Assumption,,,,,,Historiated initial,Q19917
Historiated initial L depicting the supper at Emmaus,,,,,,Historiated initial,Q19917
Historiated initial M depicting God the Father surrounded by the four Gospels,,,,,,Historiated initial,Q19917
Historiated initial O depicting the Ascension,,,,,,Historiated initial,Q19917
Historiated initial G depicting the Assumption,,,,,,Historiated initial,Q19917
"Historiated initial G depicting the Trinity with saints below, including Mary and John the Baptist",,,,,,Historiated initial,Q19917
Miniature depicting All Saints,,,,,,Miniature,Q19998
Miniature depicting Disciples,,,,,,Miniature,Q19998
Miniature depicting sainted clergy,,,,,,Miniature,Q19998
Miniature depicting Michael Archangel,,,,,,Miniature,Q19998
Miniature depicting the Archangel Gabriel and Joseph,,,,,,Miniature,Q19998
Miniature depicting Vincent of Saragossa being thrown into the water,,,,,,Miniature,Q19998
Miniature depicting Michael the Archangel fighting the dragon with his angels,,,,,,Miniature,Q19998
Moralia in Job,,,,,,Moralia in Job,Q863
"Homilia XI, In vigilia Pentecostes",,,,,,In vigilia pentecostes,Q20512
Expositio psalmorum (Commentary on the Psalms),,,,,,Bible commentary;Commentary on Psalms,Q1433;Q20442
Decretum,,,,,,Decretals,Q1447
De Noe et Arca,,,,,,De Noe et arca,Q20414
Registrum epistolarum (Register of Letters),,,,,,Registrum epistolarum,Q20388
Historiated initial D depicting Christ's entry into Jerusalem,,,,,,Historiated initial,Q19917
Miniature depicting St. Bridget of Sweden,,,,,,Miniature,Q19998
Miniature of Daniel interpreting the dream of Nebuchadnezzar,,,,,,Miniature,Q19998
Historiated initial A from an antiphonary depicting the Agnus Dei,,,,,,Historiated initial,Q19917
Miniature of the Holy Family,,,,,,Miniature,Q19998
Coat of arms,,,,,,Coat of arms,Q20455
"Miniature of Kaiser Konrad receiving the Smith, Konrad Stich",,,,,,Miniature,Q19998
Miniature depicting battle between Abner and Joab,,,,,,Miniature,Q19998
Scenes from story of Joseph and his brethren,,,,,,Joseph and his brethren,Q20392
"Death with armful of symbols of rank, in a churchyard",,,,,,Death,Q51662
"Lady in ship escorted by fame and fortune, Jupiter and Juno above",,,,,,Drawing,Q20466
Miniature of a children's game: children dancing around the cock,,,,,,Miniature,Q19998
Miniature of a pair of lovers,,,,,,Miniature,Q19998
"Miniature of a dispute over the housekeeper's keys, with feasting couple in background",,,,,,Miniature,Q19998
Miniature of the sly fox,,,,,,Miniature,Q19998
"Miniature of the devil rejoicing over a brew made of monks, nuns, and priests",,,,,,Miniature,Q19998
Miniature of the alchemist's thieving apprentice,,,,,,Miniature,Q19998
Miniature of St. Anthony resisting temptation,,,,,,Miniature,Q19998
Miniature of Hercules' choice,,,,,,Miniature,Q19998
Drawing of a young flute player,,,,,,Drawing,Q20466
"Bible, Matthew",,,,,,Bible;Gospel of Matthew,Q661;Q1389
"Bible, glossed Epistles of Paul",,,,,,Bible;Pauline Epistles,Q661;Q38384
Laudario (Hymnal),,,,,,Hymnal,Q666
Historiated initial A depicting the Virgin enthroned,,,,,,Historiated initial,Q19917
Choir psalter,,,,,,Psalter,Q660
Corpus iuris civilis (Corpus of Civil Law),,,,,,Corpus Juris Civilis,Q5057
"Historiated initial O depicting St. Dominic preaching on the Ascension; above, Christ in a mandorla",,,,,,Historiated initial;Saint Dominic,Q19917;Q1456
Historiated initial O from an antiphonal depicting a prophet (Ezekiel),,,,,,Historiated initial,Q19917
St. Francis exalts the spring and the tree,,,,,,Saint Francis,Q20489
"St. Francis meets Chastity, Poverty, and Obedience",,,,,,Saint Francis,Q20489
"Historiated initial P from an antiphonary, depicting St. Peter of Verona",,,,,,Historiated initial,Q19917
"Historiated initial L from a gradual, depicting Christ",,,,,,Historiated initial,Q19917
"Frontispiece from a Dogale, with Contarini arms",,,,,,Dogale frontispiece,Q20408
"Frontispiece from a Dogale, depicting the Transfiguration",,,,,,Dogale frontispiece,Q20408
Chronici canones,,,,,,Chronici canones,Q20413
Historiated initial I from a missal depicting St. Luke writing,,,,,,Historiated initial,Q19917
Breviary (or Psalter),,,,,,Breviary;Psalter,Q657;Q660
Historiated initial O from an antiphonary depicting clergy communing with God,,,,,,Historiated initial,Q19917
"Historiated initial S from an antiphonary, depicting King David communing with God",,,,,,Historiated initial,Q19917
"Historiated initial D from an antiphonary, depicting St. Paul",,,,,,Historiated initial,Q19917
"Historiated initial C from an antiphonary, with a Saint, possibly St. Ambrose, praying to God",,,,,,Historiated initial,Q19917
Historiated initial G from an antiphonary depicting the Invention of the Cross,,,,,,Historiated initial,Q19917
"Historiated initial D from a gradual, depicting the baptism of Christ",,,,,,Historiated initial,Q19917
"Miniature from a choir book, depicting the Trinity",,,,,,Miniature,Q19998
"Historiated initial D from a breviary depicting St. Nicholas, Bishop of Myra",,,,,,Historiated initial,Q19917
Leaf from a breviary with an initial F depicting the Assumption of the Virgin,,,,,,Breviary;Historiated initial,Q657;Q19917
Painting of Christ crowned with thorns,,,,,,Painting,Q38348
Miniature from an alchemical manuscript,,,,,,Miniature,Q19998
"Historiated initial P from an antiphonary, depicting the Nativity",,,,,,Historiated initial,Q19917
Hymnal,,,,,,Hymnal,Q666
Miniature of twelve virgin saints,,,,,,Miniature,Q19998
Psalter or Breviary,,,,,,Psalter;Breviary,Q660;Q657
Matricola (Matriculation list),,,,,,Matricola,Q20373
Miniature of St. John the Evangelist,,,,,,Miniature,Q19998
Leaf from a Book of Hours depicting the Last Supper,,,,,,Book of hours,Q795
Initial A with the Invocation of the Virgin Mary,,,,,,Historiated initial,Q19917
Historiated initial A from an antiphonary depicting the Invocation of the Virgin Mary,,,,,,Historiated initial,Q19917
"Historiated initial N from an antiphonary, depicting St. John the Baptist",,,,,,Historiated initial,Q19917
Historiated initial G from an antiphonary depicting David as a musician,,,,,,Historiated initial,Q19917
Flight into Egypt,,,,,,Flight into Egypt,Q51663
Miniature of Christ calling Peter and Andrew,,,,,,Miniature,Q19998
Initial D from an antiphonary depicting a penitent gentleman taking a vow at an altar,,,,,,Historiated initial,Q19917
Miniature of the Presentation in the Temple,,,,,,Miniature,Q19998
Historiated initial D,,,,,,Historiated initial,Q19917
Historiated initial A depicting a cleric,,,,,,Historiated initial,Q19917
Historiated initial O depicting David in Prayer,,,,,,Historiated initial,Q19917
Historiated initial E depicting a male saint,,,,,,Historiated initial,Q19917
Forged miniature panel,,,,,,Forgery,Q2829
Historiated initial O depicting a cleric,,,,,,Historiated initial,Q19917
Miniature of Jesus in prayer,,,,,,Miniature,Q19998
Historiated initial D depicting St. Barbara,,,,,,Historiated initial,Q19917
Historiated initial D depicting a monk,,,,,,Historiated initial,Q19917
Historiated initial C depicting a bishop,,,,,,Historiated initial,Q19917
Historiated initial D depicting a male saint,,,,,,Historiated initial,Q19917
Historiated initial E depicting Christ and three angels,,,,,,Historiated initial,Q19917
Leaf from a printed Book of Hours depicting the Annunciation,,,,,,Book of hours,Q795
Madonna and child,,,,,,Madonna and Child,Q51664
Adoration of the Magi,,,,,,Adoration of the Magi,Q1455
Historiated initial S depicting the Presentation in the Temple,,,,,,Historiated initial,Q19917
Historiated initial A depicting the Agnus Dei,,,,,,Historiated initial,Q19917
"Historiated initial, forged",,,,,,Forgery,Q2829
Historiated initial depicting Virgin Mary,,,,,,Historiated initial,Q19917
Historiated Initial A,,,,,,Historiated initial,Q19917
"Historiated initial O with a pope kneeling at an altar, communing with an angel",,,,,,Historiated initial,Q19917
Miniature of monks reading from a lectern,,,,,,Miniature,Q19998
Historiated initial S depicting All Saints,,,,,,Historiated initial,Q19917
Initial C from a choir book with singing monks,,,,,,Historiated initial,Q19917
Forgery fragment,,,,,,Forgery,Q2829
Initial G with a priest celebrating the Eucharist,,,,,,Historiated initial,Q19917
Bishop,,,,,,,
Historiated initial U with female saint,,,,,,Historiated initial,Q19917
Three Marys at the tomb,,,,,,Three Marys at the Tomb,Q10850
Life of Thomas Aquinas,,,,,,Life of Thomas Aquinas,Q20514
St. Theodore,,,,,,Saint Theodore,Q51659
St. Bartholomew,,,,,,Saint Bartholomew,Q51661
Wisdom personified,,,,,,Wisdom,Q51665
St. Peter preaching the Gospel,,,,,,Saint Peter,Q51660
Bishop kneeling in prayer,,,,,,,
Mary assisting with the sick,,,,,,Life of the Virgin Mary,Q7218
Jesus learning to be a carpenter,,,,,,Life of Christ,Q19961
August calendar labor,,,,,,Calendar;August,Q1122;Q20437
Pentecost,,,,,,Pentecost,Q51667
Initial R with the Resurrection,,,,,,Historiated initial,Q19917
Forged initial T,,,,,,Forgery,Q2829
Initial fragments,,,,,,Initial,Q20384
Illuminated Medieval Manuscript Fragment,,,,,,Illuminated leaf,Q20487
Monks Praying,,,,,,,
Historiated initial,,,,,,Historiated initial,Q19917
Historiated Initial,,,,,,Historiated initial,Q19917
Sermon Lectionary,,,,,,Lectionary,Q663
Le Roman de Perceforest (The Romance of Perceforest),,,,,,Perceforest,Q20485
Works of St. Gregory,,,,,,Opera,Q19943
Illuminated Fragment,,,,,,Illuminated leaf,Q20487
Illuminated Music Fragment,,,,,,Illuminated leaf;Music,Q20487;Q20017
Illuminated Initial Music Fragment,,,,,,Illuminated initial;Music,Q20505;Q20017
Illuminated Historiated Initial,,,,,,Historiated initial,Q19917
"Initial I with Naomi and her two sons, beginning the Book of Ruth",,,,,,Historiated initial,Q19917
Initial U with a Prophet,,,,,,Historiated initial,Q19917
Initial O with a Prophet,,,,,,Historiated initial,Q19917
Court Scene,,,,,,,
Presentation in the Temple,,,,,,Presentation in the Temple,Q51668
Massacre of the Bretons by the English,,,,,,Genealogy,Q5953
Pope Boniface VIII and attendants,,,,,,Pope Boniface VIII,Q51669
12 miniatures with Biblical Scenes,,,,,,Miniatures;Biblical scenes,Q20429;Q20507
Initial H with the Adoration of the Magi,,,,,,Historiated initial,Q19917
Initial D with the Pentecost,,,,,,Historiated initial,Q19917
David and Bathsheba,,,,,,David and Bathsheba,Q51666
Initial S with St. Vincent Ferrer,,,,,,Historiated initial,Q19917
Initial G with St. Anne teaching the Virgin Mary,,,,,,Historiated initial,Q19917
Initial C with the Mass of St. Gregory the Great,,,,,,Historiated initial,Q19917
Initial G with St. Gregory I appearing to a group of Benedictine Monks,,,,,,Historiated initial,Q19917
