subject_as_recorded,vocab,subfield_codes,source_authority_uri,authorized_label_add,structured_value_add,ds_qid_add,authorized_label,structured_value,ds_qid
Inquisition--Portugal--Lisbon,0,a--z--z,,Inquisition;Portugal--Lisbon,http://id.worldcat.org/fast/973796;http://id.worldcat.org/fast/1205313,Q3615;Q38626,,,
Autos-da-fé--Portugal--Lisbon,0,a--z--z,,Autos-da-fé;Portugal--Lisbon,http://id.worldcat.org/fast/824207;http://id.worldcat.org/fast/1205313,Q4251;Q38626,,,
Jews--Portugal--Lisbon--Sources,0,a--z--z--v,,Jews;Portugal--Lisbon;Sources,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1205313;http://id.worldcat.org/fast/1423900,Q323;Q38626;Q2769,,,
"Manuscripts, Portuguese--18th century",0,a--y,,"Manuscripts, Portuguese;Eighteenth century",http://id.worldcat.org/fast/1008467;http://id.worldcat.org/fast/904058,Q48239;Q3024,,,
Inquisition--Portugal--Coimbra,0,a--z--z,,Inquisition;Portugal--Coimbra,http://id.worldcat.org/fast/973796;http://id.worldcat.org/fast/1205652,Q3615;Q55269,,,
Autos-da-fé--Portugal--Coimbra,0,a--z--z,,Autos-da-fé;Portugal--Coimbra,http://id.worldcat.org/fast/824207;http://id.worldcat.org/fast/1205652,Q4251;Q55269,,,
Jews--Portugal--Coimbra--Sources,0,a--z--z--v,,Jews;Portugal--Coimbra;Sources,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1205652;http://id.worldcat.org/fast/1423900,Q323;Q55269;Q2769,,,
Inquisition--Portugal--Evora,0,a--z--z,,Inquisition;Portugal--Évora,http://id.worldcat.org/fast/973796;http://id.worldcat.org/fast/1208633,Q3615;Q55270,,,
Autos-da-fé--Portugal--Evora,0,a--z--z,,Autos-da-fé;Portugal--Évora,http://id.worldcat.org/fast/824207;http://id.worldcat.org/fast/1208633,Q4251;Q55270,,,
Jews--Portugal--Evora--Sources,0,a--z--z--v,,Jews;Portugal--Évora;Sources,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1208633;http://id.worldcat.org/fast/1423900,Q323;Q55270;Q2769,,,
Inquisition--Portugal--Coimbra--Sources,0,a--z--z--v,,Inquisition;Portugal--Coimbra;Sources,http://id.worldcat.org/fast/973796;http://id.worldcat.org/fast/1205652;http://id.worldcat.org/fast/1423900,Q3615;Q55269;Q2769,,,
Autos-da-fé--Sources,0,a--v,,Autos-da-fé;Sources,http://id.worldcat.org/fast/824207;http://id.worldcat.org/fast/1423900,Q4251;Q2769,,,
Jews--Portugal--History--Sources,0,a--z--x--v,,Jews;Portugal;History;Sources,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1208476;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1423900,Q323;Q7091;Q6879;Q2769,,,
Archival materials,0,a,,Archival materials,http://id.worldcat.org/fast/813991,Q55271,,,
Inquisition--Spain--Logroño--Sources,0,a--z--z--v,,Inquisition;Spain--Logroño;Sources,http://id.worldcat.org/fast/973796;http://id.worldcat.org/fast/1205279;http://id.worldcat.org/fast/1423900,Q3615;Q48284;Q2769,,,
Jews--Spain--Logroño--History--Sources,0,a--z--z--x--v,,Jews;Spain--Logroño;History;Sources,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1205279;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1423900,Q323;Q48284;Q6879;Q2769,,,
Inquisition--Portugal--Lisbon--Sources,0,a--z--z--v,,Inquisition;Portugal--Lisbon;Sources,http://id.worldcat.org/fast/973796;http://id.worldcat.org/fast/1205313;http://id.worldcat.org/fast/1423900,Q3615;Q38626;Q2769,,,
Jews--Mexico--Mexico City--History--Sources,0,a--z--z--x--v,,Jews;Mexico--Mexico City;History;Sources,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1206137;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1423900,Q323;Q55272;Q6879;Q2769,,,
Inquisition--Mexico--Mexico City--Sources,0,a--z--z--v,,Inquisition;Mexico--Mexico City;Sources,http://id.worldcat.org/fast/973796;http://id.worldcat.org/fast/1206137;http://id.worldcat.org/fast/1423900,Q3615;Q55272;Q2769,,,
Inquisition--Spain--Seville--Sources,0,a--z--z--v,,Inquisition;Spain--Seville;Sources,http://id.worldcat.org/fast/973796;http://id.worldcat.org/fast/1204827;http://id.worldcat.org/fast/1423900,Q3615;Q39028;Q2769,,,
Jews--Spain--Seville--History--Sources,0,a--z--z--x--v,,Jews;Spain--Seville;History;Sources,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1204827;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1423900,Q323;Q39028;Q6879;Q2769,,,
Jews--Spain--History--Sources,0,a--z--x--v,,Jews;Spain;History;Sources,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1204303;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1423900,Q323;Q343;Q6879;Q2769,,,
Inquisition--Spain--Sources,0,a--z--v,,Inquisition;Spain;Sources,http://id.worldcat.org/fast/973796;http://id.worldcat.org/fast/1204303;http://id.worldcat.org/fast/1423900,Q3615;Q343;Q2769,,,
Medicine--Early works to 1800,0,a--v,,,,,Medicine;Early works,http://id.worldcat.org/fast/1014893;http://id.worldcat.org/fast/1411636,Q234;Q300
"Manuscripts, Latin--18th century",0,a--y,,"Manuscripts, Latin;Eighteenth century",http://id.worldcat.org/fast/1008395;http://id.worldcat.org/fast/904058,Q210;Q3024,,,
Autos-da-fé--Mexico--Mexico City,0,a--z--z,,Autos-da-fé;Mexico--Mexico City,http://id.worldcat.org/fast/824207;http://id.worldcat.org/fast/1206137,Q4251;Q55272,,,
Granada (Spain)--History,0,a--x,,Spain--Granada;History,http://id.worldcat.org/fast/1207338;http://id.worldcat.org/fast/958235,Q48477;Q6879,,,
"Manuscripts, Spanish--18th century",0,a--y,,"Manuscripts, Spanish;Eighteenth century",http://id.worldcat.org/fast/1008500;http://id.worldcat.org/fast/904058,Q202;Q3024,,,
Jews--Spain--Cervera--History--15th century--Sources,,a--z--z--x--y--v,,Jews;Spain--Cervera;History;Fifteenth century;Sources,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1212564;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/923962;http://id.worldcat.org/fast/1423900,Q323;Q55273;Q6879;Q154;Q2769,,,
