title_as_recorded,title_as_recorded_agr,uniform_title_as_recorded,uniform_title_as_recorded_agr,authorized_label_add,ds_qid_add,authorized_label,ds_qid
"Ege leaf 04: Psalter, France, 1100s",,,,Psalter,Q660,,
"Ege leaf 07: Aurora, England, 1200s",,,,Aurora,Q7839,,
"Ege leaf 08: Gradual, England, 1200s",,,,Gradual,Q1121,,
"Ege leaf 10: Psalter, Germany, 1200s",,,,Psalter,Q660,,
"Ege leaf 12: Vulgate Bible, France, 1200s",,,,Bible,Q661,,
"Ege leaf 16: Breviary, France, 1200s",,,,Breviary,Q657,,
"Ege leaf 17: Psalter, England, 1200s",,,,Psalter,Q660,,
"Ege leaf 18: Breviary, France, 1200s",,,,Breviary,Q657,,
"Ege leaf 20: Psalter, Netherlands, 1300s",,,,Psalter,Q660,,
"Ege leaf 21: Hymnal, France, 1300s",,,,Hymnal,Q666,,
"Ege leaf 22: Missale Herbipolense, Germany, 1300s",,,,Missal,Q662,,
"Ege leaf 23: Breviary, France, 1300s",,,,Breviary,Q657,,
"Ege leaf 24: Book of hours, England, 1300s",,,,Book of hours,Q795,,
"Ege leaf 25: Psalter, France, 1300s",,,,Psalter,Q660,,
"Ege leaf 26: Missal, France, 1300s",,,,Missal,Q662,,
"Ege leaf 27: Antiphonal, Italy, 1400s",,,,Antiphonary,Q654,,
"Ege leaf 28: Book of hours, France, 1400s",,,,Book of hours,Q795,,
"Ege leaf 29: Book of hours, France, 1400s",,,,Book of hours,Q795,,
"Ege leaf 31: Book of hours, France, 1400s",,,,Book of hours,Q795,,
"Ege leaf 32: Gradual, Italy, 1400s",,,,Gradual,Q1121,,
"Ege leaf 33: Missal, Germany, 1400s",,,,Missal,Q662,,
"Ege leaf 34: Psalter, Italy, 1400s",,,,Psalter,Q660,,
"Ege leaf 35: Writings of St. Jerome, France, 1400s",,,,Works of Jerome,Q38391,,
"Ege leaf 36: Book of hours, France, 1400s",,,,Book of hours,Q795,,
"Ege leaf 37: Epistolary, Italy, 1400s",,,,,,,
"Ege leaf 38: TITLE, France, 1400s",,,,,,,
"Ege leaf 39: History of Rome, Italy, 1400s",,,,History of Rome,Q1324,,
"Ege leaf 40: Commentary on the Sentences, Italy, 1400s",,,,Commentary on Sentences,Q7516,,
"Ege leaf 41: Dialogues of Pope Gregory I, France, 1400s",,,,Dialogues,Q1348,,
"Ege leaf 42: Psalter, Germany, 1499",,,,Psalter,Q660,,
"Ege leaf 43: Book of hours, Netherlands, 1400s",,,,Book of hours,Q795,,
"Ege leaf 45: Book of hours, France, 1400s",,,,Book of hours,Q795,,
"Ege leaf 47: Book of hours, Netherlands, 1400s",,,,Book of hours,Q795,,
"Ege leaf 48: Book of hours, Netherlands, 1400s",,,,Book of hours,Q795,,
"Ege leaf 49: Missal, Germany, 1500s",,,,Missal,Q662,,
"Ege leaf 50: Book of hours, France, circa 1535",,,,Book of hours,Q795,,
Bible. Latin. Vulgate. 13th century,,,,Bible,Q661,,
"Biblia latina, cum prologis S. Hieronymi et interpretationibus Hebraicorum nominum",,,,Bible,Q661,,
Glossa ordinaria,,,,Glossa ordinaria,Q1116,,
"Practicae medicinae liber primus [-sextus], v.01",,,,,,,
Manuscript leaf used as binding material containing excerpt from Glossa ordinaria for 1 Corinthians,,,,Binding fragment,Q10843,,
