item,itemLabel,description,DSID,searchURL,manuscriptQID,recordQID,collection,identifiers
http://www.wikidata.org/entity/Q135528091,"Chicago, Illinois, Newberry Library, VAULT box Ayer MS 1225",manuscript containing Reissue of a merced to Diego de Carvajal for the sweepings and washings of gold and silver from smelters in New Spain,DS17662,https://search.digital-scriptorium.org/catalog/DS17662,Q72678,Q72679,Newberry Library,"991267278805867|VAULT box Ayer MS 1225"
http://www.wikidata.org/entity/Q135528092,"Chicago, Illinois, Newberry Library, VAULT box Ayer MS 1226","manuscript containing Cédula containing ordinances regulating repartimientos, tax collection, and the treatment of Indians in New Spain",DS17663,https://search.digital-scriptorium.org/catalog/DS17663,Q72681,Q72682,Newberry Library,"991267648805867|VAULT box Ayer MS 1226"
http://www.wikidata.org/entity/Q135528093,"Chicago, Illinois, Newberry Library, VAULT box Ayer MS 1229",manuscript containing Royal cédula ordering tighter controls on the use of substitutes for professors at the university in Mexico City,DS17664,https://search.digital-scriptorium.org/catalog/DS17664,Q72684,Q72685,Newberry Library,"991270428805867|VAULT box Ayer MS 1229"
http://www.wikidata.org/entity/Q135528095,"Chicago, Illinois, Newberry Library, VAULT box Ayer MS 1255",manuscript containing Cartello no. 4 riguardante l'elezione del priore del popolo fiorentino tutte quattro spettanti la persona d'Angiolo Sacchetti come priore eletto in quattro diversi tempi; a di 1 novembre 1511,DS17665,https://search.digital-scriptorium.org/catalog/DS17665,Q72687,Q72688,Newberry Library,"991280638805867|VAULT box Ayer MS 1255"
http://www.wikidata.org/entity/Q135528096,"Chicago, Illinois, Newberry Library, VAULT Ayer MS 1275 no. 2",manuscript containing Report of a council meeting of bishops and priests in Mexico City to discuss their ministry to the Indians,DS17666,https://search.digital-scriptorium.org/catalog/DS17666,Q72690,Q72691,Newberry Library,"991283798805867|VAULT Ayer MS 1275 no. 2"
http://www.wikidata.org/entity/Q135528097,"Chicago, Illinois, Newberry Library, VAULT Ayer MS 1275 no. 1","manuscript containing Letter; Mexico [City], to Charles V of Spain",DS17667,https://search.digital-scriptorium.org/catalog/DS17667,Q72693,Q72694,Newberry Library,"991283868805867|VAULT Ayer MS 1275 no. 1"
http://www.wikidata.org/entity/Q135528098,"Chicago, Illinois, Newberry Library, VAULT Ayer MS 1917",manuscript containing Official copy of royal cedulas from the real cedulario of the Audiencia de Guatemala,DS17668,https://search.digital-scriptorium.org/catalog/DS17668,Q72696,Q72697,Newberry Library,"991289208805867|VAULT Ayer MS 1917"
http://www.wikidata.org/entity/Q135528099,"Chicago, Illinois, Newberry Library, VAULT oversize Ayer MS 1329",manuscript containing Escritura por la cual Dn. Franco. de Guzman agregó al Mayorazgo de su Casa una Espada y Daga,DS17669,https://search.digital-scriptorium.org/catalog/DS17669,Q72699,Q72700,Newberry Library,"991300698805867|VAULT oversize Ayer MS 1329"
http://www.wikidata.org/entity/Q135528100,"Chicago, Illinois, Newberry Library, VAULT box Ayer MS 1936",manuscript containing Documents concerning the encomiendas of Margarita de Legaspi and her sister Teresa Garcés in the pueblos of Izmiquilpa and Zumpango,DS17670,https://search.digital-scriptorium.org/catalog/DS17670,Q72702,Q72703,Newberry Library,"991318748805867|VAULT box Ayer MS 1936"
http://www.wikidata.org/entity/Q135528101,"Chicago, Illinois, Newberry Library, VAULT Ayer MS 1410",manuscript containing Relacion del viaje y jornada que larmada de su Mag. hizo del descubrimiento de las Yslas del poniente,DS17671,https://search.digital-scriptorium.org/catalog/DS17671,Q72705,Q72706,Newberry Library,"991327688805867|VAULT Ayer MS 1410"
