item,itemLabel,description,DSID,searchURL,manuscriptQID,recordQID,collection,identifiers
http://www.wikidata.org/entity/Q137857828,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.054.1",manuscript containing Folio from a Coptic Lectionary with Arabic annotations,DS27161,https://search.digital-scriptorium.org/catalog/DS27161,Q103812,Q103813,Lehigh University,39151010238992|SC MS 0431.054.1
http://www.wikidata.org/entity/Q137857829,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.055.1",manuscript containing Binding fragment: horizontal fragment from a large Antiphonal or Gradual,DS27162,https://search.digital-scriptorium.org/catalog/DS27162,Q103815,Q103816,Lehigh University,39151010239016|SC MS 0431.055.1
http://www.wikidata.org/entity/Q137857831,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.056.1",manuscript containing Folio from a Breviary or a Missal,DS27163,https://search.digital-scriptorium.org/catalog/DS27163,Q103818,Q103819,Lehigh University,39151010239008|SC MS 0431.056.1
http://www.wikidata.org/entity/Q137857832,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.057.1",manuscript containing Binding fragment: folio from a Bible concordance,DS27164,https://search.digital-scriptorium.org/catalog/DS27164,Q103821,Q103822,Lehigh University,39151010239032|SC MS 0431.057.1
http://www.wikidata.org/entity/Q137857833,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.058.1",manuscript containing Bifolio from a glossed Gospel text,DS27165,https://search.digital-scriptorium.org/catalog/DS27165,Q103824,Q103825,Lehigh University,39151010239024|SC MS 0431.058.1
http://www.wikidata.org/entity/Q137857834,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.059.1",manuscript containing Binding fragment: notated Breviary or Missal,DS27166,https://search.digital-scriptorium.org/catalog/DS27166,Q103827,Q103828,Lehigh University,39151010239354|SC MS 0431.059.1
http://www.wikidata.org/entity/Q137857835,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.060.1",manuscript containing Folio from a Bible (Proverbs),DS27167,https://search.digital-scriptorium.org/catalog/DS27167,Q103830,Q103831,Lehigh University,39151010239347|SC MS 0431.060.1
http://www.wikidata.org/entity/Q137857836,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.061.1",manuscript containing Folio from an Antiphonal,DS27168,https://search.digital-scriptorium.org/catalog/DS27168,Q103833,Q103834,Lehigh University,39151010239321|SC MS 0431.061.1
http://www.wikidata.org/entity/Q137857837,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.062.1",manuscript containing Two folios from the Llangattock Breviary,DS27169,https://search.digital-scriptorium.org/catalog/DS27169,Q103836,Q103837,Lehigh University,39151010239313|SC MS 0431.062.1
http://www.wikidata.org/entity/Q137857838,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.063.1",manuscript containing Binding fragment: folio from a Bible,DS27170,https://search.digital-scriptorium.org/catalog/DS27170,Q103839,Q103840,Lehigh University,39151010239339|SC MS 0431.063.1
http://www.wikidata.org/entity/Q137857839,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.064.1",manuscript containing Binding fragment: Passion of Saint Cecilia,DS27171,https://search.digital-scriptorium.org/catalog/DS27171,Q103842,Q103843,Lehigh University,39151010239289|SC MS 0431.064.1
http://www.wikidata.org/entity/Q137857840,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.065.1",manuscript containing Binding fragment: bifolio from a liturgical text with Saints' lives,DS27172,https://search.digital-scriptorium.org/catalog/DS27172,Q103845,Q103846,Lehigh University,39151010239297|SC MS 0431.065.1
http://www.wikidata.org/entity/Q137857841,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.066",manuscript containing Folio from the Chester Beatty Bible,DS27173,https://search.digital-scriptorium.org/catalog/DS27173,Q103848,Q103849,Lehigh University,39151010239305|SC MS 0431.066
http://www.wikidata.org/entity/Q137857842,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.067.1","manuscript containing Cutting: historiated initial of King David, from a liturgical manuscript",DS27174,https://search.digital-scriptorium.org/catalog/DS27174,Q103851,Q103852,Lehigh University,39151010239271|SC MS 0431.067.1
http://www.wikidata.org/entity/Q137857843,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.068.1",manuscript containing Folio from the Saint Albans Bible (Ezekiel),DS27175,https://search.digital-scriptorium.org/catalog/DS27175,Q103854,Q103855,Lehigh University,39151010239263|SC MS 0431.068.1
http://www.wikidata.org/entity/Q137857844,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.069.1",manuscript containing Binding fragment: folio fragment from an Antiphonal or Responsorial,DS27176,https://search.digital-scriptorium.org/catalog/DS27176,Q103857,Q103858,Lehigh University,39151010239107|SC MS 0431.069.1
http://www.wikidata.org/entity/Q137857845,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.070.1",manuscript containing Folio from a Gradual,DS27177,https://search.digital-scriptorium.org/catalog/DS27177,Q103860,Q103861,Lehigh University,39151010239115|SC MS 0431.070.1
http://www.wikidata.org/entity/Q137857846,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.071.1",manuscript containing Binding fragment: folio from a Bible,DS27178,https://search.digital-scriptorium.org/catalog/DS27178,Q103863,Q103864,Lehigh University,39151010239123|SC MS 0431.071.1
http://www.wikidata.org/entity/Q137857848,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.072.1",manuscript containing Folio with Persian-style miniature painted over printed text,DS27179,https://search.digital-scriptorium.org/catalog/DS27179,Q103866,Q103867,Lehigh University,39151010239131|SC MS 0431.072.1
http://www.wikidata.org/entity/Q137857850,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.073.1",manuscript containing Folio with Persian-style miniature and printed text,DS27180,https://search.digital-scriptorium.org/catalog/DS27180,Q103869,Q103870,Lehigh University,39151010239149|SC MS 0431.073.1
http://www.wikidata.org/entity/Q137857851,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.074.1",manuscript containing Folio with Persian text and miniatures,DS27181,https://search.digital-scriptorium.org/catalog/DS27181,Q103872,Q103873,Lehigh University,39151010239156|SC MS 0431.074.1
http://www.wikidata.org/entity/Q137857852,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.075.1",manuscript containing Folio from a Bible (Isaiah),DS27182,https://search.digital-scriptorium.org/catalog/DS27182,Q103875,Q103876,Lehigh University,39151010239164|SC MS 0431.075.1
http://www.wikidata.org/entity/Q137857853,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.076.1",manuscript containing Folio from a Breviary,DS27183,https://search.digital-scriptorium.org/catalog/DS27183,Q103878,Q103879,Lehigh University,39151010239172|SC MS 0431.076.1
http://www.wikidata.org/entity/Q137857854,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.077.1",manuscript containing Folio from an Antiphonal,DS27184,https://search.digital-scriptorium.org/catalog/DS27184,Q103881,Q103882,Lehigh University,39151010239180|SC MS 0431.077.1
http://www.wikidata.org/entity/Q137857855,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.078.2",manuscript containing Folio from a Bible (Judith and Esther),DS27185,https://search.digital-scriptorium.org/catalog/DS27185,Q103884,Q103885,Lehigh University,39151010239198|SC MS 0431.078.2
http://www.wikidata.org/entity/Q137857856,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.079.2",manuscript containing Bifolium from a noted Breviary,DS27186,https://search.digital-scriptorium.org/catalog/DS27186,Q103887,Q103888,Lehigh University,39151010239206|SC MS 0431.079.2
http://www.wikidata.org/entity/Q137857857,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.080.2OS",manuscript containing Trimmed folio from a glossed theological text,DS27187,https://search.digital-scriptorium.org/catalog/DS27187,Q103890,Q103891,Lehigh University,39151010239255|SC MS 0431.080.2OS
http://www.wikidata.org/entity/Q137857858,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.081.2OS",manuscript containing Charter regarding Joan Bruniquer,DS27188,https://search.digital-scriptorium.org/catalog/DS27188,Q103893,Q103894,Lehigh University,39151010239214|SC MS 0431.081.2OS
http://www.wikidata.org/entity/Q137857860,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.083.2",manuscript containing Flyleaves with a note claiming to contain the handwriting of Thomas More,DS27189,https://search.digital-scriptorium.org/catalog/DS27189,Q103896,Q103897,Lehigh University,39151010239362|SC MS 0431.083.2
http://www.wikidata.org/entity/Q137857861,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.085.2",manuscript containing Binding fragment: horizontal strip from a Breviary with neumes.,DS27190,https://search.digital-scriptorium.org/catalog/DS27190,Q103899,Q103900,Lehigh University,39151010239388|SC MS 0431.085.2
http://www.wikidata.org/entity/Q137857862,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.086.2",manuscript containing Folio from an Italian Book of Hours,DS27191,https://search.digital-scriptorium.org/catalog/DS27191,Q103902,Q103903,Lehigh University,39151010239446|SC MS 0431.086.2
http://www.wikidata.org/entity/Q137857863,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.087.2",manuscript containing Folio from an Italian Ferial Psalter or portable Hymnal,DS27192,https://search.digital-scriptorium.org/catalog/DS27192,Q103905,Q103906,Lehigh University,39151010239438|SC MS 0431.087.2
http://www.wikidata.org/entity/Q137857864,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.088.2","manuscript containing Folio from Peter Riga, Aurora (Ege ms. 7)",DS27193,https://search.digital-scriptorium.org/catalog/DS27193,Q103908,Q103909,Lehigh University,39151010239511|SC MS 0431.088.2
http://www.wikidata.org/entity/Q137857865,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.089.2",manuscript containing Binding fragment: folio from an unknown historical text,DS27194,https://search.digital-scriptorium.org/catalog/DS27194,Q103911,Q103912,Lehigh University,39151010239495|SC MS 0431.089.2
http://www.wikidata.org/entity/Q137857866,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.090.2",manuscript containing Two folios from an unknown Arabic text.,DS27195,https://search.digital-scriptorium.org/catalog/DS27195,Q103914,Q103915,Lehigh University,39151010239537|SC MS 0431.090.2
http://www.wikidata.org/entity/Q137857868,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.091.2","manuscript containing Folio from an English Bible (Ecclesiasticus, Schoyen ms. 1278)",DS27196,https://search.digital-scriptorium.org/catalog/DS27196,Q103917,Q103918,Lehigh University,39151010239222|SC MS 0431.091.2
http://www.wikidata.org/entity/Q137857869,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.092.2",manuscript containing Folio of a calendar from a Carthusian Breviary,DS27197,https://search.digital-scriptorium.org/catalog/DS27197,Q103920,Q103921,Lehigh University,39151010239230|SC MS 0431.092.2
http://www.wikidata.org/entity/Q137857870,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.093.2",manuscript containing Folio from an English Bible (Maccabees),DS27198,https://search.digital-scriptorium.org/catalog/DS27198,Q103923,Q103924,Lehigh University,39151010239453|SC MS 0431.093.2
http://www.wikidata.org/entity/Q137857871,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.094.2",manuscript containing Folio from a Missal with neumes,DS27199,https://search.digital-scriptorium.org/catalog/DS27199,Q103926,Q103927,Lehigh University,39151010239479|SC MS 0431.094.2
http://www.wikidata.org/entity/Q137857872,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.095.2",manuscript containing Folio from a Paris Bible with extensive glossing from the Historia Scholastic by Petrus Comestor (2 Samuel),DS27200,https://search.digital-scriptorium.org/catalog/DS27200,Q103929,Q103930,Lehigh University,39151010239461|SC MS 0431.095.2
http://www.wikidata.org/entity/Q137857873,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.096.2",manuscript containing Folio from a monastic liturgical manuscript,DS27201,https://search.digital-scriptorium.org/catalog/DS27201,Q103932,Q103933,Lehigh University,39151010239487|SC MS 0431.096.2
http://www.wikidata.org/entity/Q137857875,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.097.2",manuscript containing Folio from an unidentified commentary on Aristotle's Categoriae,DS27202,https://search.digital-scriptorium.org/catalog/DS27202,Q103935,Q103936,Lehigh University,39151010239420|SC MS 0431.097.2
http://www.wikidata.org/entity/Q137857876,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.098.2",manuscript containing Folio from a Greek manuscript,DS27203,https://search.digital-scriptorium.org/catalog/DS27203,Q103938,Q103939,Lehigh University,39151010239412|SC MS 0431.098.2
http://www.wikidata.org/entity/Q137857877,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.099.2",manuscript containing Binding fragment: Folio from an English Bible (Zechariah),DS27204,https://search.digital-scriptorium.org/catalog/DS27204,Q103941,Q103942,Lehigh University,39151010239396|SC MS 0431.099.2
http://www.wikidata.org/entity/Q137857878,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.100.2",manuscript containing Folio from an English Breviary,DS27205,https://search.digital-scriptorium.org/catalog/DS27205,Q103944,Q103945,Lehigh University,39151010239529|SC MS 0431.100.2
http://www.wikidata.org/entity/Q137857879,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.101.2",manuscript containing Binding fragments: Four fragments from various unidenitifed manuscripts,DS27206,https://search.digital-scriptorium.org/catalog/DS27206,Q103947,Q103948,Lehigh University,39151010239503|SC MS 0431.101.2
http://www.wikidata.org/entity/Q137857880,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.102.2",manuscript containing Binding fragment: Folio from a Concordance to the Bible,DS27207,https://search.digital-scriptorium.org/catalog/DS27207,Q103950,Q103951,Lehigh University,39151010239404|SC MS 0431.102.2
http://www.wikidata.org/entity/Q137857881,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.103.2",manuscript containing Folio from a French Bible (2 Ezra),DS27208,https://search.digital-scriptorium.org/catalog/DS27208,Q103953,Q103954,Lehigh University,39151010239768|SC MS 0431.103.2
http://www.wikidata.org/entity/Q137857883,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.104.2",manuscript containing Binding Fragment: Folio from St. Gregory's Moralia in Job,DS27209,https://search.digital-scriptorium.org/catalog/DS27209,Q103956,Q103957,Lehigh University,39151010239750|SC MS 0431.104.2
http://www.wikidata.org/entity/Q137857884,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.105.2",manuscript containing Binding Fragment: Folio from Corpus grammaticorum Medii Aevi by Evrard of Béthune,DS27210,https://search.digital-scriptorium.org/catalog/DS27210,Q103959,Q103960,Lehigh University,39151010239735|SC MS 0431.105.2
http://www.wikidata.org/entity/Q137857885,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.106.2","manuscript containing Folio from a Book of Hours, with text of the Stabat Mater",DS27211,https://search.digital-scriptorium.org/catalog/DS27211,Q103962,Q103963,Lehigh University,39151010239727|SC MS 0431.106.2
http://www.wikidata.org/entity/Q137857886,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.107.2",manuscript containing Folio from an unidentified Latin dictionary or encyclopedia,DS27212,https://search.digital-scriptorium.org/catalog/DS27212,Q103965,Q103966,Lehigh University,39151010239701|SC MS 0431.107.2
http://www.wikidata.org/entity/Q137857887,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.108.2",manuscript containing Binding fragment: Folio from a Breviary,DS27213,https://search.digital-scriptorium.org/catalog/DS27213,Q103968,Q103969,Lehigh University,39151010239693|SC MS 0431.108.2
http://www.wikidata.org/entity/Q137857888,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.109.2",manuscript containing Folio from an Antiphonal,DS27214,https://search.digital-scriptorium.org/catalog/DS27214,Q103971,Q103972,Lehigh University,39151010239677|SC MS 0431.109.2
http://www.wikidata.org/entity/Q137857889,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.110.2",manuscript containing Folio from a pocket Bible (Joshua),DS27215,https://search.digital-scriptorium.org/catalog/DS27215,Q103974,Q103975,Lehigh University,39151010239685|SC MS 0431.110.2
http://www.wikidata.org/entity/Q137857891,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.111.2",manuscript containing Folio from a Book of Hours,DS27216,https://search.digital-scriptorium.org/catalog/DS27216,Q103977,Q103978,Lehigh University,39151010239669|SC MS 0431.111.2
http://www.wikidata.org/entity/Q137857892,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.112.2",manuscript containing Folio from a Book of Hours,DS27217,https://search.digital-scriptorium.org/catalog/DS27217,Q103980,Q103981,Lehigh University,39151010239651|SC MS 0431.112.2
http://www.wikidata.org/entity/Q137857893,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.113.2","manuscript containing Folio from Peter Lombard, Sententiarum (Sentences)",DS27218,https://search.digital-scriptorium.org/catalog/DS27218,Q103983,Q103984,Lehigh University,39151010239644|SC MS 0431.113.2
http://www.wikidata.org/entity/Q137857894,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.114.2",manuscript containing Folio from a Gradual,DS27219,https://search.digital-scriptorium.org/catalog/DS27219,Q103986,Q103987,Lehigh University,39151010239719|SC MS 0431.114.2
http://www.wikidata.org/entity/Q137857895,"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.115.2",manuscript containing Binding fragment: horizontal strip from an English Romanesque Atlantic Bible,DS27220,https://search.digital-scriptorium.org/catalog/DS27220,Q103989,Q103990,Lehigh University,39151010239743|SC MS 0431.115.2
