item,itemLabel,description,DSID,manuscriptQID,recordQID,collection,identifiers
http://www.wikidata.org/entity/Q131478014,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.40",manuscript containing Commentary on the Sentences of Peter Lombard,DS11459,Q49741,Q49742,Ohio State University,Spec.Rare.MS.MR.Frag.40
http://www.wikidata.org/entity/Q131478019,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.41",manuscript containing Homiliae XXXIV in Epistolam ad Hebraeos (superaddita Mutiani Scholastici interpretatione Latina),DS11460,Q49744,Q49745,Ohio State University,Spec.Rare.MS.MR.Frag.41
http://www.wikidata.org/entity/Q131477666,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.42",manuscript containing Choir Psalter,DS11461,Q49747,Q49748,Ohio State University,Spec.Rare.MS.MR.Frag.42
http://www.wikidata.org/entity/Q131477667,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.43",manuscript containing Book of Hours,DS11462,Q49750,Q49751,Ohio State University,Spec.Rare.MS.MR.Frag.43
http://www.wikidata.org/entity/Q131477668,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.44",manuscript containing Bible (Lectern),DS11463,Q49753,Q49754,Ohio State University,Spec.Rare.MS.MR.Frag.44
http://www.wikidata.org/entity/Q131477669,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.45",manuscript containing Book of Hours,DS11464,Q49756,Q49757,Ohio State University,Spec.Rare.MS.MR.Frag.45
http://www.wikidata.org/entity/Q131477670,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.46",manuscript containing Book of Hours,DS11465,Q49759,Q49760,Ohio State University,Spec.Rare.MS.MR.Frag.46
http://www.wikidata.org/entity/Q131477671,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.47",manuscript containing Book of Hours,DS11466,Q49762,Q49763,Ohio State University,Spec.Rare.MS.MR.Frag.47
http://www.wikidata.org/entity/Q131477672,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.48",manuscript containing Book of Hours,DS11467,Q49765,Q49766,Ohio State University,Spec.Rare.MS.MR.Frag.48
http://www.wikidata.org/entity/Q131477673,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.49",manuscript containing Missal,DS11468,Q49768,Q49769,Ohio State University,Spec.Rare.MS.MR.Frag.49
http://www.wikidata.org/entity/Q131477674,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.50",manuscript containing Book of Hours,DS11469,Q49771,Q49772,Ohio State University,Spec.Rare.MS.MR.Frag.50
http://www.wikidata.org/entity/Q131477675,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.51",manuscript containing Bible (portfolio),DS11470,Q49774,Q49775,Ohio State University,Spec.Rare.MS.MR.Frag.51
http://www.wikidata.org/entity/Q131477677,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.52",manuscript containing Bible (portable),DS11471,Q49777,Q49778,Ohio State University,Spec.Rare.MS.MR.Frag.52
http://www.wikidata.org/entity/Q131477678,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.53",manuscript containing Bible (pocket),DS11472,Q49780,Q49781,Ohio State University,Spec.Rare.MS.MR.Frag.53
http://www.wikidata.org/entity/Q131478020,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.54",manuscript containing Andriae,DS11473,Q49783,Q49784,Ohio State University,Spec.Rare.MS.MR.Frag.54
http://www.wikidata.org/entity/Q131477679,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.55",manuscript containing Book of Hours,DS11474,Q49786,Q49787,Ohio State University,Spec.Rare.MS.MR.Frag.55
http://www.wikidata.org/entity/Q131478022,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.56",manuscript containing XL Homiliae in Evangelia,DS11475,Q49789,Q49790,Ohio State University,Spec.Rare.MS.MR.Frag.56
http://www.wikidata.org/entity/Q131477680,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.57",manuscript containing Bible (transitional),DS11476,Q49792,Q49793,Ohio State University,Spec.Rare.MS.MR.Frag.57
http://www.wikidata.org/entity/Q131477681,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.58",manuscript containing Book of Hours,DS11477,Q49795,Q49796,Ohio State University,Spec.Rare.MS.MR.Frag.58
http://www.wikidata.org/entity/Q131477682,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.59",manuscript containing Bible (pocket),DS11478,Q49798,Q49799,Ohio State University,Spec.Rare.MS.MR.Frag.59
http://www.wikidata.org/entity/Q131477683,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.60",manuscript containing Psalter,DS11479,Q49801,Q49802,Ohio State University,Spec.Rare.MS.MR.Frag.60
http://www.wikidata.org/entity/Q131477684,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.61",manuscript containing Antiphonal,DS11480,Q49804,Q49805,Ohio State University,Spec.Rare.MS.MR.Frag.61
http://www.wikidata.org/entity/Q131477685,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.62",manuscript containing Bible (pocket),DS11481,Q49807,Q49808,Ohio State University,Spec.Rare.MS.MR.Frag.62
http://www.wikidata.org/entity/Q131477686,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.63",manuscript containing Bible (portable),DS11482,Q49810,Q49811,Ohio State University,Spec.Rare.MS.MR.Frag.63
http://www.wikidata.org/entity/Q131477687,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.64",manuscript containing Bible (portable),DS11483,Q49813,Q49814,Ohio State University,Spec.Rare.MS.MR.Frag.64
http://www.wikidata.org/entity/Q131477688,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.65",manuscript containing Bible (lectern),DS11484,Q49816,Q49817,Ohio State University,Spec.Rare.MS.MR.Frag.65
http://www.wikidata.org/entity/Q131477689,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.66",manuscript containing Book of Hours,DS11485,Q49819,Q49820,Ohio State University,Spec.Rare.MS.MR.Frag.66
http://www.wikidata.org/entity/Q131477690,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.67",manuscript containing Book of Hours,DS11486,Q49822,Q49823,Ohio State University,Spec.Rare.MS.MR.Frag.67
http://www.wikidata.org/entity/Q131477691,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.68",manuscript containing Book of Hours,DS11487,Q49825,Q49826,Ohio State University,Spec.Rare.MS.MR.Frag.68
http://www.wikidata.org/entity/Q131477692,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.69",manuscript containing Dictionary of biblical terms,DS11488,Q49828,Q49829,Ohio State University,Spec.Rare.MS.MR.Frag.69
http://www.wikidata.org/entity/Q131477693,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.70",manuscript containing Book of Hours or Prayer Book,DS11489,Q49831,Q49832,Ohio State University,Spec.Rare.MS.MR.Frag.70
http://www.wikidata.org/entity/Q131478024,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.71",manuscript containing Records of royal and ecclesiastical donations and bequests,DS11490,Q49834,Q49835,Ohio State University,Spec.Rare.MS.MR.Frag.71
http://www.wikidata.org/entity/Q131477694,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.72",manuscript containing Ferial Psalter,DS11491,Q49837,Q49838,Ohio State University,Spec.Rare.MS.MR.Frag.72
http://www.wikidata.org/entity/Q131477709,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.73",manuscript containing Book of Hours,DS11492,Q49840,Q49841,Ohio State University,Spec.Rare.MS.MR.Frag.73
http://www.wikidata.org/entity/Q131477710,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.74",manuscript containing Bible (transitional),DS11493,Q49843,Q49844,Ohio State University,Spec.Rare.MS.MR.Frag.74
http://www.wikidata.org/entity/Q131477711,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.75",manuscript containing Liber sextus decretalium,DS11494,Q49846,Q49847,Ohio State University,Spec.Rare.MS.MR.Frag.75
http://www.wikidata.org/entity/Q131478025,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.76",manuscript containing Bible (pocket),DS11495,Q49849,Q49850,Ohio State University,Spec.Rare.MS.MR.Frag.76
http://www.wikidata.org/entity/Q131478026,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.77",manuscript containing Breviary,DS11496,Q49852,Q49853,Ohio State University,Spec.Rare.MS.MR.Frag.77
http://www.wikidata.org/entity/Q131477713,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.78",manuscript containing Book of Hours,DS11497,Q49855,Q49856,Ohio State University,Spec.Rare.MS.MR.Frag.78
http://www.wikidata.org/entity/Q131477715,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.79",manuscript containing Book of Hours,DS11498,Q49858,Q49859,Ohio State University,Spec.Rare.MS.MR.Frag.79
http://www.wikidata.org/entity/Q131477716,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.80",manuscript containing Book of Hours,DS11499,Q49861,Q49862,Ohio State University,Spec.Rare.MS.MR.Frag.80
http://www.wikidata.org/entity/Q131477718,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.81",manuscript containing Book of Hours,DS11500,Q49864,Q49865,Ohio State University,Spec.Rare.MS.MR.Frag.81
http://www.wikidata.org/entity/Q131477719,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.82",manuscript containing Prayer book,DS11501,Q49867,Q49868,Ohio State University,Spec.Rare.MS.MR.Frag.82
http://www.wikidata.org/entity/Q131477721,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.83",manuscript containing Illuminated cutting from a choir book,DS11502,Q49870,Q49871,Ohio State University,Spec.Rare.MS.MR.Frag.83
http://www.wikidata.org/entity/Q131477722,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.84",manuscript containing Illuminated cutting from a Breviary,DS11503,Q49873,Q49874,Ohio State University,Spec.Rare.MS.MR.Frag.84
http://www.wikidata.org/entity/Q131477723,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.85",manuscript containing Carta de hidalguia,DS11504,Q49876,Q49877,Ohio State University,Spec.Rare.MS.MR.Frag.85
http://www.wikidata.org/entity/Q131477724,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.86",manuscript containing Book of Hours,DS11505,Q49879,Q49880,Ohio State University,Spec.Rare.MS.MR.Frag.86
http://www.wikidata.org/entity/Q131477725,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.87",manuscript containing Book of Hours,DS11506,Q49882,Q49883,Ohio State University,Spec.Rare.MS.MR.Frag.87
http://www.wikidata.org/entity/Q131477726,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.88",manuscript containing Breviary,DS11507,Q49885,Q49886,Ohio State University,Spec.Rare.MS.MR.Frag.88
http://www.wikidata.org/entity/Q131477727,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.89",manuscript containing Book of Hours,DS11508,Q49888,Q49889,Ohio State University,Spec.Rare.MS.MR.Frag.89
http://www.wikidata.org/entity/Q131477728,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.90",manuscript containing Bible (pocket),DS11509,Q49891,Q49892,Ohio State University,Spec.Rare.MS.MR.Frag.90
http://www.wikidata.org/entity/Q131478028,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.91",manuscript containing Gradual,DS11510,Q49894,Q49895,Ohio State University,Spec.Rare.MS.MR.Frag.91
http://www.wikidata.org/entity/Q131478029,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.92",manuscript containing Summa super titulis Decretalium (aka Summa aurea),DS11511,Q49897,Q49898,Ohio State University,Spec.Rare.MS.MR.Frag.92
http://www.wikidata.org/entity/Q131478030,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.93",manuscript containing Breviary,DS11512,Q49900,Q49901,Ohio State University,Spec.Rare.MS.MR.Frag.93
http://www.wikidata.org/entity/Q131478034,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.94","manuscript containing Corpus iuris civilis, with glossing",DS11513,Q49903,Q49904,Ohio State University,Spec.Rare.MS.MR.Frag.94
http://www.wikidata.org/entity/Q131478035,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.95",manuscript containing Super Quatuor Libros Sententiarum Petri Lombardi,DS11514,Q49906,Q49907,Ohio State University,Spec.Rare.MS.MR.Frag.95
http://www.wikidata.org/entity/Q131478037,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.96",manuscript containing Sacramentary,DS11515,Q49909,Q49910,Ohio State University,Spec.Rare.MS.MR.Frag.96
http://www.wikidata.org/entity/Q131478039,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.97",manuscript containing Bible (portfolio),DS11516,Q49912,Q49913,Ohio State University,Spec.Rare.MS.MR.Frag.97
http://www.wikidata.org/entity/Q131478041,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.98",manuscript containing Perpetual Calendar and Paschal tables,DS11517,Q49915,Q49916,Ohio State University,Spec.Rare.MS.MR.Frag.98
http://www.wikidata.org/entity/Q131478042,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.99",manuscript containing Index of Bible lessons for the Proper of Saints,DS11518,Q49918,Q49919,Ohio State University,Spec.Rare.MS.MR.Frag.99
http://www.wikidata.org/entity/Q131478044,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.100",manuscript containing Summa confessorum,DS11519,Q49921,Q49922,Ohio State University,Spec.Rare.MS.MR.Frag.100
http://www.wikidata.org/entity/Q131478045,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.101",manuscript containing Book of Hours or Prayer Book,DS11520,Q49924,Q49925,Ohio State University,Spec.Rare.MS.MR.Frag.101
http://www.wikidata.org/entity/Q131478047,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.102",manuscript containing Bible (pocket),DS11521,Q49927,Q49928,Ohio State University,Spec.Rare.MS.MR.Frag.102
http://www.wikidata.org/entity/Q131478051,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.103",manuscript containing Breviary,DS11522,Q49930,Q49931,Ohio State University,Spec.Rare.MS.MR.Frag.103
http://www.wikidata.org/entity/Q131478052,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.104",manuscript containing Book of Hours,DS11523,Q49933,Q49934,Ohio State University,Spec.Rare.MS.MR.Frag.104
http://www.wikidata.org/entity/Q131478053,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.105",manuscript containing Homiliary,DS11524,Q49936,Q49937,Ohio State University,Spec.Rare.MS.MR.Frag.105
http://www.wikidata.org/entity/Q131478055,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.106",manuscript containing Book of Hours,DS11525,Q49939,Q49940,Ohio State University,Spec.Rare.MS.MR.Frag.106
http://www.wikidata.org/entity/Q131478057,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.107",manuscript containing Noted Breviary,DS11526,Q49942,Q49943,Ohio State University,Spec.Rare.MS.MR.Frag.107
http://www.wikidata.org/entity/Q131478058,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.108",manuscript containing Bible (pocket),DS11527,Q49945,Q49946,Ohio State University,Spec.Rare.MS.MR.Frag.108
http://www.wikidata.org/entity/Q131478060,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.109",manuscript containing Bible (pocket),DS11528,Q49948,Q49949,Ohio State University,Spec.Rare.MS.MR.Frag.109
http://www.wikidata.org/entity/Q131478061,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.110",manuscript containing Missal or Rituale,DS11529,Q49951,Q49952,Ohio State University,Spec.Rare.MS.MR.Frag.110
http://www.wikidata.org/entity/Q131478062,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.111",manuscript containing Diurnal,DS11530,Q49954,Q49955,Ohio State University,Spec.Rare.MS.MR.Frag.111
http://www.wikidata.org/entity/Q131478068,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.112",manuscript containing Noted Breviary,DS11531,Q49957,Q49958,Ohio State University,Spec.Rare.MS.MR.Frag.112
http://www.wikidata.org/entity/Q131478070,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.113",manuscript containing Antiphonal,DS11532,Q49960,Q49961,Ohio State University,Spec.Rare.MS.MR.Frag.113
http://www.wikidata.org/entity/Q131478071,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.114",manuscript containing Missal,DS11533,Q49963,Q49964,Ohio State University,Spec.Rare.MS.MR.Frag.114
http://www.wikidata.org/entity/Q131478073,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.115",manuscript containing Missal,DS11534,Q49966,Q49967,Ohio State University,Spec.Rare.MS.MR.Frag.115
http://www.wikidata.org/entity/Q131478075,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.116",manuscript containing Missal,DS11535,Q49969,Q49970,Ohio State University,Spec.Rare.MS.MR.Frag.116
http://www.wikidata.org/entity/Q131478077,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.117",manuscript containing De Medicina Equorum,DS11536,Q49972,Q49973,Ohio State University,Spec.Rare.MS.MR.Frag.117
http://www.wikidata.org/entity/Q131478079,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.118",manuscript containing Missal,DS11537,Q49975,Q49976,Ohio State University,Spec.Rare.MS.MR.Frag.118
http://www.wikidata.org/entity/Q131478081,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.119",manuscript containing Missal,DS11538,Q49978,Q49979,Ohio State University,Spec.Rare.MS.MR.Frag.119
http://www.wikidata.org/entity/Q131478082,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.120",manuscript containing Missal,DS11539,Q49981,Q49982,Ohio State University,Spec.Rare.MS.MR.Frag.120
http://www.wikidata.org/entity/Q131478087,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.121",manuscript containing Noted Breviary,DS11540,Q49984,Q49985,Ohio State University,Spec.Rare.MS.MR.Frag.121
http://www.wikidata.org/entity/Q131478089,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.122","manuscript containing Comoedia, Phormio",DS11541,Q49987,Q49988,Ohio State University,Spec.Rare.MS.MR.Frag.122
http://www.wikidata.org/entity/Q131477695,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.123",manuscript containing Breviary,DS11542,Q49990,Q49991,Ohio State University,Spec.Rare.MS.MR.Frag.123
http://www.wikidata.org/entity/Q131478090,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.124","manuscript containing Libri Sexti Decretalium, and commentary (Liber sextus)",DS11543,Q49993,Q49994,Ohio State University,Spec.Rare.MS.MR.Frag.124
http://www.wikidata.org/entity/Q131478092,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.125",manuscript containing Verses and epigrams for pastoral use,DS11544,Q49996,Q49997,Ohio State University,Spec.Rare.MS.MR.Frag.125
http://www.wikidata.org/entity/Q131478093,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.126",manuscript containing Lectionary,DS11545,Q49999,Q50000,Ohio State University,Spec.Rare.MS.MR.Frag.126
http://www.wikidata.org/entity/Q131478094,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.127",manuscript containing Noted Breviary,DS11546,Q50002,Q50003,Ohio State University,Spec.Rare.MS.MR.Frag.127
http://www.wikidata.org/entity/Q131477696,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.128",manuscript containing Antiphonal,DS11547,Q50005,Q50006,Ohio State University,Spec.Rare.MS.MR.Frag.128
http://www.wikidata.org/entity/Q131477697,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.129",manuscript containing Book of Hours,DS11548,Q50008,Q50009,Ohio State University,Spec.Rare.MS.MR.Frag.129
http://www.wikidata.org/entity/Q131478096,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.130",manuscript containing Prayer book,DS11549,Q50011,Q50012,Ohio State University,Spec.Rare.MS.MR.Frag.130
http://www.wikidata.org/entity/Q131478098,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.131",manuscript containing Psalter,DS11550,Q50014,Q50015,Ohio State University,Spec.Rare.MS.MR.Frag.131
http://www.wikidata.org/entity/Q131478099,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.132",manuscript containing Sermones de tempore,DS11551,Q50017,Q50018,Ohio State University,Spec.Rare.MS.MR.Frag.132
http://www.wikidata.org/entity/Q131477872,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.133",manuscript containing Breviary,DS11552,Q50020,Q50021,Ohio State University,Spec.Rare.MS.MR.Frag.133
http://www.wikidata.org/entity/Q131477873,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.134",manuscript containing Missal,DS11553,Q50023,Q50024,Ohio State University,Spec.Rare.MS.MR.Frag.134
http://www.wikidata.org/entity/Q131477875,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.135",manuscript containing Missal,DS11554,Q50026,Q50027,Ohio State University,Spec.Rare.MS.MR.Frag.135
http://www.wikidata.org/entity/Q131477876,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.136",manuscript containing Noted Missal,DS11555,Q50029,Q50030,Ohio State University,Spec.Rare.MS.MR.Frag.136
http://www.wikidata.org/entity/Q131477878,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.137",manuscript containing In Joannis Evangelium Tractatus CXXIV,DS11556,Q50032,Q50033,Ohio State University,Spec.Rare.MS.MR.Frag.137
http://www.wikidata.org/entity/Q131477698,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.138",manuscript containing Book of Hours,DS11557,Q50035,Q50036,Ohio State University,Spec.Rare.MS.MR.Frag.138
http://www.wikidata.org/entity/Q131477699,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.139",manuscript containing Psalter,DS11558,Q50038,Q50039,Ohio State University,Spec.Rare.MS.MR.Frag.139
http://www.wikidata.org/entity/Q131477700,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.140",manuscript containing Gradual,DS11559,Q50041,Q50042,Ohio State University,Spec.Rare.MS.MR.Frag.140
http://www.wikidata.org/entity/Q131477880,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.141",manuscript containing Missal,DS11560,Q50044,Q50045,Ohio State University,Spec.Rare.MS.MR.Frag.141
http://www.wikidata.org/entity/Q131477701,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.142",manuscript containing Missal,DS11561,Q50047,Q50048,Ohio State University,Spec.Rare.MS.MR.Frag.142
http://www.wikidata.org/entity/Q131477881,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.143",manuscript containing Missal,DS11562,Q50050,Q50051,Ohio State University,Spec.Rare.MS.MR.Frag.143
http://www.wikidata.org/entity/Q131477882,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.144",manuscript containing Missal,DS11563,Q50053,Q50054,Ohio State University,Spec.Rare.MS.MR.Frag.144
http://www.wikidata.org/entity/Q131477884,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.145",manuscript containing Breviary,DS11564,Q50056,Q50057,Ohio State University,Spec.Rare.MS.MR.Frag.145
http://www.wikidata.org/entity/Q131477888,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.146",manuscript containing Graecismus,DS11565,Q50059,Q50060,Ohio State University,Spec.Rare.MS.MR.Frag.146
http://www.wikidata.org/entity/Q131477890,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.147",manuscript containing Book of Hours,DS11566,Q50062,Q50063,Ohio State University,Spec.Rare.MS.MR.Frag.147
http://www.wikidata.org/entity/Q131477892,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.148",manuscript containing Book of Hours,DS11567,Q50065,Q50066,Ohio State University,Spec.Rare.MS.MR.Frag.148
http://www.wikidata.org/entity/Q131477893,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.149",manuscript containing Book of Hours,DS11568,Q50068,Q50069,Ohio State University,Spec.Rare.MS.MR.Frag.149
http://www.wikidata.org/entity/Q131477895,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.150",manuscript containing Book of Hours,DS11569,Q50071,Q50072,Ohio State University,Spec.Rare.MS.MR.Frag.150
http://www.wikidata.org/entity/Q131477897,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.151",manuscript containing Book of Hours,DS11570,Q50074,Q50075,Ohio State University,Spec.Rare.MS.MR.Frag.151
http://www.wikidata.org/entity/Q131477899,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.152",manuscript containing Prayer book,DS11571,Q50077,Q50078,Ohio State University,Spec.Rare.MS.MR.Frag.152
http://www.wikidata.org/entity/Q131477900,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.153",manuscript containing Breviary (or personal prayer book),DS11572,Q50080,Q50081,Ohio State University,Spec.Rare.MS.MR.Frag.153
http://www.wikidata.org/entity/Q131477902,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.154",manuscript containing Breviary,DS11573,Q50083,Q50084,Ohio State University,Spec.Rare.MS.MR.Frag.154
http://www.wikidata.org/entity/Q131477906,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.155",manuscript containing Processional,DS11574,Q50086,Q50087,Ohio State University,Spec.Rare.MS.MR.Frag.155
http://www.wikidata.org/entity/Q131477908,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.156",manuscript containing Missal,DS11575,Q50089,Q50090,Ohio State University,Spec.Rare.MS.MR.Frag.156
http://www.wikidata.org/entity/Q131477909,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.157",manuscript containing Book of Hours,DS11576,Q50092,Q50093,Ohio State University,Spec.Rare.MS.MR.Frag.157
http://www.wikidata.org/entity/Q131477931,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.158",manuscript containing Noted Missal,DS11577,Q50095,Q50096,Ohio State University,Spec.Rare.MS.MR.Frag.158
http://www.wikidata.org/entity/Q131477933,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.159",manuscript containing Missal,DS11578,Q50098,Q50099,Ohio State University,Spec.Rare.MS.MR.Frag.159
http://www.wikidata.org/entity/Q131477935,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.160",manuscript containing Book of Hours,DS11579,Q50101,Q50102,Ohio State University,Spec.Rare.MS.MR.Frag.160
