item,itemLabel,description,DSID,searchURL,manuscriptQID,recordQID,collection,identifiers
http://www.wikidata.org/entity/Q138106622,"Rochester, New York, University of Rochester, cod. c 2",manuscript containing Stimulus Amoris; Der Stachel der Liebe,DS28550,https://search.digital-scriptorium.org/catalog/DS28550,Q108210,Q108211,University of Rochester,cod. c 2|RCL002_ils279
http://www.wikidata.org/entity/Q138106623,"Rochester, New York, University of Rochester, cod. c 3",manuscript containing Papermaker's account book,DS28551,https://search.digital-scriptorium.org/catalog/DS28551,Q108213,Q108214,University of Rochester,cod. c 3|RCL002_ils280
http://www.wikidata.org/entity/Q138106625,"Rochester, New York, University of Rochester, cod. c 4",manuscript containing De claustro animae,DS28552,https://search.digital-scriptorium.org/catalog/DS28552,Q108216,Q108217,University of Rochester,cod. c 4|RCL002_ils281
http://www.wikidata.org/entity/Q138106627,"Rochester, New York, University of Rochester, cod. c 5",manuscript containing,DS28553,https://search.digital-scriptorium.org/catalog/DS28553,Q108219,Q108220,University of Rochester,cod. c 5|RCL002_ils282
http://www.wikidata.org/entity/Q138106636,"Rochester, New York, University of Rochester, cod. c 6",manuscript containing Vaticinia de Summis Pontificibus,DS28554,https://search.digital-scriptorium.org/catalog/DS28554,Q108222,Q108223,University of Rochester,cod. c 6|RCL002_ils283
http://www.wikidata.org/entity/Q138106637,"Rochester, New York, University of Rochester, cod. c 7",manuscript containing Passion narratives,DS28555,https://search.digital-scriptorium.org/catalog/DS28555,Q108225,Q108226,University of Rochester,cod. c 7|RCL002_ils284
http://www.wikidata.org/entity/Q138106528,"Rochester, New York, University of Rochester, cod. d 1",manuscript containing Psalter,DS28556,https://search.digital-scriptorium.org/catalog/DS28556,Q108228,Q108229,University of Rochester,cod. d 1|RCL002_ils285
http://www.wikidata.org/entity/Q138106639,"Rochester, New York, University of Rochester, cod. d 2",manuscript containing De Luzon Patents of Nobility,DS28557,https://search.digital-scriptorium.org/catalog/DS28557,Q108231,Q108232,University of Rochester,cod. d 2|RCL002_ils286
http://www.wikidata.org/entity/Q138106640,"Rochester, New York, University of Rochester, (cod. d 2 parchment wrapper)",manuscript containing Glossed Decretum,DS28558,https://search.digital-scriptorium.org/catalog/DS28558,Q108234,Q108235,University of Rochester,(cod. d 2 parchment wrapper)
http://www.wikidata.org/entity/Q138106642,"Rochester, New York, University of Rochester, cod. e 1",manuscript containing De Universo,DS28559,https://search.digital-scriptorium.org/catalog/DS28559,Q108237,Q108238,University of Rochester,cod. e 1|RCL002_ils287
http://www.wikidata.org/entity/Q138106529,"Rochester, New York, University of Rochester, cod. e 2",manuscript containing Gradual,DS28560,https://search.digital-scriptorium.org/catalog/DS28560,Q108240,Q108241,University of Rochester,cod. e 2
http://www.wikidata.org/entity/Q138106644,"Rochester, New York, University of Rochester, Kaeuper 3",manuscript containing Sermons in Old French; Lettre de Pilate à l'empereur Claude; Descensus Christi ad inferos,DS28561,https://search.digital-scriptorium.org/catalog/DS28561,Q108243,Q108244,University of Rochester,Kaeuper 3|RCL002_ils288
http://www.wikidata.org/entity/Q138106645,"Rochester, New York, University of Rochester, Frag. I. 1",manuscript containing prayerbook; Psalter,DS28562,https://search.digital-scriptorium.org/catalog/DS28562,Q108246,Q108247,University of Rochester,Frag. I. 1|RCL002_ils289
http://www.wikidata.org/entity/Q138106647,"Rochester, New York, University of Rochester, Frag. I. 2",manuscript containing Litany; Liturgical text,DS28563,https://search.digital-scriptorium.org/catalog/DS28563,Q108249,Q108250,University of Rochester,Frag. I. 2|RCL002_ils290
http://www.wikidata.org/entity/Q138106648,"Rochester, New York, University of Rochester, Frag. I. 3",manuscript containing Liturgical fragment,DS28564,https://search.digital-scriptorium.org/catalog/DS28564,Q108252,Q108253,University of Rochester,Frag. I. 3|RCL002_ils291
http://www.wikidata.org/entity/Q138106658,"Rochester, New York, University of Rochester, Frag. I. 4",manuscript containing Pauline Epistles,DS28565,https://search.digital-scriptorium.org/catalog/DS28565,Q108255,Q108256,University of Rochester,Frag. I. 4|RCL002_ils292
http://www.wikidata.org/entity/Q138106660,"Rochester, New York, University of Rochester, Frag. I. 5",manuscript containing Prayerbook,DS28566,https://search.digital-scriptorium.org/catalog/DS28566,Q108258,Q108259,University of Rochester,Frag. I. 5|RCL002_ils293
http://www.wikidata.org/entity/Q138106661,"Rochester, New York, University of Rochester, Frag. I. 6",manuscript containing Psalter,DS28567,https://search.digital-scriptorium.org/catalog/DS28567,Q108261,Q108262,University of Rochester,Frag. I. 6|RCL002_ils294
http://www.wikidata.org/entity/Q138106663,"Rochester, New York, University of Rochester, Frag. I. 7",manuscript containing Habakkuk,DS28568,https://search.digital-scriptorium.org/catalog/DS28568,Q108264,Q108265,University of Rochester,Frag. I. 7|RCL002_ils295
http://www.wikidata.org/entity/Q138106665,"Rochester, New York, University of Rochester, Frag. I. 8",manuscript containing,DS28569,https://search.digital-scriptorium.org/catalog/DS28569,Q108267,Q108268,University of Rochester,Frag. I. 8|RCL002_ils296
http://www.wikidata.org/entity/Q138106666,"Rochester, New York, University of Rochester, Frag. I. 9",manuscript containing Lectionary?; Missal,DS28570,https://search.digital-scriptorium.org/catalog/DS28570,Q108270,Q108271,University of Rochester,Frag. I. 9|RCL002_ils297
http://www.wikidata.org/entity/Q138106668,"Rochester, New York, University of Rochester, Frag. I. 10",manuscript containing Missal,DS28571,https://search.digital-scriptorium.org/catalog/DS28571,Q108273,Q108274,University of Rochester,Frag. I. 10|RCL002_ils298
http://www.wikidata.org/entity/Q138106669,"Rochester, New York, University of Rochester, Frag. I. 11",manuscript containing Book of hours,DS28572,https://search.digital-scriptorium.org/catalog/DS28572,Q108276,Q108277,University of Rochester,Frag. I. 11|RCL002_ils299
http://www.wikidata.org/entity/Q138106671,"Rochester, New York, University of Rochester, Frag. I. 12",manuscript containing De Assumptione Sanctae Mariae Virginis,DS28573,https://search.digital-scriptorium.org/catalog/DS28573,Q108279,Q108280,University of Rochester,Frag. I. 12|RCL002_ils300
http://www.wikidata.org/entity/Q138106680,"Rochester, New York, University of Rochester, Frag. I. 13",manuscript containing Liturgical text,DS28574,https://search.digital-scriptorium.org/catalog/DS28574,Q108282,Q108283,University of Rochester,Frag. I. 13|RCL002_ils301
http://www.wikidata.org/entity/Q138106681,"Rochester, New York, University of Rochester, Frag. I. 14",manuscript containing Lectionary?,DS28575,https://search.digital-scriptorium.org/catalog/DS28575,Q108285,Q108286,University of Rochester,Frag. I. 14|RCL002_ils302
http://www.wikidata.org/entity/Q138106683,"Rochester, New York, University of Rochester, Frag. I. 15",manuscript containing Liturgical text,DS28576,https://search.digital-scriptorium.org/catalog/DS28576,Q108288,Q108289,University of Rochester,Frag. I. 15|RCL002_ils303
http://www.wikidata.org/entity/Q138106684,"Rochester, New York, University of Rochester, Frag. I. 16",manuscript containing Fragments of court hands,DS28577,https://search.digital-scriptorium.org/catalog/DS28577,Q108291,Q108292,University of Rochester,Frag. I. 16|RCL002_ils304
http://www.wikidata.org/entity/Q138106686,"Rochester, New York, University of Rochester, Doc. I. 01",manuscript containing Document,DS28578,https://search.digital-scriptorium.org/catalog/DS28578,Q108294,Q108295,University of Rochester,Doc. I. 01|RCL002_ils305
http://www.wikidata.org/entity/Q138106688,"Rochester, New York, University of Rochester, Doc. I. 02",manuscript containing Document concerning the sale of a mill,DS28579,https://search.digital-scriptorium.org/catalog/DS28579,Q108297,Q108298,University of Rochester,Doc. I. 02|RCL002_ils306
http://www.wikidata.org/entity/Q138106689,"Rochester, New York, University of Rochester, Doc. I. 03",manuscript containing Document concerning inheritance,DS28580,https://search.digital-scriptorium.org/catalog/DS28580,Q108300,Q108301,University of Rochester,Doc. I. 03|RCL002_ils307
http://www.wikidata.org/entity/Q138106691,"Rochester, New York, University of Rochester, Doc. I. 04",manuscript containing Clerical appointment?; Document,DS28581,https://search.digital-scriptorium.org/catalog/DS28581,Q108303,Q108304,University of Rochester,Doc. I. 04|RCL002_ils308
http://www.wikidata.org/entity/Q138106692,"Rochester, New York, University of Rochester, Doc. I. 05",manuscript containing Document,DS28582,https://search.digital-scriptorium.org/catalog/DS28582,Q108306,Q108307,University of Rochester,Doc. I. 05|RCL002_ils309
http://www.wikidata.org/entity/Q138106703,"Rochester, New York, University of Rochester, Doc. I. 06",manuscript containing Document,DS28583,https://search.digital-scriptorium.org/catalog/DS28583,Q108309,Q108310,University of Rochester,Doc. I. 06|RCL002_ils310
http://www.wikidata.org/entity/Q138106705,"Rochester, New York, University of Rochester, Doc. I. 07",manuscript containing Document,DS28584,https://search.digital-scriptorium.org/catalog/DS28584,Q108312,Q108313,University of Rochester,Doc. I. 07|RCL002_ils311
http://www.wikidata.org/entity/Q138106706,"Rochester, New York, University of Rochester, Doc. I. 08",manuscript containing Document,DS28585,https://search.digital-scriptorium.org/catalog/DS28585,Q108315,Q108316,University of Rochester,Doc. I. 08|RCL002_ils312
http://www.wikidata.org/entity/Q138106708,"Rochester, New York, University of Rochester, Doc. I. 09",manuscript containing Investiture,DS28586,https://search.digital-scriptorium.org/catalog/DS28586,Q108318,Q108319,University of Rochester,Doc. I. 09|RCL002_ils313
http://www.wikidata.org/entity/Q138106710,"Rochester, New York, University of Rochester, Doc. I. 10",manuscript containing List of pending cases in the court of Breuil-Bernard,DS28587,https://search.digital-scriptorium.org/catalog/DS28587,Q108321,Q108322,University of Rochester,Doc. I. 10|RCL002_ils314
http://www.wikidata.org/entity/Q138106711,"Rochester, New York, University of Rochester, Doc. I. 11",manuscript containing Privileges,DS28588,https://search.digital-scriptorium.org/catalog/DS28588,Q108324,Q108325,University of Rochester,Doc. I. 11|RCL002_ils315
http://www.wikidata.org/entity/Q138106713,"Rochester, New York, University of Rochester, Doc. I. 12",manuscript containing,DS28589,https://search.digital-scriptorium.org/catalog/DS28589,Q108327,Q108328,University of Rochester,Doc. I. 12|RCL002_ils316
http://www.wikidata.org/entity/Q138106714,"Rochester, New York, University of Rochester, Doc. I. 13",manuscript containing Document,DS28590,https://search.digital-scriptorium.org/catalog/DS28590,Q108330,Q108331,University of Rochester,Doc. I. 13|RCL002_ils317
http://www.wikidata.org/entity/Q138106716,"Rochester, New York, University of Rochester, Doc. I. 14",manuscript containing,DS28591,https://search.digital-scriptorium.org/catalog/DS28591,Q108333,Q108334,University of Rochester,Doc. I. 14|RCL002_ils318
http://www.wikidata.org/entity/Q138106724,"Rochester, New York, University of Rochester, Doc. I. 15",manuscript containing,DS28592,https://search.digital-scriptorium.org/catalog/DS28592,Q108336,Q108337,University of Rochester,Doc. I. 15|RCL002_ils319
http://www.wikidata.org/entity/Q138106726,"Rochester, New York, University of Rochester, Doc. I. 16",manuscript containing Donation,DS28593,https://search.digital-scriptorium.org/catalog/DS28593,Q108339,Q108340,University of Rochester,Doc. I. 16|RCL002_ils320
http://www.wikidata.org/entity/Q138106728,"Rochester, New York, University of Rochester, Frag. I. 19",manuscript containing Fragment,DS28594,https://search.digital-scriptorium.org/catalog/DS28594,Q108342,Q108343,University of Rochester,Frag. I. 19|RCL002_ils323
http://www.wikidata.org/entity/Q138106729,"Rochester, New York, University of Rochester, Doc. I. 17",manuscript containing Levy,DS28595,https://search.digital-scriptorium.org/catalog/DS28595,Q108345,Q108346,University of Rochester,Doc. I. 17|RCL002_ils324
http://www.wikidata.org/entity/Q138106731,"Rochester, New York, University of Rochester, Doc. I. 18",manuscript containing Sale,DS28596,https://search.digital-scriptorium.org/catalog/DS28596,Q108348,Q108349,University of Rochester,Doc. I. 18|RCL002_ils325
http://www.wikidata.org/entity/Q138106733,"Rochester, New York, University of Rochester, Doc. I. 19",manuscript containing Investiture,DS28597,https://search.digital-scriptorium.org/catalog/DS28597,Q108351,Q108352,University of Rochester,Doc. I. 19|RCL002_ils326
http://www.wikidata.org/entity/Q138106734,"Rochester, New York, University of Rochester, Doc. I. 20",manuscript containing Document,DS28598,https://search.digital-scriptorium.org/catalog/DS28598,Q108354,Q108355,University of Rochester,Doc. I. 20|RCL002_ils327
http://www.wikidata.org/entity/Q138106736,"Rochester, New York, University of Rochester, Doc. I. 21",manuscript containing Education document,DS28599,https://search.digital-scriptorium.org/catalog/DS28599,Q108357,Q108358,University of Rochester,Doc. I. 21|RCL002_ils328
http://www.wikidata.org/entity/Q138106737,"Rochester, New York, University of Rochester, Doc. I. 22",manuscript containing Document,DS28600,https://search.digital-scriptorium.org/catalog/DS28600,Q108360,Q108361,University of Rochester,Doc. I. 22|RCL002_ils329
http://www.wikidata.org/entity/Q138113243,"Rochester, New York, University of Rochester, Doc. I. 23",manuscript containing Investiture,DS28601,https://search.digital-scriptorium.org/catalog/DS28601,Q108363,Q108364,University of Rochester,Doc. I. 23|RCL002_ils330
http://www.wikidata.org/entity/Q138113244,"Rochester, New York, University of Rochester, Doc. I. 24",manuscript containing Document,DS28602,https://search.digital-scriptorium.org/catalog/DS28602,Q108366,Q108367,University of Rochester,Doc. I. 24|RCL002_ils331
http://www.wikidata.org/entity/Q138106929,"Rochester, New York, University of Rochester, Doc. I. 25",manuscript containing Document,DS28603,https://search.digital-scriptorium.org/catalog/DS28603,Q108369,Q108370,University of Rochester,Doc. I. 25|RCL002_ils332
http://www.wikidata.org/entity/Q138106931,"Rochester, New York, University of Rochester, Doc. I. 26",manuscript containing Document,DS28604,https://search.digital-scriptorium.org/catalog/DS28604,Q108372,Q108373,University of Rochester,Doc. I. 26|RCL002_ils333
http://www.wikidata.org/entity/Q138106932,"Rochester, New York, University of Rochester, Doc. I. 27",manuscript containing Document,DS28605,https://search.digital-scriptorium.org/catalog/DS28605,Q108375,Q108376,University of Rochester,Doc. I. 27|RCL002_ils334
http://www.wikidata.org/entity/Q138106934,"Rochester, New York, University of Rochester, Doc. I. 28",manuscript containing Document,DS28606,https://search.digital-scriptorium.org/catalog/DS28606,Q108378,Q108379,University of Rochester,Doc. I. 28|RCL002_ils335
http://www.wikidata.org/entity/Q138106935,"Rochester, New York, University of Rochester, Doc. I. 29",manuscript containing Document,DS28607,https://search.digital-scriptorium.org/catalog/DS28607,Q108381,Q108382,University of Rochester,Doc. I. 29|RCL002_ils336
http://www.wikidata.org/entity/Q138106937,"Rochester, New York, University of Rochester, Doc. I. 30",manuscript containing Document,DS28608,https://search.digital-scriptorium.org/catalog/DS28608,Q108384,Q108385,University of Rochester,Doc. I. 30|RCL002_ils337
http://www.wikidata.org/entity/Q138106938,"Rochester, New York, University of Rochester, Doc. I. 31",manuscript containing Document,DS28609,https://search.digital-scriptorium.org/catalog/DS28609,Q108387,Q108388,University of Rochester,Doc. I. 31|RCL002_ils338
http://www.wikidata.org/entity/Q138106940,"Rochester, New York, University of Rochester, Doc. I. 32",manuscript containing Document,DS28610,https://search.digital-scriptorium.org/catalog/DS28610,Q108390,Q108391,University of Rochester,Doc. I. 32|RCL002_ils339
http://www.wikidata.org/entity/Q138106941,"Rochester, New York, University of Rochester, Doc. I. 33",manuscript containing Document,DS28611,https://search.digital-scriptorium.org/catalog/DS28611,Q108393,Q108394,University of Rochester,Doc. I. 33|RCL002_ils340
http://www.wikidata.org/entity/Q138106943,"Rochester, New York, University of Rochester, Doc. I. 34",manuscript containing Document,DS28612,https://search.digital-scriptorium.org/catalog/DS28612,Q108396,Q108397,University of Rochester,Doc. I. 34|RCL002_ils341
http://www.wikidata.org/entity/Q138106952,"Rochester, New York, University of Rochester, Doc. I. 35",manuscript containing Document,DS28613,https://search.digital-scriptorium.org/catalog/DS28613,Q108399,Q108400,University of Rochester,Doc. I. 35|RCL002_ils342
http://www.wikidata.org/entity/Q138106954,"Rochester, New York, University of Rochester, cod. b 8",manuscript containing,DS28614,https://search.digital-scriptorium.org/catalog/DS28614,Q108402,Q108403,University of Rochester,cod. b 8|RCL002_ils343
http://www.wikidata.org/entity/Q138106956,"Rochester, New York, University of Rochester, cod. c 8",manuscript containing,DS28615,https://search.digital-scriptorium.org/catalog/DS28615,Q108405,Q108406,University of Rochester,cod. c 8|RCL002_ils344
http://www.wikidata.org/entity/Q138106957,"Rochester, New York, University of Rochester, Kaeuper 4",manuscript containing,DS28616,https://search.digital-scriptorium.org/catalog/DS28616,Q108408,Q108409,University of Rochester,Kaeuper 4|RCL002_ils345
http://www.wikidata.org/entity/Q138106959,"Rochester, New York, University of Rochester, Kaeuper 1",manuscript containing Ordonnances de plaidoyer de bouche et par escript,DS28617,https://search.digital-scriptorium.org/catalog/DS28617,Q108411,Q108412,University of Rochester,Kaeuper 1|RCL002_ils346
http://www.wikidata.org/entity/Q138106960,"Rochester, New York, University of Rochester, Doc. II. 1",manuscript containing Document,DS28618,https://search.digital-scriptorium.org/catalog/DS28618,Q108414,Q108415,University of Rochester,Doc. II. 1|RCL002_ils347
http://www.wikidata.org/entity/Q138106962,"Rochester, New York, University of Rochester, Doc. II. 2",manuscript containing Document,DS28619,https://search.digital-scriptorium.org/catalog/DS28619,Q108417,Q108418,University of Rochester,Doc. II. 2|RCL002_ils348
http://www.wikidata.org/entity/Q138106963,"Rochester, New York, University of Rochester, Doc. II. 3",manuscript containing Ratification,DS28620,https://search.digital-scriptorium.org/catalog/DS28620,Q108420,Q108421,University of Rochester,Doc. II. 3|RCL002_ils349
http://www.wikidata.org/entity/Q138106965,"Rochester, New York, University of Rochester, Doc. II. 4",manuscript containing Document,DS28621,https://search.digital-scriptorium.org/catalog/DS28621,Q108423,Q108424,University of Rochester,Doc. II. 4|RCL002_ils350
http://www.wikidata.org/entity/Q138106976,"Rochester, New York, University of Rochester, Doc. II. 5",manuscript containing Document,DS28622,https://search.digital-scriptorium.org/catalog/DS28622,Q108426,Q108427,University of Rochester,Doc. II. 5|RCL002_ils351
http://www.wikidata.org/entity/Q138106978,"Rochester, New York, University of Rochester, Doc. II. 6",manuscript containing Document,DS28623,https://search.digital-scriptorium.org/catalog/DS28623,Q108429,Q108430,University of Rochester,Doc. II. 6|RCL002_ils352
http://www.wikidata.org/entity/Q138106979,"Rochester, New York, University of Rochester, Doc. II. 7",manuscript containing Document,DS28624,https://search.digital-scriptorium.org/catalog/DS28624,Q108432,Q108433,University of Rochester,Doc. II. 7|RCL002_ils353
http://www.wikidata.org/entity/Q138106534,"Rochester, New York, University of Rochester, Doc. II. 8",manuscript containing Document,DS28625,https://search.digital-scriptorium.org/catalog/DS28625,Q108435,Q108436,University of Rochester,Doc. II. 8|RCL002_ils354
http://www.wikidata.org/entity/Q138106536,"Rochester, New York, University of Rochester, Frag. I. 20",manuscript containing Prayerbook,DS28626,https://search.digital-scriptorium.org/catalog/DS28626,Q108438,Q108439,University of Rochester,Frag. I. 20|RCL002_ils383
http://www.wikidata.org/entity/Q138106537,"Rochester, New York, University of Rochester, Frag. I. 21",manuscript containing Summa Aurea,DS28627,https://search.digital-scriptorium.org/catalog/DS28627,Q108441,Q108442,University of Rochester,Frag. I. 21|RCL002_ils384
http://www.wikidata.org/entity/Q138106539,"Rochester, New York, University of Rochester, Frag. I. 22",manuscript containing De oratore,DS28628,https://search.digital-scriptorium.org/catalog/DS28628,Q108444,Q108445,University of Rochester,Frag. I. 22|RCL002_ils385
http://www.wikidata.org/entity/Q138106540,"Rochester, New York, University of Rochester, Frag. I. 23",manuscript containing Bible,DS28629,https://search.digital-scriptorium.org/catalog/DS28629,Q108447,Q108448,University of Rochester,Frag. I. 23|RCL002_ils386
http://www.wikidata.org/entity/Q138106549,"Rochester, New York, University of Rochester, Frag. I. 24",manuscript containing Book of hours,DS28630,https://search.digital-scriptorium.org/catalog/DS28630,Q108450,Q108451,University of Rochester,Frag. I. 24|RCL002_ils387
http://www.wikidata.org/entity/Q138106550,"Rochester, New York, University of Rochester, Frag. I. 25",manuscript containing,DS28631,https://search.digital-scriptorium.org/catalog/DS28631,Q108453,Q108454,University of Rochester,Frag. I. 25|RCL002_ils388
http://www.wikidata.org/entity/Q138106552,"Rochester, New York, University of Rochester, Doc. III. 6",manuscript containing Legal documents,DS28632,https://search.digital-scriptorium.org/catalog/DS28632,Q108456,Q108457,University of Rochester,Doc. III. 6|RCL002_ils401
http://www.wikidata.org/entity/Q138106553,"Rochester, New York, University of Rochester, Doc. II. 48",manuscript containing Document,DS28633,https://search.digital-scriptorium.org/catalog/DS28633,Q108459,Q108460,University of Rochester,Doc. II. 48|RCL002_ils402
http://www.wikidata.org/entity/Q138106555,"Rochester, New York, University of Rochester, Doc. III. 1",manuscript containing Document,DS28634,https://search.digital-scriptorium.org/catalog/DS28634,Q108462,Q108463,University of Rochester,Doc. III. 1|RCL002_ils403
http://www.wikidata.org/entity/Q138106556,"Rochester, New York, University of Rochester, Doc. III. 2",manuscript containing Document,DS28635,https://search.digital-scriptorium.org/catalog/DS28635,Q108465,Q108466,University of Rochester,Doc. III. 2|RCL002_ils404
http://www.wikidata.org/entity/Q138106558,"Rochester, New York, University of Rochester, Doc. III. 3",manuscript containing Charter,DS28636,https://search.digital-scriptorium.org/catalog/DS28636,Q108468,Q108469,University of Rochester,Doc. III. 3|RCL002_ils405
http://www.wikidata.org/entity/Q138106559,"Rochester, New York, University of Rochester, Doc. III. 4",manuscript containing Charter,DS28637,https://search.digital-scriptorium.org/catalog/DS28637,Q108471,Q108472,University of Rochester,Doc. III. 4|RCL002_ils406
http://www.wikidata.org/entity/Q138106561,"Rochester, New York, University of Rochester, Doc. III. 7",manuscript containing Letters,DS28638,https://search.digital-scriptorium.org/catalog/DS28638,Q108474,Q108475,University of Rochester,Doc. III. 7|RCL002_ils407
http://www.wikidata.org/entity/Q138106570,"Rochester, New York, University of Rochester, Doc. III. 8",manuscript containing Letter,DS28639,https://search.digital-scriptorium.org/catalog/DS28639,Q108477,Q108478,University of Rochester,Doc. III. 8|RCL002_ils408
http://www.wikidata.org/entity/Q138106572,"Rochester, New York, University of Rochester, Doc. III. 9",manuscript containing Charter,DS28640,https://search.digital-scriptorium.org/catalog/DS28640,Q108480,Q108481,University of Rochester,Doc. III. 9|RCL002_ils409
http://www.wikidata.org/entity/Q138106573,"Rochester, New York, University of Rochester, Doc. III. 10",manuscript containing Letter,DS28641,https://search.digital-scriptorium.org/catalog/DS28641,Q108483,Q108484,University of Rochester,Doc. III. 10|RCL002_ils410
http://www.wikidata.org/entity/Q138106575,"Rochester, New York, University of Rochester, Doc. III. 11",manuscript containing Charter,DS28642,https://search.digital-scriptorium.org/catalog/DS28642,Q108486,Q108487,University of Rochester,Doc. III. 11|RCL002_ils411
http://www.wikidata.org/entity/Q138106576,"Rochester, New York, University of Rochester, Frag. II. 1",manuscript containing Qur'an leaf,DS28643,https://search.digital-scriptorium.org/catalog/DS28643,Q108489,Q108490,University of Rochester,Frag. II. 1|RCL002_ils420
http://www.wikidata.org/entity/Q138106578,"Rochester, New York, University of Rochester, Frag. II. 2",manuscript containing Bible,DS28644,https://search.digital-scriptorium.org/catalog/DS28644,Q108492,Q108493,University of Rochester,Frag. II. 2|RCL002_ils421
http://www.wikidata.org/entity/Q138106579,"Rochester, New York, University of Rochester, Frag. II. 3",manuscript containing Religious treatise,DS28645,https://search.digital-scriptorium.org/catalog/DS28645,Q108495,Q108496,University of Rochester,Frag. II. 3|RCL002_ils422
http://www.wikidata.org/entity/Q138106581,"Rochester, New York, University of Rochester, Frag. II. 4",manuscript containing Bible,DS28646,https://search.digital-scriptorium.org/catalog/DS28646,Q108498,Q108499,University of Rochester,Frag. II. 4|RCL002_ils423
http://www.wikidata.org/entity/Q138106583,"Rochester, New York, University of Rochester, Frag. II. 5",manuscript containing Sermons?,DS28647,https://search.digital-scriptorium.org/catalog/DS28647,Q108501,Q108502,University of Rochester,Frag. II. 5|RCL002_ils424
http://www.wikidata.org/entity/Q138106591,"Rochester, New York, University of Rochester, Frag. II. 6",manuscript containing Music,DS28648,https://search.digital-scriptorium.org/catalog/DS28648,Q108504,Q108505,University of Rochester,Frag. II. 6|RCL002_ils425
http://www.wikidata.org/entity/Q138106593,"Rochester, New York, University of Rochester, Frag. I. 27",manuscript containing Initial from a gradual/antiphonal,DS28649,https://search.digital-scriptorium.org/catalog/DS28649,Q108507,Q108508,University of Rochester,Frag. I. 27|RCL002_ils427
http://www.wikidata.org/entity/Q138106595,"Rochester, New York, University of Rochester, Frag. II. 7",manuscript containing Document fragment,DS28650,https://search.digital-scriptorium.org/catalog/DS28650,Q108510,Q108511,University of Rochester,Frag. II. 7|RCL002_ils428
http://www.wikidata.org/entity/Q138106596,"Rochester, New York, University of Rochester, Doc. III. 20",manuscript containing Charter,DS28651,https://search.digital-scriptorium.org/catalog/DS28651,Q108513,Q108514,University of Rochester,Doc. III. 20|RCL002_ils429
http://www.wikidata.org/entity/Q138106598,"Rochester, New York, University of Rochester, Doc. III. 24",manuscript containing Document,DS28652,https://search.digital-scriptorium.org/catalog/DS28652,Q108516,Q108517,University of Rochester,Doc. III. 24|RCL002_ils433
http://www.wikidata.org/entity/Q138106599,"Rochester, New York, University of Rochester, Doc. III. 27",manuscript containing,DS28653,https://search.digital-scriptorium.org/catalog/DS28653,Q108519,Q108520,University of Rochester,Doc. III. 27|RCL002_ils436
