item,itemLabel,description,DSID,searchURL,manuscriptQID,recordQID,collection,identifiers
http://www.wikidata.org/entity/Q138106080,"Williamstown, Massachusetts, Williams College, Gen Mss Shokunin",manuscript containing Shokunin zukushi,DS25545,https://search.digital-scriptorium.org/catalog/DS25545,Q98361,Q98362,Williams College,Gen Mss Shokunin
http://www.wikidata.org/entity/Q138106081,"Williamstown, Massachusetts, Williams College, Gen Mss Thai",manuscript containing Black koi Thai manuscript,DS25546,https://search.digital-scriptorium.org/catalog/DS25546,Q98364,Q98365,Williams College,Gen Mss Thai
http://www.wikidata.org/entity/Q138106090,"Williamstown, Massachusetts, Williams College, Gen Mss Maghribi",manuscript containing Maghribi prayer book,DS25547,https://search.digital-scriptorium.org/catalog/DS25547,Q98367,Q98368,Williams College,Gen Mss Maghribi
http://www.wikidata.org/entity/Q138106092,"Williamstown, Massachusetts, Williams College, Gen Mss Phra",manuscript containing Abhidhamma chet kamphi and Phra Malai,DS25548,https://search.digital-scriptorium.org/catalog/DS25548,Q98370,Q98371,Williams College,Gen Mss Phra
http://www.wikidata.org/entity/Q138105923,"Williamstown, Massachusetts, Williams College, Gen Mss Palm 01",manuscript containing Upanishad,DS25549,https://search.digital-scriptorium.org/catalog/DS25549,Q98373,Q98374,Williams College,Gen Mss Palm 01
http://www.wikidata.org/entity/Q138106093,"Williamstown, Massachusetts, Williams College, Gen Mss Psalm 130 + 131",manuscript containing Psalms,DS25550,https://search.digital-scriptorium.org/catalog/DS25550,Q98376,Q98377,Williams College,Gen Mss Psalm 130 + 131
http://www.wikidata.org/entity/Q138105925,"Williamstown, Massachusetts, Williams College, Gen Mss Archer Magnificat",manuscript containing Missal,DS25551,https://search.digital-scriptorium.org/catalog/DS25551,Q98379,Q98380,Williams College,Gen Mss Archer Magnificat
http://www.wikidata.org/entity/Q138106095,"Williamstown, Massachusetts, Williams College, Gen Mss Bookbinding with a leaf containing Psalm 131",manuscript containing Missal,DS25552,https://search.digital-scriptorium.org/catalog/DS25552,Q98382,Q98383,Williams College,Gen Mss Bookbinding with a leaf containing Psalm 131
http://www.wikidata.org/entity/Q138106096,"Williamstown, Massachusetts, Williams College, Gen Mss 1472",manuscript containing Breviary,DS25553,https://search.digital-scriptorium.org/catalog/DS25553,Q98385,Q98386,Williams College,Gen Mss 1472
http://www.wikidata.org/entity/Q138105926,"Williamstown, Massachusetts, Williams College, Gen Mss Infirmata est in...",manuscript containing Psalter,DS25554,https://search.digital-scriptorium.org/catalog/DS25554,Q98388,Q98389,Williams College,Gen Mss Infirmata est in...
http://www.wikidata.org/entity/Q138106098,"Williamstown, Massachusetts, Williams College, Gen Mss Leaf from a Missal Collect for Candlemas",manuscript containing Missal,DS25555,https://search.digital-scriptorium.org/catalog/DS25555,Q98391,Q98392,Williams College,Gen Mss Leaf from a Missal Collect for Candlemas
http://www.wikidata.org/entity/Q138106100,"Williamstown, Massachusetts, Williams College, Gen Mss Antiphonal Leaf from a Sanctorale",manuscript containing Antiphonal,DS25556,https://search.digital-scriptorium.org/catalog/DS25556,Q98394,Q98395,Williams College,Gen Mss Antiphonal Leaf from a Sanctorale
http://www.wikidata.org/entity/Q138105936,"Williamstown, Massachusetts, Williams College, Gen Mss Weinberger Neumes",manuscript containing Gradual,DS25557,https://search.digital-scriptorium.org/catalog/DS25557,Q98397,Q98398,Williams College,Gen Mss Weinberger Neumes
http://www.wikidata.org/entity/Q138105938,"Williamstown, Massachusetts, Williams College, Gen Mss Pirages Neumes",manuscript containing Antiphonal,DS25558,https://search.digital-scriptorium.org/catalog/DS25558,Q98400,Q98401,Williams College,Gen Mss Pirages Neumes
http://www.wikidata.org/entity/Q138106101,"Williamstown, Massachusetts, Williams College, Am1524 .A65",manuscript containing Binding fragment,DS25559,https://search.digital-scriptorium.org/catalog/DS25559,Q98403,Q98404,Williams College,Am1524 .A65|Am1524 .A65 Fragment 1
http://www.wikidata.org/entity/Q138106103,"Williamstown, Massachusetts, Williams College, Am1555 .M4",manuscript containing Binding fragment; Liturgical fragment,DS25560,https://search.digital-scriptorium.org/catalog/DS25560,Q98406,Q98407,Williams College,Am1555 .M4|Am1555 .M4 Fragment 1
http://www.wikidata.org/entity/Q138106112,"Williamstown, Massachusetts, Williams College, Am1566 .L4",manuscript containing Binding fragment,DS25561,https://search.digital-scriptorium.org/catalog/DS25561,Q98409,Q98410,Williams College,Am1566 .L4|Am1566 .L4 Fragment 1
http://www.wikidata.org/entity/Q138106114,"Williamstown, Massachusetts, Williams College, Bible 2: 1495(1)",manuscript containing Decretum,DS25562,https://search.digital-scriptorium.org/catalog/DS25562,Q98412,Q98413,Williams College,Bible 2: 1495(1)|Bible 2: 1495(1) Fragment 1
http://www.wikidata.org/entity/Q138106116,"Williamstown, Massachusetts, Williams College, Bible 2: 1495(1)",manuscript containing Glossed Consolation of Philosophy,DS25563,https://search.digital-scriptorium.org/catalog/DS25563,Q98415,Q98416,Williams College,Bible 2: 1495(1)|Bible 2: 1495(1) Fragment 2
http://www.wikidata.org/entity/Q138106117,"Williamstown, Massachusetts, Williams College, Bible 2: 1508",manuscript containing,DS25564,https://search.digital-scriptorium.org/catalog/DS25564,Q98418,Q98419,Williams College,Bible 2: 1508|Bible 2: 1508 Fragment 1
http://www.wikidata.org/entity/Q138106119,"Williamstown, Massachusetts, Williams College, Bible 2: 1537",manuscript containing Bible 2: 1537 Fragment 1,DS25565,https://search.digital-scriptorium.org/catalog/DS25565,Q98421,Q98422,Williams College,Bible 2: 1537|Bible 2: 1537 Fragment 1
http://www.wikidata.org/entity/Q138106121,"Williamstown, Massachusetts, Williams College, Bible 2: 1537",manuscript containing Bible 2: 1537 Fragment 2,DS25566,https://search.digital-scriptorium.org/catalog/DS25566,Q98424,Q98425,Williams College,Bible 2: 1537|Bible 2: 1537 Fragment 2
http://www.wikidata.org/entity/Q138106122,"Williamstown, Massachusetts, Williams College, Bible 3: 1528",manuscript containing Document,DS25567,https://search.digital-scriptorium.org/catalog/DS25567,Q98427,Q98428,Williams College,Bible 3: 1528|Bible 3: 1528 Fragment 1
http://www.wikidata.org/entity/Q138106124,"Williamstown, Massachusetts, Williams College, Bible 3: 1528",manuscript containing Legal document,DS25568,https://search.digital-scriptorium.org/catalog/DS25568,Q98430,Q98431,Williams College,Bible 3: 1528|Bible 3: 1528 Fragment 2
http://www.wikidata.org/entity/Q138106125,"Williamstown, Massachusetts, Williams College, Bible 4: 1478",manuscript containing,DS25569,https://search.digital-scriptorium.org/catalog/DS25569,Q98433,Q98434,Williams College,Bible 4: 1478|Bible 4: 1478 Fragment 1
http://www.wikidata.org/entity/Q138106134,"Williamstown, Massachusetts, Williams College, Latin Liber Trivium 1513 folio",manuscript containing,DS25570,https://search.digital-scriptorium.org/catalog/DS25570,Q98436,Q98437,Williams College,Latin Liber Trivium 1513 folio|Latin Liber Trivium 1513 folio Fragment 1
http://www.wikidata.org/entity/Q138106136,"Williamstown, Massachusetts, Williams College, Latin Vigerius 1507 folio",manuscript containing,DS25571,https://search.digital-scriptorium.org/catalog/DS25571,Q98439,Q98440,Williams College,Latin Vigerius 1507 folio|Latin Vigerius 1507 folio Fragment 1
http://www.wikidata.org/entity/Q138106137,"Williamstown, Massachusetts, Williams College, French Margeurite 1559",manuscript containing Document,DS25572,https://search.digital-scriptorium.org/catalog/DS25572,Q98442,Q98443,Williams College,French Margeurite 1559|French Margeurite 1559 Fragment 1
http://www.wikidata.org/entity/Q138106139,"Williamstown, Massachusetts, Williams College, Greek Homer 1561",manuscript containing,DS25573,https://search.digital-scriptorium.org/catalog/DS25573,Q98445,Q98446,Williams College,Greek Homer 1561|Greek Homer 1561 Fragment 1
http://www.wikidata.org/entity/Q138106141,"Williamstown, Massachusetts, Williams College, Greek Xenophon 1516",manuscript containing,DS25574,https://search.digital-scriptorium.org/catalog/DS25574,Q98448,Q98449,Williams College,Greek Xenophon 1516|Greek Xenophon 1516 Fragment 1-4
http://www.wikidata.org/entity/Q138106142,"Williamstown, Massachusetts, Williams College, German Lazius ffolio",manuscript containing German Lazius ffolio Fragment 1,DS25575,https://search.digital-scriptorium.org/catalog/DS25575,Q98451,Q98452,Williams College,German Lazius ffolio|German Lazius ffolio Fragment 1
http://www.wikidata.org/entity/Q138106144,"Williamstown, Massachusetts, Williams College, German Lazius ffolio",manuscript containing German Lazius ffolio Fragment 2,DS25576,https://search.digital-scriptorium.org/catalog/DS25576,Q98454,Q98455,Williams College,German Lazius ffolio|German Lazius ffolio Fragment 2
http://www.wikidata.org/entity/Q138106145,"Williamstown, Massachusetts, Williams College, Greek Philo 1552 folio",manuscript containing Binding fragment,DS25577,https://search.digital-scriptorium.org/catalog/DS25577,Q98457,Q98458,Williams College,Greek Philo 1552 folio|Greek Philo 1552 folio Fragment 1
http://www.wikidata.org/entity/Q138106147,"Williamstown, Massachusetts, Williams College, Greek Aristotle 1605",manuscript containing Decretum,DS25578,https://search.digital-scriptorium.org/catalog/DS25578,Q98460,Q98461,Williams College,Greek Aristotle 1605|Greek Aristotle 1605 Fragment 1
http://www.wikidata.org/entity/Q138106158,"Williamstown, Massachusetts, Williams College, Hours 1497 Rome Dec5",manuscript containing Diplomatic,DS25579,https://search.digital-scriptorium.org/catalog/DS25579,Q98463,Q98464,Williams College,Hours 1497 Rome Dec5|Hours 1497 Rome Dec5 Fragment 1
http://www.wikidata.org/entity/Q138106160,"Williamstown, Massachusetts, Williams College, Hours 1497 Rome Dec5",manuscript containing Binding fragment,DS25580,https://search.digital-scriptorium.org/catalog/DS25580,Q98466,Q98467,Williams College,Hours 1497 Rome Dec5|Hours 1497 Rome Dec5 Fragment 2
http://www.wikidata.org/entity/Q138106161,"Williamstown, Massachusetts, Williams College, Inc A195 folio",manuscript containing Gradual,DS25581,https://search.digital-scriptorium.org/catalog/DS25581,Q98469,Q98470,Williams College,Inc A195 folio|Inc A195 folio Fragment 1
http://www.wikidata.org/entity/Q138106163,"Williamstown, Massachusetts, Williams College, Inc A202",manuscript containing Binding fragment,DS25582,https://search.digital-scriptorium.org/catalog/DS25582,Q98472,Q98473,Williams College,Inc A202|Inc A202 Fragment 1
http://www.wikidata.org/entity/Q138106164,"Williamstown, Massachusetts, Williams College, Inc A498",manuscript containing Binding fragment,DS25583,https://search.digital-scriptorium.org/catalog/DS25583,Q98475,Q98476,Williams College,Inc A498|Inc A498 Fragment 1
http://www.wikidata.org/entity/Q138106166,"Williamstown, Massachusetts, Williams College, Inc A707",manuscript containing Calendar,DS25584,https://search.digital-scriptorium.org/catalog/DS25584,Q98478,Q98479,Williams College,Inc A707|Inc A707 Fragment 1
http://www.wikidata.org/entity/Q138106168,"Williamstown, Massachusetts, Williams College, Inc A726",manuscript containing Corpus Juris Civilis,DS25585,https://search.digital-scriptorium.org/catalog/DS25585,Q98481,Q98482,Williams College,Inc A726|Inc A726 Fragment 1
http://www.wikidata.org/entity/Q138106169,"Williamstown, Massachusetts, Williams College, Inc B822",manuscript containing Binding fragment,DS25586,https://search.digital-scriptorium.org/catalog/DS25586,Q98484,Q98485,Williams College,Inc B822|Inc B822 Fragment 1
http://www.wikidata.org/entity/Q138106171,"Williamstown, Massachusetts, Williams College, Inc C170",manuscript containing Bible,DS25587,https://search.digital-scriptorium.org/catalog/DS25587,Q98487,Q98488,Williams College,Inc C170|Inc C170 Fragment 1
http://www.wikidata.org/entity/Q138106179,"Williamstown, Massachusetts, Williams College, Inc A1085 folio",manuscript containing Bible,DS25588,https://search.digital-scriptorium.org/catalog/DS25588,Q98490,Q98491,Williams College,Inc A1085 folio|Inc A1085 folio Fragment 1
http://www.wikidata.org/entity/Q138106181,"Williamstown, Massachusetts, Williams College, Inc C210",manuscript containing Binding fragment,DS25589,https://search.digital-scriptorium.org/catalog/DS25589,Q98493,Q98494,Williams College,Inc C210|Inc C210 Fragment 1
http://www.wikidata.org/entity/Q138106183,"Williamstown, Massachusetts, Williams College, Inc C214 folio",manuscript containing Liturgical music notation Inc C214 folio Fragment 1,DS25590,https://search.digital-scriptorium.org/catalog/DS25590,Q98496,Q98497,Williams College,Inc C214 folio|Inc C214 folio Fragment 1
http://www.wikidata.org/entity/Q138106184,"Williamstown, Massachusetts, Williams College, Inc C214 folio",manuscript containing Liturgical music notation Inc C214 folio Fragment 2,DS25591,https://search.digital-scriptorium.org/catalog/DS25591,Q98499,Q98500,Williams College,Inc C214 folio|Inc C214 folio Fragment 2
http://www.wikidata.org/entity/Q138105971,"Williamstown, Massachusetts, Williams College, Inc D24 folio",manuscript containing Canon law text?,DS25592,https://search.digital-scriptorium.org/catalog/DS25592,Q98502,Q98503,Williams College,Inc D24 folio|Inc D24 folio Fragment 1
http://www.wikidata.org/entity/Q138105985,"Williamstown, Massachusetts, Williams College, Inc M33 folio",manuscript containing Psalms,DS25593,https://search.digital-scriptorium.org/catalog/DS25593,Q98505,Q98506,Williams College,Inc M33 folio|Inc M33 folio Fragment 1
http://www.wikidata.org/entity/Q138105986,"Williamstown, Massachusetts, Williams College, Inc M266 folio",manuscript containing Digest,DS25594,https://search.digital-scriptorium.org/catalog/DS25594,Q98508,Q98509,Williams College,Inc M266 folio|Inc M266 folio Fragment 1
http://www.wikidata.org/entity/Q138105914,"Williamstown, Massachusetts, Williams College, Inc M266 folio",manuscript containing Glosses on the Decretum,DS25595,https://search.digital-scriptorium.org/catalog/DS25595,Q98511,Q98512,Williams College,Inc M266 folio|Inc M266 folio Fragment 2
http://www.wikidata.org/entity/Q138105980,"Williamstown, Massachusetts, Williams College, Inc P475 folio",manuscript containing Music,DS25596,https://search.digital-scriptorium.org/catalog/DS25596,Q98514,Q98515,Williams College,Inc P475 folio|Inc P475 folio Fragment 1
http://www.wikidata.org/entity/Q138105982,"Williamstown, Massachusetts, Williams College, Inc S614 folio",manuscript containing Binding fragment,DS25597,https://search.digital-scriptorium.org/catalog/DS25597,Q98517,Q98518,Williams College,Inc S614 folio|Inc S614 folio Fragment 1
