item,itemLabel,description,DSID,searchURL,manuscriptQID,recordQID,collection,identifiers
http://www.wikidata.org/entity/Q131467934,"Dayton, Ohio, University of Dayton, ML-RB Catholic 1500z",manuscript containing Domine labia mea aperies,DS12791,https://search.digital-scriptorium.org/catalog/DS12791,Q55455,Q55456,University of Dayton,R101120871|ML-RB Catholic 1500z
http://www.wikidata.org/entity/Q131467935,"Dayton, Ohio, University of Dayton, ML-RB Versus 1480z",manuscript containing Incipiu[n]t versus sive rithmi b[ea]ti[s] Leonis p[a]p[a]e ad laude[m] b[ea]t[a]e Marie glo[rio]s[a]e virgi[ni]s compilati,DS12792,https://search.digital-scriptorium.org/catalog/DS12792,Q55458,Q55459,University of Dayton,R101260818|ML-RB Versus 1480z
http://www.wikidata.org/entity/Q131467936,"Dayton, Ohio, University of Dayton, ML-RB Hours 1520z",manuscript containing Book of hours; manuscript illuminated by the Master of the Ango Hours,DS12793,https://search.digital-scriptorium.org/catalog/DS12793,Q55461,Q55462,University of Dayton,R101247591|ML-RB Hours 1520z
http://www.wikidata.org/entity/Q131467937,"Dayton, Ohio, University of Dayton, ML-RB Calendar 1390z",manuscript containing Calendar from Book of Hours; use of Paris,DS12794,https://search.digital-scriptorium.org/catalog/DS12794,Q55464,Q55465,University of Dayton,R101233195|ML-RB Calendar 1390z
http://www.wikidata.org/entity/Q131467938,"Dayton, Ohio, University of Dayton, ML-RB Annunciation 1440z",manuscript containing Annunciation; manuscript leaf,DS12795,https://search.digital-scriptorium.org/catalog/DS12795,Q55467,Q55468,University of Dayton,R101214849|ML-RB Annunciation 1440z
http://www.wikidata.org/entity/Q131467939,"Dayton, Ohio, University of Dayton, ML-RB Presentation 1400z",manuscript containing Presentation of Jesus Christ; manuscript leaf,DS12796,https://search.digital-scriptorium.org/catalog/DS12796,Q55470,Q55471,University of Dayton,R101214781|ML-RB Presentation 1400z
http://www.wikidata.org/entity/Q131467940,"Dayton, Ohio, University of Dayton, ML-RB Salve Regina 1400z",manuscript containing Salve Regina; manuscript leaf,DS12797,https://search.digital-scriptorium.org/catalog/DS12797,Q55473,Q55474,University of Dayton,R101214724|ML-RB Salve Regina 1400z
http://www.wikidata.org/entity/Q131467941,"Dayton, Ohio, University of Dayton, M2149.5.C5",manuscript containing Antiphonary; manuscript,DS12798,https://search.digital-scriptorium.org/catalog/DS12798,Q55476,Q55477,University of Dayton,R703535971|M2149.5.C5
http://www.wikidata.org/entity/Q131467942,"Dayton, Ohio, University of Dayton, BX2169 .O7",manuscript containing Oraisons,DS12799,https://search.digital-scriptorium.org/catalog/DS12799,Q55479,Q55480,University of Dayton,R000105130|BX2169 .O7
http://www.wikidata.org/entity/Q139383915,"Dayton, Ohio, University of Dayton, ML-RB Dāwit 1800z",manuscript containing Dāwit; = Psalter,DS30033,https://search.digital-scriptorium.org/catalog/DS30033,Q113313,Q113314,University of Dayton,991007305389708517|ML-RB Dāwit 1800z
http://www.wikidata.org/entity/Q139383916,"Dayton, Ohio, University of Dayton, ML-RB Ethiopic psalter",manuscript containing Ethiopic psalter with prayers to Mary; manuscript,DS30034,https://search.digital-scriptorium.org/catalog/DS30034,Q113316,Q113317,University of Dayton,991013374369708517|ML-RB Ethiopic psalter
http://www.wikidata.org/entity/Q139383917,"Dayton, Ohio, University of Dayton, ML-RB Ethiopic Christian",manuscript containing Ethiopic Christian prayerbook; manuscript,DS30035,https://search.digital-scriptorium.org/catalog/DS30035,Q113319,Q113320,University of Dayton,991013377819708517|ML-RB Ethiopic Christian
