item,itemLabel,description,DSID,manuscriptQID,recordQID,collection,identifiers
http://www.wikidata.org/entity/Q134415235,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 25",manuscript containing Portolan atlas; cartographic material,DS9616,Q42851,Q42852,"The Huntington Library, Art Museum, and Botanical Gardens",.b1849982x|mssHM 25
http://www.wikidata.org/entity/Q134415236,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 26",manuscript containing Portolan atlas; cartographic material,DS9617,Q42854,Q42855,"The Huntington Library, Art Museum, and Botanical Gardens",.b18499831|mssHM 26
http://www.wikidata.org/entity/Q134415237,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 427",manuscript containing Portolan chart; cartographic material,DS9618,Q42857,Q42858,"The Huntington Library, Art Museum, and Botanical Gardens",.b18521873|mssHM 427
http://www.wikidata.org/entity/Q134415238,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 31546","manuscript containing Gradual, leaf",DS9619,Q42860,Q42861,"The Huntington Library, Art Museum, and Botanical Gardens",.b18618431|mssHM 31546
http://www.wikidata.org/entity/Q134415239,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 47533","manuscript containing Antiphonal, leaf",DS9620,Q42863,Q42864,"The Huntington Library, Art Museum, and Botanical Gardens",.b18618443|mssHM 47533
http://www.wikidata.org/entity/Q134415240,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 47642",manuscript containing Gradual leaf,DS9621,Q42866,Q42867,"The Huntington Library, Art Museum, and Botanical Gardens",.b18618455|mssHM 47642
http://www.wikidata.org/entity/Q134415241,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 47643","manuscript containing Decorated initials, cuttings",DS9622,Q42869,Q42870,"The Huntington Library, Art Museum, and Botanical Gardens",.b18618467|mssHM 47643
http://www.wikidata.org/entity/Q134415243,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 47749","manuscript containing Folio Bible, fragment",DS9623,Q42872,Q42873,"The Huntington Library, Art Museum, and Botanical Gardens",.b18618479|mssHM 47749
http://www.wikidata.org/entity/Q134415244,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 47750","manuscript containing Folio Bible, fragment",DS9624,Q42875,Q42876,"The Huntington Library, Art Museum, and Botanical Gardens",.b18618480|mssHM 47750
http://www.wikidata.org/entity/Q134415245,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 55658",manuscript containing Meditationes Vitae Christi,DS9625,Q42878,Q42879,"The Huntington Library, Art Museum, and Botanical Gardens",.b18618492|mssHM 55658
http://www.wikidata.org/entity/Q134415246,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 55665","manuscript containing Portiforium, use of Sarum",DS9626,Q42881,Q42882,"The Huntington Library, Art Museum, and Botanical Gardens",.b18618509|mssHM 55665
http://www.wikidata.org/entity/Q134415247,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 55668",manuscript containing Constitutiones provinciales,DS9627,Q42884,Q42885,"The Huntington Library, Art Museum, and Botanical Gardens",.b18618510|mssHM 55668
http://www.wikidata.org/entity/Q134415248,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 55670",manuscript containing Glossed Gospel of Mark,DS9628,Q42887,Q42888,"The Huntington Library, Art Museum, and Botanical Gardens",.b18618522|mssHM 55670
http://www.wikidata.org/entity/Q134415249,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 56911","manuscript containing Psalter-Hours, use of Sarum",DS9629,Q42890,Q42891,"The Huntington Library, Art Museum, and Botanical Gardens",.b18618534|mssHM 56911
http://www.wikidata.org/entity/Q134415250,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 57340","manuscript containing Book of Hours, Sarum and Utrecht uses, adapted for York use",DS9630,Q42893,Q42894,"The Huntington Library, Art Museum, and Botanical Gardens",.b18618546|mssHM 57340
http://www.wikidata.org/entity/Q134415256,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 57341","manuscript containing Breviary, use of Sarum",DS9631,Q42896,Q42897,"The Huntington Library, Art Museum, and Botanical Gardens",.b18618558|mssHM 57341
http://www.wikidata.org/entity/Q134415257,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 58202",manuscript containing Sermons,DS9632,Q42899,Q42900,"The Huntington Library, Art Museum, and Botanical Gardens",.b1861856x|mssHM 58202
http://www.wikidata.org/entity/Q134415258,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 58203",manuscript containing Sermones,DS9633,Q42902,Q42903,"The Huntington Library, Art Museum, and Botanical Gardens",.b18618571|mssHM 58203
http://www.wikidata.org/entity/Q134415259,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 58285","manuscript containing Book of Hours, use of Sarum, in Latin, English, and Czech (the ""Felbrigg Hours"")",DS9634,Q42905,Q42906,"The Huntington Library, Art Museum, and Botanical Gardens",.b18618583|mssHM 58285
http://www.wikidata.org/entity/Q134415251,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 58316","manuscript containing Portolan atlas, Italian",DS9635,Q42908,Q42909,"The Huntington Library, Art Museum, and Botanical Gardens",.b18618595|mssHM 58316
http://www.wikidata.org/entity/Q134415253,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 60320","manuscript containing Astrological treatises, in English (composite volume, fragment)",DS9636,Q42911,Q42912,"The Huntington Library, Art Museum, and Botanical Gardens",.b18618601|mssHM 60320
http://www.wikidata.org/entity/Q134415254,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 62471","manuscript containing Registrum brevium, in Latin and French",DS9637,Q42914,Q42915,"The Huntington Library, Art Museum, and Botanical Gardens",.b18618613|mssHM 62471
http://www.wikidata.org/entity/Q134414999,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 62595","manuscript containing Treatises on civil and canon law, etc.",DS9638,Q42917,Q42918,"The Huntington Library, Art Museum, and Botanical Gardens",.b18618625|mssHM 62595
http://www.wikidata.org/entity/Q134415260,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 64538","manuscript containing Book of Hours, use of Sarum, in Latin with English additions",DS9639,Q42920,Q42921,"The Huntington Library, Art Museum, and Botanical Gardens",.b18618649|mssHM 64538
http://www.wikidata.org/entity/Q134415261,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 67911","manuscript containing Legal formulary, etc., in Latin, French and English",DS9640,Q42923,Q42924,"The Huntington Library, Art Museum, and Botanical Gardens",.b18618650|mssHM 67911
http://www.wikidata.org/entity/Q134415262,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 69443","manuscript containing Nova statuta, 1-50 Edward III and 1-12 Richard II",DS9641,Q42926,Q42927,"The Huntington Library, Art Museum, and Botanical Gardens",.b18618662|mssHM 69443
http://www.wikidata.org/entity/Q134415263,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 70391",manuscript containing Lectern Bible leaf from Ezekiel 47:19-48:7,DS9642,Q42929,Q42930,"The Huntington Library, Art Museum, and Botanical Gardens",.b18618674|mssHM 70391
http://www.wikidata.org/entity/Q134415264,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 71520","manuscript containing Breviary, use of Sarum",DS9643,Q42932,Q42933,"The Huntington Library, Art Museum, and Botanical Gardens",.b18618686|mssHM 71520
http://www.wikidata.org/entity/Q134415265,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 71719",manuscript containing Compendium theologicae veritatis,DS9644,Q42935,Q42936,"The Huntington Library, Art Museum, and Botanical Gardens",.b18618698|mssHM 71719
http://www.wikidata.org/entity/Q134415000,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssBA 29",manuscript containing Cartulary of Battle Abbey,DS9645,Q42938,Q42939,"The Huntington Library, Art Museum, and Botanical Gardens",.b18618704|mssBA 29
http://www.wikidata.org/entity/Q134415266,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssBA 30",manuscript containing Cartulary of the office of sacristan of Battle Abbey,DS9646,Q42941,Q42942,"The Huntington Library, Art Museum, and Botanical Gardens",.b18618716|mssBA 30
http://www.wikidata.org/entity/Q134415267,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssEL 7 H 9","manuscript containing Roman law, fragments",DS9647,Q42944,Q42945,"The Huntington Library, Art Museum, and Botanical Gardens",.b18618728|mssEL 7 H 9
http://www.wikidata.org/entity/Q134415153,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssEL 34 C 9 (EL 1121)",manuscript containing Historical miscellany,DS9648,Q42947,Q42948,"The Huntington Library, Art Museum, and Botanical Gardens",.b1861873x|mssEL 34 C 9 (EL 1121)
http://www.wikidata.org/entity/Q134415154,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 3",manuscript containing King Johan,DS9649,Q42950,Q42951,"The Huntington Library, Art Museum, and Botanical Gardens",.b18618741|mssHM 3
http://www.wikidata.org/entity/Q134415155,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 112",manuscript containing Scale of perfection,DS9650,Q42953,Q42954,"The Huntington Library, Art Museum, and Botanical Gardens",.b18618753|mssHM 112
http://www.wikidata.org/entity/Q134415156,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 148",manuscript containing Psalter ; English Psalter Commentary ; Holy Boke Gracia Dei ; and other works,DS9651,Q42956,Q42957,"The Huntington Library, Art Museum, and Botanical Gardens",.b18618765|mssHM 148
http://www.wikidata.org/entity/Q134415001,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 19914",manuscript containing Collection of pastoral works,DS9652,Q42959,Q42960,"The Huntington Library, Art Museum, and Botanical Gardens",.b18618777|mssHM 19914
http://www.wikidata.org/entity/Q134415268,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 19918","manuscript containing Missal, Sarum use, and selections from votive masses and sequences",DS9653,Q42962,Q42963,"The Huntington Library, Art Museum, and Botanical Gardens",.b18618789|mssHM 19918
http://www.wikidata.org/entity/Q134415270,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 27187","manuscript containing Collection of theological works by Robert Holcot, William Woodford, Franciscus de Mayronis and others",DS9654,Q42965,Q42966,"The Huntington Library, Art Museum, and Botanical Gardens",.b18618790|mssHM 27187
http://www.wikidata.org/entity/Q134415271,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 35300","manuscript containing Selections by Bede, including his Historia ecclesiastica",DS9655,Q42968,Q42969,"The Huntington Library, Art Museum, and Botanical Gardens",.b18618807|mssHM 35300
http://www.wikidata.org/entity/Q134415099,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 1086","manuscript containing Book of hours, use of Sarum",DS9656,Q42971,Q42972,"The Huntington Library, Art Museum, and Botanical Gardens",.b18618819|mssHM 1086
http://www.wikidata.org/entity/Q134415152,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 1087","manuscript containing Book of Hours, Sarum use",DS9657,Q42974,Q42975,"The Huntington Library, Art Museum, and Botanical Gardens",.b18618820|mssHM 1087
http://www.wikidata.org/entity/Q134415157,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 1088","manuscript containing Book of Hours, use of Rome",DS9658,Q42977,Q42978,"The Huntington Library, Art Museum, and Botanical Gardens",.b18618832|mssHM 1088
http://www.wikidata.org/entity/Q134415158,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 1099","manuscript containing Book of Hours, use of Paris",DS9659,Q42980,Q42981,"The Huntington Library, Art Museum, and Botanical Gardens",.b18618844|mssHM 1099
http://www.wikidata.org/entity/Q134415159,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 1100","manuscript containing Book of Hours, use of Paris",DS9660,Q42983,Q42984,"The Huntington Library, Art Museum, and Botanical Gardens",.b18618856|mssHM 1100
http://www.wikidata.org/entity/Q134415160,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 1101","manuscript containing Book of Hours, use of Rome",DS9661,Q42986,Q42987,"The Huntington Library, Art Museum, and Botanical Gardens",.b18618868|mssHM 1101
http://www.wikidata.org/entity/Q134415166,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 1102","manuscript containing Book of Hours, use of Rome",DS9662,Q42989,Q42990,"The Huntington Library, Art Museum, and Botanical Gardens",.b1861887x|mssHM 1102
http://www.wikidata.org/entity/Q134415167,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 1104","manuscript containing Book of Hours, use of Rome, and a Prayerbook",DS9663,Q42992,Q42993,"The Huntington Library, Art Museum, and Botanical Gardens",.b18618881|mssHM 1104
http://www.wikidata.org/entity/Q134415168,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 1123","manuscript containing Book of Hours, use of Rome",DS9664,Q42995,Q42996,"The Huntington Library, Art Museum, and Botanical Gardens",.b18618893|mssHM 1123
http://www.wikidata.org/entity/Q134415161,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 1124","manuscript containing Book of Hours, use of Rome",DS9665,Q42998,Q42999,"The Huntington Library, Art Museum, and Botanical Gardens",.b1861890x|mssHM 1124
http://www.wikidata.org/entity/Q134415164,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 1125","manuscript containing Book of Hours, Sarum use",DS9666,Q43001,Q43002,"The Huntington Library, Art Museum, and Botanical Gardens",.b18618911|mssHM 1125
http://www.wikidata.org/entity/Q134415165,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 1126","manuscript containing Book of Hours, use of Amiens",DS9667,Q43004,Q43005,"The Huntington Library, Art Museum, and Botanical Gardens",.b18618923|mssHM 1126
http://www.wikidata.org/entity/Q134415169,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 1127","manuscript containing Book of Hours, in Dutch",DS9668,Q43007,Q43008,"The Huntington Library, Art Museum, and Botanical Gardens",.b18618935|mssHM 1127
http://www.wikidata.org/entity/Q134415171,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 1128","manuscript containing Book of Hours, use of Paris",DS9669,Q43010,Q43011,"The Huntington Library, Art Museum, and Botanical Gardens",.b18618947|mssHM 1128
http://www.wikidata.org/entity/Q134415172,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 1129","manuscript containing Book of hours, use of Paris, in French",DS9670,Q43013,Q43014,"The Huntington Library, Art Museum, and Botanical Gardens",.b18618959|mssHM 1129
http://www.wikidata.org/entity/Q134415173,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 1131","manuscript containing Book of Hours, use of the congregation of Windesheim",DS9671,Q43016,Q43017,"The Huntington Library, Art Museum, and Botanical Gardens",.b18618960|mssHM 1131
http://www.wikidata.org/entity/Q134415174,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 1132","manuscript containing Book of Hours, use of Rome",DS9672,Q43019,Q43020,"The Huntington Library, Art Museum, and Botanical Gardens",.b18618972|mssHM 1132
http://www.wikidata.org/entity/Q134415175,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 1133","manuscript containing Book of Hours, use of Paris",DS9673,Q43022,Q43023,"The Huntington Library, Art Museum, and Botanical Gardens",.b18618984|mssHM 1133
http://www.wikidata.org/entity/Q134415176,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 1134","manuscript containing Book of Hours, use of Rome",DS9674,Q43025,Q43026,"The Huntington Library, Art Museum, and Botanical Gardens",.b18618996|mssHM 1134
http://www.wikidata.org/entity/Q134415177,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 1135","manuscript containing Book of Hours, use of Rome",DS9675,Q43028,Q43029,"The Huntington Library, Art Museum, and Botanical Gardens",.b18619009|mssHM 1135
http://www.wikidata.org/entity/Q134415178,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 1136","manuscript containing Book of Hours, use of Rome",DS9676,Q43031,Q43032,"The Huntington Library, Art Museum, and Botanical Gardens",.b18619010|mssHM 1136
http://www.wikidata.org/entity/Q134415179,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 1137","manuscript containing Book of Hours, use of Besançon[?",DS9677,Q43034,Q43035,"The Huntington Library, Art Museum, and Botanical Gardens",.b18619022|mssHM 1137
http://www.wikidata.org/entity/Q134415180,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 1138","manuscript containing Book of hours, use of Paris[?",DS9678,Q43037,Q43038,"The Huntington Library, Art Museum, and Botanical Gardens",.b18619034|mssHM 1138
http://www.wikidata.org/entity/Q134415182,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 1139","manuscript containing Book of Hours, use of Rome",DS9679,Q43040,Q43041,"The Huntington Library, Art Museum, and Botanical Gardens",.b18619046|mssHM 1139
http://www.wikidata.org/entity/Q134415003,"San Marino, California, The Huntington Library, Art Museum, and Botanical Gardens, mssHM 1140","manuscript containing Devotions, in Dutch",DS9680,Q43043,Q43044,"The Huntington Library, Art Museum, and Botanical Gardens",.b18619058|mssHM 1140
