item,itemLabel,description,DSID,searchURL,manuscriptQID,recordQID,collection,identifiers
http://www.wikidata.org/entity/Q138105785,"New York, New York, Burke Library at Union Theological Seminary, UTS Ms. 74",manuscript containing Biblia Sacra Hebraica; manuscript,DS18521,https://search.digital-scriptorium.org/catalog/DS18521,Q77287,Q77288,Burke Library at Union Theological Seminary,4586763|UTS Ms. 74
http://www.wikidata.org/entity/Q138105787,"New York, New York, Burke Library at Union Theological Seminary, UTS Ms. Heb. 6",manuscript containing Sefer Torah,DS18522,https://search.digital-scriptorium.org/catalog/DS18522,Q77290,Q77291,Burke Library at Union Theological Seminary,4571373|UTS Ms. Heb. 6
http://www.wikidata.org/entity/Q138105809,"New York, New York, Burke Library at Union Theological Seminary, UTS Ms. Heb. 1",manuscript containing Megilat Ester; manuscript,DS19432,https://search.digital-scriptorium.org/catalog/DS19432,Q80020,Q80021,Burke Library at Union Theological Seminary,11375918|UTS Ms. Heb. 1
http://www.wikidata.org/entity/Q138105810,"New York, New York, Burke Library at Union Theological Seminary, UTS Ms. Heb. 2",manuscript containing Megilat Ester; manuscript,DS19433,https://search.digital-scriptorium.org/catalog/DS19433,Q80023,Q80024,Burke Library at Union Theological Seminary,11375920|UTS Ms. Heb. 2
http://www.wikidata.org/entity/Q138105812,"New York, New York, Burke Library at Union Theological Seminary, UTS Ms. Heb. 5",manuscript containing Megilat Ester; manuscript,DS19434,https://search.digital-scriptorium.org/catalog/DS19434,Q80026,Q80027,Burke Library at Union Theological Seminary,11375924|UTS Ms. Heb. 5
http://www.wikidata.org/entity/Q138105813,"New York, New York, Burke Library at Union Theological Seminary, UTS Ms. Heb. 3",manuscript containing Megilat Ester; manuscript,DS20012,https://search.digital-scriptorium.org/catalog/DS20012,Q81760,Q81761,Burke Library at Union Theological Seminary,11375921|UTS Ms. Heb. 3
http://www.wikidata.org/entity/Q138105815,"New York, New York, Burke Library at Union Theological Seminary, UTS Ms. Heb. 4",manuscript containing Megilat Ester; manuscript,DS20013,https://search.digital-scriptorium.org/catalog/DS20013,Q81763,Q81764,Burke Library at Union Theological Seminary,11375922|UTS Ms. Heb. 4
http://www.wikidata.org/entity/Q138105789,"New York, New York, Burke Library at Union Theological Seminary, UTS Ms. Tur. 1",manuscript containing Miʻrājīyah,DS26195,https://search.digital-scriptorium.org/catalog/DS26195,Q100311,Q100312,Burke Library at Union Theological Seminary,15381864|UTS Ms. Tur. 1
http://www.wikidata.org/entity/Q138105817,"New York, New York, Burke Library at Union Theological Seminary, UTS Ms. Tur. 2",manuscript containing Manevi şerhi,DS26196,https://search.digital-scriptorium.org/catalog/DS26196,Q100314,Q100315,Burke Library at Union Theological Seminary,15381876|UTS Ms. Tur. 2
http://www.wikidata.org/entity/Q138105818,"New York, New York, Burke Library at Union Theological Seminary, UTS Ms. Tur. 3",manuscript containing Dîvân-i Kutb al-arifin,DS26197,https://search.digital-scriptorium.org/catalog/DS26197,Q100317,Q100318,Burke Library at Union Theological Seminary,15382139|UTS Ms. Tur. 3
http://www.wikidata.org/entity/Q138105820,"New York, New York, Burke Library at Union Theological Seminary, UTS MS Arab. 11",manuscript containing Hādhā Kitāb Ḥiṣn al-ḥaṣīn min kalām Sayyid al-Mursalīn,DS26201,https://search.digital-scriptorium.org/catalog/DS26201,Q100329,Q100330,Burke Library at Union Theological Seminary,15373148|UTS MS Arab. 11
http://www.wikidata.org/entity/Q138105829,"New York, New York, Burke Library at Union Theological Seminary, UTS MS Arab. 23",manuscript containing al-Tārīkh al-kanāʼisī,DS26203,https://search.digital-scriptorium.org/catalog/DS26203,Q100335,Q100336,Burke Library at Union Theological Seminary,15373151|UTS MS Arab. 23
http://www.wikidata.org/entity/Q138105790,"New York, New York, Burke Library at Union Theological Seminary, UTS Ms. Arab. 1",manuscript containing al-Qurʼān,DS6680,https://search.digital-scriptorium.org/catalog/DS6680,Q29376,Q29377,Burke Library at Union Theological Seminary,14326376|UTS Ms. Arab. 1
http://www.wikidata.org/entity/Q138105792,"New York, New York, Burke Library at Union Theological Seminary, UTS MS Arab. 10",manuscript containing Collection of treatises on Sufism and Islam,DS6691,https://search.digital-scriptorium.org/catalog/DS6691,Q29409,Q29410,Burke Library at Union Theological Seminary,14974439|UTS MS Arab. 10
http://www.wikidata.org/entity/Q138105793,"New York, New York, Burke Library at Union Theological Seminary, UTS MS Arab. 2",manuscript containing al-Qurʼān,DS6692,https://search.digital-scriptorium.org/catalog/DS6692,Q29412,Q29413,Burke Library at Union Theological Seminary,14974301|UTS MS Arab. 2
http://www.wikidata.org/entity/Q138105795,"New York, New York, Burke Library at Union Theological Seminary, UTS MS Arab. 5",manuscript containing al-Qurʼān,DS6693,https://search.digital-scriptorium.org/catalog/DS6693,Q29415,Q29416,Burke Library at Union Theological Seminary,14974382|UTS MS Arab. 5
http://www.wikidata.org/entity/Q138105796,"New York, New York, Burke Library at Union Theological Seminary, UTS MS Arab. 9",manuscript containing al-Shifāʼ al-sharīf,DS6697,https://search.digital-scriptorium.org/catalog/DS6697,Q29427,Q29428,Burke Library at Union Theological Seminary,15195454|UTS MS Arab. 9
http://www.wikidata.org/entity/Q138105798,"New York, New York, Burke Library at Union Theological Seminary, UTS MS Arab. 6",manuscript containing Anwār al-tanzīl wa-asrār al-taʼwīl,DS6719,https://search.digital-scriptorium.org/catalog/DS6719,Q29493,Q29494,Burke Library at Union Theological Seminary,15309761|UTS MS Arab. 6
http://www.wikidata.org/entity/Q138105807,"New York, New York, Burke Library at Union Theological Seminary, UTS MS Arab. 24",manuscript containing al-Mulāḥaẓah al-intiqādiyah fī al-sīrah al-Muḥammadīyah,DS6733,https://search.digital-scriptorium.org/catalog/DS6733,Q29535,Q29536,Burke Library at Union Theological Seminary,15407040|UTS MS Arab. 24
