item,itemLabel,description,DSID,searchURL,manuscriptQID,recordQID,collection,identifiers
http://www.wikidata.org/entity/Q131467852,"Wellesley, Massachusetts, Wellesley College, MS Arabic 2",manuscript containing Ḥilyat al-rijāl,DS12769,https://search.digital-scriptorium.org/catalog/DS12769,Q55389,Q55390,Wellesley College,in00000671672|MS Arabic 2
http://www.wikidata.org/entity/Q131467853,"Wellesley, Massachusetts, Wellesley College, MS 15",manuscript containing Regulations for the establishment of the Confadria de Santa Maria de la ho[pital] de Recomador,DS12770,https://search.digital-scriptorium.org/catalog/DS12770,Q55392,Q55393,Wellesley College,in00000625540|MS 15
http://www.wikidata.org/entity/Q131467854,"Wellesley, Massachusetts, Wellesley College, MS Greek 1",manuscript containing Compilation of Greek texts,DS12771,https://search.digital-scriptorium.org/catalog/DS12771,Q55395,Q55396,Wellesley College,in00000671653|MS Greek 1
http://www.wikidata.org/entity/Q131467855,"Wellesley, Massachusetts, Wellesley College, MS Greek 2",manuscript containing Compilation of Greek liturgical texts,DS12772,https://search.digital-scriptorium.org/catalog/DS12772,Q55398,Q55399,Wellesley College,in00000671654|MS Greek 2
http://www.wikidata.org/entity/Q131467856,"Wellesley, Massachusetts, Wellesley College, MS Arabic 3","manuscript containing Arabic manuscript about a waqf, from the Mamluk Sultanate, Cairo, Egypt",DS12773,https://search.digital-scriptorium.org/catalog/DS12773,Q55401,Q55402,Wellesley College,in00000671684|MS Arabic 3
http://www.wikidata.org/entity/Q131467858,"Wellesley, Massachusetts, Wellesley College, P900",manuscript containing Paradiso,DS12774,https://search.digital-scriptorium.org/catalog/DS12774,Q55404,Q55405,Wellesley College,P900|in00000626089
http://www.wikidata.org/entity/Q131467859,"Wellesley, Massachusetts, Wellesley College, MS 3",manuscript containing Gradual,DS12775,https://search.digital-scriptorium.org/catalog/DS12775,Q55407,Q55408,Wellesley College,in00000625707|MS 3
http://www.wikidata.org/entity/Q131467860,"Wellesley, Massachusetts, Wellesley College, MS 13",manuscript containing Carta de hidalguia,DS12776,https://search.digital-scriptorium.org/catalog/DS12776,Q55410,Q55411,Wellesley College,in00000625539|MS 13
http://www.wikidata.org/entity/Q131467861,"Wellesley, Massachusetts, Wellesley College, P946",manuscript containing De vita solitaria /,DS12777,https://search.digital-scriptorium.org/catalog/DS12777,Q55413,Q55414,Wellesley College,P946|in00000626431
http://www.wikidata.org/entity/Q131467862,"Wellesley, Massachusetts, Wellesley College, MS 7",manuscript containing Interpretationes Vergilianae,DS12778,https://search.digital-scriptorium.org/catalog/DS12778,Q55416,Q55417,Wellesley College,in00000626049|MS 7
http://www.wikidata.org/entity/Q131467846,"Wellesley, Massachusetts, Wellesley College, MS 1","manuscript containing Lectionary, for Augustinian use",DS12779,https://search.digital-scriptorium.org/catalog/DS12779,Q55419,Q55420,Wellesley College,MS 1|in00000624338
http://www.wikidata.org/entity/Q131467863,"Wellesley, Massachusetts, Wellesley College, MS 14",manuscript containing Carta de hidalguia,DS12780,https://search.digital-scriptorium.org/catalog/DS12780,Q55422,Q55423,Wellesley College,in00000625538|MS 14
http://www.wikidata.org/entity/Q131467849,"Wellesley, Massachusetts, Wellesley College, MS 5","manuscript containing Antiphonal and hymnal, Franciscan use",DS12781,https://search.digital-scriptorium.org/catalog/DS12781,Q55425,Q55426,Wellesley College,in00000625981|MS 5
http://www.wikidata.org/entity/Q131467864,"Wellesley, Massachusetts, Wellesley College, MS 18",manuscript containing Antiphonal,DS12782,https://search.digital-scriptorium.org/catalog/DS12782,Q55428,Q55429,Wellesley College,MS 18|in00000625668
http://www.wikidata.org/entity/Q131467865,"Wellesley, Massachusetts, Wellesley College, MS 19",manuscript containing De laudibus Beatae Mariae,DS12783,https://search.digital-scriptorium.org/catalog/DS12783,Q55431,Q55432,Wellesley College,in00000625690|MS 19
http://www.wikidata.org/entity/Q131467850,"Wellesley, Massachusetts, Wellesley College, MS 26","manuscript containing Psalter, Breviary",DS12784,https://search.digital-scriptorium.org/catalog/DS12784,Q55434,Q55435,Wellesley College,in00000625703|MS 26
http://www.wikidata.org/entity/Q131467866,"Wellesley, Massachusetts, Wellesley College, P1187",manuscript containing I trionfi,DS12785,https://search.digital-scriptorium.org/catalog/DS12785,Q55437,Q55438,Wellesley College,P1187|in00000626073
http://www.wikidata.org/entity/Q131467867,"Wellesley, Massachusetts, Wellesley College, MS 28","manuscript containing Book of Hours, use of Rome",DS12786,https://search.digital-scriptorium.org/catalog/DS12786,Q55440,Q55441,Wellesley College,in00000625705|MS 28
http://www.wikidata.org/entity/Q131467868,"Wellesley, Massachusetts, Wellesley College, MS 20","manuscript containing Book of Hours, Use of Rome",DS12787,https://search.digital-scriptorium.org/catalog/DS12787,Q55443,Q55444,Wellesley College,in00000625692|MS 20
http://www.wikidata.org/entity/Q131467869,"Wellesley, Massachusetts, Wellesley College, MS Ege 2","manuscript containing Leaf from Bible, II Chronicles 29:10 ""et avertat""-31:4",DS12788,https://search.digital-scriptorium.org/catalog/DS12788,Q55446,Q55447,Wellesley College,in00000626091|MS Ege 2
http://www.wikidata.org/entity/Q131467870,"Wellesley, Massachusetts, Wellesley College, MS Ege A","manuscript containing Leaf from Bible, Matthew 15-16",DS12789,https://search.digital-scriptorium.org/catalog/DS12789,Q55449,Q55450,Wellesley College,in00000626094|MS Ege A
http://www.wikidata.org/entity/Q131467851,"Wellesley, Massachusetts, Wellesley College, MS 30","manuscript containing Book of Hours, Use of Rouen",DS12790,https://search.digital-scriptorium.org/catalog/DS12790,Q55452,Q55453,Wellesley College,in00000625976|MS 30
http://www.wikidata.org/entity/Q133817191,"Wellesley, Massachusetts, Wellesley College, MS 36",manuscript containing Ecclesiastical manuscript /,DS16384,https://search.digital-scriptorium.org/catalog/DS16384,Q68844,Q68845,Wellesley College,MS 36|in00000669859
http://www.wikidata.org/entity/Q133817192,"Wellesley, Massachusetts, Wellesley College, P896",manuscript containing Libro degli ammaestramenti antichi,DS16385,https://search.digital-scriptorium.org/catalog/DS16385,Q68847,Q68848,Wellesley College,P896|in00000626085
http://www.wikidata.org/entity/Q133817193,"Wellesley, Massachusetts, Wellesley College, P861",manuscript containing Vita di Dante /,DS16386,https://search.digital-scriptorium.org/catalog/DS16386,Q68850,Q68851,Wellesley College,P861|in00000626430
http://www.wikidata.org/entity/Q133817194,"Wellesley, Massachusetts, Wellesley College, MS 12",manuscript containing Grant of mining rights,DS16387,https://search.digital-scriptorium.org/catalog/DS16387,Q68853,Q68854,Wellesley College,MS 12|in00000625537
http://www.wikidata.org/entity/Q133817195,"Wellesley, Massachusetts, Wellesley College, P895",manuscript containing Disciplina degli Spirituali,DS16388,https://search.digital-scriptorium.org/catalog/DS16388,Q68856,Q68857,Wellesley College,P895|in00000626084
http://www.wikidata.org/entity/Q133817196,"Wellesley, Massachusetts, Wellesley College, MS 32",manuscript containing Gradual,DS16389,https://search.digital-scriptorium.org/catalog/DS16389,Q68859,Q68860,Wellesley College,MS 32|in00000625978
http://www.wikidata.org/entity/Q133817197,"Wellesley, Massachusetts, Wellesley College, MS 33",manuscript containing Missal,DS16390,https://search.digital-scriptorium.org/catalog/DS16390,Q68862,Q68863,Wellesley College,MS 33|in00000625979
http://www.wikidata.org/entity/Q133817198,"Wellesley, Massachusetts, Wellesley College, P899",manuscript containing Commentary on the Inferno] /,DS16391,https://search.digital-scriptorium.org/catalog/DS16391,Q68865,Q68866,Wellesley College,P899|in00000626088
http://www.wikidata.org/entity/Q133817199,"Wellesley, Massachusetts, Wellesley College, P491",manuscript containing I trionfi,DS16392,https://search.digital-scriptorium.org/catalog/DS16392,Q68868,Q68869,Wellesley College,P491|in00000626077
http://www.wikidata.org/entity/Q133817200,"Wellesley, Massachusetts, Wellesley College, MS MELA 5",manuscript containing Kuliyat,DS16393,https://search.digital-scriptorium.org/catalog/DS16393,Q68871,Q68872,Wellesley College,in00000641800|MS MELA 5
http://www.wikidata.org/entity/Q133817201,"Wellesley, Massachusetts, Wellesley College, MS Ege 4","manuscript containing Leaf from Bible, I Maccabees 13:14 ""misit""-13:51 ""palmarum""",DS16394,https://search.digital-scriptorium.org/catalog/DS16394,Q68874,Q68875,Wellesley College,in00000626093|MS Ege 4
http://www.wikidata.org/entity/Q133817202,"Wellesley, Massachusetts, Wellesley College, MS Ege B",manuscript containing Missal,DS16395,https://search.digital-scriptorium.org/catalog/DS16395,Q68877,Q68878,Wellesley College,in00000626095|MS Ege B
http://www.wikidata.org/entity/Q133817203,"Wellesley, Massachusetts, Wellesley College, P485",manuscript containing Canzoniere; I trionfi,DS16396,https://search.digital-scriptorium.org/catalog/DS16396,Q68880,Q68881,Wellesley College,P485|in00000626076
http://www.wikidata.org/entity/Q133817177,"Wellesley, Massachusetts, Wellesley College, P808",manuscript containing In librum II Sententiarum /,DS16397,https://search.digital-scriptorium.org/catalog/DS16397,Q68883,Q68884,Wellesley College,P808|in00000626428
http://www.wikidata.org/entity/Q133817204,"Wellesley, Massachusetts, Wellesley College, MS 4","manuscript containing Antiphonal and hymnal, Franciscan use",DS16398,https://search.digital-scriptorium.org/catalog/DS16398,Q68886,Q68887,Wellesley College,MS 4|in00000626047
http://www.wikidata.org/entity/Q133817205,"Wellesley, Massachusetts, Wellesley College, P901",manuscript containing Trionfi,DS16399,https://search.digital-scriptorium.org/catalog/DS16399,Q68889,Q68890,Wellesley College,P901|in00000626090
http://www.wikidata.org/entity/Q133817206,"Wellesley, Massachusetts, Wellesley College, MS 31",manuscript containing Book of Hours,DS16400,https://search.digital-scriptorium.org/catalog/DS16400,Q68892,Q68893,Wellesley College,MS 31|in00000625977
http://www.wikidata.org/entity/Q133817178,"Wellesley, Massachusetts, Wellesley College, MS 21",manuscript containing Psalter,DS16401,https://search.digital-scriptorium.org/catalog/DS16401,Q68895,Q68896,Wellesley College,MS 21|in00000625698
