item,itemLabel,description,DSID,searchURL,manuscriptQID,recordQID,collection,identifiers
http://www.wikidata.org/entity/Q138882917,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 1438",manuscript containing Aśvatthapūjana,DS8561,https://search.digital-scriptorium.org/catalog/DS8561,Q35019,Q35020,University of Pennsylvania,9964155123503681|Ms. Coll. 390 Item 1438
http://www.wikidata.org/entity/Q138888005,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 1450",manuscript containing Tīrthaśrāddhavidhi,DS8562,https://search.digital-scriptorium.org/catalog/DS8562,Q35022,Q35023,University of Pennsylvania,9964155133503681|Ms. Coll. 390 Item 1450
http://www.wikidata.org/entity/Q138888007,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 1457",manuscript containing Vyāsapūjāvidhi,DS8563,https://search.digital-scriptorium.org/catalog/DS8563,Q35025,Q35026,University of Pennsylvania,9964155143503681|Ms. Coll. 390 Item 1457
http://www.wikidata.org/entity/Q138888008,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 1462",manuscript containing Vaiśvadeva,DS8564,https://search.digital-scriptorium.org/catalog/DS8564,Q35028,Q35029,University of Pennsylvania,9964155493503681|Ms. Coll. 390 Item 1462
http://www.wikidata.org/entity/Q138882918,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 1464",manuscript containing Veṇidānavidhi,DS8565,https://search.digital-scriptorium.org/catalog/DS8565,Q35031,Q35032,University of Pennsylvania,9964155513503681|Ms. Coll. 390 Item 1464
http://www.wikidata.org/entity/Q138888009,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 1465",manuscript containing Saṃdhyā,DS8566,https://search.digital-scriptorium.org/catalog/DS8566,Q35034,Q35035,University of Pennsylvania,9964155523503681|Ms. Coll. 390 Item 1465
http://www.wikidata.org/entity/Q138888010,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 1466",manuscript containing Saṃdhyopāsana,DS8567,https://search.digital-scriptorium.org/catalog/DS8567,Q35037,Q35038,University of Pennsylvania,9964155533503681|Ms. Coll. 390 Item 1466
http://www.wikidata.org/entity/Q138883374,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 1467",manuscript containing Śivapūjā,DS8568,https://search.digital-scriptorium.org/catalog/DS8568,Q35040,Q35041,University of Pennsylvania,9964155553503681|Ms. Coll. 390 Item 1467
http://www.wikidata.org/entity/Q138882920,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 1468",manuscript containing Sthāvaraliṅgapūjā,DS8569,https://search.digital-scriptorium.org/catalog/DS8569,Q35043,Q35044,University of Pennsylvania,9964155563503681|Ms. Coll. 390 Item 1468
http://www.wikidata.org/entity/Q138878192,"Philadelphia, Pennsylvania, University of Pennsylvania, Misc Mss Box 14 Folder 8",manuscript containing Miscellaneous manuscripts,DS857,https://search.digital-scriptorium.org/catalog/DS857,Q4626,Q4627,University of Pennsylvania,9915517623503681|Misc Mss Box 14 Folder 8
http://www.wikidata.org/entity/Q138882921,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 1472",manuscript containing Saṃdhyāvandana,DS8570,https://search.digital-scriptorium.org/catalog/DS8570,Q35046,Q35047,University of Pennsylvania,9964155593503681|Ms. Coll. 390 Item 1472
http://www.wikidata.org/entity/Q138888011,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 1474",manuscript containing Naiṣadhamahākāvya,DS8571,https://search.digital-scriptorium.org/catalog/DS8571,Q35049,Q35050,University of Pennsylvania,9964155603503681|Ms. Coll. 390 Item 1474
http://www.wikidata.org/entity/Q138882922,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 1475",manuscript containing Naiṣadhīyacarita,DS8572,https://search.digital-scriptorium.org/catalog/DS8572,Q35052,Q35053,University of Pennsylvania,9964155633503681|Ms. Coll. 390 Item 1475
http://www.wikidata.org/entity/Q138882925,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 1471",manuscript containing Ārādhanaprayoga,DS8573,https://search.digital-scriptorium.org/catalog/DS8573,Q35055,Q35056,University of Pennsylvania,9964157813503681|Ms. Coll. 390 Item 1471
http://www.wikidata.org/entity/Q138888013,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 1473",manuscript containing Kuvalayānanda,DS8574,https://search.digital-scriptorium.org/catalog/DS8574,Q35058,Q35059,University of Pennsylvania,9964157823503681|Ms. Coll. 390 Item 1473
http://www.wikidata.org/entity/Q138882926,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 1476",manuscript containing Ghaṇṭāpatha,DS8575,https://search.digital-scriptorium.org/catalog/DS8575,Q35061,Q35062,University of Pennsylvania,9964158453503681|Ms. Coll. 390 Item 1476
