item,itemLabel,description,DSID,searchURL,manuscriptQID,recordQID,collection,identifiers
http://www.wikidata.org/entity/Q138223051,"New York, New York, Columbia University Rare Book & Manuscript Library, MS Smith Hebrew 005",manuscript containing Megilat Ester; ḳeṭʻa,DS18463,https://search.digital-scriptorium.org/catalog/DS18463,Q77113,Q77114,Rare Book and Manuscript Library (Columbia University),8595490|MS Smith Hebrew 005
http://www.wikidata.org/entity/Q138223053,"New York, New York, Columbia University Rare Book & Manuscript Library, MS X893.15 P435",manuscript containing Perush ʻal pi musar u-filosofyah,DS18464,https://search.digital-scriptorium.org/catalog/DS18464,Q77116,Q77117,Rare Book and Manuscript Library (Columbia University),17386819|MS X893.15 P435
http://www.wikidata.org/entity/Q138223054,"New York, New York, Columbia University Rare Book & Manuscript Library, MS X893 Z8 v.3 no.8",manuscript containing Reshimah bibliografit al kitvei yad sheʼelot u-teshuvot,DS18465,https://search.digital-scriptorium.org/catalog/DS18465,Q77119,Q77120,Rare Book and Manuscript Library (Columbia University),17386831|MS X893 Z8 v.3 no.8
http://www.wikidata.org/entity/Q138226313,"New York, New York, Columbia University Rare Book & Manuscript Library, MS X893 Se34",manuscript containing Biur emtsaʻi ʻal sifre ha-higayon shel Arisṭo,DS18466,https://search.digital-scriptorium.org/catalog/DS18466,Q77122,Q77123,Rare Book and Manuscript Library (Columbia University),7330065|MS X893 Se34
http://www.wikidata.org/entity/Q138226314,"New York, New York, Columbia University Rare Book & Manuscript Library, MS X893 Se34",manuscript containing Maʼamar be-mithapkhot,DS18467,https://search.digital-scriptorium.org/catalog/DS18467,Q77125,Q77126,Rare Book and Manuscript Library (Columbia University),7330042|MS X893 Se34
http://www.wikidata.org/entity/Q138226316,"New York, New York, Columbia University Rare Book & Manuscript Library, MS X893 Se34",manuscript containing Petiḥat biʼur sefer ha-melitsah /,DS18468,https://search.digital-scriptorium.org/catalog/DS18468,Q77128,Q77129,Rare Book and Manuscript Library (Columbia University),7330057|MS X893 Se34
http://www.wikidata.org/entity/Q138223055,"New York, New York, Columbia University Rare Book & Manuscript Library, MS X893 Se35",manuscript containing Sefer ha-nitsaḥon /,DS18469,https://search.digital-scriptorium.org/catalog/DS18469,Q77131,Q77132,Rare Book and Manuscript Library (Columbia University),7330087|MS X893 Se35
http://www.wikidata.org/entity/Q138223056,"New York, New York, Columbia University Rare Book & Manuscript Library, MS X893 Se36",manuscript containing Sefer ʻevronot,DS18470,https://search.digital-scriptorium.org/catalog/DS18470,Q77134,Q77135,Rare Book and Manuscript Library (Columbia University),7330113|MS X893 Se36
http://www.wikidata.org/entity/Q138223057,"New York, New York, Columbia University Rare Book & Manuscript Library, MS X893 Se36",manuscript containing Sheṭar ʻal ḳeniyat ḥazaḳah; be-yidish ube-ʻIvrit,DS18471,https://search.digital-scriptorium.org/catalog/DS18471,Q77137,Q77138,Rare Book and Manuscript Library (Columbia University),7330119|MS X893 Se36
http://www.wikidata.org/entity/Q138223058,"New York, New York, Columbia University Rare Book & Manuscript Library, MS X893 Se36",manuscript containing Igron,DS18472,https://search.digital-scriptorium.org/catalog/DS18472,Q77140,Q77141,Rare Book and Manuscript Library (Columbia University),7330139|MS X893 Se36
http://www.wikidata.org/entity/Q138223059,"New York, New York, Columbia University Rare Book & Manuscript Library, MS X893 Se36",manuscript containing ʻAsʹiyat tsevaʻim,DS18473,https://search.digital-scriptorium.org/catalog/DS18473,Q77143,Q77144,Rare Book and Manuscript Library (Columbia University),7330148|MS X893 Se36
http://www.wikidata.org/entity/Q138223060,"New York, New York, Columbia University Rare Book & Manuscript Library, MS X893 Se37",manuscript containing Kalul,DS18474,https://search.digital-scriptorium.org/catalog/DS18474,Q77146,Q77147,Rare Book and Manuscript Library (Columbia University),7330160|MS X893 Se37
