row_index,workflow_history,name_as_recorded,role,name_agr,source_authority_uri,instance_of,authorized_label,structured_value
14,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-28T16:54:28.584356900Z | NAME RECON STEP 3: START HUMAN RECON 2023-07-28T16:54:46.926409900Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-07-28T16:55:06.521117500Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-07-28T16:55:25.689270500Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-07-28T16:55:58.387220100Z | NAME RECON STEP 6: START ORG RECON 2023-07-28T16:56:24.834174700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-07-28T16:56:54.453742Z | NAME RECON STEP 9: FINALIZED 2023-07-28T16:57:12.535481600Z","Agarius, Petrus",scribe,,,human,Petrus Agarius,Q116235295
15,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-28T16:54:28.584356900Z | NAME RECON STEP 3: START HUMAN RECON 2023-07-28T16:54:46.926409900Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-07-28T16:55:06.521117500Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-07-28T16:55:25.689270500Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-07-28T16:55:58.387220100Z | NAME RECON STEP 6: START ORG RECON 2023-07-28T16:56:24.834174700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-07-28T16:56:54.453742Z | NAME RECON STEP 9: FINALIZED 2023-07-28T16:57:12.535481600Z","Agnese, Battista, active 16th century",author,,http://id.loc.gov/authorities/names/n81089266,human,Battista Agnese,Q612967
16,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-28T16:54:28.584356900Z | NAME RECON STEP 3: START HUMAN RECON 2023-07-28T16:54:46.926409900Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-07-28T16:55:06.521117500Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-07-28T16:55:25.689270500Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-07-28T16:55:58.387220100Z | NAME RECON STEP 6: START ORG RECON 2023-07-28T16:56:24.834174700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-07-28T16:56:54.453742Z | NAME RECON STEP 9: FINALIZED 2023-07-28T16:57:12.535481600Z",Aḥmad ibn Mubārak Luṭf Allāh,former owner,احمد بن مبارك لطف الله،,,human,Aḥmad ibn Mubārak Luṭf Allāh,Q114242455
17,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-28T16:54:28.584356900Z | NAME RECON STEP 3: START HUMAN RECON 2023-07-28T16:54:46.926409900Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-07-28T16:55:06.521117500Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-07-28T16:55:25.689270500Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-07-28T16:55:58.387220100Z | NAME RECON STEP 6: START ORG RECON 2023-07-28T16:56:24.834174700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-07-28T16:56:54.453742Z | NAME RECON STEP 9: FINALIZED 2023-07-28T16:57:12.535481600Z","Akbar, Emperor of Hindustan, 1542-1605",former owner,,http://id.loc.gov/authorities/names/n80002413,human,Akbar,Q8597
18,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-28T16:54:28.584356900Z | NAME RECON STEP 3: START HUMAN RECON 2023-07-28T16:54:46.926409900Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-07-28T16:55:06.521117500Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-07-28T16:55:25.689270500Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-07-28T16:55:58.387220100Z | NAME RECON STEP 6: START ORG RECON 2023-07-28T16:56:24.834174700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-07-28T16:56:54.453742Z | NAME RECON STEP 9: FINALIZED 2023-07-28T16:57:12.535481600Z","Alamanno, di Bernardo di Alamanni de Medici",author,,,human,Alamanno de' Medici,Q116181729
19,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-28T16:54:28.584356900Z | NAME RECON STEP 3: START HUMAN RECON 2023-07-28T16:54:46.926409900Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-07-28T16:55:06.521117500Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-07-28T16:55:25.689270500Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-07-28T16:55:58.387220100Z | NAME RECON STEP 6: START ORG RECON 2023-07-28T16:56:24.834174700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-07-28T16:56:54.453742Z | NAME RECON STEP 9: FINALIZED 2023-07-28T16:57:12.535481600Z","Alanus, de Insulis, -1202",author,,http://id.loc.gov/authorities/names/n50035344,human,Alain de Lille,Q4313
20,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-28T16:54:28.584356900Z | NAME RECON STEP 3: START HUMAN RECON 2023-07-28T16:54:46.926409900Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-07-28T16:55:06.521117500Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-07-28T16:55:25.689270500Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-07-28T16:55:58.387220100Z | NAME RECON STEP 6: START ORG RECON 2023-07-28T16:56:24.834174700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-07-28T16:56:54.453742Z | NAME RECON STEP 9: FINALIZED 2023-07-28T16:57:12.535481600Z","Albertano, da Brescia, active 13th century",author,,http://id.loc.gov/authorities/names/n86825133,human,Albertanus of Brescia,Q2831705
21,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-28T16:54:28.584356900Z | NAME RECON STEP 3: START HUMAN RECON 2023-07-28T16:54:46.926409900Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-07-28T16:55:06.521117500Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-07-28T16:55:25.689270500Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-07-28T16:55:58.387220100Z | NAME RECON STEP 6: START ORG RECON 2023-07-28T16:56:24.834174700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-07-28T16:56:54.453742Z | NAME RECON STEP 9: FINALIZED 2023-07-28T16:57:12.535481600Z","Albertus, Magnus, Saint, 1193?-1280",author,,http://id.loc.gov/authorities/names/n81007973,human,Albertus Magnus,Q60059
22,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-28T16:54:28.584356900Z | NAME RECON STEP 3: START HUMAN RECON 2023-07-28T16:54:46.926409900Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-07-28T16:55:06.521117500Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-07-28T16:55:25.689270500Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-07-28T16:55:58.387220100Z | NAME RECON STEP 6: START ORG RECON 2023-07-28T16:56:24.834174700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-07-28T16:56:54.453742Z | NAME RECON STEP 9: FINALIZED 2023-07-28T16:57:12.535481600Z","Alcuin, 735-804",author,,,human,Alcuin,Q154332
23,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-28T16:54:28.584356900Z | NAME RECON STEP 3: START HUMAN RECON 2023-07-28T16:54:46.926409900Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-07-28T16:55:06.521117500Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-07-28T16:55:25.689270500Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-07-28T16:55:58.387220100Z | NAME RECON STEP 6: START ORG RECON 2023-07-28T16:56:24.834174700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-07-28T16:56:54.453742Z | NAME RECON STEP 9: FINALIZED 2023-07-28T16:57:12.535481600Z","Alderotti, Taddeo, 1223-1295",author,,http://id.loc.gov/authorities/names/n80095827,human,Taddeo Alderotti,Q328138
24,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-28T16:54:28.584356900Z | NAME RECON STEP 3: START HUMAN RECON 2023-07-28T16:54:46.926409900Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-07-28T16:55:06.521117500Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-07-28T16:55:25.689270500Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-07-28T16:55:58.387220100Z | NAME RECON STEP 6: START ORG RECON 2023-07-28T16:56:24.834174700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-07-28T16:56:54.453742Z | NAME RECON STEP 9: FINALIZED 2023-07-28T16:57:12.535481600Z","Aldobrandino, Brunetto d'",scribe,,,human,Brunetto d'Aldobrandino,Q116235342
25,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-28T16:54:28.584356900Z | NAME RECON STEP 3: START HUMAN RECON 2023-07-28T16:54:46.926409900Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-07-28T16:55:06.521117500Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-07-28T16:55:25.689270500Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-07-28T16:55:58.387220100Z | NAME RECON STEP 6: START ORG RECON 2023-07-28T16:56:24.834174700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-07-28T16:56:54.453742Z | NAME RECON STEP 9: FINALIZED 2023-07-28T16:57:12.535481600Z","Aldobrandino, da Siena, -1287",author,,http://id.loc.gov/authorities/names/nr98037023,human,Aldobrandino da Siena,Q2832270
26,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-28T16:54:28.584356900Z | NAME RECON STEP 3: START HUMAN RECON 2023-07-28T16:54:46.926409900Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-07-28T16:55:06.521117500Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-07-28T16:55:25.689270500Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-07-28T16:55:58.387220100Z | NAME RECON STEP 6: START ORG RECON 2023-07-28T16:56:24.834174700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-07-28T16:56:54.453742Z | NAME RECON STEP 9: FINALIZED 2023-07-28T16:57:12.535481600Z","Alessandro, da Sassoferrato, Cardinal",author,,,human,Alessandro da Sassoferrato,Q116235361
27,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-28T16:54:28.584356900Z | NAME RECON STEP 3: START HUMAN RECON 2023-07-28T16:54:46.926409900Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-07-28T16:55:06.521117500Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-07-28T16:55:25.689270500Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-07-28T16:55:58.387220100Z | NAME RECON STEP 6: START ORG RECON 2023-07-28T16:56:24.834174700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-07-28T16:56:54.453742Z | NAME RECON STEP 9: FINALIZED 2023-07-28T16:57:12.535481600Z","Alexander VI, Pope, 1431-1503",author,,http://id.loc.gov/authorities/names/n50058829,human,Alexander VI,Q108316
28,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-28T16:54:28.584356900Z | NAME RECON STEP 3: START HUMAN RECON 2023-07-28T16:54:46.926409900Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-07-28T16:55:06.521117500Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-07-28T16:55:25.689270500Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-07-28T16:55:58.387220100Z | NAME RECON STEP 6: START ORG RECON 2023-07-28T16:56:24.834174700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-07-28T16:56:54.453742Z | NAME RECON STEP 9: FINALIZED 2023-07-28T16:57:12.535481600Z","Alexander, de Villa Dei",author,,http://id.loc.gov/authorities/names/n87113424,human,Alexander of Villedieu,Q692413
29,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-28T16:54:28.584356900Z | NAME RECON STEP 3: START HUMAN RECON 2023-07-28T16:54:46.926409900Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-07-28T16:55:06.521117500Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-07-28T16:55:25.689270500Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-07-28T16:55:58.387220100Z | NAME RECON STEP 6: START ORG RECON 2023-07-28T16:56:24.834174700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-07-28T16:56:54.453742Z | NAME RECON STEP 9: FINALIZED 2023-07-28T16:57:12.535481600Z","Alguadez, Meir ben Solomon, active 1390-1410",author,,http://id.loc.gov/authorities/names/nb2007009872,human,Meir ben Solomon Alguadez,Q111981544
30,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-28T16:54:28.584356900Z | NAME RECON STEP 3: START HUMAN RECON 2023-07-28T16:54:46.926409900Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-07-28T16:55:06.521117500Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-07-28T16:55:25.689270500Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-07-28T16:55:58.387220100Z | NAME RECON STEP 6: START ORG RECON 2023-07-28T16:56:24.834174700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-07-28T16:56:54.453742Z | NAME RECON STEP 9: FINALIZED 2023-07-28T16:57:12.535481600Z","Alkusei, Thomas",former owner,,,human,Thomas Alkusei,Q116235828
31,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-28T16:54:28.584356900Z | NAME RECON STEP 3: START HUMAN RECON 2023-07-28T16:54:46.926409900Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-07-28T16:55:06.521117500Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-07-28T16:55:25.689270500Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-07-28T16:55:58.387220100Z | NAME RECON STEP 6: START ORG RECON 2023-07-28T16:56:24.834174700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-07-28T16:56:54.453742Z | NAME RECON STEP 9: FINALIZED 2023-07-28T16:57:12.535481600Z","Allan, Henry",former owner,,http://id.loc.gov/authorities/names/nb2004302701,human,Henry Allan,Q116064463
32,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-28T16:54:28.584356900Z | NAME RECON STEP 3: START HUMAN RECON 2023-07-28T16:54:46.926409900Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-07-28T16:55:06.521117500Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-07-28T16:55:25.689270500Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-07-28T16:55:58.387220100Z | NAME RECON STEP 6: START ORG RECON 2023-07-28T16:56:24.834174700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-07-28T16:56:54.453742Z | NAME RECON STEP 9: FINALIZED 2023-07-28T16:57:12.535481600Z","Allan, Samuel",former owner,,,human,Samuel Allan,Q116172594
33,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-07-28T16:54:28.584356900Z | NAME RECON STEP 3: START HUMAN RECON 2023-07-28T16:54:46.926409900Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-07-28T16:55:06.521117500Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-07-28T16:55:25.689270500Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-07-28T16:55:58.387220100Z | NAME RECON STEP 6: START ORG RECON 2023-07-28T16:56:24.834174700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-07-28T16:56:54.453742Z | NAME RECON STEP 9: FINALIZED 2023-07-28T16:57:12.535481600Z","Allegri, Bernardo",author,,,human,Bernardo Allegri,Q116040860
