row_index,workflow_history,language_as_recorded,language_code,authorized_label_add,structured_value_add,authorized_label,structured_value
11,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T18:58:43.541602800Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-11-28T18:59:26.169708Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-11-28T19:00:10.574443700Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-11-28T19:07:19.831103Z",Arabic with some Persian,ara;per,Arabic;Persian,Q13955;Q9168,,
12,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T18:58:43.541602800Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-11-28T18:59:26.169708Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-11-28T19:00:10.575442900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-11-28T19:07:19.831103Z",Arabic with some explanations in Ottoman Turkish,ara;ota,Arabic;Ottoman Turkish,Q13955;Q36730,,
13,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T18:58:43.541602800Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-11-28T18:59:26.170708800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-11-28T19:00:10.575442900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-11-28T19:07:19.831103Z",Arabic with some headers in Ottoman Turkish,ara;ota,Arabic;Ottoman Turkish,Q13955;Q36730,,
14,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T18:58:43.541602800Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-11-28T18:59:26.170708800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-11-28T19:00:10.575442900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-11-28T19:07:19.831103Z",Armenian,arm,,,Armenian,Q8785
15,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T18:58:43.541602800Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-11-28T18:59:26.170708800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-11-28T19:00:10.575442900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-11-28T19:07:19.831103Z","Castilian, Spanish",spa,,,Spanish,Q1321
16,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T18:58:43.541602800Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-11-28T18:59:26.170708800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-11-28T19:00:10.575442900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-11-28T19:07:19.831103Z","Castilian, Spanish; Latin",spa;lat,,,Spanish;Latin,Q1321;Q397
17,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T18:58:43.541602800Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-11-28T18:59:26.170708800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-11-28T19:00:10.575442900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-11-28T19:07:19.831103Z","Church Slavic, Church Slavonic, Old Bulgarian, Old Church Slavonic, Old Slavonic",chu,,,Church Slavonic;Old Church Slavonic,Q33251;Q35499
18,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T18:58:43.541602800Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-11-28T18:59:26.170708800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-11-28T19:00:10.575442900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-11-28T19:07:19.831103Z",Coptic,cop,,,Coptic,Q36155
19,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T18:58:43.541602800Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-11-28T18:59:26.170708800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-11-28T19:00:10.575442900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-11-28T19:07:19.831103Z","Dutch, Flemish",dut,,,Dutch;Flemish,Q7411;Q34147
20,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T18:58:43.541602800Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-11-28T18:59:26.170708800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-11-28T19:00:10.575442900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-11-28T19:07:19.831103Z",Egyptian (Ancient),egy,,,Egyptian,Q50868
21,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T18:58:43.541602800Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-11-28T18:59:26.170708800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-11-28T19:00:10.575442900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-11-28T19:07:19.831103Z",English,eng,,,English,Q1860
22,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T18:58:43.541602800Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-11-28T18:59:26.170708800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-11-28T19:00:10.575442900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-11-28T19:07:19.831103Z",English; Persian,eng;per,English;Persian,Q1860;Q9168,,
23,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T18:58:43.541602800Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-11-28T18:59:26.170708800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-11-28T19:00:10.575442900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-11-28T19:07:19.831103Z",French,fre,,,French,Q150
24,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T18:58:43.541602800Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-11-28T18:59:26.170708800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-11-28T19:00:10.575442900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-11-28T19:07:19.831103Z",German,ger,,,German,Q188
25,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T18:58:43.541602800Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-11-28T18:59:26.171707800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-11-28T19:00:10.575442900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-11-28T19:07:19.831103Z",Hebrew,heb,,,Hebrew,Q9288
26,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T18:58:43.541602800Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-11-28T18:59:26.171707800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-11-28T19:00:10.575442900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-11-28T19:07:19.831103Z",Hindi,hin,Hindi,Q1568,,
27,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T18:58:43.541602800Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-11-28T18:59:26.171707800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-11-28T19:00:10.575442900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-11-28T19:07:19.831103Z",Hindustani,inc,Hindustani,Q11051,,
28,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T18:58:43.541602800Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-11-28T18:59:26.171707800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-11-28T19:00:10.575442900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-11-28T19:07:19.831103Z",Hindustani,inc;per,Hindustani,Q11051,,
29,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T18:58:43.541602800Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-11-28T18:59:26.171707800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-11-28T19:00:10.575442900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-11-28T19:07:19.831103Z",Italian,ita,,,Italian,Q652
30,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T18:58:43.541602800Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-11-28T18:59:26.171707800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-11-28T19:00:10.575442900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-11-28T19:07:19.831103Z",Latin,lat,,,Latin,Q397
31,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T18:58:43.541602800Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-11-28T18:59:26.171707800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-11-28T19:00:10.575442900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-11-28T19:07:19.831103Z",Latin; Ancient Greek (to 1453); Middle French (ca. 1400-1600),lat;grc;frm,,,Latin;Ancient Greek;Middle French,Q397;Q35497;Q1473289
32,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T18:58:43.542602800Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-11-28T18:59:26.171707800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-11-28T19:00:10.575442900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-11-28T19:07:19.831103Z",Latin; Anglo-Norman; Middle French (ca. 1400-1600),lat;xno;frm,,,Latin;Anglo-Norman;Middle French,Q397;Q35214;Q1473289
33,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T18:58:43.542602800Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-11-28T18:59:26.171707800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-11-28T19:00:10.575442900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-11-28T19:07:19.831103Z","Latin; Dutch, Flemish",lat;dut,,,Latin;Dutch;Flemish,Q397;Q7411;Q34147
34,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T18:58:43.542602800Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-11-28T18:59:26.171707800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-11-28T19:00:10.575442900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-11-28T19:07:19.832103200Z",Latin; English,lat;eng,,,Latin;English,Q397;Q1860
35,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T18:58:43.542602800Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-11-28T18:59:26.171707800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-11-28T19:00:10.575442900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-11-28T19:07:19.832103200Z",Latin; German,lat;ger,,,Latin;German,Q397;Q188
36,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T18:58:43.542602800Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-11-28T18:59:26.171707800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-11-28T19:00:10.575442900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-11-28T19:07:19.832103200Z",Latin; Italian,lat;ita,,,Latin;Italian,Q397;Q652
37,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T18:58:43.542602800Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-11-28T18:59:26.171707800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-11-28T19:00:10.575442900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-11-28T19:07:19.832103200Z","Latin; Low German, Low Saxon",lat;nds,,,Latin;Low German;Low Saxon,Q397;Q25433;Q168446
38,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T18:58:43.542602800Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-11-28T18:59:26.172707700Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-11-28T19:00:10.575442900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-11-28T19:07:19.832103200Z",Latin; Middle Dutch (ca. 1050-1350),lat;dum,,,Latin;Middle Dutch,Q397;Q178806
39,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T18:58:43.542602800Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-11-28T18:59:26.172707700Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-11-28T19:00:10.575442900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-11-28T19:07:19.832103200Z",Latin; Middle French (ca. 1400-1600),lat;frm,,,Latin;Middle French,Q397;Q1473289
40,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T18:58:43.542602800Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-11-28T18:59:26.172707700Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-11-28T19:00:10.575442900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-11-28T19:07:19.832103200Z",Latin; Middle French (ca. 1400-1600); French,lat;frm;fre,,,Latin;Middle French;French,Q397;Q1473289;Q150
41,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T18:58:43.542602800Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-11-28T18:59:26.172707700Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-11-28T19:00:10.575442900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-11-28T19:07:19.832103200Z",Latin; Middle High German (ca. 1050-1500),lat;gmh,,,Latin;Middle High German,Q397;Q837985
42,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T18:58:43.542602800Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-11-28T18:59:26.172707700Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-11-28T19:00:10.575442900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-11-28T19:07:19.832103200Z",Middle Dutch (ca. 1050-1350),dum,,,Middle Dutch,Q178806
43,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T18:58:43.542602800Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-11-28T18:59:26.172707700Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-11-28T19:00:10.575442900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-11-28T19:07:19.832103200Z",Middle Dutch (ca. 1050-1350); Latin,dum;lat,,,Middle Dutch;Latin,Q178806;Q397
44,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T18:58:43.542602800Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-11-28T18:59:26.172707700Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-11-28T19:00:10.575442900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-11-28T19:07:19.832103200Z",Middle English (1100-1500); Latin,enm;lat,,,Middle English;Latin,Q36395;Q397
45,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T18:58:43.542602800Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-11-28T18:59:26.172707700Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-11-28T19:00:10.575442900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-11-28T19:07:19.832103200Z",Middle French (ca. 1400-1600),frm,,,Middle French,Q1473289
46,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T18:58:43.542602800Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-11-28T18:59:26.172707700Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-11-28T19:00:10.575442900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-11-28T19:07:19.832103200Z",Middle French (ca. 1400-1600); Latin,frm;lat,,,Middle French;Latin,Q1473289;Q397
47,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T18:58:43.542602800Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-11-28T18:59:26.172707700Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-11-28T19:00:10.575442900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-11-28T19:07:19.832103200Z",Middle High German (ca. 1050-1500),gmh,,,Middle High German,Q837985
48,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T18:58:43.542602800Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-11-28T18:59:26.172707700Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-11-28T19:00:10.575442900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-11-28T19:07:19.832103200Z","No linguistic content, Not applicable",zxx,,,no linguistic content,Q22282939
49,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T18:58:43.542602800Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-11-28T18:59:26.172707700Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-11-28T19:00:10.576442800Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-11-28T19:07:19.832103200Z",Old French (842-ca. 1400),fro,,,Old French,Q35222
50,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T18:58:43.542602800Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-11-28T18:59:26.173707300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-11-28T19:00:10.576442800Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-11-28T19:07:19.832103200Z",Ottoman Turkish,ota,,,Ottoman Turkish,Q36730
51,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T18:58:43.542602800Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-11-28T18:59:26.173707300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-11-28T19:00:10.576442800Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-11-28T19:07:19.832103200Z",Ottoman Turkish (1500-1928),ota,Ottoman Turkish,Q36730,,
52,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T18:58:43.542602800Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-11-28T18:59:26.173707300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-11-28T19:00:10.576442800Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-11-28T19:07:19.832103200Z",Persian,per,,,Persian,Q9168
53,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T18:58:43.542602800Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-11-28T18:59:26.173707300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-11-28T19:00:10.576442800Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-11-28T19:07:19.832103200Z",Persian and Ottoman Turkish,per;ota,Persian;Ottoman Turkish,Q9168;Q36730,,
54,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T18:58:43.543602800Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-11-28T18:59:26.173707300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-11-28T19:00:10.576442800Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-11-28T19:07:19.832103200Z",Persian with a few phrases in Arabic,per;ara,Persian;Arabic,Q9168;Q13955,,
55,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T18:58:43.543602800Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-11-28T18:59:26.173707300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-11-28T19:00:10.576442800Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-11-28T19:07:19.832103200Z",Persian with some quotations in Arabic,per;ara,Persian;Arabic,Q9168;Q13955,,
56,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T18:58:43.543602800Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-11-28T18:59:26.173707300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-11-28T19:00:10.576442800Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-11-28T19:07:19.833102Z",Persian with some quotations in Arabic,per,Persian;Arabic,Q9168;Q13955,,
57,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T18:58:43.543602800Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-11-28T18:59:26.173707300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-11-28T19:00:10.576442800Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-11-28T19:07:19.833102Z",Persian with some short quotations in Arabic,per;ara,Persian;Arabic,Q9168;Q13955,,
