row_index,workflow_history,language_as_recorded,language_code,authorized_label_add,structured_value_add,authorized_label,structured_value
52,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-14T13:38:27.727843Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-09-14T13:39:09.154183Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-09-14T13:39:16.085678Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-09-14T15:30:52.796636Z",gmh,gmh,,,Middle High German,Q837985
53,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-14T13:38:27.728011Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-09-14T13:39:09.154188Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-09-14T13:39:16.085682Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-09-14T15:30:52.796639Z",grc,grc,,,Ancient Greek,Q35497
54,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-14T13:38:27.728018Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-09-14T13:39:09.154217Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-09-14T13:39:16.085692Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-09-14T15:30:52.796647Z",heb,heb,,,Hebrew,Q9288
55,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-14T13:38:27.728044Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-09-14T13:39:09.154227Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-09-14T13:39:16.085696Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-09-14T15:30:52.796651Z",ita,ita,,,Italian,Q652
56,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-14T13:38:27.728051Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-09-14T13:39:09.154349Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-09-14T13:39:16.085700Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-09-14T15:30:52.796655Z",lat,lat,,,Latin,Q397
57,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-14T13:38:27.728058Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-09-14T13:39:09.154482Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-09-14T13:39:16.085707Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-09-14T15:30:52.796661Z",lat;dum,lat;dum,Latin;Middle Dutch,Q397;Q178806,,
58,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-14T13:38:27.728070Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-09-14T13:39:09.154503Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-09-14T13:39:16.085715Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-09-14T15:30:52.796667Z",lat;dut,lat;dut,Latin;Dutch,Q397;Q7411,,
59,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-14T13:38:27.728077Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-09-14T13:39:09.154513Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-09-14T13:39:16.085723Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-09-14T15:30:52.796676Z",lat;eng,lat;eng,,,Latin;English,Q397;Q1860
60,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-14T13:38:27.728088Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-09-14T13:39:09.154522Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-09-14T13:39:16.085726Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-09-14T15:30:52.796680Z",lat;frm,lat;frm,,,Latin;Middle French,Q397;Q1473289
61,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-14T13:38:27.728095Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-09-14T13:39:09.154528Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-09-14T13:39:16.085731Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-09-14T15:30:52.796685Z",lat;frm;fre,lat;frm;fre,Latin;Middle French;French,Q397;Q1473289;Q150,,
62,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-14T13:38:27.728102Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-09-14T13:39:09.154567Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-09-14T13:39:16.085750Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-09-14T15:30:52.796708Z",lat;ger,lat;ger,Latin;German,Q397;Q188,,
63,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-14T13:38:27.728111Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-09-14T13:39:09.154593Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-09-14T13:39:16.085757Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-09-14T15:30:52.796716Z",lat;gmh,lat;gmh,Latin;Middle High German,Q397;Q837985,,
64,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-14T13:38:27.728119Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-09-14T13:39:09.154603Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-09-14T13:39:16.085767Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-09-14T15:30:52.796725Z",lat;grc;frm,lat;grc;frm,Latin;Ancient Greek;Middle French,Q397;Q35497;Q1473289,,
65,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-14T13:38:27.728125Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-09-14T13:39:09.154620Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-09-14T13:39:16.085780Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-09-14T15:30:52.796736Z",lat;ita,lat;ita,,,Latin;Italian,Q397;Q652
66,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-14T13:38:27.728150Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-09-14T13:39:09.154629Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-09-14T13:39:16.085785Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-09-14T15:30:52.796740Z",lat;nds,lat;nds,Latin;Low German,Q397;Q25433,,
67,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-14T13:38:27.728157Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-09-14T13:39:09.154639Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-09-14T13:39:16.085792Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-09-14T15:30:52.796748Z",lat;xno;frm,lat;xno;frm,,,Latin;Anglo-Norman;Middle French,Q397;Q35214;Q1473289
68,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-14T13:38:27.728164Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-09-14T13:39:09.154651Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-09-14T13:39:16.085801Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-09-14T15:30:52.796752Z",per,per,,,Persian,Q9168
69,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-14T13:38:27.728178Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-09-14T13:39:09.154657Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-09-14T13:39:16.085804Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-09-14T15:30:52.796760Z",spa,spa,,,Spanish,Q1321
70,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-14T13:38:27.728184Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-09-14T13:39:09.154683Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-09-14T13:39:16.085808Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-09-14T15:30:52.796764Z",spa;lat,spa;lat,Spanish;Latin,Q1321;Q397,,
71,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-14T13:38:27.728190Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-09-14T13:39:09.154709Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-09-14T13:39:16.085818Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-09-14T15:30:52.796773Z",xno,xno,,,Anglo-Norman,Q35214
72,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-14T13:38:27.728201Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-09-14T13:39:09.154714Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-09-14T13:39:16.085821Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-09-14T15:30:52.796776Z",zxx,zxx,,,no linguistic content,Q22282939
